Time_Index,Price_mmbtu_z1,Price_mmbtu_z2,Price_mmbtu_z3,Price_mmbtu_z4,Price_mmbtu_z5,Price_mmbtu_z6,Price_mmbtu_z7,Price_mmbtu_z8,Price_mmbtu_z9
351,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
352,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
353,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
354,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
355,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
356,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
357,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
358,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
359,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
360,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
361,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
362,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
363,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
364,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
365,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
366,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
367,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
368,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
369,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
370,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
371,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
372,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
373,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
374,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
375,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
376,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
377,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
378,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
379,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
380,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
381,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
382,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
383,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
384,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
385,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
386,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
387,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
388,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
389,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
390,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
391,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
392,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
393,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
394,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
395,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
396,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
397,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
398,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
399,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
400,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
401,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
402,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
403,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
404,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
405,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
406,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
407,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
408,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
409,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
410,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
411,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
412,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
413,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
414,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
415,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
416,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
417,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
418,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
419,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
420,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
421,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
422,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
423,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
424,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
425,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
426,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
427,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
428,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
429,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
430,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
431,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
432,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
433,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
434,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
435,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
436,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
437,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
438,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
439,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
440,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
441,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
442,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
443,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
444,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
445,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
446,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
447,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
448,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
449,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
450,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
451,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
452,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
453,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
454,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
455,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
456,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
457,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
458,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
459,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
460,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
461,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
462,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
463,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
464,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
465,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
466,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
467,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
468,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
469,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
470,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
471,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
472,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
473,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
474,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
475,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
476,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
477,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
478,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
479,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
480,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
481,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
482,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
483,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
484,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
485,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
486,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
487,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
488,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
489,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
490,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
491,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
492,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
493,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
494,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
495,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
496,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
497,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
498,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
499,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
500,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
501,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
502,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
503,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
504,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
505,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
506,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
507,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
508,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
509,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
510,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
511,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
512,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
513,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
514,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
515,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
516,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
517,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
518,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
519,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
520,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
521,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
522,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
523,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
524,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
525,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
526,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
527,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
528,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
529,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
530,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
531,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
532,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
533,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
534,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
535,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
536,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
537,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
538,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
539,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
540,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
541,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
542,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
543,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
544,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
545,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
546,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
547,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
548,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
549,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
550,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
551,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
552,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
553,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
554,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
555,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
556,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
557,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
558,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
559,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
560,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
561,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
562,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
563,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
564,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
565,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
566,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
567,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
568,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
569,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
570,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
571,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
572,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
573,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
574,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
575,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
576,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
577,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
578,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
579,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
580,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
581,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
582,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
583,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
584,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
585,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
586,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
587,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
588,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
589,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
590,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
591,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
592,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
593,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
594,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
595,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
596,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
597,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
598,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
599,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
600,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
601,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
602,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
603,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
604,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
605,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
606,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
607,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
608,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
609,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
610,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
611,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
612,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
613,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
614,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
615,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
616,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
617,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
618,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
619,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
620,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
621,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
622,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
623,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
624,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
625,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
626,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
627,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
628,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
629,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
630,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
631,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
632,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
633,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
634,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
635,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
636,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
637,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
638,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
639,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
640,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
641,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
642,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
643,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
644,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
645,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
646,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
647,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
648,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
649,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
650,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
651,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
652,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
653,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
654,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
655,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
656,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
657,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
658,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
659,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
660,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
661,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
662,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
663,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
664,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
665,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
666,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
667,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
668,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
669,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
670,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
671,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
672,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
673,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
674,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
675,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
676,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
677,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
678,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
679,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
680,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
681,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
682,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
683,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
684,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
685,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
686,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
687,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
688,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
689,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
690,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
691,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
692,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
693,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
694,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
695,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
696,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
697,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
698,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
699,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
700,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
701,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
702,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
703,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
704,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
705,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
706,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
707,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
708,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
709,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
710,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
711,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
712,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
713,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
714,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
715,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
