Global_conventional_jetfuel_price_per_mmbtu,Conventional_jetfuel_co2_per_mmbtu,Syn_jetfuel_co2_per_mmbtu,Bio_jetfuel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3,Load_mmbtu_z4,Load_mmbtu_z5,Load_mmbtu_z6,Load_mmbtu_z7,Load_mmbtu_z8,Load_mmbtu_z9
,,,,400,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,401,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,402,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,403,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,404,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,405,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,406,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,407,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,408,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,409,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,410,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,411,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,412,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,413,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,414,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,415,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,416,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,417,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,418,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,419,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,420,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,421,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,422,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,423,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,424,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,425,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,426,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,427,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,428,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,429,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,430,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,431,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,432,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,433,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,434,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,435,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,436,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,437,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,438,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,439,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,440,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,441,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,442,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,443,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,444,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,445,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,446,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,447,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,448,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,449,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,450,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,451,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,452,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,453,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,454,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,455,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,456,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,457,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,458,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,459,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,460,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,461,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,462,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,463,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,464,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,465,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,466,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,467,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,468,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,469,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,470,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,471,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,472,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,473,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,474,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,475,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,476,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,477,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,478,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,479,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,480,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,481,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,482,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,483,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,484,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,485,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,486,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,487,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,488,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,489,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,490,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,491,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,492,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,493,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,494,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,495,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,496,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,497,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,498,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,499,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,500,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,501,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,502,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,503,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,504,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,505,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,506,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,507,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,508,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,509,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,510,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,511,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,512,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,513,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,514,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,515,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,516,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,517,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,518,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,519,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,520,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,521,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,522,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,523,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,524,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,525,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,526,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,527,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,528,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,529,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,530,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,531,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,532,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,533,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,534,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,535,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,536,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,537,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,538,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,539,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,540,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,541,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,542,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,543,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,544,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,545,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,546,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,547,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,548,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,549,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,550,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,551,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,552,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,553,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,554,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,555,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,556,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,557,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,558,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,559,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,560,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,561,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,562,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,563,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,564,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,565,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,566,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,567,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,568,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,569,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,570,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,571,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,572,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,573,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,574,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,575,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,576,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,577,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,578,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,579,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,580,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,581,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,582,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,583,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,584,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,585,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,586,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,587,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,588,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,589,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,590,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,591,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,592,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,593,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,594,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,595,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,596,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,597,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,598,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,599,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,600,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,601,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,602,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,603,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,604,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,605,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,606,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,607,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,608,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,609,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,610,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,611,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,612,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,613,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,614,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,615,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,616,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,617,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,618,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,619,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,620,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,621,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,622,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,623,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,624,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,625,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,626,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,627,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,628,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,629,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,630,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,631,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,632,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,633,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,634,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,635,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,636,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,637,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,638,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,639,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,640,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,641,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,642,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,643,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,644,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,645,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,646,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,647,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,648,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,649,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,650,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,651,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,652,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,653,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,654,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,655,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,656,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,657,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,658,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,659,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,660,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,661,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,662,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,663,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,664,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,665,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,666,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,667,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,668,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,669,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,670,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,671,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,672,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,673,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,674,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,675,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,676,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,677,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,678,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,679,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,680,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,681,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,682,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,683,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,684,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,685,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,686,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,687,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,688,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,689,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,690,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,691,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,692,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,693,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,694,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,695,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,696,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,697,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,698,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,699,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,700,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,701,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,702,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,703,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,704,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,705,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,706,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,707,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,708,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,709,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,710,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,711,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,712,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,713,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,714,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,715,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,716,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,717,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,718,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,719,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,720,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,721,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,722,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,723,54187,16401,29348,27810,30573,11486,59290,32442,33624
