,Capture,Capture,Capture,Capture,Capture,Capture,Capture,Capture,Capture,Capture
t381,0.0,0.0,0.0,0.0,0.0,0.00021416375916544924,0.0002563717347049793,0.00023740986421143075,0.000208924580903665,0.0002189004880113847
t382,0.0,0.0,0.0,0.0,0.0,0.00021416790077855363,0.0002563501538700809,0.00023739167598157287,0.00020892439774681894,0.00021889994781137923
t383,0.0,0.0,0.0,0.0,0.0,0.00021416781174242547,0.00025636620548357883,0.00023737248348413073,0.00020892528073573451,0.00021889953630384998
t384,0.0,0.0,0.0,0.0,0.0,0.00021416211808541888,0.0002563422391458458,0.00023736074953814338,0.00020892539406112214,0.00021889892223332975
t385,0.0,0.0,0.0,0.0,0.0,0.00021416286375791453,0.00025634448107365556,0.00023735711909613866,0.00020892475799518366,0.00021889787629869579
t386,0.0,0.0,0.0,0.0,0.0,0.00021415835593187002,0.0002563772411287154,0.00023735859788924138,0.00020892615538806807,0.00021889829057516785
t387,0.0,0.0,0.0,0.0,0.0,0.00021416283979044977,0.00025639080836311126,0.00023736704305686194,0.00020892559301665604,0.00021889806097708493
t388,0.0,0.0,0.0,0.0,0.0,0.00021416551028387103,0.00025639498691190307,0.0002373659676751655,0.00020892488435159763,0.00021889808462891702
t389,0.0,0.0,0.0,0.0,0.0,0.00021416769713625877,0.0002563975071150125,0.00023736215467913253,0.00020892464665306978,0.00021889792802732888
t390,0.0,0.0,0.0,0.0,0.0,0.00021416944929386126,0.00025639531931250425,0.00023735714858208156,0.00020892365381831846,0.00021889751780023836
t391,0.0,0.0,0.0,0.0,0.0,0.00021416966546082314,0.0002564039509277295,0.00023735712308317717,0.00020892507368112286,0.00021889805775994383
t392,0.0,0.0,0.0,0.0,0.0,0.0002141678125071734,0.00025639542796205086,0.00023734701359036264,0.00020892430988177398,0.00021889798227439137
t393,0.0,0.0,0.0,0.0,0.0,0.00021416966855671666,0.0002563813548673142,0.00023734164718010645,0.00020892364548473664,0.00021889837823389652
t394,0.0,0.0,0.0,0.0,0.0,0.0002141741225302543,0.00025638032799434285,0.00023733936648515986,0.00020892310248699005,0.00021889815285914378
t395,0.0,0.0,0.0,0.0,0.0,0.00021417182259920905,0.00025639194973906416,0.0002373450825865336,0.00020892132212268921,0.00021889733560081855
t396,0.0,0.0,0.0,0.0,0.0,0.00021418678786016713,0.0002564072940071572,0.00023735113523363864,0.0002089227265403286,0.00021889769331961484
t397,0.0,0.0,0.0,0.0,0.0,0.00021419151767775735,0.00025640900999245427,0.00023735379677376084,0.00020892233674735825,0.0002188979000861791
t398,0.0,0.0,0.0,0.0,0.0,0.0002141933037720257,0.00025641071501129566,0.00023735478249523064,0.00020892236311936488,0.00021889838195687903
t399,0.0,0.0,0.0,0.0,0.0,0.00021418809832276017,0.0002564100249154081,0.0002373554163195669,0.00020892279969816931,0.00021889869454070767
t400,0.0,0.0,0.0,0.0,0.0,0.00021418908951231864,0.00025640130885365886,0.0002373565947637283,0.00020892239014713303,0.00021889848023790985
t401,0.0,0.0,0.0,0.0,0.0,0.0002141921764234738,0.00025639461807610306,0.0002373647192469218,0.0002089234882114459,0.00021889907649205536
t402,0.0,0.0,0.0,0.0,0.0,0.00021419865912118992,0.000256372149737865,0.00023736437613417906,0.00020892225855469705,0.00021889884316863472
t403,0.0,0.0,0.0,0.0,0.0,0.0002141955784433011,0.00025635415520917383,0.00023735866498336326,0.00020892161112733376,0.00021889850864373973
t404,0.0,0.0,0.0,0.0,0.0,0.00021419190356221048,0.00025635132960150043,0.00023735085971787116,0.00020892041125122743,0.00021889836940772596
t405,0.0,0.0,0.0,0.0,0.0,0.00021419259382016306,0.0002563471630396183,0.0002373375026830876,0.00020891900425439706,0.00021889777068031567
t406,0.0,0.0,0.0,0.0,0.0,0.00021419153646867322,0.0002563627949935711,0.00023733865984742152,0.00020892041168729024,0.0002188978204832067
t407,0.0,0.0,0.0,0.0,0.0,0.0002141818804217248,0.00025639838369737896,0.00023734111673549314,0.00020891930479745616,0.0002188972376809256
t408,0.0,0.0,0.0,0.0,0.0,0.00021417871290462556,0.000256390716560382,0.00023734788872891143,0.0002089186705664262,0.0002188973170099645
t409,0.0,0.0,0.0,0.0,0.0,0.0002141776740692744,0.0002563740870773354,0.00023735071760020874,0.00020891874866745287,0.00021889700206494624
t410,0.0,0.0,0.0,0.0,0.0,0.000214182200297862,0.0002563567560108929,0.00023735112812074298,0.0002089181756649529,0.00021889587610832072
t411,0.0,0.0,0.0,0.0,0.0,0.00021418841045764934,0.00025635144294011735,0.0002373573353009302,0.00020892054709729357,0.0002188957473530402
t412,0.0,0.0,0.0,0.0,0.0,0.0002141884703899935,0.0002563439582164602,0.00023736043681060957,0.00020892029776741587,0.0002188953607828291
t413,0.0,0.0,0.0,0.0,0.0,0.00021418936864506244,0.000256342078007792,0.0002373596250313647,0.00020892049008447785,0.00021889576221794724
t414,0.0,0.0,0.0,0.0,0.0,0.00021418869576360965,0.0002563448150522708,0.0002373571196759005,0.00020892069717280454,0.00021889624596802858
t415,0.0,0.0,0.0,0.0,0.0,0.00021418430512382879,0.00025633442975816573,0.00023735805933524653,0.0002089206493067534,0.00021889596305896733
t416,0.0,0.0,0.0,0.0,0.0,0.00021418971947114083,0.000256321981229272,0.0002373729818130012,0.0002089227418159158,0.00021889665732770371
t417,0.0,0.0,0.0,0.0,0.0,0.0002141919584563963,0.00025630898401406165,0.00023738458244103002,0.00020892243893087667,0.00021889682606024522
t418,0.0,0.0,0.0,0.0,0.0,0.00021419826454573395,0.0002562986328365118,0.00023739890684348035,0.0002089219657951929,0.0002188979574754024
t419,0.0,0.0,0.0,0.0,0.0,0.00021419808527045256,0.00025628463242971614,0.00023740659331244747,0.00020892053846599233,0.00021889921743862236
t420,0.0,0.0,0.0,0.0,0.0,0.00021419266595904026,0.00025625682877144693,0.00023741112747391877,0.00020891968632558798,0.00021890000293139445
t421,0.0,0.0,0.0,0.0,0.0,0.0002141814001870419,0.0002562322068369416,0.00023741803433223203,0.0002089211033466696,0.00021890107460886897
t422,0.0,0.0,0.0,0.0,0.0,0.00021417192059099884,0.0002561808261872061,0.00023741608025090914,0.0002089205846039542,0.0002189008956881882
t423,0.0,0.0,0.0,0.0,0.0,0.00021417144992464353,0.00025613101355542923,0.00023740944033696134,0.0002089210118156924,0.00021890104202935338
t424,0.0,0.0,0.0,0.0,0.0,0.00021417564324188948,0.00025608697091700076,0.00023739773551706287,0.0002089215195859012,0.00021890136286994267
t425,0.0,0.0,0.0,0.0,0.0,0.00021417591526052372,0.00025608134140557977,0.00023738721034290188,0.00020892159253317697,0.00021890067982076788
t426,0.0,0.0,0.0,0.0,0.0,0.00021417687060091737,0.0002561382831493109,0.00023737971530854535,0.00020892264806987728,0.00021890073600539976
t427,0.0,0.0,0.0,0.0,0.0,0.00021417398147408854,0.00025617408034357366,0.00023737508018762993,0.000208922267419458,0.00021890016525496348
t428,0.0,0.0,0.0,0.0,0.0,0.00021418088420654133,0.0002561901119588439,0.00023736682539942484,0.0002089224523838971,0.00021890004420559048
t429,0.0,0.0,0.0,0.0,0.0,0.00021418262506265912,0.00025617196003311884,0.0002373462449277145,0.00020892244879205295,0.00021889989930689105
t430,0.0,0.0,0.0,0.0,0.0,0.00021417911339643894,0.00025613962079064324,0.00023732946242913472,0.00020892206369809124,0.00021889923863581764
t431,0.0,0.0,0.0,0.0,0.0,0.00021416883006742922,0.00025606459074431286,0.00023731678426433517,0.0002089241857414155,0.0002188998657409753
t432,0.0,0.0,0.0,0.0,0.0,0.00021416733138123902,0.00025605697381894134,0.0002373044015765206,0.00020892376078574212,0.00021889834432276185
t433,0.0,0.0,0.0,0.0,0.0,0.00021417053261176143,0.0002560691920867397,0.0002372964367494558,0.00020892327197380802,0.00021889833736618482
t434,0.0,0.0,0.0,0.0,0.0,0.00021417160770918872,0.0002560924266913971,0.00023729291649656216,0.0002089229331474697,0.00021889805560899192
t435,0.0,0.0,0.0,0.0,0.0,0.00021417565055428914,0.00025612861499736336,0.00023728890550932109,0.0002089220055647967,0.0002188969730513346
t436,0.0,0.0,0.0,0.0,0.0,0.00021417437442180183,0.0002561858503052196,0.0002372941357421393,0.00020892354371427124,0.00021889683109668773
t437,0.0,0.0,0.0,0.0,0.0,0.00021417549228904578,0.0002562245928798509,0.00023729772991404498,0.00020892285200357728,0.00021889659770037145
t438,0.0,0.0,0.0,0.0,0.0,0.00021417077385619017,0.000256261120012975,0.00023730041846739045,0.0002089224567668096,0.00021889772775266067
t439,0.0,0.0,0.0,0.0,0.0,0.00021416661280025608,0.0002563033466315264,0.00023729955091487988,0.00020892204086990198,0.00021889832602865923
t440,0.0,0.0,0.0,0.0,0.0,0.00021415397134940891,0.0002563105880122617,0.0002373046451573158,0.00020892153085373753,0.00021889854081311955
t441,0.0,0.0,0.0,0.0,0.0,0.0002141408547989943,0.00025634163312703256,0.00023732132229566777,0.00020892309842154074,0.00021889903373950944
t442,0.0,0.0,0.0,0.0,0.0,0.00021413646989656062,0.00025636995534088864,0.00023733972889966595,0.00020892226772106413,0.00021889901399124219
t443,0.0,0.0,0.0,0.0,0.0,0.00021414073572955527,0.0002564148425641007,0.00023737454761034468,0.00020892094375230265,0.00021889957589955335
t444,0.0,0.0,0.0,0.0,0.0,0.00021414479778847242,0.0002564230973683178,0.00023740210434286223,0.00020892011323114684,0.00021889968389985886
t445,0.0,0.0,0.0,0.0,0.0,0.00021415418970371512,0.00025641205049834403,0.00023741492296777168,0.0002089193438311922,0.00021889935781140092
t446,0.0,0.0,0.0,0.0,0.0,0.00021415766798136803,0.00025640492506225597,0.00023742275987895898,0.00020892131015238613,0.00021889999158469418
t447,0.0,0.0,0.0,0.0,0.0,0.00021415557477509693,0.00025639357278817686,0.000237423152057409,0.00020892171629144336,0.00021890002984462515
t448,0.0,0.0,0.0,0.0,0.0,0.0002141503369990617,0.0002563950278301873,0.00023742241284265448,0.00020892256989270288,0.00021889992553326057
t449,0.0,0.0,0.0,0.0,0.0,0.00021415335580711372,0.0002563998097158704,0.0002374254357106632,0.0002089232114159247,0.00021889911074141345
t450,0.0,0.0,0.0,0.0,0.0,0.00021416632349913542,0.00025640303288928623,0.00023743085174093078,0.00020892317950734174,0.0002188976249435056
t451,0.0,0.0,0.0,0.0,0.0,0.0002141860970026615,0.00025641479466120777,0.00023744650498568789,0.00020892494933308744,0.00021889704459157608
t452,0.0,0.0,0.0,0.0,0.0,0.00021418984834055462,0.0002564067303166129,0.00023745270282436468,0.000208924129865112,0.0002188959469446321
t453,0.0,0.0,0.0,0.0,0.0,0.00021418617067445729,0.00025638758154068454,0.00023745486960335984,0.00020892368267942172,0.0002188956981237753
t454,0.0,0.0,0.0,0.0,0.0,0.0002141849236781626,0.0002563648194923058,0.00023745307286445272,0.00020892324252737553,0.00021889546021158914
t455,0.0,0.0,0.0,0.0,0.0,0.00021418844389427968,0.0002563327623821903,0.00023744809810974507,0.00020892266781866558,0.00021889515915377665
t456,0.0,0.0,0.0,0.0,0.0,0.0002141933297209966,0.0002563015088811122,0.0002374452491707285,0.00020892473627865104,0.00021889500262355037
t457,0.0,0.0,0.0,0.0,0.0,0.0002141914820321123,0.00025626398633857327,0.00023743474548144515,0.0002089237725948829,0.00021889464284768732
t458,0.0,0.0,0.0,0.0,0.0,0.00021418900909788934,0.00025626158736332603,0.00023742446733974592,0.00020892312015110078,0.0002188947485352843
t459,0.0,0.0,0.0,0.0,0.0,0.0002141905529969734,0.0002562884738610266,0.00023741347699445133,0.00020892241437633446,0.00021889480030540682
t460,0.0,0.0,0.0,0.0,0.0,0.00021419728777529406,0.0002563064698217246,0.00023740682582123923,0.00020892105387265822,0.00021889417044762002
t461,0.0,0.0,0.0,0.0,0.0,0.00021420869922806672,0.00025632505196083544,0.00023740976500495414,0.00020892258891358777,0.00021889448940586357
t462,0.0,0.0,0.0,0.0,0.0,0.0002142096489864656,0.0002563142449198093,0.00023741118594101512,0.00020892188357244488,0.0002188940077626154
t463,0.0,0.0,0.0,0.0,0.0,0.00021420661804641902,0.0002562920480738101,0.00023741642093405772,0.00020892153968475634,0.0002188940153836339
t464,0.0,0.0,0.0,0.0,0.0,0.00021419423644188695,0.0002562503296032713,0.0002374218710609333,0.00020892160792410907,0.00021889374485998956
t465,0.0,0.0,0.0,0.0,0.0,0.00021416793959757967,0.0002562143093237652,0.00023742800144785204,0.00020892157027709805,0.00021889307073633398
t466,0.0,0.0,0.0,0.0,0.0,0.00021414370025045975,0.00025618086397226055,0.00023744304042754984,0.00020892403412976163,0.0002188932590151168
t467,0.0,0.0,0.0,0.0,0.0,0.00021414255855307061,0.00025612778925546164,0.00023745846921249963,0.00020892400358703752,0.00021889266400068228
t468,0.0,0.0,0.0,0.0,0.0,0.00021415758781541765,0.0002560973648277556,0.0002374647513039825,0.00020892384735295044,0.00021889286090273624
t469,0.0,0.0,0.0,0.0,0.0,0.00021417563489395093,0.00025606660749231215,0.00023745779748172166,0.0002089235047371676,0.00021889331352931387
t470,0.0,0.0,0.0,0.0,0.0,0.00021417745133316053,0.00025606121780956365,0.0002374375718403273,0.0002089229532103937,0.00021889297605705017
t471,0.0,0.0,0.0,0.0,0.0,0.00021417341523103674,0.00025606027399526356,0.00023742413425291897,0.0002089250096321027,0.00021889374189345214
t472,0.0,0.0,0.0,0.0,0.0,0.0002141714780029364,0.0002560670456168708,0.00023740582473269123,0.00020892398647814382,0.0002188939662229974
t473,0.0,0.0,0.0,0.0,0.0,0.0002141770055097243,0.00025606571491369057,0.00023739063498916601,0.00020892283248434966,0.0002188944560048592
t474,0.0,0.0,0.0,0.0,0.0,0.00021418426004132476,0.00025607471027180374,0.0002373817950912657,0.00020892124048216867,0.00021889514752616892
t475,0.0,0.0,0.0,0.0,0.0,0.00021418788045565705,0.0002560803261680776,0.0002373754376586945,0.00020891881276384713,0.00021889535956981987
t476,0.0,0.0,0.0,0.0,0.0,0.0002141932112781922,0.0002560928921780335,0.00023737417848549778,0.0002089203853789245,0.00021889537047384633
t477,0.0,0.0,0.0,0.0,0.0,0.00021419227512515208,0.0002561017311957755,0.00023736703628313816,0.0002089196828709438,0.00021889471984669624
t478,0.0,0.0,0.0,0.0,0.0,0.00021418876677395678,0.00025612241182408645,0.00023736050177053264,0.00020891960641725488,0.00021889449543375118
t479,0.0,0.0,0.0,0.0,0.0,0.0002141961468307792,0.00025612334306521244,0.00023735543116286227,0.00020891921552682155,0.00021889373588101252
t480,0.0,0.0,0.0,0.0,0.0,0.00021419394892181753,0.0002561092352346873,0.00023735199549392987,0.00020891859329048038,0.00021889238858688922
t481,0.0,0.0,0.0,0.0,0.0,0.00021419648816889018,0.000256118593804336,0.00023735753928521628,0.00020892119435197471,0.00021889148917645052
t482,0.0,0.0,0.0,0.0,0.0,0.00021419501767228478,0.0002561393964334578,0.00023736280990905765,0.00020892049188157356,0.0002188912338801142
t483,0.0,0.0,0.0,0.0,0.0,0.00021419194720402802,0.000256187313665226,0.00023736632504668177,0.00020892013683499185,0.00021889175070338084
t484,0.0,0.0,0.0,0.0,0.0,0.00021419318084358184,0.00025623020873007666,0.00023736807308309183,0.00020891941355860716,0.00021889202553923923
t485,0.0,0.0,0.0,0.0,0.0,0.00021418619532324981,0.0002562649312515306,0.0002373746609999617,0.000208918504315026,0.00021889184157921618
t486,0.0,0.0,0.0,0.0,0.0,0.0002141735530017848,0.00025630251010049697,0.00023739419243215892,0.00020892017184021938,0.00021889285959980184
t487,0.0,0.0,0.0,0.0,0.0,0.00021416448927062112,0.000256316696904297,0.00023739910789356253,0.00020891983396701395,0.00021889312669260398
t488,0.0,0.0,0.0,0.0,0.0,0.0002141634213352114,0.00025632229641698277,0.00023740176617949882,0.00020891988495690632,0.00021889387115967267
t489,0.0,0.0,0.0,0.0,0.0,0.00021415392377754428,0.00025632474548252754,0.0002374071872392195,0.00020891981104827833,0.0002188944307724446
t490,0.0,0.0,0.0,0.0,0.0,0.0002141384226708796,0.0002563286499988332,0.00023741756427664718,0.00020891922922160487,0.0002188944840208285
t491,0.0,0.0,0.0,0.0,0.0,0.00021412718696758922,0.0002563356593361056,0.00023744138967070883,0.00020892082129353467,0.00021889537651830353
t492,0.0,0.0,0.0,0.0,0.0,0.00021412666376208504,0.00025633596511853224,0.000237447105520958,0.00020892005106475705,0.0002188953346938838
t493,0.0,0.0,0.0,0.0,0.0,0.0002141234599669198,0.0002563379169043206,0.000237445191501109,0.0002089198682709513,0.00021889623602560975
t494,0.0,0.0,0.0,0.0,0.0,0.0002141144343645993,0.0002563445360163488,0.00023744845801178363,0.00020891968272060887,0.00021889700955394126
t495,0.0,0.0,0.0,0.0,0.0,0.00021410983268473316,0.00025635323231164064,0.0002374536193605303,0.00020891954450447762,0.00021889655713160035
t496,0.0,0.0,0.0,0.0,0.0,0.00021411446956006263,0.0002563822880553012,0.000237463673724247,0.00020892199998042124,0.00021889746671783974
t497,0.0,0.0,0.0,0.0,0.0,0.0002141286467075464,0.0002564161695728063,0.00023746399887632783,0.00020892240575246397,0.00021889716559723332
t498,0.0,0.0,0.0,0.0,0.0,0.00021414527153242375,0.0002564534111742825,0.00023746271648247754,0.00020892220588216695,0.00021889735334325463
t499,0.0,0.0,0.0,0.0,0.0,0.00021415742661313412,0.00025647963858375065,0.00023746159269989856,0.00020892129467958088,0.00021889784819120668
t500,0.0,0.0,0.0,0.0,0.0,0.00021416354391328064,0.0002564972460875105,0.000237461139869757,0.0002089199451606061,0.0002188981105116039
t501,0.0,0.0,0.0,0.0,0.0,0.00021416050747072088,0.00025651843181507075,0.00023746753105793512,0.00020892116220610623,0.00021889893726223498
t502,0.0,0.0,0.0,0.0,0.0,0.0002141619668254715,0.00025651767868635977,0.0002374662603729124,0.0002089202942244808,0.00021889865850441455
t503,0.0,0.0,0.0,0.0,0.0,0.00021416706134836958,0.00025650383172564744,0.00023746065067144277,0.00020891927335439748,0.0002188995370476449
t504,0.0,0.0,0.0,0.0,0.0,0.00021417086863386519,0.0002564733105944998,0.00023743916354227685,0.0002089195217210872,0.00021889946311459728
t505,0.0,0.0,0.0,0.0,0.0,0.00021416972705116914,0.0002563855357402353,0.00023738139541935188,0.00020892320637773474,0.0002188963141589614
t506,0.0,0.0,0.0,0.0,0.0,0.0002141640317479301,0.00025637763862031474,0.00023734598900254116,0.00020892400291206914,0.00021889701653572745
t507,0.0,0.0,0.0,0.0,0.0,0.000214166613789471,0.0002563665227429114,0.0002373259768945266,0.00020892269095856722,0.00021889708488145125
t508,0.0,0.0,0.0,0.0,0.0,0.00021416755937133855,0.0002563816773578864,0.0002373314601508207,0.00020892249647709368,0.00021889781105771729
t509,0.0,0.0,0.0,0.0,0.0,0.0002141693069642779,0.0002564262603025957,0.00023735461215204136,0.000208922430516914,0.00021889854111817406
t510,0.0,0.0,0.0,0.0,0.0,0.0002141687520146551,0.0002564611263300311,0.0002373615395290075,0.00020892217106219225,0.00021889827525403113
t511,0.0,0.0,0.0,0.0,0.0,0.00021415852936969084,0.00025649739253944665,0.0002373679724267549,0.000208923886619231,0.00021889757155662485
t512,0.0,0.0,0.0,0.0,0.0,0.00021414837531256905,0.0002565074409556623,0.00023737253553208503,0.0002089236959996698,0.0002188968136834957
t513,0.0,0.0,0.0,0.0,0.0,0.00021413414708075938,0.00025651125903651604,0.00023738441895924207,0.0002089244363939868,0.00021889746180562723
t514,0.0,0.0,0.0,0.0,0.0,0.0002141215839120048,0.00025651705329917415,0.00023740413135438872,0.00020892435845883063,0.00021889883278375892
t515,0.0,0.0,0.0,0.0,0.0,0.00021411573678408255,0.00025652992348713385,0.00023744134262490015,0.00020892376598516282,0.00021889942378094105
t516,0.0,0.0,0.0,0.0,0.0,0.00021410145936981537,0.00025654857347392606,0.00023746806068670887,0.00020892574655424702,0.00021890046413796703
t517,0.0,0.0,0.0,0.0,0.0,0.0002140973088638737,0.0002565545598776327,0.0002374818437160094,0.00020892588741635467,0.00021889891798045552
t518,0.0,0.0,0.0,0.0,0.0,0.00021409764526652858,0.00025656608565521405,0.00023748840557282573,0.000208925487070219,0.00021889880937711132
t519,0.0,0.0,0.0,0.0,0.0,0.00021410639222203533,0.0002565729922032251,0.00023749000362652858,0.00020892507406466697,0.00021889884512486926
t520,0.0,0.0,0.0,0.0,0.0,0.00021412255413332394,0.00025657894981441644,0.0002374918814745374,0.00020892353669039982,0.0002188983619660757
t521,0.0,0.0,0.0,0.0,0.0,0.00021413386375370518,0.00025660291643223086,0.0002374957999709062,0.00020892414105306786,0.00021889911033191666
t522,0.0,0.0,0.0,0.0,0.0,0.00021414836860206423,0.0002566163228624179,0.00023749094884812911,0.0002089233706839368,0.00021889907543388743
t523,0.0,0.0,0.0,0.0,0.0,0.00021416205973012915,0.00025662899104459834,0.0002374852240393116,0.00020892301818481432,0.00021890000826693424
t524,0.0,0.0,0.0,0.0,0.0,0.00021417257662659407,0.00025663460554583846,0.00023748158171685817,0.00020892214892304236,0.00021890105057909622
t525,0.0,0.0,0.0,0.0,0.0,0.0002141788096539905,0.000256631528756991,0.00023747876905865859,0.00020892047309054832,0.00021890116329743197
t526,0.0,0.0,0.0,0.0,0.0,0.00021417253036834293,0.00025663453418635216,0.00023748226520592662,0.0002089216678644607,0.00021890142399748667
t527,0.0,0.0,0.0,0.0,0.0,0.00021417600823741016,0.00025662810325117476,0.00023747812070202282,0.0002089204738806502,0.0002189010191294686
t528,0.0,0.0,0.0,0.0,0.0,0.0002141723992434287,0.00025662059752257384,0.00023747275502917248,0.00020891996007262997,0.00021890026687749822
t529,0.0,0.0,0.0,0.0,0.0,0.00021417048487797248,0.00025661900260146926,0.00023746994185631803,0.00020891926745639556,0.00021889943702204493
t530,0.0,0.0,0.0,0.0,0.0,0.00021416991992080712,0.0002566191403383461,0.00023746889947321402,0.00020891837644928927,0.00021889849146242585
t531,0.0,0.0,0.0,0.0,0.0,0.00021416435296660004,0.0002566262861943111,0.00023747378999034046,0.00020892010913058746,0.00021889858958087826
t532,0.0,0.0,0.0,0.0,0.0,0.00021416662505896887,0.00025662377931599513,0.00023747025189932387,0.00020891933408358478,0.00021889787424112894
t533,0.0,0.0,0.0,0.0,0.0,0.00021416770712821018,0.0002566202614688665,0.00023746513059590783,0.00020891916021179046,0.00021889740728453473
t534,0.0,0.0,0.0,0.0,0.0,0.00021416645297838495,0.00025661435034922257,0.0002374599018341387,0.0002089190995884591,0.0002188974714575671
t535,0.0,0.0,0.0,0.0,0.0,0.00021415993768451086,0.00025660087953688376,0.00023745712788513298,0.00020891855030593276,0.00021889677071396056
t536,0.0,0.0,0.0,0.0,0.0,0.00021413704034239144,0.00025659155932430364,0.00023745879623212783,0.00020892020299745335,0.0002188969219045155
t537,0.0,0.0,0.0,0.0,0.0,0.00021411436480727657,0.00025656828393014674,0.0002374463914351517,0.00020891942119865363,0.00021889647862745806
t538,0.0,0.0,0.0,0.0,0.0,0.00021409756314756488,0.0002565499991251664,0.0002374357732533659,0.00020891876742278875,0.00021889630743434458
t539,0.0,0.0,0.0,0.0,0.0,0.00021408774007664017,0.0002565529141859246,0.00023743027369286675,0.0002089185144301705,0.0002188965946242365
t540,0.0,0.0,0.0,0.0,0.0,0.0002140848467336487,0.00025654510530128414,0.0002374275042475268,0.0002089179848622347,0.00021889588174147628
t541,0.0,0.0,0.0,0.0,0.0,0.00021408289284685107,0.00025654743066548817,0.0002374304328630233,0.0002089194193522208,0.00021889576392767438
t542,0.0,0.0,0.0,0.0,0.0,0.00021409134642453732,0.0002565455341234857,0.000237422417346552,0.00020891908048153315,0.00021889504515216254
t543,0.0,0.0,0.0,0.0,0.0,0.000214100603826537,0.0002565503888251435,0.00023740105315857022,0.00020891929166219682,0.00021889525120421613
t544,0.0,0.0,0.0,0.0,0.0,0.00021411296962434718,0.0002565561653925063,0.00023737927349453696,0.00020891930663694875,0.00021889534844317447
t545,0.0,0.0,0.0,0.0,0.0,0.00021412782187734192,0.000256568310893931,0.00023736773654919018,0.00020891849915758267,0.00021889417135917264
t546,0.0,0.0,0.0,0.0,0.0,0.00021414086358044287,0.00025659173963206623,0.00023737185346101616,0.0002089200723109163,0.00021889386928759954
t547,0.0,0.0,0.0,0.0,0.0,0.00021415412225647739,0.00025660484092118334,0.0002373799488144905,0.00020891951420412024,0.00021889298001983603
t548,0.0,0.0,0.0,0.0,0.0,0.00021416379848717866,0.0002566164362390804,0.000237401974312771,0.00020891956348592712,0.00021889286154133523
t549,0.0,0.0,0.0,0.0,0.0,0.00021416733416152828,0.0002566201383436951,0.00023740812024996693,0.00020891959548279283,0.00021889305575490856
t550,0.0,0.0,0.0,0.0,0.0,0.00021416986451543298,0.0002566243260549164,0.0002374098127159563,0.0002089195511308764,0.00021889304369789904
t551,0.0,0.0,0.0,0.0,0.0,0.00021416483255873596,0.00025664186236382244,0.0002374154864659729,0.000208922235486335,0.00021889434274815627
t552,0.0,0.0,0.0,0.0,0.0,0.00021416450620659355,0.00025663718078063833,0.00023741483257873867,0.00020892198579140208,0.0002188943719620145
t553,0.0,0.0,0.0,0.0,0.0,0.00021416566000532046,0.0002566360663919292,0.00023741595838169832,0.00020892207259448942,0.00021889475902610962
t554,0.0,0.0,0.0,0.0,0.0,0.0002141666564442831,0.00025663380497206755,0.00023741604522308852,0.00020892222683993359,0.00021889505553512802
t555,0.0,0.0,0.0,0.0,0.0,0.00021416977835959726,0.00025663503115265913,0.00023741500247553252,0.00020892153995208244,0.00021889508164638248
t556,0.0,0.0,0.0,0.0,0.0,0.00021416802493778538,0.0002566483660503907,0.00023741794477760098,0.0002089228833413856,0.0002188961708864239
t557,0.0,0.0,0.0,0.0,0.0,0.00021417167738611124,0.0002566544746955504,0.0002374213116496469,0.00020892207493933694,0.00021889604755301448
t558,0.0,0.0,0.0,0.0,0.0,0.00021417317809311443,0.00025665922897749334,0.0002374315007719397,0.00020892162450333158,0.00021889638460413028
t559,0.0,0.0,0.0,0.0,0.0,0.00021417119391037667,0.0002566510361211483,0.00023745021783101034,0.0002089214492162676,0.0002188965023183025
t560,0.0,0.0,0.0,0.0,0.0,0.0002141617148076315,0.00025663217613924405,0.00023746272802959188,0.00020892075472999424,0.00021889598287258251
t561,0.0,0.0,0.0,0.0,0.0,0.00021413731471217753,0.0002566155153827108,0.00023747171457468477,0.00020892197653061423,0.00021889640827596588
t562,0.0,0.0,0.0,0.0,0.0,0.00021412141181119545,0.0002565941673399529,0.00023747383685810114,0.0002089211377017418,0.0002188951649659393
t563,0.0,0.0,0.0,0.0,0.0,0.0002141092416055639,0.0002565736841763013,0.00023748199495823602,0.00020892074698318044,0.00021889404346279973
t564,0.0,0.0,0.0,0.0,0.0,0.00021408921947296824,0.00025655564817451916,0.0002374871749967793,0.00020892089383233383,0.00021889388205783585
t565,0.0,0.0,0.0,0.0,0.0,0.00021407817096058242,0.0002565386826199871,0.00023748996050530736,0.0002089205484435438,0.0002188942351073624
t566,0.0,0.0,0.0,0.0,0.0,0.00021408153361176052,0.00025653751370897655,0.00023749538106662216,0.00020892305938766443,0.00021889482418590867
t567,0.0,0.0,0.0,0.0,0.0,0.00021410923646600003,0.00025652934232533173,0.00023749425320611811,0.00020892402674395642,0.00021889431598990763
t568,0.0,0.0,0.0,0.0,0.0,0.0002141417131280354,0.0002565242677722,0.00023749231840810406,0.0002089247349142205,0.00021889522501583708
t569,0.0,0.0,0.0,0.0,0.0,0.00021416089708539877,0.0002565199663816066,0.0002374898166964832,0.0002089242645489836,0.00021889653406384537
t570,0.0,0.0,0.0,0.0,0.0,0.00021417414909394344,0.00025650404480285816,0.00023748375374788372,0.00020892318758828227,0.0002188964497182629
t571,0.0,0.0,0.0,0.0,0.0,0.00021418582533608635,0.00025649014903479666,0.00023748500667214437,0.00020892430356277006,0.0002188969549079756
