Time_Index,NG,None,coal,uranium
6663,4.154,0,3.372,0.706
6664,4.154,0,3.372,0.706
6665,4.154,0,3.372,0.706
6666,4.154,0,3.372,0.706
6667,4.154,0,3.372,0.706
6668,4.154,0,3.372,0.706
6669,4.154,0,3.372,0.706
6670,4.154,0,3.372,0.706
6671,4.154,0,3.372,0.706
6672,4.154,0,3.372,0.706
6673,4.154,0,3.372,0.706
6674,4.154,0,3.372,0.706
6675,4.154,0,3.372,0.706
6676,4.154,0,3.372,0.706
6677,4.154,0,3.372,0.706
6678,4.154,0,3.372,0.706
6679,4.154,0,3.372,0.706
6680,4.154,0,3.372,0.706
6681,4.154,0,3.372,0.706
6682,4.154,0,3.372,0.706
6683,4.154,0,3.372,0.706
6684,4.154,0,3.372,0.706
6685,4.154,0,3.372,0.706
6686,4.154,0,3.372,0.706
6687,4.154,0,3.372,0.706
6688,4.154,0,3.372,0.706
6689,4.154,0,3.372,0.706
6690,4.154,0,3.372,0.706
6691,4.154,0,3.372,0.706
6692,4.154,0,3.372,0.706
6693,4.154,0,3.372,0.706
6694,4.154,0,3.372,0.706
6695,4.154,0,3.372,0.706
6696,4.154,0,3.372,0.706
6697,4.154,0,3.372,0.706
6698,4.154,0,3.372,0.706
6699,4.154,0,3.372,0.706
6700,4.154,0,3.372,0.706
6701,4.154,0,3.372,0.706
6702,4.154,0,3.372,0.706
6703,4.154,0,3.372,0.706
6704,4.154,0,3.372,0.706
6705,4.154,0,3.372,0.706
6706,4.154,0,3.372,0.706
6707,4.154,0,3.372,0.706
6708,4.154,0,3.372,0.706
6709,4.154,0,3.372,0.706
6710,4.154,0,3.372,0.706
6711,4.154,0,3.372,0.706
6712,4.154,0,3.372,0.706
6713,4.154,0,3.372,0.706
6714,4.154,0,3.372,0.706
6715,4.154,0,3.372,0.706
6716,4.154,0,3.372,0.706
6717,4.154,0,3.372,0.706
6718,4.154,0,3.372,0.706
6719,4.154,0,3.372,0.706
6720,4.154,0,3.372,0.706
6721,4.154,0,3.372,0.706
6722,4.154,0,3.372,0.706
6723,4.154,0,3.372,0.706
6724,4.154,0,3.372,0.706
6725,4.154,0,3.372,0.706
6726,4.154,0,3.372,0.706
6727,4.154,0,3.372,0.706
6728,4.154,0,3.372,0.706
6729,4.154,0,3.372,0.706
6730,4.154,0,3.372,0.706
6731,4.154,0,3.372,0.706
6732,4.154,0,3.372,0.706
6733,4.154,0,3.372,0.706
6734,4.154,0,3.372,0.706
6735,4.154,0,3.372,0.706
6736,4.154,0,3.372,0.706
6737,4.154,0,3.372,0.706
6738,4.154,0,3.372,0.706
6739,4.154,0,3.372,0.706
6740,4.154,0,3.372,0.706
6741,4.154,0,3.372,0.706
6742,4.154,0,3.372,0.706
6743,4.154,0,3.372,0.706
6744,4.154,0,3.372,0.706
6745,4.154,0,3.372,0.706
6746,4.154,0,3.372,0.706
6747,4.154,0,3.372,0.706
6748,4.154,0,3.372,0.706
6749,4.154,0,3.372,0.706
6750,4.154,0,3.372,0.706
6751,4.154,0,3.372,0.706
6752,4.154,0,3.372,0.706
6753,4.154,0,3.372,0.706
6754,4.154,0,3.372,0.706
6755,4.154,0,3.372,0.706
6756,4.154,0,3.372,0.706
6757,4.154,0,3.372,0.706
6758,4.154,0,3.372,0.706
6759,4.154,0,3.372,0.706
6760,4.154,0,3.372,0.706
6761,4.154,0,3.372,0.706
6762,4.154,0,3.372,0.706
6763,4.154,0,3.372,0.706
6764,4.154,0,3.372,0.706
6765,4.154,0,3.372,0.706
6766,4.154,0,3.372,0.706
6767,4.154,0,3.372,0.706
6768,4.154,0,3.372,0.706
6769,4.154,0,3.372,0.706
6770,4.154,0,3.372,0.706
6771,4.154,0,3.372,0.706
6772,4.154,0,3.372,0.706
6773,4.154,0,3.372,0.706
6774,4.154,0,3.372,0.706
6775,4.154,0,3.372,0.706
6776,4.154,0,3.372,0.706
6777,4.154,0,3.372,0.706
6778,4.154,0,3.372,0.706
6779,4.154,0,3.372,0.706
6780,4.154,0,3.372,0.706
6781,4.154,0,3.372,0.706
6782,4.154,0,3.372,0.706
6783,4.154,0,3.372,0.706
6784,4.154,0,3.372,0.706
6785,4.154,0,3.372,0.706
6786,4.154,0,3.372,0.706
6787,4.154,0,3.372,0.706
6788,4.154,0,3.372,0.706
6789,4.154,0,3.372,0.706
6790,4.154,0,3.372,0.706
6791,4.154,0,3.372,0.706
6792,4.154,0,3.372,0.706
6793,4.154,0,3.372,0.706
6794,4.154,0,3.372,0.706
6795,4.154,0,3.372,0.706
6796,4.154,0,3.372,0.706
6797,4.154,0,3.372,0.706
6798,4.154,0,3.372,0.706
6799,4.154,0,3.372,0.706
6800,4.154,0,3.372,0.706
6801,4.154,0,3.372,0.706
6802,4.154,0,3.372,0.706
6803,4.154,0,3.372,0.706
6804,4.154,0,3.372,0.706
6805,4.154,0,3.372,0.706
6806,4.154,0,3.372,0.706
6807,4.154,0,3.372,0.706
6808,4.154,0,3.372,0.706
6809,4.154,0,3.372,0.706
6810,4.154,0,3.372,0.706
6811,4.154,0,3.372,0.706
6812,4.154,0,3.372,0.706
6813,4.154,0,3.372,0.706
6814,4.154,0,3.372,0.706
6815,4.154,0,3.372,0.706
6816,4.154,0,3.372,0.706
6817,4.154,0,3.372,0.706
6818,4.154,0,3.372,0.706
6819,4.154,0,3.372,0.706
6820,4.154,0,3.372,0.706
6821,4.154,0,3.372,0.706
6822,4.154,0,3.372,0.706
6823,4.154,0,3.372,0.706
6824,4.154,0,3.372,0.706
6825,4.154,0,3.372,0.706
6826,4.154,0,3.372,0.706
6827,4.154,0,3.372,0.706
6828,4.154,0,3.372,0.706
6829,4.154,0,3.372,0.706
6830,4.154,0,3.372,0.706
6831,4.154,0,3.372,0.706
6832,4.154,0,3.372,0.706
6833,4.154,0,3.372,0.706
6834,4.154,0,3.372,0.706
6835,4.154,0,3.372,0.706
6836,4.154,0,3.372,0.706
6837,4.154,0,3.372,0.706
6838,4.154,0,3.372,0.706
6839,4.154,0,3.372,0.706
6840,4.154,0,3.372,0.706
6841,4.154,0,3.372,0.706
6842,4.154,0,3.372,0.706
6843,4.154,0,3.372,0.706
6844,4.154,0,3.372,0.706
6845,4.154,0,3.372,0.706
6846,4.154,0,3.372,0.706
6847,4.154,0,3.372,0.706
6848,4.154,0,3.372,0.706
6849,4.154,0,3.372,0.706
6850,4.154,0,3.372,0.706
6851,4.154,0,3.372,0.706
6852,4.154,0,3.372,0.706
6853,4.154,0,3.372,0.706
6854,4.154,0,3.372,0.706
6855,4.154,0,3.372,0.706
6856,4.154,0,3.372,0.706
6857,4.154,0,3.372,0.706
6858,4.154,0,3.372,0.706
6859,4.154,0,3.372,0.706
6860,4.154,0,3.372,0.706
6861,4.154,0,3.372,0.706
6862,4.154,0,3.372,0.706
6863,4.154,0,3.372,0.706
6864,4.154,0,3.372,0.706
6865,4.154,0,3.372,0.706
6866,4.154,0,3.372,0.706
6867,4.154,0,3.372,0.706
6868,4.154,0,3.372,0.706
6869,4.154,0,3.372,0.706
6870,4.154,0,3.372,0.706
6871,4.154,0,3.372,0.706
6872,4.154,0,3.372,0.706
6873,4.154,0,3.372,0.706
6874,4.154,0,3.372,0.706
6875,4.154,0,3.372,0.706
6876,4.154,0,3.372,0.706
6877,4.154,0,3.372,0.706
6878,4.154,0,3.372,0.706
6879,4.154,0,3.372,0.706
6880,4.154,0,3.372,0.706
6881,4.154,0,3.372,0.706
6882,4.154,0,3.372,0.706
6883,4.154,0,3.372,0.706
6884,4.154,0,3.372,0.706
6885,4.154,0,3.372,0.706
6886,4.154,0,3.372,0.706
6887,4.154,0,3.372,0.706
6888,4.154,0,3.372,0.706
6889,4.154,0,3.372,0.706
6890,4.154,0,3.372,0.706
6891,4.154,0,3.372,0.706
6892,4.154,0,3.372,0.706
6893,4.154,0,3.372,0.706
6894,4.154,0,3.372,0.706
6895,4.154,0,3.372,0.706
6896,4.154,0,3.372,0.706
6897,4.154,0,3.372,0.706
6898,4.154,0,3.372,0.706
6899,4.154,0,3.372,0.706
6900,4.154,0,3.372,0.706
6901,4.154,0,3.372,0.706
6902,4.154,0,3.372,0.706
6903,4.154,0,3.372,0.706
6904,4.154,0,3.372,0.706
6905,4.154,0,3.372,0.706
6906,4.154,0,3.372,0.706
6907,4.154,0,3.372,0.706
6908,4.154,0,3.372,0.706
6909,4.154,0,3.372,0.706
6910,4.154,0,3.372,0.706
6911,4.154,0,3.372,0.706
6912,4.154,0,3.372,0.706
6913,4.154,0,3.372,0.706
6914,4.154,0,3.372,0.706
6915,4.154,0,3.372,0.706
6916,4.154,0,3.372,0.706
6917,4.154,0,3.372,0.706
6918,4.154,0,3.372,0.706
6919,4.154,0,3.372,0.706
6920,4.154,0,3.372,0.706
6921,4.154,0,3.372,0.706
6922,4.154,0,3.372,0.706
6923,4.154,0,3.372,0.706
6924,4.154,0,3.372,0.706
6925,4.154,0,3.372,0.706
6926,4.154,0,3.372,0.706
6927,4.154,0,3.372,0.706
6928,4.154,0,3.372,0.706
6929,4.154,0,3.372,0.706
6930,4.154,0,3.372,0.706
6931,4.154,0,3.372,0.706
6932,4.154,0,3.372,0.706
6933,4.154,0,3.372,0.706
6934,4.154,0,3.372,0.706
6935,4.154,0,3.372,0.706
6936,4.154,0,3.372,0.706
6937,4.154,0,3.372,0.706
6938,4.154,0,3.372,0.706
6939,4.154,0,3.372,0.706
6940,4.154,0,3.372,0.706
6941,4.154,0,3.372,0.706
6942,4.154,0,3.372,0.706
6943,4.154,0,3.372,0.706
6944,4.154,0,3.372,0.706
6945,4.154,0,3.372,0.706
6946,4.154,0,3.372,0.706
6947,4.154,0,3.372,0.706
6948,4.154,0,3.372,0.706
6949,4.154,0,3.372,0.706
6950,4.154,0,3.372,0.706
6951,4.154,0,3.372,0.706
6952,4.154,0,3.372,0.706
6953,4.154,0,3.372,0.706
6954,4.154,0,3.372,0.706
6955,4.154,0,3.372,0.706
6956,4.154,0,3.372,0.706
6957,4.154,0,3.372,0.706
6958,4.154,0,3.372,0.706
6959,4.154,0,3.372,0.706
6960,4.154,0,3.372,0.706
6961,4.154,0,3.372,0.706
6962,4.154,0,3.372,0.706
6963,4.154,0,3.372,0.706
6964,4.154,0,3.372,0.706
6965,4.154,0,3.372,0.706
6966,4.154,0,3.372,0.706
6967,4.154,0,3.372,0.706
6968,4.154,0,3.372,0.706
6969,4.154,0,3.372,0.706
6970,4.154,0,3.372,0.706
6971,4.154,0,3.372,0.706
6972,4.154,0,3.372,0.706
6973,4.154,0,3.372,0.706
6974,4.154,0,3.372,0.706
6975,4.154,0,3.372,0.706
6976,4.154,0,3.372,0.706
6977,4.154,0,3.372,0.706
6978,4.154,0,3.372,0.706
6979,4.154,0,3.372,0.706
6980,4.154,0,3.372,0.706
6981,4.154,0,3.372,0.706
6982,4.154,0,3.372,0.706
6983,4.154,0,3.372,0.706
6984,4.154,0,3.372,0.706
6985,4.154,0,3.372,0.706
6986,4.154,0,3.372,0.706
6987,4.154,0,3.372,0.706
6988,4.154,0,3.372,0.706
6989,4.154,0,3.372,0.706
6990,4.154,0,3.372,0.706
6991,4.154,0,3.372,0.706
6992,4.154,0,3.372,0.706
6993,4.154,0,3.372,0.706
6994,4.154,0,3.372,0.706
6995,4.154,0,3.372,0.706
6996,4.154,0,3.372,0.706
6997,4.154,0,3.372,0.706
6998,4.154,0,3.372,0.706
6999,4.154,0,3.372,0.706
7000,4.154,0,3.372,0.706
7001,4.154,0,3.372,0.706
7002,4.154,0,3.372,0.706
7003,4.154,0,3.372,0.706
7004,4.154,0,3.372,0.706
7005,4.154,0,3.372,0.706
7006,4.154,0,3.372,0.706
7007,4.154,0,3.372,0.706
7008,4.154,0,3.372,0.706
7009,4.154,0,3.372,0.706
7010,4.154,0,3.372,0.706
7011,4.154,0,3.372,0.706
7012,4.154,0,3.372,0.706
7013,4.154,0,3.372,0.706
7014,4.154,0,3.372,0.706
7015,4.154,0,3.372,0.706
7016,4.154,0,3.372,0.706
7017,4.154,0,3.372,0.706
7018,4.154,0,3.372,0.706
7019,4.154,0,3.372,0.706
7020,4.154,0,3.372,0.706
7021,4.154,0,3.372,0.706
7022,4.154,0,3.372,0.706
7023,4.154,0,3.372,0.706
7024,4.154,0,3.372,0.706
7025,4.154,0,3.372,0.706
7026,4.154,0,3.372,0.706
7027,4.154,0,3.372,0.706
7028,4.154,0,3.372,0.706
7029,4.154,0,3.372,0.706
7030,4.154,0,3.372,0.706
7031,4.154,0,3.372,0.706
7032,4.154,0,3.372,0.706
7033,4.154,0,3.372,0.706
7034,4.154,0,3.372,0.706
7035,4.154,0,3.372,0.706
7036,4.154,0,3.372,0.706
7037,4.154,0,3.372,0.706
7038,4.154,0,3.372,0.706
7039,4.154,0,3.372,0.706
7040,4.154,0,3.372,0.706
7041,4.154,0,3.372,0.706
7042,4.154,0,3.372,0.706
7043,4.154,0,3.372,0.706
7044,4.154,0,3.372,0.706
7045,4.154,0,3.372,0.706
7046,4.154,0,3.372,0.706
7047,4.154,0,3.372,0.706
7048,4.154,0,3.372,0.706
7049,4.154,0,3.372,0.706
7050,4.154,0,3.372,0.706
7051,4.154,0,3.372,0.706
7052,4.154,0,3.372,0.706
7053,4.154,0,3.372,0.706
7054,4.154,0,3.372,0.706
7055,4.154,0,3.372,0.706
7056,4.154,0,3.372,0.706
7057,4.154,0,3.372,0.706
7058,4.154,0,3.372,0.706
7059,4.154,0,3.372,0.706
7060,4.154,0,3.372,0.706
7061,4.154,0,3.372,0.706
7062,4.154,0,3.372,0.706
7063,4.154,0,3.372,0.706
7064,4.154,0,3.372,0.706
7065,4.154,0,3.372,0.706
7066,4.154,0,3.372,0.706
7067,4.154,0,3.372,0.706
7068,4.154,0,3.372,0.706
7069,4.154,0,3.372,0.706
7070,4.154,0,3.372,0.706
7071,4.154,0,3.372,0.706
7072,4.154,0,3.372,0.706
7073,4.154,0,3.372,0.706
7074,4.154,0,3.372,0.706
7075,4.154,0,3.372,0.706
7076,4.154,0,3.372,0.706
7077,4.154,0,3.372,0.706
7078,4.154,0,3.372,0.706
7079,4.154,0,3.372,0.706
7080,4.154,0,3.372,0.706
7081,4.154,0,3.372,0.706
7082,4.154,0,3.372,0.706
7083,4.154,0,3.372,0.706
7084,4.154,0,3.372,0.706
7085,4.154,0,3.372,0.706
7086,4.154,0,3.372,0.706
7087,4.154,0,3.372,0.706
7088,4.154,0,3.372,0.706
7089,4.154,0,3.372,0.706
7090,4.154,0,3.372,0.706
7091,4.154,0,3.372,0.706
7092,4.154,0,3.372,0.706
7093,4.154,0,3.372,0.706
7094,4.154,0,3.372,0.706
7095,4.154,0,3.372,0.706
7096,4.154,0,3.372,0.706
7097,4.154,0,3.372,0.706
7098,4.154,0,3.372,0.706
7099,4.154,0,3.372,0.706
7100,4.154,0,3.372,0.706
7101,4.154,0,3.372,0.706
7102,4.154,0,3.372,0.706
7103,4.154,0,3.372,0.706
7104,4.154,0,3.372,0.706
7105,4.154,0,3.372,0.706
7106,4.154,0,3.372,0.706
7107,4.154,0,3.372,0.706
7108,4.154,0,3.372,0.706
7109,4.154,0,3.372,0.706
7110,4.154,0,3.372,0.706
7111,4.154,0,3.372,0.706
7112,4.154,0,3.372,0.706
7113,4.154,0,3.372,0.706
7114,4.154,0,3.372,0.706
7115,4.154,0,3.372,0.706
7116,4.154,0,3.372,0.706
7117,4.154,0,3.372,0.706
7118,4.154,0,3.372,0.706
7119,4.154,0,3.372,0.706
7120,4.154,0,3.372,0.706
7121,4.154,0,3.372,0.706
7122,4.154,0,3.372,0.706
7123,4.154,0,3.372,0.706
7124,4.154,0,3.372,0.706
7125,4.154,0,3.372,0.706
7126,4.154,0,3.372,0.706
7127,4.154,0,3.372,0.706
7128,4.154,0,3.372,0.706
7129,4.154,0,3.372,0.706
7130,4.154,0,3.372,0.706
7131,4.154,0,3.372,0.706
7132,4.154,0,3.372,0.706
7133,4.154,0,3.372,0.706
7134,4.154,0,3.372,0.706
7135,4.154,0,3.372,0.706
7136,4.154,0,3.372,0.706
7137,4.154,0,3.372,0.706
7138,4.154,0,3.372,0.706
7139,4.154,0,3.372,0.706
7140,4.154,0,3.372,0.706
7141,4.154,0,3.372,0.706
7142,4.154,0,3.372,0.706
7143,4.154,0,3.372,0.706
7144,4.154,0,3.372,0.706
7145,4.154,0,3.372,0.706
7146,4.154,0,3.372,0.706
7147,4.154,0,3.372,0.706
7148,4.154,0,3.372,0.706
7149,4.154,0,3.372,0.706
7150,4.154,0,3.372,0.706
7151,4.154,0,3.372,0.706
7152,4.154,0,3.372,0.706
7153,4.154,0,3.372,0.706
7154,4.154,0,3.372,0.706
7155,4.154,0,3.372,0.706
7156,4.154,0,3.372,0.706
7157,4.154,0,3.372,0.706
7158,4.154,0,3.372,0.706
7159,4.154,0,3.372,0.706
7160,4.154,0,3.372,0.706
7161,4.154,0,3.372,0.706
7162,4.154,0,3.372,0.706
7163,4.154,0,3.372,0.706
7164,4.154,0,3.372,0.706
7165,4.154,0,3.372,0.706
7166,4.154,0,3.372,0.706
7167,4.154,0,3.372,0.706
7168,4.154,0,3.372,0.706
7169,4.154,0,3.372,0.706
7170,4.154,0,3.372,0.706
7171,4.154,0,3.372,0.706
7172,4.154,0,3.372,0.706
7173,4.154,0,3.372,0.706
7174,4.154,0,3.372,0.706
7175,4.154,0,3.372,0.706
7176,4.154,0,3.372,0.706
7177,4.154,0,3.372,0.706
7178,4.154,0,3.372,0.706
7179,4.154,0,3.372,0.706
7180,4.154,0,3.372,0.706
7181,4.154,0,3.372,0.706
7182,4.154,0,3.372,0.706
7183,4.154,0,3.372,0.706
7184,4.154,0,3.372,0.706
7185,4.154,0,3.372,0.706
7186,4.154,0,3.372,0.706
7187,4.154,0,3.372,0.706
7188,4.154,0,3.372,0.706
7189,4.154,0,3.372,0.706
7190,4.154,0,3.372,0.706
7191,4.154,0,3.372,0.706
7192,4.154,0,3.372,0.706
7193,4.154,0,3.372,0.706
7194,4.154,0,3.372,0.706
7195,4.154,0,3.372,0.706
7196,4.154,0,3.372,0.706
7197,4.154,0,3.372,0.706
7198,4.154,0,3.372,0.706
7199,4.154,0,3.372,0.706
7200,4.154,0,3.372,0.706
7201,4.154,0,3.372,0.706
7202,4.154,0,3.372,0.706
7203,4.154,0,3.372,0.706
7204,4.154,0,3.372,0.706
7205,4.154,0,3.372,0.706
7206,4.154,0,3.372,0.706
7207,4.154,0,3.372,0.706
7208,4.154,0,3.372,0.706
7209,4.154,0,3.372,0.706
7210,4.154,0,3.372,0.706
7211,4.154,0,3.372,0.706
7212,4.154,0,3.372,0.706
7213,4.154,0,3.372,0.706
7214,4.154,0,3.372,0.706
7215,4.154,0,3.372,0.706
7216,4.154,0,3.372,0.706
7217,4.154,0,3.372,0.706
7218,4.154,0,3.372,0.706
7219,4.154,0,3.372,0.706
7220,4.154,0,3.372,0.706
7221,4.154,0,3.372,0.706
7222,4.154,0,3.372,0.706
7223,4.154,0,3.372,0.706
7224,4.154,0,3.372,0.706
7225,4.154,0,3.372,0.706
7226,4.154,0,3.372,0.706
7227,4.154,0,3.372,0.706
7228,4.154,0,3.372,0.706
7229,4.154,0,3.372,0.706
7230,4.154,0,3.372,0.706
7231,4.154,0,3.372,0.706
7232,4.154,0,3.372,0.706
7233,4.154,0,3.372,0.706
7234,4.154,0,3.372,0.706
7235,4.154,0,3.372,0.706
7236,4.154,0,3.372,0.706
7237,4.154,0,3.372,0.706
7238,4.154,0,3.372,0.706
7239,4.154,0,3.372,0.706
7240,4.154,0,3.372,0.706
7241,4.154,0,3.372,0.706
7242,4.154,0,3.372,0.706
7243,4.154,0,3.372,0.706
7244,4.154,0,3.372,0.706
7245,4.154,0,3.372,0.706
7246,4.154,0,3.372,0.706
7247,4.154,0,3.372,0.706
7248,4.154,0,3.372,0.706
7249,4.154,0,3.372,0.706
7250,4.154,0,3.372,0.706
7251,4.154,0,3.372,0.706
7252,4.154,0,3.372,0.706
7253,4.154,0,3.372,0.706
7254,4.154,0,3.372,0.706
7255,4.154,0,3.372,0.706
7256,4.154,0,3.372,0.706
7257,4.154,0,3.372,0.706
7258,4.154,0,3.372,0.706
7259,4.154,0,3.372,0.706
7260,4.154,0,3.372,0.706
7261,4.154,0,3.372,0.706
7262,4.154,0,3.372,0.706
7263,4.154,0,3.372,0.706
7264,4.154,0,3.372,0.706
7265,4.154,0,3.372,0.706
7266,4.154,0,3.372,0.706
7267,4.154,0,3.372,0.706
7268,4.154,0,3.372,0.706
7269,4.154,0,3.372,0.706
7270,4.154,0,3.372,0.706
7271,4.154,0,3.372,0.706
7272,4.154,0,3.372,0.706
7273,4.154,0,3.372,0.706
7274,4.154,0,3.372,0.706
7275,4.154,0,3.372,0.706
7276,4.154,0,3.372,0.706
7277,4.154,0,3.372,0.706
7278,4.154,0,3.372,0.706
7279,4.154,0,3.372,0.706
7280,4.154,0,3.372,0.706
7281,4.154,0,3.372,0.706
7282,4.154,0,3.372,0.706
7283,4.154,0,3.372,0.706
7284,4.154,0,3.372,0.706
7285,4.154,0,3.372,0.706
7286,4.154,0,3.372,0.706
7287,4.154,0,3.372,0.706
7288,4.154,0,3.372,0.706
7289,4.154,0,3.372,0.706
7290,4.154,0,3.372,0.706
7291,4.154,0,3.372,0.706
7292,4.154,0,3.372,0.706
7293,4.154,0,3.372,0.706
7294,4.154,0,3.372,0.706
7295,4.154,0,3.372,0.706
7296,4.154,0,3.372,0.706
7297,4.154,0,3.372,0.706
7298,4.154,0,3.372,0.706
7299,4.154,0,3.372,0.706
7300,4.154,0,3.372,0.706
7301,4.154,0,3.372,0.706
7302,4.154,0,3.372,0.706
7303,4.154,0,3.372,0.706
7304,4.154,0,3.372,0.706
7305,4.154,0,3.372,0.706
7306,4.154,0,3.372,0.706
7307,4.154,0,3.372,0.706
7308,4.154,0,3.372,0.706
7309,4.154,0,3.372,0.706
7310,4.154,0,3.372,0.706
7311,4.154,0,3.372,0.706
7312,4.154,0,3.372,0.706
7313,4.154,0,3.372,0.706
7314,4.154,0,3.372,0.706
7315,4.154,0,3.372,0.706
7316,4.154,0,3.372,0.706
7317,4.154,0,3.372,0.706
7318,4.154,0,3.372,0.706
7319,4.154,0,3.372,0.706
7320,4.154,0,3.372,0.706
7321,4.154,0,3.372,0.706
7322,4.154,0,3.372,0.706
7323,4.154,0,3.372,0.706
7324,4.154,0,3.372,0.706
7325,4.154,0,3.372,0.706
7326,4.154,0,3.372,0.706
7327,4.154,0,3.372,0.706
7328,4.154,0,3.372,0.706
7329,4.154,0,3.372,0.706
7330,4.154,0,3.372,0.706
7331,4.154,0,3.372,0.706
7332,4.154,0,3.372,0.706
7333,4.154,0,3.372,0.706
7334,4.154,0,3.372,0.706
7335,4.154,0,3.372,0.706
7336,4.154,0,3.372,0.706
7337,4.154,0,3.372,0.706
7338,4.154,0,3.372,0.706
7339,4.154,0,3.372,0.706
7340,4.154,0,3.372,0.706
7341,4.154,0,3.372,0.706
7342,4.154,0,3.372,0.706
7343,4.154,0,3.372,0.706
7344,4.154,0,3.372,0.706
7345,4.154,0,3.372,0.706
7346,4.154,0,3.372,0.706
7347,4.154,0,3.372,0.706
7348,4.154,0,3.372,0.706
7349,4.154,0,3.372,0.706
7350,4.154,0,3.372,0.706
7351,4.154,0,3.372,0.706
7352,4.154,0,3.372,0.706
7353,4.154,0,3.372,0.706
7354,4.154,0,3.372,0.706
7355,4.154,0,3.372,0.706
7356,4.154,0,3.372,0.706
7357,4.154,0,3.372,0.706
7358,4.154,0,3.372,0.706
7359,4.154,0,3.372,0.706
7360,4.154,0,3.372,0.706
7361,4.154,0,3.372,0.706
7362,4.154,0,3.372,0.706
7363,4.154,0,3.372,0.706
7364,4.154,0,3.372,0.706
7365,4.154,0,3.372,0.706
7366,4.154,0,3.372,0.706
7367,4.154,0,3.372,0.706
7368,4.154,0,3.372,0.706
7369,4.154,0,3.372,0.706
7370,4.154,0,3.372,0.706
7371,4.154,0,3.372,0.706
7372,4.154,0,3.372,0.706
7373,4.154,0,3.372,0.706
7374,4.154,0,3.372,0.706
7375,4.154,0,3.372,0.706
7376,4.154,0,3.372,0.706
7377,4.154,0,3.372,0.706
7378,4.154,0,3.372,0.706
7379,4.154,0,3.372,0.706
7380,4.154,0,3.372,0.706
7381,4.154,0,3.372,0.706
7382,4.154,0,3.372,0.706
7383,4.154,0,3.372,0.706
7384,4.154,0,3.372,0.706
7385,4.154,0,3.372,0.706
7386,4.154,0,3.372,0.706
7387,4.154,0,3.372,0.706
7388,4.154,0,3.372,0.706
7389,4.154,0,3.372,0.706
7390,4.154,0,3.372,0.706
7391,4.154,0,3.372,0.706
7392,4.154,0,3.372,0.706
7393,4.154,0,3.372,0.706
7394,4.154,0,3.372,0.706
7395,4.154,0,3.372,0.706
7396,4.154,0,3.372,0.706
7397,4.154,0,3.372,0.706
7398,4.154,0,3.372,0.706
7399,4.154,0,3.372,0.706
7400,4.154,0,3.372,0.706
7401,4.154,0,3.372,0.706
7402,4.154,0,3.372,0.706
7403,4.154,0,3.372,0.706
7404,4.154,0,3.372,0.706
7405,4.154,0,3.372,0.706
7406,4.154,0,3.372,0.706
7407,4.154,0,3.372,0.706
7408,4.154,0,3.372,0.706
7409,4.154,0,3.372,0.706
7410,4.154,0,3.372,0.706
7411,4.154,0,3.372,0.706
7412,4.154,0,3.372,0.706
7413,4.154,0,3.372,0.706
7414,4.154,0,3.372,0.706
7415,4.154,0,3.372,0.706
7416,4.154,0,3.372,0.706
7417,4.154,0,3.372,0.706
7418,4.154,0,3.372,0.706
7419,4.154,0,3.372,0.706
7420,4.154,0,3.372,0.706
7421,4.154,0,3.372,0.706
7422,4.154,0,3.372,0.706
7423,4.154,0,3.372,0.706
7424,4.154,0,3.372,0.706
7425,4.154,0,3.372,0.706
7426,4.154,0,3.372,0.706
7427,4.154,0,3.372,0.706
7428,4.154,0,3.372,0.706
7429,4.154,0,3.372,0.706
7430,4.154,0,3.372,0.706
7431,4.154,0,3.372,0.706
7432,4.154,0,3.372,0.706
7433,4.154,0,3.372,0.706
7434,4.154,0,3.372,0.706
7435,4.154,0,3.372,0.706
7436,4.154,0,3.372,0.706
7437,4.154,0,3.372,0.706
7438,4.154,0,3.372,0.706
7439,4.154,0,3.372,0.706
7440,4.154,0,3.372,0.706
7441,4.154,0,3.372,0.706
7442,4.154,0,3.372,0.706
7443,4.154,0,3.372,0.706
7444,4.154,0,3.372,0.706
7445,4.154,0,3.372,0.706
7446,4.154,0,3.372,0.706
7447,4.154,0,3.372,0.706
7448,4.154,0,3.372,0.706
7449,4.154,0,3.372,0.706
7450,4.154,0,3.372,0.706
7451,4.154,0,3.372,0.706
7452,4.154,0,3.372,0.706
7453,4.154,0,3.372,0.706
7454,4.154,0,3.372,0.706
7455,4.154,0,3.372,0.706
7456,4.154,0,3.372,0.706
7457,4.154,0,3.372,0.706
7458,4.154,0,3.372,0.706
7459,4.154,0,3.372,0.706
7460,4.154,0,3.372,0.706
7461,4.154,0,3.372,0.706
7462,4.154,0,3.372,0.706
7463,4.154,0,3.372,0.706
7464,4.154,0,3.372,0.706
7465,4.154,0,3.372,0.706
7466,4.154,0,3.372,0.706
7467,4.154,0,3.372,0.706
7468,4.154,0,3.372,0.706
7469,4.154,0,3.372,0.706
7470,4.154,0,3.372,0.706
7471,4.154,0,3.372,0.706
7472,4.154,0,3.372,0.706
7473,4.154,0,3.372,0.706
7474,4.154,0,3.372,0.706
7475,4.154,0,3.372,0.706
7476,4.154,0,3.372,0.706
7477,4.154,0,3.372,0.706
7478,4.154,0,3.372,0.706
7479,4.154,0,3.372,0.706
7480,4.154,0,3.372,0.706
7481,4.154,0,3.372,0.706
7482,4.154,0,3.372,0.706
7483,4.154,0,3.372,0.706
7484,4.154,0,3.372,0.706
