Resource,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combined_cycle_4,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,SE_naturalgas_ccs100_moderate_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,MIDAT_naturalgas_ccs100_moderate_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_naturalgas_ccs100_moderate_0,NE_offshorewind_class10_moderate_floating_1_250_1,SE_offshorewind_class10_moderate_floating_1_250_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7,Total
t89,702.4290000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.7933825536,44.849637856338,1442.4087705571997,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,975.8249999999999,367.072861124,328.64906678956794,585.2139490343999,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.178409265628,4252.477543448401,0.0,0.0,0.0,13942.13572220482,0.0,0.0,0.0,0.0,0.0,7052.957912546956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91958.4175684801,0.0,0.0,0.0,0.0,9392.603301404017,0.0,0.0,0.0,0.0,27526.05355968122,0.0,0.0,0.0,0.0,7353.067137646891,5027.821062763023,0.0,0.0,8610.141612689999,0.0,21787.307783307442,0.0,39621.203512608,15326.950221286272,0.0,479.65407300799995,7338.607148856,3945.3154652639996,22737.064226860897,0.0,32842.407868222996,0.0,4625.662024843001,7856.067796720001,28170.466157361232,0.0,0.0,802.793978129,0.0,373003.09575451293
t90,936.5720000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279.3826162963999,44.78337660951001,1075.2320470948,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,244.78266018349998,328.44717907814396,322.93635395279995,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.188479969362,3214.1012387708,0.0,0.0,0.0,12182.411126312625,0.0,0.0,0.0,0.0,0.0,25442.388652997513,0.0,0.0,0.0,0.0,0.0,4161.534699053777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64388.27133800908,0.0,0.0,0.0,0.0,3692.8028857478957,0.0,0.0,0.0,0.0,17281.846896954517,0.0,0.0,0.0,0.0,3123.988893554715,1483.1543533252295,0.0,0.0,9385.346138088,0.0,23623.881117558125,0.0,44207.651138208,16906.059690559367,0.0,480.652770176,7882.656606575999,4364.4222875939995,33246.6254128896,0.0,36489.29215446801,0.0,4772.485201842001,7754.461505600001,27839.91396582728,0.0,0.0,832.07469532,0.0,365169.9474826171
t91,1123.5332917324065,0.0,0.0,0.0,0.0,12673.351680000002,0.0,0.0,1283.4637199148,44.709783554058006,635.4533422809999,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,312.56287999000006,328.2515067619199,161.4806311944,284.08171710058383,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.189468829052004,1881.9541734826,0.0,0.0,0.0,46271.8491446492,0.0,0.0,0.0,0.0,0.0,16399.39634015474,0.0,0.0,0.0,0.0,0.0,7611.330998211959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15773.852321210494,0.0,0.0,0.0,0.0,226.21314493488526,0.0,0.0,0.0,0.0,2716.077760958127,0.0,0.0,0.0,0.0,318.1161490139394,46.96179346503672,0.0,0.0,10512.248754635999,0.0,26014.87804478851,0.0,50438.84339212801,18537.19231681794,0.0,488.08183028799994,9119.946232176,4303.082407972999,39098.84050544489,0.0,40590.98613980901,0.0,4777.966922506001,7781.18175544,27634.989843695723,0.0,0.0,844.73252941,0.0,356417.4005225523
t92,889.3902917324065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.3461738963999,44.642778940368004,24.110299043199998,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,241.67390859549997,328.06562592518395,29.430098527200002,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.189660726576,520.2634000662,0.0,0.0,0.0,46271.8491446492,0.0,0.0,0.0,0.0,0.0,25896.47814872135,0.0,0.0,0.0,0.0,0.0,7538.482891811707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.777204887881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12010.700215167999,0.0,27889.657878715803,0.0,56740.727201328,19660.64603050652,0.0,534.038539848,10225.247732184,4237.129311948001,36407.80726136171,0.0,45464.59772720101,0.0,4811.993933368,7636.62124056,27292.090702838617,0.0,0.0,834.594599971,0.0,344823.1520025218
t93,1123.5332917324065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1102.3239632483999,44.565052374612,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,255.3893494215,327.858515908224,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.181385355654,0.7694491000000001,0.0,0.0,0.0,46271.8491446492,0.0,0.0,0.0,0.0,0.0,14546.466111388214,0.0,0.0,0.0,0.0,0.0,7531.7801046335335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10925.110132438,0.0,30441.694319156817,0.0,61944.53653396801,21419.65061738032,0.0,842.2156425759999,8389.303490952,5005.75039158,31283.445810355253,0.0,45633.921512056004,0.0,4625.885068807001,7429.7671216,27322.50008302728,0.0,0.0,811.7353016850001,0.0,335461.8323933934
t94,889.3902917324066,0.0,0.0,0.0,0.0,12673.351680000002,0.0,0.0,1068.5227812888,44.50062539937,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,405.0509988805,327.65707185926397,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.181214158446,0.0,0.0,0.0,0.0,36121.57420100834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6574.400981471986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10713.042580663998,0.0,31626.120040072114,0.0,64913.624973552,24938.995103781373,0.0,540.2793141679999,9286.876807919998,4171.157180837,28745.652248857736,0.0,39141.242659017,0.0,4352.471683773,7288.984496800001,26865.626931938248,0.0,0.0,799.270930469,0.0,319669.5747976486
t95,655.2472917324066,0.0,0.0,0.0,0.0,6763.909950419553,0.0,0.0,1227.4443378648,44.427032343918,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,614.8880400255,327.481507891776,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.173024665862,0.0,0.0,0.0,0.0,7238.142819789232,0.0,0.0,0.0,0.0,0.0,17036.630442291123,0.0,0.0,0.0,0.0,0.0,5041.809379423607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8444.615286747998,0.0,31916.73669340973,0.0,65356.23388929601,29079.436343165144,0.0,432.405270736,8420.020225032,4205.079499656,27986.639690952215,0.0,32511.067560268002,0.0,4058.919933964001,6571.320386880001,25840.54155508213,0.0,0.0,790.6443265490001,0.0,292745.414488186
t96,421.1042917324066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.5458442412,44.360771097089994,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,616.3909494960001,327.280063842816,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.173216283651996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25604.48096218777,0.0,0.0,0.0,0.0,0.0,3298.7031257982762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5789.6537111180005,0.0,28325.47088171656,0.0,63471.608051040006,31167.513720662508,0.0,693.134653024,6924.864336864,4241.84530121,19209.783315017045,0.0,31814.875151031,0.0,3780.773986176,6296.483930640001,25119.181325154022,0.0,0.0,741.0121747049999,0.0,267450.83976303734
t97,186.96129173240658,0.0,0.0,0.0,0.0,2680.8330729398485,0.0,0.0,1537.2911799767999,44.28487880292,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,618.590461484,327.07363099488,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.174119544738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2169.1648856985566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5473.009190854,0.0,25008.446982171412,0.0,63918.26230915201,34236.077851719136,0.0,551.36807164,8578.274093783999,4969.204126633999,16560.896703134393,0.0,37817.53229992,0.0,4025.226729697001,6171.6155656,25461.212057537326,0.0,0.0,721.262593194,0.0,249238.36209621144
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.8926136511998,44.226631510025996,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,494.83699874350003,326.893441537152,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.184190528205995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6993.928928891999,0.0,25634.971651329095,0.0,62445.62024913601,34376.86362427594,0.0,431.894565048,8560.740444816,6254.734124021,19130.877696780084,0.0,44189.538903814006,0.0,3603.5112323970006,6496.716412160001,25990.56068754266,0.0,0.0,735.8468068489999,0.0,255531.43920303087
t99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534.8731869823998,44.162192659914,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,692.818048862,326.68675801305596,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.184019330998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7606.853443411999,0.0,24856.338711207605,0.0,57785.681573231996,28077.921618370416,0.0,447.2438571839999,9461.30545104,5327.224597176,20163.378619113122,0.0,43838.98381402501,0.0,2848.7007819630003,6006.24029,25381.48452226874,0.0,0.0,724.523761489,0.0,243306.20524632925
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.4732034244,44.084466094158,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,778.935179231,326.50111274323194,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.176192653412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.95040095721669,0.0,0.0,0.0,0.0,4.5376347013202025,0.0,0.0,0.0,0.0,286.0126671114503,223.05228935956453,0.0,0.0,8933.390288814,0.0,23490.952091402713,0.0,61745.511571295996,29111.711411270982,0.0,979.9360044639999,10026.327221688,4186.53166619,17584.793446552292,0.0,41106.973616155,0.0,2384.232140477,5660.117867520001,24723.281593341755,0.0,0.0,623.8480878409999,0.0,241774.9301532885
t101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.1951245868,44.02003885503,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,619.2180597325001,326.320221392256,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.176021456204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.01905894442178,0.0,0.0,0.0,0.0,3660.103002584338,0.0,0.0,0.0,0.0,5049.773406623122,0.0,0.0,0.0,0.0,3573.9741344112995,2139.537035460581,0.0,0.0,9722.147390487999,0.0,21681.290541406717,0.0,60344.29477257601,22472.33458309578,0.0,694.5545498319999,9561.163663319998,4349.249206736,15647.426722940407,0.0,41460.370874094006,0.0,2314.4941039880005,5497.8743352,24009.264461584502,0.0,0.0,545.033278999,0.0,243030.434588307
t102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.98726117,43.946446063463995,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,531.416690912,326.11449043756795,13.325281569600001,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.17692471729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9734.240994069192,0.0,0.0,0.0,0.0,12088.331534180637,0.0,0.0,0.0,0.0,26780.302349707697,0.0,0.0,0.0,0.0,8781.79859291155,3362.873212647744,0.0,0.0,10417.26291837,0.0,20393.043029323686,0.0,54828.04079875201,23848.40217525077,0.0,784.177713296,9789.857160360001,4183.328675653,14982.025252816687,0.0,40749.945801085996,0.0,1996.4457319650003,4921.367243680001,23108.217350398194,0.0,0.0,446.51322532300003,0.0,281287.7408546611
t103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.1273319396,43.880184816635996,359.895173351,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,459.3227285415,325.93312795276796,119.18303181120001,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.176753520082,704.0664508108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43573.915013104044,0.0,0.0,0.0,0.0,19241.076671371884,0.0,0.0,0.0,0.0,41450.38094302556,0.0,0.0,0.0,0.0,12080.535261877421,2540.5607018143896,0.0,0.0,10822.003584103997,0.0,19578.43980471661,0.0,54001.980973296,23793.996855658148,0.0,898.545912384,11187.597034127999,4514.2260480019995,14075.87389234275,0.0,41916.352115764,0.0,1980.5391755849998,4939.641224320001,22260.778994501354,0.0,0.0,498.267288288,0.0,340593.89627702674
t104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.3931804687999,43.80817270221,799.4697135191999,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,615.2996207790001,325.72531604256,282.7807953264,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3428.25,2144.851112318847,43.168926842496,1890.5108300736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70475.9103733033,0.0,0.0,0.0,0.0,24014.384575549364,0.0,0.0,0.0,0.0,44870.60510317349,0.0,0.0,0.0,0.0,13458.55546512108,2267.0378015135157,0.0,0.0,10074.717142217998,0.0,18089.298849079307,0.0,54788.573929632,23173.524792480344,0.0,959.022020624,11841.701814936,4054.6793515289996,13009.083544213572,0.0,44161.816852841,0.0,1621.332535911,4527.356252,20892.548983833294,0.0,0.0,431.17099081099997,0.0,374484.17804684234
t105,234.1430000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0579317092,43.746045229572,1255.2595954802,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,787.77015956,325.548623002176,463.20896334720004,0.0,0.0,0.0,0.0,0.0,13.679999999999998,0.0,0.0,2285.5,1587.8511123188468,43.168755645287995,3319.0466565858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89477.3740480328,0.0,0.0,0.0,0.0,27117.13421383876,0.0,0.0,0.0,0.0,43488.318416666945,0.0,0.0,0.0,0.0,16061.857096177004,4603.514001459805,0.0,0.0,10428.473656093998,0.0,16640.994816560204,0.0,54504.588575472,27503.728117696435,0.0,946.207416536,11914.282460616001,3580.416675737,12555.030127260063,0.0,45565.647630187,0.0,1952.2368845479998,4289.930385760001,19447.890176760193,0.0,0.0,429.020906952,0.0,402790.22644923243
t106,468.2860000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.4447508804,43.66831839993,1541.8617789759999,392.1172320000002,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,516.0855590909999,325.34219015424,702.8713982136001,919.3792139999994,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3428.25,1785.627416072581,43.170722455042,4345.0826726328005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104739.69250818205,0.0,0.0,0.0,0.0,29070.612210719028,0.0,0.0,0.0,0.0,39593.6755505099,0.0,0.0,0.0,0.0,21433.52892240545,7654.531320054996,0.0,0.0,11963.292253164,0.0,16699.204185284958,0.0,55033.758280416005,30523.09673384601,0.0,820.9102067919999,10643.430885648,3531.9449813069996,10575.340824006043,0.0,44875.262214704,0.0,1800.117466918,4208.0251988,18229.45657644062,0.0,0.0,404.71065377599996,0.0,428061.37822584965
t107,702.4290000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.4909316808,43.60389142468801,1668.3337217084,784.2344640000002,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,601.4807795300001,325.14257638464,902.0553903983999,1838.7584279999994,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.170551257834,4721.5352026934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114194.39481434066,0.0,0.0,0.0,0.0,29649.149746954827,0.0,0.0,0.0,0.0,36207.24009777147,0.0,0.0,0.0,0.0,23278.639149452418,8457.386161688299,0.0,0.0,11250.194502736002,0.0,18173.0013078255,0.0,55141.06987392,30640.32827522943,0.0,797.685470256,8790.193803887998,3015.282928067,7823.6870138369795,0.0,43691.08575042801,0.0,1794.4395532150002,4066.72779376,16700.786406968553,0.0,0.0,350.103756123,0.0,434169.2313435393
t108,936.5720000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.9592583952,43.527999130518005,1854.2169546189998,1176.3516960000002,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,870.9118508465,324.96168503366397,1006.0908306623999,2758.1376419999992,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.18000738597,5352.9119415646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116214.17252585896,0.0,0.0,0.0,0.0,28525.59932554106,0.0,0.0,0.0,0.0,33733.82709149887,0.0,0.0,0.0,0.0,23469.55909978998,8856.831757172773,0.0,0.0,10773.800834758,0.0,20003.53999924049,0.0,52578.940345728,29897.47710445029,0.0,573.342319888,6516.825651192,891.2374854579998,5571.699985435506,0.0,34633.042635809,0.0,1637.028683654,3733.02824632,13856.38930811055,0.0,0.0,408.210847055,0.0,414695.9751125983
t109,1170.7150000000004,0.0,0.0,7478.2482377822635,0.0,12673.351680000002,0.0,0.0,300.4082789076,43.464037122407994,1859.9320892941998,1568.4689280000002,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,1076.359468387,324.764884331328,1037.2321933343999,3677.5168559999997,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.17173201504799,5413.9653895446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114518.68045551995,0.0,0.0,0.0,0.0,28026.62349064131,0.0,0.0,0.0,0.0,35464.54345566369,0.0,0.0,0.0,0.0,23185.82067106241,8895.31873974468,0.0,0.0,8211.08363306,0.0,11900.752830952766,0.0,40343.727717696,23980.174681210152,0.0,391.354616968,4268.004123672,379.343285343,1876.8651667056824,0.0,20772.949242451003,0.0,1074.284117443,3289.4130508800004,11499.129846499516,0.0,0.0,346.88184501300003,0.0,383231.149745245
t110,1404.8580000000004,0.0,873.1771200000001,10023.942392110119,0.0,19802.112,0.0,0.0,526.4998727231999,43.392025007982,1843.3354543495996,1960.58616,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,1511.570138488,324.55820080723197,1044.4678047384,4596.89607,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.17156081784,5377.7202558786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116247.45737516064,0.0,0.0,0.0,0.0,27897.142913714993,0.0,0.0,0.0,0.0,33976.36245183232,0.0,0.0,0.0,0.0,22665.287452818626,9565.254673526646,0.0,0.0,7228.704863426,0.0,4774.9528988476995,0.0,34650.256440863996,22361.28041065511,0.0,296.18105575199996,3716.496578064,273.272832221,842.6064808418573,0.0,17046.356932674,0.0,1009.5570382030002,3425.5323710400007,10320.090676826274,0.0,0.0,306.120071598,0.0,374117.8005729872
t111,1639.0010000000004,0.0,2425.492,12165.1,0.0,19802.112,0.0,0.0,521.4626970132,43.32759803274,1752.573846382,2352.703392,0.0,0.0,0.0,0.5,728.4480000000001,0.0,0.0,1301.1,1521.5184110789999,324.37187562124797,953.5794541728,5516.275283999999,0.0,7187.568931780207,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.163285446917996,5248.321728661201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3958.4976270823176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112019.13053466531,0.0,0.0,0.0,0.0,26558.39516427462,0.0,0.0,0.0,0.0,31555.900551191484,0.0,0.0,0.0,0.0,21207.399680588136,9393.103125829613,0.0,0.0,8129.956957831999,0.0,7457.908336061575,0.0,32737.349879616006,20559.84350208441,0.0,289.464459464,3145.303288656,419.101238428,1016.9990014753247,0.0,15973.888890103,0.0,1478.2191921659999,3765.62750592,10927.436008731733,0.0,0.0,330.951620417,0.0,381288.09606877586
