Resource,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combined_cycle_4,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,SE_naturalgas_ccs100_moderate_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,MIDAT_naturalgas_ccs100_moderate_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_naturalgas_ccs100_moderate_0,NE_offshorewind_class10_moderate_floating_1_250_1,SE_offshorewind_class10_moderate_floating_1_250_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7,Total
t51,507.64035485799997,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,704.6413816712004,47.43893069811276,0.0,2306.699083406016,3202.1,4138.4,20.9,0.4995,1138.2,160.803,1799.501,1299.7989,1163.8806628928985,335.681436058424,0.0,1711.5068519150939,6375.986,23768.392,9303.498,0.0,37.962,964.1137735593395,0.0,4566.429,2225.772,43.17902161929884,0.0,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11602.710927490327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5960.345208549929,0.0,24778.360058473456,0.0,41991.16639007434,17416.104408110685,0.0,392.004253294056,6756.258129817032,1584.4876614048599,16986.39877018844,0.0,37036.21782777012,0.0,2331.279874642869,1087.49147802192,12546.360534862406,0.0,0.0,535.515418022508,0.0,365254.15653930313
t52,506.85375568100005,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,841.8643007570352,47.36542309871136,0.0,2305.318202416944,3202.1,4138.4,20.9,0.4995,1138.2,160.803,1799.501,1299.7989,1141.755411051639,335.4808946448677,0.0,1711.196932505112,6375.986,23768.392,9303.498,0.0,37.962,964.1137735593395,0.0,4566.429,2225.772,43.17120276839043,0.0,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11603.118640794424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.211253556119566,0.0,0.0,0.0,0.0,0.6899391511685575,0.0,0.0,0.0,0.0,438.6242781011625,218.12711785089908,0.0,0.0,5336.955747967986,0.0,24032.30392940037,0.0,43307.56710118081,22252.99784026807,0.0,176.681105700336,4600.751980078584,2472.660439043382,18093.159524252107,0.0,38458.41329066114,0.0,1623.6707237432372,1368.19812606624,12068.793032482015,0.0,0.0,390.84827817330904,0.0,370846.56634685624
t53,506.16489004900006,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,952.6491069926975,47.301048687449466,0.0,2304.3323771769597,3202.1,4138.4,20.9,0.4995,1138.2,160.803,1799.501,1299.7989,1269.871348645863,335.2807799837798,0.0,1711.190153468016,6375.986,23768.392,9303.498,0.0,37.962,964.1137735593395,0.0,4567.57175,2226.329,43.17103174237963,0.0,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11603.118640794424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.566047025582114,0.0,0.0,0.0,0.0,3433.386904664172,0.0,0.0,0.0,0.0,863.6629377760636,0.0,0.0,0.0,0.0,5897.719896714539,653.4925421826533,0.0,0.0,5034.781347489342,0.0,25713.381566196094,0.0,53889.52907410935,26337.285059414917,0.0,96.47367947827198,4239.992484151127,2048.3427074934057,15543.906804959695,0.0,38457.48902327172,0.0,984.526362227898,977.93362098648,11445.85456090456,0.0,0.0,177.246182259135,0.0,392002.13780430675
t54,505.33409990700005,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,903.5265246012432,47.22341144763224,207.39024481394338,2303.4747223044956,3202.1,4138.4,20.9,0.4995,1138.2,160.803,1799.501,1299.7989,1182.7135128961936,335.09927914016197,127.6326400483512,1710.8624778546598,6375.986,23768.392,9303.498,0.0,37.98632,964.1137735593395,0.0,4568.7145,2226.886,43.16276492628281,0.0,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11603.118640794424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14376.737301185194,0.0,0.0,0.0,0.0,14295.131502035223,0.0,0.0,0.0,0.0,4088.6140082440697,0.0,0.0,0.0,0.0,14256.242478966087,846.1767262143092,0.0,0.0,5227.623632483029,0.0,26699.12567591876,0.0,61615.85511503043,29739.183243196472,0.0,405.8025314598,4500.831805609247,1261.901748113973,14383.312394525674,0.0,39253.669118147765,0.0,563.132391654258,520.6796263728,11501.06362964513,0.0,0.0,66.399779797956,0.0,440003.23272279574
t55,504.650061006,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,768.1036307423543,47.1594880938074,621.7421250238865,2302.437326562048,3202.1,4138.4,20.9,0.4995,1138.2,160.803,1799.501,1299.7989,1034.5848998126671,334.8916750418641,188.2469254423968,1710.855698817564,6375.986,23768.392,9303.498,0.0,38.0,964.1137735593395,0.0,4569.85725,2227.443,43.16259390027203,916.8378488052001,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11603.118640794424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65221.47126028177,0.0,0.0,0.0,0.0,21460.971015870917,0.0,0.0,0.0,0.0,7632.152547964527,0.0,0.0,0.0,0.0,19746.742951587315,981.5081474470118,0.0,0.0,5517.978763617999,0.0,28306.582187968736,0.0,66094.72248840422,32714.814891184225,0.0,488.9099048718239,6452.40893755464,1037.285305634736,13433.89903537309,0.0,41714.86977966393,0.0,280.44484018425,342.42321130272,11048.413682155746,0.0,0.0,29.550928921569,0.0,520014.8659194929
t56,503.863461829,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,500.11626300451553,47.08598049440599,1041.6066467119917,2301.448562804976,3202.1,4138.4,20.9,0.4995,1138.2,160.803,1799.501,1299.7989,868.2612905465325,334.6911336283079,381.4109840767464,1711.22674032999,6375.986,23768.392,9303.498,0.0,38.0,964.1137735593395,0.0,4571.0,2228.0,43.17195477982023,1973.631803960628,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11603.118640794424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94837.43074776285,0.0,0.0,0.0,0.0,26357.661261713587,0.0,0.0,0.0,0.0,9268.356637897225,0.0,0.0,0.0,0.0,21366.169439896334,1671.8138766166498,0.0,0.0,5682.032005380001,0.0,28866.085865432786,0.0,69859.112243723,34156.803817419626,0.0,550.263715238232,7823.099972408688,967.0295412512098,11838.764067295302,0.0,44971.03975094625,0.0,149.925060146718,363.82422678480003,11348.329397038444,0.0,0.0,26.640050788493998,0.0,568849.6400161628
t57,503.2160790020001,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,307.93994079261836,47.025482646330474,1481.1827947050347,2299.8198778981923,3202.1,4138.4,20.9,0.4995,1138.2,160.803,1799.501,1299.7989,882.1944028686511,334.51155042640875,624.7590178025952,1710.902443158324,6375.986,23768.392,9303.498,0.0,38.0,964.1137735593395,0.0,4571.0,2228.0,43.163773197274544,3359.4761989950002,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11603.118640794424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108622.05964299066,0.0,0.0,0.0,0.0,29316.168913446254,0.0,0.0,0.0,0.0,11151.244920172845,0.0,0.0,0.0,0.0,21171.085483284616,2389.166858536522,0.0,0.0,5525.740760818,0.0,29836.86608866329,0.0,73076.62361360654,35819.79738038911,0.0,567.60308590284,7747.261032847103,966.02824352124,10162.702355609652,0.0,46149.737719780576,0.0,50.287334281046995,357.36934069224003,11176.64251766024,0.0,0.0,6.27572306493,0.0,594725.5960930157
t58,502.38516473600004,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,424.8250267597632,46.94783380714023,1749.5559871281773,2298.042056162736,3202.1,4138.4,20.9,0.4995,1138.2,160.803,1799.501,1299.7989,969.0141557216386,334.3103085075949,812.5464469716217,1710.8956641212278,6375.986,23768.392,9303.498,0.0,38.0,964.1137735593395,0.0,4571.0,2228.0,43.16360217126375,4408.5586099478,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11603.118640794424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109852.05610801504,0.0,0.0,0.0,0.0,27715.14157179122,0.0,0.0,0.0,0.0,12927.30028481725,0.0,0.0,0.0,0.0,21020.398859014207,2183.622359942778,0.0,0.0,5348.623609545999,0.0,29912.651480029355,0.0,74985.07820901935,36619.50628129914,0.0,555.685027235496,8475.18671925036,1325.3205060218252,8693.294361254522,0.0,44788.72650039555,0.0,95.988619833462,477.4515135170401,10888.716443202682,0.0,0.0,29.641015282032,0.0,598233.3778417578
t59,501.721005422,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,563.251788280116,46.88576819835275,1933.7287354795203,2296.338590247936,3202.1,4138.4,20.9,0.4995,1138.2,160.803,1799.501,1299.7989,1083.4506161831657,334.1198650728637,958.3206682070447,1710.973545509826,6375.986,23768.392,9303.498,0.0,38.0,964.1137735593395,0.0,4571.0,2228.0,43.165567014208,5020.596457254001,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11603.118640794424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111931.76704186054,0.0,0.0,0.0,0.0,24340.554257208787,0.0,0.0,0.0,0.0,13496.066386751652,0.0,0.0,0.0,0.0,20181.581987496073,1613.658343750327,0.0,0.0,5130.288012939999,0.0,29597.837720213683,0.0,75934.54783616877,37445.54278364891,0.0,682.561608514632,8024.600577541249,1196.0959366481222,7505.37080829757,0.0,43200.92758658266,0.0,174.703062192867,557.5571865381601,10075.057744932375,0.0,0.0,36.388455600519,0.0,594656.4034600115
t60,500.909699927,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,596.8147358571947,46.809951796476916,2067.4573165540023,2294.5607637881762,3202.1,4138.4,20.9,0.4995,1138.2,160.803,1799.501,1299.7989,1067.399363620548,333.9186224679527,997.9028995730258,1710.981144234414,6375.986,23768.392,9303.498,0.0,38.0,964.1137735593395,0.0,4571.0,2228.0,43.16575871983448,5477.1851640758005,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11603.118640794424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114356.25389051295,0.0,0.0,0.0,0.0,21462.91677269808,0.0,0.0,0.0,0.0,14109.817434497001,0.0,0.0,0.0,0.0,18958.669544448672,1969.1369466549584,0.0,0.0,5056.725248581999,0.0,27718.867076322716,0.0,71183.73602142606,35097.27124838363,0.0,324.6232008509999,4787.803939839624,659.747297811483,6615.232229785537,0.0,36419.336644683885,0.0,240.270010975503,650.32648637616,8963.386686545726,0.0,0.0,87.611037180084,0.0,572837.5806544451
t61,500.20134964799996,5212.996,2425.492,12165.1,0.0,19789.43864832,271.1079397715532,827.4,534.2292341626393,46.74375654727363,2054.830321563827,2293.285215881088,3202.1,4138.4,20.9,0.4995,1137.471552,160.803,1799.501,1299.7989,1050.237520205985,333.7333782779243,1002.8290680006985,1711.020300927444,6375.986,23768.392,9303.498,0.0,38.0,964.1137735593395,0.0,4571.0,2228.0,43.166746590664786,5571.908191280199,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33050.00926780489,0.0,0.0,0.0,0.0,0.0,11603.118640794424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114667.43372667934,0.0,0.0,0.0,0.0,18503.482361764614,0.0,0.0,0.0,0.0,15622.233605812617,0.0,0.0,0.0,0.0,17344.031708160906,2807.3509316651202,0.0,0.0,2714.322428044,0.0,15858.019557826425,0.0,49177.531095454586,24125.98551028509,0.0,201.30695808544797,3285.9355631081044,104.18424597249299,4870.898535202449,0.0,26651.924373761263,0.0,304.155585790164,558.17130724272,7140.862008932528,0.0,0.0,62.66784018923999,0.0,508165.02040641045
t62,499.155901153,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,537.0172305143004,46.6679401453978,2047.36677235106,2291.8995113776323,3202.1,4138.4,20.9,0.4995,1137.0618,160.803,1799.501,1299.7989,1005.4816920452746,333.53213635911055,975.5641892907789,1711.013521890348,6375.986,23768.392,9303.498,0.0,37.98632,964.1137735593395,0.0,4569.85725,2227.443,43.166575564653996,5576.535540888253,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33022.79142166934,0.0,0.0,0.0,0.0,0.0,11603.118640794424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113802.9822538738,0.0,0.0,0.0,0.0,15039.247646380676,0.0,0.0,0.0,0.0,16574.199217544105,0.0,0.0,0.0,0.0,14566.457488315784,3072.2631149683293,0.0,0.0,1768.3270010939998,0.0,8231.399108805583,0.0,48344.98215784263,19233.417461004297,0.0,166.82211758930399,2468.25106269552,84.46741107096598,4081.3380198098494,0.0,23788.182859760385,0.0,274.344792875712,430.4719639332001,5706.641498128927,0.0,0.0,74.519709963732,0.0,481781.3862001286
t63,498.299081644,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,595.9518381810323,46.60975109979669,1920.6125069416164,2290.5457384449123,3202.1,4138.4,20.9,0.4995,1137.0618,160.803,1799.501,1299.7989,901.942665872616,333.33553177137964,901.099060102836,1710.685835200134,6375.986,23768.392,9303.498,0.0,37.962,964.1137735593395,0.0,4568.7145,2226.886,43.15830846910291,5423.606291163112,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33022.752727029736,0.0,0.0,0.0,0.0,0.0,11599.27850635999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111030.62779756583,0.0,0.0,0.0,0.0,16113.407788690447,0.0,0.0,0.0,0.0,18811.438979589395,0.0,0.0,0.0,0.0,11069.994188627239,2913.6185606777267,0.0,0.0,2225.4967741833175,0.0,7341.090061940788,0.0,49413.71548172362,17203.381848530265,0.0,218.428604060688,2762.396186779872,70.74758955204,4148.223702287756,0.0,24429.37074134909,0.0,304.79421061207796,487.6245184089601,4917.111460860237,0.0,0.0,60.693288834123,0.0,477188.075796982
t64,497.2340243780001,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,689.116477644072,46.53210226060646,1695.5677137896316,2289.2640347697125,3202.1,4138.4,20.9,0.4995,1137.0618,160.803,1799.501,1299.7989,1086.5383844800094,333.1493935966788,740.4960553465608,1710.693433924722,6375.986,23768.392,9303.498,0.0,37.962,964.1137735593395,0.0,4567.57175,2226.329,43.1585001747294,4955.824497437679,0.0,0.0,0.0,44658.74939091526,0.0,0.0,0.0,0.0,0.0,33027.78018153877,0.0,0.0,0.0,0.0,0.0,11595.477874068405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105731.74454642585,0.0,0.0,0.0,0.0,15176.296665746137,0.0,0.0,0.0,0.0,22299.69969597987,0.0,0.0,0.0,0.0,7597.901557503458,2428.348195262004,0.0,0.0,2165.0970482334533,0.0,8982.000816339563,0.0,49809.725368070984,19001.403703022155,0.0,94.91625104169601,4707.05015200608,333.93293810568895,5192.4465193604565,0.0,26404.739547440844,0.0,253.20833828191806,561.8441846088001,5199.376195874957,0.0,0.0,49.027996949976,0.0,479065.4664479096
t65,496.311142691,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,737.6407400632175,46.46773971233969,1448.2100255779367,2287.9652120778965,3202.1,4138.4,20.9,0.4995,1137.0618,160.803,1799.501,1299.7989,998.1235954822994,332.94997944084844,548.2662124101623,1710.690044406174,6375.986,23768.392,9303.498,0.0,37.962,964.1137735593395,0.0,4566.429,2225.772,43.15841466172399,4257.007634367129,0.0,0.0,0.0,44665.11206417692,0.0,0.0,0.0,0.0,0.0,33035.77994566904,0.0,0.0,0.0,0.0,0.0,11593.181716945086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91546.99468655416,0.0,0.0,0.0,0.0,13419.219407805267,0.0,0.0,0.0,0.0,23482.168499188225,0.0,0.0,0.0,0.0,4188.98151392753,3116.392180103935,0.0,0.0,2130.9337750760815,0.0,11300.896096490826,0.0,50490.48902725469,24903.82686240176,0.0,303.8070874014,7194.951729548568,705.765664066797,7306.343374686189,0.0,30919.776610649016,0.0,424.21794075066606,732.38344256088,5527.129831579521,0.0,0.0,54.814939327862994,0.0,479655.38205038605
t66,495.75855956900006,5212.996,2425.492,12165.1,0.0,19792.863409416605,271.1079397715532,827.4,650.8624557406895,46.39422024994315,1116.5922319712865,2287.058192952936,3202.1,4136.687340076692,20.9,0.4995,1137.0618,160.803,1799.501,1299.7989,1111.8939920399612,332.76130956742054,321.27036969434397,1710.36235771596,6375.986,23768.392,9303.498,0.0,37.962,964.1137735593395,0.0,4566.429,2225.772,43.15014756617291,3247.9309650518007,0.0,0.0,0.0,44648.93827395416,0.0,0.0,0.0,0.0,0.0,33044.39828947193,0.0,0.0,0.0,0.0,0.0,11591.51552215363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66654.08553515888,0.0,0.0,0.0,0.0,7090.350055117584,0.0,0.0,0.0,0.0,15399.098406431214,0.0,0.0,0.0,0.0,1475.083333717784,876.4809936346528,0.0,0.0,2677.10544857619,0.0,15381.111827258055,0.0,53194.79457877061,27456.33013474546,0.0,437.290528271472,10009.632002577768,1773.936976461849,10956.37043273333,0.0,36714.235762476776,0.0,702.784754041716,998.8114694392801,6356.706331320215,0.0,0.0,81.97602861729601,0.0,458579.5351498736
t67,495.2843551110001,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,825.1774004065895,46.328025264361976,674.8748020340136,2286.20598047868,3202.1,4137.006482713155,20.9,0.4995,1137.0618,160.803,1799.501,1299.7989,1033.7475382379416,332.58059910779554,149.0240490065712,1711.1246006223719,6375.986,23768.392,9303.498,0.0,37.962,964.1137735593395,0.0,4566.429,2225.772,43.169377932033434,1906.7774329297513,0.0,0.0,0.0,44624.54254534026,0.0,0.0,0.0,0.0,0.0,33034.403262406195,0.0,0.0,0.0,0.0,0.0,11591.51552215363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16779.76675542723,0.0,0.0,0.0,0.0,583.2343199589689,0.0,0.0,0.0,0.0,2664.1245447773154,0.0,0.0,0.0,0.0,126.57553570846463,20.568188401540745,0.0,0.0,3374.231314802274,0.0,19650.967210996507,0.0,59708.15964346896,29652.079689624894,0.0,638.835839677008,13177.043628513624,3087.6948940382817,15388.491867153914,0.0,43681.68329587842,0.0,1386.9296332797692,1375.6545098985603,7447.224190587843,0.0,0.0,101.255687348607,0.0,417303.30763661745
t68,494.707192616,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,511.1016904286676,46.25220886248614,393.5929639652838,2285.2177694651764,3202.1,4138.4,20.9,0.4995,1137.0618,160.803,1799.501,1299.7989,986.7806521679115,332.3801379676135,83.96853500760479,1710.811291693842,6375.986,23768.392,9303.498,0.0,37.962,964.1137735593395,0.0,4566.429,2225.772,43.16147356811963,1008.6249489852313,0.0,0.0,0.0,44624.54254534026,0.0,0.0,0.0,0.0,0.0,33045.91293439577,0.0,0.0,0.0,0.0,0.0,11591.970856176129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.26528220904693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3976.550828777862,0.0,22894.214372909366,0.0,66806.13403513383,29414.84944578803,0.0,919.37051611308,15310.028221393031,4648.8071837276275,19839.545135230215,0.0,47641.38249299245,0.0,1896.108458218317,1903.9065470805601,8071.534651538157,0.0,0.0,186.01414886478602,0.0,420444.16143394733
t69,494.29407691299997,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,561.1594116959712,46.19172261378364,0.0,2284.2211255690327,3202.1,4138.4,20.9,0.4995,1137.0618,160.803,1799.501,1299.7989,722.9464680593024,332.178452143901,0.0,1710.807902175294,6375.986,23768.392,9303.498,0.0,37.962,964.1137735593395,0.0,4566.429,2225.772,43.16138805511424,0.054954224766,0.0,0.0,0.0,44632.52711351841,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11592.794817554133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4885.119910371707,0.0,24924.213988316533,0.0,73625.0413345334,30609.430044638677,0.0,1040.0263554411358,16259.141597073909,6095.033379702784,23743.143579938813,0.0,48188.6533988099,0.0,1878.5089816100192,2561.25470755392,8802.211513713326,0.0,0.0,245.821237947747,0.0,438036.3753805384
t70,493.50735079099996,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,854.813954681694,46.11820315138709,0.0,2283.37373660916,3202.1,4138.4,20.9,0.4995,1137.0618,160.803,1799.501,1299.7989,728.0901296808705,331.9984421895335,0.0,1710.48021548508,6375.986,23768.392,9303.498,0.0,37.962,964.1137735593395,0.0,4566.429,2225.772,43.15312095956316,0.0,0.0,0.0,0.0,44651.04734198602,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11594.327485552414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5863.405715793216,0.0,25365.230036260862,0.0,76835.23297364924,31781.771605210757,0.0,1035.799001490672,14913.518514254785,7260.998539206987,25768.9317512153,0.0,44659.32984141371,0.0,2215.533578125545,2410.0103624947205,9089.902017916123,0.0,0.0,280.786768125039,0.0,442975.7986046075
t71,492.7990033330001,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,794.9323632554532,46.05200816580593,0.0,2282.3801493377046,3202.1,4138.4,20.9,0.4995,1137.0618,160.803,1799.501,1299.7989,653.8068070921396,331.79720027071966,0.0,1710.4734364479839,6375.986,23768.392,9303.498,0.0,37.962,964.1137735593395,0.0,4566.429,2225.772,43.152949933552364,0.0,0.0,0.0,0.0,44664.10783764565,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11597.931588183288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6852.472629992045,0.0,25471.32097934069,0.0,74780.70667262914,31682.512610648057,0.0,977.3838004054319,11536.451128504368,7318.576424795877,25770.146253994106,0.0,41245.26292726825,0.0,2297.372515969842,2204.34428492424,10318.500309627492,0.0,0.0,295.589650728735,0.0,436126.5114508574
