Resource,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combined_cycle_4,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
t46,0.0,0.0,1.7699825653901908e-8,4.3360531029268325e-9,1.0657993482585576e-8,3.8217803278413515e-9,9.465086698531104e-9,9.850406642815882e-8,1.9999999981854357,15.999999997870136,0.0,0.0,0.0,0.0,0.0,1.3735194636367885e-8,5.596130402719173e-9,2.889612979700999e-8,1.9999999918694815,6.625830990717462e-8,2.572844372300889e-8,2.9999999987461186,1.9999999985946173,0.0,0.0,0.0,0.0,0.0,4.038812283101911e-9,7.616898531481747e-9,2.082373823582445e-9,2.137808279706849e-9,7.549187565602027e-9,7.256266264087434e-8,31.999999996863004,1.9999999974052893,0.0,0.0,1.4672463537339324e-8,5.787001812313526e-9,7.161264169001294e-9,0.0,8.64757502676401e-9,1.9219045622533567e-8,6.393733308433403e-9,7.688103320857188e-9,0.0,1.3976260243823151e-8,4.2786616647775164e-8,8.109267982586215e-9,8.763147892952034e-9,0.0,1.393708105738466e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t47,0.0,0.0,1.7748104622112035e-8,4.351210986017706e-9,1.0675782305660146e-8,3.83401595559539e-9,9.473200824037709e-9,9.866979704788718e-8,1.999999998200768,15.999999997887953,0.0,0.0,0.0,0.0,0.0,1.3843881131907094e-8,5.648111133467886e-9,2.898178253581635e-8,1.9999999922753224,6.65166127653972e-8,2.5874969189653514e-8,2.9999999987686845,1.9999999986197754,0.0,0.0,0.0,0.0,0.0,4.030606788789543e-9,7.600257034927289e-9,2.0775782151095396e-9,2.134110421861302e-9,7.531913114884455e-9,7.243947823756462e-8,31.999999996891585,1.9999999973944311,0.0,0.0,1.4570864122144917e-8,5.767980780039164e-9,7.115981416124487e-9,0.0,8.637338131464768e-9,1.9448531447100978e-8,6.409796444004347e-9,7.672855612896125e-9,0.0,1.4001503287072849e-8,4.327317398384513e-8,8.187236399600918e-9,8.778469342406448e-9,0.0,1.3964208397429879e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t48,0.0,0.0,1.7780342926379504e-8,4.3625246681031775e-9,1.0688949075946514e-8,3.842679066990938e-9,9.478424956032224e-9,9.877313049292543e-8,1.9999999982180077,15.999999997906384,0.0,0.0,0.0,0.0,0.0,1.3901739259288793e-8,5.6781417828611694e-9,2.9020719539027563e-8,1.9999999924688818,6.665364515358108e-8,2.5959867973326707e-8,2.999999998789851,1.9999999986436234,0.0,0.0,0.0,0.0,0.0,4.024989707328132e-9,7.588937844887167e-9,2.0741582963095764e-9,2.131500231012559e-9,7.523688762230591e-9,7.235824639729766e-8,31.99999999690102,1.9999999973836564,0.0,0.0,1.4490434753039164e-8,5.75622110332023e-9,7.165161935496973e-9,0.0,8.628264456333868e-9,1.9632804289999678e-8,6.419889069845797e-9,7.73667487984883e-9,0.0,1.4027921043510145e-8,4.3507622415819565e-8,8.229626737165524e-9,8.842563336662064e-9,0.0,1.3990370768761528e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t49,0.0,0.0,1.7800501758484667e-8,4.37100484961241e-9,1.0698863619264593e-8,3.848664081242219e-9,9.481259420929038e-9,9.882373685703978e-8,1.9999999982342078,15.999999997922501,0.0,0.0,0.0,0.0,0.0,1.391830547695134e-8,5.6892134269834256e-9,2.9029049209315262e-8,1.999999992585823,6.6687251070759e-8,2.5988030205048496e-8,2.999999998809496,1.9999999986658206,0.0,0.0,0.0,0.0,0.0,4.021143535551301e-9,7.581198532420423e-9,2.071585116532663e-9,2.1295370435589766e-9,7.519454680192974e-9,7.229890694930263e-8,31.999999996915577,1.9999999973750102,0.0,0.0,1.4424756466064854e-8,5.749653868563727e-9,7.1322883044067855e-9,0.0,8.620330881372399e-9,1.9775932935802727e-8,6.425417228074461e-9,7.72182809976612e-9,0.0,1.4055512111776142e-8,4.3515028070474966e-8,8.241449996468166e-9,8.865807390819105e-9,0.0,1.401561519212677e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t50,0.0,0.0,1.781141601134358e-8,4.377460139600062e-9,1.0706768103355e-8,3.852661558247205e-9,9.483014032497199e-9,9.883526973411867e-8,1.9999999982511951,15.999999997938215,0.0,0.0,0.0,0.0,0.0,1.3898384378336662e-8,5.6830073074984015e-9,2.900809169258131e-8,1.9999999925752465,6.663098116238542e-8,2.5966130909003675e-8,2.9999999988280397,1.999999998686288,0.0,0.0,0.0,0.0,0.0,4.018949551831647e-9,7.576746035757647e-9,2.0699007917822608e-9,2.128262111007966e-9,7.518925774102594e-9,7.22639909578225e-8,31.99999999691749,1.9999999973662481,0.0,0.0,1.4371997349147042e-8,5.747263232860418e-9,7.100580514409772e-9,0.0,8.613568510413201e-9,1.988396824230076e-8,6.427656753095594e-9,7.697144835838296e-9,0.0,1.4084339804390363e-8,4.329901062989313e-8,8.224780752945234e-9,8.816448319671225e-9,0.0,1.4040033810975196e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t51,0.0,0.0,1.7814301311726382e-8,4.382420295341337e-9,1.0713297291295263e-8,3.855078231914073e-9,9.482864077515419e-9,9.880673723862701e-8,1.9999999982634606,15.999999997949871,0.0,0.0,0.0,0.0,0.0,1.384032119425444e-8,5.6592735607961446e-9,2.8957893600600298e-8,1.9999999924930867,6.646951046771636e-8,2.588973202023194e-8,2.9999999988441,1.9999999987035744,0.0,0.0,0.0,0.0,0.0,4.0181823487250585e-9,7.575227498704117e-9,2.068922319288965e-9,2.127575143526146e-9,7.520419096305626e-9,7.224396497102906e-8,31.99999999692597,1.9999999973592795,0.0,0.0,1.4328317179055869e-8,5.7475072661257385e-9,7.159033037627278e-9,0.0,8.607960214714045e-9,1.9959590748428773e-8,6.426159195817267e-9,7.753171110210489e-9,0.0,1.4114453724634663e-8,4.283854597173455e-8,8.176541105862827e-9,8.81875785281935e-9,0.0,1.4063668063248416e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t52,0.0,0.0,1.7808144392374304e-8,4.386073629850259e-9,1.0718454825375914e-8,3.8560103695098545e-9,9.47823421910915e-9,9.87307155645467e-8,1.999999998283442,15.999999997966883,0.0,0.0,0.0,0.0,0.0,1.3738253966907712e-8,5.616483057714686e-9,2.886925615681759e-8,1.9999999922738385,6.617410518247259e-8,2.5750566899407903e-8,2.9999999988589954,1.9999999987196682,0.0,0.0,0.0,0.0,0.0,4.018403484425327e-9,7.575555274843821e-9,2.0683615323418683e-9,2.127198358780515e-9,7.523383556410768e-9,7.223708273893364e-8,31.999999996923915,1.999999997350085,0.0,0.0,1.4291370004082653e-8,5.749573735620607e-9,7.133040979534634e-9,0.0,8.603520715704198e-9,2.0005239148750076e-8,6.41920238576371e-9,7.731747718857109e-9,0.0,1.414594909816744e-8,4.208713378143764e-8,8.09095229851884e-9,8.776870040704697e-9,0.0,1.4086588806712803e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t53,0.0,0.0,1.7792875669645513e-8,4.388782140489115e-9,1.0723106231059964e-8,3.855658206457786e-9,9.468174260129979e-9,9.861060568624524e-8,1.99999999829902,15.999999997986457,0.0,0.0,0.0,0.0,0.0,1.3579083034457967e-8,5.551181125491612e-9,2.87257431886819e-8,1.9999999919174984,6.568802169371123e-8,2.5537128478732173e-8,2.9999999988698987,1.9999999987307135,0.0,0.0,0.0,0.0,0.0,4.019438203109934e-9,7.57727969106059e-9,2.067970552705231e-9,2.1269219768819188e-9,7.52839655242463e-9,7.224753923435658e-8,31.999999996907633,1.9999999973416573,0.0,0.0,1.4259773334306952e-8,5.7532004976228315e-9,7.106658997282571e-9,0.0,8.600265608473767e-9,2.0023856686183047e-8,6.405745558473779e-9,7.700382260166852e-9,0.0,1.4178902820532022e-8,4.094915300997227e-8,7.957964319530093e-9,8.653073936528071e-9,0.0,1.4108863372450803e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t54,0.0,0.0,1.776450877380255e-8,4.39022728335658e-9,1.0726621024324735e-8,3.853627454098994e-9,9.44384298859142e-9,9.841601803859914e-8,1.999999998321011,15.999999998004773,0.0,0.0,0.0,0.0,0.0,1.334493736334717e-8,5.4579955013386985e-9,2.8498679722311365e-8,1.9999999913282451,6.488083914627187e-8,2.521375660892589e-8,2.9999999988831583,1.999999998739467,0.0,0.0,0.0,0.0,0.0,4.020656830041745e-9,7.578788026469343e-9,2.067732578017967e-9,2.1266602714083167e-9,7.534086350847999e-9,7.226157956730174e-8,31.999999996909192,1.999999997337755,0.0,0.0,1.4231983721696065e-8,5.758127632912288e-9,7.1715168774729515e-9,0.0,8.59823538733352e-9,2.0013793899781378e-8,6.380764737433531e-9,7.746931518693024e-9,0.0,1.4213430281567335e-8,3.9206420799114284e-8,7.758406561094648e-9,8.561022466192053e-9,0.0,1.4130516655523118e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t55,0.0,0.0,1.7746356890972077e-8,4.396657367114782e-9,1.0736680152436661e-8,3.8555075770250354e-9,9.42255106089475e-9,9.828951701882139e-8,1.9999999983416492,15.999999998031019,0.0,0.0,0.0,0.0,0.0,1.3089981116520285e-8,5.357171290975484e-9,2.824896962270847e-8,1.9999999905697976,6.404046410508939e-8,2.4865115658054584e-8,2.9999999988951678,1.9999999987470416,0.0,0.0,0.0,0.0,0.0,4.021672172502614e-9,7.579717145213355e-9,2.0673907059525336e-9,2.126505617182765e-9,7.539862413471069e-9,7.226317613820597e-8,31.999999996945313,1.9999999973345974,0.0,0.0,1.4200829744034943e-8,5.760919041861134e-9,7.147935038111946e-9,0.0,8.597466737602735e-9,2.0013106005997264e-8,6.356113753910219e-9,7.724918841536168e-9,0.0,1.4249805532252446e-8,3.713858426469309e-8,7.542142787419056e-9,8.433577746572506e-9,0.0,1.4152078864602052e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t56,0.0,0.0,1.7739679296613404e-8,4.408903953607476e-9,1.0755090847296737e-8,3.861817914657657e-9,9.396150702579752e-9,9.82250398195715e-8,1.9999999983680428,15.999999998056534,0.0,0.0,0.0,0.0,0.0,1.2792592970251866e-8,5.242436154569906e-9,2.794620223068003e-8,1.9999999895086706,6.298850045042917e-8,2.4446189736599803e-8,2.999999998908548,1.9999999987587378,0.0,0.0,0.0,0.0,0.0,4.022726538013984e-9,7.580977199736392e-9,2.067201526290638e-9,2.12649288043708e-9,7.544162602013598e-9,7.227123652460213e-8,31.99999999696384,1.9999999973285418,0.0,0.0,1.416859205600229e-8,5.762664131492712e-9,7.121171512244714e-9,0.0,8.597852601036875e-9,2.002106893168575e-8,6.327402422850587e-9,7.700603376414472e-9,0.0,1.428806605793869e-8,3.455741631097331e-8,7.283197770606835e-9,8.234562873941146e-9,0.0,1.4173494530578693e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t57,0.0,0.0,1.7746894402409153e-8,4.4285893092854755e-9,1.0783882925929098e-8,3.873838970811629e-9,9.353653442485973e-9,9.819287535064718e-8,1.999999998393252,15.999999998086968,0.0,0.0,0.0,0.0,0.0,1.2428101950274582e-8,5.106702629083442e-9,2.7557658887590775e-8,1.9999999878694221,6.150797944044302e-8,2.3898840858860994e-8,2.999999998921762,1.9999999987731016,0.0,0.0,0.0,0.0,0.0,4.023376179244388e-9,7.581307037056312e-9,2.066908541332168e-9,2.126220202736171e-9,7.544824466203585e-9,7.227825993553773e-8,31.999999996944045,1.9999999973289149,0.0,0.0,1.4134220438663888e-8,5.7630899620477034e-9,7.1821097011616424e-9,0.0,8.599414968477975e-9,2.0039246554497103e-8,6.2905183798902585e-9,7.765272194649718e-9,0.0,1.432849738251054e-8,3.1030013061900785e-8,6.952254092208139e-9,8.066412098930558e-9,0.0,1.4194860697637795e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t58,0.0,0.0,1.7776493155196753e-8,4.458795197936015e-9,1.0828109283355655e-8,3.894152912286942e-9,9.285045418541179e-9,9.8192778728843e-8,1.9999999984262573,15.999999998121481,0.0,0.0,0.0,0.0,0.0,1.1964234560781414e-8,4.940581676987703e-9,2.7032184431889668e-8,1.9999999847306043,5.930684919870167e-8,2.3158929389921294e-8,2.999999998941436,1.9999999987919859,0.0,0.0,0.0,0.0,0.0,4.024149152240227e-9,7.581959468928057e-9,2.067028897359676e-9,2.1263294701616046e-9,7.546732873636328e-9,7.22873793120025e-8,31.999999996946563,1.999999997329332,0.0,0.0,1.4099517464232034e-8,5.763653086886679e-9,7.1547710364782365e-9,0.0,8.602233355084809e-9,2.007308346952078e-8,6.243480385936439e-9,7.760283510393366e-9,0.0,1.4371368694314308e-8,2.4967586553145704e-8,6.503346750339626e-9,7.781244582911652e-9,0.0,1.4216628838554999e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t59,0.0,0.0,1.788306910793444e-8,4.51450756427193e-9,1.0906845742118293e-8,3.936204766754955e-9,9.220653201111336e-9,9.849756178518643e-8,1.9999999984547638,15.999999998160419,0.0,0.0,0.0,0.0,0.0,1.1707301350396257e-8,4.854480302502994e-9,2.668502146887854e-8,1.9999999829234782,5.810438382874785e-8,2.2768542399635127e-8,2.9999999989610235,1.9999999988125972,0.0,0.0,0.0,0.0,0.0,4.024874966881692e-9,7.582408744419246e-9,2.0673606024121947e-9,2.1264824363322245e-9,7.547069509826881e-9,7.229300350336511e-8,31.999999996945586,1.9999999973362461,0.0,0.0,1.4061133220895132e-8,5.763529727484689e-9,7.12548045505503e-9,0.0,8.60628468758121e-9,2.0193500187566335e-8,6.212981814275426e-9,7.782114115005627e-9,0.0,1.4417206920930868e-8,2.3054595204208672e-8,6.248687547723157e-9,7.60118149671074e-9,0.0,1.424000600704833e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t60,0.0,0.0,1.8184834234834985e-8,4.626564277473913e-9,1.106022460379064e-8,4.0274215492734e-9,9.247998295997659e-9,9.980407377211046e-8,1.9999999984968717,15.99999999820341,0.0,0.0,0.0,0.0,0.0,1.1644561226412266e-8,4.84866823118204e-9,2.6541531335652935e-8,1.9999999820453913,5.774909474140912e-8,2.269513988123208e-8,2.999999998982353,1.999999998837393,0.0,0.0,0.0,0.0,0.0,4.025865046272614e-9,7.583348134320318e-9,2.068075090149564e-9,2.126892358524385e-9,7.547170596938541e-9,7.230072192176293e-8,31.99999999694465,1.9999999973403924,0.0,0.0,1.4017680122839976e-8,5.7633392644156254e-9,7.185596192602122e-9,0.0,8.611579484336804e-9,2.055724369225112e-8,6.266116668361611e-9,7.982741943448844e-9,0.0,1.446692237420706e-8,2.2221627627530403e-8,6.145710202461382e-9,7.633268601272957e-9,0.0,1.4265379684398506e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t61,0.0,0.0,1.8741108312600335e-8,4.815847495649557e-9,1.13079325395674e-8,4.183862073603966e-9,9.376748492500406e-9,1.0232916193432069e-7,1.9999999985365264,15.999999998256445,0.0,0.0,0.0,0.0,0.0,1.1766344061877947e-8,4.9218122171235724e-9,2.6604937053326622e-8,1.9999999820763974,5.804749667412553e-8,2.2899739571975924e-8,2.9999999990084594,1.9999999988684487,0.0,0.0,0.0,0.0,0.0,4.027333131403357e-9,7.585178803918896e-9,2.0691714505692494e-9,2.1274926131108835e-9,7.546173967144458e-9,7.23156023985346e-8,31.999999996966917,1.9999999973462226,0.0,0.0,1.3967409661522789e-8,5.763192954969105e-9,7.157765114897748e-9,0.0,8.618085961411807e-9,2.1215312424345337e-8,6.421740421169003e-9,8.221011131013478e-9,0.0,1.4521094562709782e-8,2.1882141058741807e-8,6.161123980596999e-9,7.736141718060907e-9,0.0,1.4293013029149598e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t62,0.0,0.0,1.9658055412059404e-8,5.1171369978359676e-9,1.1680070094744053e-8,4.433670364420854e-9,9.651819053123595e-9,1.0654181934233443e-7,1.9999999985964858,15.999999998322089,0.0,0.0,0.0,0.0,0.0,1.2111552310548344e-8,5.09060306927477e-9,2.689912034737538e-8,1.9999999826332706,5.9094369724177265e-8,2.3426083063442494e-8,2.9999999990419797,1.9999999989086787,0.0,0.0,0.0,0.0,0.0,4.029684926330317e-9,7.588791392438227e-9,2.071053951633161e-9,2.1285696766389485e-9,7.543843343596103e-9,7.233834601797536e-8,31.99999999698005,1.999999997355417,0.0,0.0,1.3910921045605494e-8,5.763944711014615e-9,7.128728780163692e-9,0.0,8.625794822479889e-9,2.2283534268034265e-8,6.7258869268785595e-9,8.607851642476619e-9,0.0,1.458055139640814e-8,2.1938425748522364e-8,6.308176700227265e-9,7.93502630904759e-9,0.0,1.432318630172709e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t63,0.0,0.0,2.115742720338554e-8,5.605511916177885e-9,1.2227250700095132e-8,4.8388170594305074e-9,1.017964617528957e-8,1.1337006148274939e-7,1.9999999986604824,15.999999998402446,0.0,0.0,0.0,0.0,0.0,1.2770736526869718e-8,5.393687129161551e-9,2.749229958170362e-8,1.9999999837158975,6.118408352144599e-8,2.4392588574203595e-8,2.999999999081283,1.9999999989533994,0.0,0.0,0.0,0.0,0.0,4.033954038212055e-9,7.596605343183402e-9,2.074294637895462e-9,2.1308143595320863e-9,7.544516210320657e-9,7.237462273313872e-8,31.99999999698538,1.9999999973739266,0.0,0.0,1.3853056165099263e-8,5.768812415334035e-9,7.191384321193183e-9,0.0,8.634724928713685e-9,2.4137983534776996e-8,7.325128889185218e-9,9.346983465872707e-9,0.0,1.4646340243819066e-8,2.2384192422992295e-8,6.663870760645575e-9,8.414003052539119e-9,0.0,1.4356291827257227e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
