Resource,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combined_cycle_4,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7,Total
t126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.412482897177,0.0,495.2090185285332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.9243927729385,0.0,251.33720648890102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.49328604842026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2289.5362510442937,1.8356072722156994e-6,3.534127326417064e-6,4.758320727980762e-7,1279.61549576174,1669.6948349475206,1.2719569742565003e-6,1.2517401813992568e-6,1308.5877286950126,3689.5080077656485,8634.660402269874,7847.29748410116,7577.96072024398,7215.507751377474,9.836283244138368e-6,5778.624523078159,1.1519004880781583e-5,2.161885740402599e-6,1.7654180974727247e-7,8.291990520539658e-7,1732.6908641114132,3.054824711678452e-6,2063.907090276218,1835.9395087213015,1623.204745633815,1890.1639078067092,1867.6895139424232,1800.5929640739123,1824.8168353996152,1883.2092804765416,1843.1847748522014,280.57858992941885,2802.660520130372,433.4067661001553,3281.296922630674,2.469430362145974e-6,8375.556591908797,5214.6249921869585,723.9567597907787,1332.4212897231855,2433.341040900312,1097.6157886684211,3.5790605698680925e-6,198.0736214067747,565.0569007936078,94574.35889747993
t127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.14416466668183,0.0,535.5776013341991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0382337344101,0.0,244.7585644981623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.3748477675106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.6056293771344,4.979792725079667e-6,7.684355022025932e-6,1.4416153375467976e-6,18469.016247022024,18044.012952601188,2.4009979283049133e-6,3.2834911009554315e-6,19431.729622661136,4414.508386185755,20917.671702461637,15647.708259093204,18858.829172548605,17013.714139194053,1.7326703723102303e-5,12155.883531566018,9.421941502038299e-6,2.1313774793183385e-6,3.542205758683663e-7,1.3535744069172947e-6,1869.2411352050258,2.3497163949978413e-6,2176.588239438308,5154.185669071548,3725.4625513717656,13734.466671518105,10037.845000889167,6026.4938739437375,13951.03691449732,11741.664812259696,9164.730447977232,191.9547011841937,2056.010981992461,188.5175294337881,1252.2702384207514,1.598478512124937e-6,8656.4960582117,3616.2871646147014,496.20576397488674,1250.4830562617612,2656.3687726519765,986.666165631154,3.006907563557613e-6,168.46674454570388,530.0609724710919,249279.07657761095
t128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.11121380656556,0.0,742.1141413079323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.844074972461,0.0,219.31360094703084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608.1758897680572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0399725829348,7.281440134809227e-6,8.773869524690096e-6,2.1137720456719946e-6,56745.20703332074,61814.74808501743,3.3827885201210883e-6,5.394697663063069e-6,63203.71655030828,6243.900669081306,48316.78564576403,30434.62376726696,51126.25823773362,46867.13518176717,2.0545094517097407e-5,17868.807608651685,1.5633032078543686e-5,1.8975229044275633e-6,5.53143977258239e-7,1.629347333580761e-6,1990.5716061482672,2.1058404852070932e-6,2550.160503917752,2572.015516756823,3442.876820360142,13867.921444694246,4846.281244120822,2026.9782940283899,15522.373000342155,12821.903354695234,3662.11785895591,146.92857489688427,1825.5299905274776,136.14756320710237,571.5542763404543,1.4698116996037982e-6,8037.2208498529,3557.804826912936,469.41484361627556,1308.148659396083,2772.857419034888,1181.004193459269,3.114420253085035e-6,148.53551871903534,634.3241416983008,471898.4522478723
t129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0727220925217,0.0,1025.976926763343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.70378115869465,0.0,284.0274486557632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166.4615237514236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.9807090116549,9.903750605342628e-6,9.407112052064723e-6,2.7287233646744194e-6,85876.39446363255,94492.82859369228,4.294613819014017e-6,6.987345153904985e-6,100314.78656460007,8592.471414704458,58178.352546964685,33032.89588967515,64405.35114310362,59514.54255956027,2.3755568239432056e-5,17677.543788520095,2.2010399113529787e-5,2.4557948311894845e-6,7.979871303353426e-7,1.6807482722159619e-6,2334.636462373077,4.146880686167284e-6,2892.7318401996454,2110.3291745684464,3866.2971474171163,13676.27817195363,7544.497759058496,2176.446948249607,15161.876931813098,12042.753011921253,4786.249952040981,143.56510513982212,1541.3145313746077,208.35315170135704,688.7482672624498,1.8043537190690113e-6,7623.651991000437,4437.318319446902,680.4306724808431,1458.200871810663,3196.790306939416,1494.8728778454647,3.6991245503344537e-6,160.5764572538182,940.4883389020865,616445.7984603122
t130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.05856468761556,0.0,1144.7758648280096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.386448596986,0.0,433.4417758042986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.7593637101004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.1982689226459,1.2606122590079016e-5,9.865277669307833e-6,3.2849543591438927e-6,78942.05399267096,91120.40477216127,4.9260324258826195e-6,8.186083896136892e-6,93462.08296829101,9445.343833195891,51219.9329523762,32644.50435629474,53336.05529687565,49782.99129621603,2.575205215599578e-5,15444.438172703874,2.6180694421508337e-5,3.6187282286874817e-6,9.622448465722674e-7,2.1468812214666932e-6,5784.33071413904,6.680708495752735e-6,6385.661536193038,2426.164697602667,3800.021138821223,14388.722149235997,11387.473307251657,3786.332199956792,14818.885085425518,11739.77309459923,9659.397164773232,132.83427175230372,1493.022501986718,439.7029836405925,911.3158096274389,2.1194290506751942e-6,7357.256947906348,5457.417693164589,1070.9270523797386,2066.312363595939,5501.828514190796,2269.6064006573156,4.6943402535435795e-6,248.65241624706988,1489.0621385108684,594485.128220017
t131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.52229989731723,0.0,1112.9915290493034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.6247554967576,0.0,555.7465406721881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912.318205688572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2486.690617864846,1.3740491256205285e-5,1.0523221800278333e-5,3.5871068876691493e-6,56656.03580482869,65137.239809259074,5.008857515954872e-6,8.573282773519109e-6,65051.13976640685,8674.175575868532,30241.550103025336,24598.509300870108,29089.89298534114,27266.552113054437,2.626967086580015e-5,12233.851367132622,2.8299022884708473e-5,4.692594236042916e-6,1.014676675223194e-6,2.6007909855546143e-6,9360.033535492897,7.412942154856274e-6,9521.72745170215,3694.5999879714914,4352.735239780372,14900.362746112856,14350.716730461882,6324.81636501637,14645.46459449772,11470.979340890706,15841.463277567578,97.55634642832156,1400.442343932238,810.5863516232126,1621.6020169254607,2.4922454802541144e-6,7086.243497829975,5854.574555027948,1366.3991063699527,2610.9041028093916,7446.183877085039,3404.596912632167,6.255441815138248e-6,314.0465155149595,2079.6017438305666,465558.47753442934
t132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.7192823769137,0.0,1192.4280784959687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.6271627056651,0.0,607.5795909370465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3014.555990868852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3638.077843649402,1.4271645768333595e-5,1.08670256955486e-5,3.6165882275538503e-6,39908.5117594045,44205.017990534194,4.968876060799395e-6,8.673252930283358e-6,43941.289246082655,8875.026418379268,25139.57406237017,21549.01059106816,24017.3542253623,22677.471073637018,2.7167973486940967e-5,10624.036018414208,2.8870967272198766e-5,5.216572134555104e-6,1.036597368824222e-6,3.00041616798426e-6,12764.48416778876,7.861447155185905e-6,12646.271475437272,5802.184362450473,4451.929695083792,14945.41712907792,15845.513840803484,8808.882879981042,13959.157546240367,11578.509836227166,17925.254239961043,87.79264727626499,1554.2042079380346,1068.5858022966568,3537.8466729879733,2.845613158484856e-6,7030.752625680703,5971.341541115069,1571.871022175043,2958.5987356256987,9524.591038888851,4249.928551031574,7.336392151134498e-6,363.41665088452953,2454.07991955473,409573.8940485261
t133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.09734320712354,0.0,1176.319885049954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.4309954782941,0.0,604.1935610687199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001.9171397672417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5468.118132812406,1.4246639642689508e-5,1.0563379499791813e-5,3.669687605328616e-6,36601.738626840815,40207.26108853461,5.134621524374868e-6,8.352525282423504e-6,40069.256981230224,8210.347250019242,17725.449257806584,16882.73640178058,16548.29493923072,15584.157128468622,2.6260928737491683e-5,9505.69858379224,2.7539917369331434e-5,5.196652659692762e-6,1.0285579687099773e-6,2.930190260501465e-6,11231.920582106395,7.837100723418087e-6,11359.70160539508,8073.842520394048,5139.585744143111,15987.160062516563,18014.810506946542,10804.216234196228,14039.817144989793,12550.40281872739,19203.566720211915,101.3613488476915,1562.610665351976,1235.2471370770252,4769.95092128016,3.028433736821356e-6,6802.34602894142,6064.848156047687,1734.8620702958578,3150.273798557316,9835.578606969179,4386.086696566407,8.478087634333545e-6,374.24061596979664,2831.3615254581505,382053.80895034387
t134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.30701419817717,0.0,1166.9613058478765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.8149292995838,0.0,623.2319849514334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2873.4951115051913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5076.792827212732,1.3563414611971998e-5,9.48387475532258e-6,3.652729167488915e-6,38401.55148310744,42297.12728170818,5.015396909513149e-6,7.522144220041793e-6,42270.58686149074,7174.445587256678,11670.948969614838,11756.511529344629,10363.172974809131,10069.903049079701,2.4558595605538757e-5,7261.89801394353,2.8462882675859446e-5,5.3924054046743025e-6,1.0522409257199265e-6,2.943602632409385e-6,9833.490836014971,8.316515956441611e-6,10140.58885530896,10075.702789875326,5462.987834410278,17618.743804139318,19545.227043520907,12831.086860006253,14317.985763931749,12922.705771551367,19921.184605637518,126.79743687067551,1767.9906570704975,1553.606760958309,4803.646497937457,3.2765577583322825e-6,6478.627775436473,5755.275799407273,1878.8358959126613,3240.4933089095184,9586.527976295936,4505.55227113635,8.657625479026114e-6,379.0482739341322,2897.5765951281605,368014.4324586619
t135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.28635862874,0.0,1106.2007283629391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.9772213520519,0.0,571.2398142328237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2685.8523982491847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3729.8203366885573,1.2612569063521129e-5,7.567472688308999e-6,3.469199183076812e-6,36141.06011997594,39528.292394692544,4.859723457139164e-6,6.729140588293496e-6,39752.51182532625,6723.711027168083,10786.332702141255,10925.248411709952,9342.622143382032,9093.722877778462,2.3413837920584163e-5,6715.8188362125475,2.67621947569693e-5,4.842415102306967e-6,1.0021652679148576e-6,2.691335300938502e-6,7291.81383039162,8.082402868286096e-6,7796.841175027526,10991.427469093063,5469.333788000989,18717.42458511688,19532.941351173366,14588.783016925707,15109.026726590957,11648.671351235045,19703.306483832825,187.70328023325845,2186.18280111857,1664.669069200353,6819.50156145507,3.2770553572509285e-6,6630.425530707491,5965.7585008583355,1892.9698204957522,3117.730920358641,7853.663391215043,4247.462902243419,8.034754966857917e-6,363.21980010974,2781.7335899659274,353190.2882545952
t136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.5570065920564,0.0,992.2443902173429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.5527109797818,0.0,493.71462594097795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2425.342318029284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3688.4499687546504,1.1327097816673164e-5,5.903172756372153e-6,2.9747651473134418e-6,31000.700523596897,33653.077190033044,3.9202451166727304e-6,5.537295995805776e-6,34148.42576711404,6076.671921248393,10434.13170828385,10288.794904957758,8515.279041948437,8354.819399307016,2.1530402180718e-5,6023.725493466718,2.5483415654426642e-5,4.194914679475596e-6,1.0626493844170237e-6,2.4674391567117686e-6,5144.266421479464,6.371274203026364e-6,5145.686377107966,11331.49358745895,5048.830996818242,17648.055987009397,18386.674091802164,15074.602248321702,15445.687422068026,9683.02060379524,19362.47107733399,193.6391577239915,2292.8582557473947,1768.498688617094,6011.530699705161,2.9147682036068042e-6,7151.658642009852,5411.887136746502,1791.3044125229599,2898.976753011505,6070.789670131271,3827.6159487393506,7.366534938277118e-6,371.14958398022753,2398.040102303993,320053.2249359586
t137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.5193718284818,0.0,727.391532536673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0764853374742,0.0,380.6978646016997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2139.148867505487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3501.414768992483,1.069893814463673e-5,4.287204212348887e-6,2.413631198342176e-6,30410.207545683836,32974.091854798724,3.0312910303100487e-6,4.204162915830803e-6,33874.31237525807,4379.452213927998,7684.51553460749,7459.540002023445,6155.092400604102,6042.46550915594,1.7022856894557366e-5,4247.619205231558,1.997166612888859e-5,3.3769352593325417e-6,8.88715440467917e-7,2.0064890408922415e-6,3197.6299199080095,5.297582517652599e-6,3558.68179698936,10856.149023407543,4654.383142805545,16614.962871529504,16922.259577571112,15572.537580872075,16598.84210217629,9067.243102650928,19087.956483402286,234.94940753301043,2627.9710002314832,1823.6528589383888,4186.039588124995,2.7120471736190857e-6,6454.428688448166,4745.992867946816,1648.5289488009585,2442.866233527109,4232.100407472644,2924.449298891642,6.113664426650637e-6,355.548773080765,2104.838821746891,291422.55811017414
t138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1974665287416428e-7,0.0,2.05901415029075e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.153966296551516e-7,0.0,5.827823770232499e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429.2227295611478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.828943929169327e-7,6.687101389811459e-6,1.5869785987422792e-6,1.218829335719339e-6,8797.282618426048,9324.548870491737,1.2248497460269055e-6,1.6544214791653843e-6,9871.085055730771,1.9543858797987923e-7,1.5396653907373548e-7,1.678745320532471e-7,1.4295801520347595e-7,1.408334355801344e-7,1.411583401864223e-7,1.4755642041563988e-7,4.311065288845666e-7,3.671703032735387e-7,2.049624270108216e-7,3.2327688178753336e-7,4.024186637252569e-7,4.5923091001135393e-7,4.4151602196507156e-7,7774.435935957314,3671.6562046867048,10011.887192480794,9546.307212987318,9845.26589251652,9939.698800849073,8110.344101151804,10568.711345247415,2.137163619408966e-7,1.9489471014821902e-7,1.9068011170020327e-7,2.0733750716317445e-7,1.8357881308352374e-7,1.7895581549964845e-7,1.8923856259789318e-7,5.73629677091958e-7,5.342753865988925e-7,4.888133844360709e-7,5.552519724005833e-7,4.860909572166884e-7,6.132866019470384e-7,5.768497430835851e-7,98890.44598347163
t139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21924665311235e-7,0.0,1.8832832893167506e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.137065611255821e-7,0.0,5.406274343755513e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2744703781208955e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.891153366770595e-7,9.534145872076066e-8,6.40529181327603e-8,7.903497456710447e-8,9.693758329376578e-8,8.763163350522518e-8,7.50379313918363e-8,8.282401326427168e-8,8.559436537325382e-8,2.1894612700634752e-7,2.1553205442614853e-7,2.108984062942909e-7,2.0050356397405267e-7,2.32052116189152e-7,1.6485490698742252e-7,1.958985649253009e-7,3.0290848782502785e-7,6.1920092715352e-8,1.302168162329262e-8,4.5086100730015984e-8,5.887268343940377e-7,8.103937389427807e-8,5.884226084162947e-7,1.1420706869103014e-7,1.1185056791873649e-7,1.0932853911072016e-7,1.111984602175653e-7,1.1094380170106888e-7,1.0790972737595439e-7,1.1314841685816646e-7,1.0858639143407345e-7,2.1340895273169735e-7,2.0247716747689992e-7,1.9192611944163218e-7,2.0551397028611973e-7,1.8537629749242583e-7,1.8497667042538524e-7,1.9147410057485104e-7,5.711726771551184e-7,5.324291123542935e-7,4.994290065951645e-7,5.249039531918243e-7,4.90764980500832e-7,6.169874495753902e-7,5.795600372948684e-7,1.2044988630287002e-5
t140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1543473849305883e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1661671679758e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.872272256761789e-7,0.0,0.0,0.0,1.2914452440782043e-7,1.298876668442972e-7,0.0,0.0,1.289283773076022e-7,0.0,0.0,0.0,1.7438502220024077e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1097290553152561e-7,1.0943222150672227e-7,1.086518750526011e-7,1.098815118893981e-7,1.1057272786274552e-7,1.0665826266631484e-7,1.0963412933051586e-7,1.079024514183402e-7,2.1484731860255124e-7,1.839634933276102e-7,1.8591072148410603e-7,1.9706385501194745e-7,1.843445104136087e-7,1.803418854251504e-7,1.9924755179090425e-7,5.747438081016298e-7,5.342399163055234e-7,5.009787855669856e-7,5.236797733232379e-7,4.916113108673044e-7,6.185055099194869e-7,5.895217327633873e-7,7.934330529888375e-6
t141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1528649085666984e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569634933839552e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.949542926624417e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1052179615944624e-7,1.0910844139289111e-7,1.0801159078255296e-7,1.1180418368894607e-7,1.0857183951884508e-7,1.0426447261124849e-7,1.0880467016249895e-7,1.0663643479347229e-7,2.1497191937669413e-7,1.8414357327856123e-7,1.8944774637930095e-7,1.9198159861844033e-7,1.8470071806356682e-7,1.795488060452044e-7,2.0012066670460626e-7,5.813344614580274e-7,5.381070877774619e-7,5.008914740756154e-7,5.24280039826408e-7,4.918579750608712e-7,6.184659468999598e-7,5.969304766040295e-7,7.431710196181715e-6
t142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1680375539290253e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.485681751655648e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.896755854133517e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1094016372226179e-7,1.087091732188128e-7,1.062362571246922e-7,1.11900590127334e-7,1.089574652723968e-7,1.0498479241505265e-7,1.1005249689333141e-7,1.0590883903205395e-7,2.1666710381396115e-7,1.8432001525070518e-7,1.916869223350659e-7,1.875814632512629e-7,1.8443923694762945e-7,1.7952697817236185e-7,1.9905291992472485e-7,5.806832632515579e-7,5.42268026038073e-7,5.01549948239699e-7,5.268975655781105e-7,4.934394596371368e-7,6.091451041356777e-7,5.997471816954203e-7,7.4197424820491415e-6
t143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1729283616878092e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.369812126649776e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.816502041649073e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1108568287454545e-7,1.0847179510165006e-7,1.0650546755641699e-7,1.0973417374771088e-7,1.0809162631630898e-7,1.0510848369449377e-7,1.0925214155577123e-7,1.0545772965997458e-7,2.169618937841733e-7,2.0680454326793551e-7,1.9186700228601694e-7,1.8467835616320372e-7,1.8675631240112005e-7,1.821390469558537e-7,1.9900926417903975e-7,5.796005098090973e-7,5.50222466699779e-7,4.969660949427634e-7,5.575093382503837e-7,4.935993421610017e-7,6.106581622589147e-7,6.002237569191493e-7,7.4566274435839695e-6
