Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_tonne_per_hr_z1
,,,,,,,2054,75.45
,,,,,,,2055,78.96
,,,,,,,2056,80.94
,,,,,,,2057,77.01
,,,,,,,2058,69.72
,,,,,,,2059,57.87
,,,,,,,2060,44.79
,,,,,,,2061,34.2
,,,,,,,2062,26.49
,,,,,,,2063,18.6
,,,,,,,2064,11.85
,,,,,,,2065,5.07
,,,,,,,2066,3.72
,,,,,,,2067,5.22
,,,,,,,2068,12.15
,,,,,,,2069,26.13
,,,,,,,2070,42
,,,,,,,2071,51.96
,,,,,,,2072,59.55
,,,,,,,2073,62.73
,,,,,,,2074,60.03
,,,,,,,2075,59.7
,,,,,,,2076,61.89
,,,,,,,2077,65.79
,,,,,,,2078,68.31
,,,,,,,2079,73.86
,,,,,,,2080,78.42
,,,,,,,2081,76.23
,,,,,,,2082,71.67
,,,,,,,2083,59.04
,,,,,,,2084,43.35
,,,,,,,2085,31.38
,,,,,,,2086,23.61
,,,,,,,2087,14.01
,,,,,,,2088,7.92
,,,,,,,2089,5.28
,,,,,,,2090,3.87
,,,,,,,2091,5.46
,,,,,,,2092,12.69
,,,,,,,2093,27.3
,,,,,,,2094,43.86
,,,,,,,2095,54.24
,,,,,,,2096,62.16
,,,,,,,2097,65.52
,,,,,,,2098,62.7
,,,,,,,2099,62.34
,,,,,,,2100,64.62
,,,,,,,2101,68.67
,,,,,,,2102,71.31
,,,,,,,2103,77.13
,,,,,,,2104,81.9
,,,,,,,2105,79.59
,,,,,,,2106,74.85
,,,,,,,2107,61.62
,,,,,,,2108,45.27
,,,,,,,2109,32.76
,,,,,,,2110,24.66
,,,,,,,2111,14.61
,,,,,,,2112,8.28
,,,,,,,2113,5.58
,,,,,,,2114,4.08
,,,,,,,2115,5.76
,,,,,,,2116,13.38
,,,,,,,2117,28.83
,,,,,,,2118,46.32
,,,,,,,2119,57.3
,,,,,,,2120,65.67
,,,,,,,2121,69.21
,,,,,,,2122,66.21
,,,,,,,2123,65.85
,,,,,,,2124,68.28
,,,,,,,2125,72.54
,,,,,,,2126,75.33
,,,,,,,2127,81.48
,,,,,,,2128,86.49
,,,,,,,2129,84.09
,,,,,,,2130,79.05
,,,,,,,2131,65.1
,,,,,,,2132,47.82
,,,,,,,2133,34.59
,,,,,,,2134,26.04
,,,,,,,2135,15.45
,,,,,,,2136,8.73
,,,,,,,2137,8.58
,,,,,,,2138,6.06
,,,,,,,2139,5.88
,,,,,,,2140,8.22
,,,,,,,2141,15.27
,,,,,,,2142,25.08
,,,,,,,2143,38.07
,,,,,,,2144,51.72
,,,,,,,2145,65.55
,,,,,,,2146,72.6
,,,,,,,2147,74.94
,,,,,,,2148,78.39
,,,,,,,2149,83.28
,,,,,,,2150,86.94
,,,,,,,2151,91.2
,,,,,,,2152,93.57
,,,,,,,2153,88.92
,,,,,,,2154,80.43
,,,,,,,2155,66.84
,,,,,,,2156,51.96
,,,,,,,2157,39.66
,,,,,,,2158,30.96
,,,,,,,2159,21.6
,,,,,,,2160,13.98
,,,,,,,2161,8.64
,,,,,,,2162,11.13
,,,,,,,2163,4.08
,,,,,,,2164,6.36
,,,,,,,2165,11.88
,,,,,,,2166,19.5
,,,,,,,2167,29.79
,,,,,,,2168,42.18
,,,,,,,2169,55.11
,,,,,,,2170,70.92
,,,,,,,2171,81.03
,,,,,,,2172,83.1
,,,,,,,2173,82.74
,,,,,,,2174,80.25
,,,,,,,2175,78.54
,,,,,,,2176,75.12
,,,,,,,2177,71.49
,,,,,,,2178,64.08
,,,,,,,2179,55.11
,,,,,,,2180,44.07
,,,,,,,2181,35.13
,,,,,,,2182,27.3
,,,,,,,2183,19.68
,,,,,,,2184,13.41
,,,,,,,2185,4.86
,,,,,,,2186,3.66
,,,,,,,2187,5.25
,,,,,,,2188,12
,,,,,,,2189,24.72
,,,,,,,2190,40.23
,,,,,,,2191,50.37
,,,,,,,2192,57.72
,,,,,,,2193,60.72
,,,,,,,2194,64.29
,,,,,,,2195,76.23
,,,,,,,2196,81.18
,,,,,,,2197,83.58
,,,,,,,2198,81.99
,,,,,,,2199,81.18
,,,,,,,2200,77.82
,,,,,,,2201,73.83
,,,,,,,2202,65.28
,,,,,,,2203,54.36
,,,,,,,2204,41.43
,,,,,,,2205,31.5
,,,,,,,2206,21.96
,,,,,,,2207,13.59
,,,,,,,2208,8.04
,,,,,,,2209,7.47
,,,,,,,2210,5.4
,,,,,,,2211,4.98
,,,,,,,2212,7.38
,,,,,,,2213,13.29
,,,,,,,2214,21.81
,,,,,,,2215,32.94
,,,,,,,2216,45
,,,,,,,2217,56.85
,,,,,,,2218,63.06
,,,,,,,2219,65.04
,,,,,,,2220,67.86
,,,,,,,2221,72.21
,,,,,,,2222,75.45
,,,,,,,2223,78.96
,,,,,,,2224,80.94
,,,,,,,2225,77.01
,,,,,,,2226,69.72
,,,,,,,2227,57.87
,,,,,,,2228,44.79
,,,,,,,2229,34.2
,,,,,,,2230,26.49
,,,,,,,2231,18.6
,,,,,,,2232,11.85
,,,,,,,2233,5.07
,,,,,,,2234,3.72
,,,,,,,2235,5.22
,,,,,,,2236,12.15
,,,,,,,2237,26.13
,,,,,,,2238,42
,,,,,,,2239,51.96
,,,,,,,2240,59.55
,,,,,,,2241,62.73
,,,,,,,2242,60.03
,,,,,,,2243,59.7
,,,,,,,2244,61.89
,,,,,,,2245,65.79
,,,,,,,2246,68.31
,,,,,,,2247,73.86
,,,,,,,2248,78.42
,,,,,,,2249,76.23
,,,,,,,2250,71.67
,,,,,,,2251,59.04
,,,,,,,2252,43.35
,,,,,,,2253,31.38
,,,,,,,2254,23.61
,,,,,,,2255,14.01
,,,,,,,2256,7.92
,,,,,,,2257,5.28
,,,,,,,2258,3.87
,,,,,,,2259,5.46
,,,,,,,2260,12.69
,,,,,,,2261,27.3
,,,,,,,2262,43.86
,,,,,,,2263,54.24
,,,,,,,2264,62.16
,,,,,,,2265,65.52
,,,,,,,2266,62.7
,,,,,,,2267,62.34
,,,,,,,2268,64.62
,,,,,,,2269,68.67
,,,,,,,2270,71.31
,,,,,,,2271,77.13
,,,,,,,2272,81.9
,,,,,,,2273,79.59
,,,,,,,2274,74.85
,,,,,,,2275,61.62
,,,,,,,2276,45.27
,,,,,,,2277,32.76
,,,,,,,2278,24.66
,,,,,,,2279,14.61
,,,,,,,2280,8.28
,,,,,,,2281,5.58
,,,,,,,2282,4.08
,,,,,,,2283,5.76
,,,,,,,2284,13.38
,,,,,,,2285,28.83
,,,,,,,2286,46.32
,,,,,,,2287,57.3
,,,,,,,2288,65.67
,,,,,,,2289,69.21
,,,,,,,2290,66.21
,,,,,,,2291,65.85
,,,,,,,2292,68.28
,,,,,,,2293,72.54
,,,,,,,2294,75.33
,,,,,,,2295,81.48
,,,,,,,2296,86.49
,,,,,,,2297,84.09
,,,,,,,2298,79.05
,,,,,,,2299,65.1
,,,,,,,2300,47.82
,,,,,,,2301,34.59
,,,,,,,2302,26.04
,,,,,,,2303,15.45
,,,,,,,2304,8.73
,,,,,,,2305,8.58
,,,,,,,2306,6.06
,,,,,,,2307,5.88
,,,,,,,2308,8.22
,,,,,,,2309,15.27
,,,,,,,2310,25.08
,,,,,,,2311,38.07
,,,,,,,2312,51.72
,,,,,,,2313,65.55
,,,,,,,2314,72.6
,,,,,,,2315,74.94
,,,,,,,2316,78.39
,,,,,,,2317,83.28
,,,,,,,2318,86.94
,,,,,,,2319,91.2
,,,,,,,2320,93.57
,,,,,,,2321,88.92
,,,,,,,2322,80.43
,,,,,,,2323,66.84
,,,,,,,2324,51.96
,,,,,,,2325,39.66
,,,,,,,2326,30.96
,,,,,,,2327,21.6
,,,,,,,2328,13.98
,,,,,,,2329,8.64
,,,,,,,2330,11.13
,,,,,,,2331,4.08
,,,,,,,2332,6.36
,,,,,,,2333,11.88
,,,,,,,2334,19.5
,,,,,,,2335,29.79
,,,,,,,2336,42.18
,,,,,,,2337,55.11
,,,,,,,2338,70.92
,,,,,,,2339,81.03
,,,,,,,2340,83.1
,,,,,,,2341,82.74
,,,,,,,2342,80.25
,,,,,,,2343,78.54
,,,,,,,2344,75.12
,,,,,,,2345,71.49
,,,,,,,2346,64.08
,,,,,,,2347,55.11
,,,,,,,2348,44.07
,,,,,,,2349,35.13
,,,,,,,2350,27.3
,,,,,,,2351,19.68
,,,,,,,2352,13.41
,,,,,,,2353,4.86
,,,,,,,2354,3.66
,,,,,,,2355,5.25
,,,,,,,2356,12
,,,,,,,2357,24.72
,,,,,,,2358,40.23
,,,,,,,2359,50.37
,,,,,,,2360,57.72
,,,,,,,2361,60.72
,,,,,,,2362,64.29
,,,,,,,2363,76.23
,,,,,,,2364,81.18
,,,,,,,2365,83.58
,,,,,,,2366,81.99
,,,,,,,2367,81.18
,,,,,,,2368,77.82
,,,,,,,2369,73.83
,,,,,,,2370,65.28
,,,,,,,2371,54.36
,,,,,,,2372,41.43
,,,,,,,2373,31.5
,,,,,,,2374,21.96
,,,,,,,2375,13.59
,,,,,,,2376,8.04
,,,,,,,2377,7.47
,,,,,,,2378,5.4
,,,,,,,2379,4.98
,,,,,,,2380,7.38
,,,,,,,2381,13.29
,,,,,,,2382,21.81
,,,,,,,2383,32.94
,,,,,,,2384,45
,,,,,,,2385,56.85
,,,,,,,2386,63.06
,,,,,,,2387,65.04
,,,,,,,2388,67.86
,,,,,,,2389,72.21
,,,,,,,2390,75.45
,,,,,,,2391,78.96
,,,,,,,2392,80.94
,,,,,,,2393,77.01
,,,,,,,2394,69.72
,,,,,,,2395,57.87
,,,,,,,2396,44.79
,,,,,,,2397,34.2
,,,,,,,2398,26.49
,,,,,,,2399,18.6
,,,,,,,2400,11.85
,,,,,,,2401,5.07
,,,,,,,2402,3.72
,,,,,,,2403,5.22
,,,,,,,2404,12.15
,,,,,,,2405,26.13
,,,,,,,2406,42
,,,,,,,2407,51.96
,,,,,,,2408,59.55
,,,,,,,2409,62.73
,,,,,,,2410,60.03
,,,,,,,2411,59.7
,,,,,,,2412,61.89
,,,,,,,2413,65.79
,,,,,,,2414,68.31
,,,,,,,2415,73.86
,,,,,,,2416,78.42
,,,,,,,2417,76.23
,,,,,,,2418,71.67
,,,,,,,2419,59.04
,,,,,,,2420,43.35
,,,,,,,2421,31.38
,,,,,,,2422,23.61
,,,,,,,2423,14.01
,,,,,,,2424,7.92
,,,,,,,2425,5.28
,,,,,,,2426,3.87
,,,,,,,2427,5.46
,,,,,,,2428,12.69
,,,,,,,2429,27.3
,,,,,,,2430,43.86
,,,,,,,2431,54.24
,,,,,,,2432,62.16
,,,,,,,2433,65.52
,,,,,,,2434,62.7
,,,,,,,2435,62.34
,,,,,,,2436,64.62
,,,,,,,2437,68.67
,,,,,,,2438,71.31
,,,,,,,2439,77.13
,,,,,,,2440,81.9
,,,,,,,2441,79.59
,,,,,,,2442,74.85
,,,,,,,2443,61.62
,,,,,,,2444,45.27
,,,,,,,2445,32.76
,,,,,,,2446,24.66
,,,,,,,2447,14.61
,,,,,,,2448,8.28
,,,,,,,2449,5.58
,,,,,,,2450,4.08
,,,,,,,2451,5.76
,,,,,,,2452,13.38
,,,,,,,2453,28.83
,,,,,,,2454,46.32
,,,,,,,2455,57.3
,,,,,,,2456,65.67
,,,,,,,2457,69.21
,,,,,,,2458,66.21
,,,,,,,2459,65.85
,,,,,,,2460,68.28
,,,,,,,2461,72.54
,,,,,,,2462,75.33
,,,,,,,2463,81.48
,,,,,,,2464,86.49
,,,,,,,2465,84.09
,,,,,,,2466,79.05
,,,,,,,2467,65.1
,,,,,,,2468,47.82
,,,,,,,2469,34.59
,,,,,,,2470,26.04
,,,,,,,2471,15.45
,,,,,,,2472,8.73
,,,,,,,2473,8.58
,,,,,,,2474,6.06
,,,,,,,2475,5.88
,,,,,,,2476,8.22
,,,,,,,2477,15.27
,,,,,,,2478,25.08
,,,,,,,2479,38.07
,,,,,,,2480,51.72
,,,,,,,2481,65.55
,,,,,,,2482,72.6
,,,,,,,2483,74.94
,,,,,,,2484,78.39
,,,,,,,2485,83.28
,,,,,,,2486,86.94
,,,,,,,2487,91.2
,,,,,,,2488,93.57
,,,,,,,2489,88.92
,,,,,,,2490,80.43
,,,,,,,2491,66.84
,,,,,,,2492,51.96
,,,,,,,2493,39.66
,,,,,,,2494,30.96
,,,,,,,2495,21.6
,,,,,,,2496,13.98
,,,,,,,2497,8.64
,,,,,,,2498,11.13
,,,,,,,2499,4.08
,,,,,,,2500,6.36
,,,,,,,2501,11.88
,,,,,,,2502,19.5
,,,,,,,2503,29.79
,,,,,,,2504,42.18
,,,,,,,2505,55.11
,,,,,,,2506,70.92
,,,,,,,2507,81.03
,,,,,,,2508,83.1
,,,,,,,2509,82.74
,,,,,,,2510,80.25
,,,,,,,2511,78.54
,,,,,,,2512,75.12
,,,,,,,2513,71.49
,,,,,,,2514,64.08
,,,,,,,2515,55.11
,,,,,,,2516,44.07
,,,,,,,2517,35.13
,,,,,,,2518,27.3
,,,,,,,2519,19.68
,,,,,,,2520,13.41
,,,,,,,2521,4.86
,,,,,,,2522,3.66
,,,,,,,2523,5.25
,,,,,,,2524,12
,,,,,,,2525,24.72
,,,,,,,2526,40.23
,,,,,,,2527,50.37
,,,,,,,2528,57.72
,,,,,,,2529,60.72
,,,,,,,2530,64.29
,,,,,,,2531,76.23
,,,,,,,2532,81.18
,,,,,,,2533,83.58
,,,,,,,2534,81.99
,,,,,,,2535,81.18
,,,,,,,2536,77.82
,,,,,,,2537,73.83
,,,,,,,2538,65.28
,,,,,,,2539,54.36
,,,,,,,2540,41.43
,,,,,,,2541,31.5
,,,,,,,2542,21.96
,,,,,,,2543,13.59
,,,,,,,2544,8.04
,,,,,,,2545,7.47
,,,,,,,2546,5.4
,,,,,,,2547,4.98
,,,,,,,2548,7.38
,,,,,,,2549,13.29
,,,,,,,2550,21.81
,,,,,,,2551,32.94
,,,,,,,2552,45
,,,,,,,2553,56.85
,,,,,,,2554,63.06
,,,,,,,2555,65.04
,,,,,,,2556,67.86
,,,,,,,2557,72.21
,,,,,,,2558,75.45
,,,,,,,2559,78.96
,,,,,,,2560,80.94
,,,,,,,2561,77.01
,,,,,,,2562,69.72
,,,,,,,2563,57.87
,,,,,,,2564,44.79
,,,,,,,2565,34.2
,,,,,,,2566,26.49
,,,,,,,2567,18.6
,,,,,,,2568,11.85
,,,,,,,2569,5.07
,,,,,,,2570,3.72
,,,,,,,2571,5.22
,,,,,,,2572,12.15
,,,,,,,2573,26.13
,,,,,,,2574,42
,,,,,,,2575,51.96
,,,,,,,2576,59.55
,,,,,,,2577,62.73
,,,,,,,2578,60.03
,,,,,,,2579,59.7
,,,,,,,2580,61.89
,,,,,,,2581,65.79
,,,,,,,2582,68.31
,,,,,,,2583,73.86
,,,,,,,2584,78.42
,,,,,,,2585,76.23
,,,,,,,2586,71.67
,,,,,,,2587,59.04
,,,,,,,2588,43.35
,,,,,,,2589,31.38
,,,,,,,2590,23.61
,,,,,,,2591,14.01
,,,,,,,2592,7.92
,,,,,,,2593,5.28
,,,,,,,2594,3.87
,,,,,,,2595,5.46
,,,,,,,2596,12.69
,,,,,,,2597,27.3
,,,,,,,2598,43.86
,,,,,,,2599,54.24
,,,,,,,2600,62.16
,,,,,,,2601,65.52
,,,,,,,2602,62.7
,,,,,,,2603,62.34
,,,,,,,2604,64.62
,,,,,,,2605,68.67
,,,,,,,2606,71.31
,,,,,,,2607,77.13
,,,,,,,2608,81.9
,,,,,,,2609,79.59
,,,,,,,2610,74.85
,,,,,,,2611,61.62
,,,,,,,2612,45.27
,,,,,,,2613,32.76
,,,,,,,2614,24.66
,,,,,,,2615,14.61
,,,,,,,2616,8.28
,,,,,,,2617,5.58
,,,,,,,2618,4.08
,,,,,,,2619,5.76
,,,,,,,2620,13.38
,,,,,,,2621,28.83
,,,,,,,2622,46.32
,,,,,,,2623,57.3
,,,,,,,2624,65.67
,,,,,,,2625,69.21
,,,,,,,2626,66.21
,,,,,,,2627,65.85
,,,,,,,2628,68.28
,,,,,,,2629,72.54
,,,,,,,2630,75.33
,,,,,,,2631,81.48
,,,,,,,2632,86.49
,,,,,,,2633,84.09
,,,,,,,2634,79.05
,,,,,,,2635,65.1
,,,,,,,2636,47.82
,,,,,,,2637,34.59
,,,,,,,2638,26.04
,,,,,,,2639,15.45
,,,,,,,2640,8.73
,,,,,,,2641,8.58
,,,,,,,2642,6.06
,,,,,,,2643,5.88
,,,,,,,2644,8.22
,,,,,,,2645,15.27
,,,,,,,2646,25.08
,,,,,,,2647,38.07
,,,,,,,2648,51.72
,,,,,,,2649,65.55
,,,,,,,2650,72.6
,,,,,,,2651,74.94
,,,,,,,2652,78.39
,,,,,,,2653,83.28
,,,,,,,2654,86.94
,,,,,,,2655,91.2
,,,,,,,2656,93.57
,,,,,,,2657,88.92
,,,,,,,2658,80.43
,,,,,,,2659,66.84
,,,,,,,2660,51.96
,,,,,,,2661,39.66
,,,,,,,2662,30.96
,,,,,,,2663,21.6
,,,,,,,2664,13.98
,,,,,,,2665,8.64
,,,,,,,2666,11.13
,,,,,,,2667,4.08
,,,,,,,2668,6.36
,,,,,,,2669,11.88
,,,,,,,2670,19.5
,,,,,,,2671,29.79
,,,,,,,2672,42.18
,,,,,,,2673,55.11
,,,,,,,2674,70.92
,,,,,,,2675,81.03
,,,,,,,2676,83.1
,,,,,,,2677,82.74
,,,,,,,2678,80.25
,,,,,,,2679,78.54
,,,,,,,2680,75.12
,,,,,,,2681,71.49
,,,,,,,2682,64.08
,,,,,,,2683,55.11
,,,,,,,2684,44.07
,,,,,,,2685,35.13
,,,,,,,2686,27.3
,,,,,,,2687,19.68
,,,,,,,2688,13.41
,,,,,,,2689,4.86
,,,,,,,2690,3.66
,,,,,,,2691,5.25
,,,,,,,2692,12
,,,,,,,2693,24.72
,,,,,,,2694,40.23
,,,,,,,2695,50.37
,,,,,,,2696,57.72
,,,,,,,2697,60.72
,,,,,,,2698,64.29
,,,,,,,2699,76.23
,,,,,,,2700,81.18
,,,,,,,2701,83.58
,,,,,,,2702,81.99
,,,,,,,2703,81.18
,,,,,,,2704,77.82
,,,,,,,2705,73.83
,,,,,,,2706,65.28
,,,,,,,2707,54.36
,,,,,,,2708,41.43
,,,,,,,2709,31.5
,,,,,,,2710,21.96
,,,,,,,2711,13.59
,,,,,,,2712,8.04
,,,,,,,2713,7.47
,,,,,,,2714,5.4
,,,,,,,2715,4.98
,,,,,,,2716,7.38
,,,,,,,2717,13.29
,,,,,,,2718,21.81
,,,,,,,2719,32.94
,,,,,,,2720,45
,,,,,,,2721,56.85
,,,,,,,2722,63.06
,,,,,,,2723,65.04
,,,,,,,2724,67.86
,,,,,,,2725,72.21
,,,,,,,2726,75.45
,,,,,,,2727,78.96
,,,,,,,2728,80.94
,,,,,,,2729,77.01
,,,,,,,2730,69.72
,,,,,,,2731,57.87
,,,,,,,2732,44.79
,,,,,,,2733,34.2
,,,,,,,2734,26.49
,,,,,,,2735,18.6
,,,,,,,2736,11.85
,,,,,,,2737,5.07
,,,,,,,2738,3.72
,,,,,,,2739,5.22
,,,,,,,2740,12.15
,,,,,,,2741,26.13
,,,,,,,2742,42
,,,,,,,2743,51.96
,,,,,,,2744,59.55
,,,,,,,2745,62.73
,,,,,,,2746,60.03
,,,,,,,2747,59.7
,,,,,,,2748,61.89
,,,,,,,2749,65.79
,,,,,,,2750,68.31
,,,,,,,2751,73.86
,,,,,,,2752,78.42
,,,,,,,2753,76.23
,,,,,,,2754,71.67
,,,,,,,2755,59.04
,,,,,,,2756,43.35
,,,,,,,2757,31.38
,,,,,,,2758,23.61
,,,,,,,2759,14.01
,,,,,,,2760,7.92
,,,,,,,2761,5.28
,,,,,,,2762,3.87
,,,,,,,2763,5.46
,,,,,,,2764,12.69
,,,,,,,2765,27.3
,,,,,,,2766,43.86
,,,,,,,2767,54.24
,,,,,,,2768,62.16
,,,,,,,2769,65.52
,,,,,,,2770,62.7
,,,,,,,2771,62.34
,,,,,,,2772,64.62
,,,,,,,2773,68.67
,,,,,,,2774,71.31
,,,,,,,2775,77.13
,,,,,,,2776,81.9
,,,,,,,2777,79.59
,,,,,,,2778,74.85
,,,,,,,2779,61.62
,,,,,,,2780,45.27
,,,,,,,2781,32.76
,,,,,,,2782,24.66
,,,,,,,2783,14.61
,,,,,,,2784,8.28
,,,,,,,2785,5.58
,,,,,,,2786,4.08
,,,,,,,2787,5.76
,,,,,,,2788,13.38
,,,,,,,2789,28.83
,,,,,,,2790,46.32
,,,,,,,2791,57.3
,,,,,,,2792,65.67
,,,,,,,2793,69.21
,,,,,,,2794,66.21
,,,,,,,2795,65.85
,,,,,,,2796,68.28
,,,,,,,2797,72.54
,,,,,,,2798,75.33
,,,,,,,2799,81.48
,,,,,,,2800,86.49
,,,,,,,2801,84.09
,,,,,,,2802,79.05
,,,,,,,2803,65.1
,,,,,,,2804,47.82
,,,,,,,2805,34.59
,,,,,,,2806,26.04
,,,,,,,2807,15.45
,,,,,,,2808,8.73
,,,,,,,2809,8.58
,,,,,,,2810,6.06
,,,,,,,2811,5.88
,,,,,,,2812,8.22
,,,,,,,2813,15.27
,,,,,,,2814,25.08
,,,,,,,2815,38.07
,,,,,,,2816,51.72
,,,,,,,2817,65.55
,,,,,,,2818,72.6
,,,,,,,2819,74.94
,,,,,,,2820,78.39
,,,,,,,2821,83.28
,,,,,,,2822,86.94
,,,,,,,2823,91.2
,,,,,,,2824,93.57
,,,,,,,2825,88.92
,,,,,,,2826,80.43
,,,,,,,2827,66.84
,,,,,,,2828,51.96
,,,,,,,2829,39.66
,,,,,,,2830,30.96
,,,,,,,2831,21.6
,,,,,,,2832,13.98
,,,,,,,2833,8.64
,,,,,,,2834,11.13
,,,,,,,2835,4.08
,,,,,,,2836,6.36
,,,,,,,2837,11.88
,,,,,,,2838,19.5
,,,,,,,2839,29.79
,,,,,,,2840,42.18
,,,,,,,2841,55.11
,,,,,,,2842,70.92
,,,,,,,2843,81.03
,,,,,,,2844,83.1
,,,,,,,2845,82.74
,,,,,,,2846,80.25
,,,,,,,2847,78.54
,,,,,,,2848,75.12
,,,,,,,2849,71.49
,,,,,,,2850,64.08
,,,,,,,2851,55.11
,,,,,,,2852,44.07
,,,,,,,2853,35.13
,,,,,,,2854,27.3
,,,,,,,2855,19.68
,,,,,,,2856,13.41
,,,,,,,2857,4.86
,,,,,,,2858,3.66
,,,,,,,2859,5.25
,,,,,,,2860,12
,,,,,,,2861,24.72
,,,,,,,2862,40.23
,,,,,,,2863,50.37
,,,,,,,2864,57.72
,,,,,,,2865,60.72
,,,,,,,2866,64.29
,,,,,,,2867,76.23
,,,,,,,2868,81.18
,,,,,,,2869,83.58
,,,,,,,2870,81.99
,,,,,,,2871,81.18
,,,,,,,2872,77.82
,,,,,,,2873,73.83
,,,,,,,2874,65.28
,,,,,,,2875,54.36
,,,,,,,2876,41.43
,,,,,,,2877,31.5
,,,,,,,2878,21.96
,,,,,,,2879,13.59
,,,,,,,2880,8.04
,,,,,,,2881,7.47
,,,,,,,2882,5.4
,,,,,,,2883,4.98
,,,,,,,2884,7.38
,,,,,,,2885,13.29
,,,,,,,2886,21.81
,,,,,,,2887,32.94
,,,,,,,2888,45
,,,,,,,2889,56.85
,,,,,,,2890,63.06
,,,,,,,2891,65.04
,,,,,,,2892,67.86
,,,,,,,2893,72.21
,,,,,,,2894,75.45
,,,,,,,2895,78.96
,,,,,,,2896,80.94
,,,,,,,2897,77.01
,,,,,,,2898,69.72
,,,,,,,2899,57.87
,,,,,,,2900,44.79
,,,,,,,2901,34.2
,,,,,,,2902,26.49
,,,,,,,2903,18.6
,,,,,,,2904,11.85
,,,,,,,2905,5.07
,,,,,,,2906,3.72
,,,,,,,2907,5.22
,,,,,,,2908,12.15
,,,,,,,2909,26.13
,,,,,,,2910,42
,,,,,,,2911,51.96
,,,,,,,2912,59.55
,,,,,,,2913,62.73
,,,,,,,2914,60.03
,,,,,,,2915,59.7
,,,,,,,2916,61.89
,,,,,,,2917,65.79
,,,,,,,2918,68.31
,,,,,,,2919,73.86
,,,,,,,2920,78.42
,,,,,,,2921,76.23
,,,,,,,2922,71.67
,,,,,,,2923,59.04
,,,,,,,2924,43.35
,,,,,,,2925,31.38
,,,,,,,2926,23.61
,,,,,,,2927,14.01
,,,,,,,2928,7.92
,,,,,,,2929,5.28
,,,,,,,2930,3.87
,,,,,,,2931,5.46
,,,,,,,2932,12.69
,,,,,,,2933,27.3
,,,,,,,2934,43.86
,,,,,,,2935,54.24
,,,,,,,2936,62.16
,,,,,,,2937,65.52
,,,,,,,2938,62.7
,,,,,,,2939,62.34
,,,,,,,2940,64.62
,,,,,,,2941,68.67
,,,,,,,2942,71.31
,,,,,,,2943,77.13
,,,,,,,2944,81.9
,,,,,,,2945,79.59
,,,,,,,2946,74.85
,,,,,,,2947,61.62
,,,,,,,2948,45.27
,,,,,,,2949,32.76
,,,,,,,2950,24.66
,,,,,,,2951,14.61
,,,,,,,2952,8.28
,,,,,,,2953,5.58
,,,,,,,2954,4.08
,,,,,,,2955,5.76
,,,,,,,2956,13.38
,,,,,,,2957,28.83
,,,,,,,2958,46.32
,,,,,,,2959,57.3
,,,,,,,2960,65.67
,,,,,,,2961,69.21
,,,,,,,2962,66.21
,,,,,,,2963,65.85
,,,,,,,2964,68.28
,,,,,,,2965,72.54
,,,,,,,2966,75.33
,,,,,,,2967,81.48
,,,,,,,2968,86.49
,,,,,,,2969,84.09
,,,,,,,2970,79.05
,,,,,,,2971,65.1
,,,,,,,2972,47.82
,,,,,,,2973,34.59
,,,,,,,2974,26.04
,,,,,,,2975,15.45
,,,,,,,2976,8.73
,,,,,,,2977,8.58
,,,,,,,2978,6.06
,,,,,,,2979,5.88
,,,,,,,2980,8.22
,,,,,,,2981,15.27
,,,,,,,2982,25.08
,,,,,,,2983,38.07
,,,,,,,2984,51.72
,,,,,,,2985,65.55
,,,,,,,2986,72.6
,,,,,,,2987,74.94
,,,,,,,2988,78.39
,,,,,,,2989,83.28
,,,,,,,2990,86.94
,,,,,,,2991,91.2
,,,,,,,2992,93.57
,,,,,,,2993,88.92
,,,,,,,2994,80.43
,,,,,,,2995,66.84
,,,,,,,2996,51.96
,,,,,,,2997,39.66
,,,,,,,2998,30.96
,,,,,,,2999,21.6
,,,,,,,3000,13.98
,,,,,,,3001,8.64
,,,,,,,3002,11.13
,,,,,,,3003,4.08
,,,,,,,3004,6.36
,,,,,,,3005,11.88
,,,,,,,3006,19.5
,,,,,,,3007,29.79
,,,,,,,3008,42.18
,,,,,,,3009,55.11
,,,,,,,3010,70.92
,,,,,,,3011,81.03
,,,,,,,3012,83.1
,,,,,,,3013,82.74
,,,,,,,3014,80.25
,,,,,,,3015,78.54
,,,,,,,3016,75.12
,,,,,,,3017,71.49
,,,,,,,3018,64.08
,,,,,,,3019,55.11
,,,,,,,3020,44.07
,,,,,,,3021,35.13
,,,,,,,3022,27.3
,,,,,,,3023,19.68
,,,,,,,3024,13.41
,,,,,,,3025,4.86
,,,,,,,3026,3.66
,,,,,,,3027,5.25
,,,,,,,3028,12
,,,,,,,3029,24.72
,,,,,,,3030,40.23
,,,,,,,3031,50.37
,,,,,,,3032,57.72
,,,,,,,3033,60.72
,,,,,,,3034,64.29
,,,,,,,3035,76.23
,,,,,,,3036,81.18
,,,,,,,3037,83.58
,,,,,,,3038,81.99
,,,,,,,3039,81.18
,,,,,,,3040,77.82
,,,,,,,3041,73.83
,,,,,,,3042,65.28
,,,,,,,3043,54.36
,,,,,,,3044,41.43
,,,,,,,3045,31.5
,,,,,,,3046,21.96
,,,,,,,3047,13.59
,,,,,,,3048,8.04
