Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_CO2_tonne_per_hr_z1,Load_CO2_tonne_per_hr_z2,Load_CO2_tonne_per_hr_z3,Load_CO2_tonne_per_hr_z4,Load_CO2_tonne_per_hr_z5,Load_CO2_tonne_per_hr_z6,Load_CO2_tonne_per_hr_z7
,,,,,,,4049,0.270508877,3.341892445,7.09297791,0.5653452,0.271373655,4.942876282,0.701343866
,,,,,,,4050,1.577864147,0.614056766,5.754970464,10.87392079,5.466780367,0.653324613,7.989072375
,,,,,,,4051,7.102865757,6.887822772,0.839343179,9.551670729,10.81835346,10.50901247,6.120819312
,,,,,,,4052,8.111015535,6.462758188,0.73597793,1.450362652,3.002728379,7.340536023,5.793194012
,,,,,,,4053,2.180660826,0.887507105,1.964363877,9.258812343,3.561955843,1.51737684,9.335203214
,,,,,,,4054,3.843127613,3.370109803,1.085532596,6.534653664,1.713204931,7.660868503,8.935305962
,,,,,,,4055,6.402917245,8.076550987,3.012780918,4.155511619,0.709447436,5.971826935,7.282219377
,,,,,,,4056,9.653826697,10.52908697,0.277572198,5.257352478,4.724100088,7.949995527,10.99002364
,,,,,,,4057,10.10603009,2.885926462,2.826806802,2.560502166,3.471697924,9.169127305,2.094988017
,,,,,,,4058,3.346365934,7.810924939,1.701561362,10.64891829,6.416136465,2.679195843,10.73209672
,,,,,,,4059,9.118221125,9.032960469,0.497553074,3.594699767,0.824891071,5.048154353,3.449695059
,,,,,,,4060,8.767709575,6.257494452,3.584470745,9.673069275,3.833652642,8.959739542,1.46055067
,,,,,,,4061,2.468742592,0.214129976,1.254850003,10.93021635,4.602281824,0.669846455,8.362803481
,,,,,,,4062,8.896273621,4.779299554,7.801861676,3.431096348,9.590536095,7.879882147,1.428412067
,,,,,,,4063,1.544226878,4.400326307,1.649399317,4.230055675,8.067672027,7.72207306,5.558773698
,,,,,,,4064,3.815460867,7.803734434,8.094127868,1.678291023,7.980256475,10.01953744,10.12416983
,,,,,,,4065,0.455066229,3.610283626,7.916628321,1.809677722,9.206360462,2.841277176,6.645269337
,,,,,,,4066,10.74934532,2.228028144,5.662584988,8.980733847,2.871706484,1.029971006,3.679979943
,,,,,,,4067,7.707292112,10.92306934,5.330445096,4.473423076,10.09524624,7.987299928,1.402097517
,,,,,,,4068,2.545978203,6.610239931,7.078806175,4.374621628,2.240882644,9.862621582,6.570174463
,,,,,,,4069,6.268596223,0.361532719,4.611656899,9.888673545,0.279466733,11.18571353,6.716585399
,,,,,,,4070,0.684280481,9.094491326,3.968039642,3.114753236,2.025202779,5.160566211,2.223131546
,,,,,,,4071,7.990382244,10.44287492,2.59673483,3.10938594,1.919970292,2.923441237,9.735397467
,,,,,,,4072,5.821733524,4.771896113,8.242510605,7.046646918,7.882315774,2.679346212,3.813423884
,,,,,,,4073,3.668355153,8.978425249,3.597511768,7.615029344,7.35041568,2.201488741,5.211225062
,,,,,,,4074,6.612934663,8.105221677,3.114940649,9.254421787,8.67896763,3.395837392,1.487202866
,,,,,,,4075,10.12825387,7.561266742,10.71669694,0.521897141,0.141579046,3.960985376,7.817921877
,,,,,,,4076,10.73187084,9.900151766,5.958927343,1.326649341,5.848775207,5.411500982,6.009535186
,,,,,,,4077,9.698078091,7.272511361,7.855620415,6.182033401,3.475063737,4.786470146,1.843695257
,,,,,,,4078,10.0203518,6.583645889,10.69962055,1.196518478,8.440519416,6.748548652,8.554857681
,,,,,,,4079,3.175183289,2.689698489,1.022030373,5.942070107,7.783264923,1.902573921,8.490941478
,,,,,,,4080,8.99725445,4.597373733,2.76664889,7.857187697,4.174057562,0.764186653,8.549542186
,,,,,,,4081,2.05934392,6.585726236,5.185363291,8.438489288,2.995063983,7.454903691,7.070232647
,,,,,,,4082,6.560125275,4.480831447,7.290065217,4.882019231,2.007937055,9.454217183,10.27229247
,,,,,,,4083,10.71564753,0.556054493,10.59190987,8.845209784,1.895034092,3.878065179,0.377647732
,,,,,,,4084,2.444560666,2.123469603,6.154524306,8.151911727,8.596579684,0.472680888,10.57017125
,,,,,,,4085,10.72837714,2.106042163,10.6764531,4.414306881,5.823841408,0.759509285,7.89743575
,,,,,,,4086,3.31255457,6.98012922,10.45295988,10.52947484,7.869111045,4.707760205,2.319071782
,,,,,,,4087,8.980402542,9.127141959,0.915477537,7.906962166,0.483924788,8.475966886,7.123967732
,,,,,,,4088,4.236155736,4.424606061,5.847920888,10.0919767,6.283944179,6.580063719,3.450444472
,,,,,,,4089,4.351272365,11.14362721,9.385229181,10.21880992,6.773211741,9.758613758,4.891685638
,,,,,,,4090,4.888080294,3.151275019,3.209922828,9.53215449,3.67684425,10.17057302,10.05158656
,,,,,,,4091,10.48375602,2.591791571,3.43127115,7.090614564,1.540889215,0.199982114,5.459480723
,,,,,,,4092,4.375084032,3.788107806,10.32880988,4.082519127,6.672486563,2.778121298,6.987127146
,,,,,,,4093,1.836549537,7.613348744,8.76688099,2.416412473,7.427780615,0.952402572,1.417889348
,,,,,,,4094,7.672995734,6.366104564,0.029973756,2.299457415,0.120091322,3.727093982,1.517414712
,,,,,,,4095,10.18203559,4.065835779,9.119077503,4.719628463,3.149363525,4.343729778,4.253773106
,,,,,,,4096,5.112429853,9.458558461,5.723694222,3.722292495,4.90076334,6.270577634,0.229858944
,,,,,,,4097,0.820188393,0.522238841,9.639022717,0.12222233,7.575983557,6.073453658,4.684981455
,,,,,,,4098,8.305547692,2.285319322,10.3775686,10.68542067,2.557564401,1.759718229,2.225033721
,,,,,,,4099,3.703460604,7.247117036,8.512502515,1.126479765,7.197684904,5.830789153,2.848371947
,,,,,,,4100,3.235472431,7.993453736,6.655225922,6.465665062,6.931781321,1.034988494,2.911908235
,,,,,,,4101,2.548693485,1.301673772,7.530917124,4.417936366,11.11688755,2.966005324,10.92760901
,,,,,,,4102,5.792060208,4.269052554,2.8898492,4.85864473,2.329298289,2.96307917,2.852008207
,,,,,,,4103,3.045355545,0.233246549,7.849866583,6.817050695,8.433502081,11.13140448,0.968729168
,,,,,,,4104,10.90294074,1.094341219,6.541796585,8.349722228,3.788149426,7.659967892,2.891100679
,,,,,,,4105,9.903144282,6.983925759,6.515543753,10.78350726,7.649277643,3.718430077,6.251947258
,,,,,,,4106,2.422520097,6.447268335,1.188514131,3.045158023,1.751078851,7.219928623,9.125675759
,,,,,,,4107,5.581138903,7.67441941,2.039267775,4.027998936,2.436879555,5.706923291,1.810126913
,,,,,,,4108,6.296401843,5.497615346,3.467232086,8.337914785,2.492273822,6.053770055,7.798373215
,,,,,,,4109,2.155570451,3.363225236,1.807805372,1.826991655,4.213014693,10.06499737,3.706662126
,,,,,,,4110,3.499844763,5.664663147,6.387915671,9.253051075,6.076360737,5.770120379,0.844759527
,,,,,,,4111,10.26634935,1.37365574,9.945401419,0.432822668,8.655621817,4.872310373,0.103915738
,,,,,,,4112,1.588101571,9.833564897,5.495650289,9.534875956,4.058752463,10.35761102,3.310329659
,,,,,,,4113,11.12582545,0.57898171,5.578658405,3.592908183,10.33131777,9.878104199,3.048344116
,,,,,,,4114,6.208609293,9.808886343,9.883723755,2.692845262,7.922161181,10.96736708,2.977473711
,,,,,,,4115,7.09539202,1.431676788,8.265615352,1.860282378,10.64471048,6.102548126,6.683262421
,,,,,,,4116,2.381583833,11.0882079,7.458729509,9.548878257,9.263587357,7.876339981,8.516625158
,,,,,,,4117,10.43934814,9.277420274,2.61148181,7.928391339,2.21854952,2.220587731,3.556551459
,,,,,,,4118,2.300253117,9.59421022,2.427769049,3.746639009,7.993833052,7.073504394,6.589085107
,,,,,,,4119,10.3295034,1.238365898,4.245554006,5.081010869,10.95384759,8.345751614,4.52473476
,,,,,,,4120,1.251992531,11.0601561,7.456576494,8.815600762,2.921945689,2.883341235,0.615321961
,,,,,,,4121,8.048206083,1.910399658,5.982167018,0.547103312,9.630358676,3.266259741,1.089255514
,,,,,,,4122,2.350644161,7.869588502,5.55988018,7.820715007,3.515245868,5.346342935,5.325027329
,,,,,,,4123,2.730821993,1.714458697,0.522029292,3.588954215,2.047650355,7.202722207,3.896726861
,,,,,,,4124,5.945053178,3.287941723,5.401925908,11.03873128,9.902058515,1.270608696,4.670942788
,,,,,,,4125,5.781600726,7.591307828,10.46293871,7.805490985,9.242272989,7.156190911,5.375586614
,,,,,,,4126,6.919054743,3.011979471,4.73681843,5.286033853,2.564877082,7.0870165,6.113137449
,,,,,,,4127,6.88595941,0.608326774,2.355757095,0.293455525,0.101244788,10.57520428,5.487816809
,,,,,,,4128,1.311835133,4.913447335,5.967424673,6.658058011,9.700678224,2.573735657,0.277271527
,,,,,,,4129,6.206978706,1.438138062,10.06790198,8.575776316,6.516295325,2.860927251,1.294759224
,,,,,,,4130,10.90107387,7.127772166,6.432432733,6.476089061,3.255398099,4.838306722,10.62906277
,,,,,,,4131,9.521011569,6.342788389,7.744465211,8.18328668,1.370108058,0.30655702,6.489698869
,,,,,,,4132,0.777196192,4.848440265,0.739995276,3.801437877,6.888188492,7.233892171,8.810307376
,,,,,,,4133,7.723635825,8.287309084,10.2401851,8.597073019,1.213708573,4.339267787,0.298011647
,,,,,,,4134,9.869417739,7.014891396,1.962256838,2.119370222,2.650542554,8.433914907,2.574793882
,,,,,,,4135,8.464080842,1.049033311,3.139389495,4.55432693,5.388187482,7.553162858,6.223984338
,,,,,,,4136,5.65329795,6.017143555,6.162352691,10.33828816,3.434230985,7.20907711,7.734195013
,,,,,,,4137,0.389737313,3.946376108,6.091223227,0.268661561,1.041093434,6.449714009,5.645840643
,,,,,,,4138,3.287087953,3.77181797,10.94521923,0.442812854,5.357900629,7.658435559,3.608653806
,,,,,,,4139,2.068929105,2.680436613,10.09058391,3.20409633,8.786967644,11.04764345,0.874420466
,,,,,,,4140,5.878768763,11.11068082,7.037320713,5.721484333,2.718987756,5.627108687,2.977784983
,,,,,,,4141,7.096916253,2.141894461,3.665284654,3.647234571,1.326656852,2.496975133,0.342310595
,,,,,,,4142,0.195565115,7.806478982,10.23329195,8.878081231,8.260381835,7.615055399,4.571573944
,,,,,,,4143,6.620225646,6.88951868,8.713205827,10.3738626,7.635697162,6.881840677,2.068954136
,,,,,,,4144,8.706943875,5.009570026,8.617315441,0.138284735,10.75497285,9.328147873,1.538894623
,,,,,,,4145,0.182625442,0.677977316,9.697810053,6.873979174,0.902374596,9.407784336,4.118321777
,,,,,,,4146,0.739926483,10.53507185,5.172114952,6.191864976,4.989212581,10.69056217,8.762077987
,,,,,,,4147,1.519192137,5.68199508,7.150651682,10.23375486,7.589058436,0.296210579,0.929911366
,,,,,,,4148,4.428369164,9.963010785,11.07116996,8.468397591,0.517104135,8.458516037,10.31776787
,,,,,,,4149,8.967055908,3.686730312,0.553102689,2.418161213,0.645040031,0.074292535,10.61345979
,,,,,,,4150,6.330856942,2.991042921,3.328433544,7.314525674,9.031583125,9.542987383,6.022307541
,,,,,,,4151,2.781405292,10.09183021,6.814076539,6.635453243,1.66470343,2.285830907,0.28985205
,,,,,,,4152,0.288762994,2.283985014,8.093337111,10.50664568,3.678904645,5.721407514,6.711209889
,,,,,,,4153,1.681110415,11.01361666,11.05263869,2.629286891,9.423889534,6.142571892,10.72657969
,,,,,,,4154,8.849221697,7.885557629,9.17834531,5.308237696,7.825358725,3.508530417,4.486855905
,,,,,,,4155,10.37849028,9.596737794,11.11818557,2.824986669,1.686406115,0.338016837,3.954600443
,,,,,,,4156,10.45713788,10.64413077,9.636512033,5.58978699,4.020508369,3.363379326,0.343592896
,,,,,,,4157,2.178215798,1.274790256,0.257971663,10.78763336,10.92240151,3.763304817,0.859182512
,,,,,,,4158,4.629441926,6.596274526,7.327121169,8.210302169,10.3529604,0.391360073,6.069476304
,,,,,,,4159,4.922057221,4.794218681,9.9179496,4.956562965,9.380866394,7.845539245,0.60396904
,,,,,,,4160,4.498838783,6.929294328,5.84010114,1.477953272,8.273377784,9.886299667,7.352155603
,,,,,,,4161,3.193595556,1.564112898,3.941799693,7.862624339,0.987815316,1.573402848,1.057768754
,,,,,,,4162,5.869413741,2.952488137,4.237129227,8.635998841,1.051893057,4.233518807,1.073461319
,,,,,,,4163,6.14212129,4.197971175,0.376096798,2.807791521,10.91774068,8.207771164,4.609711655
,,,,,,,4164,5.026592386,8.967290162,6.592254076,8.813722239,9.560840006,2.530445241,2.434860785
,,,,,,,4165,8.555064579,7.58753426,10.25933601,0.648173233,9.386742094,0.694285349,9.765305153
,,,,,,,4166,6.423316574,8.542440925,1.309788292,7.952982457,6.189916126,2.542151209,7.986405129
,,,,,,,4167,5.98793174,3.608465997,0.701237892,8.00127992,4.72824857,0.42823079,4.8279472
,,,,,,,4168,1.962516238,5.329173723,5.445438487,2.716664561,2.662340188,10.03516158,0.028342642
,,,,,,,4169,1.594840896,8.225976504,4.965327729,9.980030558,6.263008294,3.861590761,10.57661789
,,,,,,,4170,3.396809128,0.654164406,11.02898252,3.906980592,3.86302924,10.95250909,6.67283193
,,,,,,,4171,7.790749262,7.662880343,5.172644996,6.207757391,8.038000385,0.733654819,3.080435933
,,,,,,,4172,3.124299118,0.510978379,4.202703351,7.875825253,10.25322936,8.49273889,9.138866794
,,,,,,,4173,9.795652252,4.40554167,8.632274292,3.922602592,6.849463419,7.299194158,8.71406986
,,,,,,,4174,10.12461276,0.020023325,10.24872388,9.568512127,9.274736834,7.660674373,3.988868725
,,,,,,,4175,10.70934768,6.785918796,4.093915759,8.395140526,6.462736648,4.399554501,10.22681477
,,,,,,,4176,1.331646671,5.019501406,4.968804191,10.19559745,2.515292323,5.911459136,9.912162089
,,,,,,,4177,8.720499424,2.348540129,10.21628651,3.913896725,9.68467909,2.505324943,5.972836406
,,,,,,,4178,7.543516552,8.376308245,5.967815434,0.886507246,8.538594022,10.11950118,6.232202358
,,,,,,,4179,8.154218061,10.02377233,7.259913431,4.641800316,1.627742133,7.07272107,3.80648094
,,,,,,,4180,6.846707143,0.497473787,6.206694013,1.320080484,6.365545684,9.73769573,4.027841517
,,,,,,,4181,8.344074243,7.837828426,0.699418837,4.883765742,2.7569024,10.71696434,9.082522342
,,,,,,,4182,11.0958462,7.002054429,6.678926699,0.171549403,3.139479265,4.742045127,9.833061621
,,,,,,,4183,9.27630481,3.158172661,0.466047291,6.179384623,0.059402779,7.365817155,9.743134857
,,,,,,,4184,3.785971843,1.711294631,6.880999743,8.455431209,1.722783638,1.206544471,10.82766399
,,,,,,,4185,3.324606156,9.665771409,9.131624818,7.310953822,9.863280804,1.851827404,3.716443161
,,,,,,,4186,1.288937244,6.745321521,5.721467154,4.239711193,6.649304293,4.8022561,1.6098951
,,,,,,,4187,7.763151482,1.298705142,4.162540956,10.67333131,9.121304881,2.526658224,6.928450801
,,,,,,,4188,1.11299095,8.850597807,11.10038284,3.030396203,7.434954524,3.048593697,6.01465241
,,,,,,,4189,7.346963948,0.552992044,9.204735005,0.312157986,5.526272431,6.757662146,4.534729263
,,,,,,,4190,9.005416408,9.513631328,11.03229274,7.434589986,7.745165152,7.227555172,6.272675922
,,,,,,,4191,6.331954116,4.345550989,10.78628578,0.913649641,6.560740765,1.207244749,2.41780035
,,,,,,,4192,10.43709286,0.398923003,0.784827192,10.7511467,10.44483897,1.414570234,4.0244832
,,,,,,,4193,5.672395419,9.230673972,9.098846998,4.063443224,3.792896719,3.270051682,4.019987913
,,,,,,,4194,8.257724593,6.309347661,1.388962345,5.004527884,8.154130801,3.163501785,0.006277772
,,,,,,,4195,10.86452766,0.589081349,9.421615629,3.324843512,3.515638604,4.437079345,8.92642502
,,,,,,,4196,0.343816458,8.730987164,1.702122698,0.054020521,10.56674506,9.872603662,5.262645449
,,,,,,,4197,5.402015365,8.049385105,3.751947203,4.266830217,1.73958707,6.049454149,8.789556881
,,,,,,,4198,8.651009341,0.166044003,7.872480268,2.07907663,8.289603294,1.70668038,9.243221555
,,,,,,,4199,0.139936256,9.198342669,9.813501155,5.285255856,0.55632884,7.254474054,7.938790143
,,,,,,,4200,0.059083295,5.302890502,8.057175489,8.356765231,10.88549043,4.972381722,10.42531931
,,,,,,,4201,2.728604769,1.114017127,5.037613897,4.113269253,9.108173179,7.54682095,6.824202018
,,,,,,,4202,2.11974788,7.026742031,6.403684936,6.259251129,3.267426884,0.854995453,9.597695716
,,,,,,,4203,0.374269105,8.551002201,9.589122561,6.553469799,6.582884168,0.492047851,1.615226487
,,,,,,,4204,8.50117362,2.085996627,1.760811576,0.936040044,4.497246539,6.455708117,3.217770362
,,,,,,,4205,8.599916718,8.036739799,9.13993543,9.533736524,8.953077067,6.951600088,0.258853379
,,,,,,,4206,0.945928277,9.484692748,10.49524016,0.080540633,4.59865295,1.472194887,1.793376509
,,,,,,,4207,7.818804388,5.834160327,10.22167445,7.422749206,4.57903706,4.44012835,2.221451164
,,,,,,,4208,0.851868455,4.360241526,6.707270585,5.623729025,0.068829941,5.103133196,10.88121035
,,,,,,,4209,10.86101497,5.083061072,4.977292013,2.198431862,8.774242795,2.021973233,0.801119075
,,,,,,,4210,6.028587757,2.925802751,1.94579974,3.320580065,11.13002119,3.07064016,5.179455712
,,,,,,,4211,8.165717625,10.49300911,6.99361524,4.382034302,0.159051264,3.858086003,8.718988884
,,,,,,,4212,2.852307946,9.330488983,2.891397579,7.959870208,0.596510797,6.545942365,4.306969768
,,,,,,,4213,10.15836925,1.461315969,4.384971656,7.399534656,2.725356713,7.28501759,10.25755109
,,,,,,,4214,3.721333333,1.851499402,6.678307775,7.392918827,1.798557323,10.01626026,5.339008718
,,,,,,,4215,3.818357003,8.026434214,9.696124207,9.64157871,7.678386276,10.70331672,9.906443711
,,,,,,,4216,9.471663858,1.007011217,7.688188251,3.166343079,6.01776227,2.380388444,9.084691451
,,,,,,,4217,1.539907493,5.523128467,10.54178952,1.161998934,10.74385793,8.085719004,4.186981657
,,,,,,,4218,9.19052853,3.307163643,10.97782042,7.090082446,2.266906235,1.00502602,3.333408685
,,,,,,,4219,4.968743612,10.96322532,2.758886507,5.014551051,9.420229659,8.96771106,7.261479098
,,,,,,,4220,9.775546152,7.119411814,2.987470182,4.154647893,9.413220126,4.924034207,5.653915656
,,,,,,,4221,9.777713397,0.838223388,3.182924033,10.48854811,4.573532155,2.637947053,7.018158052
,,,,,,,4222,6.616491825,7.288528313,5.707218513,6.117143249,0.365257647,1.343889079,7.12356998
,,,,,,,4223,8.178836724,11.0202913,4.326264207,10.88435818,2.517369002,8.203104774,2.89403966
,,,,,,,4224,2.378631342,4.464267878,7.392473872,7.225927905,0.400719798,4.699508661,10.50443721
,,,,,,,4225,9.333484349,4.986674246,3.265476392,4.110809601,0.856581618,4.826388445,7.186552188
,,,,,,,4226,5.567398424,4.123825311,9.218580903,7.925103103,3.645608416,10.11000638,9.802049095
,,,,,,,4227,7.453200482,6.385348133,7.845249677,1.553857069,5.975772192,6.069814588,7.393071432
,,,,,,,4228,3.243814368,2.249303761,6.20712056,10.55227406,10.1770315,3.873921541,6.817951918
,,,,,,,4229,10.22038319,9.867983346,3.163629536,0.746420235,4.884306004,10.75630252,10.03497067
,,,,,,,4230,4.478031421,10.50691138,9.526790894,8.699404574,3.160354533,5.772326344,3.044425601
,,,,,,,4231,7.638494371,9.49601703,10.29089125,3.390113131,7.375695582,2.635958869,7.571439922
,,,,,,,4232,2.910491093,7.681981767,2.322991704,0.911003138,2.329097766,2.861144568,8.728844217
,,,,,,,4233,7.311333695,5.287033076,6.911194693,10.07046192,9.611194687,5.301262638,1.738606945
,,,,,,,4234,4.486743864,7.099001143,8.488455369,9.971015789,7.078338176,10.63857177,3.476614388
,,,,,,,4235,2.048516181,1.7973426,8.264439375,0.187787035,10.56171562,9.950953536,4.175181495
,,,,,,,4236,4.167300406,1.608210441,9.84799104,5.512710732,10.5193085,2.095164628,9.146342829
,,,,,,,4237,9.627059707,8.508223189,0.34292782,7.693060975,2.220417558,4.543981804,7.204962088
,,,,,,,4238,2.326869475,5.15383112,4.657223795,5.204062685,7.061751415,6.424647918,10.14334631
,,,,,,,4239,8.039268082,9.986133636,2.257930149,9.581910036,1.272722659,3.322683396,7.934444714
,,,,,,,4240,2.442514835,8.874016549,1.630047997,7.769894378,5.082781249,3.787399125,2.725306204
,,,,,,,4241,3.955858812,6.771346975,10.39301486,7.143422295,7.966833885,8.093707833,7.17369321
,,,,,,,4242,9.671433498,9.872980319,5.15329515,8.665097927,7.466689694,0.824448687,2.284996108
,,,,,,,4243,8.788847711,3.415697604,2.516620704,8.016221871,7.31535318,8.89905194,2.621003778
,,,,,,,4244,0.038313078,6.954471084,2.178584138,6.563845901,1.159941146,10.59676876,10.16365067
,,,,,,,4245,1.708062097,9.097660991,8.95674197,4.553520347,3.232396114,8.955518666,2.318053379
,,,,,,,4246,10.26160845,1.552375033,7.402315288,0.258924258,5.001902792,4.657210947,10.14324566
,,,,,,,4247,9.57017026,6.602436895,7.421441336,4.596250187,1.092550978,7.09652479,7.446389694
,,,,,,,4248,5.848746491,7.49976646,6.97301899,4.166002944,5.242596226,8.241959198,10.9834478
,,,,,,,4249,8.579912343,4.437511346,1.18319322,3.303751278,9.436084303,9.840854252,7.363003571
,,,,,,,4250,4.270053336,1.276120544,8.799853197,5.024740218,0.032041608,0.902878576,7.731633576
,,,,,,,4251,9.370538486,1.662214513,1.573920275,3.566497144,4.749895598,9.346897434,9.790803058
,,,,,,,4252,6.317299804,3.706820684,5.421576328,9.632473327,2.766832857,7.407205334,8.608635282
,,,,,,,4253,3.429434571,3.590860047,4.833009473,3.320974791,9.375265739,10.39682056,9.579944691
,,,,,,,4254,1.277121041,9.774900619,7.203502002,4.775463143,4.647892662,5.283222929,1.859377598
,,,,,,,4255,6.599128737,0.752599837,1.238435947,5.200240797,0.467640625,6.473989469,8.131351714
,,,,,,,4256,10.58584542,9.534882465,0.466015997,5.15631599,7.782012115,1.580601149,10.79157049
,,,,,,,4257,7.61396641,4.550680281,1.052680807,11.1315324,9.641955932,5.141326426,3.320235622
,,,,,,,4258,6.933542769,7.993387701,2.322552992,10.45310452,5.823766279,10.39978543,2.788979661
,,,,,,,4259,2.742487706,1.184710896,5.188056105,1.401306503,11.09270291,6.71003279,6.483161089
,,,,,,,4260,3.801543729,9.856395344,6.911582452,8.470145029,6.206587403,6.47338084,9.03464868
,,,,,,,4261,1.533633573,5.206263576,0.926289143,1.056442848,6.575823722,3.626402467,10.75349509
,,,,,,,4262,6.723720377,8.979908745,3.90006582,8.662664074,1.084513201,3.819413357,1.672475992
,,,,,,,4263,2.7407978,5.435961654,3.060010308,9.230138396,0.552221623,6.778294457,4.711480825
,,,,,,,4264,4.032909389,2.783580631,7.444378064,5.677578732,7.871346764,3.455826132,1.763647414
,,,,,,,4265,10.51206797,8.059646532,3.872401174,6.793783481,2.126572786,10.995289,6.660442444
,,,,,,,4266,4.727930238,9.824774947,1.0004358,9.45035948,5.753102076,1.189109099,5.015033626
,,,,,,,4267,1.900097695,4.599360159,10.27025067,7.893462189,0.533072709,3.326816759,3.215914596
,,,,,,,4268,6.834445713,5.072893187,2.229380315,9.384760829,6.596261154,7.608754647,9.719421438
,,,,,,,4269,2.17577548,1.336544767,9.205814985,1.936189715,4.076385472,4.681069611,10.99310367
,,,,,,,4270,9.14579696,6.756339129,0.710602863,8.388876755,6.752861092,1.282616581,7.576728386
,,,,,,,4271,8.346258642,7.85760827,2.407289975,7.123296878,10.31016804,10.32878306,0.147739237
,,,,,,,4272,4.337828979,9.827151915,5.342915215,9.652298145,8.376259068,1.622554539,9.73982116
,,,,,,,4273,7.787732339,10.9680215,2.022956958,3.891189012,0.317997242,4.645472948,8.397908689
,,,,,,,4274,8.496716156,1.615494282,1.032229878,7.355027211,7.959254288,6.501657242,2.489153902
,,,,,,,4275,4.264146583,2.034649929,11.00805504,1.88741132,6.164354824,9.06378384,6.798716008
,,,,,,,4276,11.03656313,5.030504419,5.275870845,1.70668168,10.39840686,0.673471221,1.331964169
,,,,,,,4277,1.492367714,6.377394417,2.540481692,10.02804394,5.378154266,8.670879035,4.896568399
,,,,,,,4278,1.419380741,1.327574978,0.107002679,10.38403962,10.97167122,3.422655616,10.55081398
,,,,,,,4279,11.18317201,4.754477844,2.40466502,0.971078038,6.631079326,8.960981279,8.668643706
,,,,,,,4280,7.84408307,1.082098392,7.094548972,9.186101727,4.267099026,9.846585303,5.953155123
,,,,,,,4281,6.473326391,1.60710725,3.699387248,7.91462017,4.901374463,5.541155522,0.023637728
,,,,,,,4282,10.79323495,2.380958723,5.132095652,9.846259663,0.516540884,4.679431317,8.168219534
,,,,,,,4283,0.023938851,1.934281861,5.597866403,5.770015403,8.437614436,2.218673233,8.982629876
,,,,,,,4284,9.294541246,4.732554426,3.166182989,10.98093925,9.971902382,6.92724573,4.308952628
,,,,,,,4285,5.19272443,3.071065045,7.649867,4.0939834,6.923087974,5.231238313,2.324032149
,,,,,,,4286,8.812156409,1.743007277,7.773424827,2.339579297,5.467422721,6.458994735,0.105943565
,,,,,,,4287,3.977577348,3.28658037,0.095385688,4.752383995,9.468051754,2.97754447,0.133107825
,,,,,,,4288,8.71866143,9.687784533,0.258993707,2.982801085,1.490419509,2.284700343,3.670629279
,,,,,,,4289,4.722699954,7.5218373,8.691674866,10.79530273,10.11834123,5.233385316,2.547156398
,,,,,,,4290,5.596791755,2.063117308,7.800919901,3.471189913,7.772057567,10.6293429,10.06466929
,,,,,,,4291,7.333819368,10.41830899,11.05051967,5.358773744,5.454154823,7.701882412,9.723657008
,,,,,,,4292,2.282617378,4.244842295,8.301367829,2.123729991,8.542883771,2.483270682,6.847614728
,,,,,,,4293,6.769234424,8.322590296,10.66013197,9.733879488,4.562433815,4.14701852,3.742587296
,,,,,,,4294,6.889908016,6.455607322,4.579360691,10.08197567,5.468960125,0.450125356,5.268754767
,,,,,,,4295,5.480979846,2.189580993,0.685947923,0.237895589,5.991433927,10.42374686,11.19313835
,,,,,,,4296,8.843425566,10.16207252,6.998016925,10.4949381,3.35770916,8.006054144,5.232193543
,,,,,,,4297,3.548656676,10.95272786,9.702227228,6.140036146,11.05633755,10.29189262,5.943927146
,,,,,,,4298,1.180595171,2.16682686,0.836747026,2.212009515,4.092398049,3.887802466,2.400495104
,,,,,,,4299,2.116238466,7.045551199,3.641719836,7.414332034,5.739959957,4.980659005,1.578206017
,,,,,,,4300,6.487616814,7.817217311,6.311510406,0.846430096,3.87777477,0.331310278,4.30762431
,,,,,,,4301,8.727559381,4.481908324,7.821283917,5.476065932,2.885355529,5.466015993,7.384329979
,,,,,,,4302,0.372895761,1.306967006,5.856815051,3.626441126,4.502339927,7.160269732,8.84351453
,,,,,,,4303,3.076282845,2.93897646,5.981878473,9.177906881,4.793580107,6.55179806,0.228510922
,,,,,,,4304,7.414008623,1.500783987,5.98496558,0.464403305,0.957833418,4.621220218,2.674864543
,,,,,,,4305,0.900533926,3.656070525,4.095987415,2.265807174,8.913263584,3.930574665,1.476130576
,,,,,,,4306,1.150336671,10.55977477,9.544096294,10.16659493,10.64019508,2.610346187,4.758983712
,,,,,,,4307,7.761759541,2.956559922,9.565176809,9.715842166,8.252828939,8.887860417,2.232633333
,,,,,,,4308,2.554117088,1.93516479,3.016480572,6.494115231,6.194554316,3.938597542,9.289988259
,,,,,,,4309,2.824219906,7.979035937,8.379044588,8.650367086,3.726476867,6.831721381,6.868234137
,,,,,,,4310,8.992654835,9.870305005,4.726532979,7.328304782,8.907353675,1.340315527,2.125119434
,,,,,,,4311,10.56898003,0.554639414,1.690617019,6.41071367,2.25944222,1.929767024,1.625748654
,,,,,,,4312,0.481693602,6.463568861,10.36473671,1.761071385,5.822663913,6.756879324,7.703558629
,,,,,,,4313,6.374385268,8.567816161,0.93460718,9.730471504,0.123487223,5.911727623,3.203492943
