Resource,CAPTURE_COMP_1,CAPTURE_COMP_2,CAPTURE_COMP_3,CAPTURE_COMP_4,CAPTURE_COMP_5,CAPTURE_COMP_6,CAPTURE_COMP_7,CAPTURE_COMP_8,CAPTURE_COMP_9,CAPTURE_COMP_10
t639,1.1570626403274153e-5,1.4393583839376041e-5,1.0461651478057136e-5,1.3813527219165497e-5,1.3048785392897856e-5,1.1891545816059652e-5,1.3515666047346587e-5,1.1706900954479654e-5,1.1484489987486344e-5,1.1235234674342867e-5
t640,1.1570769774494628e-5,1.4393706880136227e-5,1.046185103061872e-5,1.3813744489078718e-5,1.3048388542178511e-5,1.1884748787011215e-5,1.3516038619399392e-5,1.1706912558792054e-5,1.148466976749255e-5,1.1235554404856293e-5
t641,1.1569703904913536e-5,1.4393281169294518e-5,1.0461468015069059e-5,1.3813522941841988e-5,1.3047335166736922e-5,1.1893994632507788e-5,1.3516150738299796e-5,1.1705799925660423e-5,1.1484333680493064e-5,1.1234947690707777e-5
t642,1.1569499896231318e-5,1.4393023597528915e-5,1.0460867116594009e-5,1.3813408753105299e-5,1.304641819689329e-5,1.1891093883302952e-5,1.3516797737305617e-5,1.1705612986441033e-5,1.1484140722772414e-5,1.1234787545792927e-5
t643,1.1570204039443296e-5,1.4392995238870061e-5,1.0460956509535615e-5,1.3813487918837621e-5,1.3045821620915375e-5,1.1881718188027404e-5,1.3517782365146061e-5,1.1706243662291157e-5,1.1484126513399184e-5,1.123496508505953e-5
t644,1.1569166360018242e-5,1.4392509120394083e-5,1.0459775982234475e-5,1.3812745414544733e-5,1.3044870004911897e-5,1.1895014530386313e-5,1.351735933094709e-5,1.170529840538273e-5,1.1483274237202708e-5,1.1234126207403216e-5
t645,1.1569296945524336e-5,1.4392523229957769e-5,1.0459930471943565e-5,1.3812879705346292e-5,1.3044894998971935e-5,1.1889305881103696e-5,1.351741800475162e-5,1.1705537929120743e-5,1.1483319623773324e-5,1.1234096293498628e-5
t646,1.1569808133799277e-5,1.4392610123515363e-5,1.0460093320107418e-5,1.3813241897684732e-5,1.3045001652416959e-5,1.1882644131596119e-5,1.3516972506480484e-5,1.1706073842385475e-5,1.1483704402562712e-5,1.123425106350416e-5
t647,1.156973680645691e-5,1.4392456007311944e-5,1.0460805005225421e-5,1.3813459711958342e-5,1.3044948061086577e-5,1.187994536547677e-5,1.3516634492715176e-5,1.1705868877068119e-5,1.148401239504743e-5,1.1234441009842991e-5
t648,1.1569303343830161e-5,1.4391895057846224e-5,1.0460288043822877e-5,1.3813001585770814e-5,1.3044361081813347e-5,1.1877050919020446e-5,1.3515694985285005e-5,1.1705550170766477e-5,1.1484551440094478e-5,1.1234034772703659e-5
t649,1.1569222214715191e-5,1.4391935252757768e-5,1.046004971313866e-5,1.3813037678140005e-5,1.3044210181113171e-5,1.1876091422256106e-5,1.3515741024264823e-5,1.1705683109231536e-5,1.1484437626170742e-5,1.1234051879088097e-5
t650,1.1569618205150871e-5,1.4392526941716283e-5,1.0460062883647779e-5,1.381369770949686e-5,1.3044700394710302e-5,1.1874363492869791e-5,1.3516321624498824e-5,1.1706264103485749e-5,1.1484054031428905e-5,1.123460063420446e-5
t651,1.1568982283799017e-5,1.4391883800769848e-5,1.0459402426093763e-5,1.3813186021766631e-5,1.3043989870765547e-5,1.187658307683068e-5,1.3515509429822775e-5,1.1705635969822483e-5,1.1484785831782793e-5,1.1233995784059887e-5
t652,1.1569112915970443e-5,1.4392153295945413e-5,1.0459402421574148e-5,1.3813378112473077e-5,1.3044172803485577e-5,1.1875430126833433e-5,1.3515770181428025e-5,1.170577247739016e-5,1.148471490907491e-5,1.1234195912574457e-5
t653,1.1569314164714086e-5,1.4392584956355039e-5,1.0459526224596564e-5,1.3813583412657653e-5,1.304444114711026e-5,1.1874559540026953e-5,1.3516034174947073e-5,1.1706046886722985e-5,1.1484582277664457e-5,1.1234482273733733e-5
t654,1.1568967614461924e-5,1.4392968292725906e-5,1.0459804664459366e-5,1.3813730001890373e-5,1.3044811015138455e-5,1.1874969178693492e-5,1.3516498416569878e-5,1.1705693185921131e-5,1.1484574406879112e-5,1.1234705033790899e-5
t655,1.1569016116940316e-5,1.4393229749298876e-5,1.0459988456474799e-5,1.3813760061187157e-5,1.3045355522425088e-5,1.1877103129809642e-5,1.3516527364216175e-5,1.1705700611612537e-5,1.148457664225619e-5,1.1234783567821223e-5
t656,1.1569079165564905e-5,1.43935569975844e-5,1.0460296462019855e-5,1.3813791565780514e-5,1.3046278328948037e-5,1.1883756914793538e-5,1.351628720681836e-5,1.1705720758444041e-5,1.1484861874460056e-5,1.1234754582884878e-5
t657,1.156913524039367e-5,1.4393683427273537e-5,1.0460749064711085e-5,1.381383619659748e-5,1.304719035263485e-5,1.188797648131976e-5,1.3515860025768205e-5,1.170574156186084e-5,1.1485126630266258e-5,1.1234838679101302e-5
t658,1.1569332088185586e-5,1.4393811099197984e-5,1.0461037934399212e-5,1.3813774281298099e-5,1.3047980046049364e-5,1.1888375656927591e-5,1.3515798421507313e-5,1.170591584916852e-5,1.1485400160146085e-5,1.1234999994237604e-5
t659,1.1569312318705027e-5,1.4393831941013488e-5,1.0460833662821584e-5,1.381344973537505e-5,1.3048398588047472e-5,1.1885959010923644e-5,1.3516111549079178e-5,1.1706211833791777e-5,1.1485428999088983e-5,1.1234993761907213e-5
t660,1.1569461774202691e-5,1.4393744352386263e-5,1.0460903054006399e-5,1.3813377070785477e-5,1.304882991970578e-5,1.1883818520672788e-5,1.3515941067318842e-5,1.170632467371614e-5,1.1485811435198043e-5,1.1235224766438412e-5
t661,1.1569538683947926e-5,1.4393656547062335e-5,1.0460829223127182e-5,1.3813422718906589e-5,1.3049145568073166e-5,1.1887410646060741e-5,1.3515673887485114e-5,1.1706217021002061e-5,1.1486431040920825e-5,1.1235230580248168e-5
t662,1.1569763606928466e-5,1.4393591198893711e-5,1.0460715555895035e-5,1.3813572845361137e-5,1.3049464610096537e-5,1.1884328839020355e-5,1.3515802276673308e-5,1.1706215795242116e-5,1.1487026693914386e-5,1.1235502261346222e-5
t663,1.1569962325652108e-5,1.4393474676696948e-5,1.0460822424653031e-5,1.3813587314956256e-5,1.3049572286357067e-5,1.1880081904999672e-5,1.3516087521351327e-5,1.170618729110641e-5,1.1487472192025328e-5,1.1235722511864575e-5
t664,1.1569966821961061e-5,1.439324115013768e-5,1.046051236885955e-5,1.3813392230067271e-5,1.3049353710832911e-5,1.1877137731640361e-5,1.3516117016160603e-5,1.1706076573781783e-5,1.1487623216020786e-5,1.1235804899070617e-5
t665,1.1569704769452823e-5,1.4392729868881367e-5,1.0460362917176422e-5,1.3812909151135403e-5,1.304883703142862e-5,1.1877611582342713e-5,1.3516581599059307e-5,1.1705950211673333e-5,1.1487542858922437e-5,1.1235534164325448e-5
t666,1.1569030257512938e-5,1.4391955780220614e-5,1.0459352598476732e-5,1.3812068463650364e-5,1.3047755432172809e-5,1.1885339232973401e-5,1.3516677293802342e-5,1.1705697899291442e-5,1.1487136217999903e-5,1.1234708491111027e-5
t667,1.1568566510580907e-5,1.4391260106981121e-5,1.0458405302675845e-5,1.3811097719934167e-5,1.3046717693057773e-5,1.1889240888033732e-5,1.3517310812065426e-5,1.1705643324703046e-5,1.1486686546879224e-5,1.1234081222686498e-5
t668,1.1568750320433662e-5,1.4391001106629032e-5,1.0458188867817611e-5,1.3810675836690217e-5,1.3046368817359686e-5,1.1888699042203319e-5,1.3517937313382007e-5,1.1705985005065598e-5,1.1486557062560432e-5,1.1233922051334777e-5
t669,1.156879516705744e-5,1.4390717072957283e-5,1.0457814325159448e-5,1.3810212481869361e-5,1.3046045696107936e-5,1.1889959087081207e-5,1.3517812208430354e-5,1.1706047784744424e-5,1.1486311708528294e-5,1.1233537293088451e-5
t670,1.1569355795477057e-5,1.4390374093275833e-5,1.0457700045506477e-5,1.3809841699391039e-5,1.304593698088386e-5,1.1887371117323524e-5,1.3517438640273419e-5,1.1706570409851942e-5,1.1486157022956633e-5,1.1233416303608223e-5
t671,1.1569359059839357e-5,1.438989866558678e-5,1.045754523334339e-5,1.3809381563456877e-5,1.3046056321466813e-5,1.189021675563345e-5,1.351649956761698e-5,1.1706103545561161e-5,1.1486110375407913e-5,1.123316977923344e-5
t672,1.1569735282658042e-5,1.4389465484197876e-5,1.0457795498427823e-5,1.3808836571608039e-5,1.3047855946461377e-5,1.1877150261491775e-5,1.3516330335440534e-5,1.1706376008497719e-5,1.1487798083862348e-5,1.1233864354956452e-5
t673,1.1568147519156418e-5,1.438824537047552e-5,1.0457517408594448e-5,1.3807515569546969e-5,1.3049541695771699e-5,1.1890520295963826e-5,1.351585433275874e-5,1.1705893906155407e-5,1.1488133365865e-5,1.1232415857477841e-5
t674,1.156845273146343e-5,1.4388167744810845e-5,1.0457681878762684e-5,1.3807137048053207e-5,1.3051521658593656e-5,1.1880339231104976e-5,1.3515675607838754e-5,1.1706083267464399e-5,1.148991924746766e-5,1.1233398401604481e-5
t675,1.156923910187924e-5,1.4388499762908732e-5,1.0458240310201069e-5,1.380743505508913e-5,1.3052519396879662e-5,1.1870097233528004e-5,1.351592467159806e-5,1.170631019347781e-5,1.1490731624869126e-5,1.1234368094068628e-5
t676,1.1568894137184674e-5,1.4388189456709012e-5,1.0458043941652443e-5,1.3807196095808782e-5,1.3052350616835483e-5,1.1876507529541815e-5,1.3515412452970776e-5,1.1705847891669904e-5,1.1490737929840079e-5,1.1234263798061975e-5
t677,1.15688469332524e-5,1.4388306910155812e-5,1.0458586280890135e-5,1.3807452613489697e-5,1.305246090223271e-5,1.1876389257200921e-5,1.3515386909420576e-5,1.1705696791582933e-5,1.1490926324239142e-5,1.1234640646620798e-5
t678,1.1568555533338486e-5,1.4388771365422188e-5,1.0459362590368953e-5,1.3808018012151982e-5,1.3052771361169418e-5,1.1873478848024524e-5,1.3515489390877526e-5,1.1705369079340631e-5,1.1491223792612523e-5,1.1235369481445138e-5
t679,1.1568608064385337e-5,1.438922867175818e-5,1.0460176004612297e-5,1.3808487776621578e-5,1.3053076873079867e-5,1.1871154540955125e-5,1.3515852548157554e-5,1.170550817640646e-5,1.1491362157939018e-5,1.123595297082901e-5
t680,1.156806985251924e-5,1.4389454064804962e-5,1.0460390673843664e-5,1.3808644021265437e-5,1.3053482235445561e-5,1.1873295194999178e-5,1.351508343477322e-5,1.1704964515394468e-5,1.1491185789555167e-5,1.123602187949083e-5
t681,1.1567520418468124e-5,1.4389250813881802e-5,1.0460217291943124e-5,1.3808413876174691e-5,1.3053812405884663e-5,1.1886056912158918e-5,1.3514364763049746e-5,1.1704371046173995e-5,1.149079947089001e-5,1.1235427195700879e-5
t682,1.1567995493693233e-5,1.4389601614463668e-5,1.0460770245954513e-5,1.3808812338589481e-5,1.305513649831393e-5,1.1889221284601998e-5,1.3514049100388744e-5,1.1704688548653249e-5,1.1490878673970755e-5,1.1235719811567034e-5
t683,1.1568251147391983e-5,1.4389763556846532e-5,1.046108242774546e-5,1.3809049329215801e-5,1.3056083984144981e-5,1.1887044749092625e-5,1.3513827916329387e-5,1.1704873538709717e-5,1.149109089071746e-5,1.1235922371159335e-5
t684,1.1568231007310081e-5,1.4389653137789711e-5,1.046119578480116e-5,1.3809097425667837e-5,1.3056319168084614e-5,1.188472939667447e-5,1.3513641032136578e-5,1.1704807133696564e-5,1.1491406729772968e-5,1.1235903411500881e-5
t685,1.156800686252575e-5,1.4389432804505372e-5,1.0461200115486404e-5,1.3809251619825618e-5,1.3055972622676783e-5,1.1884259568918615e-5,1.351356405185095e-5,1.1704477429905823e-5,1.1491529748999142e-5,1.1235805231644385e-5
t686,1.1567236363656264e-5,1.4388958795751044e-5,1.0460892539444149e-5,1.3809153380080798e-5,1.3054805912808618e-5,1.1892661622518386e-5,1.3513352996129418e-5,1.1703652402387347e-5,1.1491311592275523e-5,1.1235122117589473e-5
t687,1.1566751479714799e-5,1.4388742163355889e-5,1.0460590882189743e-5,1.3809337220788526e-5,1.3053782989552532e-5,1.1893352304127577e-5,1.3513475156359097e-5,1.1703109292391221e-5,1.1491168004134473e-5,1.1235011363480205e-5
t688,1.1566514463594104e-5,1.4388871454588701e-5,1.0460809391510503e-5,1.380974485218397e-5,1.3052943846499306e-5,1.189164057848643e-5,1.3512863072562515e-5,1.1702966038599195e-5,1.1491092033911298e-5,1.12350810952312e-5
t689,1.1566564240468849e-5,1.4389147620268398e-5,1.0460927239702146e-5,1.381017348998371e-5,1.3052787286711704e-5,1.1888836464654845e-5,1.3511611340062805e-5,1.1702897376142427e-5,1.1491242895016568e-5,1.1235239361974723e-5
t690,1.1566867258180747e-5,1.4389243482465768e-5,1.0460875229901742e-5,1.381022558995577e-5,1.3052870462727863e-5,1.1889611692108335e-5,1.3512831976833367e-5,1.1703009694598236e-5,1.1491154704735266e-5,1.1235282041056283e-5
t691,1.156678563927722e-5,1.4389275517841029e-5,1.0460638593276889e-5,1.3810207827899338e-5,1.3052925984783923e-5,1.1894906881089055e-5,1.351123041710644e-5,1.1702752582123162e-5,1.1490764327865786e-5,1.1235079735422698e-5
t692,1.156672760835069e-5,1.4389150763210757e-5,1.046040674438762e-5,1.3810102426727412e-5,1.3053158663940566e-5,1.1894928647685873e-5,1.3511659352735601e-5,1.1702612918453691e-5,1.149086137402758e-5,1.1235054495279991e-5
t693,1.1567090800374433e-5,1.4389053312918659e-5,1.0460322713609631e-5,1.3809942830807297e-5,1.3053250399655577e-5,1.1893559128025566e-5,1.3513317704523338e-5,1.1703030693957692e-5,1.149096950092926e-5,1.1235099887110363e-5
t694,1.1567421308814909e-5,1.4389082821635134e-5,1.0460091602461266e-5,1.3809794485107819e-5,1.3053564510273391e-5,1.1888101037928346e-5,1.3513760219912437e-5,1.1703396375106877e-5,1.1491128218181238e-5,1.123522823508704e-5
t695,1.1567860510891385e-5,1.4388898010804285e-5,1.0459997384590954e-5,1.3809536059996003e-5,1.3053637393097728e-5,1.1883393140393813e-5,1.3514277080329471e-5,1.1704015484167347e-5,1.1491037951956982e-5,1.1235179049721359e-5
t696,1.1567691352949142e-5,1.4388559002413816e-5,1.0459588246321566e-5,1.38093533937047e-5,1.3053461911736564e-5,1.1890741856898279e-5,1.3513806168134907e-5,1.1703763428276931e-5,1.149106466703316e-5,1.1234735696892058e-5
t697,1.1567785868048694e-5,1.4388456823242229e-5,1.04595836781168e-5,1.380953133209119e-5,1.3053561731773759e-5,1.1890686546436827e-5,1.3513862853282994e-5,1.1703702709403393e-5,1.1491228851146183e-5,1.1234756508351725e-5
t698,1.1568518776738368e-5,1.4388417204697386e-5,1.0459576987205672e-5,1.3809649149066716e-5,1.3053692778807321e-5,1.1887036018753135e-5,1.3514780448890022e-5,1.1704252813614398e-5,1.149147054302789e-5,1.1234929747980947e-5
t699,1.1568803346292556e-5,1.4388504910750171e-5,1.0459714454459762e-5,1.3809844359275189e-5,1.3053944220076086e-5,1.1881884005668241e-5,1.3515098852587964e-5,1.1704294004719857e-5,1.1491762623679953e-5,1.1235210240902167e-5
t700,1.1568873882170896e-5,1.4388466701369379e-5,1.0459643044192206e-5,1.380984029527485e-5,1.3054105277225753e-5,1.1879094657378179e-5,1.3515315648302877e-5,1.1704268689915427e-5,1.1491877257319498e-5,1.1235354477029117e-5
t701,1.1568367180087996e-5,1.4387976634517918e-5,1.0459328570596335e-5,1.3809369696269121e-5,1.3053799858574817e-5,1.1885487670185586e-5,1.3515028560160854e-5,1.1703946018047486e-5,1.1491517562606836e-5,1.1234900330108533e-5
t702,1.1567972064978511e-5,1.4387851017956501e-5,1.0459513907255334e-5,1.3809121661798816e-5,1.3053948629911501e-5,1.18847285995439e-5,1.3515284935791267e-5,1.170372433827574e-5,1.1491468301432335e-5,1.123501733368873e-5
t703,1.1567635052697174e-5,1.4386944283574244e-5,1.0459145544645442e-5,1.3808031835883509e-5,1.3053449316016534e-5,1.1882334850335077e-5,1.3514776938188404e-5,1.1703392202326002e-5,1.1492302497375067e-5,1.1234556661061433e-5
t704,1.1566613495998144e-5,1.4387093739873465e-5,1.0459381329946755e-5,1.3807959812760937e-5,1.3054169489712637e-5,1.1879732348266866e-5,1.351356374017617e-5,1.170212787326664e-5,1.149250098842229e-5,1.123472344426582e-5
t705,1.1566813293395573e-5,1.4387179765502536e-5,1.0459572001158755e-5,1.3807963286450674e-5,1.3055237187513163e-5,1.1876748032089471e-5,1.3512923774010313e-5,1.170212161651112e-5,1.149267593563858e-5,1.1234984721790882e-5
t706,1.1567159452773999e-5,1.4387252879125463e-5,1.0459594746004313e-5,1.3808205527263103e-5,1.3056412391575438e-5,1.1881446548905561e-5,1.3512151101819644e-5,1.1702351000748151e-5,1.149264671796981e-5,1.1235114590169305e-5
t707,1.156752889167126e-5,1.4387468743796251e-5,1.0459961264855427e-5,1.380860710332976e-5,1.3057293767940541e-5,1.188033076564882e-5,1.3511830714608726e-5,1.1702763687998422e-5,1.1492914226465495e-5,1.12354418981729e-5
t708,1.1567227589044659e-5,1.4387019232090158e-5,1.0459320096982536e-5,1.3808374201696416e-5,1.3056973167987118e-5,1.1886465871230796e-5,1.3511365199595501e-5,1.170255163607114e-5,1.1493173900210245e-5,1.123520324855808e-5
t709,1.1567215765813554e-5,1.4386925125882646e-5,1.04593865991245e-5,1.380832310772644e-5,1.3056507473957008e-5,1.1882603181504324e-5,1.351169734899623e-5,1.170262459327522e-5,1.1493629768468147e-5,1.1235426438487193e-5
t710,1.1567112987992554e-5,1.4386994177085356e-5,1.045942206747447e-5,1.3808475546005495e-5,1.3055827560266397e-5,1.1878626113511695e-5,1.351225656150074e-5,1.1702725066604072e-5,1.1493583854598508e-5,1.1235669513879205e-5
t711,1.15666687236613e-5,1.4386841203662534e-5,1.045919927876063e-5,1.3808530670507058e-5,1.3054759271997416e-5,1.1878503167874938e-5,1.3512814949826457e-5,1.1702614001371098e-5,1.1493141760943014e-5,1.1235569465646254e-5
t712,1.1566419303927526e-5,1.438688569782818e-5,1.0459073981038585e-5,1.380860420103072e-5,1.3053958426892573e-5,1.1878521118231953e-5,1.3512840025897253e-5,1.1702645740610024e-5,1.1492463034971205e-5,1.1235499162412583e-5
t713,1.1566680034623924e-5,1.4387180943927728e-5,1.0459097188815692e-5,1.380883082658946e-5,1.3053798267735613e-5,1.1877035719547119e-5,1.3511708006644943e-5,1.1702898265681239e-5,1.1492059674435721e-5,1.1235560722587978e-5
t714,1.1567048618476249e-5,1.4387468843820744e-5,1.045931165042018e-5,1.3809082040990318e-5,1.3054027874323262e-5,1.1877277770016462e-5,1.3511806680416325e-5,1.1703136627499604e-5,1.1491952349029077e-5,1.1235628688926343e-5
t715,1.1567226759526446e-5,1.4387763278123736e-5,1.0459520560372012e-5,1.3809382640296977e-5,1.3054319488505229e-5,1.1879750745962609e-5,1.351095301989696e-5,1.1703253636606185e-5,1.1491883806494433e-5,1.123561955543292e-5
t716,1.1566868957813208e-5,1.4387450373030719e-5,1.04594208049428e-5,1.3809033633363389e-5,1.3054001084368825e-5,1.1889493417079871e-5,1.3510665429483084e-5,1.1702869838484463e-5,1.149179384212216e-5,1.123498235714724e-5
t717,1.1566473142818821e-5,1.4387071757732541e-5,1.0459198521228556e-5,1.380840707760637e-5,1.3053532648157518e-5,1.1891888180130243e-5,1.3511203016987697e-5,1.1702340922677181e-5,1.1492095915037371e-5,1.1234520398957633e-5
t718,1.1566462260023344e-5,1.4386814465291838e-5,1.0458761467634853e-5,1.3807734092167438e-5,1.3053241027314442e-5,1.1891815790190082e-5,1.3511831184880165e-5,1.1702418686945852e-5,1.149238970878655e-5,1.1234134837791365e-5
t719,1.1568307741796603e-5,1.4388061477424856e-5,1.0460248345587992e-5,1.3808640341850618e-5,1.305423432232753e-5,1.1891163215010236e-5,1.35135297061218e-5,1.170477529433127e-5,1.1490873011145613e-5,1.1234871108507403e-5
t720,1.1568607181949723e-5,1.4388252908083268e-5,1.0460104832737626e-5,1.3808639355632831e-5,1.3054273236312125e-5,1.189152986380789e-5,1.3513182442656627e-5,1.1705073089805806e-5,1.1491051023087208e-5,1.1235025400763354e-5
t721,1.1568356121807014e-5,1.4388209522602313e-5,1.0459975676129533e-5,1.3808472609980155e-5,1.3053847888966481e-5,1.18974866239635e-5,1.3512774881616792e-5,1.1704825079335976e-5,1.1490979463119755e-5,1.1234817724735584e-5
t722,1.156884352794942e-5,1.4388264036972613e-5,1.0460182040300177e-5,1.3808480994881254e-5,1.3053653315294003e-5,1.189730052218658e-5,1.3513531887358793e-5,1.1705446624323471e-5,1.1490977728182225e-5,1.123495322487566e-5
t723,1.1569044090585646e-5,1.4388439818534196e-5,1.0460373518640552e-5,1.380856887206873e-5,1.305365387845121e-5,1.1894663856307194e-5,1.3513713555032826e-5,1.1705707810146246e-5,1.1491046384688752e-5,1.1235272511560665e-5
t724,1.1569204433768124e-5,1.438860155262678e-5,1.0460635195691648e-5,1.3808630978661804e-5,1.305365233164786e-5,1.1890921300501581e-5,1.351378075491074e-5,1.170584092086763e-5,1.1491004631215644e-5,1.1235572736983169e-5
t725,1.1568800737150047e-5,1.4388766705785367e-5,1.0460796819180506e-5,1.3808720816205439e-5,1.3053675053896435e-5,1.188845515407466e-5,1.3513768713971396e-5,1.1705347013191484e-5,1.149085110592348e-5,1.123575858815791e-5
t726,1.1568708099279214e-5,1.4388778481802376e-5,1.0461028655826407e-5,1.3808702439546041e-5,1.3053487838343869e-5,1.1891127114505664e-5,1.3513628209207718e-5,1.1705446425091998e-5,1.1490640185674763e-5,1.1235643419070476e-5
t727,1.156868810476378e-5,1.43884084215544e-5,1.0461101617588994e-5,1.3808462812993865e-5,1.305315082579751e-5,1.1883393741174865e-5,1.3512933307659137e-5,1.1705409372741918e-5,1.1491618786373377e-5,1.1235611025454702e-5
t728,1.156735865690018e-5,1.4388585909402293e-5,1.046131143455585e-5,1.3808634905883812e-5,1.3053443637134612e-5,1.1888703035641822e-5,1.3511254224961947e-5,1.1704016532629735e-5,1.149143359075576e-5,1.1235564064381813e-5
t729,1.1566993153406717e-5,1.4388685987676018e-5,1.0461274041102162e-5,1.3808463023686343e-5,1.3053657980237846e-5,1.1899482937950133e-5,1.3510473385405791e-5,1.1703594537381877e-5,1.1491017369635587e-5,1.1235346876986858e-5
t730,1.1567268419121861e-5,1.4389210798528849e-5,1.0461921456299962e-5,1.3808967811693976e-5,1.3054433990824395e-5,1.1896594006702776e-5,1.3510401995646092e-5,1.170387472169004e-5,1.1491003686615968e-5,1.1235762522067025e-5
t731,1.1566576992948094e-5,1.4389192495745684e-5,1.0461222834608825e-5,1.3808801892366149e-5,1.3054180472803313e-5,1.189708606669858e-5,1.3510797353470536e-5,1.170345559925194e-5,1.1490509773801137e-5,1.1235307537550766e-5
t732,1.1566887097931632e-5,1.4389249546221482e-5,1.046173751081014e-5,1.380911679593928e-5,1.3054546954370901e-5,1.1891366813276112e-5,1.3510906004635445e-5,1.1703506395620772e-5,1.1491335247435861e-5,1.1235548495277453e-5
t733,1.1566581702081954e-5,1.4389115154237336e-5,1.046146271200645e-5,1.3809121468346174e-5,1.3054225932055058e-5,1.1903357132492588e-5,1.3510917323961445e-5,1.1703049449070038e-5,1.1491322906575541e-5,1.1235244324188836e-5
t734,1.1566829317726023e-5,1.4389498727301531e-5,1.0461800519619331e-5,1.3809888936440165e-5,1.3054107584551172e-5,1.1896524628883873e-5,1.3511634925901241e-5,1.1703236667984543e-5,1.1491647404501206e-5,1.1235734366203874e-5
t735,1.1566880717081574e-5,1.4389711004829716e-5,1.0461793647656109e-5,1.381047674346575e-5,1.3053741265250276e-5,1.1888835416968177e-5,1.3512176045809234e-5,1.170321620923319e-5,1.1492045441466651e-5,1.1236166235737983e-5
t736,1.1566285699070705e-5,1.4389604267816163e-5,1.0461466368249656e-5,1.3810515303323051e-5,1.3052696977321687e-5,1.1898120228912018e-5,1.3511566992774635e-5,1.170251240011024e-5,1.1492110613285547e-5,1.12357888073871e-5
t737,1.1566504963269708e-5,1.4389935928442034e-5,1.0461675972726796e-5,1.3811209721235021e-5,1.3052668177416465e-5,1.1895143587504193e-5,1.3511131824858812e-5,1.170246809890681e-5,1.149269085721789e-5,1.1236110252256862e-5
t738,1.1566584663774206e-5,1.4390184538889589e-5,1.0461660588123655e-5,1.3811561881475206e-5,1.3052860704313087e-5,1.1901926603874123e-5,1.3511045215529659e-5,1.1702361124625115e-5,1.1492970311431793e-5,1.123616455674871e-5
t739,1.1566630742669194e-5,1.4390296626638992e-5,1.0461484153142833e-5,1.381179691553965e-5,1.3053083163778317e-5,1.1904690051186805e-5,1.3511045500456489e-5,1.1702255198490523e-5,1.1493265173691756e-5,1.1236227721173777e-5
t740,1.1566688421660898e-5,1.4390044584715773e-5,1.0461267684037636e-5,1.3811846560332615e-5,1.3053263652736465e-5,1.1894168802354663e-5,1.3511298361757894e-5,1.1702148677008304e-5,1.1494233259197441e-5,1.1236294215803063e-5
t741,1.1567138995944818e-5,1.439046841097484e-5,1.0461368014089475e-5,1.3812396555025583e-5,1.305374245150204e-5,1.1891001358689647e-5,1.351242106194451e-5,1.1702567007852976e-5,1.1493913382630853e-5,1.1236596369312427e-5
t742,1.1568100452036944e-5,1.4391025674709659e-5,1.0461017044120625e-5,1.3813013495564383e-5,1.3054639099141983e-5,1.1887361261141204e-5,1.3512750062193328e-5,1.1703564677229319e-5,1.1493214794544201e-5,1.1237179919924616e-5
t743,1.156835364164439e-5,1.4390708595116544e-5,1.0460466374645401e-5,1.3812634159402136e-5,1.3054464745961427e-5,1.189426449975701e-5,1.351418206367186e-5,1.1704258752936185e-5,1.1491738889848072e-5,1.1236697511914584e-5
t744,1.1569104756945513e-5,1.4390961174329467e-5,1.0460222362489853e-5,1.38129434418584e-5,1.3055022773454261e-5,1.1884179292623744e-5,1.3514145446916392e-5,1.1704988079610546e-5,1.149179699716368e-5,1.1237161211864227e-5
t745,1.1569318949459231e-5,1.439092070223969e-5,1.045996445149783e-5,1.3812843856156743e-5,1.3055170608747029e-5,1.1881700387732842e-5,1.351399653050868e-5,1.1705305938160492e-5,1.1491531023284344e-5,1.123723182867982e-5
t746,1.1568661295416034e-5,1.4390281541126836e-5,1.0458866500666936e-5,1.3811989681702491e-5,1.3054561949930236e-5,1.1892908972926073e-5,1.3513901852719256e-5,1.1704948073866154e-5,1.1490663629671124e-5,1.1236333326132514e-5
t747,1.1569026195421033e-5,1.4389984534546071e-5,1.045829708876975e-5,1.3811415195677585e-5,1.3054419944172871e-5,1.1893617941517078e-5,1.3513939972630638e-5,1.1705611527181286e-5,1.1490114453278959e-5,1.1236070225603802e-5
t748,1.1569156803006046e-5,1.438991951954745e-5,1.0458015249777619e-5,1.3811029238954157e-5,1.3054536282703553e-5,1.1890376937501417e-5,1.3514269553849005e-5,1.1706017921296103e-5,1.14898405690445e-5,1.1236031305240308e-5
t749,1.1568894388393511e-5,1.4389988200334944e-5,1.0458168123823245e-5,1.3810818698048047e-5,1.3054822871035302e-5,1.188553827319542e-5,1.351472446180809e-5,1.170600624969316e-5,1.1489683069032416e-5,1.1236179807042575e-5
t750,1.1569098067787762e-5,1.4389904792462965e-5,1.0458185909498242e-5,1.381028139205642e-5,1.3054959447102042e-5,1.1882104553960176e-5,1.3515071047928283e-5,1.170661406306482e-5,1.1489348018811953e-5,1.1236243383502661e-5
t751,1.1568725689741682e-5,1.4389494031258933e-5,1.0458135243616955e-5,1.3809390076593969e-5,1.3054776674409176e-5,1.1887483039490818e-5,1.3515209008376113e-5,1.1706765249017462e-5,1.1488816519928735e-5,1.123563724628876e-5
t752,1.1568672221067683e-5,1.4389321569097455e-5,1.0458185162830888e-5,1.3808689401205552e-5,1.3055152810816799e-5,1.1886160448768898e-5,1.351490694534601e-5,1.1707057743655826e-5,1.1488632441514021e-5,1.1235380200764059e-5
