,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption
t422,2.445028553205432e-6,2.6547531175890623e-6,2.5854631355336967e-6,2.5488696071362675e-6,2.6759020972584822e-6,2.767870173189115e-6,2.3654991144313422e-6,2.216382745959237e-6,2.4144442418852278e-6,2.265529408613897e-6
t423,2.4441482956427485e-6,2.653389942524126e-6,2.5832048736731154e-6,2.547092561030049e-6,2.679884448022843e-6,2.7660708315511824e-6,2.367307030179406e-6,2.215012693253838e-6,2.414565036749556e-6,2.263092934767082e-6
t424,2.4425787270515726e-6,2.6517019504631128e-6,2.5806681049488116e-6,2.5457984563147555e-6,2.683763367571571e-6,2.758486640446799e-6,2.368157202019769e-6,2.213729830730051e-6,2.41413728179179e-6,2.2611590431433174e-6
t425,2.440601469748956e-6,2.6493522973745127e-6,2.57855166729587e-6,2.5441992509332043e-6,2.6861730402102194e-6,2.765831517219979e-6,2.3686859983385964e-6,2.2127473358919052e-6,2.4116220454137978e-6,2.2586847305089156e-6
t426,2.444635635236677e-6,2.6514842299269948e-6,2.582028182490116e-6,2.5505588005442143e-6,2.695361141769162e-6,2.761142756811857e-6,2.378391775720139e-6,2.2173452573487557e-6,2.4151852404821e-6,2.2612121216648208e-6
t427,2.4423375806795375e-6,2.6499193258983754e-6,2.580166560518196e-6,2.549766457691207e-6,2.695410461229896e-6,2.760440663576441e-6,2.376631466099985e-6,2.2175182106071275e-6,2.4130793404757825e-6,2.260536541849488e-6
t428,2.4418232431856313e-6,2.650756219820701e-6,2.5788963149093775e-6,2.548914646523611e-6,2.695749182926013e-6,2.755053214037748e-6,2.3788978523213025e-6,2.2182259340716823e-6,2.411899561282971e-6,2.2603370447220993e-6
t429,2.4418993034984746e-6,2.652184468799782e-6,2.5775066314647288e-6,2.5482740533986828e-6,2.695305637944149e-6,2.759740824022775e-6,2.376149138159116e-6,2.2188831134596874e-6,2.410918599930836e-6,2.2592469590298995e-6
t430,2.4474179681864337e-6,2.6505735558266148e-6,2.5821719780397036e-6,2.5453675341652006e-6,2.6917236087215184e-6,2.7667725489884166e-6,2.369815258044111e-6,2.224623209953948e-6,2.408997587398557e-6,2.256210877970827e-6
t431,2.4489063522027667e-6,2.651859458166195e-6,2.5858574349395493e-6,2.547241174038953e-6,2.6948509569836176e-6,2.763514705680898e-6,2.3688356705469886e-6,2.22191756123884e-6,2.414674520736465e-6,2.257294095038869e-6
t432,2.448151940958707e-6,2.6510714695810744e-6,2.585740992596231e-6,2.546729766043779e-6,2.693408984437024e-6,2.766117703722559e-6,2.3645114977225382e-6,2.222933031905141e-6,2.41211569445964e-6,2.2551841834277253e-6
t433,2.4448945597919148e-6,2.6485903419755845e-6,2.5854305190579994e-6,2.5446969567338744e-6,2.692326080915235e-6,2.7653728198626184e-6,2.3570757623887473e-6,2.223031369171137e-6,2.4113231709490895e-6,2.2536596026117927e-6
t434,2.4427423110962723e-6,2.6468815461067234e-6,2.5846246451356016e-6,2.5426680273269352e-6,2.6907011927328847e-6,2.7612578290314863e-6,2.352548263817585e-6,2.2240424412004973e-6,2.41114202119608e-6,2.2513285438707717e-6
t435,2.4401862350585805e-6,2.644109874217138e-6,2.5837915780422287e-6,2.540376432710134e-6,2.6875348292863426e-6,2.7653245840620505e-6,2.348472458493127e-6,2.2229697772804027e-6,2.4098471294930824e-6,2.2482726785136305e-6
t436,2.4515954543863107e-6,2.656622143497568e-6,2.5979549698945324e-6,2.5528675126749968e-6,2.7007335631970183e-6,2.7762324719648196e-6,2.3616527612641043e-6,2.2357619954059187e-6,2.40317452550297e-6,2.2577753195949536e-6
t437,2.4507664091852558e-6,2.65622627234455e-6,2.5990703693302863e-6,2.552395414547433e-6,2.6964053243701606e-6,2.781435373921652e-6,2.3596701936632867e-6,2.2344090090972886e-6,2.400949165186948e-6,2.2575437992147056e-6
t438,2.4525455958844105e-6,2.659713779205708e-6,2.6010432718858314e-6,2.5540934860833676e-6,2.6949190741317117e-6,2.788354522486318e-6,2.358694843893763e-6,2.235595258743783e-6,2.3997261431052885e-6,2.2594087993232144e-6
t439,2.4541402694997314e-6,2.6632613755025935e-6,2.6033599525259498e-6,2.5553738520875647e-6,2.692937198726664e-6,2.7953088239469567e-6,2.3565642583179734e-6,2.23590994781726e-6,2.3989584030233762e-6,2.2619426900429953e-6
t440,2.4402945409817246e-6,2.6664562729718356e-6,2.603148241295877e-6,2.5543577663423897e-6,2.688844753404441e-6,2.805564891398862e-6,2.355998500994508e-6,2.2166649163517365e-6,2.3994846985093262e-6,2.2641001057673986e-6
t441,2.4448067244597213e-6,2.6752648613729244e-6,2.603414281097629e-6,2.5587847982918203e-6,2.691219483032293e-6,2.812865925194246e-6,2.3464709400245275e-6,2.218167998741364e-6,2.4063154994852386e-6,2.2693157085156633e-6
t442,2.4454437750514013e-6,2.6785558436550564e-6,2.604105541557539e-6,2.5591201949765332e-6,2.686580475034057e-6,2.8179913657543767e-6,2.3279129176097133e-6,2.2164152090131075e-6,2.404910277302332e-6,2.272205266250243e-6
t443,2.446529274853181e-6,2.678298575084841e-6,2.610726146725738e-6,2.5602816421034553e-6,2.6780211944155925e-6,2.8178270509209336e-6,2.3059737999710898e-6,2.218059852950802e-6,2.4042795847295733e-6,2.274831548495422e-6
t444,2.4468165141208902e-6,2.6788173783919287e-6,2.610985456280779e-6,2.5592629664157813e-6,2.673869317949509e-6,2.813575778551445e-6,2.296706872624581e-6,2.2160326113204045e-6,2.4041039529905927e-6,2.275671647828945e-6
t445,2.4515136473404533e-6,2.6784555589325504e-6,2.6097548506407198e-6,2.556697118546437e-6,2.669258182966486e-6,2.8073053333057725e-6,2.292416000523734e-6,2.220214588017204e-6,2.40241411600188e-6,2.274319120340401e-6
t446,2.4573357893696107e-6,2.683756836084481e-6,2.613352468416192e-6,2.5591763761017124e-6,2.6751705245424e-6,2.798707453258498e-6,2.3052210318185046e-6,2.224496912231909e-6,2.406770693089075e-6,2.276184760426686e-6
t447,2.4548517409718478e-6,2.6824718472920906e-6,2.6115434880090934e-6,2.5562807844871767e-6,2.6727522909729232e-6,2.7859283341279574e-6,2.312873716709058e-6,2.2209360900003295e-6,2.4053827587595126e-6,2.2748354195168147e-6
t448,2.4535061630604298e-6,2.681969095765474e-6,2.6110234466938316e-6,2.554911460104079e-6,2.6715397097821254e-6,2.772077304468432e-6,2.3226169887042264e-6,2.2189249703229082e-6,2.404123396652385e-6,2.2749447013978013e-6
t449,2.4530271759620258e-6,2.6823062809831647e-6,2.6038368549667636e-6,2.555190444159436e-6,2.670556354315499e-6,2.7661922858980414e-6,2.336733295597648e-6,2.2174783358384413e-6,2.4004703349702338e-6,2.275345153606091e-6
t450,2.4485183620494932e-6,2.676221440510663e-6,2.6043859202073394e-6,2.5511360634228775e-6,2.665195619273301e-6,2.763556648539901e-6,2.345078168072089e-6,2.2111655788389827e-6,2.3995358417778252e-6,2.271119846288012e-6
t451,2.4589223473333754e-6,2.678178199644879e-6,2.607996422575549e-6,2.5578429085533083e-6,2.6724167443793515e-6,2.753703261511912e-6,2.3552182574801914e-6,2.2226247723867813e-6,2.400211664356233e-6,2.2740625300331687e-6
t452,2.4581315160039143e-6,2.6746699390962766e-6,2.606495170169866e-6,2.55862741831465e-6,2.6710230892128036e-6,2.7494419509555343e-6,2.3587302119399376e-6,2.2223103063205713e-6,2.396390781633194e-6,2.2739435483714747e-6
t453,2.4512087241797677e-6,2.6721178353970948e-6,2.6053746008602673e-6,2.558467940833921e-6,2.6705143399417144e-6,2.750829651580056e-6,2.3633527560469924e-6,2.213830624614736e-6,2.3954867918583466e-6,2.2740345359188065e-6
t454,2.4571294988849235e-6,2.6695921405674105e-6,2.6050307935827153e-6,2.55785652254188e-6,2.667895259404534e-6,2.752417904550195e-6,2.36436093352063e-6,2.221508688293481e-6,2.3933418030384898e-6,2.2734302527791235e-6
t455,2.4518571637731415e-6,2.6627567159931948e-6,2.6028208246905974e-6,2.554165885913183e-6,2.659214056341426e-6,2.756022903669378e-6,2.3591484936049387e-6,2.2171422794119156e-6,2.3924498908545585e-6,2.2720628926769677e-6
t456,2.4537333290428446e-6,2.6621425927352557e-6,2.604811859054221e-6,2.5568702972931867e-6,2.6621304059116365e-6,2.7493993744927194e-6,2.3611085554290755e-6,2.2197200049234296e-6,2.3991104476746943e-6,2.2731220970004768e-6
t457,2.450749883941996e-6,2.6592672255203833e-6,2.604211163416705e-6,2.5560923432600305e-6,2.658178520568156e-6,2.7557228141971458e-6,2.360440440597139e-6,2.2182273843061143e-6,2.395273275553316e-6,2.2736249567504763e-6
t458,2.448579542130316e-6,2.6570511790557237e-6,2.60345047943138e-6,2.554642041161997e-6,2.6531370811291003e-6,2.755730403592264e-6,2.359568340969269e-6,2.2174149063103226e-6,2.3948871114913224e-6,2.2726186909028786e-6
t459,2.4471832439642377e-6,2.655378829839626e-6,2.602624432256856e-6,2.553518369180978e-6,2.647982143272785e-6,2.7602868838673825e-6,2.3589438349955622e-6,2.217138013944598e-6,2.394340198026239e-6,2.271136672707693e-6
t460,2.4446222873714704e-6,2.6525553644794953e-6,2.600950000873107e-6,2.551602459939556e-6,2.642102007448641e-6,2.770985293532329e-6,2.3553009402625304e-6,2.2152327331353466e-6,2.3922033503577196e-6,2.2692132462949066e-6
t461,2.4487408718843054e-6,2.6560486636722876e-6,2.603893229488746e-6,2.5557970164457785e-6,2.6450843555151756e-6,2.778512897473651e-6,2.3568351186329303e-6,2.218503180368328e-6,2.396578210413622e-6,2.271256223936051e-6
t462,2.4490014204409622e-6,2.6576068963831755e-6,2.602595814452324e-6,2.554833790727127e-6,2.6419538605063184e-6,2.7855948444097653e-6,2.3589446865330413e-6,2.2168935745799403e-6,2.3956161095284476e-6,2.2706550682983913e-6
t463,2.451186636870289e-6,2.6627779819788844e-6,2.60203338204057e-6,2.5550671444796618e-6,2.639281851057224e-6,2.7882704221957194e-6,2.3620799891896934e-6,2.216978048089967e-6,2.3965449236244033e-6,2.271686681205752e-6
t464,2.4536527103588757e-6,2.667568527589144e-6,2.6010392100890053e-6,2.5556964971418563e-6,2.6385129353170692e-6,2.7797954019758486e-6,2.3606276620981276e-6,2.2174673440575335e-6,2.39774589809892e-6,2.273982422389809e-6
t465,2.4549564705019395e-6,2.669072704073982e-6,2.599404020801183e-6,2.55518487222224e-6,2.6328437295951043e-6,2.782115353366054e-6,2.3584802651670686e-6,2.2173550613886798e-6,2.397370254286155e-6,2.2747605704618842e-6
t466,2.4558715119345367e-6,2.6758980459732503e-6,2.6037245354713987e-6,2.560731839845948e-6,2.6310872114331125e-6,2.7762816868647133e-6,2.3637892596021344e-6,2.2148826184969165e-6,2.4030888289484067e-6,2.279727431133917e-6
t467,2.457232092312002e-6,2.674385661484833e-6,2.602482151425505e-6,2.5600077229482723e-6,2.62115935910237e-6,2.7761629357664743e-6,2.363284178778341e-6,2.2151278736240447e-6,2.4012291384748734e-6,2.2793876462394855e-6
t468,2.45492373616403e-6,2.6738354039868018e-6,2.600620191012267e-6,2.5582247270556415e-6,2.611817548065616e-6,2.7815320637055945e-6,2.3684851792746246e-6,2.212697010664501e-6,2.401188379121868e-6,2.2787376204381142e-6
t469,2.460324175992892e-6,2.673393617542085e-6,2.5983611540842924e-6,2.557114733509623e-6,2.6100206653810195e-6,2.780073780066631e-6,2.3750280314418313e-6,2.221586966894808e-6,2.399670574222958e-6,2.2777343192785196e-6
t470,2.456900505346426e-6,2.6690554211709553e-6,2.5955261111733236e-6,2.55467978134838e-6,2.613686440251371e-6,2.7719450088451677e-6,2.375062297880592e-6,2.22092833058827e-6,2.3972959492732574e-6,2.275941873379339e-6
t471,2.4590031609492297e-6,2.6700894219904836e-6,2.598338121907885e-6,2.5571953414473357e-6,2.628728367523969e-6,2.764824627817144e-6,2.380595917510957e-6,2.2249687934307845e-6,2.4010562983281006e-6,2.2764520902186347e-6
t472,2.449799643347601e-6,2.6653807756835613e-6,2.5937302191307123e-6,2.5559751787143907e-6,2.637369494292994e-6,2.7779120104572016e-6,2.380201125449612e-6,2.216091747978605e-6,2.3977344427176988e-6,2.2740721955276685e-6
t473,2.4487732206470603e-6,2.663517210469588e-6,2.589528733431402e-6,2.557699483317889e-6,2.645870888458301e-6,2.779491585079233e-6,2.378392951665179e-6,2.217538594845171e-6,2.3936810542916747e-6,2.2723363931208128e-6
t474,2.4470099238316882e-6,2.6603854295482357e-6,2.584555934399899e-6,2.557046475788361e-6,2.648652733789934e-6,2.789712373662801e-6,2.374749006670433e-6,2.2185791898170806e-6,2.390427388965526e-6,2.268485164911491e-6
t475,2.446413818476357e-6,2.6582784043022455e-6,2.581491727997706e-6,2.557430658731446e-6,2.6501812118439457e-6,2.778212613387679e-6,2.371570706304797e-6,2.2208193118785377e-6,2.3857345179958863e-6,2.265217642031565e-6
t476,2.448861874824641e-6,2.659389968142053e-6,2.5855170597817447e-6,2.5612089173555795e-6,2.6585543599435566e-6,2.774919683073634e-6,2.377129840540783e-6,2.222921129668767e-6,2.388970062385045e-6,2.2636825332645886e-6
t477,2.449636964768103e-6,2.658605721136252e-6,2.5832186202940427e-6,2.5603516171402524e-6,2.6585158214436942e-6,2.757844871095955e-6,2.3777396400005933e-6,2.223070510332627e-6,2.387435429241146e-6,2.259712383854288e-6
t478,2.4468608311182523e-6,2.6566864982447936e-6,2.5810891037142463e-6,2.557773734810955e-6,2.6565238790583324e-6,2.758050239555121e-6,2.3772528919178915e-6,2.2189974465719604e-6,2.3875279178685416e-6,2.2560684594055055e-6
t479,2.450152546059483e-6,2.6545149183259627e-6,2.5815723103850448e-6,2.5550643383483545e-6,2.6507067956364505e-6,2.7611830511745684e-6,2.3705219754799456e-6,2.2215104965311326e-6,2.3865185549344384e-6,2.2532425173776347e-6
t480,2.4410529468928723e-6,2.644041624593642e-6,2.5673797199229334e-6,2.5447052819388517e-6,2.639198945295842e-6,2.74736149114947e-6,2.357034097178121e-6,2.2103295368015492e-6,2.395277611268623e-6,2.2433989237495136e-6
t481,2.4454690781803867e-6,2.6479425542351928e-6,2.5739325931487678e-6,2.5484540610626905e-6,2.6460378722823173e-6,2.7677320526540725e-6,2.3616959528544355e-6,2.214374470552061e-6,2.3971564009810284e-6,2.244989246360466e-6
t482,2.449501315833885e-6,2.655095803093228e-6,2.5779364046966794e-6,2.5534560897541224e-6,2.6491562462326036e-6,2.7606620219038094e-6,2.366047638941991e-6,2.219678665444345e-6,2.3886698509188853e-6,2.2490649161773628e-6
t483,2.4451420485395534e-6,2.649997811279439e-6,2.571938834812428e-6,2.548221072106539e-6,2.6405128913674673e-6,2.7474872260965745e-6,2.3589899639776847e-6,2.2158993343869676e-6,2.3954637373071463e-6,2.244650151996903e-6
t484,2.444535251668111e-6,2.650089504840132e-6,2.57035941916264e-6,2.5477458948428097e-6,2.636094430424138e-6,2.7436904123827048e-6,2.355680837598017e-6,2.2165514318382274e-6,2.3961149505551823e-6,2.245137847388827e-6
t485,2.446844939188309e-6,2.653853156087592e-6,2.57120025425598e-6,2.549734752276138e-6,2.6343875104521444e-6,2.744829295202525e-6,2.3554651448312768e-6,2.219696042865407e-6,2.3937589558547627e-6,2.2470926573964804e-6
t486,2.4456985810858764e-6,2.6590454188367776e-6,2.5797236079693287e-6,2.5558936747494036e-6,2.6378859118695475e-6,2.7544814316060725e-6,2.3590746977563166e-6,2.217243362879842e-6,2.399508410562127e-6,2.2529362227687078e-6
t487,2.4448279429794714e-6,2.6611727865483316e-6,2.580905779618094e-6,2.5546614884406646e-6,2.6317047371227692e-6,2.7712156262206804e-6,2.34911530375361e-6,2.2155746746379927e-6,2.3991602161259897e-6,2.254951184720744e-6
t488,2.4446611166524924e-6,2.6649914494932363e-6,2.581663196316937e-6,2.553718618634883e-6,2.6256418265952873e-6,2.784288054941285e-6,2.347263761758073e-6,2.21288978317533e-6,2.3997954908875324e-6,2.2577661050311454e-6
t489,2.4449073864799123e-6,2.6694497323362537e-6,2.582186638913108e-6,2.5530891762035245e-6,2.617746256973507e-6,2.7889327491599636e-6,2.3395109386746083e-6,2.209979233888199e-6,2.400074713455415e-6,2.2607458786264562e-6
t490,2.44438138655726e-6,2.6693043499689756e-6,2.5800343422798293e-6,2.5498065951809208e-6,2.608550860852858e-6,2.7989929056384238e-6,2.3338029482880303e-6,2.2068086948963487e-6,2.4005434172909228e-6,2.2604958706543535e-6
t491,2.451205998035227e-6,2.6733149046500586e-6,2.584583692024195e-6,2.5539326732578606e-6,2.60408511446328e-6,2.798440331232831e-6,2.333152196453763e-6,2.213985821682171e-6,2.405443783452032e-6,2.2656781521463386e-6
t492,2.4506471658413826e-6,2.6741295575585813e-6,2.584140773603931e-6,2.5528641394946166e-6,2.5973345224692814e-6,2.8002893905374995e-6,2.3249208357705648e-6,2.2113722267993593e-6,2.403626663632522e-6,2.2673555601985007e-6
t493,2.4499579053210775e-6,2.6756046718139084e-6,2.5844023779616905e-6,2.553389990716176e-6,2.597082501525842e-6,2.7991844207185898e-6,2.3231800863695842e-6,2.2090328552956223e-6,2.4017695386985157e-6,2.270053329271573e-6
t494,2.4485361218335503e-6,2.672607855117493e-6,2.5822594763937553e-6,2.5523649562152606e-6,2.6012103936900414e-6,2.8044258600797655e-6,2.3251438426677953e-6,2.206301183553719e-6,2.4011425033309246e-6,2.270381725757097e-6
t495,2.4455039931190146e-6,2.66643236527131e-6,2.5811352157126208e-6,2.548973749729678e-6,2.6079620808550645e-6,2.8090805251634688e-6,2.3215258188427033e-6,2.2037051124672984e-6,2.400570370994457e-6,2.269143912558595e-6
t496,2.4486893934472464e-6,2.664487547610167e-6,2.587621338386772e-6,2.5520198498935607e-6,2.623023465037214e-6,2.8075862571769067e-6,2.3218552847026458e-6,2.208669387898667e-6,2.405299984536131e-6,2.2714636054738973e-6
t497,2.4459583922441024e-6,2.6597491056163226e-6,2.5858066714479212e-6,2.5482735330900725e-6,2.6269744611276042e-6,2.8122715658194707e-6,2.3159594228396925e-6,2.2071357202270484e-6,2.4037933191425575e-6,2.2697672245914267e-6
t498,2.4440651846062964e-6,2.6567334161184893e-6,2.583277149724958e-6,2.5478931310602896e-6,2.629175375366018e-6,2.813695354697973e-6,2.3126334978963916e-6,2.2058401557127327e-6,2.4024736013473057e-6,2.269278290523188e-6
t499,2.4420363272419446e-6,2.6538374123030117e-6,2.5805143845174026e-6,2.5491293396604207e-6,2.630673954442271e-6,2.8101139625170946e-6,2.3107308359930596e-6,2.2047730199528753e-6,2.4010347804021254e-6,2.2691415297595787e-6
t500,2.440239901433996e-6,2.652495185774479e-6,2.5787335965350757e-6,2.5506001783386757e-6,2.6313549396599243e-6,2.808415730901736e-6,2.3055345942576066e-6,2.2037999394062453e-6,2.3985664272405824e-6,2.268881814754674e-6
t501,2.4450924997678105e-6,2.6538133227044753e-6,2.5841629582271648e-6,2.5561011694447426e-6,2.6381750773845383e-6,2.8030030421080673e-6,2.3075827652783136e-6,2.2087687617629476e-6,2.4025524777629145e-6,2.271532271202401e-6
t502,2.4429543528619354e-6,2.6516183209796365e-6,2.5835200974353998e-6,2.5546208456753302e-6,2.636041330898906e-6,2.8005336402944725e-6,2.3052548755771908e-6,2.20663971156607e-6,2.401284936709037e-6,2.2697656271654257e-6
t503,2.4497303501626072e-6,2.6507740363763494e-6,2.5845193450830983e-6,2.5540333802971493e-6,2.634617786517101e-6,2.789881314546431e-6,2.3038768082879148e-6,2.2158647091794867e-6,2.4000021670676947e-6,2.2690942193871045e-6
t504,2.4503820628300476e-6,2.6505784026515355e-6,2.588543279812765e-6,2.5542499168012994e-6,2.6370195916965304e-6,2.7805534849486857e-6,2.304707148947564e-6,2.2184903177440134e-6,2.3997967946744173e-6,2.2687633047418074e-6
t505,2.438253747441508e-6,2.6302147527760295e-6,2.5808766127695608e-6,2.5392811855344717e-6,2.6413363814835476e-6,2.7776159919857303e-6,2.3217472332221105e-6,2.2022553986943708e-6,2.409294026660887e-6,2.261677766096638e-6
t506,2.4424325484163646e-6,2.634253001578723e-6,2.5891254409946923e-6,2.5459340312641556e-6,2.6471264354662682e-6,2.77336006891688e-6,2.323373031785522e-6,2.2112790193816846e-6,2.414842087684852e-6,2.265713679563691e-6
t507,2.4407613970290816e-6,2.631154559365575e-6,2.587691967481407e-6,2.5451351826079337e-6,2.6425582334510767e-6,2.7743811727663827e-6,2.317887178596643e-6,2.212775830411535e-6,2.414291759312712e-6,2.2657127583603304e-6
t508,2.4413718166625075e-6,2.631169430416953e-6,2.5869765081946396e-6,2.5458219096166734e-6,2.6394706615357e-6,2.771811650595417e-6,2.312514659452926e-6,2.214135520158648e-6,2.4131126102913036e-6,2.267522270751408e-6
t509,2.4427531458358774e-6,2.6326565544603132e-6,2.5879507206479683e-6,2.5473518916454785e-6,2.636707839042413e-6,2.7696741792413218e-6,2.307249128276974e-6,2.216454071784832e-6,2.4109166995548165e-6,2.270198376700723e-6
t510,2.434542889559482e-6,2.633036094555801e-6,2.588595334047186e-6,2.547466598387356e-6,2.6325163875062746e-6,2.7771199909113528e-6,2.301953922940163e-6,2.209055309272103e-6,2.4086494820568578e-6,2.2727898053836727e-6
t511,2.441035067776936e-6,2.641116362568261e-6,2.596943065732183e-6,2.5505307393390683e-6,2.6327709312272807e-6,2.7890020699352824e-6,2.294441573517404e-6,2.2163348976990844e-6,2.4123747037831122e-6,2.278555945044934e-6
t512,2.4410293074339317e-6,2.6440514303300227e-6,2.5986520143638155e-6,2.549895146698482e-6,2.627803406611299e-6,2.797264038264019e-6,2.277279187111551e-6,2.215359153374587e-6,2.4104483374116455e-6,2.2810648265694947e-6
t513,2.44255143764366e-6,2.649551476011235e-6,2.6008706046401346e-6,2.550255896551573e-6,2.6235648630728998e-6,2.7989928838581553e-6,2.2603764122968562e-6,2.216780707147623e-6,2.4081717935872714e-6,2.283948593841616e-6
t514,2.4437165983795363e-6,2.6477132278442575e-6,2.597510786620499e-6,2.5470926876990135e-6,2.62016795443018e-6,2.7982649459768045e-6,2.2501183133500128e-6,2.216583233162496e-6,2.4110762370720454e-6,2.2804901747090036e-6
t515,2.4442178540973465e-6,2.6461494832692163e-6,2.5977804994057695e-6,2.548223005308681e-6,2.6176614596729334e-6,2.7994290360362256e-6,2.2422411850595707e-6,2.214164876106352e-6,2.407735810570042e-6,2.280261656408184e-6
t516,2.4485978593899898e-6,2.6483312689623074e-6,2.6018963517174242e-6,2.551245951513801e-6,2.6224037844347535e-6,2.8032380969818686e-6,2.239535132187348e-6,2.213160585497554e-6,2.412351276372508e-6,2.2828735665351095e-6
t517,2.4467539387513695e-6,2.6431401806496923e-6,2.5989468060118648e-6,2.547567388922007e-6,2.6211642841140268e-6,2.8046558529559757e-6,2.233588492438029e-6,2.208030436638211e-6,2.411449480241894e-6,2.281310987354791e-6
t518,2.445970972939456e-6,2.638598037116235e-6,2.5973930346609574e-6,2.5466461044936934e-6,2.62148627049162e-6,2.804632684477838e-6,2.232918302066771e-6,2.2054804714867342e-6,2.410163594428085e-6,2.2821140564743697e-6
t519,2.445176432760386e-6,2.6356696429352013e-6,2.5982078222745803e-6,2.5473765938542938e-6,2.6226281676018384e-6,2.805808995231939e-6,2.233761814926068e-6,2.202187350871269e-6,2.407120144012283e-6,2.2845520385112877e-6
t520,2.442968967485671e-6,2.6304368348942472e-6,2.595525361048487e-6,2.546247389712126e-6,2.6234178466027765e-6,2.813645404348346e-6,2.237037728735315e-6,2.1983106682797817e-6,2.4050543753884707e-6,2.2836403676117285e-6
t521,2.446644522783784e-6,2.630588851253715e-6,2.597370783805701e-6,2.550960844316583e-6,2.6329989501850274e-6,2.812154402635075e-6,2.247649217275857e-6,2.2012556394306334e-6,2.4082077943322713e-6,2.2844281054181474e-6
t522,2.4436144528410187e-6,2.628709562229804e-6,2.5935902591210206e-6,2.5496228969053526e-6,2.6346905010116087e-6,2.8107214224487403e-6,2.254167441260983e-6,2.1972238527092194e-6,2.4050685235876235e-6,2.28116763043781e-6
t523,2.440864168611403e-6,2.62770614162321e-6,2.5906409081917746e-6,2.5490401890476927e-6,2.6370829051234934e-6,2.806916935260946e-6,2.259014422002583e-6,2.1934769885384544e-6,2.4028663085069218e-6,2.278404163701273e-6
t524,2.4404537396261756e-6,2.6281940376322613e-6,2.5884941085864794e-6,2.548602261426675e-6,2.639644083628139e-6,2.8033466701329943e-6,2.2644582400328782e-6,2.1926382026166348e-6,2.400415166507284e-6,2.276956605184866e-6
t525,2.4386733953464197e-6,2.6268785023438123e-6,2.5844186947402674e-6,2.546648817492359e-6,2.6416883095272114e-6,2.8047142576668673e-6,2.2672308771844907e-6,2.190149666111042e-6,2.3976825809976484e-6,2.2742207429007825e-6
t526,2.450105943460454e-6,2.626265729528125e-6,2.5866580898504986e-6,2.5497504055351276e-6,2.649247623211732e-6,2.7964579899140267e-6,2.270437026921233e-6,2.202516296989174e-6,2.401019648709754e-6,2.2738343830437243e-6
t527,2.44759718512411e-6,2.622433107696296e-6,2.58387231227643e-6,2.548203305917923e-6,2.6499444339394302e-6,2.789639019427501e-6,2.2681256549614714e-6,2.1989576692966145e-6,2.3987079202524594e-6,2.271602263496333e-6
t528,2.447616213587878e-6,2.6222917534942623e-6,2.5818945303638105e-6,2.547678842851788e-6,2.649124736794206e-6,2.782575408477826e-6,2.267841883351306e-6,2.1983659241520437e-6,2.397955932189656e-6,2.2700584527564256e-6
t529,2.4464181734414106e-6,2.622157838535153e-6,2.5794316180261784e-6,2.5465236174180765e-6,2.6468192889785334e-6,2.776066052647732e-6,2.2668461358711113e-6,2.1980807958630716e-6,2.3969386445419303e-6,2.2680171863304674e-6
t530,2.4451232315077566e-6,2.6222633240536394e-6,2.577359264311148e-6,2.544944583771947e-6,2.645859559169053e-6,2.7710251657176723e-6,2.2652968028434536e-6,2.1977262992880826e-6,2.3948530057555477e-6,2.264651296170376e-6
t531,2.4496167433530997e-6,2.624428034234519e-6,2.5808781933463278e-6,2.549562796202724e-6,2.652285822610014e-6,2.7697109965284914e-6,2.26988727183593e-6,2.2018757559927996e-6,2.3990801102796383e-6,2.2634876872643847e-6
t532,2.4481675340950094e-6,2.6244575257234737e-6,2.57786742789866e-6,2.548578982296147e-6,2.652589209730237e-6,2.7688170995881737e-6,2.267111557366454e-6,2.2012061008681278e-6,2.397435508552444e-6,2.2592145074685622e-6
t533,2.447835190803693e-6,2.626760268320685e-6,2.576187997793793e-6,2.5487074851176704e-6,2.6532033767017035e-6,2.7662392626369766e-6,2.2662960911397716e-6,2.20262249407841e-6,2.397117335103822e-6,2.257300851524233e-6
t534,2.4400361975210102e-6,2.629069221366518e-6,2.577106842015845e-6,2.549351016273433e-6,2.6527570564564774e-6,2.7690725256907783e-6,2.2661896938016093e-6,2.1946722594703504e-6,2.39816825577652e-6,2.2571365367545644e-6
t535,2.4381512395528724e-6,2.6300729135241693e-6,2.5783038988731193e-6,2.548480286069666e-6,2.649541775798521e-6,2.7782871560443207e-6,2.260309060949395e-6,2.195216486535783e-6,2.398315440457368e-6,2.255746488917294e-6
t536,2.4426165408791893e-6,2.6327831728105114e-6,2.588011181280507e-6,2.5534921884959575e-6,2.6523971053834745e-6,2.7736312786622673e-6,2.2442781646783042e-6,2.202242228143977e-6,2.4058570957909132e-6,2.2594992114434755e-6
t537,2.440517685581322e-6,2.6223066083221212e-6,2.5825166847046444e-6,2.5437290407011944e-6,2.6496157089419106e-6,2.779090691482822e-6,2.2341523378641137e-6,2.1995649792617973e-6,2.4154805849695993e-6,2.251123424270615e-6
