Voll,Demand_Segment,Segment_Cost_of_Demand_Curtailment_Fraction,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_liqH2_MW_z1,Load_liqH2_MW_z2,Load_liqH2_MW_z3
,,,,,,,6940,79.7445,469.0158,176.61930000000004
,,,,,,,6941,171.49990000000003,1009.5063000000001,380.2139
,,,,,,,6942,275.66,1621.8653000000002,610.7838
,,,,,,,6943,341.03080000000006,2006.0172,755.5053
,,,,,,,6944,390.84650000000005,2299.2013,865.7693
,,,,,,,6945,411.71790000000004,2423.0514000000003,912.4346000000002
,,,,,,,6946,393.99690000000004,2318.6944000000003,873.2515000000001
,,,,,,,6947,391.831,2305.699,868.3290000000001
,,,,,,,6948,406.2047,2390.3660000000004,900.2268
,,,,,,,6949,431.80170000000004,2540.2069,956.5402
,,,,,,,6950,448.34130000000005,2637.8693000000003,993.3605000000001
,,,,,,,6951,484.7678000000001,2852.8840999999998,1074.2864000000002
,,,,,,,6952,514.6966,3028.7158,1140.6417000000001
,,,,,,,6953,500.32290000000006,2944.0488000000005,1108.7439000000002
,,,,,,,6954,470.39410000000004,2768.2171000000003,1042.3886
,,,,,,,6955,387.49920000000003,2279.7082,858.484
,,,,,,,6956,284.5205,1673.8469000000002,630.4738000000001
,,,,,,,6957,205.95740000000004,1211.5257000000001,456.2173000000001
,,,,,,,6958,154.96030000000002,911.8439000000001,343.39360000000005
,,,,,,,6959,91.95230000000001,540.6874,203.5946
,,,,,,,6960,51.98160000000001,306.1795,115.1865
,,,,,,,6961,34.6544,203.9884,76.791
,,,,,,,6962,25.400100000000002,149.644,56.3134
,,,,,,,6963,35.835800000000006,210.87990000000002,79.3507
,,,,,,,6964,83.28870000000002,489.69030000000004,184.2984
,,,,,,,6965,179.179,1054.2026,396.9504
,,,,,,,6966,287.8678,1693.3400000000001,637.7591000000001
,,,,,,,6967,355.9952,2094.6222000000002,788.7814000000001
,,,,,,,6968,407.9768,2400.6048,903.9679
,,,,,,,6969,430.0296,2529.7712,952.7991000000001
,,,,,,,6970,411.521,2421.0824000000002,911.647
,,,,,,,6971,409.1582,2407.4963000000002,906.5276
,,,,,,,6972,424.12260000000003,2495.9044000000004,940.0006000000001
,,,,,,,6973,450.70410000000004,2652.243,998.8737
,,,,,,,6974,468.03130000000004,2754.2372,1037.2692
,,,,,,,6975,506.22990000000004,2978.7032000000004,1121.7393
,,,,,,,6976,537.537,3162.4109000000003,1190.8512
,,,,,,,6977,522.3757,3074.0028,1157.5751
,,,,,,,6978,491.26550000000003,2890.2951,1088.4632000000001
,,,,,,,6979,404.43260000000004,2380.3241000000003,896.2888000000002
,,,,,,,6980,297.1221,1747.6844000000003,658.2367
,,,,,,,6981,215.0148,1264.8856,476.3011000000001
,,,,,,,6982,161.85180000000003,952.0115000000001,358.55490000000003
,,,,,,,6983,95.89030000000001,564.5123000000001,212.65200000000002
,,,,,,,6984,54.3444,319.56870000000004,120.30590000000001
,,,,,,,6985,36.623400000000004,215.6055,81.12280000000001
,,,,,,,6986,26.778400000000005,158.1107,59.463800000000006
,,,,,,,6987,37.8048,222.6939,83.8794
,,,,,,,6988,87.8174,517.2563,194.7341
,,,,,,,6989,189.2209,1113.4695,419.39700000000005
,,,,,,,6990,304.0136,1788.8365000000001,673.5949
,,,,,,,6991,376.07900000000006,2212.5653,833.2808000000001
,,,,,,,6992,431.01410000000004,2535.8751,954.965
,,,,,,,6993,454.24830000000003,2672.3268000000003,1006.3559
,,,,,,,6994,434.55830000000003,2557.5341,963.0379
,,,,,,,6995,432.19550000000004,2543.1604,957.7216000000001
,,,,,,,6996,448.1444000000001,2636.4910000000004,992.7698000000001
,,,,,,,6997,476.10420000000005,2801.6901,1054.9902
,,,,,,,6998,494.4159,2909.3944,1095.7485000000001
,,,,,,,6999,534.7804,3146.4620000000004,1184.9442000000001
,,,,,,,7000,567.6627,3340.4085000000005,1257.9941000000001
,,,,,,,7001,551.9107,3247.0779,1222.749
,,,,,,,7002,518.8315,3053.1314,1149.6991
,,,,,,,7003,427.273,2514.413,946.8921000000001
,,,,,,,7004,313.8586,1846.3313,695.2539
,,,,,,,7005,227.0257,1336.1634000000001,503.2764
,,,,,,,7006,170.9092,1005.7652,378.8356
,,,,,,,7007,101.40350000000001,596.2132,224.466
,,,,,,,7008,57.297900000000006,337.6835,127.1974
,,,,,,,7009,56.3134,331.77650000000006,125.0315
,,,,,,,7010,39.7738,234.11410000000004,88.21120000000002
,,,,,,,7011,38.592400000000005,226.6319,85.4546
,,,,,,,7012,53.95060000000001,317.9935,119.71520000000001
,,,,,,,7013,100.2221,589.7155,222.10320000000002
,,,,,,,7014,164.6084,968.3542000000001,364.65880000000004
,,,,,,,7015,249.86610000000002,1470.2523,553.6828
,,,,,,,7016,339.4556,1996.7629000000002,751.9611
,,,,,,,7017,430.22650000000004,2531.5433,953.3898000000002
,,,,,,,7018,476.498,2803.4622,1055.7778
,,,,,,,7019,491.85620000000006,2894.6269,1090.0384000000001
,,,,,,,7020,514.4997,3026.9437,1139.8541
,,,,,,,7021,546.5944000000001,3216.5584000000003,1211.3288000000002
,,,,,,,7022,570.6162,3357.1450000000004,1264.2948999999999
,,,,,,,7023,598.576,3522.1472000000003,1326.3184
,,,,,,,7024,614.1311000000001,3613.3119,1360.7759
,,,,,,,7025,583.6116000000001,3433.5422000000003,1293.0423
,,,,,,,7026,527.8889,3105.7037,1169.586
,,,,,,,7027,438.69320000000005,2580.7683,971.8984
,,,,,,,7028,341.03080000000006,2006.6079,755.7022000000001
,,,,,,,7029,260.3018,1531.0944000000002,576.5232000000001
,,,,,,,7030,203.20080000000002,1195.1830000000002,450.1134
,,,,,,,7031,141.768,834.4622,314.2524
,,,,,,,7032,91.75540000000001,539.7029,203.20080000000002
,,,,,,,7033,56.7072,333.9424,125.8191
,,,,,,,7034,73.04990000000001,429.6358,161.85180000000003
,,,,,,,7035,26.778400000000005,157.3231,59.2669
,,,,,,,7036,41.7428,245.73120000000003,92.543
,,,,,,,7037,77.97240000000001,458.9739,172.8782
,,,,,,,7038,127.98500000000001,753.1425,283.536
,,,,,,,7039,195.5217,1150.2898,433.18
,,,,,,,7040,276.8414,1628.363,613.3435000000001
,,,,,,,7041,361.7053,2128.489,801.5799000000001
,,,,,,,7042,465.4716,2739.0759000000003,1031.5591000000002
,,,,,,,7043,531.8269,3128.9379000000004,1178.2496
,,,,,,,7044,545.413,3209.8638000000005,1208.7691
,,,,,,,7045,543.0502,3195.0963000000006,1203.2559
,,,,,,,7046,526.7075,3099.4029,1167.2232000000001
,,,,,,,7047,515.4842,3033.2445000000002,1142.2169000000001
,,,,,,,7048,493.0376,2900.9277000000006,1092.4012
,,,,,,,7049,469.2127,2761.1286999999998,1039.8289000000002
,,,,,,,7050,420.5784,2474.2454000000002,931.7308
,,,,,,,7051,361.7053,2128.489,801.5799000000001
,,,,,,,7052,289.2461,1702.0036,640.9095
,,,,,,,7053,230.56990000000002,1356.2472,510.75860000000006
,,,,,,,7054,179.179,1054.7933,397.1473000000001
,,,,,,,7055,129.1664,760.4278,286.4895
,,,,,,,7056,88.0143,517.8470000000001,194.931
,,,,,,,7057,31.897800000000004,187.2519,70.4902
,,,,,,,7058,24.021800000000002,141.1773,53.163000000000004
,,,,,,,7059,34.4575,202.6101,76.3972
,,,,,,,7060,78.76,463.69950000000006,174.6503
,,,,,,,7061,162.24560000000002,954.965,359.7363
,,,,,,,7062,264.04290000000003,1553.9348000000002,585.1868000000001
,,,,,,,7063,330.5951,1945.372,732.6649000000001
,,,,,,,7064,378.8356,2229.4987,839.5816000000001
,,,,,,,7065,398.5256,2344.6852,882.8996000000001
,,,,,,,7066,421.9567,2482.909,935.0781000000001
,,,,,,,7067,500.32290000000006,2943.4581000000003,1108.547
,,,,,,,7068,532.8114,3135.4356000000002,1180.8093000000001
,,,,,,,7069,548.5634,3227.5848,1215.4637
,,,,,,,7070,538.1277,3166.1520000000005,1192.2295
,,,,,,,7071,532.8114,3135.4356000000002,1180.8093000000001
,,,,,,,7072,510.75860000000006,3004.8909000000003,1131.5843
,,,,,,,7073,484.5709,2851.3089000000004,1073.6957
,,,,,,,7074,428.4544000000001,2521.1076,949.4518
,,,,,,,7075,356.78280000000007,2098.954,790.3566000000001
,,,,,,,7076,271.9189,1600.0094000000001,602.5140000000001
,,,,,,,7077,206.745,1216.0544,457.98940000000005
,,,,,,,7078,144.13080000000002,847.6545,319.17490000000004
,,,,,,,7079,89.19570000000002,525.1323000000001,197.6876
,,,,,,,7080,52.769200000000005,310.1175,116.7617
,,,,,,,7081,49.02810000000001,288.8523,108.88570000000001
,,,,,,,7082,35.442,208.714,78.5631
,,,,,,,7083,32.6854,192.5682,72.45920000000001
,,,,,,,7084,48.437400000000004,284.9143,107.3105
,,,,,,,7085,87.2267,513.7121000000001,193.35580000000002
,,,,,,,7086,143.1463,842.732,317.4028
,,,,,,,7087,216.19620000000003,1272.1709,479.0577
,,,,,,,7088,295.35,1737.6425000000002,654.2986999999999
,,,,,,,7089,373.1255,2195.0412,826.5862
,,,,,,,7090,413.8838,2435.8499,917.3571000000002
,,,,,,,7091,426.8792,2512.0502,946.1045
,,,,,,,7092,445.3878,2620.3452,986.8628
,,,,,,,7093,473.9383,2788.8916,1050.2646000000002
,,,,,,,7094,495.2035,2913.3324000000002,1097.1268
,,,,,,,7095,518.2408,3049.7841,1148.5177
,,,,,,,7096,531.2362,3125.9844,1177.2651
,,,,,,,7097,505.44230000000005,2973.5838000000003,1119.7703000000001
,,,,,,,7098,457.5956,2692.6075,1014.0350000000001
,,,,,,,7099,379.8201,2235.2088,841.7475000000001
,,,,,,,7100,293.9717,1729.5696000000003,651.3452
,,,,,,,7101,224.466,1320.2145,497.1725
,,,,,,,7102,173.86270000000002,1023.2893,385.3333
,,,,,,,7103,122.07800000000002,718.2912,270.54060000000004
,,,,,,,7104,77.77550000000001,457.3987,172.28750000000002
,,,,,,,7105,33.2761,195.3248,73.6406
,,,,,,,7106,24.4156,143.34320000000002,53.95060000000001
,,,,,,,7107,34.260600000000004,201.82250000000002,76.0034
,,,,,,,7108,79.7445,469.0158,176.61930000000004
,,,,,,,7109,171.49990000000003,1009.5063000000001,380.2139
,,,,,,,7110,275.66,1621.8653000000002,610.7838
,,,,,,,7111,341.03080000000006,2006.0172,755.5053
,,,,,,,7112,390.84650000000005,2299.2013,865.7693
,,,,,,,7113,411.71790000000004,2423.0514000000003,912.4346000000002
,,,,,,,7114,393.99690000000004,2318.6944000000003,873.2515000000001
,,,,,,,7115,391.831,2305.699,868.3290000000001
,,,,,,,7116,406.2047,2390.3660000000004,900.2268
,,,,,,,7117,431.80170000000004,2540.2069,956.5402
,,,,,,,7118,448.34130000000005,2637.8693000000003,993.3605000000001
,,,,,,,7119,484.7678000000001,2852.8840999999998,1074.2864000000002
,,,,,,,7120,514.6966,3028.7158,1140.6417000000001
,,,,,,,7121,500.32290000000006,2944.0488000000005,1108.7439000000002
,,,,,,,7122,470.39410000000004,2768.2171000000003,1042.3886
,,,,,,,7123,387.49920000000003,2279.7082,858.484
,,,,,,,7124,284.5205,1673.8469000000002,630.4738000000001
,,,,,,,7125,205.95740000000004,1211.5257000000001,456.2173000000001
,,,,,,,7126,154.96030000000002,911.8439000000001,343.39360000000005
,,,,,,,7127,91.95230000000001,540.6874,203.5946
,,,,,,,7128,51.98160000000001,306.1795,115.1865
,,,,,,,7129,34.6544,203.9884,76.791
,,,,,,,7130,25.400100000000002,149.644,56.3134
,,,,,,,7131,35.835800000000006,210.87990000000002,79.3507
,,,,,,,7132,83.28870000000002,489.69030000000004,184.2984
,,,,,,,7133,179.179,1054.2026,396.9504
,,,,,,,7134,287.8678,1693.3400000000001,637.7591000000001
,,,,,,,7135,355.9952,2094.6222000000002,788.7814000000001
,,,,,,,7136,407.9768,2400.6048,903.9679
,,,,,,,7137,430.0296,2529.7712,952.7991000000001
,,,,,,,7138,411.521,2421.0824000000002,911.647
,,,,,,,7139,409.1582,2407.4963000000002,906.5276
,,,,,,,7140,424.12260000000003,2495.9044000000004,940.0006000000001
,,,,,,,7141,450.70410000000004,2652.243,998.8737
,,,,,,,7142,468.03130000000004,2754.2372,1037.2692
,,,,,,,7143,506.22990000000004,2978.7032000000004,1121.7393
,,,,,,,7144,537.537,3162.4109000000003,1190.8512
,,,,,,,7145,522.3757,3074.0028,1157.5751
,,,,,,,7146,491.26550000000003,2890.2951,1088.4632000000001
,,,,,,,7147,404.43260000000004,2380.3241000000003,896.2888000000002
,,,,,,,7148,297.1221,1747.6844000000003,658.2367
,,,,,,,7149,215.0148,1264.8856,476.3011000000001
,,,,,,,7150,161.85180000000003,952.0115000000001,358.55490000000003
,,,,,,,7151,95.89030000000001,564.5123000000001,212.65200000000002
,,,,,,,7152,54.3444,319.56870000000004,120.30590000000001
,,,,,,,7153,36.623400000000004,215.6055,81.12280000000001
,,,,,,,7154,26.778400000000005,158.1107,59.463800000000006
,,,,,,,7155,37.8048,222.6939,83.8794
,,,,,,,7156,87.8174,517.2563,194.7341
,,,,,,,7157,189.2209,1113.4695,419.39700000000005
,,,,,,,7158,304.0136,1788.8365000000001,673.5949
,,,,,,,7159,376.07900000000006,2212.5653,833.2808000000001
,,,,,,,7160,431.01410000000004,2535.8751,954.965
,,,,,,,7161,454.24830000000003,2672.3268000000003,1006.3559
,,,,,,,7162,434.55830000000003,2557.5341,963.0379
,,,,,,,7163,432.19550000000004,2543.1604,957.7216000000001
,,,,,,,7164,448.1444000000001,2636.4910000000004,992.7698000000001
,,,,,,,7165,476.10420000000005,2801.6901,1054.9902
,,,,,,,7166,494.4159,2909.3944,1095.7485000000001
,,,,,,,7167,534.7804,3146.4620000000004,1184.9442000000001
,,,,,,,7168,567.6627,3340.4085000000005,1257.9941000000001
,,,,,,,7169,551.9107,3247.0779,1222.749
,,,,,,,7170,518.8315,3053.1314,1149.6991
,,,,,,,7171,427.273,2514.413,946.8921000000001
,,,,,,,7172,313.8586,1846.3313,695.2539
,,,,,,,7173,227.0257,1336.1634000000001,503.2764
,,,,,,,7174,170.9092,1005.7652,378.8356
,,,,,,,7175,101.40350000000001,596.2132,224.466
,,,,,,,7176,57.297900000000006,337.6835,127.1974
,,,,,,,7177,56.3134,331.77650000000006,125.0315
,,,,,,,7178,39.7738,234.11410000000004,88.21120000000002
,,,,,,,7179,38.592400000000005,226.6319,85.4546
,,,,,,,7180,53.95060000000001,317.9935,119.71520000000001
,,,,,,,7181,100.2221,589.7155,222.10320000000002
,,,,,,,7182,164.6084,968.3542000000001,364.65880000000004
,,,,,,,7183,249.86610000000002,1470.2523,553.6828
,,,,,,,7184,339.4556,1996.7629000000002,751.9611
,,,,,,,7185,430.22650000000004,2531.5433,953.3898000000002
,,,,,,,7186,476.498,2803.4622,1055.7778
,,,,,,,7187,491.85620000000006,2894.6269,1090.0384000000001
,,,,,,,7188,514.4997,3026.9437,1139.8541
,,,,,,,7189,546.5944000000001,3216.5584000000003,1211.3288000000002
,,,,,,,7190,570.6162,3357.1450000000004,1264.2948999999999
,,,,,,,7191,598.576,3522.1472000000003,1326.3184
,,,,,,,7192,614.1311000000001,3613.3119,1360.7759
,,,,,,,7193,583.6116000000001,3433.5422000000003,1293.0423
,,,,,,,7194,527.8889,3105.7037,1169.586
,,,,,,,7195,438.69320000000005,2580.7683,971.8984
,,,,,,,7196,341.03080000000006,2006.6079,755.7022000000001
,,,,,,,7197,260.3018,1531.0944000000002,576.5232000000001
,,,,,,,7198,203.20080000000002,1195.1830000000002,450.1134
,,,,,,,7199,141.768,834.4622,314.2524
,,,,,,,7200,91.75540000000001,539.7029,203.20080000000002
,,,,,,,7201,56.7072,333.9424,125.8191
,,,,,,,7202,73.04990000000001,429.6358,161.85180000000003
,,,,,,,7203,26.778400000000005,157.3231,59.2669
,,,,,,,7204,41.7428,245.73120000000003,92.543
,,,,,,,7205,77.97240000000001,458.9739,172.8782
,,,,,,,7206,127.98500000000001,753.1425,283.536
,,,,,,,7207,195.5217,1150.2898,433.18
,,,,,,,7208,276.8414,1628.363,613.3435000000001
,,,,,,,7209,361.7053,2128.489,801.5799000000001
,,,,,,,7210,465.4716,2739.0759000000003,1031.5591000000002
,,,,,,,7211,531.8269,3128.9379000000004,1178.2496
,,,,,,,7212,545.413,3209.8638000000005,1208.7691
,,,,,,,7213,543.0502,3195.0963000000006,1203.2559
,,,,,,,7214,526.7075,3099.4029,1167.2232000000001
,,,,,,,7215,515.4842,3033.2445000000002,1142.2169000000001
,,,,,,,7216,493.0376,2900.9277000000006,1092.4012
,,,,,,,7217,469.2127,2761.1286999999998,1039.8289000000002
,,,,,,,7218,420.5784,2474.2454000000002,931.7308
,,,,,,,7219,361.7053,2128.489,801.5799000000001
,,,,,,,7220,289.2461,1702.0036,640.9095
,,,,,,,7221,230.56990000000002,1356.2472,510.75860000000006
,,,,,,,7222,179.179,1054.7933,397.1473000000001
,,,,,,,7223,129.1664,760.4278,286.4895
,,,,,,,7224,88.0143,517.8470000000001,194.931
,,,,,,,7225,31.897800000000004,187.2519,70.4902
,,,,,,,7226,24.021800000000002,141.1773,53.163000000000004
,,,,,,,7227,34.4575,202.6101,76.3972
,,,,,,,7228,78.76,463.69950000000006,174.6503
,,,,,,,7229,162.24560000000002,954.965,359.7363
,,,,,,,7230,264.04290000000003,1553.9348000000002,585.1868000000001
,,,,,,,7231,330.5951,1945.372,732.6649000000001
,,,,,,,7232,378.8356,2229.4987,839.5816000000001
,,,,,,,7233,398.5256,2344.6852,882.8996000000001
,,,,,,,7234,421.9567,2482.909,935.0781000000001
,,,,,,,7235,500.32290000000006,2943.4581000000003,1108.547
,,,,,,,7236,532.8114,3135.4356000000002,1180.8093000000001
,,,,,,,7237,548.5634,3227.5848,1215.4637
,,,,,,,7238,538.1277,3166.1520000000005,1192.2295
,,,,,,,7239,532.8114,3135.4356000000002,1180.8093000000001
,,,,,,,7240,510.75860000000006,3004.8909000000003,1131.5843
,,,,,,,7241,484.5709,2851.3089000000004,1073.6957
,,,,,,,7242,428.4544000000001,2521.1076,949.4518
,,,,,,,7243,356.78280000000007,2098.954,790.3566000000001
,,,,,,,7244,271.9189,1600.0094000000001,602.5140000000001
,,,,,,,7245,206.745,1216.0544,457.98940000000005
,,,,,,,7246,144.13080000000002,847.6545,319.17490000000004
,,,,,,,7247,89.19570000000002,525.1323000000001,197.6876
,,,,,,,7248,52.769200000000005,310.1175,116.7617
,,,,,,,7249,49.02810000000001,288.8523,108.88570000000001
,,,,,,,7250,35.442,208.714,78.5631
,,,,,,,7251,32.6854,192.5682,72.45920000000001
,,,,,,,7252,48.437400000000004,284.9143,107.3105
,,,,,,,7253,87.2267,513.7121000000001,193.35580000000002
,,,,,,,7254,143.1463,842.732,317.4028
,,,,,,,7255,216.19620000000003,1272.1709,479.0577
,,,,,,,7256,295.35,1737.6425000000002,654.2986999999999
,,,,,,,7257,373.1255,2195.0412,826.5862
,,,,,,,7258,413.8838,2435.8499,917.3571000000002
,,,,,,,7259,426.8792,2512.0502,946.1045
,,,,,,,7260,445.3878,2620.3452,986.8628
,,,,,,,7261,473.9383,2788.8916,1050.2646000000002
,,,,,,,7262,495.2035,2913.3324000000002,1097.1268
,,,,,,,7263,518.2408,3049.7841,1148.5177
,,,,,,,7264,531.2362,3125.9844,1177.2651
,,,,,,,7265,505.44230000000005,2973.5838000000003,1119.7703000000001
,,,,,,,7266,457.5956,2692.6075,1014.0350000000001
,,,,,,,7267,379.8201,2235.2088,841.7475000000001
,,,,,,,7268,293.9717,1729.5696000000003,651.3452
,,,,,,,7269,224.466,1320.2145,497.1725
,,,,,,,7270,173.86270000000002,1023.2893,385.3333
,,,,,,,7271,122.07800000000002,718.2912,270.54060000000004
,,,,,,,7272,77.77550000000001,457.3987,172.28750000000002
,,,,,,,7273,33.2761,195.3248,73.6406
,,,,,,,7274,24.4156,143.34320000000002,53.95060000000001
,,,,,,,7275,34.260600000000004,201.82250000000002,76.0034
,,,,,,,7276,79.7445,469.0158,176.61930000000004
,,,,,,,7277,171.49990000000003,1009.5063000000001,380.2139
,,,,,,,7278,275.66,1621.8653000000002,610.7838
,,,,,,,7279,341.03080000000006,2006.0172,755.5053
,,,,,,,7280,390.84650000000005,2299.2013,865.7693
,,,,,,,7281,411.71790000000004,2423.0514000000003,912.4346000000002
,,,,,,,7282,393.99690000000004,2318.6944000000003,873.2515000000001
,,,,,,,7283,391.831,2305.699,868.3290000000001
,,,,,,,7284,406.2047,2390.3660000000004,900.2268
,,,,,,,7285,431.80170000000004,2540.2069,956.5402
,,,,,,,7286,448.34130000000005,2637.8693000000003,993.3605000000001
,,,,,,,7287,484.7678000000001,2852.8840999999998,1074.2864000000002
,,,,,,,7288,514.6966,3028.7158,1140.6417000000001
,,,,,,,7289,500.32290000000006,2944.0488000000005,1108.7439000000002
,,,,,,,7290,470.39410000000004,2768.2171000000003,1042.3886
,,,,,,,7291,387.49920000000003,2279.7082,858.484
,,,,,,,7292,284.5205,1673.8469000000002,630.4738000000001
,,,,,,,7293,205.95740000000004,1211.5257000000001,456.2173000000001
,,,,,,,7294,154.96030000000002,911.8439000000001,343.39360000000005
,,,,,,,7295,91.95230000000001,540.6874,203.5946
,,,,,,,7296,51.98160000000001,306.1795,115.1865
,,,,,,,7297,34.6544,203.9884,76.791
,,,,,,,7298,25.400100000000002,149.644,56.3134
,,,,,,,7299,35.835800000000006,210.87990000000002,79.3507
,,,,,,,7300,83.28870000000002,489.69030000000004,184.2984
,,,,,,,7301,179.179,1054.2026,396.9504
,,,,,,,7302,287.8678,1693.3400000000001,637.7591000000001
,,,,,,,7303,355.9952,2094.6222000000002,788.7814000000001
,,,,,,,7304,407.9768,2400.6048,903.9679
,,,,,,,7305,430.0296,2529.7712,952.7991000000001
,,,,,,,7306,411.521,2421.0824000000002,911.647
,,,,,,,7307,409.1582,2407.4963000000002,906.5276
,,,,,,,7308,424.12260000000003,2495.9044000000004,940.0006000000001
,,,,,,,7309,450.70410000000004,2652.243,998.8737
,,,,,,,7310,468.03130000000004,2754.2372,1037.2692
,,,,,,,7311,506.22990000000004,2978.7032000000004,1121.7393
,,,,,,,7312,537.537,3162.4109000000003,1190.8512
,,,,,,,7313,522.3757,3074.0028,1157.5751
,,,,,,,7314,491.26550000000003,2890.2951,1088.4632000000001
,,,,,,,7315,404.43260000000004,2380.3241000000003,896.2888000000002
,,,,,,,7316,297.1221,1747.6844000000003,658.2367
,,,,,,,7317,215.0148,1264.8856,476.3011000000001
,,,,,,,7318,161.85180000000003,952.0115000000001,358.55490000000003
,,,,,,,7319,95.89030000000001,564.5123000000001,212.65200000000002
,,,,,,,7320,54.3444,319.56870000000004,120.30590000000001
,,,,,,,7321,36.623400000000004,215.6055,81.12280000000001
,,,,,,,7322,26.778400000000005,158.1107,59.463800000000006
,,,,,,,7323,37.8048,222.6939,83.8794
,,,,,,,7324,87.8174,517.2563,194.7341
,,,,,,,7325,189.2209,1113.4695,419.39700000000005
,,,,,,,7326,304.0136,1788.8365000000001,673.5949
,,,,,,,7327,376.07900000000006,2212.5653,833.2808000000001
,,,,,,,7328,431.01410000000004,2535.8751,954.965
,,,,,,,7329,454.24830000000003,2672.3268000000003,1006.3559
,,,,,,,7330,434.55830000000003,2557.5341,963.0379
,,,,,,,7331,432.19550000000004,2543.1604,957.7216000000001
,,,,,,,7332,448.1444000000001,2636.4910000000004,992.7698000000001
,,,,,,,7333,476.10420000000005,2801.6901,1054.9902
,,,,,,,7334,494.4159,2909.3944,1095.7485000000001
,,,,,,,7335,534.7804,3146.4620000000004,1184.9442000000001
,,,,,,,7336,567.6627,3340.4085000000005,1257.9941000000001
,,,,,,,7337,551.9107,3247.0779,1222.749
,,,,,,,7338,518.8315,3053.1314,1149.6991
,,,,,,,7339,427.273,2514.413,946.8921000000001
,,,,,,,7340,313.8586,1846.3313,695.2539
,,,,,,,7341,227.0257,1336.1634000000001,503.2764
,,,,,,,7342,170.9092,1005.7652,378.8356
,,,,,,,7343,101.40350000000001,596.2132,224.466
,,,,,,,7344,57.297900000000006,337.6835,127.1974
,,,,,,,7345,56.3134,331.77650000000006,125.0315
,,,,,,,7346,39.7738,234.11410000000004,88.21120000000002
,,,,,,,7347,38.592400000000005,226.6319,85.4546
,,,,,,,7348,53.95060000000001,317.9935,119.71520000000001
,,,,,,,7349,100.2221,589.7155,222.10320000000002
,,,,,,,7350,164.6084,968.3542000000001,364.65880000000004
,,,,,,,7351,249.86610000000002,1470.2523,553.6828
,,,,,,,7352,339.4556,1996.7629000000002,751.9611
,,,,,,,7353,430.22650000000004,2531.5433,953.3898000000002
,,,,,,,7354,476.498,2803.4622,1055.7778
,,,,,,,7355,491.85620000000006,2894.6269,1090.0384000000001
,,,,,,,7356,514.4997,3026.9437,1139.8541
,,,,,,,7357,546.5944000000001,3216.5584000000003,1211.3288000000002
,,,,,,,7358,570.6162,3357.1450000000004,1264.2948999999999
,,,,,,,7359,598.576,3522.1472000000003,1326.3184
,,,,,,,7360,614.1311000000001,3613.3119,1360.7759
,,,,,,,7361,583.6116000000001,3433.5422000000003,1293.0423
,,,,,,,7362,527.8889,3105.7037,1169.586
,,,,,,,7363,438.69320000000005,2580.7683,971.8984
,,,,,,,7364,341.03080000000006,2006.6079,755.7022000000001
,,,,,,,7365,260.3018,1531.0944000000002,576.5232000000001
,,,,,,,7366,203.20080000000002,1195.1830000000002,450.1134
,,,,,,,7367,141.768,834.4622,314.2524
,,,,,,,7368,91.75540000000001,539.7029,203.20080000000002
,,,,,,,7369,56.7072,333.9424,125.8191
,,,,,,,7370,73.04990000000001,429.6358,161.85180000000003
,,,,,,,7371,26.778400000000005,157.3231,59.2669
,,,,,,,7372,41.7428,245.73120000000003,92.543
,,,,,,,7373,77.97240000000001,458.9739,172.8782
,,,,,,,7374,127.98500000000001,753.1425,283.536
,,,,,,,7375,195.5217,1150.2898,433.18
,,,,,,,7376,276.8414,1628.363,613.3435000000001
,,,,,,,7377,361.7053,2128.489,801.5799000000001
,,,,,,,7378,465.4716,2739.0759000000003,1031.5591000000002
,,,,,,,7379,531.8269,3128.9379000000004,1178.2496
,,,,,,,7380,545.413,3209.8638000000005,1208.7691
,,,,,,,7381,543.0502,3195.0963000000006,1203.2559
,,,,,,,7382,526.7075,3099.4029,1167.2232000000001
,,,,,,,7383,515.4842,3033.2445000000002,1142.2169000000001
,,,,,,,7384,493.0376,2900.9277000000006,1092.4012
,,,,,,,7385,469.2127,2761.1286999999998,1039.8289000000002
,,,,,,,7386,420.5784,2474.2454000000002,931.7308
,,,,,,,7387,361.7053,2128.489,801.5799000000001
,,,,,,,7388,289.2461,1702.0036,640.9095
,,,,,,,7389,230.56990000000002,1356.2472,510.75860000000006
,,,,,,,7390,179.179,1054.7933,397.1473000000001
,,,,,,,7391,129.1664,760.4278,286.4895
,,,,,,,7392,88.0143,517.8470000000001,194.931
,,,,,,,7393,31.897800000000004,187.2519,70.4902
,,,,,,,7394,24.021800000000002,141.1773,53.163000000000004
,,,,,,,7395,34.4575,202.6101,76.3972
,,,,,,,7396,78.76,463.69950000000006,174.6503
,,,,,,,7397,162.24560000000002,954.965,359.7363
,,,,,,,7398,264.04290000000003,1553.9348000000002,585.1868000000001
,,,,,,,7399,330.5951,1945.372,732.6649000000001
,,,,,,,7400,378.8356,2229.4987,839.5816000000001
,,,,,,,7401,398.5256,2344.6852,882.8996000000001
,,,,,,,7402,421.9567,2482.909,935.0781000000001
,,,,,,,7403,500.32290000000006,2943.4581000000003,1108.547
,,,,,,,7404,532.8114,3135.4356000000002,1180.8093000000001
,,,,,,,7405,548.5634,3227.5848,1215.4637
,,,,,,,7406,538.1277,3166.1520000000005,1192.2295
