Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_liqH2_tonne_per_hr_z1,Load_liqH2_tonne_per_hr_z2,Load_liqH2_tonne_per_hr_z3
,,,,,,,7837,12.09,71.145,26.79
,,,,,,,7838,12.555,73.88,27.825
,,,,,,,7839,13.58,79.9,30.09
,,,,,,,7840,14.415,84.825,31.945
,,,,,,,7841,14.015,82.455,31.05
,,,,,,,7842,13.175,77.53,29.195
,,,,,,,7843,10.85,63.85,24.045
,,,,,,,7844,7.97,46.885,17.655
,,,,,,,7845,5.765,33.93,12.78
,,,,,,,7846,4.34,25.54,9.62
,,,,,,,7847,2.575,15.14,5.7
,,,,,,,7848,1.455,8.575,3.23
,,,,,,,7849,1.43,8.425,3.175
,,,,,,,7850,1.01,5.945,2.24
,,,,,,,7851,0.98,5.755,2.17
,,,,,,,7852,1.37,8.075,3.04
,,,,,,,7853,2.545,14.975,5.64
,,,,,,,7854,4.18,24.59,9.26
,,,,,,,7855,6.345,37.335,14.06
,,,,,,,7856,8.62,50.705,19.095
,,,,,,,7857,10.925,64.285,24.21
,,,,,,,7858,12.1,71.19,26.81
,,,,,,,7859,12.49,73.505,27.68
,,,,,,,7860,13.065,76.865,28.945
,,,,,,,7861,13.88,81.68,30.76
,,,,,,,7862,14.49,85.25,32.105
,,,,,,,7863,15.2,89.44,33.68
,,,,,,,7864,15.595,91.755,34.555
,,,,,,,7865,14.82,87.19,32.835
,,,,,,,7866,13.405,78.865,29.7
,,,,,,,7867,11.14,65.535,24.68
,,,,,,,7868,8.66,50.955,19.19
,,,,,,,7869,6.61,38.88,14.64
,,,,,,,7870,5.16,30.35,11.43
,,,,,,,7871,3.6,21.19,7.98
,,,,,,,7872,2.33,13.705,5.16
,,,,,,,7873,1.44,8.48,3.195
,,,,,,,7874,1.855,10.91,4.11
,,,,,,,7875,0.68,3.995,1.505
,,,,,,,7876,1.06,6.24,2.35
,,,,,,,7877,1.98,11.655,4.39
,,,,,,,7878,3.25,19.125,7.2
,,,,,,,7879,4.965,29.21,11
,,,,,,,7880,7.03,41.35,15.575
,,,,,,,7881,9.185,54.05,20.355
,,,,,,,7882,11.82,69.555,26.195
,,,,,,,7883,13.505,79.455,29.92
,,,,,,,7884,13.85,81.51,30.695
,,,,,,,7885,13.79,81.135,30.555
,,,,,,,7886,13.375,78.705,29.64
,,,,,,,7887,13.09,77.025,29.005
,,,,,,,7888,12.52,73.665,27.74
,,,,,,,7889,11.915,70.115,26.405
,,,,,,,7890,10.68,62.83,23.66
,,,,,,,7891,9.185,54.05,20.355
,,,,,,,7892,7.345,43.22,16.275
,,,,,,,7893,5.855,34.44,12.97
,,,,,,,7894,4.55,26.785,10.085
,,,,,,,7895,3.28,19.31,7.275
,,,,,,,7896,2.235,13.15,4.95
,,,,,,,7897,0.81,4.755,1.79
,,,,,,,7898,0.61,3.585,1.35
,,,,,,,7899,0.875,5.145,1.94
,,,,,,,7900,2,11.775,4.435
,,,,,,,7901,4.12,24.25,9.135
,,,,,,,7902,6.705,39.46,14.86
,,,,,,,7903,8.395,49.4,18.605
,,,,,,,7904,9.62,56.615,21.32
,,,,,,,7905,10.12,59.54,22.42
,,,,,,,7906,10.715,63.05,23.745
,,,,,,,7907,12.705,74.745,28.15
,,,,,,,7908,13.53,79.62,29.985
,,,,,,,7909,13.93,81.96,30.865
,,,,,,,7910,13.665,80.4,30.275
,,,,,,,7911,13.53,79.62,29.985
,,,,,,,7912,12.97,76.305,28.735
,,,,,,,7913,12.305,72.405,27.265
,,,,,,,7914,10.88,64.02,24.11
,,,,,,,7915,9.06,53.3,20.07
,,,,,,,7916,6.905,40.63,15.3
,,,,,,,7917,5.25,30.88,11.63
,,,,,,,7918,3.66,21.525,8.105
,,,,,,,7919,2.265,13.335,5.02
,,,,,,,7920,1.34,7.875,2.965
,,,,,,,7921,1.245,7.335,2.765
,,,,,,,7922,0.9,5.3,1.995
,,,,,,,7923,0.83,4.89,1.84
,,,,,,,7924,1.23,7.235,2.725
,,,,,,,7925,2.215,13.045,4.91
,,,,,,,7926,3.635,21.4,8.06
,,,,,,,7927,5.49,32.305,12.165
,,,,,,,7928,7.5,44.125,16.615
,,,,,,,7929,9.475,55.74,20.99
,,,,,,,7930,10.51,61.855,23.295
,,,,,,,7931,10.84,63.79,24.025
,,,,,,,7932,11.31,66.54,25.06
,,,,,,,7933,12.035,70.82,26.67
,,,,,,,7934,12.575,73.98,27.86
,,,,,,,7935,13.16,77.445,29.165
,,,,,,,7936,13.49,79.38,29.895
,,,,,,,7937,12.835,75.51,28.435
,,,,,,,7938,11.62,68.375,25.75
,,,,,,,7939,9.645,56.76,21.375
,,,,,,,7940,7.465,43.92,16.54
,,,,,,,7941,5.7,33.525,12.625
,,,,,,,7942,4.415,25.985,9.785
,,,,,,,7943,3.1,18.24,6.87
,,,,,,,7944,1.975,11.615,4.375
,,,,,,,7945,0.845,4.96,1.87
,,,,,,,7946,0.62,3.64,1.37
,,,,,,,7947,0.87,5.125,1.93
,,,,,,,7948,2.025,11.91,4.485
,,,,,,,7949,4.355,25.635,9.655
,,,,,,,7950,7,41.185,15.51
,,,,,,,7951,8.66,50.94,19.185
,,,,,,,7952,9.925,58.385,21.985
,,,,,,,7953,10.455,61.53,23.17
,,,,,,,7954,10.005,58.88,22.175
,,,,,,,7955,9.95,58.55,22.05
,,,,,,,7956,10.315,60.7,22.86
,,,,,,,7957,10.965,64.505,24.29
,,,,,,,7958,11.385,66.985,25.225
,,,,,,,7959,12.31,72.445,27.28
,,,,,,,7960,13.07,76.91,28.965
,,,,,,,7961,12.705,74.76,28.155
,,,,,,,7962,11.945,70.295,26.47
,,,,,,,7963,9.84,57.89,21.8
,,,,,,,7964,7.225,42.505,16.01
,,,,,,,7965,5.23,30.765,11.585
,,,,,,,7966,3.935,23.155,8.72
,,,,,,,7967,2.335,13.73,5.17
,,,,,,,7968,1.32,7.775,2.925
,,,,,,,7969,0.88,5.18,1.95
,,,,,,,7970,0.645,3.8,1.43
,,,,,,,7971,0.91,5.355,2.015
,,,,,,,7972,2.115,12.435,4.68
,,,,,,,7973,4.55,26.77,10.08
,,,,,,,7974,7.31,43,16.195
,,,,,,,7975,9.04,53.19,20.03
,,,,,,,7976,10.36,60.96,22.955
,,,,,,,7977,10.92,64.24,24.195
,,,,,,,7978,10.45,61.48,23.15
,,,,,,,7979,10.39,61.135,23.02
,,,,,,,7980,10.77,63.38,23.87
,,,,,,,7981,11.445,67.35,25.365
,,,,,,,7982,11.885,69.94,26.34
,,,,,,,7983,12.855,75.64,28.485
,,,,,,,7984,13.65,80.305,30.24
,,,,,,,7985,13.265,78.06,29.395
,,,,,,,7986,12.475,73.395,27.64
,,,,,,,7987,10.27,60.445,22.76
,,,,,,,7988,7.545,44.38,16.715
,,,,,,,7989,5.46,32.12,12.095
,,,,,,,7990,4.11,24.175,9.105
,,,,,,,7991,2.435,14.335,5.4
,,,,,,,7992,1.38,8.115,3.055
,,,,,,,7993,0.93,5.475,2.06
,,,,,,,7994,0.68,4.015,1.51
,,,,,,,7995,0.96,5.655,2.13
,,,,,,,7996,2.23,13.135,4.945
,,,,,,,7997,4.805,28.275,10.65
,,,,,,,7998,7.72,45.425,17.105
,,,,,,,7999,9.55,56.185,21.16
,,,,,,,8000,10.945,64.395,24.25
,,,,,,,8001,11.535,67.86,25.555
,,,,,,,8002,11.035,64.945,24.455
,,,,,,,8003,10.975,64.58,24.32
,,,,,,,8004,11.38,66.95,25.21
,,,,,,,8005,12.09,71.145,26.79
,,,,,,,8006,12.555,73.88,27.825
,,,,,,,8007,13.58,79.9,30.09
,,,,,,,8008,14.415,84.825,31.945
,,,,,,,8009,14.015,82.455,31.05
,,,,,,,8010,13.175,77.53,29.195
,,,,,,,8011,10.85,63.85,24.045
,,,,,,,8012,7.97,46.885,17.655
,,,,,,,8013,5.765,33.93,12.78
,,,,,,,8014,4.34,25.54,9.62
,,,,,,,8015,2.575,15.14,5.7
,,,,,,,8016,1.455,8.575,3.23
,,,,,,,8017,1.43,8.425,3.175
,,,,,,,8018,1.01,5.945,2.24
,,,,,,,8019,0.98,5.755,2.17
,,,,,,,8020,1.37,8.075,3.04
,,,,,,,8021,2.545,14.975,5.64
,,,,,,,8022,4.18,24.59,9.26
,,,,,,,8023,6.345,37.335,14.06
,,,,,,,8024,8.62,50.705,19.095
,,,,,,,8025,10.925,64.285,24.21
,,,,,,,8026,12.1,71.19,26.81
,,,,,,,8027,12.49,73.505,27.68
,,,,,,,8028,13.065,76.865,28.945
,,,,,,,8029,13.88,81.68,30.76
,,,,,,,8030,14.49,85.25,32.105
,,,,,,,8031,15.2,89.44,33.68
,,,,,,,8032,15.595,91.755,34.555
,,,,,,,8033,14.82,87.19,32.835
,,,,,,,8034,13.405,78.865,29.7
,,,,,,,8035,11.14,65.535,24.68
,,,,,,,8036,8.66,50.955,19.19
,,,,,,,8037,6.61,38.88,14.64
,,,,,,,8038,5.16,30.35,11.43
,,,,,,,8039,3.6,21.19,7.98
,,,,,,,8040,2.33,13.705,5.16
,,,,,,,8041,1.44,8.48,3.195
,,,,,,,8042,1.855,10.91,4.11
,,,,,,,8043,0.68,3.995,1.505
,,,,,,,8044,1.06,6.24,2.35
,,,,,,,8045,1.98,11.655,4.39
,,,,,,,8046,3.25,19.125,7.2
,,,,,,,8047,4.965,29.21,11
,,,,,,,8048,7.03,41.35,15.575
,,,,,,,8049,9.185,54.05,20.355
,,,,,,,8050,11.82,69.555,26.195
,,,,,,,8051,13.505,79.455,29.92
,,,,,,,8052,13.85,81.51,30.695
,,,,,,,8053,13.79,81.135,30.555
,,,,,,,8054,13.375,78.705,29.64
,,,,,,,8055,13.09,77.025,29.005
,,,,,,,8056,12.52,73.665,27.74
,,,,,,,8057,11.915,70.115,26.405
,,,,,,,8058,10.68,62.83,23.66
,,,,,,,8059,9.185,54.05,20.355
,,,,,,,8060,7.345,43.22,16.275
,,,,,,,8061,5.855,34.44,12.97
,,,,,,,8062,4.55,26.785,10.085
,,,,,,,8063,3.28,19.31,7.275
,,,,,,,8064,2.235,13.15,4.95
,,,,,,,8065,0.81,4.755,1.79
,,,,,,,8066,0.61,3.585,1.35
,,,,,,,8067,0.875,5.145,1.94
,,,,,,,8068,2,11.775,4.435
,,,,,,,8069,4.12,24.25,9.135
,,,,,,,8070,6.705,39.46,14.86
,,,,,,,8071,8.395,49.4,18.605
,,,,,,,8072,9.62,56.615,21.32
,,,,,,,8073,10.12,59.54,22.42
,,,,,,,8074,10.715,63.05,23.745
,,,,,,,8075,12.705,74.745,28.15
,,,,,,,8076,13.53,79.62,29.985
,,,,,,,8077,13.93,81.96,30.865
,,,,,,,8078,13.665,80.4,30.275
,,,,,,,8079,13.53,79.62,29.985
,,,,,,,8080,12.97,76.305,28.735
,,,,,,,8081,12.305,72.405,27.265
,,,,,,,8082,10.88,64.02,24.11
,,,,,,,8083,9.06,53.3,20.07
,,,,,,,8084,6.905,40.63,15.3
,,,,,,,8085,5.25,30.88,11.63
,,,,,,,8086,3.66,21.525,8.105
,,,,,,,8087,2.265,13.335,5.02
,,,,,,,8088,1.34,7.875,2.965
,,,,,,,8089,1.245,7.335,2.765
,,,,,,,8090,0.9,5.3,1.995
,,,,,,,8091,0.83,4.89,1.84
,,,,,,,8092,1.23,7.235,2.725
,,,,,,,8093,2.215,13.045,4.91
,,,,,,,8094,3.635,21.4,8.06
,,,,,,,8095,5.49,32.305,12.165
,,,,,,,8096,7.5,44.125,16.615
,,,,,,,8097,9.475,55.74,20.99
,,,,,,,8098,10.51,61.855,23.295
,,,,,,,8099,10.84,63.79,24.025
,,,,,,,8100,11.31,66.54,25.06
,,,,,,,8101,12.035,70.82,26.67
,,,,,,,8102,12.575,73.98,27.86
,,,,,,,8103,13.16,77.445,29.165
,,,,,,,8104,13.49,79.38,29.895
,,,,,,,8105,12.835,75.51,28.435
,,,,,,,8106,11.62,68.375,25.75
,,,,,,,8107,9.645,56.76,21.375
,,,,,,,8108,7.465,43.92,16.54
,,,,,,,8109,5.7,33.525,12.625
,,,,,,,8110,4.415,25.985,9.785
,,,,,,,8111,3.1,18.24,6.87
,,,,,,,8112,1.975,11.615,4.375
,,,,,,,8113,0.845,4.96,1.87
,,,,,,,8114,0.62,3.64,1.37
,,,,,,,8115,0.87,5.125,1.93
,,,,,,,8116,2.025,11.91,4.485
,,,,,,,8117,4.355,25.635,9.655
,,,,,,,8118,7,41.185,15.51
,,,,,,,8119,8.66,50.94,19.185
,,,,,,,8120,9.925,58.385,21.985
,,,,,,,8121,10.455,61.53,23.17
,,,,,,,8122,10.005,58.88,22.175
,,,,,,,8123,9.95,58.55,22.05
,,,,,,,8124,10.315,60.7,22.86
,,,,,,,8125,10.965,64.505,24.29
,,,,,,,8126,11.385,66.985,25.225
,,,,,,,8127,12.31,72.445,27.28
,,,,,,,8128,13.07,76.91,28.965
,,,,,,,8129,12.705,74.76,28.155
,,,,,,,8130,11.945,70.295,26.47
,,,,,,,8131,9.84,57.89,21.8
,,,,,,,8132,7.225,42.505,16.01
,,,,,,,8133,5.23,30.765,11.585
,,,,,,,8134,3.935,23.155,8.72
,,,,,,,8135,2.335,13.73,5.17
,,,,,,,8136,1.32,7.775,2.925
,,,,,,,8137,0.88,5.18,1.95
,,,,,,,8138,0.645,3.8,1.43
,,,,,,,8139,0.91,5.355,2.015
,,,,,,,8140,2.115,12.435,4.68
,,,,,,,8141,4.55,26.77,10.08
,,,,,,,8142,7.31,43,16.195
,,,,,,,8143,9.04,53.19,20.03
,,,,,,,8144,10.36,60.96,22.955
,,,,,,,8145,10.92,64.24,24.195
,,,,,,,8146,10.45,61.48,23.15
,,,,,,,8147,10.39,61.135,23.02
,,,,,,,8148,10.77,63.38,23.87
,,,,,,,8149,11.445,67.35,25.365
,,,,,,,8150,11.885,69.94,26.34
,,,,,,,8151,12.855,75.64,28.485
,,,,,,,8152,13.65,80.305,30.24
,,,,,,,8153,13.265,78.06,29.395
,,,,,,,8154,12.475,73.395,27.64
,,,,,,,8155,10.27,60.445,22.76
,,,,,,,8156,7.545,44.38,16.715
,,,,,,,8157,5.46,32.12,12.095
,,,,,,,8158,4.11,24.175,9.105
,,,,,,,8159,2.435,14.335,5.4
,,,,,,,8160,1.38,8.115,3.055
,,,,,,,8161,0.93,5.475,2.06
,,,,,,,8162,0.68,4.015,1.51
,,,,,,,8163,0.96,5.655,2.13
,,,,,,,8164,2.23,13.135,4.945
,,,,,,,8165,4.805,28.275,10.65
,,,,,,,8166,7.72,45.425,17.105
,,,,,,,8167,9.55,56.185,21.16
,,,,,,,8168,10.945,64.395,24.25
,,,,,,,8169,11.535,67.86,25.555
,,,,,,,8170,11.035,64.945,24.455
,,,,,,,8171,10.975,64.58,24.32
,,,,,,,8172,11.38,66.95,25.21
,,,,,,,8173,12.09,71.145,26.79
,,,,,,,8174,12.555,73.88,27.825
,,,,,,,8175,13.58,79.9,30.09
,,,,,,,8176,14.415,84.825,31.945
,,,,,,,8177,14.015,82.455,31.05
,,,,,,,8178,13.175,77.53,29.195
,,,,,,,8179,10.85,63.85,24.045
,,,,,,,8180,7.97,46.885,17.655
,,,,,,,8181,5.765,33.93,12.78
,,,,,,,8182,4.34,25.54,9.62
,,,,,,,8183,2.575,15.14,5.7
,,,,,,,8184,1.455,8.575,3.23
,,,,,,,8185,1.43,8.425,3.175
,,,,,,,8186,1.01,5.945,2.24
,,,,,,,8187,0.98,5.755,2.17
,,,,,,,8188,1.37,8.075,3.04
,,,,,,,8189,2.545,14.975,5.64
,,,,,,,8190,4.18,24.59,9.26
,,,,,,,8191,6.345,37.335,14.06
,,,,,,,8192,8.62,50.705,19.095
,,,,,,,8193,10.925,64.285,24.21
,,,,,,,8194,12.1,71.19,26.81
,,,,,,,8195,12.49,73.505,27.68
,,,,,,,8196,13.065,76.865,28.945
,,,,,,,8197,13.88,81.68,30.76
,,,,,,,8198,14.49,85.25,32.105
,,,,,,,8199,15.2,89.44,33.68
,,,,,,,8200,15.595,91.755,34.555
,,,,,,,8201,14.82,87.19,32.835
,,,,,,,8202,13.405,78.865,29.7
,,,,,,,8203,11.14,65.535,24.68
,,,,,,,8204,8.66,50.955,19.19
,,,,,,,8205,6.61,38.88,14.64
,,,,,,,8206,5.16,30.35,11.43
,,,,,,,8207,3.6,21.19,7.98
,,,,,,,8208,2.33,13.705,5.16
,,,,,,,8209,1.44,8.48,3.195
,,,,,,,8210,1.855,10.91,4.11
,,,,,,,8211,0.68,3.995,1.505
,,,,,,,8212,1.06,6.24,2.35
,,,,,,,8213,1.98,11.655,4.39
,,,,,,,8214,3.25,19.125,7.2
,,,,,,,8215,4.965,29.21,11
,,,,,,,8216,7.03,41.35,15.575
,,,,,,,8217,9.185,54.05,20.355
,,,,,,,8218,11.82,69.555,26.195
,,,,,,,8219,13.505,79.455,29.92
,,,,,,,8220,13.85,81.51,30.695
,,,,,,,8221,13.79,81.135,30.555
,,,,,,,8222,13.375,78.705,29.64
,,,,,,,8223,13.09,77.025,29.005
,,,,,,,8224,12.52,73.665,27.74
,,,,,,,8225,11.915,70.115,26.405
,,,,,,,8226,10.68,62.83,23.66
,,,,,,,8227,9.185,54.05,20.355
,,,,,,,8228,7.345,43.22,16.275
,,,,,,,8229,5.855,34.44,12.97
,,,,,,,8230,4.55,26.785,10.085
,,,,,,,8231,3.28,19.31,7.275
,,,,,,,8232,2.235,13.15,4.95
,,,,,,,8233,0.81,4.755,1.79
,,,,,,,8234,0.61,3.585,1.35
,,,,,,,8235,0.875,5.145,1.94
,,,,,,,8236,2,11.775,4.435
,,,,,,,8237,4.12,24.25,9.135
,,,,,,,8238,6.705,39.46,14.86
,,,,,,,8239,8.395,49.4,18.605
,,,,,,,8240,9.62,56.615,21.32
,,,,,,,8241,10.12,59.54,22.42
,,,,,,,8242,10.715,63.05,23.745
,,,,,,,8243,12.705,74.745,28.15
,,,,,,,8244,13.53,79.62,29.985
,,,,,,,8245,13.93,81.96,30.865
,,,,,,,8246,13.665,80.4,30.275
,,,,,,,8247,13.53,79.62,29.985
,,,,,,,8248,12.97,76.305,28.735
,,,,,,,8249,12.305,72.405,27.265
,,,,,,,8250,10.88,64.02,24.11
,,,,,,,8251,9.06,53.3,20.07
,,,,,,,8252,6.905,40.63,15.3
,,,,,,,8253,5.25,30.88,11.63
,,,,,,,8254,3.66,21.525,8.105
,,,,,,,8255,2.265,13.335,5.02
,,,,,,,8256,1.34,7.875,2.965
,,,,,,,8257,1.245,7.335,2.765
,,,,,,,8258,0.9,5.3,1.995
,,,,,,,8259,0.83,4.89,1.84
,,,,,,,8260,1.23,7.235,2.725
,,,,,,,8261,2.215,13.045,4.91
,,,,,,,8262,3.635,21.4,8.06
,,,,,,,8263,5.49,32.305,12.165
,,,,,,,8264,7.5,44.125,16.615
,,,,,,,8265,9.475,55.74,20.99
,,,,,,,8266,10.51,61.855,23.295
,,,,,,,8267,10.84,63.79,24.025
,,,,,,,8268,11.31,66.54,25.06
,,,,,,,8269,12.035,70.82,26.67
,,,,,,,8270,12.575,73.98,27.86
,,,,,,,8271,13.16,77.445,29.165
,,,,,,,8272,13.49,79.38,29.895
,,,,,,,8273,12.835,75.51,28.435
,,,,,,,8274,11.62,68.375,25.75
,,,,,,,8275,9.645,56.76,21.375
,,,,,,,8276,7.465,43.92,16.54
,,,,,,,8277,5.7,33.525,12.625
,,,,,,,8278,4.415,25.985,9.785
,,,,,,,8279,3.1,18.24,6.87
,,,,,,,8280,1.975,11.615,4.375
,,,,,,,8281,0.845,4.96,1.87
,,,,,,,8282,0.62,3.64,1.37
,,,,,,,8283,0.87,5.125,1.93
,,,,,,,8284,2.025,11.91,4.485
,,,,,,,8285,4.355,25.635,9.655
,,,,,,,8286,7,41.185,15.51
,,,,,,,8287,8.66,50.94,19.185
,,,,,,,8288,9.925,58.385,21.985
,,,,,,,8289,10.455,61.53,23.17
,,,,,,,8290,10.005,58.88,22.175
,,,,,,,8291,9.95,58.55,22.05
,,,,,,,8292,10.315,60.7,22.86
,,,,,,,8293,10.965,64.505,24.29
,,,,,,,8294,11.385,66.985,25.225
,,,,,,,8295,12.31,72.445,27.28
,,,,,,,8296,13.07,76.91,28.965
,,,,,,,8297,12.705,74.76,28.155
,,,,,,,8298,11.945,70.295,26.47
,,,,,,,8299,9.84,57.89,21.8
,,,,,,,8300,7.225,42.505,16.01
,,,,,,,8301,5.23,30.765,11.585
,,,,,,,8302,3.935,23.155,8.72
,,,,,,,8303,2.335,13.73,5.17
,,,,,,,8304,1.32,7.775,2.925
,,,,,,,8305,0.88,5.18,1.95
,,,,,,,8306,0.645,3.8,1.43
,,,,,,,8307,0.91,5.355,2.015
,,,,,,,8308,2.115,12.435,4.68
,,,,,,,8309,4.55,26.77,10.08
,,,,,,,8310,7.31,43,16.195
,,,,,,,8311,9.04,53.19,20.03
,,,,,,,8312,10.36,60.96,22.955
,,,,,,,8313,10.92,64.24,24.195
,,,,,,,8314,10.45,61.48,23.15
,,,,,,,8315,10.39,61.135,23.02
,,,,,,,8316,10.77,63.38,23.87
,,,,,,,8317,11.445,67.35,25.365
,,,,,,,8318,11.885,69.94,26.34
,,,,,,,8319,12.855,75.64,28.485
,,,,,,,8320,13.65,80.305,30.24
,,,,,,,8321,13.265,78.06,29.395
,,,,,,,8322,12.475,73.395,27.64
,,,,,,,8323,10.27,60.445,22.76
,,,,,,,8324,7.545,44.38,16.715
,,,,,,,8325,5.46,32.12,12.095
,,,,,,,8326,4.11,24.175,9.105
,,,,,,,8327,2.435,14.335,5.4
,,,,,,,8328,1.38,8.115,3.055
,,,,,,,8329,0.93,5.475,2.06
,,,,,,,8330,0.68,4.015,1.51
,,,,,,,8331,0.96,5.655,2.13
,,,,,,,8332,2.23,13.135,4.945
,,,,,,,8333,4.805,28.275,10.65
,,,,,,,8334,7.72,45.425,17.105
,,,,,,,8335,9.55,56.185,21.16
,,,,,,,8336,10.945,64.395,24.25
,,,,,,,8337,11.535,67.86,25.555
,,,,,,,8338,11.035,64.945,24.455
,,,,,,,8339,10.975,64.58,24.32
,,,,,,,8340,11.38,66.95,25.21
,,,,,,,8341,12.09,71.145,26.79
,,,,,,,8342,12.555,73.88,27.825
,,,,,,,8343,13.58,79.9,30.09
,,,,,,,8344,14.415,84.825,31.945
,,,,,,,8345,14.015,82.455,31.05
,,,,,,,8346,13.175,77.53,29.195
,,,,,,,8347,10.85,63.85,24.045
,,,,,,,8348,7.97,46.885,17.655
,,,,,,,8349,5.765,33.93,12.78
,,,,,,,8350,4.34,25.54,9.62
,,,,,,,8351,2.575,15.14,5.7
,,,,,,,8352,1.455,8.575,3.23
,,,,,,,8353,1.43,8.425,3.175
,,,,,,,8354,1.01,5.945,2.24
,,,,,,,8355,0.98,5.755,2.17
,,,,,,,8356,1.37,8.075,3.04
,,,,,,,8357,2.545,14.975,5.64
,,,,,,,8358,4.18,24.59,9.26
,,,,,,,8359,6.345,37.335,14.06
,,,,,,,8360,8.62,50.705,19.095
,,,,,,,8361,10.925,64.285,24.21
,,,,,,,8362,12.1,71.19,26.81
,,,,,,,8363,12.49,73.505,27.68
,,,,,,,8364,13.065,76.865,28.945
,,,,,,,8365,13.88,81.68,30.76
,,,,,,,8366,14.49,85.25,32.105
,,,,,,,8367,15.2,89.44,33.68
,,,,,,,8368,15.595,91.755,34.555
,,,,,,,8369,14.82,87.19,32.835
,,,,,,,8370,13.405,78.865,29.7
,,,,,,,8371,11.14,65.535,24.68
,,,,,,,8372,8.66,50.955,19.19
,,,,,,,8373,6.61,38.88,14.64
,,,,,,,8374,5.16,30.35,11.43
,,,,,,,8375,3.6,21.19,7.98
,,,,,,,8376,2.33,13.705,5.16
,,,,,,,8377,1.44,8.48,3.195
,,,,,,,8378,1.855,10.91,4.11
,,,,,,,8379,0.68,3.995,1.505
,,,,,,,8380,1.06,6.24,2.35
,,,,,,,8381,1.98,11.655,4.39
,,,,,,,8382,3.25,19.125,7.2
,,,,,,,8383,4.965,29.21,11
,,,,,,,8384,7.03,41.35,15.575
,,,,,,,8385,9.185,54.05,20.355
,,,,,,,8386,11.82,69.555,26.195
,,,,,,,8387,13.505,79.455,29.92
,,,,,,,8388,13.85,81.51,30.695
,,,,,,,8389,13.79,81.135,30.555
,,,,,,,8390,13.375,78.705,29.64
,,,,,,,8391,13.09,77.025,29.005
,,,,,,,8392,12.52,73.665,27.74
,,,,,,,8393,11.915,70.115,26.405
,,,,,,,8394,10.68,62.83,23.66
,,,,,,,8395,9.185,54.05,20.355
,,,,,,,8396,7.345,43.22,16.275
,,,,,,,8397,5.855,34.44,12.97
,,,,,,,8398,4.55,26.785,10.085
,,,,,,,8399,3.28,19.31,7.275
,,,,,,,8400,2.235,13.15,4.95
,,,,,,,8401,0.81,4.755,1.79
,,,,,,,8402,0.61,3.585,1.35
,,,,,,,8403,0.875,5.145,1.94
,,,,,,,8404,2,11.775,4.435
,,,,,,,8405,4.12,24.25,9.135
,,,,,,,8406,6.705,39.46,14.86
,,,,,,,8407,8.395,49.4,18.605
,,,,,,,8408,9.62,56.615,21.32
,,,,,,,8409,10.12,59.54,22.42
,,,,,,,8410,10.715,63.05,23.745
,,,,,,,8411,12.705,74.745,28.15
,,,,,,,8412,13.53,79.62,29.985
,,,,,,,8413,13.93,81.96,30.865
,,,,,,,8414,13.665,80.4,30.275
,,,,,,,8415,13.53,79.62,29.985
,,,,,,,8416,12.97,76.305,28.735
,,,,,,,8417,12.305,72.405,27.265
,,,,,,,8418,10.88,64.02,24.11
,,,,,,,8419,9.06,53.3,20.07
,,,,,,,8420,6.905,40.63,15.3
,,,,,,,8421,5.25,30.88,11.63
,,,,,,,8422,3.66,21.525,8.105
,,,,,,,8423,2.265,13.335,5.02
,,,,,,,8424,1.34,7.875,2.965
,,,,,,,8425,1.245,7.335,2.765
,,,,,,,8426,0.9,5.3,1.995
,,,,,,,8427,0.83,4.89,1.84
,,,,,,,8428,1.23,7.235,2.725
,,,,,,,8429,2.215,13.045,4.91
,,,,,,,8430,3.635,21.4,8.06
,,,,,,,8431,5.49,32.305,12.165
,,,,,,,8432,7.5,44.125,16.615
,,,,,,,8433,9.475,55.74,20.99
,,,,,,,8434,10.51,61.855,23.295
,,,,,,,8435,10.84,63.79,24.025
,,,,,,,8436,11.31,66.54,25.06
,,,,,,,8437,12.035,70.82,26.67
,,,,,,,8438,12.575,73.98,27.86
,,,,,,,8439,13.16,77.445,29.165
,,,,,,,8440,13.49,79.38,29.895
,,,,,,,8441,12.835,75.51,28.435
,,,,,,,8442,11.62,68.375,25.75
,,,,,,,8443,9.645,56.76,21.375
,,,,,,,8444,7.465,43.92,16.54
,,,,,,,8445,5.7,33.525,12.625
,,,,,,,8446,4.415,25.985,9.785
,,,,,,,8447,3.1,18.24,6.87
,,,,,,,8448,1.975,11.615,4.375
,,,,,,,8449,0.845,4.96,1.87
,,,,,,,8450,0.62,3.64,1.37
,,,,,,,8451,0.87,5.125,1.93
,,,,,,,8452,2.025,11.91,4.485
,,,,,,,8453,4.355,25.635,9.655
,,,,,,,8454,7,41.185,15.51
,,,,,,,8455,8.66,50.94,19.185
,,,,,,,8456,9.925,58.385,21.985
,,,,,,,8457,10.455,61.53,23.17
,,,,,,,8458,10.005,58.88,22.175
,,,,,,,8459,9.95,58.55,22.05
,,,,,,,8460,10.315,60.7,22.86
,,,,,,,8461,10.965,64.505,24.29
,,,,,,,8462,11.385,66.985,25.225
,,,,,,,8463,12.31,72.445,27.28
,,,,,,,8464,13.07,76.91,28.965
,,,,,,,8465,12.705,74.76,28.155
,,,,,,,8466,11.945,70.295,26.47
,,,,,,,8467,9.84,57.89,21.8
