Time_Index,CT_NG,ME_NG,MA_NG,None,uranium
2930,1.94,1.94,1.95,0,0.74
2931,1.94,1.94,1.95,0,0.74
2932,1.94,1.94,1.95,0,0.74
2933,1.94,1.94,1.95,0,0.74
2934,1.94,1.94,1.95,0,0.74
2935,1.94,1.94,1.95,0,0.74
2936,1.94,1.94,1.95,0,0.74
2937,1.94,1.94,1.95,0,0.74
2938,1.94,1.94,1.95,0,0.74
2939,1.94,1.94,1.95,0,0.74
2940,1.94,1.94,1.95,0,0.74
2941,1.94,1.94,1.95,0,0.74
2942,1.94,1.94,1.95,0,0.74
2943,1.94,1.94,1.95,0,0.74
2944,1.94,1.94,1.95,0,0.74
2945,1.94,1.94,1.95,0,0.74
2946,1.94,1.94,1.95,0,0.74
2947,1.94,1.94,1.95,0,0.74
2948,1.94,1.94,1.95,0,0.74
2949,1.94,1.94,1.95,0,0.74
2950,1.94,1.94,1.95,0,0.74
2951,1.94,1.94,1.95,0,0.74
2952,1.94,1.94,1.95,0,0.74
2953,1.94,1.94,1.95,0,0.74
2954,1.94,1.94,1.95,0,0.74
2955,1.94,1.94,1.95,0,0.74
2956,1.94,1.94,1.95,0,0.74
2957,1.94,1.94,1.95,0,0.74
2958,1.94,1.94,1.95,0,0.74
2959,1.94,1.94,1.95,0,0.74
2960,1.94,1.94,1.95,0,0.74
2961,1.94,1.94,1.95,0,0.74
2962,1.94,1.94,1.95,0,0.74
2963,1.94,1.94,1.95,0,0.74
2964,1.94,1.94,1.95,0,0.74
2965,1.94,1.94,1.95,0,0.74
2966,1.94,1.94,1.95,0,0.74
2967,1.94,1.94,1.95,0,0.74
2968,1.94,1.94,1.95,0,0.74
2969,1.94,1.94,1.95,0,0.74
2970,1.94,1.94,1.95,0,0.74
2971,1.94,1.94,1.95,0,0.74
2972,1.94,1.94,1.95,0,0.74
2973,1.94,1.94,1.95,0,0.74
2974,1.94,1.94,1.95,0,0.74
2975,1.94,1.94,1.95,0,0.74
2976,1.94,1.94,1.95,0,0.74
2977,1.94,1.94,1.95,0,0.74
2978,1.94,1.94,1.95,0,0.74
2979,1.94,1.94,1.95,0,0.74
2980,1.94,1.94,1.95,0,0.74
2981,1.94,1.94,1.95,0,0.74
2982,1.94,1.94,1.95,0,0.74
2983,1.94,1.94,1.95,0,0.74
2984,1.94,1.94,1.95,0,0.74
2985,1.94,1.94,1.95,0,0.74
2986,1.94,1.94,1.95,0,0.74
2987,1.94,1.94,1.95,0,0.74
2988,1.94,1.94,1.95,0,0.74
2989,1.94,1.94,1.95,0,0.74
2990,1.94,1.94,1.95,0,0.74
2991,1.94,1.94,1.95,0,0.74
2992,1.94,1.94,1.95,0,0.74
2993,1.94,1.94,1.95,0,0.74
2994,1.94,1.94,1.95,0,0.74
2995,1.94,1.94,1.95,0,0.74
2996,1.94,1.94,1.95,0,0.74
2997,1.94,1.94,1.95,0,0.74
2998,1.94,1.94,1.95,0,0.74
2999,1.94,1.94,1.95,0,0.74
3000,1.94,1.94,1.95,0,0.74
3001,1.94,1.94,1.95,0,0.74
3002,1.94,1.94,1.95,0,0.74
3003,1.94,1.94,1.95,0,0.74
3004,1.94,1.94,1.95,0,0.74
3005,1.94,1.94,1.95,0,0.74
3006,1.94,1.94,1.95,0,0.74
3007,1.94,1.94,1.95,0,0.74
3008,1.94,1.94,1.95,0,0.74
3009,1.94,1.94,1.95,0,0.74
3010,1.94,1.94,1.95,0,0.74
3011,1.94,1.94,1.95,0,0.74
3012,1.94,1.94,1.95,0,0.74
3013,1.94,1.94,1.95,0,0.74
3014,1.94,1.94,1.95,0,0.74
3015,1.94,1.94,1.95,0,0.74
3016,1.94,1.94,1.95,0,0.74
3017,1.94,1.94,1.95,0,0.74
3018,1.94,1.94,1.95,0,0.74
3019,1.94,1.94,1.95,0,0.74
3020,1.94,1.94,1.95,0,0.74
3021,1.94,1.94,1.95,0,0.74
3022,1.94,1.94,1.95,0,0.74
3023,1.94,1.94,1.95,0,0.74
3024,1.94,1.94,1.95,0,0.74
3025,1.94,1.94,1.95,0,0.74
3026,1.94,1.94,1.95,0,0.74
3027,1.94,1.94,1.95,0,0.74
3028,1.94,1.94,1.95,0,0.74
3029,1.94,1.94,1.95,0,0.74
3030,1.94,1.94,1.95,0,0.74
3031,1.94,1.94,1.95,0,0.74
3032,1.94,1.94,1.95,0,0.74
3033,1.94,1.94,1.95,0,0.74
3034,1.94,1.94,1.95,0,0.74
3035,1.94,1.94,1.95,0,0.74
3036,1.94,1.94,1.95,0,0.74
3037,1.94,1.94,1.95,0,0.74
3038,1.94,1.94,1.95,0,0.74
3039,1.94,1.94,1.95,0,0.74
3040,1.94,1.94,1.95,0,0.74
3041,1.94,1.94,1.95,0,0.74
3042,1.94,1.94,1.95,0,0.74
3043,1.94,1.94,1.95,0,0.74
3044,1.94,1.94,1.95,0,0.74
3045,1.94,1.94,1.95,0,0.74
3046,1.94,1.94,1.95,0,0.74
3047,1.94,1.94,1.95,0,0.74
3048,1.94,1.94,1.95,0,0.74
3049,1.94,1.94,1.95,0,0.74
3050,1.94,1.94,1.95,0,0.74
3051,1.94,1.94,1.95,0,0.74
3052,1.94,1.94,1.95,0,0.74
3053,1.94,1.94,1.95,0,0.74
3054,1.94,1.94,1.95,0,0.74
3055,1.94,1.94,1.95,0,0.74
3056,1.94,1.94,1.95,0,0.74
3057,1.94,1.94,1.95,0,0.74
3058,1.94,1.94,1.95,0,0.74
3059,1.94,1.94,1.95,0,0.74
3060,1.94,1.94,1.95,0,0.74
3061,1.94,1.94,1.95,0,0.74
3062,1.94,1.94,1.95,0,0.74
3063,1.94,1.94,1.95,0,0.74
3064,1.94,1.94,1.95,0,0.74
3065,1.94,1.94,1.95,0,0.74
3066,1.94,1.94,1.95,0,0.74
3067,1.94,1.94,1.95,0,0.74
3068,1.94,1.94,1.95,0,0.74
3069,1.94,1.94,1.95,0,0.74
3070,1.94,1.94,1.95,0,0.74
3071,1.94,1.94,1.95,0,0.74
3072,1.94,1.94,1.95,0,0.74
3073,1.94,1.94,1.95,0,0.74
3074,1.94,1.94,1.95,0,0.74
3075,1.94,1.94,1.95,0,0.74
3076,1.94,1.94,1.95,0,0.74
3077,1.94,1.94,1.95,0,0.74
3078,1.94,1.94,1.95,0,0.74
3079,1.94,1.94,1.95,0,0.74
3080,1.94,1.94,1.95,0,0.74
3081,1.94,1.94,1.95,0,0.74
3082,1.94,1.94,1.95,0,0.74
3083,1.94,1.94,1.95,0,0.74
3084,1.94,1.94,1.95,0,0.74
3085,1.94,1.94,1.95,0,0.74
3086,1.94,1.94,1.95,0,0.74
3087,1.94,1.94,1.95,0,0.74
3088,1.94,1.94,1.95,0,0.74
3089,1.94,1.94,1.95,0,0.74
3090,1.94,1.94,1.95,0,0.74
3091,1.94,1.94,1.95,0,0.74
3092,1.94,1.94,1.95,0,0.74
3093,1.94,1.94,1.95,0,0.74
3094,1.94,1.94,1.95,0,0.74
3095,1.94,1.94,1.95,0,0.74
3096,1.94,1.94,1.95,0,0.74
3097,1.94,1.94,1.95,0,0.74
3098,1.94,1.94,1.95,0,0.74
3099,1.94,1.94,1.95,0,0.74
3100,1.94,1.94,1.95,0,0.74
3101,1.94,1.94,1.95,0,0.74
3102,1.94,1.94,1.95,0,0.74
3103,1.94,1.94,1.95,0,0.74
3104,1.94,1.94,1.95,0,0.74
3105,1.94,1.94,1.95,0,0.74
3106,1.94,1.94,1.95,0,0.74
3107,1.94,1.94,1.95,0,0.74
3108,1.94,1.94,1.95,0,0.74
3109,1.94,1.94,1.95,0,0.74
3110,1.94,1.94,1.95,0,0.74
3111,1.94,1.94,1.95,0,0.74
3112,1.94,1.94,1.95,0,0.74
3113,1.94,1.94,1.95,0,0.74
3114,1.94,1.94,1.95,0,0.74
3115,1.94,1.94,1.95,0,0.74
3116,1.94,1.94,1.95,0,0.74
3117,1.94,1.94,1.95,0,0.74
3118,1.94,1.94,1.95,0,0.74
3119,1.94,1.94,1.95,0,0.74
3120,1.94,1.94,1.95,0,0.74
3121,1.94,1.94,1.95,0,0.74
3122,1.94,1.94,1.95,0,0.74
3123,1.94,1.94,1.95,0,0.74
3124,1.94,1.94,1.95,0,0.74
3125,1.94,1.94,1.95,0,0.74
3126,1.94,1.94,1.95,0,0.74
3127,1.94,1.94,1.95,0,0.74
3128,1.94,1.94,1.95,0,0.74
3129,1.94,1.94,1.95,0,0.74
3130,1.94,1.94,1.95,0,0.74
3131,1.94,1.94,1.95,0,0.74
3132,1.94,1.94,1.95,0,0.74
3133,1.94,1.94,1.95,0,0.74
3134,1.94,1.94,1.95,0,0.74
3135,1.94,1.94,1.95,0,0.74
3136,1.94,1.94,1.95,0,0.74
3137,1.94,1.94,1.95,0,0.74
3138,1.94,1.94,1.95,0,0.74
3139,1.94,1.94,1.95,0,0.74
3140,1.94,1.94,1.95,0,0.74
3141,1.94,1.94,1.95,0,0.74
3142,1.94,1.94,1.95,0,0.74
3143,1.94,1.94,1.95,0,0.74
3144,1.94,1.94,1.95,0,0.74
3145,1.94,1.94,1.95,0,0.74
3146,1.94,1.94,1.95,0,0.74
3147,1.94,1.94,1.95,0,0.74
3148,1.94,1.94,1.95,0,0.74
3149,1.94,1.94,1.95,0,0.74
3150,1.94,1.94,1.95,0,0.74
3151,1.94,1.94,1.95,0,0.74
3152,1.94,1.94,1.95,0,0.74
3153,1.94,1.94,1.95,0,0.74
3154,1.94,1.94,1.95,0,0.74
3155,1.94,1.94,1.95,0,0.74
3156,1.94,1.94,1.95,0,0.74
3157,1.94,1.94,1.95,0,0.74
3158,1.94,1.94,1.95,0,0.74
3159,1.94,1.94,1.95,0,0.74
3160,1.94,1.94,1.95,0,0.74
3161,1.94,1.94,1.95,0,0.74
3162,1.94,1.94,1.95,0,0.74
3163,1.94,1.94,1.95,0,0.74
3164,1.94,1.94,1.95,0,0.74
3165,1.94,1.94,1.95,0,0.74
3166,1.94,1.94,1.95,0,0.74
3167,1.94,1.94,1.95,0,0.74
3168,1.94,1.94,1.95,0,0.74
3169,1.94,1.94,1.95,0,0.74
3170,1.94,1.94,1.95,0,0.74
3171,1.94,1.94,1.95,0,0.74
3172,1.94,1.94,1.95,0,0.74
3173,1.94,1.94,1.95,0,0.74
3174,1.94,1.94,1.95,0,0.74
3175,1.94,1.94,1.95,0,0.74
3176,1.94,1.94,1.95,0,0.74
3177,1.94,1.94,1.95,0,0.74
3178,1.94,1.94,1.95,0,0.74
3179,1.94,1.94,1.95,0,0.74
3180,1.94,1.94,1.95,0,0.74
3181,1.94,1.94,1.95,0,0.74
3182,1.94,1.94,1.95,0,0.74
3183,1.94,1.94,1.95,0,0.74
3184,1.94,1.94,1.95,0,0.74
3185,1.94,1.94,1.95,0,0.74
3186,1.94,1.94,1.95,0,0.74
3187,1.94,1.94,1.95,0,0.74
3188,1.94,1.94,1.95,0,0.74
3189,1.94,1.94,1.95,0,0.74
3190,1.94,1.94,1.95,0,0.74
3191,1.94,1.94,1.95,0,0.74
3192,1.94,1.94,1.95,0,0.74
3193,1.94,1.94,1.95,0,0.74
3194,1.94,1.94,1.95,0,0.74
3195,1.94,1.94,1.95,0,0.74
3196,1.94,1.94,1.95,0,0.74
3197,1.94,1.94,1.95,0,0.74
3198,1.94,1.94,1.95,0,0.74
3199,1.94,1.94,1.95,0,0.74
3200,1.94,1.94,1.95,0,0.74
3201,1.94,1.94,1.95,0,0.74
3202,1.94,1.94,1.95,0,0.74
3203,1.94,1.94,1.95,0,0.74
3204,1.94,1.94,1.95,0,0.74
3205,1.94,1.94,1.95,0,0.74
3206,1.94,1.94,1.95,0,0.74
3207,1.94,1.94,1.95,0,0.74
3208,1.94,1.94,1.95,0,0.74
3209,1.94,1.94,1.95,0,0.74
3210,1.94,1.94,1.95,0,0.74
3211,1.94,1.94,1.95,0,0.74
3212,1.94,1.94,1.95,0,0.74
3213,1.94,1.94,1.95,0,0.74
3214,1.94,1.94,1.95,0,0.74
3215,1.94,1.94,1.95,0,0.74
3216,1.94,1.94,1.95,0,0.74
3217,1.94,1.94,1.95,0,0.74
3218,1.94,1.94,1.95,0,0.74
3219,1.94,1.94,1.95,0,0.74
3220,1.94,1.94,1.95,0,0.74
3221,1.94,1.94,1.95,0,0.74
3222,1.94,1.94,1.95,0,0.74
3223,1.94,1.94,1.95,0,0.74
3224,1.94,1.94,1.95,0,0.74
3225,1.94,1.94,1.95,0,0.74
3226,1.94,1.94,1.95,0,0.74
3227,1.94,1.94,1.95,0,0.74
3228,1.94,1.94,1.95,0,0.74
3229,1.94,1.94,1.95,0,0.74
3230,1.94,1.94,1.95,0,0.74
3231,1.94,1.94,1.95,0,0.74
3232,1.94,1.94,1.95,0,0.74
3233,1.94,1.94,1.95,0,0.74
3234,1.94,1.94,1.95,0,0.74
3235,1.94,1.94,1.95,0,0.74
3236,1.94,1.94,1.95,0,0.74
3237,1.94,1.94,1.95,0,0.74
3238,1.94,1.94,1.95,0,0.74
3239,1.94,1.94,1.95,0,0.74
3240,1.94,1.94,1.95,0,0.74
3241,1.94,1.94,1.95,0,0.74
3242,1.94,1.94,1.95,0,0.74
3243,1.94,1.94,1.95,0,0.74
3244,1.94,1.94,1.95,0,0.74
3245,1.94,1.94,1.95,0,0.74
3246,1.94,1.94,1.95,0,0.74
3247,1.94,1.94,1.95,0,0.74
3248,1.94,1.94,1.95,0,0.74
3249,1.94,1.94,1.95,0,0.74
3250,1.94,1.94,1.95,0,0.74
3251,1.94,1.94,1.95,0,0.74
3252,1.94,1.94,1.95,0,0.74
3253,1.94,1.94,1.95,0,0.74
3254,1.94,1.94,1.95,0,0.74
3255,1.94,1.94,1.95,0,0.74
3256,1.94,1.94,1.95,0,0.74
3257,1.94,1.94,1.95,0,0.74
3258,1.94,1.94,1.95,0,0.74
3259,1.94,1.94,1.95,0,0.74
3260,1.94,1.94,1.95,0,0.74
3261,1.94,1.94,1.95,0,0.74
3262,1.94,1.94,1.95,0,0.74
3263,1.94,1.94,1.95,0,0.74
3264,1.94,1.94,1.95,0,0.74
3265,1.94,1.94,1.95,0,0.74
3266,1.94,1.94,1.95,0,0.74
3267,1.94,1.94,1.95,0,0.74
3268,1.94,1.94,1.95,0,0.74
3269,1.94,1.94,1.95,0,0.74
3270,1.94,1.94,1.95,0,0.74
3271,1.94,1.94,1.95,0,0.74
3272,1.94,1.94,1.95,0,0.74
3273,1.94,1.94,1.95,0,0.74
3274,1.94,1.94,1.95,0,0.74
3275,1.94,1.94,1.95,0,0.74
3276,1.94,1.94,1.95,0,0.74
3277,1.94,1.94,1.95,0,0.74
3278,1.94,1.94,1.95,0,0.74
3279,1.94,1.94,1.95,0,0.74
3280,1.94,1.94,1.95,0,0.74
3281,1.94,1.94,1.95,0,0.74
3282,1.94,1.94,1.95,0,0.74
3283,1.94,1.94,1.95,0,0.74
3284,1.94,1.94,1.95,0,0.74
3285,1.94,1.94,1.95,0,0.74
3286,1.94,1.94,1.95,0,0.74
3287,1.94,1.94,1.95,0,0.74
3288,1.94,1.94,1.95,0,0.74
3289,1.94,1.94,1.95,0,0.74
3290,1.94,1.94,1.95,0,0.74
3291,1.94,1.94,1.95,0,0.74
3292,1.94,1.94,1.95,0,0.74
3293,1.94,1.94,1.95,0,0.74
3294,1.94,1.94,1.95,0,0.74
3295,1.94,1.94,1.95,0,0.74
3296,1.94,1.94,1.95,0,0.74
3297,1.94,1.94,1.95,0,0.74
3298,1.94,1.94,1.95,0,0.74
3299,1.94,1.94,1.95,0,0.74
3300,1.94,1.94,1.95,0,0.74
3301,1.94,1.94,1.95,0,0.74
3302,1.94,1.94,1.95,0,0.74
3303,1.94,1.94,1.95,0,0.74
3304,1.94,1.94,1.95,0,0.74
3305,1.94,1.94,1.95,0,0.74
3306,1.94,1.94,1.95,0,0.74
3307,1.94,1.94,1.95,0,0.74
3308,1.94,1.94,1.95,0,0.74
3309,1.94,1.94,1.95,0,0.74
3310,1.94,1.94,1.95,0,0.74
3311,1.94,1.94,1.95,0,0.74
3312,1.94,1.94,1.95,0,0.74
3313,1.94,1.94,1.95,0,0.74
3314,1.94,1.94,1.95,0,0.74
3315,1.94,1.94,1.95,0,0.74
3316,1.94,1.94,1.95,0,0.74
3317,1.94,1.94,1.95,0,0.74
3318,1.94,1.94,1.95,0,0.74
3319,1.94,1.94,1.95,0,0.74
3320,1.94,1.94,1.95,0,0.74
3321,1.94,1.94,1.95,0,0.74
3322,1.94,1.94,1.95,0,0.74
3323,1.94,1.94,1.95,0,0.74
3324,1.94,1.94,1.95,0,0.74
3325,1.94,1.94,1.95,0,0.74
3326,1.94,1.94,1.95,0,0.74
3327,1.94,1.94,1.95,0,0.74
3328,1.94,1.94,1.95,0,0.74
3329,1.94,1.94,1.95,0,0.74
3330,1.94,1.94,1.95,0,0.74
3331,1.94,1.94,1.95,0,0.74
3332,1.94,1.94,1.95,0,0.74
3333,1.94,1.94,1.95,0,0.74
3334,1.94,1.94,1.95,0,0.74
3335,1.94,1.94,1.95,0,0.74
3336,1.94,1.94,1.95,0,0.74
3337,1.94,1.94,1.95,0,0.74
3338,1.94,1.94,1.95,0,0.74
3339,1.94,1.94,1.95,0,0.74
3340,1.94,1.94,1.95,0,0.74
3341,1.94,1.94,1.95,0,0.74
3342,1.94,1.94,1.95,0,0.74
3343,1.94,1.94,1.95,0,0.74
3344,1.94,1.94,1.95,0,0.74
3345,1.94,1.94,1.95,0,0.74
3346,1.94,1.94,1.95,0,0.74
3347,1.94,1.94,1.95,0,0.74
3348,1.94,1.94,1.95,0,0.74
3349,1.94,1.94,1.95,0,0.74
3350,1.94,1.94,1.95,0,0.74
3351,1.94,1.94,1.95,0,0.74
3352,1.94,1.94,1.95,0,0.74
3353,1.94,1.94,1.95,0,0.74
3354,1.94,1.94,1.95,0,0.74
3355,1.94,1.94,1.95,0,0.74
3356,1.94,1.94,1.95,0,0.74
3357,1.94,1.94,1.95,0,0.74
3358,1.94,1.94,1.95,0,0.74
3359,1.94,1.94,1.95,0,0.74
3360,1.94,1.94,1.95,0,0.74
3361,1.94,1.94,1.95,0,0.74
3362,1.94,1.94,1.95,0,0.74
3363,1.94,1.94,1.95,0,0.74
3364,1.94,1.94,1.95,0,0.74
3365,1.94,1.94,1.95,0,0.74
3366,1.94,1.94,1.95,0,0.74
3367,1.94,1.94,1.95,0,0.74
3368,1.94,1.94,1.95,0,0.74
3369,1.94,1.94,1.95,0,0.74
3370,1.94,1.94,1.95,0,0.74
3371,1.94,1.94,1.95,0,0.74
3372,1.94,1.94,1.95,0,0.74
3373,1.94,1.94,1.95,0,0.74
3374,1.94,1.94,1.95,0,0.74
3375,1.94,1.94,1.95,0,0.74
3376,1.94,1.94,1.95,0,0.74
3377,1.94,1.94,1.95,0,0.74
3378,1.94,1.94,1.95,0,0.74
3379,1.94,1.94,1.95,0,0.74
3380,1.94,1.94,1.95,0,0.74
3381,1.94,1.94,1.95,0,0.74
3382,1.94,1.94,1.95,0,0.74
3383,1.94,1.94,1.95,0,0.74
3384,1.94,1.94,1.95,0,0.74
3385,1.94,1.94,1.95,0,0.74
3386,1.94,1.94,1.95,0,0.74
3387,1.94,1.94,1.95,0,0.74
3388,1.94,1.94,1.95,0,0.74
3389,1.94,1.94,1.95,0,0.74
3390,1.94,1.94,1.95,0,0.74
3391,1.94,1.94,1.95,0,0.74
3392,1.94,1.94,1.95,0,0.74
3393,1.94,1.94,1.95,0,0.74
3394,1.94,1.94,1.95,0,0.74
3395,1.94,1.94,1.95,0,0.74
3396,1.94,1.94,1.95,0,0.74
3397,1.94,1.94,1.95,0,0.74
3398,1.94,1.94,1.95,0,0.74
3399,1.94,1.94,1.95,0,0.74
3400,1.94,1.94,1.95,0,0.74
3401,1.94,1.94,1.95,0,0.74
3402,1.94,1.94,1.95,0,0.74
3403,1.94,1.94,1.95,0,0.74
3404,1.94,1.94,1.95,0,0.74
3405,1.94,1.94,1.95,0,0.74
3406,1.94,1.94,1.95,0,0.74
3407,1.94,1.94,1.95,0,0.74
3408,1.94,1.94,1.95,0,0.74
3409,1.94,1.94,1.95,0,0.74
3410,1.94,1.94,1.95,0,0.74
3411,1.94,1.94,1.95,0,0.74
3412,1.94,1.94,1.95,0,0.74
3413,1.94,1.94,1.95,0,0.74
3414,1.94,1.94,1.95,0,0.74
3415,1.94,1.94,1.95,0,0.74
3416,1.94,1.94,1.95,0,0.74
3417,1.94,1.94,1.95,0,0.74
3418,1.94,1.94,1.95,0,0.74
3419,1.94,1.94,1.95,0,0.74
3420,1.94,1.94,1.95,0,0.74
3421,1.94,1.94,1.95,0,0.74
3422,1.94,1.94,1.95,0,0.74
3423,1.94,1.94,1.95,0,0.74
3424,1.94,1.94,1.95,0,0.74
3425,1.94,1.94,1.95,0,0.74
3426,1.94,1.94,1.95,0,0.74
3427,1.94,1.94,1.95,0,0.74
3428,1.94,1.94,1.95,0,0.74
3429,1.94,1.94,1.95,0,0.74
3430,1.94,1.94,1.95,0,0.74
3431,1.94,1.94,1.95,0,0.74
3432,1.94,1.94,1.95,0,0.74
3433,1.94,1.94,1.95,0,0.74
3434,1.94,1.94,1.95,0,0.74
3435,1.94,1.94,1.95,0,0.74
3436,1.94,1.94,1.95,0,0.74
3437,1.94,1.94,1.95,0,0.74
3438,1.94,1.94,1.95,0,0.74
3439,1.94,1.94,1.95,0,0.74
3440,1.94,1.94,1.95,0,0.74
3441,1.94,1.94,1.95,0,0.74
3442,1.94,1.94,1.95,0,0.74
3443,1.94,1.94,1.95,0,0.74
3444,1.94,1.94,1.95,0,0.74
3445,1.94,1.94,1.95,0,0.74
3446,1.94,1.94,1.95,0,0.74
3447,1.94,1.94,1.95,0,0.74
3448,1.94,1.94,1.95,0,0.74
3449,1.94,1.94,1.95,0,0.74
3450,1.94,1.94,1.95,0,0.74
3451,1.94,1.94,1.95,0,0.74
3452,1.94,1.94,1.95,0,0.74
3453,1.94,1.94,1.95,0,0.74
3454,1.94,1.94,1.95,0,0.74
3455,1.94,1.94,1.95,0,0.74
3456,1.94,1.94,1.95,0,0.74
3457,1.94,1.94,1.95,0,0.74
3458,1.94,1.94,1.95,0,0.74
3459,1.94,1.94,1.95,0,0.74
3460,1.94,1.94,1.95,0,0.74
3461,1.94,1.94,1.95,0,0.74
3462,1.94,1.94,1.95,0,0.74
3463,1.94,1.94,1.95,0,0.74
3464,1.94,1.94,1.95,0,0.74
3465,1.94,1.94,1.95,0,0.74
3466,1.94,1.94,1.95,0,0.74
3467,1.94,1.94,1.95,0,0.74
3468,1.94,1.94,1.95,0,0.74
3469,1.94,1.94,1.95,0,0.74
3470,1.94,1.94,1.95,0,0.74
3471,1.94,1.94,1.95,0,0.74
3472,1.94,1.94,1.95,0,0.74
3473,1.94,1.94,1.95,0,0.74
3474,1.94,1.94,1.95,0,0.74
3475,1.94,1.94,1.95,0,0.74
3476,1.94,1.94,1.95,0,0.74
3477,1.94,1.94,1.95,0,0.74
3478,1.94,1.94,1.95,0,0.74
3479,1.94,1.94,1.95,0,0.74
3480,1.94,1.94,1.95,0,0.74
3481,1.94,1.94,1.95,0,0.74
3482,1.94,1.94,1.95,0,0.74
3483,1.94,1.94,1.95,0,0.74
3484,1.94,1.94,1.95,0,0.74
3485,1.94,1.94,1.95,0,0.74
3486,1.94,1.94,1.95,0,0.74
3487,1.94,1.94,1.95,0,0.74
3488,1.94,1.94,1.95,0,0.74
3489,1.94,1.94,1.95,0,0.74
3490,1.94,1.94,1.95,0,0.74
3491,1.94,1.94,1.95,0,0.74
3492,1.94,1.94,1.95,0,0.74
3493,1.94,1.94,1.95,0,0.74
3494,1.94,1.94,1.95,0,0.74
3495,1.94,1.94,1.95,0,0.74
3496,1.94,1.94,1.95,0,0.74
3497,1.94,1.94,1.95,0,0.74
3498,1.94,1.94,1.95,0,0.74
3499,1.94,1.94,1.95,0,0.74
3500,1.94,1.94,1.95,0,0.74
3501,1.94,1.94,1.95,0,0.74
3502,1.94,1.94,1.95,0,0.74
3503,1.94,1.94,1.95,0,0.74
3504,1.94,1.94,1.95,0,0.74
3505,1.94,1.94,1.95,0,0.74
3506,1.94,1.94,1.95,0,0.74
3507,1.94,1.94,1.95,0,0.74
3508,1.94,1.94,1.95,0,0.74
3509,1.94,1.94,1.95,0,0.74
3510,1.94,1.94,1.95,0,0.74
3511,1.94,1.94,1.95,0,0.74
3512,1.94,1.94,1.95,0,0.74
3513,1.94,1.94,1.95,0,0.74
3514,1.94,1.94,1.95,0,0.74
3515,1.94,1.94,1.95,0,0.74
3516,1.94,1.94,1.95,0,0.74
3517,1.94,1.94,1.95,0,0.74
3518,1.94,1.94,1.95,0,0.74
3519,1.94,1.94,1.95,0,0.74
3520,1.94,1.94,1.95,0,0.74
3521,1.94,1.94,1.95,0,0.74
3522,1.94,1.94,1.95,0,0.74
3523,1.94,1.94,1.95,0,0.74
3524,1.94,1.94,1.95,0,0.74
3525,1.94,1.94,1.95,0,0.74
3526,1.94,1.94,1.95,0,0.74
3527,1.94,1.94,1.95,0,0.74
3528,1.94,1.94,1.95,0,0.74
3529,1.94,1.94,1.95,0,0.74
3530,1.94,1.94,1.95,0,0.74
3531,1.94,1.94,1.95,0,0.74
3532,1.94,1.94,1.95,0,0.74
3533,1.94,1.94,1.95,0,0.74
3534,1.94,1.94,1.95,0,0.74
3535,1.94,1.94,1.95,0,0.74
3536,1.94,1.94,1.95,0,0.74
3537,1.94,1.94,1.95,0,0.74
3538,1.94,1.94,1.95,0,0.74
3539,1.94,1.94,1.95,0,0.74
3540,1.94,1.94,1.95,0,0.74
3541,1.94,1.94,1.95,0,0.74
3542,1.94,1.94,1.95,0,0.74
3543,1.94,1.94,1.95,0,0.74
3544,1.94,1.94,1.95,0,0.74
3545,1.94,1.94,1.95,0,0.74
3546,1.94,1.94,1.95,0,0.74
3547,1.94,1.94,1.95,0,0.74
3548,1.94,1.94,1.95,0,0.74
3549,1.94,1.94,1.95,0,0.74
3550,1.94,1.94,1.95,0,0.74
3551,1.94,1.94,1.95,0,0.74
3552,1.94,1.94,1.95,0,0.74
3553,1.94,1.94,1.95,0,0.74
3554,1.94,1.94,1.95,0,0.74
3555,1.94,1.94,1.95,0,0.74
3556,1.94,1.94,1.95,0,0.74
3557,1.94,1.94,1.95,0,0.74
3558,1.94,1.94,1.95,0,0.74
3559,1.94,1.94,1.95,0,0.74
3560,1.94,1.94,1.95,0,0.74
3561,1.94,1.94,1.95,0,0.74
3562,1.94,1.94,1.95,0,0.74
3563,1.94,1.94,1.95,0,0.74
3564,1.94,1.94,1.95,0,0.74
3565,1.94,1.94,1.95,0,0.74
3566,1.94,1.94,1.95,0,0.74
3567,1.94,1.94,1.95,0,0.74
3568,1.94,1.94,1.95,0,0.74
3569,1.94,1.94,1.95,0,0.74
3570,1.94,1.94,1.95,0,0.74
3571,1.94,1.94,1.95,0,0.74
3572,1.94,1.94,1.95,0,0.74
3573,1.94,1.94,1.95,0,0.74
3574,1.94,1.94,1.95,0,0.74
3575,1.94,1.94,1.95,0,0.74
3576,1.94,1.94,1.95,0,0.74
3577,1.94,1.94,1.95,0,0.74
3578,1.94,1.94,1.95,0,0.74
3579,1.94,1.94,1.95,0,0.74
3580,1.94,1.94,1.95,0,0.74
3581,1.94,1.94,1.95,0,0.74
3582,1.94,1.94,1.95,0,0.74
3583,1.94,1.94,1.95,0,0.74
3584,1.94,1.94,1.95,0,0.74
3585,1.94,1.94,1.95,0,0.74
3586,1.94,1.94,1.95,0,0.74
3587,1.94,1.94,1.95,0,0.74
3588,1.94,1.94,1.95,0,0.74
3589,1.94,1.94,1.95,0,0.74
3590,1.94,1.94,1.95,0,0.74
3591,1.94,1.94,1.95,0,0.74
3592,1.94,1.94,1.95,0,0.74
3593,1.94,1.94,1.95,0,0.74
3594,1.94,1.94,1.95,0,0.74
