Time_Index,BE0 0 CCGT,BE0 0 OCGT,BE0 0 biomass,BE0 0 coal,BE0 0 nuclear,BE0 0 offwind-ac,BE0 0 offwind-dc,BE0 0 onwind,BE0 0 ror,BE0 0 solar,DE0 0 CCGT,DE0 0 OCGT,DE0 0 biomass,DE0 0 coal,DE0 0 lignite,DE0 0 nuclear,DE0 0 offwind-ac,DE0 0 offwind-dc,DE0 0 oil,DE0 0 onwind,DE0 0 ror,DE0 0 solar,DK0 0 OCGT,DK0 0 biomass,DK0 0 coal,DK0 0 offwind-ac,DK0 0 offwind-dc,DK0 0 onwind,DK0 0 solar,DK0 0 nuclear,DK3 0 CCGT,DK3 0 OCGT,DK3 0 biomass,DK3 0 coal,DK3 0 offwind-ac,DK3 0 offwind-dc,DK3 0 oil,DK3 0 onwind,DK3 0 nuclear,FR0 0 CCGT,FR0 0 OCGT,FR0 0 coal,FR0 0 nuclear,FR0 0 offwind-ac,FR0 0 offwind-dc,FR0 0 oil,FR0 0 onwind,FR0 0 ror,FR0 0 solar,GB4 0 CCGT,GB4 0 coal,GB4 0 offwind-ac,GB4 0 offwind-dc,GB4 0 oil,GB4 0 onwind,GB4 0 solar,GB5 0 CCGT,GB5 0 OCGT,GB5 0 biomass,GB5 0 coal,GB5 0 nuclear,GB5 0 offwind-ac,GB5 0 offwind-dc,GB5 0 oil,GB5 0 onwind,GB5 0 ror,GB5 0 solar,NL0 0 CCGT,NL0 0 OCGT,NL0 0 coal,NL0 0 nuclear,NL0 0 offwind-ac,NL0 0 offwind-dc,NL0 0 onwind,NL0 0 solar,NO3 0 CCGT,NO3 0 OCGT,NO3 0 offwind-ac,NO3 0 offwind-dc,NO3 0 onwind,NO3 0 solar,NO3 0 coal,NO3 0 nuclear,SE3 0 CCGT,SE3 0 biomass,SE3 0 coal,SE3 0 nuclear,SE3 0 offwind-ac,SE3 0 offwind-dc,SE3 0 oil,SE3 0 onwind,SE3 0 ror,SE3 0 solar,DE0 0 hydro,FR0 0 hydro,GB5 0 hydro,NO3 0 hydro,SE3 0 hydro,DE0 0 PHS,FR0 0 PHS,GB5 0 PHS,NO3 0 PHS,SE3 0 PHS,BE0 0 Battery,DE0 0 Battery,DK0 0 Battery,DK3 0 Battery,FR0 0 Battery,GB4 0 Battery,GB5 0 Battery,NL0 0 Battery,NO0 0 Battery,SE3 0 Battery
445,0.9,0.9,0.9,0.9,0.9,0.108,0.099,0.252,0.396,0.243,0.9,0.9,0.9,0.9,0.9,0.9,0.405,0.864,0.9,0.297,0.882,0.18,0.9,0.9,0.9,0.765,0.882,0.765,0.432,0.9,0.9,0.9,0.9,0.9,0.333,0.351,0.9,0.207,0.9,0.9,0.9,0.9,0.9,0.216,0.126,0.9,0.207,0.54,0.252,0.9,0.9,0.189,0.423,0.9,0.153,0.108,0.9,0.9,0.9,0.9,0.9,0.144,0.162,0.9,0.126,0.225,0.423,0.9,0.9,0.9,0.9,0.27,0.414,0.342,0.468,0.9,0.9,0.117,0.36,0.207,0.207,0.9,0.9,0.9,0.9,0.9,0.9,0.306,0.261,0.9,0.126,0.576,0.252,1.254476632,0.602061194,0.251756571,0.758001275,0.641886789,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
446,0.9,0.9,0.9,0.9,0.9,0.063,0.054,0.225,0.396,0.261,0.9,0.9,0.9,0.9,0.9,0.9,0.459,0.855,0.9,0.324,0.882,0.18,0.9,0.9,0.9,0.81,0.882,0.81,0.405,0.9,0.9,0.9,0.9,0.9,0.387,0.342,0.9,0.333,0.9,0.9,0.9,0.9,0.9,0.216,0.135,0.9,0.216,0.54,0.261,0.9,0.9,0.234,0.495,0.9,0.225,0.099,0.9,0.9,0.9,0.9,0.9,0.18,0.189,0.9,0.153,0.225,0.396,0.9,0.9,0.9,0.9,0.252,0.387,0.324,0.414,0.9,0.9,0.117,0.351,0.207,0.198,0.9,0.9,0.9,0.9,0.9,0.9,0.342,0.27,0.9,0.135,0.576,0.216,1.255164241,0.603430004,0.251182875,0.759120357,0.64096564,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
447,0.9,0.9,0.9,0.9,0.9,0.054,0.027,0.18,0.396,0.261,0.9,0.9,0.9,0.9,0.9,0.9,0.531,0.855,0.9,0.324,0.882,0.189,0.9,0.9,0.9,0.846,0.891,0.855,0.369,0.9,0.9,0.9,0.9,0.9,0.495,0.351,0.9,0.45,0.9,0.9,0.9,0.9,0.9,0.216,0.162,0.9,0.207,0.54,0.27,0.9,0.9,0.279,0.585,0.9,0.324,0.207,0.9,0.9,0.9,0.9,0.9,0.207,0.189,0.9,0.18,0.225,0.369,0.9,0.9,0.9,0.9,0.234,0.387,0.324,0.342,0.9,0.9,0.117,0.342,0.207,0.198,0.9,0.9,0.9,0.9,0.9,0.9,0.378,0.288,0.9,0.153,0.576,0.198,1.255784154,0.6042332,0.250637497,0.760011636,0.640268659,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
448,0.9,0.9,0.9,0.9,0.9,0.036,0.009,0.171,0.396,0.243,0.9,0.9,0.9,0.9,0.9,0.9,0.558,0.855,0.9,0.333,0.882,0.171,0.9,0.9,0.9,0.882,0.891,0.873,0.297,0.9,0.9,0.9,0.9,0.9,0.612,0.432,0.9,0.603,0.9,0.9,0.9,0.9,0.9,0.216,0.18,0.9,0.207,0.54,0.243,0.9,0.9,0.315,0.774,0.9,0.387,0.288,0.9,0.9,0.9,0.9,0.9,0.234,0.171,0.9,0.198,0.225,0.306,0.9,0.9,0.9,0.9,0.225,0.387,0.315,0.279,0.9,0.9,0.135,0.351,0.207,0.171,0.9,0.9,0.9,0.9,0.9,0.9,0.405,0.315,0.9,0.144,0.576,0.171,1.257004101,0.603912075,0.250175027,0.760461262,0.63924594,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
449,0.9,0.9,0.9,0.9,0.9,0.027,0.0,0.162,0.396,0.189,0.9,0.9,0.9,0.9,0.9,0.9,0.63,0.837,0.9,0.351,0.882,0.126,0.9,0.9,0.9,0.891,0.891,0.882,0.207,0.9,0.9,0.9,0.9,0.9,0.693,0.486,0.9,0.72,0.9,0.9,0.9,0.9,0.9,0.225,0.198,0.9,0.189,0.54,0.189,0.9,0.9,0.414,0.873,0.9,0.414,0.27,0.9,0.9,0.9,0.9,0.9,0.27,0.153,0.9,0.216,0.225,0.216,0.9,0.9,0.9,0.9,0.234,0.36,0.297,0.198,0.9,0.9,0.135,0.342,0.198,0.126,0.9,0.9,0.9,0.9,0.9,0.9,0.396,0.333,0.9,0.126,0.576,0.135,1.25808415,0.603362711,0.249717206,0.760813238,0.637226435,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
450,0.9,0.9,0.9,0.9,0.9,0.009,0.0,0.144,0.396,0.126,0.9,0.9,0.9,0.9,0.9,0.9,0.738,0.81,0.9,0.36,0.882,0.072,0.9,0.9,0.9,0.891,0.882,0.882,0.108,0.9,0.9,0.9,0.9,0.9,0.774,0.522,0.9,0.801,0.9,0.9,0.9,0.9,0.9,0.234,0.225,0.9,0.171,0.54,0.117,0.9,0.9,0.504,0.882,0.9,0.423,0.171,0.9,0.9,0.9,0.9,0.9,0.288,0.162,0.9,0.225,0.225,0.126,0.9,0.9,0.9,0.9,0.207,0.288,0.27,0.117,0.9,0.9,0.126,0.342,0.18,0.081,0.9,0.9,0.9,0.9,0.9,0.9,0.378,0.333,0.9,0.117,0.576,0.072,1.259403682,0.60305657,0.24920741,0.760743957,0.636493723,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
451,0.9,0.9,0.9,0.9,0.9,0.0,0.0,0.117,0.396,0.045,0.9,0.9,0.9,0.9,0.9,0.9,0.792,0.756,0.9,0.342,0.882,0.018,0.9,0.9,0.9,0.891,0.873,0.864,0.036,0.9,0.9,0.9,0.9,0.9,0.828,0.684,0.9,0.819,0.9,0.9,0.9,0.9,0.9,0.234,0.27,0.9,0.153,0.54,0.045,0.9,0.9,0.522,0.882,0.9,0.459,0.081,0.9,0.9,0.9,0.9,0.9,0.297,0.189,0.9,0.216,0.225,0.054,0.9,0.9,0.9,0.9,0.171,0.216,0.207,0.036,0.9,0.9,0.126,0.342,0.162,0.036,0.9,0.9,0.9,0.9,0.9,0.9,0.369,0.36,0.9,0.099,0.576,0.027,1.260824553,0.602753549,0.248781629,0.760397396,0.635439193,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
452,0.9,0.9,0.9,0.9,0.9,0.0,0.0,0.099,0.396,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.774,0.657,0.9,0.306,0.882,0.0,0.9,0.9,0.9,0.891,0.855,0.855,0.0,0.9,0.9,0.9,0.9,0.9,0.846,0.792,0.9,0.801,0.9,0.9,0.9,0.9,0.9,0.225,0.288,0.9,0.135,0.54,0.0,0.9,0.9,0.54,0.882,0.9,0.441,0.018,0.9,0.9,0.9,0.9,0.9,0.306,0.225,0.9,0.216,0.225,0.009,0.9,0.9,0.9,0.9,0.108,0.171,0.135,0.0,0.9,0.9,0.108,0.333,0.144,0.009,0.9,0.9,0.9,0.9,0.9,0.9,0.351,0.387,0.9,0.081,0.567,0.0,1.261390222,0.602771549,0.248382374,0.76026099,0.634327421,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
453,0.9,0.9,0.9,0.9,0.9,0.0,0.0,0.081,0.396,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.765,0.558,0.9,0.27,0.882,0.0,0.9,0.9,0.9,0.891,0.846,0.846,0.0,0.9,0.9,0.9,0.9,0.9,0.846,0.783,0.9,0.828,0.9,0.9,0.9,0.9,0.9,0.216,0.297,0.9,0.135,0.54,0.0,0.9,0.9,0.558,0.882,0.9,0.387,0.0,0.9,0.9,0.9,0.9,0.9,0.333,0.261,0.9,0.225,0.225,0.0,0.9,0.9,0.9,0.9,0.081,0.162,0.09,0.0,0.9,0.9,0.099,0.333,0.135,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.324,0.396,0.9,0.072,0.567,0.0,1.261711749,0.60268302,0.248159861,0.759628829,0.633506135,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
454,0.9,0.9,0.9,0.9,0.9,0.0,0.036,0.063,0.396,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.747,0.477,0.9,0.243,0.882,0.0,0.9,0.9,0.9,0.891,0.81,0.846,0.0,0.9,0.9,0.9,0.9,0.9,0.855,0.81,0.9,0.846,0.9,0.9,0.9,0.9,0.9,0.207,0.297,0.9,0.126,0.54,0.0,0.9,0.9,0.522,0.873,0.9,0.36,0.0,0.9,0.9,0.9,0.9,0.9,0.351,0.315,0.9,0.234,0.225,0.0,0.9,0.9,0.9,0.9,0.081,0.171,0.072,0.0,0.9,0.9,0.081,0.324,0.126,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.315,0.396,0.9,0.063,0.567,0.0,1.262083777,0.602513568,0.247944289,0.758602554,0.632545277,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
455,0.9,0.9,0.9,0.9,0.9,0.045,0.144,0.027,0.396,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.792,0.486,0.9,0.207,0.882,0.0,0.9,0.9,0.9,0.891,0.819,0.855,0.0,0.9,0.9,0.9,0.9,0.9,0.873,0.81,0.9,0.882,0.9,0.9,0.9,0.9,0.9,0.171,0.288,0.9,0.09,0.54,0.0,0.9,0.9,0.486,0.873,0.9,0.342,0.0,0.9,0.9,0.9,0.9,0.9,0.36,0.414,0.9,0.234,0.225,0.0,0.9,0.9,0.9,0.9,0.108,0.207,0.072,0.0,0.9,0.9,0.072,0.306,0.135,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.342,0.405,0.9,0.072,0.567,0.0,1.262400947,0.60222686,0.247673265,0.757457959,0.631513128,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
456,0.9,0.9,0.9,0.9,0.9,0.108,0.252,0.018,0.396,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.801,0.54,0.9,0.198,0.882,0.0,0.9,0.9,0.9,0.891,0.819,0.855,0.0,0.9,0.9,0.9,0.9,0.9,0.891,0.855,0.9,0.891,0.9,0.9,0.9,0.9,0.9,0.171,0.27,0.9,0.09,0.54,0.0,0.9,0.9,0.504,0.882,0.9,0.36,0.0,0.9,0.9,0.9,0.9,0.9,0.378,0.468,0.9,0.252,0.225,0.0,0.9,0.9,0.9,0.9,0.135,0.243,0.081,0.0,0.9,0.9,0.072,0.315,0.117,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.351,0.45,0.9,0.072,0.567,0.0,1.262541946,0.601765498,0.247333318,0.756166134,0.630418804,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
457,0.9,0.9,0.9,0.9,0.9,0.198,0.369,0.027,0.396,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.783,0.549,0.9,0.18,0.882,0.0,0.9,0.9,0.9,0.891,0.819,0.855,0.0,0.9,0.9,0.9,0.9,0.9,0.891,0.864,0.9,0.882,0.9,0.9,0.9,0.9,0.9,0.162,0.234,0.9,0.09,0.54,0.0,0.9,0.9,0.495,0.882,0.9,0.351,0.0,0.9,0.9,0.9,0.9,0.9,0.396,0.522,0.9,0.27,0.225,0.0,0.9,0.9,0.9,0.9,0.189,0.288,0.108,0.0,0.9,0.9,0.063,0.324,0.099,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.351,0.459,0.9,0.072,0.567,0.0,1.262603471,0.601235842,0.247004444,0.754750243,0.629528934,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
458,0.9,0.9,0.9,0.9,0.9,0.27,0.45,0.027,0.396,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.765,0.522,0.9,0.171,0.882,0.0,0.9,0.9,0.9,0.882,0.81,0.846,0.0,0.9,0.9,0.9,0.9,0.9,0.882,0.819,0.9,0.873,0.9,0.9,0.9,0.9,0.9,0.153,0.207,0.9,0.081,0.54,0.0,0.9,0.9,0.441,0.855,0.9,0.342,0.0,0.9,0.9,0.9,0.9,0.9,0.387,0.522,0.9,0.279,0.225,0.0,0.9,0.9,0.9,0.9,0.243,0.342,0.117,0.0,0.9,0.9,0.063,0.306,0.09,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.333,0.459,0.9,0.072,0.567,0.0,1.26278125,0.600646243,0.24675105,0.753661788,0.628908464,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
459,0.9,0.9,0.9,0.9,0.9,0.315,0.468,0.036,0.396,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.756,0.477,0.9,0.153,0.882,0.0,0.9,0.9,0.9,0.864,0.765,0.837,0.0,0.9,0.9,0.9,0.9,0.9,0.891,0.828,0.9,0.882,0.9,0.9,0.9,0.9,0.9,0.135,0.162,0.9,0.072,0.54,0.0,0.9,0.9,0.423,0.837,0.9,0.36,0.0,0.9,0.9,0.9,0.9,0.9,0.369,0.477,0.9,0.279,0.225,0.0,0.9,0.9,0.9,0.9,0.306,0.396,0.126,0.0,0.9,0.9,0.063,0.261,0.072,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.333,0.441,0.9,0.081,0.567,0.0,1.262509262,0.600091691,0.246493683,0.752708308,0.628256103,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
460,0.9,0.9,0.9,0.9,0.9,0.333,0.468,0.045,0.387,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.747,0.423,0.9,0.135,0.882,0.0,0.9,0.9,0.9,0.837,0.72,0.828,0.0,0.9,0.9,0.9,0.9,0.9,0.891,0.855,0.9,0.891,0.9,0.9,0.9,0.9,0.9,0.126,0.135,0.9,0.063,0.54,0.0,0.9,0.9,0.486,0.846,0.9,0.414,0.0,0.9,0.9,0.9,0.9,0.9,0.36,0.423,0.9,0.27,0.225,0.0,0.9,0.9,0.9,0.9,0.369,0.432,0.135,0.0,0.9,0.9,0.054,0.207,0.063,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.324,0.414,0.9,0.081,0.567,0.0,1.262121867,0.599460271,0.246235435,0.752105497,0.627787118,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
461,0.9,0.9,0.9,0.9,0.9,0.342,0.396,0.054,0.387,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.738,0.378,0.9,0.126,0.882,0.009,0.9,0.9,0.9,0.828,0.648,0.81,0.027,0.9,0.9,0.9,0.9,0.9,0.9,0.873,0.9,0.891,0.9,0.9,0.9,0.9,0.9,0.108,0.117,0.9,0.054,0.54,0.0,0.9,0.9,0.567,0.864,0.9,0.495,0.0,0.9,0.9,0.9,0.9,0.9,0.36,0.387,0.9,0.261,0.225,0.0,0.9,0.9,0.9,0.9,0.432,0.423,0.144,0.0,0.9,0.9,0.045,0.153,0.054,0.018,0.9,0.9,0.9,0.9,0.9,0.9,0.324,0.414,0.9,0.081,0.567,0.027,1.261552497,0.598827787,0.24595631,0.751667234,0.627428973,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
462,0.9,0.9,0.9,0.9,0.9,0.297,0.297,0.063,0.387,0.027,0.9,0.9,0.9,0.9,0.9,0.9,0.729,0.351,0.9,0.135,0.882,0.063,0.9,0.9,0.9,0.81,0.576,0.783,0.072,0.9,0.9,0.9,0.9,0.9,0.9,0.891,0.9,0.891,0.9,0.9,0.9,0.9,0.9,0.099,0.126,0.9,0.054,0.54,0.018,0.9,0.9,0.657,0.882,0.9,0.558,0.018,0.9,0.9,0.9,0.9,0.9,0.378,0.378,0.9,0.279,0.225,0.027,0.9,0.9,0.9,0.9,0.45,0.387,0.171,0.036,0.9,0.9,0.045,0.108,0.036,0.054,0.9,0.9,0.9,0.9,0.9,0.9,0.324,0.396,0.9,0.081,0.567,0.081,1.260779427,0.59814773,0.245637871,0.751385545,0.627074182,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
463,0.9,0.9,0.9,0.9,0.9,0.216,0.216,0.054,0.387,0.099,0.9,0.9,0.9,0.9,0.9,0.9,0.72,0.36,0.9,0.171,0.882,0.162,0.9,0.9,0.9,0.81,0.513,0.81,0.171,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.09,0.144,0.9,0.036,0.54,0.099,0.9,0.9,0.729,0.891,0.9,0.585,0.036,0.9,0.9,0.9,0.9,0.9,0.387,0.387,0.9,0.315,0.225,0.081,0.9,0.9,0.9,0.9,0.378,0.342,0.18,0.081,0.9,0.9,0.054,0.063,0.018,0.144,0.9,0.9,0.9,0.9,0.9,0.9,0.306,0.387,0.9,0.072,0.567,0.153,1.25999764,0.597434329,0.245300933,0.751048589,0.626659014,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
464,0.9,0.9,0.9,0.9,0.9,0.162,0.198,0.036,0.387,0.189,0.9,0.9,0.9,0.9,0.9,0.9,0.765,0.369,0.9,0.207,0.882,0.243,0.9,0.9,0.9,0.783,0.432,0.846,0.252,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.099,0.171,0.9,0.045,0.54,0.216,0.9,0.9,0.81,0.9,0.9,0.648,0.063,0.9,0.9,0.9,0.9,0.9,0.432,0.414,0.9,0.387,0.225,0.162,0.9,0.9,0.9,0.9,0.306,0.315,0.198,0.126,0.9,0.9,0.063,0.045,0.009,0.234,0.9,0.9,0.9,0.9,0.9,0.9,0.306,0.405,0.9,0.063,0.567,0.216,1.259241789,0.596544456,0.245035095,0.750790533,0.626437496,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
465,0.9,0.9,0.9,0.9,0.9,0.144,0.18,0.027,0.387,0.288,0.9,0.9,0.9,0.9,0.9,0.9,0.765,0.36,0.9,0.207,0.882,0.279,0.9,0.9,0.9,0.711,0.36,0.81,0.324,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.099,0.189,0.9,0.045,0.54,0.324,0.9,0.9,0.873,0.9,0.9,0.873,0.081,0.9,0.9,0.9,0.9,0.9,0.459,0.441,0.9,0.45,0.216,0.234,0.9,0.9,0.9,0.9,0.27,0.306,0.207,0.18,0.9,0.9,0.072,0.045,0.009,0.306,0.9,0.9,0.9,0.9,0.9,0.9,0.297,0.405,0.9,0.054,0.567,0.261,1.25840005,0.595522268,0.244762447,0.750296498,0.626300762,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
466,0.9,0.9,0.9,0.9,0.9,0.135,0.153,0.036,0.387,0.378,0.9,0.9,0.9,0.9,0.9,0.9,0.747,0.36,0.9,0.216,0.882,0.297,0.9,0.9,0.9,0.621,0.324,0.72,0.369,0.9,0.9,0.9,0.9,0.9,0.891,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.099,0.207,0.9,0.036,0.531,0.405,0.9,0.9,0.873,0.9,0.9,0.864,0.117,0.9,0.9,0.9,0.9,0.9,0.486,0.468,0.9,0.495,0.216,0.288,0.9,0.9,0.9,0.9,0.243,0.306,0.225,0.27,0.9,0.9,0.081,0.054,0.009,0.351,0.9,0.9,0.9,0.9,0.9,0.9,0.288,0.414,0.9,0.045,0.567,0.297,1.257459983,0.594526705,0.244471869,0.749866478,0.626027054,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
467,0.9,0.9,0.9,0.9,0.9,0.09,0.117,0.027,0.387,0.387,0.9,0.9,0.9,0.9,0.9,0.9,0.693,0.288,0.9,0.171,0.882,0.288,0.9,0.9,0.9,0.54,0.369,0.603,0.36,0.9,0.9,0.9,0.9,0.9,0.882,0.9,0.9,0.873,0.9,0.9,0.9,0.9,0.9,0.099,0.225,0.9,0.036,0.531,0.459,0.9,0.9,0.891,0.9,0.9,0.864,0.117,0.9,0.9,0.9,0.9,0.9,0.522,0.477,0.9,0.54,0.216,0.333,0.9,0.9,0.9,0.9,0.126,0.18,0.18,0.351,0.9,0.9,0.072,0.099,0.009,0.333,0.9,0.9,0.9,0.9,0.9,0.9,0.261,0.432,0.9,0.036,0.567,0.288,1.256426551,0.593533591,0.244191925,0.749404712,0.625668465,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
468,0.9,0.9,0.9,0.9,0.9,0.117,0.18,0.027,0.387,0.378,0.9,0.9,0.9,0.9,0.9,0.9,0.702,0.306,0.9,0.198,0.882,0.297,0.9,0.9,0.9,0.486,0.387,0.522,0.342,0.9,0.9,0.9,0.9,0.9,0.837,0.891,0.9,0.819,0.9,0.9,0.9,0.9,0.9,0.099,0.225,0.9,0.036,0.531,0.495,0.9,0.9,0.882,0.891,0.9,0.837,0.135,0.9,0.9,0.9,0.9,0.9,0.558,0.486,0.9,0.576,0.216,0.387,0.9,0.9,0.9,0.9,0.126,0.171,0.171,0.423,0.9,0.9,0.081,0.099,0.009,0.351,0.9,0.9,0.9,0.9,0.9,0.9,0.252,0.423,0.9,0.027,0.567,0.306,1.25523944,0.592619056,0.243780375,0.748805328,0.625256106,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
469,0.9,0.9,0.9,0.9,0.9,0.18,0.333,0.036,0.387,0.351,0.9,0.9,0.9,0.9,0.9,0.9,0.702,0.324,0.9,0.216,0.882,0.297,0.9,0.9,0.9,0.441,0.396,0.459,0.306,0.9,0.9,0.9,0.9,0.9,0.792,0.882,0.9,0.756,0.9,0.9,0.9,0.9,0.9,0.099,0.252,0.9,0.036,0.531,0.495,0.9,0.9,0.846,0.873,0.9,0.684,0.153,0.9,0.9,0.9,0.9,0.9,0.603,0.504,0.9,0.612,0.216,0.414,0.9,0.9,0.9,0.9,0.171,0.207,0.144,0.405,0.9,0.9,0.099,0.108,0.018,0.351,0.9,0.9,0.9,0.9,0.9,0.9,0.243,0.405,0.9,0.027,0.558,0.315,1.25350895,0.591735383,0.243399503,0.748035758,0.624939596,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
470,0.9,0.9,0.9,0.9,0.9,0.261,0.513,0.054,0.387,0.342,0.9,0.9,0.9,0.9,0.9,0.9,0.675,0.297,0.9,0.207,0.882,0.261,0.9,0.9,0.9,0.396,0.387,0.351,0.252,0.9,0.9,0.9,0.9,0.9,0.765,0.891,0.9,0.729,0.9,0.9,0.9,0.9,0.9,0.117,0.306,0.9,0.036,0.531,0.477,0.9,0.9,0.792,0.882,0.9,0.549,0.153,0.9,0.9,0.9,0.9,0.9,0.63,0.513,0.9,0.621,0.216,0.405,0.9,0.9,0.9,0.9,0.252,0.297,0.144,0.324,0.9,0.9,0.099,0.117,0.027,0.306,0.9,0.9,0.9,0.9,0.9,0.9,0.261,0.414,0.9,0.027,0.558,0.288,1.252104838,0.590840662,0.242897725,0.747512448,0.624588697,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
471,0.9,0.9,0.9,0.9,0.9,0.387,0.729,0.081,0.387,0.342,0.9,0.9,0.9,0.9,0.9,0.9,0.675,0.288,0.9,0.207,0.882,0.243,0.9,0.9,0.9,0.36,0.36,0.279,0.234,0.9,0.9,0.9,0.9,0.9,0.756,0.891,0.9,0.756,0.9,0.9,0.9,0.9,0.9,0.135,0.378,0.9,0.036,0.531,0.432,0.9,0.9,0.81,0.891,0.9,0.567,0.234,0.9,0.9,0.9,0.9,0.9,0.648,0.513,0.9,0.621,0.216,0.369,0.9,0.9,0.9,0.9,0.342,0.369,0.189,0.297,0.9,0.9,0.108,0.126,0.027,0.297,0.9,0.9,0.9,0.9,0.9,0.9,0.27,0.423,0.9,0.036,0.558,0.27,1.250332627,0.589857636,0.242363759,0.746532146,0.624277963,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
