t,SE_Electrolyzer_H2Gen,MIDAT_Electrolyzer_H2Gen,NE_Electrolyzer_H2Gen,SE_Large_SMR_wCCS_96pct_H2Gen,MIDAT_Large_SMR_wCCS_96pct_H2Gen,NE_Large_SMR_wCCS_96pct_H2Gen,SE_ATR_wCCS_94pct_H2Gen,MIDAT_ATR_wCCS_94pct_H2Gen,NE_ATR_wCCS_94pct_H2Gen,SE_Above_ground_storage_H2Gen,MIDAT_Above_ground_storage_H2Gen,NE_Above_ground_storage_H2Gen
26,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704443708,2.3004388574047068e-12,8.775549873999791e-13,2.9971952462959145e-13,2.7074427473657747e-13,2.2914427505435104e-13,3.406362160742269e-13,3.140364375260426e-13,3.18791984673243e-13
27,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704444563,2.2997501658848274e-12,8.768643668641263e-13,2.996732333578376e-13,2.704389110872686e-13,2.2884534020444123e-13,3.413933027240151e-13,3.14984728309188e-13,3.192812863882837e-13
28,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704443694,2.2987955799355073e-12,8.758265535849199e-13,2.992961766094741e-13,2.6993954418473597e-13,2.283236906614948e-13,3.4267026042697784e-13,3.1666529753641725e-13,3.2029264945438665e-13
29,13770.187269775495,8407.870316059933,2105.048055609815,3216.8070704444294,2.297134715501275e-12,8.739632503419767e-13,2.9844883243165607e-13,2.6914931976865927e-13,2.275213101820535e-13,3.4611143181513475e-13,3.194533086831858e-13,3.2198242121124405e-13
30,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704444035,2.2946081205510795e-12,8.711461859623227e-13,2.9716696056452893e-13,2.6809388352022343e-13,2.2646786386707848e-13,3.526349456837628e-13,3.234872582851565e-13,3.253580004722562e-13
31,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704444676,2.288895375165429e-12,8.663188709156406e-13,2.952906459423185e-13,2.6663697248793344e-13,2.250636234650191e-13,2.752661162988831e-13,2.5353773584289385e-13,2.8482993660172863e-13
32,13770.187269775495,8407.870316059933,2105.048055609815,3216.807070444356,2.287231624799621e-12,8.642226224099626e-13,2.9413225744088247e-13,2.65761852821552e-13,2.2410968862668307e-13,2.779358117579525e-13,2.5538623893760576e-13,2.7129907736410894e-13
33,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704444567,2.2857824280766096e-12,8.626682231735198e-13,2.9286551955331595e-13,2.6482946078642386e-13,2.2321000505102237e-13,2.7866782147518673e-13,2.567561525086396e-13,2.8405555098612966e-13
34,13770.187269775495,8407.870316059933,2105.048055609815,3216.8070704442225,2.285053032345971e-12,8.617974638059675e-13,2.917105437931732e-13,2.6396742257945285e-13,2.2238763918555468e-13,2.765183996622222e-13,2.530915292543551e-13,2.561710697237159e-13
35,13770.187269775497,8407.870316059933,2105.048055609815,3216.807070444429,2.2848415774665503e-12,8.614844733011956e-13,2.905262069449993e-13,2.631229309399065e-13,2.2166593340724723e-13,2.8185518048400386e-13,2.5466137607795784e-13,2.732134158257457e-13
36,13770.187269775497,8407.870316059933,2105.0480556098146,3216.807070444441,2.2849713578212016e-12,8.616075256949228e-13,2.892973941677756e-13,2.6231953720030094e-13,2.2107585199696087e-13,2.8183095094944776e-13,2.5561726022094243e-13,2.8305815088744646e-13
37,13770.187269775497,8407.870316059933,2105.0480556098146,3216.8070704442566,2.285838842431653e-12,8.623391849952159e-13,2.883991457966368e-13,2.6173157845540286e-13,2.2062773728552745e-13,2.8190650528745824e-13,2.558960265959757e-13,2.788798437156364e-13
38,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704444176,2.286793963978413e-12,8.629658524525759e-13,2.874806244664043e-13,2.6116397926216043e-13,2.2024279870735e-13,2.7971168713921086e-13,2.5731345848315134e-13,2.7079031791772785e-13
39,13770.187269775497,8407.870316059933,2105.048055609815,3216.807070444418,2.287430180535832e-12,8.634280674364172e-13,2.862872682566713e-13,2.604584643369904e-13,2.1992302337788015e-13,2.822155733522452e-13,2.6300868374445695e-13,2.725869051956832e-13
40,13770.187269775497,8407.870316059933,2105.048055609815,3216.807070444408,2.2866493322496615e-12,8.626703418670112e-13,2.849101176798255e-13,2.595938972056333e-13,2.1945845914934739e-13,2.786622352985859e-13,2.5702970484150155e-13,2.833048622023666e-13
41,13770.187269775497,8407.870316059933,2105.048055609815,3216.807070444422,2.2855663388499937e-12,8.612047085227141e-13,2.835900405705252e-13,2.5872905696580805e-13,2.1893550594680092e-13,2.701412626172037e-13,2.572688733548552e-13,2.771299624502643e-13
42,13770.187269775497,8407.870316059933,2105.0480556098146,3216.807070444266,2.28495932598524e-12,8.605609512651653e-13,2.826390634928269e-13,2.5811766799165035e-13,2.1868214725066027e-13,2.6995879696809624e-13,2.5845044894580863e-13,2.7940607285615023e-13
43,13770.187269775497,8407.870316059933,2105.0480556098146,3216.807070444552,2.2852961409696634e-12,8.612107366888796e-13,2.8212291465420836e-13,2.5785061217607453e-13,2.1874819563783603e-13,2.704975122760265e-13,2.5949447644366796e-13,2.771527968835152e-13
44,13770.187269775497,8407.870316059933,2105.0480556098146,3216.8070704443885,2.2861479332272926e-12,8.628548332987065e-13,2.819090941371893e-13,2.5780460449895584e-13,2.1905369404760372e-13,2.734553875605498e-13,2.5908733365313884e-13,2.8761262999094803e-13
45,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704444117,2.2870094340028097e-12,8.65176942110869e-13,2.8188053979367916e-13,2.578725740165177e-13,2.1951981754920333e-13,2.8049598052768697e-13,2.5852131573846586e-13,2.9015599037221363e-13
46,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704444262,2.2885197278138005e-12,8.690356527714723e-13,2.820677372862392e-13,2.581069344322058e-13,2.202492025046369e-13,2.8053895448741694e-13,2.623133805651375e-13,2.9846731998896783e-13
47,13770.187269775497,8407.870316059933,2105.048055609815,3216.807070444414,2.2891069020674975e-12,8.709440166671379e-13,2.823397397494866e-13,2.5822243558676404e-13,2.2066480386725885e-13,2.8135936557813203e-13,2.619286132317694e-13,2.9615943539978913e-13
48,13770.187269775495,8407.870316059933,2105.048055609815,3216.8070704445954,2.2891416411559463e-12,8.718550539615823e-13,2.8248754148766924e-13,2.5820516225949305e-13,2.2085098297306387e-13,2.8144298594653857e-13,2.618935722924761e-13,2.954392773706296e-13
49,13770.187269775495,8407.870316059933,2105.048055609815,3216.807070444625,2.2891704899421622e-12,8.723340834212111e-13,2.8275261010053e-13,2.5817593021585105e-13,2.2087566125480205e-13,2.815276964817968e-13,2.61902623245531e-13,2.9502244955494723e-13
50,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704445195,2.2887836639472696e-12,8.720411546977531e-13,2.829835716194854e-13,2.5804747021430497e-13,2.207006129787947e-13,2.8154592022208005e-13,2.623040801292601e-13,2.951099571799488e-13
51,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704444694,2.2878758341303818e-12,8.708772546589417e-13,2.8341700012676735e-13,2.5781723335119403e-13,2.2031281792668802e-13,2.829437952413412e-13,2.6285964018745447e-13,2.9599928579369406e-13
52,13770.187269775495,8407.870316059933,2105.048055609815,3216.8070704444826,2.2863165190487476e-12,8.689182836811336e-13,2.841318172243725e-13,2.5752102248218907e-13,2.1974022143475097e-13,2.801585101930282e-13,2.5854408636923336e-13,2.9827108462692887e-13
53,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704444644,2.2849281817137224e-12,8.649657030027643e-13,2.850787451766908e-13,2.572300536982472e-13,2.1882913467621049e-13,2.741154838261173e-13,2.586278577085724e-13,2.8868424881688996e-13
54,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704444294,2.2836923800805034e-12,8.626560957808323e-13,2.8642474128905535e-13,2.5699975657696346e-13,2.18199358913406e-13,2.667205941043961e-13,2.5659266564618367e-13,2.7381088123906826e-13
55,9828.247193366611,8407.870316059933,2105.0480556098096,3216.807070444418,2.283600789071042e-12,8.624192343205251e-13,2.885688226695836e-13,2.570919375071384e-13,2.1791420989779037e-13,1725.945736188974,2.785370747580106e-13,4.683723242304558e-13
56,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704447914,2.2855650246203858e-12,8.631608047070642e-13,2.9116061885181087e-13,2.575885668029102e-13,2.1794354021580003e-13,2.7755017522319307e-13,2.525795964005318e-13,2.627796446782035e-13
57,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704442066,2.286558466312077e-12,8.64169436035164e-13,2.9397246913147947e-13,2.579053783344435e-13,2.1804825550065766e-13,2.791401809075448e-13,2.568786833543204e-13,2.725281275510438e-13
58,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704444162,2.286974609072411e-12,8.645413019506794e-13,2.9698024525864304e-13,2.580173590601742e-13,2.1807818775941026e-13,2.773003058453432e-13,2.5464745480068745e-13,2.705336533579622e-13
59,13770.187269775497,8407.870316059933,2105.048055609815,3216.807070444419,2.2872243249308744e-12,8.646924238748332e-13,3.0017819740851656e-13,2.5794793378537774e-13,2.1808786324667713e-13,2.7642139202465007e-13,2.5458250297359706e-13,2.706816815336401e-13
60,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704447846,2.2875252107760862e-12,8.650488807534127e-13,3.0365270710572937e-13,2.577520075271801e-13,2.1814634887058158e-13,2.7569832730310056e-13,2.5514740123844447e-13,2.753500176014163e-13
61,13770.187269775495,8407.870316059933,2105.048055609815,3216.8070704446295,2.288204202198544e-12,8.657888455060255e-13,3.076078609410807e-13,2.5750524526240934e-13,2.182612794137447e-13,2.760364853435819e-13,2.5696320627105704e-13,2.7741593823486124e-13
62,13770.187269775495,8407.870316059933,2105.048055609815,3216.8070704444212,2.28844604999857e-12,8.662533105161051e-13,3.118589890855126e-13,2.570392242867024e-13,2.183623374226983e-13,2.7644861218513313e-13,2.589422590633781e-13,2.7078478735995583e-13
63,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704444344,2.287594038389025e-12,8.65543360621289e-13,3.163842812361571e-13,2.5626564530474376e-13,2.1834076835529812e-13,2.808166002735837e-13,2.6091748703539614e-13,2.763803875425689e-13
64,11554.192929555582,8407.870316059933,2105.0480556098096,3216.807070444418,2.2852935852232244e-12,8.642793018929922e-13,3.214762398128385e-13,2.552729907197188e-13,2.1833193401572954e-13,5.578203177429524e-13,2.385535599784506e-13,4.685906245295943e-13
65,1530.020807752833,8407.870316059933,2105.0480556098096,3216.8070704444076,2.283624622394731e-12,8.621779119137476e-13,3.295375911245065e-13,2.544747399364897e-13,2.1838656785160297e-13,10024.172121802758,2.743138785118816e-13,5.450620518747807e-13
66,1530.020807752833,8407.87031605993,2105.048055609815,3216.807070444422,2.283529092717662e-12,8.61715190965801e-13,3.343747352964894e-13,2.541310368668512e-13,2.188440532281948e-13,10024.172121802745,2.8527032739572007e-13,2.6429394374625374e-13
67,1530.020807752833,8407.870316059933,2105.048055609815,3216.8070704444144,2.2848027049994684e-12,8.641682393607021e-13,3.3693086595112303e-13,2.541787208754258e-13,2.1976340905055813e-13,10024.172121802747,2.650972566757558e-13,2.7300729164079614e-13
68,13259.70701147662,8407.870316059933,2105.048055609815,3216.8070704444162,2.286265669456599e-12,8.680771995328667e-13,3.4201286237458047e-13,2.5440789247963634e-13,2.2097759422277079e-13,4.668111784121967e-13,2.6288075932930874e-13,2.728328208580952e-13
69,13770.187269775497,8407.870316059933,2105.048055609815,3216.807070444421,2.2876649483768737e-12,8.74489768021662e-13,3.4556444019381624e-13,2.547435664382238e-13,2.2260387637142943e-13,2.0780126337575213e-13,2.654299435056476e-13,3.254320045054886e-13
70,13770.187269775497,8407.870316059933,2105.048055609815,3216.807070444442,2.288718754481681e-12,8.778313247217202e-13,3.4843589723387313e-13,2.5512998881884996e-13,2.2374730014003416e-13,2.007625630896516e-13,2.6694538895630943e-13,3.2156676880641945e-13
71,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704443057,2.289093356711909e-12,8.79621974242375e-13,3.5070122376151424e-13,2.554408885531827e-13,2.245554302471551e-13,1.9762312979223188e-13,2.671767245940633e-13,3.197908837363942e-13
72,13770.187269775497,8407.870316059933,2105.048055609815,3216.807070444597,2.289231300765467e-12,8.803095254990649e-13,3.5247299588953423e-13,2.5565911065657826e-13,2.2500126932918519e-13,1.9628173513515088e-13,2.6907964445946454e-13,3.1901755976295406e-13
73,13770.187269775497,8407.870316059933,2105.048055609815,3216.807070444365,2.2891512172253594e-12,8.804020972266916e-13,3.5387371352895387e-13,2.55770226798136e-13,2.2509538192480538e-13,1.9602694345925725e-13,2.686711906722997e-13,3.189219581175011e-13
74,13770.187269775497,8407.870316059933,2105.048055609815,3216.807070444894,2.288749115429394e-12,8.798866263195029e-13,3.5490409123733546e-13,2.5572566871157506e-13,2.2480806874148676e-13,1.968485489619951e-13,2.687000462613814e-13,3.194373047844546e-13
75,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704442193,2.28798130607834e-12,8.785626308667127e-13,3.5561983415561777e-13,2.5554577420337245e-13,2.2415051956932894e-13,1.9938369145228887e-13,2.701190782182729e-13,3.20585797051151e-13
76,13770.187269775497,8407.870316059933,2105.048055609815,3216.807070444371,2.2867421921718612e-12,8.762549919909687e-13,3.561133412587999e-13,2.552742297328206e-13,2.2313539375129652e-13,2.034664785526808e-13,2.679837559737253e-13,3.229025776020096e-13
77,13770.187269775497,8407.870316059933,2105.048055609815,3216.807070444387,2.285271065093874e-12,8.724558347103421e-13,3.563498725437296e-13,2.54922670239955e-13,2.2173047680582444e-13,2.0925596493292554e-13,2.6722301759276803e-13,3.275646919233941e-13
78,1530.020807752833,8407.87031605993,2105.048055609815,3216.8070704444226,2.2836735712053442e-12,8.658928954487252e-13,3.562275571662589e-13,2.5458290064358814e-13,2.1982823550539865e-13,10024.172121802745,2.6746898331724324e-13,2.7474540396650793e-13
79,1530.020807752833,8407.870316059933,2105.048055609815,3216.8070704444244,2.283526029311759e-12,8.630271979438294e-13,3.553230399815284e-13,2.5458799855595635e-13,2.1851693275186056e-13,10024.172121802747,2.6389714621713775e-13,2.757298920037397e-13
80,1530.020807752833,8407.870316059933,2105.048055609815,3216.8070704444194,2.285079923825517e-12,8.627014416490192e-13,3.5781135492173397e-13,2.549675997925141e-13,2.176415506582759e-13,10024.172121802741,2.6359009915666816e-13,2.754932265268325e-13
81,11330.558855583755,8407.87031605993,2105.048055609815,3216.807070444419,2.2860758563645444e-12,8.631416808693271e-13,3.5838608187967964e-13,2.552947547825284e-13,2.1694663794653238e-13,223.63407397182033,2.6786491930395625e-13,2.7728560124025707e-13
82,13770.187269775497,8407.87031605993,2105.048055609815,3216.807070444429,2.2863378246501564e-12,8.632429622236573e-13,3.5897103730010146e-13,2.5547445554863856e-13,2.1622733818127987e-13,2.0316633909942443e-13,2.5949281003147156e-13,2.636032024541407e-13
83,13770.187269775497,8407.870316059933,2105.048055609815,3216.807070444379,2.28654966653084e-12,8.635358052461347e-13,3.5940441971147e-13,2.5559460401532004e-13,2.156210057903304e-13,1.9835813367839165e-13,2.6209647030295647e-13,2.6920923503386893e-13
84,13770.187269775495,8407.870316059933,2105.048055609815,3216.8070704448473,2.2868198105689748e-12,8.640662858099893e-13,3.59755901397873e-13,2.5570620874747376e-13,2.1514218591512415e-13,1.9555609507719e-13,2.6420396004004724e-13,2.788503641689047e-13
85,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704443526,2.2875852556748456e-12,8.65023182721246e-13,3.601312436643114e-13,2.558885065460678e-13,2.1478539100830413e-13,1.9453538484046025e-13,2.651845749958206e-13,2.7667962782957094e-13
86,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704445568,2.2877669966111763e-12,8.658736885115142e-13,3.6034148563202994e-13,2.5593347496242517e-13,2.1449699728690879e-13,1.9434977493483913e-13,2.6817464918512584e-13,2.774356012830853e-13
87,13770.187269775495,8407.870316059933,2105.048055609815,3216.807070444353,2.2868496516387465e-12,8.659903898707476e-13,3.603397652271374e-13,2.55782559240271e-13,2.1422451622958976e-13,1.9527386617993512e-13,2.669778823407669e-13,2.7725548023587843e-13
88,13770.187269775497,8407.870316059933,653.3579234998259,3216.8070704444294,2.28502134156163e-12,8.661372628857067e-13,3.602466173941365e-13,2.5562036730328033e-13,2.1406997866375313e-13,2.031193368529154e-13,2.644993241227171e-13,1158.642076500174
89,9247.024513074233,8407.870316059933,645.3946911377511,3216.8070704444194,2.2832251705125304e-12,8.637618096923085e-13,3.604781904383631e-13,2.557199666882652e-13,2.1394896863355693e-13,2307.1684164813505,2.6477231816874847e-13,1166.6053088622484
90,13770.187269775495,8407.87031605993,2105.048055609815,3216.8070704444262,2.2828972957361335e-12,8.608987378066078e-13,3.6065505937111974e-13,2.564040520247907e-13,2.1428288272787198e-13,3.6834754546740223e-13,2.6243149075131314e-13,2.5070539728015666e-13
91,12692.66688296646,8407.870316059933,2105.048055609815,3216.8070704444144,2.2839711987146763e-12,8.608477236814108e-13,3.6090817282389857e-13,2.5775424938133344e-13,2.1543097470991846e-13,3.4439453763569357e-13,2.66803273643743e-13,2.772275296787058e-13
92,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704438614,2.2853860597607094e-12,8.617474554080677e-13,3.617431558426167e-13,2.5959385250606484e-13,2.1722166700844307e-13,1.9455796520462864e-13,2.6643699346391724e-13,2.784316064413174e-13
93,13770.187269775495,8407.870316059933,2105.048055609815,3216.8070704447778,2.2866013028687887e-12,8.629585370694854e-13,3.6251613202699936e-13,2.6182717688539543e-13,2.1955542111190383e-13,1.9428177646946512e-13,2.6722791512625656e-13,2.809441711856781e-13
94,13770.187269775495,8407.870316059933,2105.048055609815,3216.8070704444144,2.2875366958496074e-12,8.640574977777216e-13,3.6338078171498653e-13,2.644180194629863e-13,2.2236689367550052e-13,1.935933820168659e-13,2.6694992873510073e-13,2.798542084926854e-13
95,13770.187269775497,8407.870316059933,2105.048055609815,3216.807070444422,2.2881362325743432e-12,8.6468042742326e-13,3.6427632180159366e-13,2.6729860561071574e-13,2.2559259228253755e-13,1.9297426984513967e-13,2.681433634215329e-13,2.693318905558205e-13
96,13770.187269775497,8407.870316059933,2105.048055609815,3216.807070444156,2.2881871778280297e-12,8.648448628895389e-13,3.6518351163451954e-13,2.703834676072921e-13,2.2918421426554406e-13,1.9279482074586485e-13,2.6764293104990306e-13,2.6915584131511986e-13
97,13770.187269775495,8407.870316059933,2105.048055609815,3216.8070704445868,2.288465439842522e-12,8.652461660326941e-13,3.6615066760746126e-13,2.737579661443202e-13,2.332135026850195e-13,1.9254862432761327e-13,2.666828864476362e-13,2.675237864382064e-13
98,13770.187269775495,8407.870316059933,2105.048055609815,3216.807070444208,2.289026827555006e-12,8.660038881102934e-13,3.6715066916889447e-13,2.7741351412855306e-13,2.376982530847941e-13,1.9244804143018294e-13,2.6594815155243715e-13,2.6652782803114114e-13
99,13770.187269775497,8407.870316059933,2105.048055609815,3216.807070444418,2.2904887452922416e-12,8.680020719067373e-13,3.681894636236233e-13,2.8140895714688024e-13,2.4274059390997874e-13,1.925692438298257e-13,2.6528844980902966e-13,2.640620328182237e-13
100,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704443544,2.297504995024775e-12,8.763785727401708e-13,3.6931661617162113e-13,2.8587263256512294e-13,2.484864484614457e-13,1.9288306051754984e-13,2.6175457752150105e-13,2.6139691141478827e-13
101,13770.187269775497,8407.870316059933,2105.048055609815,3216.807070444461,2.3079835637941718e-12,8.884085887752366e-13,3.704730365738114e-13,2.9094142897708013e-13,2.5515140524671436e-13,1.943094820888976e-13,2.584401369916811e-13,2.7505392887113193e-13
102,1530.020807752833,8407.870316059933,2105.048055609815,3216.8070704444194,2.320603198288081e-12,9.03673214423062e-13,3.7363342969904595e-13,2.9685133984008654e-13,2.633412083567951e-13,10024.172121802747,2.668864184084879e-13,2.7475948755479157e-13
103,1530.020807752833,934.207812895548,233.89422840109057,3216.807070444419,2.362193589940996e-12,9.453712644456447e-13,3.7499453741279075e-13,3.0878908647048655e-13,2.7828371613690603e-13,10024.172121802752,6431.792187104451,1578.1057715989089
104,1530.020807752833,934.207812895548,233.89422840109057,3216.807070444418,2.3699052113605785e-12,9.542220714906496e-13,3.756427908161097e-13,3.13231126588582e-13,2.8496015601774104e-13,10024.17212180275,6431.792187104449,1578.1057715989086
105,1530.020807752833,934.207812895548,233.89422840109057,3216.807070444418,2.3733046808186633e-12,9.584109977983646e-13,3.7564011037693303e-13,3.157108648771102e-13,2.894330894740613e-13,10024.17212180275,6431.792187104451,1578.1057715989084
106,1530.020807752833,934.207812895548,233.89422840109057,3216.807070444418,2.3748419563107317e-12,9.60337536652844e-13,3.753602098718075e-13,3.172034948271115e-13,2.92659776583458e-13,10024.172121802749,6431.792187104449,1578.105771598908
107,1530.020807752833,934.207812895548,233.89422840109057,3216.807070444418,2.3751966328381004e-12,9.610785596930558e-13,3.7476063254544165e-13,3.1796775561034107e-13,2.9513344964884295e-13,10024.172121802749,6431.79218710445,1578.1057715989084
108,1530.020807752833,934.207812895548,233.89422840109057,3216.807070444419,2.3748218153292384e-12,9.613918881803533e-13,3.738675487777535e-13,3.1818682597098333e-13,2.9710571615431737e-13,10024.172121802747,6431.792187104452,1578.105771598909
109,1530.020807752833,934.207812895548,233.89422840109057,3216.807070444418,2.3735835387695107e-12,9.615731447786679e-13,3.727334177011e-13,3.179931278110094e-13,2.987082982261826e-13,10024.172121802749,6431.792187104451,1578.1057715989084
110,1530.020807752833,934.207812895548,2105.048055609815,3216.807070444418,2.37047400829736e-12,9.616712899841595e-13,3.712450796627317e-13,3.173530538841122e-13,3.001477768384536e-13,10024.17212180275,6431.79218710445,1.8177517330056665e-13
111,1530.020807752833,934.207812895548,2105.048055609815,3216.807070444419,2.365157217755476e-12,9.615898575611122e-13,3.695970712302147e-13,3.1626187405406493e-13,3.0113304189482527e-13,10024.17212180275,6431.79218710445,1.632267244043997e-13
112,1530.020807752833,934.207812895548,2105.048055609815,3216.807070444421,2.352806455309802e-12,9.614323247271683e-13,3.6280192411297883e-13,3.114050157128468e-13,3.018477809707669e-13,10024.172121802752,6431.792187104451,1.5551836634637487e-13
113,1530.020807752833,934.207812895548,1818.6538601517964,3038.0955665308406,2.249476360257839e-12,9.61262439724516e-13,3.546103873920118e-13,3.045979832139236e-13,3.02402866022066e-13,10202.88362571633,6431.792187104453,4.1566437642713204e-13
114,1530.020807752833,934.207812895548,2105.048055609815,3216.8070704444194,2.3502313580380534e-12,9.615720886626414e-13,3.633798384313976e-13,3.1249738280811316e-13,3.0318177918747916e-13,10024.172121802752,6431.792187104453,1.8552926434385265e-13
115,1530.020807752833,934.207812895548,2105.048055609815,3216.8070704444194,2.3562038752196086e-12,9.618549681260554e-13,3.6611053399735085e-13,3.152895091410741e-13,3.0365299848935044e-13,10024.172121802754,6431.79218710445,1.8002069218740627e-13
116,1530.0208077528332,5258.187196611038,2105.048055609815,3216.807070444422,2.3693161289953236e-12,9.621947035958426e-13,3.7555181055214944e-13,3.2317548215831803e-13,3.0401671387546633e-13,10024.172121802752,2107.8128033889593,1.7909373104851216e-13
117,13770.187269775497,8407.870316059933,2105.048055609815,3216.807070444421,2.374771534026652e-12,9.62447505795461e-13,3.793558216473234e-13,3.2632989218047595e-13,3.042840611160431e-13,1.7895687524132847e-13,1.8766089538492517e-13,1.7912875219271765e-13
118,13770.187269775497,8407.870316059933,2105.048055609815,3216.807070444421,2.377220885605532e-12,9.62508471486807e-13,3.8191294702254286e-13,3.2851917341625667e-13,3.0439345249033593e-13,1.7118887502205257e-13,1.8119718751163265e-13,1.7874707246635015e-13
119,13770.187269775497,8407.870316059933,2105.048055609815,3216.807070444414,2.378315652137397e-12,9.624383463551477e-13,3.8392788699938746e-13,3.3017161003519233e-13,3.0435887698447665e-13,1.6803964426075556e-13,1.76848103686758e-13,1.7864467483794405e-13
120,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704446336,2.378752979314542e-12,9.623568240655569e-13,3.855202747364508e-13,3.314168205954647e-13,3.041808515172026e-13,1.6589331995829018e-13,1.7457165735819344e-13,1.7894000004539342e-13
121,13770.187269775497,8407.870316059933,2105.048055609815,3216.8070704449106,2.3789359593987973e-12,9.62320549137926e-13,3.867621950557828e-13,3.3232700211305634e-13,3.038564799171977e-13,1.6548938396872854e-13,1.7512159806199002e-13,1.7833810357379233e-13
122,13770.187269775497,8407.870316059933,2105.048055609815,3216.807070444444,2.3789910440001673e-12,9.6228384869175e-13,3.8763888251090165e-13,3.328952286221011e-13,3.0336138558455997e-13,1.6553977334500876e-13,1.755844450193744e-13,1.7852226101046862e-13
123,13770.187269775497,8407.870316059933,2105.048055609815,3216.807070444405,2.378824504940232e-12,9.620583418666375e-13,3.881367844875495e-13,3.331117000746419e-13,3.026669759783643e-13,1.6618799057338212e-13,1.764181670854102e-13,1.7954154538768982e-13
124,13770.187269775497,8407.870316059933,2105.048055609815,3216.807070444012,2.378553249601154e-12,9.617062496721677e-13,3.882422956668499e-13,3.329649481860516e-13,3.017345352489044e-13,1.671689709228918e-13,1.7925055179357915e-13,1.7932606930903493e-13
125,13770.187269775495,8407.870316059933,2105.048055609815,3216.807070444473,2.3780988598292344e-12,9.611310857105066e-13,3.8786387001428674e-13,3.323631618012697e-13,3.004909328023225e-13,1.688005564746853e-13,1.8437056284898353e-13,1.8140292775741595e-13
126,1618.9283580033184,934.207812895548,233.89422840109057,3216.807070444418,2.376477079228424e-12,9.595152771707158e-13,3.867983235507489e-13,3.3009613148810626e-13,2.9787928122188573e-13,9935.264571552265,6431.79218710445,1578.1057715989105
127,1555.9645856063146,934.207812895548,233.89422840109057,3216.807070444419,2.3771684013109823e-12,9.602178201456761e-13,3.8541674429611265e-13,3.300100403520302e-13,2.9738898242073974e-13,9998.228343949266,6431.792187104449,1578.1057715989114
128,1583.0162898159485,934.207812895548,233.89422840109057,3216.807070444419,2.376771643664493e-12,9.600093355982793e-13,3.8344074483694916e-13,3.283694871459557e-13,2.956005526128966e-13,9971.176639739637,6431.792187104449,1578.1057715989105
129,7975.166129802767,934.207812895548,233.89422840109057,3216.8070704444176,2.3745070600734383e-12,9.584824795251947e-13,3.806052437032475e-13,3.248430295936284e-13,2.9228240969877237e-13,3579.0267997528163,6431.792187104451,1578.10577159891
130,10210.199375549922,934.207812895548,233.89422840109057,3216.8070704444212,2.3726766384309926e-12,9.580686754543167e-13,3.75247701120103e-13,3.219914501084614e-13,2.897797177097175e-13,1343.9935540056601,6431.792187104451,1578.1057715989107
131,12103.01376565591,934.207812895548,233.89422840109057,3216.807070444419,2.3693845442069532e-12,9.577480779987922e-13,3.582041277736588e-13,3.1839343590512326e-13,2.8700542372044827e-13,4.605745847083231e-13,6431.79218710445,1578.1057715989098
132,13770.187269775495,3287.8393269443436,233.89422840109057,3216.807070444647,2.364171802924459e-12,9.583940318454477e-13,3.4878067167199384e-13,3.1477456843993934e-13,2.8485157669197683e-13,2.4662796023782336e-13,4078.1606730556546,1578.1057715989105
133,13770.187269775497,8407.870316059933,233.89422840109057,3216.807070444419,2.3301349271404598e-12,9.563067983312525e-13,3.409468790168696e-13,3.02405333259107e-13,2.794031749018166e-13,2.378667821016423e-13,2.570011085962821e-13,1578.1057715989105
134,13770.187269775497,8407.870316059933,233.89422840109057,3216.807070444419,2.3166373087831768e-12,9.536462145092665e-13,3.337703233571122e-13,2.9522960707808405e-13,2.733455607851663e-13,2.4418833605251293e-13,2.6230524771663305e-13,1578.1057715989102
135,13770.187269775497,8407.870316059933,233.89422840109057,3216.8070704444176,2.3058732822430495e-12,9.48866373195884e-13,3.268197913544175e-13,2.889466899197512e-13,2.6408872483756696e-13,2.4772418847781354e-13,2.6709848453479583e-13,1578.1057715989102
