Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_z1
,,,,,,,4346,25072
,,,,,,,4347,23844
,,,,,,,4348,23092
,,,,,,,4349,22662
,,,,,,,4350,22290
,,,,,,,4351,23118
,,,,,,,4352,25380
,,,,,,,4353,28418
,,,,,,,4354,31368
,,,,,,,4355,33754
,,,,,,,4356,35636
,,,,,,,4357,36948
,,,,,,,4358,37824
,,,,,,,4359,38196
,,,,,,,4360,37672
,,,,,,,4361,37086
,,,,,,,4362,36924
,,,,,,,4363,36658
,,,,,,,4364,35768
,,,,,,,4365,35198
,,,,,,,4366,34268
,,,,,,,4367,31326
,,,,,,,4368,28104
,,,,,,,4369,25736
,,,,,,,4370,24198
,,,,,,,4371,23202
,,,,,,,4372,22720
,,,,,,,4373,22944
,,,,,,,4374,23810
,,,,,,,4375,26508
,,,,,,,4376,29874
,,,,,,,4377,32472
,,,,,,,4378,34572
,,,,,,,4379,36222
,,,,,,,4380,37264
,,,,,,,4381,37826
,,,,,,,4382,38344
,,,,,,,4383,38638
,,,,,,,4384,38508
,,,,,,,4385,38384
,,,,,,,4386,38128
,,,,,,,4387,37260
,,,,,,,4388,35936
,,,,,,,4389,35038
,,,,,,,4390,33896
,,,,,,,4391,30720
,,,,,,,4392,27362
,,,,,,,4393,24888
,,,,,,,4394,23422
,,,,,,,4395,22420
,,,,,,,4396,21914
,,,,,,,4397,22006
,,,,,,,4398,22802
,,,,,,,4399,25418
,,,,,,,4400,28736
,,,,,,,4401,31264
,,,,,,,4402,33280
,,,,,,,4403,34830
,,,,,,,4404,35854
,,,,,,,4405,36542
,,,,,,,4406,37216
,,,,,,,4407,37668
,,,,,,,4408,37968
,,,,,,,4409,38168
,,,,,,,4410,37786
,,,,,,,4411,36304
,,,,,,,4412,34572
,,,,,,,4413,33874
,,,,,,,4414,32610
,,,,,,,4415,30224
,,,,,,,4416,27612
,,,,,,,4417,25418
,,,,,,,4418,23910
,,,,,,,4419,22940
,,,,,,,4420,22490
,,,,,,,4421,22522
,,,,,,,4422,22792
,,,,,,,4423,23534
,,,,,,,4424,24878
,,,,,,,4425,26732
,,,,,,,4426,29052
,,,,,,,4427,31428
,,,,,,,4428,33346
,,,,,,,4429,34708
,,,,,,,4430,35380
,,,,,,,4431,35788
,,,,,,,4432,36200
,,,,,,,4433,36656
,,,,,,,4434,36882
,,,,,,,4435,36238
,,,,,,,4436,35128
,,,,,,,4437,34610
,,,,,,,4438,33690
,,,,,,,4439,31876
,,,,,,,4440,29348
,,,,,,,4441,27122
,,,,,,,4442,25572
,,,,,,,4443,24586
,,,,,,,4444,24022
,,,,,,,4445,24130
,,,,,,,4446,24920
,,,,,,,4447,27580
,,,,,,,4448,31070
,,,,,,,4449,33906
,,,,,,,4450,36052
,,,,,,,4451,37678
,,,,,,,4452,38680
,,,,,,,4453,39288
,,,,,,,4454,39804
,,,,,,,4455,40116
,,,,,,,4456,40144
,,,,,,,4457,40048
,,,,,,,4458,39738
,,,,,,,4459,38698
,,,,,,,4460,37280
,,,,,,,4461,36426
,,,,,,,4462,35260
,,,,,,,4463,32040
,,,,,,,4464,28626
,,,,,,,4465,26076
,,,,,,,4466,24426
,,,,,,,4467,23354
,,,,,,,4468,22744
,,,,,,,4469,22750
,,,,,,,4470,23470
,,,,,,,4471,26024
,,,,,,,4472,29434
,,,,,,,4473,32308
,,,,,,,4474,34724
,,,,,,,4475,36750
,,,,,,,4476,38142
,,,,,,,4477,39050
,,,,,,,4478,40004
,,,,,,,4479,40604
,,,,,,,4480,41080
,,,,,,,4481,41332
,,,,,,,4482,41192
,,,,,,,4483,39818
,,,,,,,4484,38254
,,,,,,,4485,37722
,,,,,,,4486,36568
,,,,,,,4487,33678
,,,,,,,4488,30544
,,,,,,,4489,28106
,,,,,,,4490,26458
,,,,,,,4491,25336
,,,,,,,4492,24630
,,,,,,,4493,24338
,,,,,,,4494,24300
,,,,,,,4495,25318
,,,,,,,4496,27734
,,,,,,,4497,30808
,,,,,,,4498,33420
,,,,,,,4499,35222
,,,,,,,4500,36476
,,,,,,,4501,37330
,,,,,,,4502,37320
,,,,,,,4503,36524
,,,,,,,4504,35770
,,,,,,,4505,35760
,,,,,,,4506,35976
,,,,,,,4507,35568
,,,,,,,4508,34606
,,,,,,,4509,34068
,,,,,,,4510,33458
,,,,,,,4511,31222
,,,,,,,4512,28548
,,,,,,,4513,26174
,,,,,,,4514,24536
,,,,,,,4515,23398
,,,,,,,4516,22672
,,,,,,,4517,22262
,,,,,,,4518,21866
,,,,,,,4519,22642
,,,,,,,4520,24778
,,,,,,,4521,27604
,,,,,,,4522,30250
,,,,,,,4523,32456
,,,,,,,4524,34224
,,,,,,,4525,35378
,,,,,,,4526,36002
,,,,,,,4527,36458
,,,,,,,4528,36892
,,,,,,,4529,37428
,,,,,,,4530,37730
,,,,,,,4531,37188
,,,,,,,4532,36058
,,,,,,,4533,35680
,,,,,,,4534,34830
,,,,,,,4535,31830
,,,,,,,4536,28476
,,,,,,,4537,25866
,,,,,,,4538,24110
,,,,,,,4539,23000
,,,,,,,4540,22378
,,,,,,,4541,22440
,,,,,,,4542,23250
,,,,,,,4543,25882
,,,,,,,4544,29056
,,,,,,,4545,31262
,,,,,,,4546,33018
,,,,,,,4547,34416
,,,,,,,4548,35354
,,,,,,,4549,36028
,,,,,,,4550,36754
,,,,,,,4551,37184
,,,,,,,4552,37448
,,,,,,,4553,37688
,,,,,,,4554,37548
,,,,,,,4555,36516
,,,,,,,4556,35116
,,,,,,,4557,34358
,,,,,,,4558,33134
,,,,,,,4559,29888
,,,,,,,4560,26582
,,,,,,,4561,24176
,,,,,,,4562,22664
,,,,,,,4563,21700
,,,,,,,4564,21254
,,,,,,,4565,21386
,,,,,,,4566,22190
,,,,,,,4567,24834
,,,,,,,4568,27988
,,,,,,,4569,30224
,,,,,,,4570,31960
,,,,,,,4571,33470
,,,,,,,4572,34476
,,,,,,,4573,35196
,,,,,,,4574,36054
,,,,,,,4575,36724
,,,,,,,4576,37216
,,,,,,,4577,37538
,,,,,,,4578,37364
,,,,,,,4579,36446
,,,,,,,4580,35110
,,,,,,,4581,34540
,,,,,,,4582,33582
,,,,,,,4583,30432
,,,,,,,4584,27228
,,,,,,,4585,24866
,,,,,,,4586,23370
,,,,,,,4587,22462
,,,,,,,4588,22044
,,,,,,,4589,22220
,,,,,,,4590,23154
,,,,,,,4591,25816
,,,,,,,4592,29064
,,,,,,,4593,31524
,,,,,,,4594,33462
,,,,,,,4595,35180
,,,,,,,4596,36566
,,,,,,,4597,37506
,,,,,,,4598,38278
,,,,,,,4599,38680
,,,,,,,4600,38962
,,,,,,,4601,39298
,,,,,,,4602,39210
,,,,,,,4603,38246
,,,,,,,4604,36794
,,,,,,,4605,36084
,,,,,,,4606,35064
,,,,,,,4607,31846
,,,,,,,4608,28462
,,,,,,,4609,25996
,,,,,,,4610,24388
,,,,,,,4611,23312
,,,,,,,4612,22752
,,,,,,,4613,22870
,,,,,,,4614,23806
,,,,,,,4615,26626
,,,,,,,4616,29968
,,,,,,,4617,32568
,,,,,,,4618,34742
,,,,,,,4619,36882
,,,,,,,4620,38558
,,,,,,,4621,39452
,,,,,,,4622,40426
,,,,,,,4623,41090
,,,,,,,4624,41512
,,,,,,,4625,41812
,,,,,,,4626,41470
,,,,,,,4627,40304
,,,,,,,4628,38534
,,,,,,,4629,37690
,,,,,,,4630,36366
,,,,,,,4631,32980
,,,,,,,4632,29498
,,,,,,,4633,26808
,,,,,,,4634,25086
,,,,,,,4635,24032
,,,,,,,4636,23452
,,,,,,,4637,23568
,,,,,,,4638,24520
,,,,,,,4639,27160
,,,,,,,4640,30636
,,,,,,,4641,33448
,,,,,,,4642,35896
,,,,,,,4643,38080
,,,,,,,4644,39806
,,,,,,,4645,41066
,,,,,,,4646,42086
,,,,,,,4647,42448
,,,,,,,4648,42384
,,,,,,,4649,42106
,,,,,,,4650,41164
,,,,,,,4651,39476
,,,,,,,4652,37838
,,,,,,,4653,37218
,,,,,,,4654,36040
,,,,,,,4655,33042
,,,,,,,4656,29886
,,,,,,,4657,27420
,,,,,,,4658,25858
,,,,,,,4659,24828
,,,,,,,4660,24218
,,,,,,,4661,24042
,,,,,,,4662,24332
,,,,,,,4663,25336
,,,,,,,4664,27324
,,,,,,,4665,30008
,,,,,,,4666,32412
,,,,,,,4667,34202
,,,,,,,4668,35662
,,,,,,,4669,36786
,,,,,,,4670,37712
,,,,,,,4671,38608
,,,,,,,4672,39318
,,,,,,,4673,39792
,,,,,,,4674,39840
,,,,,,,4675,39078
,,,,,,,4676,37696
,,,,,,,4677,37060
,,,,,,,4678,36158
,,,,,,,4679,33442
,,,,,,,4680,30404
,,,,,,,4681,27880
,,,,,,,4682,26098
,,,,,,,4683,24878
,,,,,,,4684,24076
,,,,,,,4685,23624
,,,,,,,4686,23274
,,,,,,,4687,23936
,,,,,,,4688,26166
,,,,,,,4689,29246
,,,,,,,4690,32250
,,,,,,,4691,34908
,,,,,,,4692,37052
,,,,,,,4693,38278
,,,,,,,4694,38514
,,,,,,,4695,38536
,,,,,,,4696,38592
,,,,,,,4697,38664
,,,,,,,4698,38644
,,,,,,,4699,38018
,,,,,,,4700,37472
,,,,,,,4701,37598
,,,,,,,4702,36238
,,,,,,,4703,33404
,,,,,,,4704,30462
,,,,,,,4705,28340
,,,,,,,4706,26982
,,,,,,,4707,26112
,,,,,,,4708,25654
,,,,,,,4709,25830
,,,,,,,4710,27008
,,,,,,,4711,29834
,,,,,,,4712,33580
,,,,,,,4713,36490
,,,,,,,4714,38828
,,,,,,,4715,40884
,,,,,,,4716,42540
,,,,,,,4717,43814
,,,,,,,4718,44914
,,,,,,,4719,45148
,,,,,,,4720,45238
,,,,,,,4721,45152
,,,,,,,4722,44818
,,,,,,,4723,43774
,,,,,,,4724,42400
,,,,,,,4725,41862
,,,,,,,4726,40198
,,,,,,,4727,36358
,,,,,,,4728,32560
,,,,,,,4729,29870
,,,,,,,4730,28124
,,,,,,,4731,26996
,,,,,,,4732,26292
,,,,,,,4733,26356
,,,,,,,4734,27424
,,,,,,,4735,30384
,,,,,,,4736,34228
,,,,,,,4737,37312
,,,,,,,4738,40040
,,,,,,,4739,42402
,,,,,,,4740,44018
,,,,,,,4741,45134
,,,,,,,4742,46140
,,,,,,,4743,46776
,,,,,,,4744,47258
,,,,,,,4745,47540
,,,,,,,4746,47150
,,,,,,,4747,46068
,,,,,,,4748,44650
,,,,,,,4749,43842
,,,,,,,4750,42244
,,,,,,,4751,38622
,,,,,,,4752,35028
,,,,,,,4753,32500
,,,,,,,4754,30930
,,,,,,,4755,29936
,,,,,,,4756,29338
,,,,,,,4757,29306
,,,,,,,4758,30332
,,,,,,,4759,33018
,,,,,,,4760,36964
,,,,,,,4761,39734
,,,,,,,4762,41964
,,,,,,,4763,44262
,,,,,,,4764,46014
,,,,,,,4765,47116
,,,,,,,4766,47150
,,,,,,,4767,46044
,,,,,,,4768,43894
,,,,,,,4769,42264
,,,,,,,4770,41566
,,,,,,,4771,40508
,,,,,,,4772,39496
,,,,,,,4773,39196
,,,,,,,4774,37920
,,,,,,,4775,34702
,,,,,,,4776,31340
,,,,,,,4777,28758
,,,,,,,4778,26904
,,,,,,,4779,25722
,,,,,,,4780,25000
,,,,,,,4781,24958
,,,,,,,4782,25840
,,,,,,,4783,27984
,,,,,,,4784,30592
,,,,,,,4785,32110
,,,,,,,4786,33164
,,,,,,,4787,34192
,,,,,,,4788,34904
,,,,,,,4789,35336
,,,,,,,4790,35958
,,,,,,,4791,36180
,,,,,,,4792,36458
,,,,,,,4793,36746
,,,,,,,4794,36644
,,,,,,,4795,35590
,,,,,,,4796,34318
,,,,,,,4797,34110
,,,,,,,4798,32926
,,,,,,,4799,30056
,,,,,,,4800,27034
,,,,,,,4801,24768
,,,,,,,4802,23450
,,,,,,,4803,22614
,,,,,,,4804,22236
,,,,,,,4805,22462
,,,,,,,4806,23596
,,,,,,,4807,25866
,,,,,,,4808,28546
,,,,,,,4809,30310
,,,,,,,4810,31228
,,,,,,,4811,31834
,,,,,,,4812,31938
,,,,,,,4813,31784
,,,,,,,4814,31750
,,,,,,,4815,31438
,,,,,,,4816,30982
,,,,,,,4817,30736
,,,,,,,4818,30412
,,,,,,,4819,29674
,,,,,,,4820,29062
,,,,,,,4821,29310
,,,,,,,4822,28580
,,,,,,,4823,26364
,,,,,,,4824,23876
,,,,,,,4825,21924
,,,,,,,4826,20654
,,,,,,,4827,19878
,,,,,,,4828,19450
,,,,,,,4829,19386
,,,,,,,4830,19532
,,,,,,,4831,20522
,,,,,,,4832,22578
,,,,,,,4833,25036
,,,,,,,4834,26906
,,,,,,,4835,28092
,,,,,,,4836,28782
,,,,,,,4837,29132
,,,,,,,4838,29306
,,,,,,,4839,29468
,,,,,,,4840,29712
,,,,,,,4841,30094
,,,,,,,4842,30278
,,,,,,,4843,29898
,,,,,,,4844,28972
,,,,,,,4845,28872
,,,,,,,4846,28242
,,,,,,,4847,26200
,,,,,,,4848,23940
,,,,,,,4849,22016
,,,,,,,4850,20780
,,,,,,,4851,20000
,,,,,,,4852,19516
,,,,,,,4853,19324
,,,,,,,4854,19134
,,,,,,,4855,19718
,,,,,,,4856,21484
,,,,,,,4857,23898
,,,,,,,4858,26088
,,,,,,,4859,27888
,,,,,,,4860,29346
,,,,,,,4861,30380
,,,,,,,4862,30976
,,,,,,,4863,31526
,,,,,,,4864,32084
,,,,,,,4865,32824
,,,,,,,4866,33286
,,,,,,,4867,32930
,,,,,,,4868,32048
,,,,,,,4869,32068
,,,,,,,4870,31264
,,,,,,,4871,28826
,,,,,,,4872,26176
,,,,,,,4873,24182
,,,,,,,4874,22890
,,,,,,,4875,22150
,,,,,,,4876,21894
,,,,,,,4877,22338
,,,,,,,4878,23760
,,,,,,,4879,26314
,,,,,,,4880,29340
,,,,,,,4881,31560
,,,,,,,4882,33214
,,,,,,,4883,34766
,,,,,,,4884,36008
,,,,,,,4885,36870
,,,,,,,4886,38114
,,,,,,,4887,39082
,,,,,,,4888,39798
,,,,,,,4889,40230
,,,,,,,4890,40068
,,,,,,,4891,39130
,,,,,,,4892,38138
,,,,,,,4893,38210
,,,,,,,4894,36784
,,,,,,,4895,33592
,,,,,,,4896,30312
,,,,,,,4897,27934
,,,,,,,4898,26458
,,,,,,,4899,25528
,,,,,,,4900,25104
,,,,,,,4901,25304
,,,,,,,4902,26432
,,,,,,,4903,28856
,,,,,,,4904,32170
,,,,,,,4905,35028
,,,,,,,4906,37376
,,,,,,,4907,39462
,,,,,,,4908,40816
,,,,,,,4909,41994
,,,,,,,4910,43010
,,,,,,,4911,43396
,,,,,,,4912,43018
,,,,,,,4913,42284
,,,,,,,4914,41344
,,,,,,,4915,39864
,,,,,,,4916,38354
,,,,,,,4917,37688
,,,,,,,4918,35652
,,,,,,,4919,31916
,,,,,,,4920,28298
,,,,,,,4921,25546
,,,,,,,4922,23772
,,,,,,,4923,22674
,,,,,,,4924,22032
,,,,,,,4925,22116
,,,,,,,4926,23084
,,,,,,,4927,25416
,,,,,,,4928,28414
,,,,,,,4929,30526
,,,,,,,4930,31972
,,,,,,,4931,33106
,,,,,,,4932,33838
,,,,,,,4933,34338
,,,,,,,4934,35050
,,,,,,,4935,35648
,,,,,,,4936,36196
,,,,,,,4937,36674
,,,,,,,4938,36654
,,,,,,,4939,35674
,,,,,,,4940,34398
,,,,,,,4941,34448
,,,,,,,4942,33134
,,,,,,,4943,30126
,,,,,,,4944,27046
,,,,,,,4945,24910
,,,,,,,4946,23500
,,,,,,,4947,22656
,,,,,,,4948,22322
,,,,,,,4949,22622
,,,,,,,4950,24044
,,,,,,,4951,26664
,,,,,,,4952,29514
,,,,,,,4953,31418
,,,,,,,4954,32722
,,,,,,,4955,33696
,,,,,,,4956,34258
,,,,,,,4957,34738
,,,,,,,4958,35758
,,,,,,,4959,36656
,,,,,,,4960,37484
,,,,,,,4961,38316
,,,,,,,4962,38766
,,,,,,,4963,38356
,,,,,,,4964,37786
,,,,,,,4965,37400
,,,,,,,4966,35546
,,,,,,,4967,32466
,,,,,,,4968,29402
,,,,,,,4969,27154
,,,,,,,4970,25632
,,,,,,,4971,24632
,,,,,,,4972,24130
,,,,,,,4973,24346
,,,,,,,4974,25718
,,,,,,,4975,28122
,,,,,,,4976,30904
,,,,,,,4977,32890
,,,,,,,4978,34516
,,,,,,,4979,35942
,,,,,,,4980,36970
,,,,,,,4981,37612
,,,,,,,4982,38044
,,,,,,,4983,38040
,,,,,,,4984,37846
,,,,,,,4985,37618
,,,,,,,4986,37294
,,,,,,,4987,36384
,,,,,,,4988,35276
,,,,,,,4989,34874
,,,,,,,4990,33792
,,,,,,,4991,31206
,,,,,,,4992,28374
,,,,,,,4993,26042
,,,,,,,4994,24400
,,,,,,,4995,23318
,,,,,,,4996,22660
,,,,,,,4997,22512
,,,,,,,4998,22712
,,,,,,,4999,23582
,,,,,,,5000,25670
,,,,,,,5001,28306
,,,,,,,5002,30664
,,,,,,,5003,32342
,,,,,,,5004,33232
,,,,,,,5005,33574
,,,,,,,5006,33598
,,,,,,,5007,33332
,,,,,,,5008,32566
,,,,,,,5009,31902
,,,,,,,5010,31586
,,,,,,,5011,31100
,,,,,,,5012,30686
,,,,,,,5013,30698
,,,,,,,5014,29604
,,,,,,,5015,27664
,,,,,,,5016,25492
,,,,,,,5017,23602
,,,,,,,5018,22372
,,,,,,,5019,21568
,,,,,,,5020,21100
,,,,,,,5021,20990
,,,,,,,5022,21154
,,,,,,,5023,21520
,,,,,,,5024,22922
,,,,,,,5025,24916
,,,,,,,5026,26704
,,,,,,,5027,27940
,,,,,,,5028,28868
,,,,,,,5029,29428
,,,,,,,5030,29496
,,,,,,,5031,29402
,,,,,,,5032,29264
,,,,,,,5033,29550
,,,,,,,5034,29958
,,,,,,,5035,29788
,,,,,,,5036,29364
,,,,,,,5037,29684
,,,,,,,5038,28808
,,,,,,,5039,26630
,,,,,,,5040,24260
,,,,,,,5041,22390
,,,,,,,5042,21226
,,,,,,,5043,20566
,,,,,,,5044,20298
,,,,,,,5045,20720
,,,,,,,5046,21970
,,,,,,,5047,24404
,,,,,,,5048,27534
,,,,,,,5049,29936
,,,,,,,5050,31726
,,,,,,,5051,33290
,,,,,,,5052,34432
,,,,,,,5053,35288
,,,,,,,5054,36234
,,,,,,,5055,36850
,,,,,,,5056,37188
,,,,,,,5057,37478
,,,,,,,5058,37268
,,,,,,,5059,36270
,,,,,,,5060,34916
,,,,,,,5061,34598
,,,,,,,5062,33016
,,,,,,,5063,29770
,,,,,,,5064,26576
,,,,,,,5065,24256
,,,,,,,5066,22814
,,,,,,,5067,21960
,,,,,,,5068,21534
,,,,,,,5069,21792
,,,,,,,5070,22994
,,,,,,,5071,25378
,,,,,,,5072,28348
,,,,,,,5073,30468
,,,,,,,5074,31984
,,,,,,,5075,33294
,,,,,,,5076,34100
,,,,,,,5077,34564
,,,,,,,5078,35088
,,,,,,,5079,35094
,,,,,,,5080,34724
,,,,,,,5081,34362
,,,,,,,5082,33984
,,,,,,,5083,33364
,,,,,,,5084,32896
,,,,,,,5085,33108
,,,,,,,5086,31626
,,,,,,,5087,28862
,,,,,,,5088,26166
,,,,,,,5089,24132
,,,,,,,5090,22852
,,,,,,,5091,22074
,,,,,,,5092,21750
,,,,,,,5093,22090
,,,,,,,5094,23468
,,,,,,,5095,25948
,,,,,,,5096,29014
,,,,,,,5097,31286
,,,,,,,5098,33170
,,,,,,,5099,34836
,,,,,,,5100,36056
,,,,,,,5101,36974
,,,,,,,5102,37788
,,,,,,,5103,38062
,,,,,,,5104,37704
,,,,,,,5105,37394
,,,,,,,5106,36942
,,,,,,,5107,36098
,,,,,,,5108,35308
,,,,,,,5109,35364
,,,,,,,5110,33970
,,,,,,,5111,30920
,,,,,,,5112,27896
,,,,,,,5113,25726
,,,,,,,5114,24334
,,,,,,,5115,23452
,,,,,,,5116,23156
,,,,,,,5117,23452
,,,,,,,5118,24834
,,,,,,,5119,27352
,,,,,,,5120,30554
,,,,,,,5121,33158
,,,,,,,5122,35480
,,,,,,,5123,37678
,,,,,,,5124,39388
,,,,,,,5125,40566
,,,,,,,5126,41710
,,,,,,,5127,42408
,,,,,,,5128,42842
,,,,,,,5129,43048
,,,,,,,5130,42844
,,,,,,,5131,41882
,,,,,,,5132,40552
,,,,,,,5133,40230
,,,,,,,5134,38512
,,,,,,,5135,34972
,,,,,,,5136,31544
,,,,,,,5137,28800
,,,,,,,5138,27050
,,,,,,,5139,25842
,,,,,,,5140,25222
,,,,,,,5141,25344
,,,,,,,5142,26564
,,,,,,,5143,29014
,,,,,,,5144,32222
,,,,,,,5145,35120
,,,,,,,5146,37710
,,,,,,,5147,40218
,,,,,,,5148,42078
,,,,,,,5149,43358
,,,,,,,5150,44466
,,,,,,,5151,45204
,,,,,,,5152,45468
,,,,,,,5153,45444
,,,,,,,5154,44842
,,,,,,,5155,43394
,,,,,,,5156,41930
,,,,,,,5157,41586
,,,,,,,5158,40006
,,,,,,,5159,36796
,,,,,,,5160,33422
,,,,,,,5161,30454
,,,,,,,5162,28580
,,,,,,,5163,27204
,,,,,,,5164,26326
,,,,,,,5165,25938
,,,,,,,5166,26050
,,,,,,,5167,26948
,,,,,,,5168,29386
,,,,,,,5169,32584
,,,,,,,5170,35526
,,,,,,,5171,38104
,,,,,,,5172,40006
,,,,,,,5173,41190
,,,,,,,5174,41890
,,,,,,,5175,42284
,,,,,,,5176,42322
,,,,,,,5177,41958
,,,,,,,5178,41172
,,,,,,,5179,39784
,,,,,,,5180,38428
,,,,,,,5181,38258
,,,,,,,5182,36846
,,,,,,,5183,34270
,,,,,,,5184,31492
,,,,,,,5185,29222
,,,,,,,5186,27590
,,,,,,,5187,26538
,,,,,,,5188,25866
,,,,,,,5189,25626
,,,,,,,5190,25714
,,,,,,,5191,26258
,,,,,,,5192,28186
,,,,,,,5193,30970
,,,,,,,5194,33926
,,,,,,,5195,36374
,,,,,,,5196,38374
,,,,,,,5197,39862
,,,,,,,5198,40556
,,,,,,,5199,40758
,,,,,,,5200,40776
,,,,,,,5201,40508
,,,,,,,5202,39678
,,,,,,,5203,38858
,,,,,,,5204,38254
,,,,,,,5205,38038
,,,,,,,5206,36498
,,,,,,,5207,33838
,,,,,,,5208,31014
,,,,,,,5209,28716
,,,,,,,5210,27288
,,,,,,,5211,26436
,,,,,,,5212,26018
,,,,,,,5213,26346
,,,,,,,5214,27694
,,,,,,,5215,30072
,,,,,,,5216,33368
,,,,,,,5217,35990
,,,,,,,5218,37836
,,,,,,,5219,38904
,,,,,,,5220,39728
,,,,,,,5221,40246
,,,,,,,5222,40742
,,,,,,,5223,40936
,,,,,,,5224,41018
,,,,,,,5225,40840
,,,,,,,5226,40152
,,,,,,,5227,38618
,,,,,,,5228,36992
,,,,,,,5229,36570
,,,,,,,5230,34546
,,,,,,,5231,30968
,,,,,,,5232,27666
,,,,,,,5233,25144
,,,,,,,5234,23576
,,,,,,,5235,22580
,,,,,,,5236,22124
,,,,,,,5237,22302
,,,,,,,5238,23442
,,,,,,,5239,25736
,,,,,,,5240,28780
,,,,,,,5241,30958
,,,,,,,5242,32742
,,,,,,,5243,34360
,,,,,,,5244,35604
,,,,,,,5245,36466
,,,,,,,5246,37392
,,,,,,,5247,37906
,,,,,,,5248,38244
,,,,,,,5249,38410
,,,,,,,5250,38010
,,,,,,,5251,36904
,,,,,,,5252,35780
,,,,,,,5253,35910
,,,,,,,5254,34240
,,,,,,,5255,31048
,,,,,,,5256,27912
,,,,,,,5257,25558
,,,,,,,5258,24000
,,,,,,,5259,22982
,,,,,,,5260,22478
,,,,,,,5261,22720
,,,,,,,5262,23978
,,,,,,,5263,26354
,,,,,,,5264,29530
,,,,,,,5265,32222
,,,,,,,5266,34492
,,,,,,,5267,36676
,,,,,,,5268,38320
,,,,,,,5269,39488
,,,,,,,5270,40568
,,,,,,,5271,41150
,,,,,,,5272,41422
,,,,,,,5273,41314
,,,,,,,5274,40732
,,,,,,,5275,39602
,,,,,,,5276,38646
,,,,,,,5277,38774
,,,,,,,5278,36900
,,,,,,,5279,33546
,,,,,,,5280,30130
,,,,,,,5281,27504
,,,,,,,5282,26014
,,,,,,,5283,25010
,,,,,,,5284,24544
,,,,,,,5285,24780
,,,,,,,5286,26204
,,,,,,,5287,28624
,,,,,,,5288,31784
,,,,,,,5289,34522
,,,,,,,5290,37006
,,,,,,,5291,39400
,,,,,,,5292,41224
,,,,,,,5293,42446
,,,,,,,5294,43456
,,,,,,,5295,43830
,,,,,,,5296,43878
,,,,,,,5297,43612
,,,,,,,5298,42828
,,,,,,,5299,41360
,,,,,,,5300,40346
,,,,,,,5301,40292
,,,,,,,5302,38276
,,,,,,,5303,34916
,,,,,,,5304,31590
,,,,,,,5305,29122
,,,,,,,5306,27602
,,,,,,,5307,26608
,,,,,,,5308,26164
,,,,,,,5309,26398
,,,,,,,5310,27820
,,,,,,,5311,30272
,,,,,,,5312,33414
,,,,,,,5313,36004
,,,,,,,5314,38098
,,,,,,,5315,39756
,,,,,,,5316,40866
,,,,,,,5317,41118
,,,,,,,5318,40892
,,,,,,,5319,40050
,,,,,,,5320,38894
,,,,,,,5321,38198
,,,,,,,5322,37410
,,,,,,,5323,36370
,,,,,,,5324,35612
,,,,,,,5325,35608
,,,,,,,5326,34274
,,,,,,,5327,31880
,,,,,,,5328,29216
,,,,,,,5329,27044
,,,,,,,5330,25598
,,,,,,,5331,24638
,,,,,,,5332,24102
,,,,,,,5333,23936
,,,,,,,5334,24220
,,,,,,,5335,25028
,,,,,,,5336,27104
,,,,,,,5337,29674
,,,,,,,5338,32038
,,,,,,,5339,34022
,,,,,,,5340,35212
,,,,,,,5341,35906
,,,,,,,5342,36326
,,,,,,,5343,36556
,,,,,,,5344,36738
,,,,,,,5345,36884
,,,,,,,5346,36818
,,,,,,,5347,36234
,,,,,,,5348,35634
,,,,,,,5349,35846
,,,,,,,5350,34528
,,,,,,,5351,32254
,,,,,,,5352,29712
,,,,,,,5353,27548
,,,,,,,5354,26076
,,,,,,,5355,25034
,,,,,,,5356,24460
,,,,,,,5357,24250
,,,,,,,5358,24442
,,,,,,,5359,24854
,,,,,,,5360,26124
,,,,,,,5361,28300
,,,,,,,5362,30544
,,,,,,,5363,32492
,,,,,,,5364,34010
,,,,,,,5365,35162
,,,,,,,5366,35886
,,,,,,,5367,36566
,,,,,,,5368,37174
,,,,,,,5369,37618
,,,,,,,5370,37710
,,,,,,,5371,37130
,,,,,,,5372,36306
,,,,,,,5373,36462
,,,,,,,5374,34744
,,,,,,,5375,31792
,,,,,,,5376,28772
,,,,,,,5377,26450
,,,,,,,5378,24922
,,,,,,,5379,23952
,,,,,,,5380,23452
,,,,,,,5381,23650
,,,,,,,5382,24906
,,,,,,,5383,27062
,,,,,,,5384,30142
,,,,,,,5385,32726
,,,,,,,5386,34894
,,,,,,,5387,36778
,,,,,,,5388,38108
,,,,,,,5389,38966
,,,,,,,5390,39750
,,,,,,,5391,40272
,,,,,,,5392,40498
,,,,,,,5393,40694
,,,,,,,5394,40406
,,,,,,,5395,39156
,,,,,,,5396,37962
,,,,,,,5397,37838
,,,,,,,5398,35546
,,,,,,,5399,32060
,,,,,,,5400,28718
,,,,,,,5401,26242
,,,,,,,5402,24608
,,,,,,,5403,23546
,,,,,,,5404,23030
,,,,,,,5405,23196
,,,,,,,5406,24536
,,,,,,,5407,26766
,,,,,,,5408,29846
,,,,,,,5409,32262
,,,,,,,5410,34334
,,,,,,,5411,36060
,,,,,,,5412,37226
,,,,,,,5413,37894
,,,,,,,5414,38366
