Time_Index,solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,float_offshore_wind_2,comm_solar_pv_2,res_solar_pv_2,floating_offshore_wind_2
6975,0.765083525,0.55507587,1,0.635835459,1,1,0.367986858,1,0.477547272,0.448120348,0.407133737,0.635835459
6976,0.430456413,0.429812709,1,0.634312898,1,1,0.367986858,1,0.386404249,0.252124469,0.229064308,0.634312898
6977,0.116088839,0.330883232,1,0.652178396,1,1,0.367986858,1,0.466098476,0.067994891,0.061775847,0.652178396
6978,0,0.347926014,1,0.666401626,1,1,0.367986858,1,0.46616199,0,0,0.666401626
6979,0,0.340267898,1,0.656521533,1,1,0.367986858,1,0.408333643,0,0,0.656521533
6980,0,0.374509258,1,0.643845736,1,1,0.367986858,1,0.327054505,0,0,0.643845736
6981,0,0.518645317,1,0.588762538,1,1,0.367986858,1,0.268891855,0,0,0.588762538
6982,0,0.469854078,1,0.518217821,1,1,0.367986858,1,0.288577016,0,0,0.518217821
6983,0,0.401007186,1,0.46823011,1,1,0.367986858,1,0.283766434,0,0,0.46823011
6984,0,0.482628011,1,0.314754716,1,1,0.367986858,1,0.219864138,0,0,0.314754716
6985,0,0.493486549,1,0.216895562,1,1,0.367986858,1,0.131841129,0,0,0.216895562
6986,0,0.470491331,1,0.154340654,1,1,0.367986858,1,0.063185503,0,0,0.154340654
6987,0,0.388868932,1,0.116949244,1,1,0.367986858,1,0.060023033,0,0,0.116949244
6988,0,0.43867818,1,0.10199042,1,1,0.367986858,1,0.073624038,0,0,0.10199042
6989,0,0.216536821,1,0.083441673,1,1,0.367986858,1,0.062570608,0,0,0.083441673
6990,0,0.307897636,1,0.086586605,1,1,0.367986858,1,0.078407286,0,0,0.086586605
6991,0.07329975,0.268804385,1,0.093209441,1,1,0.367986858,1,0.058176128,0.04293271,0.039005939,0.093209441
6992,0.214546067,0.266673348,1,0.092142943,1,1,0.367986858,1,0.140834769,0.125662695,0.114169158,0.092142943
6993,0.413396826,0.235125463,1,0.149426075,1,1,0.367986858,1,0.177376625,0.242132425,0.21998617,0.149426075
6994,0.671507646,0.245828586,1,0.22893556,1,1,0.367986858,1,0.180973198,0.393311619,0.357338001,0.22893556
6995,0.876945986,0.388581169,1,0.291004642,1,1,0.367986858,1,0.202143136,0.513639789,0.466660547,0.291004642
6996,0.919119343,0.389396633,1,0.383553363,1,1,0.367986858,1,0.254527964,0.538341326,0.489102798,0.383553363
6997,0.94670048,0.558764951,1,0.512527707,1,1,0.367986858,1,0.310151621,0.554495992,0.503779903,0.512527707
6998,0.857216617,0.555877331,1,0.56333007,1,1,0.367986858,1,0.613794019,0.502084015,0.456161704,0.56333007
6999,0.56707272,0.596299791,1,0.655906016,1,1,0.367986858,1,0.678123484,0.332142591,0.3017637,0.655906016
7000,0.322901771,0.622954064,1,0.748763167,1,1,0.367986858,1,0.789870021,0.189128179,0.171829873,0.748763167
7001,0.064447985,0.651925611,1,0.899381574,1,1,0.367986858,1,0.793574945,0.037748105,0.034295535,0.899381574
7002,0,0.646733177,1,0.967881533,1,1,0.367986858,1,0.805480554,0,0,0.967881533
7003,0,0.735762736,1,0.983581626,1,1,0.367986858,1,0.804244176,0,0,0.983581626
7004,0,0.686928747,1,0.994990162,1,1,0.367986858,1,0.793574945,0,0,0.994990162
7005,0,0.675930332,1,0.998939848,1,1,0.367986858,1,0.799874023,0,0,0.998939848
7006,0,0.691779005,1,0.999255548,1,1,0.367986858,1,0.801660121,0,0,0.999255548
7007,0,0.625699758,1,0.998526381,1,1,0.367986858,1,0.761427176,0,0,0.998526381
7008,0,0.619731465,1,0.995740386,1,1,0.367986858,1,0.745286236,0,0,0.995740386
7009,0,0.626677073,1,0.998425474,1,1,0.367986858,1,0.809315843,0,0,0.998425474
7010,0,0.564398259,1,0.997907751,1,1,0.367986858,1,0.808944701,0,0,0.997907751
7011,0,0.612766458,1,0.996990026,1,1,0.367986858,1,0.629522717,0,0,0.996990026
7012,0,0.675364796,1,0.992766404,1,1,0.367986858,1,0.677965501,0,0,0.992766404
7013,0,0.719374167,1,0.972992116,1,1,0.367986858,1,0.790788597,0,0,0.972992116
7014,0,0.778772695,1,0.959334617,1,1,0.367986858,1,0.792579358,0,0,0.959334617
7015,0.052989643,0.731213448,1,0.894878352,1,1,0.367986858,1,0.777066409,0.031036791,0.02819806,0.894878352
7016,0.195636079,0.69937822,1,0.827447559,1,1,0.367986858,1,0.795905916,0.114586845,0.104106343,0.827447559
7017,0.390245268,0.566268788,1,0.836147869,1,1,0.367986858,1,0.7987675,0.228572227,0.207666234,0.836147869
7018,0.606662292,0.400487596,1,0.769061984,1,1,0.367986858,1,0.804937612,0.355330769,0.322831008,0.769061984
7019,0.472303448,0.355247099,1,0.78983984,1,1,0.367986858,1,0.807735286,0.276634875,0.251332908,0.78983984
7020,0.605242333,0.409948128,1,0.82294293,1,1,0.367986858,1,0.796675164,0.354499079,0.322075387,0.82294293
7021,0.70329,0.478440798,1,0.830251137,1,1,0.367986858,1,0.587239637,0.411926998,0.374250753,0.830251137
7022,0.776730107,0.440807398,1,0.799746341,1,1,0.367986858,1,0.379855983,0.454941917,0.413331382,0.799746341
7023,0.60548405,0.363162169,1,0.666922952,1,1,0.367986858,1,0.399220075,0.354640656,0.322204015,0.666922952
7024,0.340154735,0.473531304,1,0.766025672,1,1,0.367986858,1,0.41952354,0.199233486,0.181010914,0.766025672
7025,0.063210918,0.473759589,1,0.670748502,1,1,0.367986858,1,0.43270123,0.037023537,0.033637239,0.670748502
7026,0,0.395046512,1,0.691992649,1,1,0.367986858,1,0.542874105,0,0,0.691992649
7027,0,0.367382762,1,0.787360228,1,1,0.367986858,1,0.610175451,0,0,0.787360228
7028,0,0.490737205,1,0.866172316,1,1,0.367986858,1,0.515349282,0,0,0.866172316
7029,0,0.575197802,1,0.903311236,1,1,0.367986858,1,0.471632608,0,0,0.903311236
7030,0,0.607560412,1,0.911507201,1,1,0.367986858,1,0.450960072,0,0,0.911507201
7031,0,0.618614609,1,0.896996707,1,1,0.367986858,1,0.510311117,0,0,0.896996707
7032,0,0.605369651,1,0.789370646,1,1,0.367986858,1,0.197141997,0,0,0.789370646
7033,0,0.477814093,1,0.52029019,1,1,0.367986858,1,0.136957243,0,0,0.52029019
7034,0,0.443877727,1,0.324525377,1,1,0.367986858,1,0.141167884,0,0,0.324525377
7035,0,0.563567815,1,0.180564807,1,1,0.367986858,1,0.07076834,0,0,0.180564807
7036,0,0.422840544,1,0.099637404,1,1,0.367986858,1,0.029713657,0,0,0.099637404
7037,0,0.39741126,1,0.041763272,1,1,0.367986858,1,0.001175534,0,0,0.041763272
7038,0,0.44017671,1,0.037730326,1,1,0.367986858,1,0.014030447,0,0,0.037730326
7039,0.058787135,0.486619257,1,0.024207647,1,1,0.367986858,1,0.078242133,0.034432464,0.031283154,0.024207647
7040,0.232261699,0.526464152,1,0.035930194,1,1,0.367986858,1,0.131372171,0.136038994,0.123596405,0.035930194
7041,0.475612571,0.395464356,1,0.091737335,1,1,0.367986858,1,0.119785102,0.278573076,0.253093835,0.091737335
7042,0.72778323,0.477480412,1,0.195068258,1,1,0.367986858,1,0.177816571,0.426273032,0.387284651,0.195068258
7043,0.842817213,0.45286651,1,0.333004378,1,1,0.367986858,1,0.263683407,0.493650079,0.448499164,0.333004378
7044,0.928693275,0.485037685,1,0.438340896,1,1,0.367986858,1,0.311898412,0.543948915,0.494197497,0.438340896
7045,0.840480468,0.582703314,1,0.539143423,1,1,0.367986858,1,0.456462551,0.492281414,0.447255682,0.539143423
7046,0.740014751,0.635464652,1,0.685840621,1,1,0.367986858,1,0.670995341,0.433437209,0.393793568,0.685840621
7047,0.583391538,0.600817962,1,0.827280851,1,1,0.367986858,1,0.766170662,0.341700756,0.310447643,0.827280851
7048,0.297133115,0.644640227,1,0.937448543,1,1,0.367986858,1,0.75689055,0.174035109,0.158117266,0.937448543
7049,0.048094886,0.797799151,1,0.988828802,1,1,0.367986858,1,0.792875077,0.028169861,0.02559335,0.988828802
7050,0,0.83840908,1,0.999428521,1,1,0.367986858,1,0.803201277,0,0,0.999428521
7051,0,0.885786774,1,0.99982142,1,1,0.367986858,1,0.803229113,0,0,0.99982142
7052,0,0.893100891,1,1,1,1,0.367986858,1,0.796438041,0,0,1
7053,0,0.897011798,1,1,1,1,0.367986858,1,0.81,0,0,1
7054,0,0.853547667,1,1,1,1,0.367986858,1,0.81,0,0,1
7055,0,0.844231469,1,1,1,1,0.367986858,1,0.808508609,0,0,1
7056,0,0.802078578,1,1,1,1,0.367986858,1,0.806717848,0,0,1
7057,0,0.752396715,1,1,1,1,0.367986858,1,0.809482857,0,0,1
7058,0,0.742277444,1,1,1,1,0.367986858,1,0.81,0,0,1
7059,0,0.807752184,1,1,1,1,0.367986858,1,0.81,0,0,1
7060,0,0.656136044,1,1,1,1,0.367986858,1,0.802143523,0,0,1
7061,0,0.6198299,1,1,1,1,0.367986858,1,0.766968647,0,0,1
7062,0,0.578670047,1,1,1,1,0.367986858,1,0.645889504,0,0,1
7063,0.02692158,0.547348431,1,0.997766785,1,1,0.367986858,1,0.509743276,0.015768354,0.014326127,0.997766785
7064,0.195432602,0.556927036,1,0.993450912,1,1,0.367986858,1,0.29956542,0.114467666,0.103998064,0.993450912
7065,0.40692364,0.432884217,1,0.924416012,1,1,0.367986858,1,0.195082032,0.238340988,0.216541511,0.924416012
7066,0.688167785,0.235027494,1,0.766139074,1,1,0.367986858,1,0.23445218,0.4030697,0.366203574,0.766139074
7067,0.860531169,0.137158674,1,0.559931744,1,1,0.367986858,1,0.179810731,0.504025396,0.457925519,0.559931744
7068,0.78386334,0.141541111,1,0.345646942,1,1,0.367986858,1,0.077456512,0.459119954,0.417127281,0.345646942
7069,0.731666049,0.2145346,1,0.212985884,1,1,0.367986858,1,0.076238926,0.428547255,0.389350865,0.212985884
7070,0.552111298,0.145056499,1,0.127824662,1,1,0.367986858,1,0.03209305,0.323379472,0.293802086,0.127824662
7071,0.347068745,0.11557158,1,0.138034393,1,1,0.367986858,1,0.031707305,0.203283121,0.184690155,0.138034393
7072,0.119514945,0.138918964,1,0.142831563,1,1,0.367986858,1,0.022050277,0.07000161,0.063599025,0.142831563
7073,0.028594462,0.181216795,1,0.11256677,1,1,0.367986858,1,0.014329753,0.016748185,0.015216339,0.11256677
7074,0,0.163104809,1,0.16627044,1,1,0.367986858,1,0.019143452,0,0,0.16627044
7075,0,0.200023184,1,0.174932848,1,1,0.367986858,1,0.028658506,0,0,0.174932848
7076,0,0.090195995,1,0.166625365,1,1,0.367986858,1,0.047032482,0,0,0.166625365
7077,0,0.063854647,1,0.198167147,1,1,0.367986858,1,0.044798869,0,0,0.198167147
7078,0,0.093050691,1,0.170349427,1,1,0.367986858,1,0.057499861,0,0,0.170349427
7079,0,0.063101007,1,0.143229057,1,1,0.367986858,1,0.049839536,0,0,0.143229057
7080,0,0.053077644,1,0.123692056,1,1,0.367986858,1,0.107675712,0,0,0.123692056
7081,0,0.040358343,1,0.155217107,1,1,0.367986858,1,0.25126521,0,0,0.155217107
7082,0,0.023636342,1,0.19445017,1,1,0.367986858,1,0.269986553,0,0,0.19445017
7083,0,0.08473897,1,0.26228867,1,1,0.367986858,1,0.262998252,0,0,0.26228867
7084,0,0.161867431,1,0.343955472,1,1,0.367986858,1,0.32034644,0,0,0.343955472
7085,0,0.291407927,1,0.463985764,1,1,0.367986858,1,0.541106221,0,0,0.463985764
7086,0,0.369489209,1,0.705898715,1,1,0.367986858,1,0.55091668,0,0,0.705898715
7087,0.033719506,0.340310541,1,0.792740875,1,1,0.367986858,1,0.604278586,0.019749996,0.017943594,0.792740875
7088,0.104824337,0.314529564,1,0.775445459,1,1,0.367986858,1,0.658835484,0.061397111,0.055781523,0.775445459
7089,0.184756668,0.281469163,1,0.867869683,1,1,0.367986858,1,0.684360469,0.108214619,0.098316942,0.867869683
7090,0.253223827,0.302844854,1,0.9250291,1,1,0.367986858,1,0.716086707,0.148316812,0.134751252,0.9250291
7091,0.221499185,0.30728556,1,0.929786838,1,1,0.367986858,1,0.638803047,0.129735236,0.11786921,0.929786838
7092,0.319594565,0.323175047,1,0.938184825,1,1,0.367986858,1,0.652834114,0.187191102,0.170069967,0.938184825
7093,0.329420589,0.422023814,1,0.949860398,1,1,0.367986858,1,0.723988852,0.192946344,0.175298815,0.949860398
7094,0.302882945,0.503426663,1,0.960823432,1,1,0.367986858,1,0.788437109,0.177402867,0.161176997,0.960823432
7095,0.266840787,0.516203206,1,0.978381158,1,1,0.367986858,1,0.770505814,0.15629246,0.14199742,0.978381158
7096,0.101945324,0.509048154,1,0.990972098,1,1,0.367986858,1,0.690973774,0.059710832,0.054249476,0.990972098
7097,0.003405571,0.464628153,1,0.987344516,1,1,0.367986858,1,0.728489095,0.001994692,0.001812251,0.987344516
7098,0,0.523788117,1,0.992036888,1,1,0.367986858,1,0.688349487,0,0,0.992036888
7099,0,0.629274231,1,0.98414963,1,1,0.367986858,1,0.718816344,0,0,0.98414963
7100,0,0.767632819,1,0.995051225,1,1,0.367986858,1,0.773165029,0,0,0.995051225
7101,0,0.859349454,1,0.977441328,1,1,0.367986858,1,0.808806812,0,0,0.977441328
7102,0,0.774743667,1,0.994420805,1,1,0.367986858,1,0.801952374,0,0,0.994420805
7103,0,0.705414663,1,0.998253905,1,1,0.367986858,1,0.79189676,0,0,0.998253905
7104,0,0.63670229,1,0.991099469,1,1,0.367986858,1,0.78906158,0,0,0.991099469
7105,0,0.606923107,1,0.992487931,1,1,0.367986858,1,0.750569551,0,0,0.992487931
7106,0,0.573539616,1,0.995716238,1,1,0.367986858,1,0.730100384,0,0,0.995716238
7107,0,0.636918626,1,0.996701975,1,1,0.367986858,1,0.731986585,0,0,0.996701975
7108,0,0.671860663,1,0.9711573,1,1,0.367986858,1,0.806872212,0,0,0.9711573
7109,0,0.687534726,1,0.872202344,1,1,0.367986858,1,0.799101572,0,0,0.872202344
7110,0,0.664371738,1,0.836318467,1,1,0.367986858,1,0.588219809,0,0,0.836318467
7111,0.012551952,0.695538054,1,0.916969909,1,1,0.367986858,1,0.740868616,0.007351858,0.006679432,0.916969909
7112,0.12994759,0.738782246,1,0.975802016,1,1,0.367986858,1,0.802035711,0.07611216,0.069150683,0.975802016
7113,0.283827987,0.508185354,1,0.999941667,1,1,0.367986858,1,0.786385393,0.166242106,0.151037037,0.999941667
7114,0.514636471,0.395225749,1,1,1,1,0.367986858,1,0.775810322,0.301429932,0.273860125,1
7115,0.607224058,0.299868723,1,1,1,1,0.367986858,1,0.80540637,0.355659804,0.323129948,1
7116,0.735842668,0.29167154,1,0.996515604,1,1,0.367986858,1,0.772185214,0.43099356,0.391573423,0.996515604
7117,0.828383154,0.305342215,1,0.977428589,1,1,0.367986858,1,0.722817672,0.485195844,0.440818182,0.977428589
7118,0.803494426,0.178103132,1,0.92483086,1,1,0.367986858,1,0.7010891,0.470618161,0.427573824,0.92483086
7119,0.55474484,0.264818407,1,0.914282986,1,1,0.367986858,1,0.754143138,0.324921976,0.295203507,0.914282986
7120,0.287524349,0.251986672,1,0.923383319,1,1,0.367986858,1,0.547691603,0.168407118,0.15300403,0.923383319
7121,0.033638256,0.201126507,1,0.876385554,1,1,0.367986858,1,0.41946453,0.019702407,0.017900358,0.876385554
7122,0,0.241657022,1,0.870859436,1,1,0.367986858,1,0.407295078,0,0,0.870859436
7123,0,0.228098096,1,0.810229899,1,1,0.367986858,1,0.361411122,0,0,0.810229899
7124,0,0.257778596,1,0.857239651,1,1,0.367986858,1,0.4099283,0,0,0.857239651
7125,0,0.267743147,1,0.858764841,1,1,0.367986858,1,0.372292648,0,0,0.858764841
7126,0,0.289316259,1,0.742485551,1,1,0.367986858,1,0.391977809,0,0,0.742485551
7127,0,0.300863467,1,0.727752769,1,1,0.367986858,1,0.31090772,0,0,0.727752769
7128,0,0.320847295,1,0.631603525,1,1,0.367986858,1,0.250507062,0,0,0.631603525
7129,0,0.22531538,1,0.556129743,1,1,0.367986858,1,0.239087387,0,0,0.556129743
7130,0,0.27011183,1,0.530403502,1,1,0.367986858,1,0.140824195,0,0,0.530403502
7131,0,0.3084782,1,0.456498544,1,1,0.367986858,1,0.174918605,0,0,0.456498544
7132,0,0.351377986,1,0.432853614,1,1,0.367986858,1,0.298062288,0,0,0.432853614
7133,0,0.367540564,1,0.539281665,1,1,0.367986858,1,0.463072876,0,0,0.539281665
7134,0,0.386657994,1,0.805311393,1,1,0.367986858,1,0.596495639,0,0,0.805311393
7135,0.029967655,0.565308264,1,0.953448631,1,1,0.367986858,1,0.766338419,0.017552483,0.015947074,0.953448631
7136,0.182335914,0.683296047,1,0.995626389,1,1,0.367986858,1,0.774094785,0.106796749,0.097028755,0.995626389
7137,0.272196468,0.683701459,1,0.9997375,1,1,0.367986858,1,0.809789049,0.159429359,0.144847407,0.9997375
7138,0.26344351,0.663245072,1,1,1,1,0.367986858,1,0.81,0.154302626,0.140189583,1
7139,0.392778621,0.752271794,1,1,1,1,0.367986858,1,0.81,0.230056048,0.20901434,1
7140,0.544212199,0.807394725,1,1,1,1,0.367986858,1,0.81,0.318752857,0.289598637,1
7141,0.837596779,0.85040444,1,1,1,1,0.367986858,1,0.81,0.490592396,0.445721147,1
7142,0.530996196,0.910827353,1,1,1,1,0.367986858,1,0.81,0.311012056,0.282565836,1
7143,0.524744042,0.930431002,1,1,1,1,0.367986858,1,0.81,0.30735008,0.279238796,1
7144,0.231228393,0.869686165,1,1,1,1,0.367986858,1,0.81,0.135433772,0.123046539,1
7145,0.043163686,0.875186194,1,1,1,1,0.367986858,1,0.81,0.025281587,0.022969247,1
7146,0,0.704766874,1,1,1,1,0.367986858,1,0.81,0,0,1
7147,0,0.72153077,1,1,1,1,0.367986858,1,0.803702319,0,0,1
7148,0,0.599686209,1,1,1,1,0.367986858,1,0.659850067,0,0,1
7149,0,0.574400706,1,1,1,1,0.367986858,1,0.602798473,0,0,1
7150,0,0.662151863,1,0.99253228,1,1,0.367986858,1,0.672347533,0,0,0.99253228
7151,0,0.718898601,1,0.958182057,1,1,0.367986858,1,0.689725258,0,0,0.958182057
7152,0,0.684092686,1,0.88635133,1,1,0.367986858,1,0.721304619,0,0,0.88635133
7153,0,0.629923314,1,0.844958885,1,1,0.367986858,1,0.775253115,0,0,0.844958885
7154,0,0.579440547,1,0.828470398,1,1,0.367986858,1,0.776423377,0,0,0.828470398
7155,0,0.554293132,1,0.817996156,1,1,0.367986858,1,0.771811937,0,0,0.817996156
7156,0,0.427924091,1,0.779079325,1,1,0.367986858,1,0.718199439,0,0,0.779079325
7157,0,0.689801926,1,0.768883046,1,1,0.367986858,1,0.723693519,0,0,0.768883046
7158,0,0.753970009,1,0.672024251,1,1,0.367986858,1,0.492567368,0,0,0.672024251
7159,0.044390939,0.649399927,1,0.632679691,1,1,0.367986858,1,0.727725914,0.026000407,0.023622321,0.632679691
7160,0.233829054,0.657461269,1,0.834007959,1,1,0.367986858,1,0.806365263,0.136957016,0.124430462,0.834007959
7161,0.496650213,0.633226202,1,0.898907916,1,1,0.367986858,1,0.798442208,0.290895123,0.264288866,0.898907916
7162,0.773201842,0.590470626,1,0.972363889,1,1,0.367986858,1,0.766362106,0.452875362,0.411453841,0.972363889
7163,0.882942662,0.633595602,1,1,1,1,0.367986858,1,0.740634256,0.517152128,0.469851635,1
7164,0.653617815,0.621726988,1,1,1,1,0.367986858,1,0.757263823,0.38283329,0.347818055,1
7165,0.504735956,0.700150743,1,0.999941667,1,1,0.367986858,1,0.803980676,0.295631058,0.268591636,0.999941667
7166,0.462550749,0.727240549,1,0.996122222,1,1,0.367986858,1,0.805929171,0.27092258,0.246143079,0.996122222
7167,0.379912489,0.566857425,1,0.974303473,1,1,0.367986858,1,0.81,0.222520171,0.202167719,0.974303473
7168,0.185910089,0.644755435,1,0.956654305,1,1,0.367986858,1,0.81,0.108890195,0.098930727,0.956654305
7169,0.012756913,0.625943547,1,0.970424306,1,1,0.367986858,1,0.81,0.007471906,0.0067885,0.970424306
7170,0,0.47192549,1,0.955111389,1,1,0.367986858,1,0.81,0,0,0.955111389
7171,0,0.479663884,1,0.974303473,1,1,0.367986858,1,0.81,0,0,0.974303473
7172,0,0.543404725,1,0.982584444,1,1,0.367986858,1,0.81,0,0,0.982584444
7173,0,0.583123165,1,0.997522222,1,1,0.367986858,1,0.81,0,0,0.997522222
7174,0,0.638001631,1,0.997841667,1,1,0.367986858,1,0.81,0,0,0.997841667
7175,0,0.728134586,1,0.993644444,1,1,0.367986858,1,0.81,0,0,0.993644444
7176,0,0.726760968,1,0.994722222,1,1,0.367986858,1,0.81,0,0,0.994722222
7177,0,0.660229889,1,0.996822222,1,1,0.367986858,1,0.81,0,0,0.996822222
7178,0,0.587829383,1,1,1,1,0.367986858,1,0.81,0,0,1
7179,0,0.521245868,1,0.997045385,1,1,0.367986858,1,0.80088164,0,0,0.997045385
7180,0,0.491801819,1,0.998317163,1,1,0.367986858,1,0.805886524,0,0,0.998317163
7181,0,0.630113996,1,0.998483807,1,1,0.367986858,1,0.809774112,0,0,0.998483807
7182,0,0.679901735,1,0.994774995,1,1,0.367986858,1,0.807051876,0,0,0.994774995
7183,0.024801108,0.618753653,1,0.996844458,1,1,0.367986858,1,0.676119047,0.014526363,0.013197733,0.996844458
7184,0.197809626,0.584146607,1,0.98713183,1,1,0.367986858,1,0.799788185,0.115859923,0.105262981,0.98713183
7185,0.400498365,0.585580084,1,0.978921331,1,1,0.367986858,1,0.81,0.234577613,0.213122346,0.978921331
7186,0.754235679,0.621780257,1,0.986743709,1,1,0.367986858,1,0.809774112,0.441766609,0.401361133,0.986743709
7187,0.943726126,0.606339454,1,0.962951743,1,1,0.367986858,1,0.792378038,0.552753871,0.502197122,0.962951743
7188,0.868732771,0.636674556,1,0.9363357,1,1,0.367986858,1,0.680848412,0.508829192,0.462289943,0.9363357
7189,0.644454588,0.728985736,1,0.850121501,1,1,0.367986858,1,0.606433763,0.377466257,0.342941909,0.850121501
7190,0.419071044,0.727798795,1,0.718851891,1,1,0.367986858,1,0.473597019,0.245455896,0.223005665,0.718851891
7191,0.268220414,0.728899647,1,0.629073047,1,1,0.367986858,1,0.488217069,0.157100527,0.142731579,0.629073047
7192,0.060010427,0.67095053,1,0.61124417,1,1,0.367986858,1,0.643729608,0.035148964,0.031934121,0.61124417
7193,0.003718213,0.645169212,1,0.662069828,1,1,0.367986858,1,0.685461178,0.002177811,0.001978621,0.662069828
7194,0,0.496543374,1,0.75726743,1,1,0.367986858,1,0.681366111,0,0,0.75726743
7195,0,0.564987477,1,0.744051525,1,1,0.367986858,1,0.743332281,0,0,0.744051525
7196,0,0.595973583,1,0.762202888,1,1,0.367986858,1,0.683593216,0,0,0.762202888
7197,0,0.52860371,1,0.742335462,1,1,0.367986858,1,0.685457644,0,0,0.742335462
7198,0,0.60919174,1,0.808917106,1,1,0.367986858,1,0.793238135,0,0,0.808917106
7199,0,0.615382241,1,0.817811667,1,1,0.367986858,1,0.802912726,0,0,0.817811667
7200,0,0.640521725,1,0.890090191,1,1,0.367986858,1,0.80564062,0,0,0.890090191
7201,0,0.645153858,1,0.875765393,1,1,0.367986858,1,0.804843581,0,0,0.875765393
7202,0,0.699812927,1,0.973788027,1,1,0.367986858,1,0.803585443,0,0,0.973788027
7203,0,0.753093589,1,0.996354167,1,1,0.367986858,1,0.779379648,0,0,0.996354167
7204,0,0.689623449,1,0.9986,1,1,0.367986858,1,0.809343678,0,0,0.9986
7205,0,0.777976623,1,0.9976375,1,1,0.367986858,1,0.808100352,0,0,0.9976375
7206,0,0.738953689,1,0.996354167,1,1,0.367986858,1,0.802066092,0,0,0.996354167
7207,0.019584773,0.745705867,1,0.992632051,1,1,0.367986858,1,0.806818996,0.011471081,0.010421897,0.992632051
7208,0.214907731,0.737896531,1,0.985459325,1,1,0.367986858,1,0.81,0.125874527,0.114361615,0.985459325
7209,0.46526907,0.766976885,1,0.978200693,1,1,0.367986858,1,0.755304193,0.27251474,0.247589615,0.978200693
7210,0.75178329,0.744687677,1,0.979057483,1,1,0.367986858,1,0.775320415,0.44033021,0.400056112,0.979057483
7211,0.89415315,0.697609277,1,0.981903407,1,1,0.367986858,1,0.709806137,0.523718271,0.475817216,0.981903407
7212,0.790825582,0.601254937,1,0.990136021,1,1,0.367986858,1,0.538640533,0.463197838,0.420832189,0.990136021
7213,0.758645848,0.505083383,1,0.990638573,1,1,0.367986858,1,0.513370808,0.444349708,0.403707973,0.990638573
7214,0.869865731,0.419317453,1,0.978391741,1,1,0.367986858,1,0.473563635,0.509492782,0.46289284,0.978391741
7215,0.696987198,0.34338387,1,0.959334185,1,1,0.367986858,1,0.487879884,0.408235356,0.370896762,0.959334185
7216,0.384433802,0.247279623,1,0.934943556,1,1,0.367986858,1,0.343418553,0.225168369,0.204573704,0.934943556
7217,0.060804749,0.214884905,1,0.882933538,1,1,0.367986858,1,0.282670589,0.03561421,0.032356813,0.882933538
7218,0,0.147454023,1,0.832096688,1,1,0.367986858,1,0.29263326,0,0,0.832096688
7219,0,0.129749474,1,0.737756249,1,1,0.367986858,1,0.193738526,0,0,0.737756249
7220,0,0.095112663,1,0.565795657,1,1,0.367986858,1,0.174160091,0,0,0.565795657
7221,0,0.104853836,1,0.494346353,1,1,0.367986858,1,0.155939267,0,0,0.494346353
7222,0,0.107694862,1,0.438435951,1,1,0.367986858,1,0.099963918,0,0,0.438435951
7223,0,0.143622623,1,0.451098594,1,1,0.367986858,1,0.086381817,0,0,0.451098594
7224,0,0.236513302,1,0.457614348,1,1,0.367986858,1,0.092108157,0,0,0.457614348
7225,0,0.345166526,1,0.447011693,1,1,0.367986858,1,0.130456048,0,0,0.447011693
7226,0,0.286030052,1,0.411314772,1,1,0.367986858,1,0.176997836,0,0,0.411314772
7227,0,0.391751891,1,0.362185859,1,1,0.367986858,1,0.168033068,0,0,0.362185859
7228,0,0.432288285,1,0.337615941,1,1,0.367986858,1,0.087954753,0,0,0.337615941
7229,0,0.355270973,1,0.335900749,1,1,0.367986858,1,0.082792167,0,0,0.335900749
7230,0,0.331038826,1,0.360720841,1,1,0.367986858,1,0.059811084,0,0,0.360720841
7231,0.034479988,0.258137296,1,0.297520233,1,1,0.367986858,1,0.12643351,0.020195421,0.01834828,0.297520233
7232,0.240016829,0.233094357,1,0.273617214,1,1,0.367986858,1,0.155795718,0.140581284,0.127723242,0.273617214
7233,0.499521571,0.19685649,1,0.225735873,1,1,0.367986858,1,0.116708538,0.292576919,0.265816839,0.225735873
7234,0.793692885,0.247687784,1,0.200299569,1,1,0.367986858,1,0.133298047,0.464877258,0.422358003,0.200299569
7235,0.982857143,0.193910678,1,0.147586009,1,1,0.367986858,1,0.074244732,0.575673466,0.523020413,0.147586009
7236,0.982857143,0.109702105,1,0.092379323,1,1,0.367986858,1,0.051926415,0.575673466,0.523020413,0.092379323
7237,0.982857143,0.113509922,1,0.051966849,1,1,0.367986858,1,0.020794225,0.575673466,0.523020413,0.051966849
7238,0.933491621,0.122037254,1,0.035759551,1,1,0.367986858,1,0.024058991,0.546759375,0.496750903,0.035759551
7239,0.491536251,0.138304844,1,0.024530763,1,1,0.367986858,1,0.050321024,0.287899803,0.261567507,0.024530763
7240,0.138247637,0.229691512,1,0.027585259,1,1,0.367986858,1,0.158582203,0.080973615,0.073567493,0.027585259
7241,0.00913774,0.263771406,1,0.054376657,1,1,0.367986858,1,0.281968713,0.005352105,0.004862583,0.054376657
7242,0,0.28185294,1,0.145969438,1,1,0.367986858,1,0.331369555,0,0,0.145969438
7243,0,0.368237001,1,0.28470567,1,1,0.367986858,1,0.354416288,0,0,0.28470567
