Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,2209,20623
,,,,,,,2210,20058
,,,,,,,2211,19760
,,,,,,,2212,20547
,,,,,,,2213,21434
,,,,,,,2214,23747
,,,,,,,2215,27365
,,,,,,,2216,32533
,,,,,,,2217,34204
,,,,,,,2218,34424
,,,,,,,2219,34379
,,,,,,,2220,34996
,,,,,,,2221,33721
,,,,,,,2222,31765
,,,,,,,2223,31596
,,,,,,,2224,32970
,,,,,,,2225,35093
,,,,,,,2226,35785
,,,,,,,2227,33547
,,,,,,,2228,30315
,,,,,,,2229,30994
,,,,,,,2230,27267
,,,,,,,2231,24360
,,,,,,,2232,22348
,,,,,,,2233,20093
,,,,,,,2234,19554
,,,,,,,2235,19307
,,,,,,,2236,20004
,,,,,,,2237,20819
,,,,,,,2238,23130
,,,,,,,2239,26924
,,,,,,,2240,32136
,,,,,,,2241,33643
,,,,,,,2242,33576
,,,,,,,2243,33226
,,,,,,,2244,33694
,,,,,,,2245,32331
,,,,,,,2246,30324
,,,,,,,2247,30031
,,,,,,,2248,31479
,,,,,,,2249,33573
,,,,,,,2250,34761
,,,,,,,2251,32336
,,,,,,,2252,28980
,,,,,,,2253,29842
,,,,,,,2254,26313
,,,,,,,2255,23313
,,,,,,,2256,21242
,,,,,,,2257,19778
,,,,,,,2258,19331
,,,,,,,2259,19100
,,,,,,,2260,19756
,,,,,,,2261,20500
,,,,,,,2262,22727
,,,,,,,2263,26234
,,,,,,,2264,30985
,,,,,,,2265,31961
,,,,,,,2266,31871
,,,,,,,2267,31858
,,,,,,,2268,32205
,,,,,,,2269,30686
,,,,,,,2270,28447
,,,,,,,2271,28532
,,,,,,,2272,30324
,,,,,,,2273,32621
,,,,,,,2274,34139
,,,,,,,2275,31510
,,,,,,,2276,27953
,,,,,,,2277,28500
,,,,,,,2278,25120
,,,,,,,2279,22353
,,,,,,,2280,20500
,,,,,,,2281,18936
,,,,,,,2282,18446
,,,,,,,2283,18213
,,,,,,,2284,18773
,,,,,,,2285,19569
,,,,,,,2286,21713
,,,,,,,2287,25212
,,,,,,,2288,29965
,,,,,,,2289,31191
,,,,,,,2290,31105
,,,,,,,2291,30979
,,,,,,,2292,31780
,,,,,,,2293,31227
,,,,,,,2294,29689
,,,,,,,2295,30030
,,,,,,,2296,31827
,,,,,,,2297,34286
,,,,,,,2298,35476
,,,,,,,2299,33339
,,,,,,,2300,30213
,,,,,,,2301,30710
,,,,,,,2302,26840
,,,,,,,2303,23758
,,,,,,,2304,21783
,,,,,,,2305,19779
,,,,,,,2306,18991
,,,,,,,2307,18529
,,,,,,,2308,18993
,,,,,,,2309,19653
,,,,,,,2310,21570
,,,,,,,2311,25090
,,,,,,,2312,29983
,,,,,,,2313,31969
,,,,,,,2314,32324
,,,,,,,2315,32457
,,,,,,,2316,33393
,,,,,,,2317,33003
,,,,,,,2318,31195
,,,,,,,2319,30871
,,,,,,,2320,31812
,,,,,,,2321,33439
,,,,,,,2322,34468
,,,,,,,2323,32378
,,,,,,,2324,29209
,,,,,,,2325,29582
,,,,,,,2326,25729
,,,,,,,2327,22769
,,,,,,,2328,21154
,,,,,,,2329,20404
,,,,,,,2330,18931
,,,,,,,2331,18778
,,,,,,,2332,18848
,,,,,,,2333,19197
,,,,,,,2334,20636
,,,,,,,2335,22416
,,,,,,,2336,24140
,,,,,,,2337,26336
,,,,,,,2338,28869
,,,,,,,2339,30399
,,,,,,,2340,32277
,,,,,,,2341,33543
,,,,,,,2342,33063
,,,,,,,2343,33055
,,,,,,,2344,32750
,,,,,,,2345,33556
,,,,,,,2346,32249
,,,,,,,2347,33496
,,,,,,,2348,34035
,,,,,,,2349,33468
,,,,,,,2350,30538
,,,,,,,2351,27485
,,,,,,,2352,24506
,,,,,,,2353,21255
,,,,,,,2354,19111
,,,,,,,2355,18635
,,,,,,,2356,18451
,,,,,,,2357,18604
,,,,,,,2358,19911
,,,,,,,2359,20935
,,,,,,,2360,21511
,,,,,,,2361,22895
,,,,,,,2362,25000
,,,,,,,2363,26051
,,,,,,,2364,27337
,,,,,,,2365,27591
,,,,,,,2366,26159
,,,,,,,2367,25375
,,,,,,,2368,24689
,,,,,,,2369,25433
,,,,,,,2370,24302
,,,,,,,2371,25555
,,,,,,,2372,26312
,,,,,,,2373,26792
,,,,,,,2374,24977
,,,,,,,2375,22361
,,,,,,,2376,19559
,,,,,,,2377,16293
,,,,,,,2378,15835
,,,,,,,2379,15624
,,,,,,,2380,16114
,,,,,,,2381,16756
,,,,,,,2382,18894
,,,,,,,2383,22302
,,,,,,,2384,26903
,,,,,,,2385,28711
,,,,,,,2386,29126
,,,,,,,2387,29298
,,,,,,,2388,30026
,,,,,,,2389,29350
,,,,,,,2390,27801
,,,,,,,2391,28082
,,,,,,,2392,29895
,,,,,,,2393,32410
,,,,,,,2394,34051
,,,,,,,2395,31288
,,,,,,,2396,27697
,,,,,,,2397,27901
,,,,,,,2398,24605
,,,,,,,2399,21466
,,,,,,,2400,19404
,,,,,,,2401,18077
,,,,,,,2402,17572
,,,,,,,2403,17254
,,,,,,,2404,17753
,,,,,,,2405,18327
,,,,,,,2406,20373
,,,,,,,2407,23653
,,,,,,,2408,28302
,,,,,,,2409,29609
,,,,,,,2410,29688
,,,,,,,2411,29467
,,,,,,,2412,30089
,,,,,,,2413,29407
,,,,,,,2414,27824
,,,,,,,2415,28049
,,,,,,,2416,29771
,,,,,,,2417,32124
,,,,,,,2418,33616
,,,,,,,2419,31009
,,,,,,,2420,27562
,,,,,,,2421,27980
,,,,,,,2422,24832
,,,,,,,2423,21869
,,,,,,,2424,19937
,,,,,,,2425,18269
,,,,,,,2426,17556
,,,,,,,2427,17176
,,,,,,,2428,17559
,,,,,,,2429,18141
,,,,,,,2430,20051
,,,,,,,2431,23265
,,,,,,,2432,27658
,,,,,,,2433,29326
,,,,,,,2434,29586
,,,,,,,2435,29502
,,,,,,,2436,30632
,,,,,,,2437,30889
,,,,,,,2438,30143
,,,,,,,2439,30995
,,,,,,,2440,33302
,,,,,,,2441,35644
,,,,,,,2442,37037
,,,,,,,2443,34372
,,,,,,,2444,30720
,,,,,,,2445,30701
,,,,,,,2446,26934
,,,,,,,2447,23559
,,,,,,,2448,21284
,,,,,,,2449,19080
,,,,,,,2450,18060
,,,,,,,2451,17440
,,,,,,,2452,17573
,,,,,,,2453,17943
,,,,,,,2454,19662
,,,,,,,2455,22658
,,,,,,,2456,26701
,,,,,,,2457,28521
,,,,,,,2458,28646
,,,,,,,2459,28601
,,,,,,,2460,29834
,,,,,,,2461,29710
,,,,,,,2462,28682
,,,,,,,2463,29156
,,,,,,,2464,30888
,,,,,,,2465,32802
,,,,,,,2466,34080
,,,,,,,2467,31469
,,,,,,,2468,27647
,,,,,,,2469,27701
,,,,,,,2470,24470
,,,,,,,2471,21483
,,,,,,,2472,19422
,,,,,,,2473,17492
,,,,,,,2474,16916
,,,,,,,2475,16496
,,,,,,,2476,16880
,,,,,,,2477,17393
,,,,,,,2478,19140
,,,,,,,2479,22613
,,,,,,,2480,27821
,,,,,,,2481,30028
,,,,,,,2482,30416
,,,,,,,2483,30386
,,,,,,,2484,31225
,,,,,,,2485,30809
,,,,,,,2486,29110
,,,,,,,2487,28854
,,,,,,,2488,30124
,,,,,,,2489,32067
,,,,,,,2490,33272
,,,,,,,2491,30307
,,,,,,,2492,26533
,,,,,,,2493,26390
,,,,,,,2494,23352
,,,,,,,2495,20609
,,,,,,,2496,19042
,,,,,,,2497,18443
,,,,,,,2498,16845
,,,,,,,2499,16587
,,,,,,,2500,16560
,,,,,,,2501,17574
,,,,,,,2502,19041
,,,,,,,2503,21016
,,,,,,,2504,22726
,,,,,,,2505,24465
,,,,,,,2506,26756
,,,,,,,2507,27683
,,,,,,,2508,28718
,,,,,,,2509,28638
,,,,,,,2510,26900
,,,,,,,2511,26237
,,,,,,,2512,25757
,,,,,,,2513,26588
,,,,,,,2514,25535
,,,,,,,2515,26570
,,,,,,,2516,27012
,,,,,,,2517,27100
,,,,,,,2518,25006
,,,,,,,2519,22779
,,,,,,,2520,20449
,,,,,,,2521,18105
,,,,,,,2522,16799
,,,,,,,2523,16701
,,,,,,,2524,16918
,,,,,,,2525,17365
,,,,,,,2526,18858
,,,,,,,2527,20086
,,,,,,,2528,20898
,,,,,,,2529,21817
,,,,,,,2530,24077
,,,,,,,2531,25744
,,,,,,,2532,27250
,,,,,,,2533,27773
,,,,,,,2534,26389
,,,,,,,2535,26005
,,,,,,,2536,25888
,,,,,,,2537,26694
,,,,,,,2538,25915
,,,,,,,2539,27391
,,,,,,,2540,27976
,,,,,,,2541,27916
,,,,,,,2542,25865
,,,,,,,2543,23544
,,,,,,,2544,21005
,,,,,,,2545,17730
,,,,,,,2546,17663
,,,,,,,2547,17445
,,,,,,,2548,17933
,,,,,,,2549,18642
,,,,,,,2550,20532
,,,,,,,2551,23055
,,,,,,,2552,25622
,,,,,,,2553,27430
,,,,,,,2554,28612
,,,,,,,2555,29530
,,,,,,,2556,30541
,,,,,,,2557,29992
,,,,,,,2558,28439
,,,,,,,2559,28523
,,,,,,,2560,30232
,,,,,,,2561,32352
,,,,,,,2562,33759
,,,,,,,2563,30623
,,,,,,,2564,26554
,,,,,,,2565,26254
,,,,,,,2566,24944
,,,,,,,2567,22228
,,,,,,,2568,20455
,,,,,,,2569,19025
,,,,,,,2570,18484
,,,,,,,2571,18097
,,,,,,,2572,18501
,,,,,,,2573,19100
,,,,,,,2574,21078
,,,,,,,2575,23218
,,,,,,,2576,26147
,,,,,,,2577,28697
,,,,,,,2578,30176
,,,,,,,2579,31474
,,,,,,,2580,32853
,,,,,,,2581,33199
,,,,,,,2582,32185
,,,,,,,2583,32723
,,,,,,,2584,34873
,,,,,,,2585,36422
,,,,,,,2586,36950
,,,,,,,2587,33574
,,,,,,,2588,28967
,,,,,,,2589,28248
,,,,,,,2590,26596
,,,,,,,2591,23770
,,,,,,,2592,21892
,,,,,,,2593,20502
,,,,,,,2594,19687
,,,,,,,2595,19217
,,,,,,,2596,19701
,,,,,,,2597,20527
,,,,,,,2598,22444
,,,,,,,2599,25088
,,,,,,,2600,28719
,,,,,,,2601,30000
,,,,,,,2602,30567
,,,,,,,2603,30268
,,,,,,,2604,30870
,,,,,,,2605,30515
,,,,,,,2606,28685
,,,,,,,2607,28836
,,,,,,,2608,30442
,,,,,,,2609,32402
,,,,,,,2610,33552
,,,,,,,2611,31028
,,,,,,,2612,27246
,,,,,,,2613,27090
,,,,,,,2614,24528
,,,,,,,2615,21742
,,,,,,,2616,19939
,,,,,,,2617,18559
,,,,,,,2618,18137
,,,,,,,2619,17858
,,,,,,,2620,18391
,,,,,,,2621,19102
,,,,,,,2622,21180
,,,,,,,2623,24043
,,,,,,,2624,27823
,,,,,,,2625,29102
,,,,,,,2626,29585
,,,,,,,2627,29294
,,,,,,,2628,29837
,,,,,,,2629,28625
,,,,,,,2630,26753
,,,,,,,2631,26946
,,,,,,,2632,28755
,,,,,,,2633,31208
,,,,,,,2634,32931
,,,,,,,2635,29947
,,,,,,,2636,25809
,,,,,,,2637,25396
,,,,,,,2638,23087
,,,,,,,2639,20253
,,,,,,,2640,18470
,,,,,,,2641,16911
,,,,,,,2642,16157
,,,,,,,2643,15676
,,,,,,,2644,15923
,,,,,,,2645,16238
,,,,,,,2646,17702
,,,,,,,2647,20378
,,,,,,,2648,24463
,,,,,,,2649,26265
,,,,,,,2650,26975
,,,,,,,2651,27368
,,,,,,,2652,28444
,,,,,,,2653,27904
,,,,,,,2654,26600
,,,,,,,2655,26959
,,,,,,,2656,28898
,,,,,,,2657,31409
,,,,,,,2658,32891
,,,,,,,2659,29795
,,,,,,,2660,25266
,,,,,,,2661,24384
,,,,,,,2662,21946
,,,,,,,2663,19136
,,,,,,,2664,17450
,,,,,,,2665,16869
,,,,,,,2666,15084
,,,,,,,2667,14791
,,,,,,,2668,14648
,,,,,,,2669,14671
,,,,,,,2670,15729
,,,,,,,2671,17135
,,,,,,,2672,18165
,,,,,,,2673,19702
,,,,,,,2674,21926
,,,,,,,2675,23688
,,,,,,,2676,25009
,,,,,,,2677,25781
,,,,,,,2678,25187
,,,,,,,2679,25371
,,,,,,,2680,25879
,,,,,,,2681,27628
,,,,,,,2682,27164
,,,,,,,2683,28243
,,,,,,,2684,28357
,,,,,,,2685,27011
,,,,,,,2686,24334
,,,,,,,2687,21425
,,,,,,,2688,18660
,,,,,,,2689,16124
,,,,,,,2690,14204
,,,,,,,2691,13790
,,,,,,,2692,13444
,,,,,,,2693,13486
,,,,,,,2694,14708
,,,,,,,2695,15596
,,,,,,,2696,15942
,,,,,,,2697,16982
,,,,,,,2698,19243
,,,,,,,2699,20851
,,,,,,,2700,22281
,,,,,,,2701,23583
,,,,,,,2702,23706
,,,,,,,2703,24332
,,,,,,,2704,25194
,,,,,,,2705,27021
,,,,,,,2706,26745
,,,,,,,2707,28225
,,,,,,,2708,28742
,,,,,,,2709,27579
,,,,,,,2710,24441
,,,,,,,2711,21474
,,,,,,,2712,18619
,,,,,,,2713,15094
,,,,,,,2714,14290
,,,,,,,2715,13765
,,,,,,,2716,13808
,,,,,,,2717,14137
,,,,,,,2718,15845
,,,,,,,2719,18545
,,,,,,,2720,22513
,,,,,,,2721,24116
,,,,,,,2722,24377
,,,,,,,2723,24667
,,,,,,,2724,25661
,,,,,,,2725,25725
,,,,,,,2726,25290
,,,,,,,2727,26333
,,,,,,,2728,28901
,,,,,,,2729,32225
,,,,,,,2730,34594
,,,,,,,2731,31741
,,,,,,,2732,27326
,,,,,,,2733,26132
,,,,,,,2734,22733
,,,,,,,2735,19293
,,,,,,,2736,17043
,,,,,,,2737,15334
,,,,,,,2738,14460
,,,,,,,2739,13935
,,,,,,,2740,14140
,,,,,,,2741,14709
,,,,,,,2742,16657
,,,,,,,2743,19811
,,,,,,,2744,24010
,,,,,,,2745,25829
,,,,,,,2746,26241
,,,,,,,2747,26456
,,,,,,,2748,27614
,,,,,,,2749,27669
,,,,,,,2750,26584
,,,,,,,2751,26997
,,,,,,,2752,28929
,,,,,,,2753,31322
,,,,,,,2754,32937
,,,,,,,2755,31488
,,,,,,,2756,27442
,,,,,,,2757,26867
,,,,,,,2758,23855
,,,,,,,2759,20555
,,,,,,,2760,18474
,,,,,,,2761,16889
,,,,,,,2762,16150
,,,,,,,2763,15650
,,,,,,,2764,16145
,,,,,,,2765,16783
,,,,,,,2766,18849
,,,,,,,2767,21912
,,,,,,,2768,26261
,,,,,,,2769,27430
,,,,,,,2770,27569
,,,,,,,2771,27458
,,,,,,,2772,28273
,,,,,,,2773,27639
,,,,,,,2774,26219
,,,,,,,2775,26502
,,,,,,,2776,28453
,,,,,,,2777,31088
,,,,,,,2778,32831
,,,,,,,2779,30295
,,,,,,,2780,26667
,,,,,,,2781,26562
,,,,,,,2782,23624
,,,,,,,2783,20774
,,,,,,,2784,18852
,,,,,,,2785,17388
,,,,,,,2786,16729
,,,,,,,2787,16372
,,,,,,,2788,16721
,,,,,,,2789,17283
,,,,,,,2790,19256
,,,,,,,2791,22436
,,,,,,,2792,26870
,,,,,,,2793,28352
,,,,,,,2794,28467
,,,,,,,2795,28091
,,,,,,,2796,28794
,,,,,,,2797,28016
,,,,,,,2798,26267
,,,,,,,2799,26617
,,,,,,,2800,28477
,,,,,,,2801,31153
,,,,,,,2802,33197
,,,,,,,2803,31104
,,,,,,,2804,27362
,,,,,,,2805,26652
,,,,,,,2806,22975
,,,,,,,2807,19648
,,,,,,,2808,17546
,,,,,,,2809,15706
,,,,,,,2810,14855
,,,,,,,2811,14301
,,,,,,,2812,14439
,,,,,,,2813,14680
,,,,,,,2814,16242
,,,,,,,2815,19522
,,,,,,,2816,24430
,,,,,,,2817,26745
,,,,,,,2818,27505
,,,,,,,2819,27695
,,,,,,,2820,28831
,,,,,,,2821,28497
,,,,,,,2822,27269
,,,,,,,2823,27401
,,,,,,,2824,28951
,,,,,,,2825,31148
,,,,,,,2826,32497
,,,,,,,2827,29798
,,,,,,,2828,26134
,,,,,,,2829,25824
,,,,,,,2830,22922
,,,,,,,2831,20293
,,,,,,,2832,18717
,,,,,,,2833,18123
,,,,,,,2834,16575
,,,,,,,2835,16407
,,,,,,,2836,16524
,,,,,,,2837,16952
,,,,,,,2838,18390
,,,,,,,2839,20334
,,,,,,,2840,22112
,,,,,,,2841,23831
,,,,,,,2842,26043
,,,,,,,2843,26615
,,,,,,,2844,27571
,,,,,,,2845,27712
,,,,,,,2846,26066
,,,,,,,2847,25474
,,,,,,,2848,25176
,,,,,,,2849,26021
,,,,,,,2850,24997
,,,,,,,2851,26097
,,,,,,,2852,26467
,,,,,,,2853,25920
,,,,,,,2854,23993
,,,,,,,2855,21932
,,,,,,,2856,19480
,,,,,,,2857,16849
,,,,,,,2858,15356
,,,,,,,2859,15214
,,,,,,,2860,15369
,,,,,,,2861,15923
,,,,,,,2862,17498
,,,,,,,2863,18743
,,,,,,,2864,19831
,,,,,,,2865,20810
,,,,,,,2866,22733
,,,,,,,2867,23574
,,,,,,,2868,24196
,,,,,,,2869,24473
,,,,,,,2870,23545
,,,,,,,2871,23666
,,,,,,,2872,23988
,,,,,,,2873,25422
,,,,,,,2874,25060
,,,,,,,2875,26675
,,,,,,,2876,27005
,,,,,,,2877,26283
,,,,,,,2878,24175
,,,,,,,2879,21316
,,,,,,,2880,18206
,,,,,,,2881,14483
,,,,,,,2882,13645
,,,,,,,2883,13124
,,,,,,,2884,13281
,,,,,,,2885,13639
,,,,,,,2886,15578
,,,,,,,2887,18728
,,,,,,,2888,23288
,,,,,,,2889,24408
,,,,,,,2890,24512
,,,,,,,2891,24249
,,,,,,,2892,25082
,,,,,,,2893,25069
,,,,,,,2894,24502
,,,,,,,2895,25629
,,,,,,,2896,28499
,,,,,,,2897,31856
,,,,,,,2898,34073
,,,,,,,2899,31617
,,,,,,,2900,27649
,,,,,,,2901,26855
,,,,,,,2902,23053
,,,,,,,2903,19258
,,,,,,,2904,16828
,,,,,,,2905,14845
,,,,,,,2906,13660
,,,,,,,2907,13014
,,,,,,,2908,13012
,,,,,,,2909,13156
,,,,,,,2910,14852
,,,,,,,2911,17781
,,,,,,,2912,22079
,,,,,,,2913,23738
,,,,,,,2914,24063
,,,,,,,2915,24199
,,,,,,,2916,25079
,,,,,,,2917,25674
,,,,,,,2918,26022
,,,,,,,2919,27591
,,,,,,,2920,31081
,,,,,,,2921,34896
,,,,,,,2922,37823
,,,,,,,2923,35660
,,,,,,,2924,30967
,,,,,,,2925,29388
,,,,,,,2926,24614
,,,,,,,2927,20769
,,,,,,,2928,18081
,,,,,,,2929,15773
,,,,,,,2930,14368
,,,,,,,2931,13446
,,,,,,,2932,13219
,,,,,,,2933,13196
,,,,,,,2934,14784
,,,,,,,2935,17470
,,,,,,,2936,21672
,,,,,,,2937,23269
,,,,,,,2938,23407
,,,,,,,2939,23477
,,,,,,,2940,24532
,,,,,,,2941,25314
,,,,,,,2942,25834
,,,,,,,2943,27569
,,,,,,,2944,31197
,,,,,,,2945,34877
,,,,,,,2946,37571
,,,,,,,2947,35178
,,,,,,,2948,30733
,,,,,,,2949,29516
,,,,,,,2950,25198
,,,,,,,2951,21379
,,,,,,,2952,18753
,,,,,,,2953,16327
,,,,,,,2954,14783
,,,,,,,2955,13840
,,,,,,,2956,13494
,,,,,,,2957,13329
,,,,,,,2958,14735
,,,,,,,2959,17243
,,,,,,,2960,21378
,,,,,,,2961,23054
,,,,,,,2962,23133
,,,,,,,2963,23319
,,,,,,,2964,24537
,,,,,,,2965,25533
,,,,,,,2966,26358
,,,,,,,2967,28176
,,,,,,,2968,31717
,,,,,,,2969,35245
,,,,,,,2970,37947
,,,,,,,2971,35404
,,,,,,,2972,30651
,,,,,,,2973,29134
,,,,,,,2974,24783
,,,,,,,2975,21187
,,,,,,,2976,18676
,,,,,,,2977,16295
,,,,,,,2978,14812
,,,,,,,2979,13866
,,,,,,,2980,13425
,,,,,,,2981,13008
,,,,,,,2982,14001
,,,,,,,2983,16331
,,,,,,,2984,20875
,,,,,,,2985,23002
,,,,,,,2986,23441
,,,,,,,2987,23779
,,,,,,,2988,24978
,,,,,,,2989,25565
,,,,,,,2990,25445
,,,,,,,2991,26323
,,,,,,,2992,28762
,,,,,,,2993,31564
,,,,,,,2994,33694
,,,,,,,2995,31335
,,,,,,,2996,26541
,,,,,,,2997,25125
,,,,,,,2998,21878
,,,,,,,2999,19036
,,,,,,,3000,17118
,,,,,,,3001,16215
,,,,,,,3002,14712
,,,,,,,3003,14272
,,,,,,,3004,14174
,,,,,,,3005,14270
,,,,,,,3006,15404
,,,,,,,3007,16955
,,,,,,,3008,18711
,,,,,,,3009,20526
,,,,,,,3010,22734
,,,,,,,3011,24431
,,,,,,,3012,26108
,,,,,,,3013,26844
,,,,,,,3014,25980
,,,,,,,3015,26106
,,,,,,,3016,25969
,,,,,,,3017,26922
,,,,,,,3018,25939
,,,,,,,3019,27173
,,,,,,,3020,27272
,,,,,,,3021,26396
,,,,,,,3022,24518
,,,,,,,3023,21888
,,,,,,,3024,19422
,,,,,,,3025,17000
,,,,,,,3026,15978
,,,,,,,3027,15725
,,,,,,,3028,15846
,,,,,,,3029,16235
,,,,,,,3030,17679
,,,,,,,3031,18690
,,,,,,,3032,19420
,,,,,,,3033,20751
,,,,,,,3034,22668
,,,,,,,3035,23933
,,,,,,,3036,24800
,,,,,,,3037,25259
,,,,,,,3038,24337
,,,,,,,3039,24409
,,,,,,,3040,24653
,,,,,,,3041,25944
,,,,,,,3042,25533
,,,,,,,3043,27257
,,,,,,,3044,27513
,,,,,,,3045,26497
,,,,,,,3046,24806
,,,,,,,3047,21716
,,,,,,,3048,18797
,,,,,,,3049,15273
,,,,,,,3050,14719
,,,,,,,3051,14367
,,,,,,,3052,14853
,,,,,,,3053,15459
,,,,,,,3054,17429
,,,,,,,3055,20145
,,,,,,,3056,24336
,,,,,,,3057,25844
,,,,,,,3058,26120
,,,,,,,3059,26108
,,,,,,,3060,26591
,,,,,,,3061,26131
,,,,,,,3062,25186
,,,,,,,3063,25931
,,,,,,,3064,28465
,,,,,,,3065,31545
,,,,,,,3066,33663
,,,,,,,3067,30337
,,,,,,,3068,25817
,,,,,,,3069,24932
,,,,,,,3070,22094
,,,,,,,3071,19210
,,,,,,,3072,17059
,,,,,,,3073,15329
,,,,,,,3074,14496
,,,,,,,3075,13987
,,,,,,,3076,14221
,,,,,,,3077,14574
,,,,,,,3078,16348
,,,,,,,3079,19004
,,,,,,,3080,23241
,,,,,,,3081,25020
,,,,,,,3082,25414
,,,,,,,3083,25313
,,,,,,,3084,26071
,,,,,,,3085,25848
,,,,,,,3086,25107
,,,,,,,3087,26041
,,,,,,,3088,28720
,,,,,,,3089,32006
,,,,,,,3090,34601
,,,,,,,3091,32185
,,,,,,,3092,27540
,,,,,,,3093,26478
,,,,,,,3094,22660
,,,,,,,3095,19448
,,,,,,,3096,17216
,,,,,,,3097,15272
,,,,,,,3098,14283
,,,,,,,3099,13683
,,,,,,,3100,13779
,,,,,,,3101,14009
,,,,,,,3102,15719
,,,,,,,3103,18255
,,,,,,,3104,22318
,,,,,,,3105,23844
,,,,,,,3106,24434
,,,,,,,3107,24756
,,,,,,,3108,25579
,,,,,,,3109,25513
,,,,,,,3110,25230
,,,,,,,3111,26416
,,,,,,,3112,29256
,,,,,,,3113,32742
,,,,,,,3114,35596
,,,,,,,3115,32685
,,,,,,,3116,27777
,,,,,,,3117,26443
,,,,,,,3118,23024
,,,,,,,3119,19769
,,,,,,,3120,17458
,,,,,,,3121,15433
,,,,,,,3122,14153
,,,,,,,3123,13436
,,,,,,,3124,13374
,,,,,,,3125,13341
,,,,,,,3126,14787
,,,,,,,3127,17061
,,,,,,,3128,20750
,,,,,,,3129,22458
,,,,,,,3130,22873
,,,,,,,3131,23217
,,,,,,,3132,24256
,,,,,,,3133,24814
,,,,,,,3134,25152
,,,,,,,3135,26685
,,,,,,,3136,30085
,,,,,,,3137,33492
,,,,,,,3138,36016
,,,,,,,3139,33016
,,,,,,,3140,28065
,,,,,,,3141,26409
,,,,,,,3142,23401
,,,,,,,3143,20249
,,,,,,,3144,17917
,,,,,,,3145,15826
,,,,,,,3146,14322
,,,,,,,3147,13497
,,,,,,,3148,13169
,,,,,,,3149,12878
,,,,,,,3150,13928
,,,,,,,3151,15999
,,,,,,,3152,20423
,,,,,,,3153,22527
,,,,,,,3154,22785
,,,,,,,3155,23073
,,,,,,,3156,24380
,,,,,,,3157,25217
,,,,,,,3158,25768
,,,,,,,3159,27547
,,,,,,,3160,30592
,,,,,,,3161,34112
,,,,,,,3162,36254
,,,,,,,3163,32992
,,,,,,,3164,27602
,,,,,,,3165,25553
,,,,,,,3166,22300
,,,,,,,3167,19460
,,,,,,,3168,17390
,,,,,,,3169,16054
,,,,,,,3170,14105
,,,,,,,3171,13484
,,,,,,,3172,12989
,,,,,,,3173,12710
,,,,,,,3174,13577
,,,,,,,3175,14723
,,,,,,,3176,16244
,,,,,,,3177,18360
,,,,,,,3178,20437
,,,,,,,3179,22363
,,,,,,,3180,24064
,,,,,,,3181,25437
,,,,,,,3182,24949
,,,,,,,3183,25145
,,,,,,,3184,25338
,,,,,,,3185,26601
,,,,,,,3186,25975
,,,,,,,3187,28836
,,,,,,,3188,28688
,,,,,,,3189,26792
,,,,,,,3190,24387
,,,,,,,3191,21451
,,,,,,,3192,18689
,,,,,,,3193,15813
,,,,,,,3194,14325
,,,,,,,3195,13902
,,,,,,,3196,13817
,,,,,,,3197,14097
,,,,,,,3198,15321
,,,,,,,3199,16180
,,,,,,,3200,16746
,,,,,,,3201,18042
,,,,,,,3202,20244
,,,,,,,3203,22060
,,,,,,,3204,23466
,,,,,,,3205,24429
,,,,,,,3206,24141
,,,,,,,3207,24577
,,,,,,,3208,25189
,,,,,,,3209,26683
,,,,,,,3210,26362
,,,,,,,3211,28687
,,,,,,,3212,28574
,,,,,,,3213,26995
,,,,,,,3214,24953
,,,,,,,3215,21939
,,,,,,,3216,18918
,,,,,,,3217,15118
,,,,,,,3218,14244
,,,,,,,3219,13754
,,,,,,,3220,13990
,,,,,,,3221,14295
,,,,,,,3222,16019
,,,,,,,3223,18244
,,,,,,,3224,21761
,,,,,,,3225,23582
,,,,,,,3226,24355
,,,,,,,3227,25111
,,,,,,,3228,26249
,,,,,,,3229,26719
,,,,,,,3230,26533
,,,,,,,3231,27478
,,,,,,,3232,29920
,,,,,,,3233,32529
,,,,,,,3234,34429
,,,,,,,3235,30858
,,,,,,,3236,26262
,,,,,,,3237,25264
,,,,,,,3238,22876
,,,,,,,3239,20209
,,,,,,,3240,18093
,,,,,,,3241,16327
,,,,,,,3242,15465
,,,,,,,3243,14957
,,,,,,,3244,15165
,,,,,,,3245,15462
,,,,,,,3246,17048
,,,,,,,3247,19191
,,,,,,,3248,22513
,,,,,,,3249,24548
,,,,,,,3250,25437
,,,,,,,3251,26343
,,,,,,,3252,27542
,,,,,,,3253,27960
,,,,,,,3254,27707
,,,,,,,3255,28599
,,,,,,,3256,30888
,,,,,,,3257,33261
,,,,,,,3258,35081
,,,,,,,3259,31207
,,,,,,,3260,26570
,,,,,,,3261,25597
,,,,,,,3262,23127
,,,,,,,3263,20466
,,,,,,,3264,18440
,,,,,,,3265,16683
,,,,,,,3266,15867
,,,,,,,3267,15361
,,,,,,,3268,15625
,,,,,,,3269,15866
,,,,,,,3270,17447
,,,,,,,3271,19523
,,,,,,,3272,22878
,,,,,,,3273,25107
,,,,,,,3274,25814
,,,,,,,3275,26442
,,,,,,,3276,27430
,,,,,,,3277,27622
