Conventional_jetfuel_co2_per_mmbtu,Global_conventional_jetfuel_price_per_mmbtu,Syn_jetfuel_co2_per_mmbtu,Bio_jetfuel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3,Load_mmbtu_z4,Load_mmbtu_z5,Load_mmbtu_z6,Load_mmbtu_z7,Load_mmbtu_z8,Load_mmbtu_z9
,,,,6551,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6552,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6553,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6554,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6555,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6556,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6557,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6558,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6559,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6560,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6561,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6562,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6563,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6564,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6565,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6566,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6567,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6568,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6569,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6570,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6571,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6572,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6573,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6574,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6575,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6576,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6577,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6578,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6579,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6580,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6581,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6582,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6583,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6584,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6585,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6586,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6587,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6588,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6589,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6590,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6591,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6592,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6593,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6594,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6595,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6596,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6597,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6598,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6599,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6600,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6601,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6602,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6603,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6604,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6605,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6606,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6607,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6608,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6609,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6610,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6611,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6612,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6613,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6614,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6615,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6616,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6617,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6618,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6619,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6620,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6621,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6622,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6623,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6624,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6625,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6626,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6627,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6628,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6629,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6630,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6631,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6632,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6633,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6634,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6635,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6636,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6637,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6638,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6639,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6640,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6641,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6642,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6643,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6644,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6645,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6646,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6647,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6648,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6649,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6650,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6651,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6652,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6653,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6654,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6655,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6656,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6657,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6658,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6659,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6660,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6661,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6662,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6663,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6664,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6665,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6666,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6667,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6668,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6669,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6670,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6671,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6672,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6673,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6674,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6675,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6676,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6677,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6678,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6679,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6680,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6681,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6682,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6683,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6684,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6685,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6686,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6687,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6688,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6689,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6690,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6691,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6692,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6693,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6694,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6695,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6696,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6697,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6698,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6699,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6700,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6701,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6702,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6703,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6704,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6705,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6706,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6707,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6708,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6709,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6710,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6711,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6712,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6713,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6714,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6715,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6716,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6717,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6718,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6719,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6720,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6721,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6722,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6723,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6724,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6725,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6726,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6727,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6728,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6729,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6730,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6731,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6732,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6733,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6734,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6735,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6736,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6737,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6738,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6739,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6740,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6741,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6742,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6743,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6744,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6745,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6746,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6747,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6748,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6749,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6750,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6751,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6752,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6753,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6754,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6755,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6756,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6757,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6758,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6759,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6760,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6761,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6762,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6763,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6764,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6765,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6766,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6767,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6768,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6769,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6770,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6771,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6772,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6773,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6774,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6775,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6776,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6777,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6778,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6779,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6780,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6781,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6782,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6783,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6784,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6785,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6786,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6787,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6788,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6789,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6790,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6791,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6792,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6793,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6794,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6795,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6796,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6797,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6798,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6799,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6800,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6801,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6802,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6803,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6804,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6805,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6806,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6807,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6808,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6809,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6810,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6811,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6812,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6813,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6814,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6815,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6816,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6817,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6818,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6819,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6820,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6821,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6822,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6823,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6824,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6825,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6826,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6827,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6828,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6829,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6830,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6831,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6832,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6833,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6834,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6835,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6836,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6837,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6838,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6839,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6840,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6841,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6842,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6843,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6844,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6845,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6846,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6847,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6848,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6849,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6850,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6851,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6852,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6853,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6854,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6855,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6856,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6857,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6858,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6859,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6860,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6861,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6862,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6863,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6864,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6865,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6866,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6867,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6868,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6869,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6870,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6871,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6872,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6873,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6874,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6875,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6876,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6877,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6878,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6879,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6880,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6881,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6882,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6883,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6884,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6885,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6886,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6887,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6888,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6889,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6890,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6891,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6892,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6893,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6894,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6895,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6896,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6897,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6898,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6899,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6900,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6901,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6902,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6903,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6904,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6905,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6906,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6907,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6908,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6909,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6910,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6911,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6912,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6913,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6914,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6915,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6916,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6917,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6918,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6919,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6920,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6921,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6922,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6923,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6924,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6925,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6926,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6927,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6928,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6929,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6930,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6931,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6932,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6933,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6934,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6935,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6936,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6937,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6938,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6939,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6940,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6941,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6942,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6943,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6944,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6945,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6946,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6947,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6948,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6949,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6950,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6951,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6952,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6953,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6954,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,6955,54205,16428,29331,27806,30552,11485,59245,32396,33614
