Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,3043,145345
,,,,,,,,3044,136305
,,,,,,,,3045,128623
,,,,,,,,3046,117314
,,,,,,,,3047,103524
,,,,,,,,3048,90621
,,,,,,,,3049,78811
,,,,,,,,3050,72496
,,,,,,,,3051,69775
,,,,,,,,3052,68351
,,,,,,,,3053,70132
,,,,,,,,3054,77513
,,,,,,,,3055,91078
,,,,,,,,3056,102803
,,,,,,,,3057,114405
,,,,,,,,3058,123142
,,,,,,,,3059,130445
,,,,,,,,3060,137918
,,,,,,,,3061,142399
,,,,,,,,3062,143324
,,,,,,,,3063,145394
,,,,,,,,3064,150320
,,,,,,,,3065,152464
,,,,,,,,3066,157650
,,,,,,,,3067,154822
,,,,,,,,3068,144672
,,,,,,,,3069,135719
,,,,,,,,3070,123007
,,,,,,,,3071,107736
,,,,,,,,3072,96348
,,,,,,,,3073,89807
,,,,,,,,3074,85963
,,,,,,,,3075,84702
,,,,,,,,3076,86534
,,,,,,,,3077,94400
,,,,,,,,3078,115955
,,,,,,,,3079,142420
,,,,,,,,3080,153831
,,,,,,,,3081,153676
,,,,,,,,3082,158551
,,,,,,,,3083,166765
,,,,,,,,3084,173030
,,,,,,,,3085,176764
,,,,,,,,3086,181815
,,,,,,,,3087,189998
,,,,,,,,3088,203176
,,,,,,,,3089,216815
,,,,,,,,3090,208442
,,,,,,,,3091,181443
,,,,,,,,3092,162955
,,,,,,,,3093,149470
,,,,,,,,3094,132542
,,,,,,,,3095,116242
,,,,,,,,3096,101930
,,,,,,,,3097,93400
,,,,,,,,3098,89243
,,,,,,,,3099,87715
,,,,,,,,3100,89314
,,,,,,,,3101,96896
,,,,,,,,3102,118233
,,,,,,,,3103,145718
,,,,,,,,3104,157684
,,,,,,,,3105,158459
,,,,,,,,3106,164484
,,,,,,,,3107,173605
,,,,,,,,3108,180357
,,,,,,,,3109,184550
,,,,,,,,3110,188751
,,,,,,,,3111,197615
,,,,,,,,3112,211475
,,,,,,,,3113,225875
,,,,,,,,3114,216513
,,,,,,,,3115,188342
,,,,,,,,3116,168926
,,,,,,,,3117,154950
,,,,,,,,3118,137445
,,,,,,,,3119,120701
,,,,,,,,3120,104637
,,,,,,,,3121,95170
,,,,,,,,3122,90655
,,,,,,,,3123,88979
,,,,,,,,3124,90422
,,,,,,,,3125,97770
,,,,,,,,3126,119120
,,,,,,,,3127,146646
,,,,,,,,3128,158723
,,,,,,,,3129,159589
,,,,,,,,3130,165823
,,,,,,,,3131,174813
,,,,,,,,3132,181750
,,,,,,,,3133,186180
,,,,,,,,3134,190388
,,,,,,,,3135,199294
,,,,,,,,3136,212838
,,,,,,,,3137,227043
,,,,,,,,3138,217458
,,,,,,,,3139,189021
,,,,,,,,3140,169591
,,,,,,,,3141,155346
,,,,,,,,3142,137896
,,,,,,,,3143,121090
,,,,,,,,3144,105109
,,,,,,,,3145,95899
,,,,,,,,3146,91396
,,,,,,,,3147,89688
,,,,,,,,3148,91170
,,,,,,,,3149,98466
,,,,,,,,3150,119829
,,,,,,,,3151,147466
,,,,,,,,3152,159519
,,,,,,,,3153,160201
,,,,,,,,3154,166374
,,,,,,,,3155,175223
,,,,,,,,3156,181805
,,,,,,,,3157,185730
,,,,,,,,3158,189691
,,,,,,,,3159,198275
,,,,,,,,3160,211510
,,,,,,,,3161,225235
,,,,,,,,3162,215618
,,,,,,,,3163,187373
,,,,,,,,3164,168237
,,,,,,,,3165,154478
,,,,,,,,3166,137099
,,,,,,,,3167,120491
,,,,,,,,3168,104834
,,,,,,,,3169,94971
,,,,,,,,3170,90458
,,,,,,,,3171,88840
,,,,,,,,3172,90264
,,,,,,,,3173,97717
,,,,,,,,3174,119150
,,,,,,,,3175,146592
,,,,,,,,3176,158459
,,,,,,,,3177,158738
,,,,,,,,3178,164650
,,,,,,,,3179,172836
,,,,,,,,3180,178918
,,,,,,,,3181,182425
,,,,,,,,3182,186025
,,,,,,,,3183,193583
,,,,,,,,3184,206009
,,,,,,,,3185,218935
,,,,,,,,3186,208986
,,,,,,,,3187,181282
,,,,,,,,3188,162602
,,,,,,,,3189,149456
,,,,,,,,3190,132830
,,,,,,,,3191,116891
,,,,,,,,3192,98900
,,,,,,,,3193,83351
,,,,,,,,3194,76450
,,,,,,,,3195,73200
,,,,,,,,3196,71406
,,,,,,,,3197,73239
,,,,,,,,3198,80738
,,,,,,,,3199,96297
,,,,,,,,3200,108144
,,,,,,,,3201,120703
,,,,,,,,3202,130367
,,,,,,,,3203,137989
,,,,,,,,3204,145115
,,,,,,,,3205,148887
,,,,,,,,3206,148536
,,,,,,,,3207,149164
,,,,,,,,3208,153195
,,,,,,,,3209,154650
,,,,,,,,3210,158035
,,,,,,,,3211,154560
,,,,,,,,3212,144030
,,,,,,,,3213,134947
,,,,,,,,3214,122325
,,,,,,,,3215,107337
,,,,,,,,3216,92502
,,,,,,,,3217,80055
,,,,,,,,3218,73964
,,,,,,,,3219,71359
,,,,,,,,3220,69915
,,,,,,,,3221,71891
,,,,,,,,3222,79330
,,,,,,,,3223,93203
,,,,,,,,3224,104119
,,,,,,,,3225,115508
,,,,,,,,3226,123685
,,,,,,,,3227,130004
,,,,,,,,3228,136450
,,,,,,,,3229,139654
,,,,,,,,3230,139320
,,,,,,,,3231,140379
,,,,,,,,3232,144401
,,,,,,,,3233,145621
,,,,,,,,3234,150739
,,,,,,,,3235,148212
,,,,,,,,3236,138561
,,,,,,,,3237,130182
,,,,,,,,3238,118328
,,,,,,,,3239,104141
,,,,,,,,3240,92675
,,,,,,,,3241,87524
,,,,,,,,3242,85264
,,,,,,,,3243,85446
,,,,,,,,3244,88343
,,,,,,,,3245,96614
,,,,,,,,3246,118720
,,,,,,,,3247,143267
,,,,,,,,3248,150629
,,,,,,,,3249,147409
,,,,,,,,3250,149324
,,,,,,,,3251,154202
,,,,,,,,3252,157431
,,,,,,,,3253,158339
,,,,,,,,3254,159681
,,,,,,,,3255,166271
,,,,,,,,3256,178167
,,,,,,,,3257,190446
,,,,,,,,3258,183211
,,,,,,,,3259,158457
,,,,,,,,3260,142763
,,,,,,,,3261,132512
,,,,,,,,3262,118776
,,,,,,,,3263,105604
,,,,,,,,3264,94162
,,,,,,,,3265,88209
,,,,,,,,3266,86591
,,,,,,,,3267,87083
,,,,,,,,3268,90389
,,,,,,,,3269,98790
,,,,,,,,3270,121398
,,,,,,,,3271,145098
,,,,,,,,3272,152234
,,,,,,,,3273,148376
,,,,,,,,3274,149962
,,,,,,,,3275,154325
,,,,,,,,3276,157165
,,,,,,,,3277,157941
,,,,,,,,3278,159095
,,,,,,,,3279,165993
,,,,,,,,3280,177751
,,,,,,,,3281,190137
,,,,,,,,3282,182554
,,,,,,,,3283,158077
,,,,,,,,3284,142776
,,,,,,,,3285,132510
,,,,,,,,3286,118896
,,,,,,,,3287,106143
,,,,,,,,3288,94892
,,,,,,,,3289,89170
,,,,,,,,3290,87697
,,,,,,,,3291,88421
,,,,,,,,3292,91850
,,,,,,,,3293,100441
,,,,,,,,3294,123005
,,,,,,,,3295,145746
,,,,,,,,3296,151708
,,,,,,,,3297,147115
,,,,,,,,3298,148628
,,,,,,,,3299,153113
,,,,,,,,3300,156272
,,,,,,,,3301,157269
,,,,,,,,3302,158946
,,,,,,,,3303,166113
,,,,,,,,3304,178068
,,,,,,,,3305,190508
,,,,,,,,3306,183113
,,,,,,,,3307,158613
,,,,,,,,3308,142940
,,,,,,,,3309,132699
,,,,,,,,3310,118975
,,,,,,,,3311,105897
,,,,,,,,3312,94357
,,,,,,,,3313,87703
,,,,,,,,3314,85163
,,,,,,,,3315,85181
,,,,,,,,3316,88082
,,,,,,,,3317,96131
,,,,,,,,3318,118127
,,,,,,,,3319,141351
,,,,,,,,3320,149563
,,,,,,,,3321,146979
,,,,,,,,3322,149662
,,,,,,,,3323,155761
,,,,,,,,3324,160288
,,,,,,,,3325,162428
,,,,,,,,3326,165283
,,,,,,,,3327,173157
,,,,,,,,3328,185695
,,,,,,,,3329,198493
,,,,,,,,3330,190729
,,,,,,,,3331,165328
,,,,,,,,3332,148882
,,,,,,,,3333,137845
,,,,,,,,3334,123006
,,,,,,,,3335,108742
,,,,,,,,3336,96434
,,,,,,,,3337,89186
,,,,,,,,3338,85597
,,,,,,,,3339,84585
,,,,,,,,3340,86471
,,,,,,,,3341,93956
,,,,,,,,3342,115507
,,,,,,,,3343,141642
,,,,,,,,3344,152577
,,,,,,,,3345,151939
,,,,,,,,3346,156585
,,,,,,,,3347,164761
,,,,,,,,3348,170942
,,,,,,,,3349,174632
,,,,,,,,3350,178770
,,,,,,,,3351,187558
,,,,,,,,3352,200981
,,,,,,,,3353,214797
,,,,,,,,3354,205675
,,,,,,,,3355,178481
,,,,,,,,3356,160471
,,,,,,,,3357,147841
,,,,,,,,3358,131586
,,,,,,,,3359,115810
,,,,,,,,3360,99420
,,,,,,,,3361,84664
,,,,,,,,3362,77407
,,,,,,,,3363,73890
,,,,,,,,3364,71906
,,,,,,,,3365,73506
,,,,,,,,3366,81221
,,,,,,,,3367,97092
,,,,,,,,3368,111025
,,,,,,,,3369,124706
,,,,,,,,3370,136473
,,,,,,,,3371,145828
,,,,,,,,3372,154915
,,,,,,,,3373,160710
,,,,,,,,3374,162510
,,,,,,,,3375,165497
,,,,,,,,3376,171225
,,,,,,,,3377,174503
,,,,,,,,3378,177394
,,,,,,,,3379,172050
,,,,,,,,3380,159465
,,,,,,,,3381,148202
,,,,,,,,3382,133552
,,,,,,,,3383,116878
,,,,,,,,3384,101377
,,,,,,,,3385,87494
,,,,,,,,3386,79924
,,,,,,,,3387,76085
,,,,,,,,3388,73633
,,,,,,,,3389,74780
,,,,,,,,3390,82366
,,,,,,,,3391,98638
,,,,,,,,3392,113258
,,,,,,,,3393,127620
,,,,,,,,3394,140171
,,,,,,,,3395,149785
,,,,,,,,3396,159251
,,,,,,,,3397,165054
,,,,,,,,3398,166681
,,,,,,,,3399,169825
,,,,,,,,3400,175458
,,,,,,,,3401,178410
,,,,,,,,3402,181714
,,,,,,,,3403,175917
,,,,,,,,3404,162869
,,,,,,,,3405,151713
,,,,,,,,3406,136940
,,,,,,,,3407,119882
,,,,,,,,3408,105993
,,,,,,,,3409,97835
,,,,,,,,3410,93134
,,,,,,,,3411,91292
,,,,,,,,3412,92611
,,,,,,,,3413,99840
,,,,,,,,3414,121849
,,,,,,,,3415,150327
,,,,,,,,3416,163603
,,,,,,,,3417,164740
,,,,,,,,3418,172208
,,,,,,,,3419,181554
,,,,,,,,3420,188739
,,,,,,,,3421,192390
,,,,,,,,3422,196252
,,,,,,,,3423,205208
,,,,,,,,3424,218552
,,,,,,,,3425,232955
,,,,,,,,3426,222818
,,,,,,,,3427,194069
,,,,,,,,3428,173925
,,,,,,,,3429,159346
,,,,,,,,3430,141313
,,,,,,,,3431,124078
,,,,,,,,3432,107951
,,,,,,,,3433,98367
,,,,,,,,3434,93600
,,,,,,,,3435,91635
,,,,,,,,3436,92863
,,,,,,,,3437,100089
,,,,,,,,3438,121971
,,,,,,,,3439,150572
,,,,,,,,3440,163919
,,,,,,,,3441,165368
,,,,,,,,3442,172658
,,,,,,,,3443,182030
,,,,,,,,3444,189421
,,,,,,,,3445,193713
,,,,,,,,3446,198015
,,,,,,,,3447,207275
,,,,,,,,3448,221195
,,,,,,,,3449,236084
,,,,,,,,3450,225472
,,,,,,,,3451,196148
,,,,,,,,3452,175602
,,,,,,,,3453,160658
,,,,,,,,3454,142574
,,,,,,,,3455,125225
,,,,,,,,3456,108794
,,,,,,,,3457,99131
,,,,,,,,3458,94214
,,,,,,,,3459,92118
,,,,,,,,3460,93000
,,,,,,,,3461,100325
,,,,,,,,3462,122287
,,,,,,,,3463,150900
,,,,,,,,3464,164707
,,,,,,,,3465,166559
,,,,,,,,3466,173816
,,,,,,,,3467,183209
,,,,,,,,3468,190504
,,,,,,,,3469,194892
,,,,,,,,3470,199402
,,,,,,,,3471,208336
,,,,,,,,3472,221951
,,,,,,,,3473,236544
,,,,,,,,3474,226445
,,,,,,,,3475,197194
,,,,,,,,3476,176467
,,,,,,,,3477,161445
,,,,,,,,3478,143536
,,,,,,,,3479,126165
,,,,,,,,3480,109452
,,,,,,,,3481,99295
,,,,,,,,3482,94350
,,,,,,,,3483,92366
,,,,,,,,3484,93451
,,,,,,,,3485,100660
,,,,,,,,3486,122391
,,,,,,,,3487,150977
,,,,,,,,3488,163933
,,,,,,,,3489,164866
,,,,,,,,3490,171508
,,,,,,,,3491,180227
,,,,,,,,3492,186812
,,,,,,,,3493,190418
,,,,,,,,3494,193764
,,,,,,,,3495,201824
,,,,,,,,3496,214410
,,,,,,,,3497,227747
,,,,,,,,3498,217040
,,,,,,,,3499,188559
,,,,,,,,3500,169159
,,,,,,,,3501,155320
,,,,,,,,3502,138296
,,,,,,,,3503,121767
,,,,,,,,3504,105049
,,,,,,,,3505,95372
,,,,,,,,3506,91035
,,,,,,,,3507,89451
,,,,,,,,3508,90760
,,,,,,,,3509,98030
,,,,,,,,3510,119667
,,,,,,,,3511,147638
,,,,,,,,3512,159556
,,,,,,,,3513,159777
,,,,,,,,3514,165261
,,,,,,,,3515,172772
,,,,,,,,3516,178602
,,,,,,,,3517,181488
,,,,,,,,3518,184169
,,,,,,,,3519,191733
,,,,,,,,3520,204480
,,,,,,,,3521,217879
,,,,,,,,3522,207869
,,,,,,,,3523,180271
,,,,,,,,3524,162274
,,,,,,,,3525,149408
,,,,,,,,3526,133165
,,,,,,,,3527,117491
,,,,,,,,3528,100438
,,,,,,,,3529,85941
,,,,,,,,3530,78600
,,,,,,,,3531,75012
,,,,,,,,3532,72884
,,,,,,,,3533,74414
,,,,,,,,3534,82238
,,,,,,,,3535,98821
,,,,,,,,3536,112740
,,,,,,,,3537,126726
,,,,,,,,3538,138744
,,,,,,,,3539,148025
,,,,,,,,3540,157094
,,,,,,,,3541,162598
,,,,,,,,3542,163989
,,,,,,,,3543,166684
,,,,,,,,3544,172305
,,,,,,,,3545,175589
,,,,,,,,3546,178303
,,,,,,,,3547,172927
,,,,,,,,3548,160515
,,,,,,,,3549,149357
,,,,,,,,3550,134935
,,,,,,,,3551,118263
,,,,,,,,3552,102667
,,,,,,,,3553,89025
,,,,,,,,3554,81372
,,,,,,,,3555,77396
,,,,,,,,3556,74818
,,,,,,,,3557,75976
,,,,,,,,3558,83700
,,,,,,,,3559,100582
,,,,,,,,3560,115489
,,,,,,,,3561,130064
,,,,,,,,3562,142869
,,,,,,,,3563,152492
,,,,,,,,3564,162102
,,,,,,,,3565,167860
,,,,,,,,3566,169675
,,,,,,,,3567,173047
,,,,,,,,3568,179211
,,,,,,,,3569,182725
,,,,,,,,3570,186035
,,,,,,,,3571,179523
,,,,,,,,3572,165950
,,,,,,,,3573,154706
,,,,,,,,3574,139873
,,,,,,,,3575,122637
,,,,,,,,3576,108415
,,,,,,,,3577,100165
,,,,,,,,3578,94975
,,,,,,,,3579,92500
,,,,,,,,3580,92533
,,,,,,,,3581,98485
,,,,,,,,3582,119445
,,,,,,,,3583,147906
,,,,,,,,3584,162338
,,,,,,,,3585,164669
,,,,,,,,3586,172938
,,,,,,,,3587,182609
,,,,,,,,3588,190203
,,,,,,,,3589,194209
,,,,,,,,3590,198447
,,,,,,,,3591,208193
,,,,,,,,3592,222248
,,,,,,,,3593,237685
,,,,,,,,3594,228296
,,,,,,,,3595,198686
,,,,,,,,3596,177800
,,,,,,,,3597,164050
,,,,,,,,3598,145995
,,,,,,,,3599,128305
,,,,,,,,3600,111872
,,,,,,,,3601,101636
,,,,,,,,3602,96432
,,,,,,,,3603,94142
,,,,,,,,3604,94977
,,,,,,,,3605,102195
,,,,,,,,3606,124750
,,,,,,,,3607,154573
,,,,,,,,3608,169771
,,,,,,,,3609,172710
,,,,,,,,3610,181513
,,,,,,,,3611,191353
,,,,,,,,3612,199052
,,,,,,,,3613,203611
,,,,,,,,3614,207899
,,,,,,,,3615,217483
,,,,,,,,3616,232101
,,,,,,,,3617,248052
,,,,,,,,3618,237274
,,,,,,,,3619,206734
,,,,,,,,3620,184962
,,,,,,,,3621,168646
,,,,,,,,3622,149610
,,,,,,,,3623,131498
,,,,,,,,3624,114362
,,,,,,,,3625,104398
,,,,,,,,3626,98941
,,,,,,,,3627,96506
,,,,,,,,3628,96653
,,,,,,,,3629,104010
,,,,,,,,3630,125540
,,,,,,,,3631,152531
,,,,,,,,3632,169773
,,,,,,,,3633,174943
,,,,,,,,3634,183342
,,,,,,,,3635,193152
,,,,,,,,3636,201226
,,,,,,,,3637,205588
,,,,,,,,3638,209195
,,,,,,,,3639,219164
,,,,,,,,3640,232390
,,,,,,,,3641,248533
,,,,,,,,3642,237481
,,,,,,,,3643,205333
,,,,,,,,3644,182132
,,,,,,,,3645,165983
,,,,,,,,3646,148904
,,,,,,,,3647,131569
,,,,,,,,3648,114725
,,,,,,,,3649,104677
,,,,,,,,3650,99291
,,,,,,,,3651,96901
,,,,,,,,3652,97177
,,,,,,,,3653,104436
,,,,,,,,3654,125998
,,,,,,,,3655,152951
,,,,,,,,3656,169695
,,,,,,,,3657,174646
,,,,,,,,3658,182994
,,,,,,,,3659,193196
,,,,,,,,3660,201403
,,,,,,,,3661,206013
,,,,,,,,3662,209855
,,,,,,,,3663,219625
,,,,,,,,3664,232582
,,,,,,,,3665,248520
,,,,,,,,3666,237196
,,,,,,,,3667,204507
,,,,,,,,3668,181737
,,,,,,,,3669,165558
,,,,,,,,3670,148393
,,,,,,,,3671,131298
,,,,,,,,3672,114237
,,,,,,,,3673,104025
,,,,,,,,3674,98669
,,,,,,,,3675,96235
,,,,,,,,3676,96368
,,,,,,,,3677,103489
,,,,,,,,3678,124771
,,,,,,,,3679,151664
,,,,,,,,3680,168053
,,,,,,,,3681,172857
,,,,,,,,3682,181133
,,,,,,,,3683,191132
,,,,,,,,3684,199215
,,,,,,,,3685,204103
,,,,,,,,3686,207844
,,,,,,,,3687,217747
,,,,,,,,3688,230660
,,,,,,,,3689,245931
,,,,,,,,3690,234586
,,,,,,,,3691,201877
,,,,,,,,3692,179234
,,,,,,,,3693,163571
,,,,,,,,3694,146892
,,,,,,,,3695,130073
,,,,,,,,3696,109224
,,,,,,,,3697,94023
,,,,,,,,3698,86731
,,,,,,,,3699,82583
,,,,,,,,3700,79500
,,,,,,,,3701,81194
,,,,,,,,3702,89268
,,,,,,,,3703,105110
,,,,,,,,3704,120366
,,,,,,,,3705,136693
,,,,,,,,3706,151130
,,,,,,,,3707,160589
,,,,,,,,3708,170426
,,,,,,,,3709,176451
,,,,,,,,3710,179549
,,,,,,,,3711,182564
,,,,,,,,3712,187544
,,,,,,,,3713,190928
,,,,,,,,3714,192435
,,,,,,,,3715,185233
,,,,,,,,3716,169755
,,,,,,,,3717,156644
,,,,,,,,3718,142482
,,,,,,,,3719,124862
,,,,,,,,3720,107663
,,,,,,,,3721,94111
,,,,,,,,3722,86861
,,,,,,,,3723,82610
,,,,,,,,3724,79275
,,,,,,,,3725,80556
,,,,,,,,3726,88096
,,,,,,,,3727,103905
,,,,,,,,3728,119658
,,,,,,,,3729,136168
,,,,,,,,3730,150927
,,,,,,,,3731,160649
,,,,,,,,3732,171105
,,,,,,,,3733,177416
,,,,,,,,3734,180698
,,,,,,,,3735,184041
,,,,,,,,3736,189233
,,,,,,,,3737,193259
,,,,,,,,3738,195512
,,,,,,,,3739,187932
,,,,,,,,3740,171680
,,,,,,,,3741,158318
,,,,,,,,3742,143797
,,,,,,,,3743,125766
,,,,,,,,3744,111049
,,,,,,,,3745,102623
,,,,,,,,3746,97449
,,,,,,,,3747,95272
,,,,,,,,3748,95728
,,,,,,,,3749,102861
,,,,,,,,3750,124210
,,,,,,,,3751,151051
,,,,,,,,3752,167382
,,,,,,,,3753,172125
,,,,,,,,3754,180478
,,,,,,,,3755,190824
,,,,,,,,3756,199115
,,,,,,,,3757,203745
,,,,,,,,3758,207521
,,,,,,,,3759,217589
,,,,,,,,3760,230474
,,,,,,,,3761,245904
,,,,,,,,3762,234492
,,,,,,,,3763,202414
,,,,,,,,3764,179473
,,,,,,,,3765,163678
,,,,,,,,3766,146686
,,,,,,,,3767,130274
,,,,,,,,3768,113162
,,,,,,,,3769,103196
,,,,,,,,3770,97892
,,,,,,,,3771,95656
,,,,,,,,3772,95867
,,,,,,,,3773,103192
,,,,,,,,3774,124572
,,,,,,,,3775,151556
,,,,,,,,3776,168308
,,,,,,,,3777,172784
,,,,,,,,3778,180914
,,,,,,,,3779,191307
,,,,,,,,3780,199478
,,,,,,,,3781,203937
,,,,,,,,3782,207420
,,,,,,,,3783,217274
,,,,,,,,3784,230119
,,,,,,,,3785,245776
,,,,,,,,3786,235245
,,,,,,,,3787,203441
,,,,,,,,3788,180424
,,,,,,,,3789,164544
,,,,,,,,3790,147769
,,,,,,,,3791,130724
,,,,,,,,3792,114547
,,,,,,,,3793,104271
,,,,,,,,3794,98866
,,,,,,,,3795,96443
,,,,,,,,3796,96543
,,,,,,,,3797,103822
,,,,,,,,3798,125400
,,,,,,,,3799,152488
,,,,,,,,3800,169787
,,,,,,,,3801,174734
,,,,,,,,3802,183219
,,,,,,,,3803,193335
,,,,,,,,3804,201589
,,,,,,,,3805,205877
,,,,,,,,3806,209034
,,,,,,,,3807,218771
,,,,,,,,3808,231764
,,,,,,,,3809,247751
,,,,,,,,3810,237042
,,,,,,,,3811,204857
,,,,,,,,3812,181619
,,,,,,,,3813,165776
,,,,,,,,3814,148779
,,,,,,,,3815,131609
,,,,,,,,3816,114565
,,,,,,,,3817,104161
,,,,,,,,3818,98830
,,,,,,,,3819,96462
,,,,,,,,3820,96638
,,,,,,,,3821,103898
,,,,,,,,3822,125346
,,,,,,,,3823,152300
,,,,,,,,3824,169391
,,,,,,,,3825,174244
,,,,,,,,3826,182683
,,,,,,,,3827,192874
,,,,,,,,3828,201108
,,,,,,,,3829,205386
,,,,,,,,3830,208352
,,,,,,,,3831,217420
,,,,,,,,3832,229905
,,,,,,,,3833,245890
,,,,,,,,3834,235004
,,,,,,,,3835,202894
,,,,,,,,3836,179979
,,,,,,,,3837,164234
,,,,,,,,3838,147423
,,,,,,,,3839,130491
,,,,,,,,3840,113668
,,,,,,,,3841,103619
,,,,,,,,3842,98234
,,,,,,,,3843,95878
,,,,,,,,3844,95968
,,,,,,,,3845,103135
,,,,,,,,3846,124683
,,,,,,,,3847,151750
,,,,,,,,3848,169130
,,,,,,,,3849,174210
,,,,,,,,3850,182576
,,,,,,,,3851,192681
,,,,,,,,3852,200925
,,,,,,,,3853,205491
,,,,,,,,3854,209018
,,,,,,,,3855,218667
,,,,,,,,3856,231173
,,,,,,,,3857,246803
,,,,,,,,3858,235632
,,,,,,,,3859,203103
,,,,,,,,3860,180006
,,,,,,,,3861,164405
,,,,,,,,3862,147789
,,,,,,,,3863,130902
,,,,,,,,3864,110156
,,,,,,,,3865,94714
,,,,,,,,3866,87435
,,,,,,,,3867,83253
,,,,,,,,3868,79975
,,,,,,,,3869,81659
,,,,,,,,3870,90000
,,,,,,,,3871,105917
,,,,,,,,3872,122203
,,,,,,,,3873,138951
,,,,,,,,3874,153673
,,,,,,,,3875,163183
,,,,,,,,3876,173042
,,,,,,,,3877,178872
,,,,,,,,3878,181649
,,,,,,,,3879,184518
,,,,,,,,3880,189103
,,,,,,,,3881,192610
,,,,,,,,3882,193858
,,,,,,,,3883,186590
,,,,,,,,3884,170244
,,,,,,,,3885,157193
,,,,,,,,3886,143173
,,,,,,,,3887,125454
,,,,,,,,3888,107529
,,,,,,,,3889,93899
,,,,,,,,3890,86693
,,,,,,,,3891,82543
,,,,,,,,3892,79203
,,,,,,,,3893,80537
,,,,,,,,3894,88277
,,,,,,,,3895,103843
,,,,,,,,3896,119900
,,,,,,,,3897,136141
,,,,,,,,3898,150769
,,,,,,,,3899,160222
,,,,,,,,3900,170795
,,,,,,,,3901,177108
,,,,,,,,3902,180488
,,,,,,,,3903,183671
,,,,,,,,3904,188336
,,,,,,,,3905,192163
,,,,,,,,3906,194129
,,,,,,,,3907,186831
,,,,,,,,3908,170365
,,,,,,,,3909,157165
,,,,,,,,3910,143155
,,,,,,,,3911,125320
,,,,,,,,3912,111403
,,,,,,,,3913,103024
,,,,,,,,3914,97880
,,,,,,,,3915,95713
,,,,,,,,3916,95920
,,,,,,,,3917,103176
,,,,,,,,3918,124834
,,,,,,,,3919,151850
,,,,,,,,3920,168989
,,,,,,,,3921,173620
,,,,,,,,3922,181958
,,,,,,,,3923,191987
,,,,,,,,3924,200215
,,,,,,,,3925,205033
,,,,,,,,3926,208883
,,,,,,,,3927,218789
,,,,,,,,3928,231059
,,,,,,,,3929,246474
,,,,,,,,3930,234787
,,,,,,,,3931,202681
,,,,,,,,3932,179269
,,,,,,,,3933,163285
,,,,,,,,3934,146718
,,,,,,,,3935,129686
,,,,,,,,3936,112964
,,,,,,,,3937,102719
,,,,,,,,3938,97567
,,,,,,,,3939,95350
,,,,,,,,3940,95516
,,,,,,,,3941,102673
,,,,,,,,3942,123964
,,,,,,,,3943,150284
,,,,,,,,3944,166743
,,,,,,,,3945,170901
,,,,,,,,3946,178583
,,,,,,,,3947,188143
,,,,,,,,3948,196021
,,,,,,,,3949,200742
,,,,,,,,3950,204343
,,,,,,,,3951,214034
,,,,,,,,3952,226053
,,,,,,,,3953,241079
,,,,,,,,3954,229695
,,,,,,,,3955,198319
,,,,,,,,3956,175661
,,,,,,,,3957,160319
,,,,,,,,3958,144096
,,,,,,,,3959,127539
,,,,,,,,3960,111726
,,,,,,,,3961,102036
,,,,,,,,3962,97036
,,,,,,,,3963,94910
,,,,,,,,3964,95163
,,,,,,,,3965,102337
,,,,,,,,3966,123361
,,,,,,,,3967,149506
,,,,,,,,3968,165505
,,,,,,,,3969,169725
,,,,,,,,3970,177546
,,,,,,,,3971,187392
,,,,,,,,3972,195563
,,,,,,,,3973,200360
,,,,,,,,3974,204273
,,,,,,,,3975,214228
,,,,,,,,3976,226918
,,,,,,,,3977,242335
,,,,,,,,3978,231078
,,,,,,,,3979,198685
,,,,,,,,3980,175390
,,,,,,,,3981,159715
,,,,,,,,3982,143138
,,,,,,,,3983,126568
,,,,,,,,3984,111159
,,,,,,,,3985,101360
,,,,,,,,3986,96342
,,,,,,,,3987,94226
,,,,,,,,3988,94485
,,,,,,,,3989,101532
,,,,,,,,3990,122283
,,,,,,,,3991,148206
,,,,,,,,3992,163942
,,,,,,,,3993,167699
,,,,,,,,3994,175024
,,,,,,,,3995,184950
,,,,,,,,3996,193423
,,,,,,,,3997,197192
,,,,,,,,3998,200248
,,,,,,,,3999,209975
,,,,,,,,4000,221901
,,,,,,,,4001,236103
,,,,,,,,4002,226247
,,,,,,,,4003,195623
,,,,,,,,4004,173637
,,,,,,,,4005,159003
,,,,,,,,4006,142985
,,,,,,,,4007,126610
,,,,,,,,4008,111866
,,,,,,,,4009,101918
,,,,,,,,4010,96926
,,,,,,,,4011,94670
,,,,,,,,4012,94855
,,,,,,,,4013,101966
,,,,,,,,4014,123081
,,,,,,,,4015,149565
,,,,,,,,4016,166164
,,,,,,,,4017,170156
,,,,,,,,4018,177992
,,,,,,,,4019,187503
,,,,,,,,4020,195364
,,,,,,,,4021,199874
,,,,,,,,4022,203678
,,,,,,,,4023,213573
,,,,,,,,4024,226099
,,,,,,,,4025,241099
,,,,,,,,4026,229572
,,,,,,,,4027,197640
,,,,,,,,4028,174968
,,,,,,,,4029,160245
,,,,,,,,4030,144364
,,,,,,,,4031,127889
,,,,,,,,4032,108450
,,,,,,,,4033,93605
,,,,,,,,4034,86630
,,,,,,,,4035,82481
