Conventional_ng_co2_per_mmbtu,Syn_ng_co2_per_mmbtu,Bio_ng_co2_per_mmbtu,Time_Index,Load_mmbtu_z1
,,,3197,51899
,,,3198,51899
,,,3199,51899
,,,3200,51899
,,,3201,51899
,,,3202,51899
,,,3203,51899
,,,3204,51899
,,,3205,51899
,,,3206,51899
,,,3207,51899
,,,3208,51899
,,,3209,51899
,,,3210,51899
,,,3211,51899
,,,3212,51899
,,,3213,51899
,,,3214,51899
,,,3215,51899
,,,3216,51899
,,,3217,51899
,,,3218,51899
,,,3219,51899
,,,3220,51899
,,,3221,51899
,,,3222,51899
,,,3223,51899
,,,3224,51899
,,,3225,51899
,,,3226,51899
,,,3227,51899
,,,3228,51899
,,,3229,51899
,,,3230,51899
,,,3231,51899
,,,3232,51899
,,,3233,51899
,,,3234,51899
,,,3235,51899
,,,3236,51899
,,,3237,51899
,,,3238,51899
,,,3239,51899
,,,3240,51899
,,,3241,51899
,,,3242,51899
,,,3243,51899
,,,3244,51899
,,,3245,51899
,,,3246,51899
,,,3247,51899
,,,3248,51899
,,,3249,51899
,,,3250,51899
,,,3251,51899
,,,3252,51899
,,,3253,51899
,,,3254,51899
,,,3255,51899
,,,3256,51899
,,,3257,51899
,,,3258,51899
,,,3259,51899
,,,3260,51899
,,,3261,51899
,,,3262,51899
,,,3263,51899
,,,3264,51899
,,,3265,51899
,,,3266,51899
,,,3267,51899
,,,3268,51899
,,,3269,51899
,,,3270,51899
,,,3271,51899
,,,3272,51899
,,,3273,51899
,,,3274,51899
,,,3275,51899
,,,3276,51899
,,,3277,51899
,,,3278,51899
,,,3279,51899
,,,3280,51899
,,,3281,51899
,,,3282,51899
,,,3283,51899
,,,3284,51899
,,,3285,51899
,,,3286,51899
,,,3287,51899
,,,3288,51899
,,,3289,51899
,,,3290,51899
,,,3291,51899
,,,3292,51899
,,,3293,51899
,,,3294,51899
,,,3295,51899
,,,3296,51899
,,,3297,51899
,,,3298,51899
,,,3299,51899
,,,3300,51899
,,,3301,51899
,,,3302,51899
,,,3303,51899
,,,3304,51899
,,,3305,51899
,,,3306,51899
,,,3307,51899
,,,3308,51899
,,,3309,51899
,,,3310,51899
,,,3311,51899
,,,3312,51899
,,,3313,51899
,,,3314,51899
,,,3315,51899
,,,3316,51899
,,,3317,51899
,,,3318,51899
,,,3319,51899
,,,3320,51899
,,,3321,51899
,,,3322,51899
,,,3323,51899
,,,3324,51899
,,,3325,51899
,,,3326,51899
,,,3327,51899
,,,3328,51899
,,,3329,51899
,,,3330,51899
,,,3331,51899
,,,3332,51899
,,,3333,51899
,,,3334,51899
,,,3335,51899
,,,3336,51899
,,,3337,51899
,,,3338,51899
,,,3339,51899
,,,3340,51899
,,,3341,51899
,,,3342,51899
,,,3343,51899
,,,3344,51899
,,,3345,51899
,,,3346,51899
,,,3347,51899
,,,3348,51899
,,,3349,51899
,,,3350,51899
,,,3351,51899
,,,3352,51899
,,,3353,51899
,,,3354,51899
,,,3355,51899
,,,3356,51899
,,,3357,51899
,,,3358,51899
,,,3359,51899
,,,3360,51899
,,,3361,51899
,,,3362,51899
,,,3363,51899
,,,3364,51899
,,,3365,51899
,,,3366,51899
,,,3367,51899
,,,3368,51899
,,,3369,51899
,,,3370,51899
,,,3371,51899
,,,3372,51899
,,,3373,51899
,,,3374,51899
,,,3375,51899
,,,3376,51899
,,,3377,51899
,,,3378,51899
,,,3379,51899
,,,3380,51899
,,,3381,51899
,,,3382,51899
,,,3383,51899
,,,3384,51899
,,,3385,51899
,,,3386,51899
,,,3387,51899
,,,3388,51899
,,,3389,51899
,,,3390,51899
,,,3391,51899
,,,3392,51899
,,,3393,51899
,,,3394,51899
,,,3395,51899
,,,3396,51899
,,,3397,51899
,,,3398,51899
,,,3399,51899
,,,3400,51899
,,,3401,51899
,,,3402,51899
,,,3403,51899
,,,3404,51899
,,,3405,51899
,,,3406,51899
,,,3407,51899
,,,3408,51899
,,,3409,51899
,,,3410,51899
,,,3411,51899
,,,3412,51899
,,,3413,51899
,,,3414,51899
,,,3415,51899
,,,3416,51899
,,,3417,51899
,,,3418,51899
,,,3419,51899
,,,3420,51899
,,,3421,51899
,,,3422,51899
,,,3423,51899
,,,3424,51899
,,,3425,51899
,,,3426,51899
,,,3427,51899
,,,3428,51899
,,,3429,51899
,,,3430,51899
,,,3431,51899
,,,3432,51899
,,,3433,51899
,,,3434,51899
,,,3435,51899
,,,3436,51899
,,,3437,51899
,,,3438,51899
,,,3439,51899
,,,3440,51899
,,,3441,51899
,,,3442,51899
,,,3443,51899
,,,3444,51899
,,,3445,51899
,,,3446,51899
,,,3447,51899
,,,3448,51899
,,,3449,51899
,,,3450,51899
,,,3451,51899
,,,3452,51899
,,,3453,51899
,,,3454,51899
,,,3455,51899
,,,3456,51899
,,,3457,51899
,,,3458,51899
,,,3459,51899
,,,3460,51899
,,,3461,51899
,,,3462,51899
,,,3463,51899
,,,3464,51899
,,,3465,51899
,,,3466,51899
,,,3467,51899
,,,3468,51899
,,,3469,51899
,,,3470,51899
,,,3471,51899
,,,3472,51899
,,,3473,51899
,,,3474,51899
,,,3475,51899
,,,3476,51899
,,,3477,51899
,,,3478,51899
,,,3479,51899
,,,3480,51899
,,,3481,51899
,,,3482,51899
,,,3483,51899
,,,3484,51899
,,,3485,51899
,,,3486,51899
,,,3487,51899
,,,3488,51899
,,,3489,51899
,,,3490,51899
,,,3491,51899
,,,3492,51899
,,,3493,51899
,,,3494,51899
,,,3495,51899
,,,3496,51899
,,,3497,51899
,,,3498,51899
,,,3499,51899
,,,3500,51899
,,,3501,51899
,,,3502,51899
,,,3503,51899
,,,3504,51899
,,,3505,51899
,,,3506,51899
,,,3507,51899
,,,3508,51899
,,,3509,51899
,,,3510,51899
,,,3511,51899
,,,3512,51899
,,,3513,51899
,,,3514,51899
,,,3515,51899
,,,3516,51899
,,,3517,51899
,,,3518,51899
,,,3519,51899
,,,3520,51899
,,,3521,51899
,,,3522,51899
,,,3523,51899
,,,3524,51899
,,,3525,51899
,,,3526,51899
,,,3527,51899
,,,3528,51899
,,,3529,51899
,,,3530,51899
,,,3531,51899
,,,3532,51899
,,,3533,51899
,,,3534,51899
,,,3535,51899
,,,3536,51899
,,,3537,51899
,,,3538,51899
,,,3539,51899
,,,3540,51899
,,,3541,51899
,,,3542,51899
,,,3543,51899
,,,3544,51899
,,,3545,51899
,,,3546,51899
,,,3547,51899
,,,3548,51899
,,,3549,51899
,,,3550,51899
,,,3551,51899
,,,3552,51899
,,,3553,51899
,,,3554,51899
,,,3555,51899
,,,3556,51899
,,,3557,51899
,,,3558,51899
,,,3559,51899
,,,3560,51899
,,,3561,51899
,,,3562,51899
,,,3563,51899
,,,3564,51899
,,,3565,51899
,,,3566,51899
,,,3567,51899
,,,3568,51899
,,,3569,51899
,,,3570,51899
,,,3571,51899
,,,3572,51899
,,,3573,51899
,,,3574,51899
,,,3575,51899
,,,3576,51899
,,,3577,51899
,,,3578,51899
,,,3579,51899
,,,3580,51899
,,,3581,51899
,,,3582,51899
,,,3583,51899
,,,3584,51899
,,,3585,51899
,,,3586,51899
,,,3587,51899
,,,3588,51899
,,,3589,51899
,,,3590,51899
,,,3591,51899
,,,3592,51899
,,,3593,51899
,,,3594,51899
,,,3595,51899
,,,3596,51899
,,,3597,51899
,,,3598,51899
,,,3599,51899
,,,3600,51899
,,,3601,51899
,,,3602,51899
,,,3603,51899
,,,3604,51899
,,,3605,51899
,,,3606,51899
,,,3607,51899
,,,3608,51899
,,,3609,51899
,,,3610,51899
,,,3611,51899
,,,3612,51899
,,,3613,51899
,,,3614,51899
,,,3615,51899
,,,3616,51899
,,,3617,51899
,,,3618,51899
,,,3619,51899
,,,3620,51899
,,,3621,51899
,,,3622,51899
,,,3623,51899
,,,3624,51899
,,,3625,51899
,,,3626,51899
,,,3627,51899
,,,3628,51899
,,,3629,51899
,,,3630,51899
,,,3631,51899
,,,3632,51899
,,,3633,51899
,,,3634,51899
,,,3635,51899
,,,3636,51899
,,,3637,51899
,,,3638,51899
,,,3639,51899
,,,3640,51899
,,,3641,51899
,,,3642,51899
,,,3643,51899
,,,3644,51899
,,,3645,51899
,,,3646,51899
,,,3647,51899
,,,3648,51899
,,,3649,51899
,,,3650,51899
,,,3651,51899
,,,3652,51899
,,,3653,51899
,,,3654,51899
,,,3655,51899
,,,3656,51899
,,,3657,51899
,,,3658,51899
,,,3659,51899
,,,3660,51899
,,,3661,51899
,,,3662,51899
,,,3663,51899
,,,3664,51899
,,,3665,51899
,,,3666,51899
,,,3667,51899
,,,3668,51899
,,,3669,51899
,,,3670,51899
,,,3671,51899
,,,3672,51899
,,,3673,51899
,,,3674,51899
,,,3675,51899
,,,3676,51899
,,,3677,51899
,,,3678,51899
,,,3679,51899
,,,3680,51899
,,,3681,51899
,,,3682,51899
,,,3683,51899
,,,3684,51899
,,,3685,51899
,,,3686,51899
,,,3687,51899
,,,3688,51899
,,,3689,51899
,,,3690,51899
,,,3691,51899
,,,3692,51899
,,,3693,51899
,,,3694,51899
,,,3695,51899
,,,3696,51899
,,,3697,51899
,,,3698,51899
,,,3699,51899
,,,3700,51899
,,,3701,51899
,,,3702,51899
,,,3703,51899
,,,3704,51899
,,,3705,51899
,,,3706,51899
,,,3707,51899
,,,3708,51899
,,,3709,51899
,,,3710,51899
,,,3711,51899
,,,3712,51899
,,,3713,51899
,,,3714,51899
,,,3715,51899
,,,3716,51899
,,,3717,51899
,,,3718,51899
,,,3719,51899
,,,3720,51899
,,,3721,51899
,,,3722,51899
,,,3723,51899
,,,3724,51899
,,,3725,51899
,,,3726,51899
,,,3727,51899
,,,3728,51899
,,,3729,51899
,,,3730,51899
,,,3731,51899
,,,3732,51899
,,,3733,51899
,,,3734,51899
,,,3735,51899
,,,3736,51899
,,,3737,51899
,,,3738,51899
,,,3739,51899
,,,3740,51899
,,,3741,51899
,,,3742,51899
,,,3743,51899
,,,3744,51899
,,,3745,51899
,,,3746,51899
,,,3747,51899
,,,3748,51899
,,,3749,51899
,,,3750,51899
,,,3751,51899
,,,3752,51899
,,,3753,51899
,,,3754,51899
,,,3755,51899
,,,3756,51899
,,,3757,51899
,,,3758,51899
,,,3759,51899
,,,3760,51899
,,,3761,51899
,,,3762,51899
,,,3763,51899
,,,3764,51899
,,,3765,51899
,,,3766,51899
,,,3767,51899
,,,3768,51899
,,,3769,51899
,,,3770,51899
,,,3771,51899
,,,3772,51899
,,,3773,51899
,,,3774,51899
,,,3775,51899
,,,3776,51899
,,,3777,51899
,,,3778,51899
,,,3779,51899
,,,3780,51899
,,,3781,51899
,,,3782,51899
,,,3783,51899
,,,3784,51899
,,,3785,51899
,,,3786,51899
,,,3787,51899
,,,3788,51899
,,,3789,51899
,,,3790,51899
,,,3791,51899
,,,3792,51899
,,,3793,51899
,,,3794,51899
,,,3795,51899
,,,3796,51899
,,,3797,51899
,,,3798,51899
,,,3799,51899
,,,3800,51899
,,,3801,51899
,,,3802,51899
,,,3803,51899
,,,3804,51899
,,,3805,51899
,,,3806,51899
,,,3807,51899
,,,3808,51899
,,,3809,51899
,,,3810,51899
,,,3811,51899
,,,3812,51899
,,,3813,51899
,,,3814,51899
,,,3815,51899
,,,3816,51899
,,,3817,51899
,,,3818,51899
,,,3819,51899
,,,3820,51899
,,,3821,51899
,,,3822,51899
,,,3823,51899
,,,3824,51899
,,,3825,51899
,,,3826,51899
,,,3827,51899
,,,3828,51899
,,,3829,51899
,,,3830,51899
,,,3831,51899
,,,3832,51899
,,,3833,51899
,,,3834,51899
,,,3835,51899
,,,3836,51899
,,,3837,51899
,,,3838,51899
,,,3839,51899
,,,3840,51899
,,,3841,51899
,,,3842,51899
,,,3843,51899
,,,3844,51899
,,,3845,51899
,,,3846,51899
,,,3847,51899
,,,3848,51899
,,,3849,51899
,,,3850,51899
,,,3851,51899
,,,3852,51899
,,,3853,51899
,,,3854,51899
,,,3855,51899
,,,3856,51899
,,,3857,51899
,,,3858,51899
,,,3859,51899
,,,3860,51899
,,,3861,51899
,,,3862,51899
,,,3863,51899
,,,3864,51899
,,,3865,51899
,,,3866,51899
,,,3867,51899
,,,3868,51899
,,,3869,51899
,,,3870,51899
,,,3871,51899
,,,3872,51899
,,,3873,51899
,,,3874,51899
,,,3875,51899
,,,3876,51899
,,,3877,51899
,,,3878,51899
,,,3879,51899
,,,3880,51899
,,,3881,51899
,,,3882,51899
,,,3883,51899
,,,3884,51899
,,,3885,51899
,,,3886,51899
,,,3887,51899
,,,3888,51899
,,,3889,51899
,,,3890,51899
,,,3891,51899
,,,3892,51899
,,,3893,51899
,,,3894,51899
,,,3895,51899
,,,3896,51899
,,,3897,51899
,,,3898,51899
,,,3899,51899
,,,3900,51899
,,,3901,51899
,,,3902,51899
,,,3903,51899
,,,3904,51899
,,,3905,51899
,,,3906,51899
,,,3907,51899
,,,3908,51899
,,,3909,51899
,,,3910,51899
,,,3911,51899
,,,3912,51899
,,,3913,51899
,,,3914,51899
,,,3915,51899
,,,3916,51899
,,,3917,51899
,,,3918,51899
,,,3919,51899
,,,3920,51899
,,,3921,51899
,,,3922,51899
,,,3923,51899
,,,3924,51899
,,,3925,51899
,,,3926,51899
,,,3927,51899
,,,3928,51899
,,,3929,51899
,,,3930,51899
,,,3931,51899
,,,3932,51899
,,,3933,51899
,,,3934,51899
,,,3935,51899
,,,3936,51899
,,,3937,51899
,,,3938,51899
,,,3939,51899
,,,3940,51899
,,,3941,51899
,,,3942,51899
,,,3943,51899
,,,3944,51899
,,,3945,51899
,,,3946,51899
,,,3947,51899
,,,3948,51899
,,,3949,51899
,,,3950,51899
,,,3951,51899
,,,3952,51899
,,,3953,51899
,,,3954,51899
,,,3955,51899
,,,3956,51899
,,,3957,51899
,,,3958,51899
,,,3959,51899
,,,3960,51899
,,,3961,51899
,,,3962,51899
,,,3963,51899
,,,3964,51899
,,,3965,51899
,,,3966,51899
,,,3967,51899
,,,3968,51899
,,,3969,51899
,,,3970,51899
,,,3971,51899
,,,3972,51899
,,,3973,51899
,,,3974,51899
,,,3975,51899
,,,3976,51899
,,,3977,51899
,,,3978,51899
,,,3979,51899
,,,3980,51899
,,,3981,51899
,,,3982,51899
,,,3983,51899
,,,3984,51899
,,,3985,51899
,,,3986,51899
,,,3987,51899
,,,3988,51899
,,,3989,51899
,,,3990,51899
,,,3991,51899
,,,3992,51899
,,,3993,51899
,,,3994,51899
,,,3995,51899
,,,3996,51899
,,,3997,51899
,,,3998,51899
,,,3999,51899
,,,4000,51899
,,,4001,51899
,,,4002,51899
,,,4003,51899
,,,4004,51899
,,,4005,51899
,,,4006,51899
,,,4007,51899
,,,4008,51899
,,,4009,51899
,,,4010,51899
,,,4011,51899
,,,4012,51899
,,,4013,51899
,,,4014,51899
,,,4015,51899
,,,4016,51899
,,,4017,51899
,,,4018,51899
,,,4019,51899
,,,4020,51899
,,,4021,51899
,,,4022,51899
,,,4023,51899
,,,4024,51899
,,,4025,51899
,,,4026,51899
,,,4027,51899
,,,4028,51899
,,,4029,51899
,,,4030,51899
,,,4031,51899
,,,4032,51899
,,,4033,51899
,,,4034,51899
,,,4035,51899
,,,4036,51899
,,,4037,51899
,,,4038,51899
,,,4039,51899
,,,4040,51899
,,,4041,51899
,,,4042,51899
,,,4043,51899
,,,4044,51899
,,,4045,51899
,,,4046,51899
,,,4047,51899
,,,4048,51899
,,,4049,51899
,,,4050,51899
,,,4051,51899
,,,4052,51899
,,,4053,51899
,,,4054,51899
,,,4055,51899
,,,4056,51899
,,,4057,51899
,,,4058,51899
,,,4059,51899
,,,4060,51899
,,,4061,51899
,,,4062,51899
,,,4063,51899
,,,4064,51899
,,,4065,51899
,,,4066,51899
,,,4067,51899
,,,4068,51899
,,,4069,51899
,,,4070,51899
,,,4071,51899
,,,4072,51899
,,,4073,51899
,,,4074,51899
,,,4075,51899
,,,4076,51899
,,,4077,51899
,,,4078,51899
,,,4079,51899
,,,4080,51899
,,,4081,51899
,,,4082,51899
,,,4083,51899
,,,4084,51899
,,,4085,51899
,,,4086,51899
,,,4087,51899
,,,4088,51899
,,,4089,51899
,,,4090,51899
,,,4091,51899
,,,4092,51899
,,,4093,51899
,,,4094,51899
,,,4095,51899
,,,4096,51899
,,,4097,51899
,,,4098,51899
,,,4099,51899
,,,4100,51899
,,,4101,51899
,,,4102,51899
,,,4103,51899
,,,4104,51899
,,,4105,51899
,,,4106,51899
,,,4107,51899
,,,4108,51899
,,,4109,51899
,,,4110,51899
,,,4111,51899
,,,4112,51899
,,,4113,51899
,,,4114,51899
,,,4115,51899
,,,4116,51899
,,,4117,51899
,,,4118,51899
,,,4119,51899
,,,4120,51899
,,,4121,51899
,,,4122,51899
,,,4123,51899
,,,4124,51899
,,,4125,51899
,,,4126,51899
,,,4127,51899
,,,4128,51899
,,,4129,51899
,,,4130,51899
,,,4131,51899
,,,4132,51899
,,,4133,51899
,,,4134,51899
,,,4135,51899
,,,4136,51899
,,,4137,51899
,,,4138,51899
,,,4139,51899
,,,4140,51899
,,,4141,51899
,,,4142,51899
,,,4143,51899
,,,4144,51899
,,,4145,51899
,,,4146,51899
,,,4147,51899
,,,4148,51899
,,,4149,51899
,,,4150,51899
,,,4151,51899
,,,4152,51899
,,,4153,51899
,,,4154,51899
,,,4155,51899
,,,4156,51899
,,,4157,51899
,,,4158,51899
,,,4159,51899
,,,4160,51899
,,,4161,51899
,,,4162,51899
,,,4163,51899
,,,4164,51899
,,,4165,51899
,,,4166,51899
,,,4167,51899
,,,4168,51899
,,,4169,51899
,,,4170,51899
,,,4171,51899
,,,4172,51899
,,,4173,51899
,,,4174,51899
,,,4175,51899
,,,4176,51899
,,,4177,51899
,,,4178,51899
,,,4179,51899
,,,4180,51899
,,,4181,51899
,,,4182,51899
,,,4183,51899
,,,4184,51899
,,,4185,51899
,,,4186,51899
,,,4187,51899
,,,4188,51899
,,,4189,51899
,,,4190,51899
,,,4191,51899
,,,4192,51899
,,,4193,51899
,,,4194,51899
,,,4195,51899
,,,4196,51899
,,,4197,51899
,,,4198,51899
,,,4199,51899
,,,4200,51899
,,,4201,51899
,,,4202,51899
,,,4203,51899
,,,4204,51899
,,,4205,51899
,,,4206,51899
,,,4207,51899
,,,4208,51899
,,,4209,51899
,,,4210,51899
,,,4211,51899
,,,4212,51899
,,,4213,51899
,,,4214,51899
,,,4215,51899
,,,4216,51899
,,,4217,51899
,,,4218,51899
,,,4219,51899
,,,4220,51899
,,,4221,51899
,,,4222,51899
,,,4223,51899
,,,4224,51899
,,,4225,51899
,,,4226,51899
,,,4227,51899
,,,4228,51899
,,,4229,51899
,,,4230,51899
,,,4231,51899
,,,4232,51899
,,,4233,51899
,,,4234,51899
,,,4235,51899
,,,4236,51899
,,,4237,51899
,,,4238,51899
,,,4239,51899
,,,4240,51899
,,,4241,51899
,,,4242,51899
,,,4243,51899
,,,4244,51899
,,,4245,51899
,,,4246,51899
,,,4247,51899
,,,4248,51899
,,,4249,51899
,,,4250,51899
,,,4251,51899
,,,4252,51899
,,,4253,51899
,,,4254,51899
,,,4255,51899
,,,4256,51899
,,,4257,51899
,,,4258,51899
,,,4259,51899
,,,4260,51899
,,,4261,51899
,,,4262,51899
,,,4263,51899
,,,4264,51899
,,,4265,51899
,,,4266,51899
,,,4267,51899
,,,4268,51899
,,,4269,51899
,,,4270,51899
,,,4271,51899
,,,4272,51899
,,,4273,51899
,,,4274,51899
,,,4275,51899
,,,4276,51899
,,,4277,51899
,,,4278,51899
,,,4279,51899
,,,4280,51899
,,,4281,51899
,,,4282,51899
,,,4283,51899
,,,4284,51899
,,,4285,51899
,,,4286,51899
,,,4287,51899
,,,4288,51899
,,,4289,51899
,,,4290,51899
,,,4291,51899
,,,4292,51899
,,,4293,51899
,,,4294,51899
,,,4295,51899
,,,4296,51899
,,,4297,51899
,,,4298,51899
,,,4299,51899
,,,4300,51899
,,,4301,51899
,,,4302,51899
,,,4303,51899
,,,4304,51899
,,,4305,51899
,,,4306,51899
,,,4307,51899
,,,4308,51899
,,,4309,51899
,,,4310,51899
,,,4311,51899
,,,4312,51899
,,,4313,51899
,,,4314,51899
,,,4315,51899
,,,4316,51899
,,,4317,51899
,,,4318,51899
,,,4319,51899
,,,4320,51899
,,,4321,51899
,,,4322,51899
,,,4323,51899
,,,4324,51899
,,,4325,51899
,,,4326,51899
,,,4327,51899
,,,4328,51899
,,,4329,51899
,,,4330,51899
,,,4331,51899
,,,4332,51899
,,,4333,51899
,,,4334,51899
,,,4335,51899
,,,4336,51899
,,,4337,51899
,,,4338,51899
,,,4339,51899
,,,4340,51899
,,,4341,51899
,,,4342,51899
,,,4343,51899
,,,4344,51899
,,,4345,51899
,,,4346,51899
,,,4347,51899
,,,4348,51899
,,,4349,51899
,,,4350,51899
,,,4351,51899
,,,4352,51899
,,,4353,51899
,,,4354,51899
,,,4355,51899
,,,4356,51899
,,,4357,51899
,,,4358,51899
,,,4359,51899
,,,4360,51899
,,,4361,51899
,,,4362,51899
,,,4363,51899
,,,4364,51899
,,,4365,51899
,,,4366,51899
,,,4367,51899
,,,4368,51899
,,,4369,51899
,,,4370,51899
,,,4371,51899
,,,4372,51899
,,,4373,51899
,,,4374,51899
,,,4375,51899
,,,4376,51899
,,,4377,51899
,,,4378,51899
,,,4379,51899
,,,4380,51899
,,,4381,51899
,,,4382,51899
,,,4383,51899
,,,4384,51899
,,,4385,51899
,,,4386,51899
,,,4387,51899
,,,4388,51899
,,,4389,51899
,,,4390,51899
,,,4391,51899
,,,4392,51899
,,,4393,51899
,,,4394,51899
,,,4395,51899
,,,4396,51899
,,,4397,51899
,,,4398,51899
,,,4399,51899
,,,4400,51899
,,,4401,51899
,,,4402,51899
,,,4403,51899
,,,4404,51899
,,,4405,51899
,,,4406,51899
,,,4407,51899
,,,4408,51899
,,,4409,51899
,,,4410,51899
,,,4411,51899
,,,4412,51899
,,,4413,51899
,,,4414,51899
,,,4415,51899
,,,4416,51899
,,,4417,51899
,,,4418,51899
,,,4419,51899
,,,4420,51899
,,,4421,51899
,,,4422,51899
,,,4423,51899
,,,4424,51899
,,,4425,51899
,,,4426,51899
,,,4427,51899
,,,4428,51899
,,,4429,51899
,,,4430,51899
,,,4431,51899
,,,4432,51899
,,,4433,51899
,,,4434,51899
,,,4435,51899
,,,4436,51899
,,,4437,51899
,,,4438,51899
,,,4439,51899
,,,4440,51899
,,,4441,51899
,,,4442,51899
,,,4443,51899
,,,4444,51899
,,,4445,51899
,,,4446,51899
,,,4447,51899
,,,4448,51899
,,,4449,51899
,,,4450,51899
,,,4451,51899
,,,4452,51899
,,,4453,51899
,,,4454,51899
,,,4455,51899
,,,4456,51899
,,,4457,51899
,,,4458,51899
,,,4459,51899
,,,4460,51899
,,,4461,51899
,,,4462,51899
,,,4463,51899
,,,4464,51899
,,,4465,51899
,,,4466,51899
,,,4467,51899
,,,4468,51899
,,,4469,51899
,,,4470,51899
,,,4471,51899
,,,4472,51899
,,,4473,51899
,,,4474,51899
,,,4475,51899
,,,4476,51899
,,,4477,51899
,,,4478,51899
,,,4479,51899
,,,4480,51899
,,,4481,51899
,,,4482,51899
,,,4483,51899
,,,4484,51899
,,,4485,51899
,,,4486,51899
,,,4487,51899
,,,4488,51899
,,,4489,51899
,,,4490,51899
,,,4491,51899
,,,4492,51899
,,,4493,51899
,,,4494,51899
,,,4495,51899
,,,4496,51899
,,,4497,51899
,,,4498,51899
,,,4499,51899
,,,4500,51899
,,,4501,51899
,,,4502,51899
,,,4503,51899
,,,4504,51899
,,,4505,51899
,,,4506,51899
,,,4507,51899
,,,4508,51899
,,,4509,51899
,,,4510,51899
,,,4511,51899
,,,4512,51899
,,,4513,51899
,,,4514,51899
,,,4515,51899
,,,4516,51899
,,,4517,51899
,,,4518,51899
,,,4519,51899
,,,4520,51899
,,,4521,51899
,,,4522,51899
,,,4523,51899
,,,4524,51899
,,,4525,51899
,,,4526,51899
,,,4527,51899
,,,4528,51899
,,,4529,51899
,,,4530,51899
,,,4531,51899
,,,4532,51899
,,,4533,51899
,,,4534,51899
,,,4535,51899
,,,4536,51899
,,,4537,51899
,,,4538,51899
,,,4539,51899
,,,4540,51899
,,,4541,51899
,,,4542,51899
,,,4543,51899
,,,4544,51899
,,,4545,51899
,,,4546,51899
,,,4547,51899
,,,4548,51899
,,,4549,51899
,,,4550,51899
,,,4551,51899
,,,4552,51899
,,,4553,51899
,,,4554,51899
,,,4555,51899
,,,4556,51899
,,,4557,51899
,,,4558,51899
,,,4559,51899
,,,4560,51899
,,,4561,51899
,,,4562,51899
,,,4563,51899
,,,4564,51899
,,,4565,51899
,,,4566,51899
,,,4567,51899
,,,4568,51899
,,,4569,51899
,,,4570,51899
,,,4571,51899
,,,4572,51899
,,,4573,51899
,,,4574,51899
,,,4575,51899
,,,4576,51899
,,,4577,51899
,,,4578,51899
,,,4579,51899
,,,4580,51899
,,,4581,51899
,,,4582,51899
,,,4583,51899
,,,4584,51899
,,,4585,51899
,,,4586,51899
,,,4587,51899
,,,4588,51899
,,,4589,51899
,,,4590,51899
,,,4591,51899
,,,4592,51899
,,,4593,51899
,,,4594,51899
,,,4595,51899
,,,4596,51899
,,,4597,51899
,,,4598,51899
,,,4599,51899
,,,4600,51899
,,,4601,51899
,,,4602,51899
,,,4603,51899
,,,4604,51899
,,,4605,51899
,,,4606,51899
,,,4607,51899
,,,4608,51899
,,,4609,51899
,,,4610,51899
,,,4611,51899
,,,4612,51899
,,,4613,51899
,,,4614,51899
,,,4615,51899
,,,4616,51899
,,,4617,51899
,,,4618,51899
,,,4619,51899
,,,4620,51899
,,,4621,51899
,,,4622,51899
,,,4623,51899
,,,4624,51899
,,,4625,51899
,,,4626,51899
,,,4627,51899
,,,4628,51899
,,,4629,51899
,,,4630,51899
,,,4631,51899
,,,4632,51899
,,,4633,51899
,,,4634,51899
,,,4635,51899
,,,4636,51899
,,,4637,51899
,,,4638,51899
,,,4639,51899
,,,4640,51899
,,,4641,51899
,,,4642,51899
,,,4643,51899
,,,4644,51899
,,,4645,51899
,,,4646,51899
,,,4647,51899
,,,4648,51899
,,,4649,51899
,,,4650,51899
,,,4651,51899
,,,4652,51899
,,,4653,51899
,,,4654,51899
,,,4655,51899
,,,4656,51899
,,,4657,51899
,,,4658,51899
,,,4659,51899
,,,4660,51899
,,,4661,51899
,,,4662,51899
,,,4663,51899
,,,4664,51899
,,,4665,51899
,,,4666,51899
,,,4667,51899
,,,4668,51899
,,,4669,51899
,,,4670,51899
,,,4671,51899
,,,4672,51899
,,,4673,51899
,,,4674,51899
,,,4675,51899
,,,4676,51899
,,,4677,51899
,,,4678,51899
,,,4679,51899
,,,4680,51899
,,,4681,51899
,,,4682,51899
,,,4683,51899
,,,4684,51899
,,,4685,51899
,,,4686,51899
,,,4687,51899
,,,4688,51899
,,,4689,51899
,,,4690,51899
,,,4691,51899
,,,4692,51899
,,,4693,51899
,,,4694,51899
,,,4695,51899
,,,4696,51899
,,,4697,51899
,,,4698,51899
,,,4699,51899
,,,4700,51899
,,,4701,51899
,,,4702,51899
,,,4703,51899
,,,4704,51899
,,,4705,51899
,,,4706,51899
,,,4707,51899
,,,4708,51899
,,,4709,51899
,,,4710,51899
,,,4711,51899
,,,4712,51899
,,,4713,51899
,,,4714,51899
,,,4715,51899
,,,4716,51899
,,,4717,51899
,,,4718,51899
,,,4719,51899
,,,4720,51899
,,,4721,51899
,,,4722,51899
,,,4723,51899
,,,4724,51899
,,,4725,51899
,,,4726,51899
,,,4727,51899
,,,4728,51899
,,,4729,51899
,,,4730,51899
,,,4731,51899
,,,4732,51899
,,,4733,51899
,,,4734,51899
,,,4735,51899
,,,4736,51899
,,,4737,51899
,,,4738,51899
,,,4739,51899
,,,4740,51899
,,,4741,51899
,,,4742,51899
,,,4743,51899
