Time_Index,BE0 0 CCGT,BE0 0 OCGT,BE0 0 biomass,BE0 0 coal,BE0 0 nuclear,BE0 0 offwind-ac,BE0 0 offwind-dc,BE0 0 onwind,BE0 0 ror,BE0 0 solar,DE0 0 CCGT,DE0 0 OCGT,DE0 0 biomass,DE0 0 coal,DE0 0 lignite,DE0 0 nuclear,DE0 0 offwind-ac,DE0 0 offwind-dc,DE0 0 oil,DE0 0 onwind,DE0 0 ror,DE0 0 solar,DK0 0 OCGT,DK0 0 biomass,DK0 0 coal,DK0 0 offwind-ac,DK0 0 offwind-dc,DK0 0 onwind,DK0 0 solar,DK3 0 CCGT,DK3 0 OCGT,DK3 0 biomass,DK3 0 coal,DK3 0 offwind-ac,DK3 0 offwind-dc,DK3 0 oil,DK3 0 onwind,FR0 0 CCGT,FR0 0 OCGT,FR0 0 coal,FR0 0 nuclear,FR0 0 offwind-ac,FR0 0 offwind-dc,FR0 0 oil,FR0 0 onwind,FR0 0 ror,FR0 0 solar,GB4 0 CCGT,GB4 0 coal,GB4 0 offwind-ac,GB4 0 offwind-dc,GB4 0 oil,GB4 0 onwind,GB4 0 solar,GB5 0 CCGT,GB5 0 OCGT,GB5 0 biomass,GB5 0 coal,GB5 0 nuclear,GB5 0 offwind-ac,GB5 0 offwind-dc,GB5 0 oil,GB5 0 onwind,GB5 0 ror,GB5 0 solar,NL0 0 CCGT,NL0 0 OCGT,NL0 0 coal,NL0 0 nuclear,NL0 0 offwind-ac,NL0 0 offwind-dc,NL0 0 onwind,NL0 0 solar,NO3 0 CCGT,NO3 0 OCGT,NO3 0 offwind-ac,NO3 0 offwind-dc,NO3 0 onwind,NO3 0 solar,SE3 0 CCGT,SE3 0 biomass,SE3 0 coal,SE3 0 nuclear,SE3 0 offwind-ac,SE3 0 offwind-dc,SE3 0 oil,SE3 0 onwind,SE3 0 ror,SE3 0 solar,DE0 0 hydro,FR0 0 hydro,GB5 0 hydro,NO3 0 hydro,SE3 0 hydro,DE0 0 PHS,FR0 0 PHS,GB5 0 PHS,NO3 0 PHS,SE3 0 PHS
645,0.9,0.9,0.9,0.9,0.9,0.441,0.36,0.126,0.216,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.558,0.756,0.9,0.126,0.504,0.0,0.9,0.9,0.9,0.621,0.72,0.468,0.0,0.9,0.9,0.9,0.9,0.702,0.801,0.9,0.684,0.9,0.9,0.9,0.9,0.18,0.225,0.9,0.054,0.36,0.0,0.9,0.9,0.639,0.72,0.9,0.423,0.0,0.9,0.9,0.9,0.9,0.9,0.369,0.468,0.9,0.27,0.18,0.0,0.9,0.9,0.9,0.9,0.225,0.477,0.153,0.0,0.9,0.9,0.099,0.279,0.036,0.0,0.9,0.9,0.9,0.9,0.423,0.594,0.9,0.126,0.477,0.0,0.570264313,0.397297437,0.196155452,1.202168184,0.530926092,0.9,0.9,0.9,0.9,0.9
646,0.9,0.9,0.9,0.9,0.9,0.378,0.243,0.135,0.216,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.594,0.711,0.9,0.135,0.504,0.0,0.9,0.9,0.9,0.639,0.711,0.486,0.0,0.9,0.9,0.9,0.9,0.783,0.846,0.9,0.774,0.9,0.9,0.9,0.9,0.189,0.252,0.9,0.054,0.36,0.0,0.9,0.9,0.558,0.648,0.9,0.369,0.0,0.9,0.9,0.9,0.9,0.9,0.342,0.477,0.9,0.252,0.18,0.0,0.9,0.9,0.9,0.9,0.207,0.477,0.162,0.0,0.9,0.9,0.099,0.27,0.036,0.0,0.9,0.9,0.9,0.9,0.432,0.585,0.9,0.126,0.477,0.0,0.569496844,0.397155508,0.196144735,1.203794276,0.530852569,0.9,0.9,0.9,0.9,0.9
647,0.9,0.9,0.9,0.9,0.9,0.486,0.288,0.198,0.216,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.612,0.765,0.9,0.171,0.504,0.0,0.9,0.9,0.9,0.684,0.702,0.522,0.0,0.9,0.9,0.9,0.9,0.792,0.855,0.9,0.774,0.9,0.9,0.9,0.9,0.216,0.315,0.9,0.054,0.36,0.0,0.9,0.9,0.522,0.666,0.9,0.36,0.0,0.9,0.9,0.9,0.9,0.9,0.369,0.504,0.9,0.27,0.18,0.0,0.9,0.9,0.9,0.9,0.261,0.594,0.252,0.0,0.9,0.9,0.09,0.27,0.036,0.0,0.9,0.9,0.9,0.9,0.459,0.603,0.9,0.144,0.477,0.0,0.568536156,0.397005181,0.196062596,1.205412358,0.530752864,0.9,0.9,0.9,0.9,0.9
648,0.9,0.9,0.9,0.9,0.9,0.36,0.243,0.18,0.216,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.621,0.774,0.9,0.162,0.504,0.0,0.9,0.9,0.9,0.675,0.702,0.513,0.0,0.9,0.9,0.9,0.9,0.783,0.873,0.9,0.72,0.9,0.9,0.9,0.9,0.198,0.279,0.9,0.063,0.36,0.0,0.9,0.9,0.531,0.603,0.9,0.378,0.0,0.9,0.9,0.9,0.9,0.9,0.342,0.504,0.9,0.243,0.18,0.0,0.9,0.9,0.9,0.9,0.225,0.621,0.216,0.0,0.9,0.9,0.099,0.252,0.036,0.0,0.9,0.9,0.9,0.9,0.468,0.603,0.9,0.144,0.477,0.0,0.568020086,0.396870375,0.195969727,1.207059118,0.53066431,0.9,0.9,0.9,0.9,0.9
649,0.9,0.9,0.9,0.9,0.9,0.252,0.198,0.153,0.216,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.639,0.729,0.9,0.162,0.504,0.0,0.9,0.9,0.9,0.648,0.621,0.477,0.0,0.9,0.9,0.9,0.9,0.81,0.855,0.9,0.711,0.9,0.9,0.9,0.9,0.162,0.189,0.9,0.063,0.36,0.0,0.9,0.9,0.567,0.567,0.9,0.405,0.0,0.9,0.9,0.9,0.9,0.9,0.333,0.513,0.9,0.252,0.18,0.0,0.9,0.9,0.9,0.9,0.225,0.621,0.198,0.0,0.9,0.9,0.108,0.225,0.036,0.0,0.9,0.9,0.9,0.9,0.477,0.594,0.9,0.135,0.477,0.0,0.567657526,0.396739194,0.195874575,1.209072216,0.53052478,0.9,0.9,0.9,0.9,0.9
650,0.9,0.9,0.9,0.9,0.9,0.162,0.153,0.117,0.216,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.702,0.747,0.9,0.171,0.504,0.0,0.9,0.9,0.9,0.612,0.567,0.432,0.0,0.9,0.9,0.9,0.9,0.81,0.864,0.9,0.702,0.9,0.9,0.9,0.9,0.135,0.144,0.9,0.054,0.36,0.0,0.9,0.9,0.594,0.54,0.9,0.45,0.0,0.9,0.9,0.9,0.9,0.9,0.333,0.495,0.9,0.243,0.18,0.0,0.9,0.9,0.9,0.9,0.243,0.603,0.189,0.0,0.9,0.9,0.108,0.225,0.045,0.0,0.9,0.9,0.9,0.9,0.477,0.594,0.9,0.135,0.477,0.0,0.56730627,0.396608092,0.195746767,1.211605744,0.530308045,0.9,0.9,0.9,0.9,0.9
651,0.9,0.9,0.9,0.9,0.9,0.099,0.108,0.09,0.216,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.72,0.81,0.9,0.162,0.504,0.0,0.9,0.9,0.9,0.612,0.558,0.423,0.0,0.9,0.9,0.9,0.9,0.792,0.891,0.9,0.702,0.9,0.9,0.9,0.9,0.117,0.126,0.9,0.054,0.36,0.0,0.9,0.9,0.621,0.567,0.9,0.468,0.0,0.9,0.9,0.9,0.9,0.9,0.333,0.504,0.9,0.243,0.18,0.0,0.9,0.9,0.9,0.9,0.234,0.567,0.189,0.0,0.9,0.9,0.117,0.234,0.045,0.0,0.9,0.9,0.9,0.9,0.477,0.576,0.9,0.135,0.477,0.0,0.566955368,0.396477056,0.195576524,1.214629824,0.529946727,0.9,0.9,0.9,0.9,0.9
652,0.9,0.9,0.9,0.9,0.9,0.063,0.081,0.072,0.216,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.711,0.774,0.9,0.162,0.504,0.0,0.9,0.9,0.9,0.621,0.549,0.414,0.0,0.9,0.9,0.9,0.9,0.792,0.891,0.9,0.729,0.9,0.9,0.9,0.9,0.099,0.099,0.9,0.054,0.36,0.0,0.9,0.9,0.639,0.603,0.9,0.468,0.0,0.9,0.9,0.9,0.9,0.9,0.342,0.513,0.9,0.243,0.18,0.0,0.9,0.9,0.9,0.9,0.225,0.54,0.18,0.0,0.9,0.9,0.126,0.243,0.036,0.0,0.9,0.9,0.9,0.9,0.486,0.612,0.9,0.135,0.477,0.0,0.566603177,0.396346321,0.195333665,1.218254336,0.529505836,0.9,0.9,0.9,0.9,0.9
653,0.9,0.9,0.9,0.9,0.9,0.045,0.072,0.072,0.216,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.702,0.738,0.9,0.162,0.504,0.0,0.9,0.9,0.9,0.63,0.567,0.405,0.0,0.9,0.9,0.9,0.9,0.801,0.891,0.9,0.747,0.9,0.9,0.9,0.9,0.099,0.099,0.9,0.045,0.36,0.0,0.9,0.9,0.612,0.621,0.9,0.45,0.0,0.9,0.9,0.9,0.9,0.9,0.342,0.504,0.9,0.234,0.18,0.0,0.9,0.9,0.9,0.9,0.216,0.567,0.162,0.0,0.9,0.9,0.126,0.234,0.036,0.0,0.9,0.9,0.9,0.9,0.495,0.648,0.9,0.126,0.477,0.0,0.566252238,0.396215832,0.195059746,1.222116468,0.529079385,0.9,0.9,0.9,0.9,0.9
654,0.9,0.9,0.9,0.9,0.9,0.027,0.045,0.081,0.216,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.711,0.729,0.9,0.153,0.495,0.018,0.9,0.9,0.9,0.612,0.576,0.405,0.018,0.9,0.9,0.9,0.9,0.792,0.891,0.9,0.747,0.9,0.9,0.9,0.9,0.09,0.099,0.9,0.045,0.36,0.0,0.9,0.9,0.621,0.612,0.9,0.423,0.0,0.9,0.9,0.9,0.9,0.9,0.342,0.486,0.9,0.225,0.171,0.0,0.9,0.9,0.9,0.9,0.243,0.594,0.162,0.009,0.9,0.9,0.126,0.234,0.036,0.027,0.9,0.9,0.9,0.9,0.495,0.675,0.9,0.135,0.477,0.063,0.565900854,0.396085131,0.194683633,1.22608676,0.52878988,0.9,0.9,0.9,0.9,0.9
655,0.9,0.9,0.9,0.9,0.9,0.027,0.045,0.072,0.216,0.072,0.9,0.9,0.9,0.9,0.9,0.9,0.72,0.801,0.9,0.144,0.495,0.126,0.9,0.9,0.9,0.594,0.594,0.405,0.126,0.9,0.9,0.9,0.9,0.792,0.891,0.9,0.738,0.9,0.9,0.9,0.9,0.099,0.108,0.9,0.045,0.36,0.036,0.9,0.9,0.576,0.54,0.9,0.378,0.009,0.9,0.9,0.9,0.9,0.9,0.333,0.477,0.9,0.216,0.171,0.045,0.9,0.9,0.9,0.9,0.252,0.558,0.144,0.072,0.9,0.9,0.126,0.234,0.036,0.072,0.9,0.9,0.9,0.9,0.504,0.675,0.9,0.144,0.477,0.153,0.56554899,0.395955184,0.194207089,1.229711932,0.528675048,0.9,0.9,0.9,0.9,0.9
656,0.9,0.9,0.9,0.9,0.9,0.018,0.036,0.045,0.216,0.162,0.9,0.9,0.9,0.9,0.9,0.9,0.747,0.837,0.9,0.126,0.495,0.252,0.9,0.9,0.9,0.612,0.594,0.45,0.225,0.9,0.9,0.9,0.9,0.801,0.891,0.9,0.783,0.9,0.9,0.9,0.9,0.108,0.135,0.9,0.027,0.36,0.198,0.9,0.9,0.549,0.477,0.9,0.324,0.135,0.9,0.9,0.9,0.9,0.9,0.324,0.477,0.9,0.234,0.171,0.135,0.9,0.9,0.9,0.9,0.27,0.549,0.135,0.144,0.9,0.9,0.135,0.234,0.036,0.126,0.9,0.9,0.9,0.9,0.495,0.657,0.9,0.144,0.477,0.234,0.565187442,0.395817555,0.193195394,1.233436754,0.528868902,0.9,0.9,0.9,0.9,0.9
657,0.9,0.9,0.9,0.9,0.9,0.018,0.045,0.036,0.216,0.216,0.9,0.9,0.9,0.9,0.9,0.9,0.774,0.855,0.9,0.126,0.495,0.342,0.9,0.9,0.9,0.612,0.585,0.468,0.288,0.9,0.9,0.9,0.9,0.801,0.891,0.9,0.774,0.9,0.9,0.9,0.9,0.117,0.126,0.9,0.027,0.36,0.333,0.9,0.9,0.594,0.414,0.9,0.378,0.234,0.9,0.9,0.9,0.9,0.9,0.324,0.459,0.9,0.252,0.171,0.234,0.9,0.9,0.9,0.9,0.288,0.549,0.171,0.216,0.9,0.9,0.135,0.243,0.045,0.18,0.9,0.9,0.9,0.9,0.495,0.63,0.9,0.144,0.477,0.279,0.564835188,0.395681671,0.192290156,1.236254812,0.529004372,0.9,0.9,0.9,0.9,0.9
658,0.9,0.9,0.9,0.9,0.9,0.036,0.063,0.045,0.216,0.252,0.9,0.9,0.9,0.9,0.9,0.9,0.765,0.837,0.9,0.144,0.495,0.378,0.9,0.9,0.9,0.621,0.567,0.495,0.342,0.9,0.9,0.9,0.9,0.819,0.891,0.9,0.783,0.9,0.9,0.9,0.9,0.117,0.117,0.9,0.027,0.36,0.414,0.9,0.9,0.549,0.378,0.9,0.333,0.315,0.9,0.9,0.9,0.9,0.9,0.315,0.45,0.9,0.261,0.171,0.279,0.9,0.9,0.9,0.9,0.324,0.549,0.207,0.252,0.9,0.9,0.144,0.252,0.054,0.216,0.9,0.9,0.9,0.9,0.504,0.621,0.9,0.153,0.477,0.315,0.564523301,0.395543515,0.191064686,1.239072418,0.528906326,0.9,0.9,0.9,0.9,0.9
659,0.9,0.9,0.9,0.9,0.9,0.054,0.072,0.027,0.216,0.252,0.9,0.9,0.9,0.9,0.9,0.9,0.585,0.828,0.9,0.09,0.495,0.36,0.9,0.9,0.9,0.603,0.576,0.477,0.351,0.9,0.9,0.9,0.9,0.702,0.837,0.9,0.666,0.9,0.9,0.9,0.9,0.117,0.117,0.9,0.036,0.36,0.45,0.9,0.9,0.504,0.387,0.9,0.324,0.351,0.9,0.9,0.9,0.9,0.9,0.333,0.477,0.9,0.297,0.171,0.279,0.9,0.9,0.9,0.9,0.306,0.63,0.162,0.252,0.9,0.9,0.171,0.288,0.045,0.216,0.9,0.9,0.9,0.9,0.441,0.576,0.9,0.108,0.477,0.324,0.564236529,0.395410958,0.189801765,1.2415387,0.528146042,0.9,0.9,0.9,0.9,0.9
660,0.9,0.9,0.9,0.9,0.9,0.063,0.081,0.027,0.216,0.27,0.9,0.9,0.9,0.9,0.9,0.9,0.612,0.819,0.9,0.117,0.495,0.342,0.9,0.9,0.9,0.594,0.531,0.495,0.378,0.9,0.9,0.9,0.9,0.639,0.81,0.9,0.612,0.9,0.9,0.9,0.9,0.135,0.153,0.9,0.045,0.36,0.468,0.9,0.9,0.45,0.432,0.9,0.306,0.378,0.9,0.9,0.9,0.9,0.9,0.315,0.423,0.9,0.297,0.171,0.324,0.9,0.9,0.9,0.9,0.333,0.657,0.234,0.243,0.9,0.9,0.189,0.315,0.054,0.225,0.9,0.9,0.9,0.9,0.45,0.63,0.9,0.108,0.477,0.333,0.563943914,0.395304004,0.186480274,1.243727046,0.527139247,0.9,0.9,0.9,0.9,0.9
661,0.9,0.9,0.9,0.9,0.9,0.09,0.108,0.036,0.216,0.243,0.9,0.9,0.9,0.9,0.9,0.9,0.612,0.828,0.9,0.144,0.495,0.315,0.9,0.9,0.9,0.612,0.549,0.531,0.342,0.9,0.9,0.9,0.9,0.666,0.828,0.9,0.684,0.9,0.9,0.9,0.9,0.171,0.198,0.9,0.054,0.36,0.468,0.9,0.9,0.441,0.504,0.9,0.315,0.351,0.9,0.9,0.9,0.9,0.9,0.324,0.387,0.9,0.324,0.162,0.342,0.9,0.9,0.9,0.9,0.333,0.639,0.288,0.261,0.9,0.9,0.225,0.351,0.063,0.216,0.9,0.9,0.9,0.9,0.486,0.648,0.9,0.126,0.477,0.324,0.563658523,0.395175145,0.182590934,1.246007174,0.526294813,0.9,0.9,0.9,0.9,0.9
662,0.9,0.9,0.9,0.9,0.9,0.135,0.135,0.054,0.216,0.225,0.9,0.9,0.9,0.9,0.9,0.9,0.585,0.819,0.9,0.144,0.495,0.261,0.9,0.9,0.9,0.603,0.549,0.531,0.306,0.9,0.9,0.9,0.9,0.702,0.81,0.9,0.72,0.9,0.9,0.9,0.9,0.198,0.252,0.9,0.072,0.36,0.441,0.9,0.9,0.468,0.549,0.9,0.396,0.351,0.9,0.9,0.9,0.9,0.9,0.342,0.351,0.9,0.351,0.162,0.324,0.9,0.9,0.9,0.9,0.351,0.603,0.297,0.27,0.9,0.9,0.261,0.396,0.081,0.18,0.9,0.9,0.9,0.9,0.531,0.648,0.9,0.144,0.477,0.288,0.563511707,0.39556045,0.178701178,1.247918006,0.525863241,0.9,0.9,0.9,0.9,0.9
663,0.9,0.9,0.9,0.9,0.9,0.162,0.144,0.072,0.216,0.216,0.9,0.9,0.9,0.9,0.9,0.9,0.603,0.81,0.9,0.144,0.495,0.207,0.9,0.9,0.9,0.594,0.522,0.54,0.261,0.9,0.9,0.9,0.9,0.693,0.81,0.9,0.711,0.9,0.9,0.9,0.9,0.234,0.333,0.9,0.081,0.36,0.396,0.9,0.9,0.495,0.594,0.9,0.441,0.333,0.9,0.9,0.9,0.9,0.9,0.369,0.342,0.9,0.387,0.153,0.288,0.9,0.9,0.9,0.9,0.36,0.549,0.306,0.27,0.9,0.9,0.297,0.432,0.09,0.144,0.9,0.9,0.9,0.9,0.549,0.657,0.9,0.162,0.477,0.243,0.563198546,0.396671346,0.173844376,1.249220744,0.526214803,0.9,0.9,0.9,0.9,0.9
664,0.9,0.9,0.9,0.9,0.9,0.171,0.126,0.09,0.216,0.198,0.9,0.9,0.9,0.9,0.9,0.9,0.576,0.801,0.9,0.126,0.495,0.162,0.9,0.9,0.9,0.576,0.486,0.495,0.207,0.9,0.9,0.9,0.9,0.63,0.801,0.9,0.639,0.9,0.9,0.9,0.9,0.297,0.432,0.9,0.099,0.36,0.324,0.9,0.9,0.567,0.612,0.9,0.459,0.324,0.9,0.9,0.9,0.9,0.9,0.396,0.342,0.9,0.423,0.153,0.252,0.9,0.9,0.9,0.9,0.351,0.522,0.306,0.252,0.9,0.9,0.324,0.441,0.09,0.117,0.9,0.9,0.9,0.9,0.549,0.666,0.9,0.171,0.477,0.198,0.562868604,0.397482942,0.168859401,1.250822006,0.527230219,0.9,0.9,0.9,0.9,0.9
665,0.9,0.9,0.9,0.9,0.9,0.126,0.09,0.072,0.216,0.162,0.9,0.9,0.9,0.9,0.9,0.9,0.531,0.774,0.9,0.108,0.495,0.099,0.9,0.9,0.9,0.549,0.45,0.423,0.144,0.9,0.9,0.9,0.9,0.612,0.774,0.9,0.621,0.9,0.9,0.9,0.9,0.36,0.549,0.9,0.117,0.36,0.225,0.9,0.9,0.621,0.612,0.9,0.486,0.225,0.9,0.9,0.9,0.9,0.9,0.405,0.342,0.9,0.423,0.153,0.189,0.9,0.9,0.9,0.9,0.306,0.522,0.288,0.18,0.9,0.9,0.351,0.468,0.099,0.081,0.9,0.9,0.9,0.9,0.531,0.657,0.9,0.153,0.477,0.117,0.562482099,0.397442528,0.166591501,1.251476378,0.527875286,0.9,0.9,0.9,0.9,0.9
666,0.9,0.9,0.9,0.9,0.9,0.099,0.09,0.072,0.216,0.081,0.9,0.9,0.9,0.9,0.9,0.9,0.468,0.756,0.9,0.081,0.495,0.045,0.9,0.9,0.9,0.495,0.459,0.351,0.063,0.9,0.9,0.9,0.9,0.558,0.72,0.9,0.513,0.9,0.9,0.9,0.9,0.405,0.621,0.9,0.126,0.36,0.108,0.9,0.9,0.594,0.603,0.9,0.459,0.135,0.9,0.9,0.9,0.9,0.9,0.414,0.342,0.9,0.414,0.153,0.117,0.9,0.9,0.9,0.9,0.288,0.522,0.243,0.09,0.9,0.9,0.36,0.513,0.09,0.045,0.9,0.9,0.9,0.9,0.495,0.648,0.9,0.135,0.477,0.045,0.562372735,0.3973485,0.165394251,1.25237746,0.528198816,0.9,0.9,0.9,0.9,0.9
667,0.9,0.9,0.9,0.9,0.9,0.117,0.153,0.081,0.216,0.009,0.9,0.9,0.9,0.9,0.9,0.9,0.423,0.729,0.9,0.063,0.495,0.0,0.9,0.9,0.9,0.459,0.495,0.306,0.0,0.9,0.9,0.9,0.9,0.531,0.621,0.9,0.486,0.9,0.9,0.9,0.9,0.405,0.639,0.9,0.126,0.36,0.018,0.9,0.9,0.549,0.567,0.9,0.387,0.054,0.9,0.9,0.9,0.9,0.9,0.396,0.351,0.9,0.351,0.153,0.036,0.9,0.9,0.9,0.9,0.306,0.486,0.198,0.009,0.9,0.9,0.36,0.549,0.09,0.009,0.9,0.9,0.9,0.9,0.45,0.621,0.9,0.126,0.477,0.0,0.562205973,0.39756029,0.165257654,1.253269646,0.528378131,0.9,0.9,0.9,0.9,0.9
668,0.9,0.9,0.9,0.9,0.9,0.189,0.261,0.099,0.216,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.423,0.684,0.9,0.063,0.495,0.0,0.9,0.9,0.9,0.441,0.513,0.297,0.0,0.9,0.9,0.9,0.9,0.504,0.531,0.9,0.477,0.9,0.9,0.9,0.9,0.396,0.648,0.9,0.135,0.36,0.0,0.9,0.9,0.459,0.459,0.9,0.279,0.0,0.9,0.9,0.9,0.9,0.9,0.387,0.369,0.9,0.333,0.153,0.0,0.9,0.9,0.9,0.9,0.333,0.459,0.18,0.0,0.9,0.9,0.351,0.558,0.09,0.0,0.9,0.9,0.9,0.9,0.414,0.594,0.9,0.126,0.477,0.0,0.562352585,0.398139678,0.16526307,1.254207716,0.528387437,0.9,0.9,0.9,0.9,0.9
669,0.9,0.9,0.9,0.9,0.9,0.252,0.342,0.108,0.216,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.414,0.603,0.9,0.063,0.495,0.0,0.9,0.9,0.9,0.432,0.513,0.288,0.0,0.9,0.9,0.9,0.9,0.504,0.558,0.9,0.486,0.9,0.9,0.9,0.9,0.369,0.603,0.9,0.144,0.36,0.0,0.9,0.9,0.333,0.351,0.9,0.189,0.0,0.9,0.9,0.9,0.9,0.9,0.36,0.387,0.9,0.315,0.153,0.0,0.9,0.9,0.9,0.9,0.351,0.459,0.18,0.0,0.9,0.9,0.351,0.549,0.081,0.0,0.9,0.9,0.9,0.9,0.414,0.585,0.9,0.117,0.477,0.0,0.56219984,0.398228527,0.165249636,1.254076832,0.528315279,0.9,0.9,0.9,0.9,0.9
670,0.9,0.9,0.9,0.9,0.9,0.342,0.432,0.117,0.216,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.423,0.567,0.9,0.063,0.495,0.0,0.9,0.9,0.9,0.432,0.567,0.297,0.0,0.9,0.9,0.9,0.9,0.504,0.549,0.9,0.459,0.9,0.9,0.9,0.9,0.351,0.558,0.9,0.144,0.36,0.0,0.9,0.9,0.243,0.27,0.9,0.144,0.0,0.9,0.9,0.9,0.9,0.9,0.351,0.414,0.9,0.297,0.153,0.0,0.9,0.9,0.9,0.9,0.423,0.477,0.189,0.0,0.9,0.9,0.351,0.522,0.081,0.0,0.9,0.9,0.9,0.9,0.396,0.558,0.9,0.117,0.477,0.0,0.562198401,0.398125095,0.165238211,1.253797652,0.528214481,0.9,0.9,0.9,0.9,0.9
671,0.9,0.9,0.9,0.9,0.9,0.306,0.378,0.144,0.216,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.432,0.378,0.9,0.081,0.495,0.0,0.9,0.9,0.9,0.459,0.477,0.315,0.0,0.9,0.9,0.9,0.9,0.504,0.657,0.9,0.441,0.9,0.9,0.9,0.9,0.324,0.558,0.9,0.144,0.36,0.0,0.9,0.9,0.198,0.171,0.9,0.126,0.0,0.9,0.9,0.9,0.9,0.9,0.333,0.504,0.9,0.279,0.153,0.0,0.9,0.9,0.9,0.9,0.387,0.432,0.234,0.0,0.9,0.9,0.378,0.432,0.081,0.0,0.9,0.9,0.9,0.9,0.405,0.594,0.9,0.117,0.477,0.0,0.562332759,0.39803899,0.165229609,1.254013526,0.528105412,0.9,0.9,0.9,0.9,0.9
672,0.9,0.9,0.9,0.9,0.9,0.441,0.684,0.144,0.216,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.459,0.468,0.9,0.081,0.495,0.0,0.9,0.9,0.9,0.468,0.54,0.378,0.0,0.9,0.9,0.9,0.9,0.477,0.567,0.9,0.423,0.9,0.9,0.9,0.9,0.288,0.531,0.9,0.126,0.36,0.0,0.9,0.9,0.153,0.153,0.9,0.099,0.0,0.9,0.9,0.9,0.9,0.9,0.306,0.585,0.9,0.261,0.153,0.0,0.9,0.9,0.9,0.9,0.396,0.612,0.252,0.0,0.9,0.9,0.387,0.459,0.09,0.0,0.9,0.9,0.9,0.9,0.342,0.504,0.9,0.099,0.477,0.0,0.562363589,0.397911482,0.165228779,1.254749576,0.527997654,0.9,0.9,0.9,0.9,0.9
673,0.9,0.9,0.9,0.9,0.9,0.198,0.243,0.072,0.468,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.171,0.387,0.9,0.081,0.558,0.0,0.9,0.9,0.9,0.153,0.315,0.126,0.0,0.9,0.9,0.9,0.9,0.09,0.279,0.9,0.072,0.9,0.9,0.9,0.9,0.117,0.144,0.9,0.054,0.234,0.0,0.9,0.9,0.882,0.9,0.9,0.675,0.0,0.9,0.9,0.9,0.9,0.9,0.54,0.549,0.9,0.45,0.459,0.0,0.9,0.9,0.9,0.9,0.234,0.333,0.144,0.0,0.9,0.9,0.603,0.702,0.225,0.0,0.9,0.9,0.9,0.9,0.234,0.261,0.9,0.261,0.432,0.0,0.637801248,0.258780638,0.512614346,0.919061884,0.480855174,0.9,0.9,0.9,0.9,0.9
674,0.9,0.9,0.9,0.9,0.9,0.198,0.261,0.09,0.468,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.171,0.459,0.9,0.072,0.558,0.0,0.9,0.9,0.9,0.198,0.378,0.153,0.0,0.9,0.9,0.9,0.9,0.108,0.315,0.9,0.081,0.9,0.9,0.9,0.9,0.117,0.144,0.9,0.063,0.234,0.0,0.9,0.9,0.891,0.9,0.9,0.729,0.0,0.9,0.9,0.9,0.9,0.9,0.567,0.594,0.9,0.459,0.459,0.0,0.9,0.9,0.9,0.9,0.234,0.369,0.144,0.0,0.9,0.9,0.639,0.729,0.234,0.0,0.9,0.9,0.9,0.9,0.315,0.315,0.9,0.288,0.432,0.0,0.638034479,0.258720143,0.51253928,0.916976102,0.4806747,0.9,0.9,0.9,0.9,0.9
675,0.9,0.9,0.9,0.9,0.9,0.225,0.288,0.099,0.468,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.18,0.486,0.9,0.063,0.558,0.0,0.9,0.9,0.9,0.234,0.405,0.171,0.0,0.9,0.9,0.9,0.9,0.117,0.36,0.9,0.09,0.9,0.9,0.9,0.9,0.117,0.135,0.9,0.063,0.234,0.0,0.9,0.9,0.891,0.9,0.9,0.72,0.0,0.9,0.9,0.9,0.9,0.9,0.576,0.621,0.9,0.45,0.459,0.0,0.9,0.9,0.9,0.9,0.243,0.396,0.135,0.0,0.9,0.9,0.675,0.756,0.243,0.0,0.9,0.9,0.9,0.9,0.369,0.36,0.9,0.306,0.432,0.0,0.63824555,0.258659108,0.512449884,0.914720658,0.480495833,0.9,0.9,0.9,0.9,0.9
