Time_Index,Nuclear_1,Hydro_Res_1,Hydro_RoR_1,PV_1_0,Wind_1_0,Wind_1_1,Wind_1_2,Nuclear_2,Hydro_Res_2,Hydro_RoR_2,PV_2_0,Wind_2_0,Wind_2_1,Wind_2_2,Nuclear_3,Hydro_Res_3,Hydro_RoR_3,PV_3_0,Wind_3_0,Wind_3_1,Wind_3_2,Nuclear_4,PV_4_0,Wind_4_0,Wind_4_1,Wind_4_2,Nuclear_5,Hydro_Res_5,Hydro_RoR_5,PV_5_0,Wind_5_0,Wind_5_1,Wind_5_2,Nuclear_6,Hydro_Res_6,Hydro_RoR_6,PV_6_0,Wind_6_0,Wind_6_1,Wind_6_2,Hydro_Can,CCGT_1,CCGT_2,CCGT_3,CCGT_4,CCGT_5,CCGT_6,OCGT_F_1,OCGT_F_2,OCGT_F_3,OCGT_F_4,OCGT_F_5,OCGT_F_6,CCGT_CCS_1,CCGT_CCS_2,CCGT_CCS_3,CCGT_CCS_4,CCGT_CCS_5,CCGT_CCS_6,Wind_offshore_2,Wind_offshore_4,PHS_1,PHS_2,PHS_3,PHS_5,PHS_6,Storage_bat_1,Storage_bat_2,Storage_bat_3,Storage_bat_4,Storage_bat_5,Storage_bat_6
140,1,0.381493314,0.653203523,0,0.586550347,0.40246244,0.25473743,1,0.605273121,0.501137075,0,0.351992274,0.315877336,0.186444988,1,0.589537055,0.606261483,0,0.29681773,0.232171427,0.221608123,1,0,0.325959633,0.263485953,0.289533193,1,0.598222557,0.517378263,0,0.59385654,0.379481077,0.226948655,1,0.713887465,0.41161054,0,0.720679672,0.642349729,0.526183134,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.124522574,0.357368482,1,1,1,1,1,1,1,1,1,1,1
141,1,0.381493314,0.653203523,0,0.590381658,0.413939975,0.264389794,1,0.605273121,0.501137075,0,0.338242837,0.303835766,0.171029704,1,0.589537055,0.606261483,0,0.28042379,0.230441984,0.210484063,1,0,0.326791894,0.25608249,0.294590998,1,0.598222557,0.517378263,0,0.627909239,0.399729688,0.209608238,1,0.713887465,0.41161054,0,0.753686789,0.667240521,0.557764597,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.060140568,0.424115552,1,1,1,1,1,1,1,1,1,1,1
142,1,0.381493314,0.653203523,0,0.588277373,0.417487046,0.256991704,1,0.605273121,0.501137075,0,0.320955425,0.293423979,0.16397709,1,0.589537055,0.606261483,0,0.253046579,0.217368785,0.178955035,1,0,0.340312986,0.250750241,0.351728029,1,0.598222557,0.517378263,0,0.647617743,0.411028702,0.212113003,1,0.713887465,0.41161054,0,0.774140421,0.696174511,0.610991263,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.059837231,0.517414498,1,1,1,1,1,1,1,1,1,1,1
143,1,0.381493314,0.653203523,0,0.569506363,0.413419697,0.254104606,1,0.605273121,0.501137075,0,0.310898208,0.287715305,0.151831323,1,0.589537055,0.606261483,0,0.259693087,0.221682316,0.188878587,1,0,0.363897752,0.280430666,0.363228056,1,0.598222557,0.517378263,0,0.660499757,0.418954367,0.205161301,1,0.713887465,0.41161054,0,0.801478373,0.712376355,0.643615068,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.084452768,0.658592056,1,1,1,1,1,1,1,1,1,1,1
144,1,0.381493314,0.653203523,0,0.550424676,0.411061786,0.246587911,1,0.605273121,0.501137075,0,0.316653397,0.299485461,0.149454983,1,0.589537055,0.606261483,0,0.314124198,0.271182394,0.212602768,1,0,0.504128212,0.389647058,0.403448225,1,0.598222557,0.517378263,0,0.672698352,0.435913874,0.222638009,1,0.713887465,0.41161054,0,0.802869539,0.715073668,0.660451302,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.047989676,0.742422809,1,1,1,1,1,1,1,1,1,1,1
145,1,0.381493314,0.653203523,0,0.525746892,0.40688024,0.248141451,1,0.605273121,0.501137075,0,0.331869629,0.319144309,0.153000858,1,0.589537055,0.606261483,0,0.372763776,0.3365937,0.246172006,1,0,0.638346712,0.474853613,0.361297473,1,0.598222557,0.517378263,0,0.676195787,0.443118354,0.227175396,1,0.713887465,0.41161054,0,0.812397337,0.723000396,0.672443658,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.045623544,0.801416571,1,1,1,1,1,1,1,1,1,1,1
146,1,0.381493314,0.653203523,0,0.506141956,0.404654289,0.243291469,1,0.605273121,0.501137075,0,0.342956401,0.329521846,0.155241241,1,0.589537055,0.606261483,0,0.447542822,0.425588049,0.319207453,1,0,0.516104549,0.376749828,0.412963685,1,0.598222557,0.517378263,0,0.691593793,0.463234538,0.234543831,1,0.713887465,0.41161054,0,0.810436683,0.726096457,0.658961559,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.096420225,0.82619522,1,1,1,1,1,1,1,1,1,1,1
147,1,0.381493314,0.653203523,0,0.486296719,0.395046921,0.248368314,1,0.605273121,0.501137075,0,0.36401971,0.347728466,0.161652777,1,0.589537055,0.606261483,0,0.376165187,0.365659646,0.336710159,1,0,0.696845746,0.560611987,0.55138994,1,0.598222557,0.517378263,0,0.696776277,0.509300186,0.253659213,1,0.713887465,0.41161054,0,0.797576269,0.721514055,0.65043698,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.33692534,0.838985797,1,1,1,1,1,1,1,1,1,1,1
148,1,0.381493314,0.653203523,0,0.472544874,0.391592281,0.249781611,1,0.605273121,0.501137075,0,0.386131192,0.358697006,0.173585455,1,0.589537055,0.606261483,0,0.421890535,0.394333081,0.312972238,1,0,0.773519053,0.697730168,0.597054317,1,0.598222557,0.517378263,0,0.719199228,0.541750799,0.288127596,1,0.713887465,0.41161054,0,0.793158557,0.741474498,0.674727807,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.411132713,0.843727546,1,1,1,1,1,1,1,1,1,1,1
149,1,0.381493314,0.653203523,0,0.462576023,0.388037543,0.236200371,1,0.605273121,0.501137075,0,0.415744546,0.390158726,0.194647395,1,0.589537055,0.606261483,0,0.470048612,0.450206772,0.398167338,1,0,0.796529689,0.760585227,0.654033982,1,0.598222557,0.517378263,0,0.719864894,0.57207033,0.364650971,1,0.713887465,0.41161054,0,0.782425138,0.757865921,0.672940088,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.432063673,0.845553848,1,1,1,1,1,1,1,1,1,1,1
150,1,0.381493314,0.653203523,0,0.451339961,0.395929945,0.243801181,1,0.605273121,0.501137075,0,0.464696606,0.41243214,0.186305253,1,0.589537055,0.606261483,0,0.513435534,0.460381101,0.391461041,1,0,0.813721057,0.773189829,0.685218249,1,0.598222557,0.517378263,0,0.721979531,0.580020103,0.364189487,1,0.713887465,0.41161054,0,0.786107473,0.760927577,0.645412392,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5753121,0.847613375,1,1,1,1,1,1,1,1,1,1,1
151,1,0.381493314,0.653203523,0.106980351,0.45400641,0.397868222,0.249868433,1,0.605273121,0.501137075,0.023789929,0.499474202,0.441052592,0.214195466,1,0.589537055,0.606261483,0.03363404,0.530104204,0.490743329,0.425976055,1,0.03275693,0.776622656,0.72459558,0.681598132,1,0.598222557,0.517378263,0.0225229,0.721688135,0.593450149,0.342562775,1,0.713887465,0.41161054,0.023768137,0.785839269,0.763308021,0.646714779,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.550885455,0.842821566,1,1,1,1,1,1,1,1,1,1,1
152,1,0.381493314,0.653203523,0.227712302,0.45379988,0.393332111,0.245049158,1,0.605273121,0.501137075,0.081701047,0.522734257,0.481931401,0.259498965,1,0.589537055,0.606261483,0.083716308,0.491952328,0.474929657,0.458689646,1,0.088463372,0.774443686,0.701353712,0.60949272,1,0.598222557,0.517378263,0.089686383,0.738247843,0.63848317,0.424865198,1,0.713887465,0.41161054,0.167129239,0.787227074,0.759754686,0.644573902,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.52740012,0.826027706,1,1,1,1,1,1,1,1,1,1,1
153,1,0.381493314,0.653203523,0.182497658,0.428342376,0.374237604,0.248361493,1,0.605273121,0.501137075,0.128111109,0.549695827,0.504483392,0.28061219,1,0.589537055,0.606261483,0.099578059,0.508597288,0.464104758,0.425812975,1,0.101191693,0.810242838,0.754034275,0.689658823,1,0.598222557,0.517378263,0.174618223,0.712180593,0.649298311,0.49560217,1,0.713887465,0.41161054,0.269339554,0.768748405,0.740733145,0.642229672,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.720126465,0.794927033,1,1,1,1,1,1,1,1,1,1,1
154,1,0.381493314,0.653203523,0.157613685,0.40510484,0.350277651,0.234905765,1,0.605273121,0.501137075,0.156626236,0.548575616,0.504295582,0.299432396,1,0.589537055,0.606261483,0.13155877,0.558865963,0.519260292,0.454513412,1,0.136478034,0.81357519,0.776968572,0.598833721,1,0.598222557,0.517378263,0.211643071,0.669950622,0.605763949,0.486966067,1,0.713887465,0.41161054,0.266179707,0.730968139,0.726293836,0.651280224,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.744607595,0.762263287,1,1,1,1,1,1,1,1,1,1,1
155,1,0.381493314,0.653203523,0.178515917,0.391256435,0.348570312,0.245958636,1,0.605273121,0.501137075,0.182578251,0.546076767,0.511519998,0.365926052,1,0.589537055,0.606261483,0.134439715,0.648053441,0.60417102,0.591493575,1,0.156075574,0.760851747,0.756765996,0.527124915,1,0.598222557,0.517378263,0.201894884,0.658074782,0.586081588,0.520902683,1,0.713887465,0.41161054,0.241130433,0.739955884,0.736142694,0.653742834,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.750072606,0.756009798,1,1,1,1,1,1,1,1,1,1,1
156,1,0.381493314,0.653203523,0.173503707,0.408732003,0.364347333,0.281742072,1,0.605273121,0.501137075,0.1747084,0.56747399,0.566104548,0.452437613,1,0.589537055,0.606261483,0.155728231,0.696489855,0.632708175,0.627532656,1,0.142088018,0.770714111,0.761537733,0.551057938,1,0.598222557,0.517378263,0.18581533,0.668898399,0.602678883,0.55872485,1,0.713887465,0.41161054,0.197726634,0.725081374,0.724231372,0.643938811,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.808180227,0.766360352,1,1,1,1,1,1,1,1,1,1,1
157,1,0.381493314,0.653203523,0.1609776,0.450417536,0.403510803,0.338453009,1,0.605273121,0.501137075,0.145823877,0.588430271,0.614987036,0.474870129,1,0.589537055,0.606261483,0.156866233,0.69814061,0.64187224,0.682025914,1,0.251848471,0.604688547,0.591741397,0.57268216,1,0.598222557,0.517378263,0.175679451,0.702490948,0.628812511,0.595726594,1,0.713887465,0.41161054,0.165833539,0.71531998,0.70069321,0.653603741,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.846020154,0.778440125,1,1,1,1,1,1,1,1,1,1,1
158,1,0.381493314,0.653203523,0.131870062,0.513435638,0.4605523,0.429405521,1,0.605273121,0.501137075,0.10139895,0.639572999,0.624393073,0.498878656,1,0.589537055,0.606261483,0.177081905,0.589986487,0.585244086,0.562573628,1,0.326708439,0.742031994,0.706240781,0.734518278,1,0.598222557,0.517378263,0.170787584,0.710057967,0.633225409,0.539135765,1,0.713887465,0.41161054,0.15214247,0.741741698,0.687792379,0.684777055,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.848705666,0.802352271,1,1,1,1,1,1,1,1,1,1,1
159,1,0.381493314,0.653203523,0.096625708,0.585222914,0.519161078,0.483599419,1,0.605273121,0.501137075,0.066695146,0.649381777,0.612982331,0.498159234,1,0.589537055,0.606261483,0.195306768,0.650784306,0.602060105,0.586463541,1,0.320306236,0.768630735,0.748416015,0.715457609,1,0.598222557,0.517378263,0.13804513,0.715098795,0.661977326,0.570747488,1,0.713887465,0.41161054,0.134537578,0.743331624,0.677350818,0.650471057,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.848138474,0.82151626,1,1,1,1,1,1,1,1,1,1,1
160,1,0.381493314,0.653203523,0.060370118,0.655034615,0.588261481,0.544378439,1,0.605273121,0.501137075,0.069433768,0.666931584,0.62030731,0.477573353,1,0.589537055,0.606261483,0.209559699,0.713593062,0.65401509,0.654475594,1,0.100495924,0.785297099,0.755365454,0.707514347,1,0.598222557,0.517378263,0.117947429,0.684657671,0.655507991,0.580079347,1,0.713887465,0.41161054,0.086037244,0.742956308,0.662186802,0.61116241,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.843305206,0.833669918,1,1,1,1,1,1,1,1,1,1,1
161,1,0.381493314,0.653203523,0.011180003,0.71411599,0.643496711,0.605484253,1,0.605273121,0.501137075,0.034516407,0.677322687,0.606455596,0.451328241,1,0.589537055,0.606261483,0.06468575,0.730291962,0.673311751,0.655817997,1,0.061760771,0.771326668,0.732772315,0.691513052,1,0.598222557,0.517378263,0.040174937,0.635395737,0.586217202,0.491603906,1,0.713887465,0.41161054,0.03418714,0.717694352,0.607214354,0.565889469,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.849737042,0.84561125,1,1,1,1,1,1,1,1,1,1,1
162,1,0.381493314,0.653203523,0,0.743901604,0.679022305,0.622023337,1,0.605273121,0.501137075,0,0.691415026,0.61075445,0.449077739,1,0.589537055,0.606261483,0,0.724952411,0.658229464,0.67585836,1,0,0.782602796,0.732112672,0.730646669,1,0.598222557,0.517378263,0,0.619530169,0.527638734,0.490412109,1,0.713887465,0.41161054,0,0.723065647,0.613734815,0.546783167,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.849243003,0.849884554,1,1,1,1,1,1,1,1,1,1,1
163,1,0.381493314,0.653203523,0,0.766163944,0.700231603,0.644149673,1,0.605273121,0.501137075,0,0.713307676,0.61019396,0.434143121,1,0.589537055,0.606261483,0,0.76140618,0.718169265,0.710825905,1,0,0.809758209,0.814444982,0.690119726,1,0.598222557,0.517378263,0,0.657584653,0.570762904,0.45883965,1,0.713887465,0.41161054,0,0.739487541,0.613992248,0.504445098,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.849922607,0.84933874,1,1,1,1,1,1,1,1,1,1,1
164,1,0.381493314,0.653203523,0,0.773029021,0.707431581,0.635095996,1,0.605273121,0.501137075,0,0.73057295,0.634412285,0.488631186,1,0.589537055,0.606261483,0,0.80510285,0.768474872,0.760793765,1,0,0.814094399,0.79610121,0.780331903,1,0.598222557,0.517378263,0,0.706570151,0.62536052,0.537185973,1,0.713887465,0.41161054,0,0.757498073,0.611532854,0.505494096,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.849948761,0.849860899,1,1,1,1,1,1,1,1,1,1,1
165,1,0.381493314,0.653203523,0,0.764858821,0.722938177,0.660736565,1,0.605273121,0.501137075,0,0.75033285,0.627562887,0.478067408,1,0.589537055,0.606261483,0,0.790996877,0.756018169,0.705303576,1,0,0.836432358,0.813505857,0.807280378,1,0.598222557,0.517378263,0,0.749211782,0.633172133,0.587467102,1,0.713887465,0.41161054,0,0.776548507,0.676691396,0.575106536,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.85,0.849996116,1,1,1,1,1,1,1,1,1,1,1
166,1,0.381493314,0.653203523,0,0.758449818,0.721540454,0.673546562,1,0.605273121,0.501137075,0,0.756008823,0.641527585,0.486557312,1,0.589537055,0.606261483,0,0.835220551,0.815240602,0.789902916,1,0,0.845199067,0.842309225,0.783851629,1,0.598222557,0.517378263,0,0.787198231,0.676190799,0.596276707,1,0.713887465,0.41161054,0,0.7949102,0.712020271,0.621438218,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.85,0.842520946,1,1,1,1,1,1,1,1,1,1,1
167,1,0.381493314,0.653203523,0,0.7630274,0.731336351,0.671828969,1,0.605273121,0.501137075,0,0.776675185,0.662674148,0.510070095,1,0.589537055,0.606261483,0,0.847807691,0.837498691,0.831514301,1,0,0.844348539,0.838411243,0.830040995,1,0.598222557,0.517378263,0,0.81398118,0.699786324,0.603015055,1,0.713887465,0.41161054,0,0.816162355,0.755252726,0.644822643,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.85,0.84999832,1,1,1,1,1,1,1,1,1,1,1
168,1,0.381493314,0.653203523,0,0.760688829,0.730229649,0.692419641,1,0.605273121,0.501137075,0,0.792764083,0.663137455,0.555031347,1,0.589537055,0.606261483,0,0.846472344,0.834192592,0.798782253,1,0,0.845902026,0.845443399,0.847704816,1,0.598222557,0.517378263,0,0.812410547,0.727121233,0.647337571,1,0.713887465,0.41161054,0,0.829028764,0.773268063,0.658684418,0.415844513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.85,0.85,1,1,1,1,1,1,1,1,1,1,1
