Global_conventional_diesel_price_per_mmbtu,Conventional_diesel_co2_per_mmbtu,Syn_diesel_co2_per_mmbtu,Bio_diesel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1
,,,,4260,69613
,,,,4261,69613
,,,,4262,69613
,,,,4263,69613
,,,,4264,69613
,,,,4265,69613
,,,,4266,69613
,,,,4267,69613
,,,,4268,69613
,,,,4269,69613
,,,,4270,69613
,,,,4271,69613
,,,,4272,69613
,,,,4273,69613
,,,,4274,69613
,,,,4275,69613
,,,,4276,69613
,,,,4277,69613
,,,,4278,69613
,,,,4279,69613
,,,,4280,69613
,,,,4281,69613
,,,,4282,69613
,,,,4283,69613
,,,,4284,69613
,,,,4285,69613
,,,,4286,69613
,,,,4287,69613
,,,,4288,69613
,,,,4289,69613
,,,,4290,69613
,,,,4291,69613
,,,,4292,69613
,,,,4293,69613
,,,,4294,69613
,,,,4295,69613
,,,,4296,69613
,,,,4297,69613
,,,,4298,69613
,,,,4299,69613
,,,,4300,69613
,,,,4301,69613
,,,,4302,69613
,,,,4303,69613
,,,,4304,69613
,,,,4305,69613
,,,,4306,69613
,,,,4307,69613
,,,,4308,69613
,,,,4309,69613
,,,,4310,69613
,,,,4311,69613
,,,,4312,69613
,,,,4313,69613
,,,,4314,69613
,,,,4315,69613
,,,,4316,69613
,,,,4317,69613
,,,,4318,69613
,,,,4319,69613
,,,,4320,69613
,,,,4321,69613
,,,,4322,69613
,,,,4323,69613
,,,,4324,69613
,,,,4325,69613
,,,,4326,69613
,,,,4327,69613
,,,,4328,69613
,,,,4329,69613
,,,,4330,69613
,,,,4331,69613
,,,,4332,69613
,,,,4333,69613
,,,,4334,69613
,,,,4335,69613
,,,,4336,69613
,,,,4337,69613
,,,,4338,69613
,,,,4339,69613
,,,,4340,69613
,,,,4341,69613
,,,,4342,69613
,,,,4343,69613
,,,,4344,69613
,,,,4345,69613
,,,,4346,69613
,,,,4347,69613
,,,,4348,69613
,,,,4349,69613
,,,,4350,69613
,,,,4351,69613
,,,,4352,69613
,,,,4353,69613
,,,,4354,69613
,,,,4355,69613
,,,,4356,69613
,,,,4357,69613
,,,,4358,69613
,,,,4359,69613
,,,,4360,69613
,,,,4361,69613
,,,,4362,69613
,,,,4363,69613
,,,,4364,69613
,,,,4365,69613
,,,,4366,69613
,,,,4367,69613
,,,,4368,69613
,,,,4369,69613
,,,,4370,69613
,,,,4371,69613
,,,,4372,69613
,,,,4373,69613
,,,,4374,69613
,,,,4375,69613
,,,,4376,69613
,,,,4377,69613
,,,,4378,69613
,,,,4379,69613
,,,,4380,69613
,,,,4381,69613
,,,,4382,69613
,,,,4383,69613
,,,,4384,69613
,,,,4385,69613
,,,,4386,69613
,,,,4387,69613
,,,,4388,69613
,,,,4389,69613
,,,,4390,69613
,,,,4391,69613
,,,,4392,69613
,,,,4393,69613
,,,,4394,69613
,,,,4395,69613
,,,,4396,69613
,,,,4397,69613
,,,,4398,69613
,,,,4399,69613
,,,,4400,69613
,,,,4401,69613
,,,,4402,69613
,,,,4403,69613
,,,,4404,69613
,,,,4405,69613
,,,,4406,69613
,,,,4407,69613
,,,,4408,69613
,,,,4409,69613
,,,,4410,69613
,,,,4411,69613
,,,,4412,69613
,,,,4413,69613
,,,,4414,69613
,,,,4415,69613
,,,,4416,69613
,,,,4417,69613
,,,,4418,69613
,,,,4419,69613
,,,,4420,69613
,,,,4421,69613
,,,,4422,69613
,,,,4423,69613
,,,,4424,69613
,,,,4425,69613
,,,,4426,69613
,,,,4427,69613
,,,,4428,69613
,,,,4429,69613
,,,,4430,69613
,,,,4431,69613
,,,,4432,69613
,,,,4433,69613
,,,,4434,69613
,,,,4435,69613
,,,,4436,69613
,,,,4437,69613
,,,,4438,69613
,,,,4439,69613
,,,,4440,69613
,,,,4441,69613
,,,,4442,69613
,,,,4443,69613
,,,,4444,69613
,,,,4445,69613
,,,,4446,69613
,,,,4447,69613
,,,,4448,69613
,,,,4449,69613
,,,,4450,69613
,,,,4451,69613
,,,,4452,69613
,,,,4453,69613
,,,,4454,69613
,,,,4455,69613
,,,,4456,69613
,,,,4457,69613
,,,,4458,69613
,,,,4459,69613
,,,,4460,69613
,,,,4461,69613
,,,,4462,69613
,,,,4463,69613
,,,,4464,69613
,,,,4465,69613
,,,,4466,69613
,,,,4467,69613
,,,,4468,69613
,,,,4469,69613
,,,,4470,69613
,,,,4471,69613
,,,,4472,69613
,,,,4473,69613
,,,,4474,69613
,,,,4475,69613
,,,,4476,69613
,,,,4477,69613
,,,,4478,69613
,,,,4479,69613
,,,,4480,69613
,,,,4481,69613
,,,,4482,69613
,,,,4483,69613
,,,,4484,69613
,,,,4485,69613
,,,,4486,69613
,,,,4487,69613
,,,,4488,69613
,,,,4489,69613
,,,,4490,69613
,,,,4491,69613
,,,,4492,69613
,,,,4493,69613
,,,,4494,69613
,,,,4495,69613
,,,,4496,69613
,,,,4497,69613
,,,,4498,69613
,,,,4499,69613
,,,,4500,69613
,,,,4501,69613
,,,,4502,69613
,,,,4503,69613
,,,,4504,69613
,,,,4505,69613
,,,,4506,69613
,,,,4507,69613
,,,,4508,69613
,,,,4509,69613
,,,,4510,69613
,,,,4511,69613
,,,,4512,69613
,,,,4513,69613
,,,,4514,69613
,,,,4515,69613
,,,,4516,69613
,,,,4517,69613
,,,,4518,69613
,,,,4519,69613
,,,,4520,69613
,,,,4521,69613
,,,,4522,69613
,,,,4523,69613
,,,,4524,69613
,,,,4525,69613
,,,,4526,69613
,,,,4527,69613
,,,,4528,69613
,,,,4529,69613
,,,,4530,69613
,,,,4531,69613
,,,,4532,69613
,,,,4533,69613
,,,,4534,69613
,,,,4535,69613
,,,,4536,69613
,,,,4537,69613
,,,,4538,69613
,,,,4539,69613
,,,,4540,69613
,,,,4541,69613
,,,,4542,69613
,,,,4543,69613
,,,,4544,69613
,,,,4545,69613
,,,,4546,69613
,,,,4547,69613
,,,,4548,69613
,,,,4549,69613
,,,,4550,69613
,,,,4551,69613
,,,,4552,69613
,,,,4553,69613
,,,,4554,69613
,,,,4555,69613
,,,,4556,69613
,,,,4557,69613
,,,,4558,69613
,,,,4559,69613
,,,,4560,69613
,,,,4561,69613
,,,,4562,69613
,,,,4563,69613
,,,,4564,69613
,,,,4565,69613
,,,,4566,69613
,,,,4567,69613
,,,,4568,69613
,,,,4569,69613
,,,,4570,69613
,,,,4571,69613
,,,,4572,69613
,,,,4573,69613
,,,,4574,69613
,,,,4575,69613
,,,,4576,69613
,,,,4577,69613
,,,,4578,69613
,,,,4579,69613
,,,,4580,69613
,,,,4581,69613
,,,,4582,69613
,,,,4583,69613
,,,,4584,69613
,,,,4585,69613
,,,,4586,69613
,,,,4587,69613
,,,,4588,69613
,,,,4589,69613
,,,,4590,69613
,,,,4591,69613
,,,,4592,69613
,,,,4593,69613
,,,,4594,69613
,,,,4595,69613
,,,,4596,69613
,,,,4597,69613
,,,,4598,69613
,,,,4599,69613
,,,,4600,69613
,,,,4601,69613
,,,,4602,69613
,,,,4603,69613
,,,,4604,69613
,,,,4605,69613
,,,,4606,69613
,,,,4607,69613
,,,,4608,69613
,,,,4609,69613
,,,,4610,69613
,,,,4611,69613
,,,,4612,69613
,,,,4613,69613
,,,,4614,69613
,,,,4615,69613
,,,,4616,69613
,,,,4617,69613
,,,,4618,69613
,,,,4619,69613
,,,,4620,69613
,,,,4621,69613
,,,,4622,69613
,,,,4623,69613
,,,,4624,69613
,,,,4625,69613
,,,,4626,69613
,,,,4627,69613
,,,,4628,69613
,,,,4629,69613
,,,,4630,69613
,,,,4631,69613
,,,,4632,69613
,,,,4633,69613
,,,,4634,69613
,,,,4635,69613
,,,,4636,69613
,,,,4637,69613
,,,,4638,69613
,,,,4639,69613
,,,,4640,69613
,,,,4641,69613
,,,,4642,69613
,,,,4643,69613
,,,,4644,69613
,,,,4645,69613
,,,,4646,69613
,,,,4647,69613
,,,,4648,69613
,,,,4649,69613
,,,,4650,69613
,,,,4651,69613
,,,,4652,69613
,,,,4653,69613
,,,,4654,69613
,,,,4655,69613
,,,,4656,69613
,,,,4657,69613
,,,,4658,69613
,,,,4659,69613
,,,,4660,69613
,,,,4661,69613
,,,,4662,69613
,,,,4663,69613
,,,,4664,69613
,,,,4665,69613
,,,,4666,69613
,,,,4667,69613
,,,,4668,69613
,,,,4669,69613
,,,,4670,69613
,,,,4671,69613
,,,,4672,69613
,,,,4673,69613
,,,,4674,69613
,,,,4675,69613
,,,,4676,69613
,,,,4677,69613
,,,,4678,69613
,,,,4679,69613
,,,,4680,69613
,,,,4681,69613
,,,,4682,69613
,,,,4683,69613
,,,,4684,69613
,,,,4685,69613
,,,,4686,69613
,,,,4687,69613
,,,,4688,69613
,,,,4689,69613
,,,,4690,69613
,,,,4691,69613
,,,,4692,69613
,,,,4693,69613
,,,,4694,69613
,,,,4695,69613
,,,,4696,69613
,,,,4697,69613
,,,,4698,69613
,,,,4699,69613
,,,,4700,69613
,,,,4701,69613
,,,,4702,69613
,,,,4703,69613
,,,,4704,69613
,,,,4705,69613
,,,,4706,69613
,,,,4707,69613
,,,,4708,69613
,,,,4709,69613
,,,,4710,69613
,,,,4711,69613
,,,,4712,69613
,,,,4713,69613
,,,,4714,69613
,,,,4715,69613
,,,,4716,69613
,,,,4717,69613
,,,,4718,69613
,,,,4719,69613
,,,,4720,69613
,,,,4721,69613
,,,,4722,69613
,,,,4723,69613
,,,,4724,69613
,,,,4725,69613
,,,,4726,69613
,,,,4727,69613
,,,,4728,69613
,,,,4729,69613
,,,,4730,69613
,,,,4731,69613
,,,,4732,69613
,,,,4733,69613
,,,,4734,69613
,,,,4735,69613
,,,,4736,69613
,,,,4737,69613
,,,,4738,69613
,,,,4739,69613
,,,,4740,69613
,,,,4741,69613
,,,,4742,69613
,,,,4743,69613
,,,,4744,69613
,,,,4745,69613
,,,,4746,69613
,,,,4747,69613
,,,,4748,69613
,,,,4749,69613
,,,,4750,69613
,,,,4751,69613
,,,,4752,69613
,,,,4753,69613
,,,,4754,69613
,,,,4755,69613
,,,,4756,69613
,,,,4757,69613
,,,,4758,69613
,,,,4759,69613
,,,,4760,69613
,,,,4761,69613
,,,,4762,69613
,,,,4763,69613
,,,,4764,69613
,,,,4765,69613
,,,,4766,69613
,,,,4767,69613
,,,,4768,69613
,,,,4769,69613
,,,,4770,69613
,,,,4771,69613
,,,,4772,69613
,,,,4773,69613
,,,,4774,69613
,,,,4775,69613
,,,,4776,69613
,,,,4777,69613
,,,,4778,69613
,,,,4779,69613
,,,,4780,69613
,,,,4781,69613
,,,,4782,69613
,,,,4783,69613
,,,,4784,69613
,,,,4785,69613
,,,,4786,69613
,,,,4787,69613
,,,,4788,69613
,,,,4789,69613
,,,,4790,69613
,,,,4791,69613
,,,,4792,69613
,,,,4793,69613
,,,,4794,69613
,,,,4795,69613
,,,,4796,69613
,,,,4797,69613
,,,,4798,69613
,,,,4799,69613
,,,,4800,69613
,,,,4801,69613
,,,,4802,69613
,,,,4803,69613
,,,,4804,69613
,,,,4805,69613
,,,,4806,69613
,,,,4807,69613
,,,,4808,69613
,,,,4809,69613
,,,,4810,69613
,,,,4811,69613
,,,,4812,69613
,,,,4813,69613
,,,,4814,69613
,,,,4815,69613
,,,,4816,69613
,,,,4817,69613
,,,,4818,69613
,,,,4819,69613
,,,,4820,69613
,,,,4821,69613
,,,,4822,69613
,,,,4823,69613
,,,,4824,69613
,,,,4825,69613
,,,,4826,69613
,,,,4827,69613
,,,,4828,69613
,,,,4829,69613
,,,,4830,69613
,,,,4831,69613
,,,,4832,69613
,,,,4833,69613
,,,,4834,69613
,,,,4835,69613
,,,,4836,69613
,,,,4837,69613
,,,,4838,69613
,,,,4839,69613
,,,,4840,69613
,,,,4841,69613
,,,,4842,69613
,,,,4843,69613
,,,,4844,69613
,,,,4845,69613
,,,,4846,69613
,,,,4847,69613
,,,,4848,69613
,,,,4849,69613
,,,,4850,69613
,,,,4851,69613
,,,,4852,69613
,,,,4853,69613
,,,,4854,69613
,,,,4855,69613
,,,,4856,69613
,,,,4857,69613
,,,,4858,69613
,,,,4859,69613
,,,,4860,69613
,,,,4861,69613
,,,,4862,69613
,,,,4863,69613
,,,,4864,69613
,,,,4865,69613
,,,,4866,69613
,,,,4867,69613
,,,,4868,69613
,,,,4869,69613
,,,,4870,69613
,,,,4871,69613
,,,,4872,69613
,,,,4873,69613
,,,,4874,69613
,,,,4875,69613
,,,,4876,69613
,,,,4877,69613
,,,,4878,69613
,,,,4879,69613
,,,,4880,69613
,,,,4881,69613
,,,,4882,69613
,,,,4883,69613
,,,,4884,69613
,,,,4885,69613
,,,,4886,69613
,,,,4887,69613
,,,,4888,69613
,,,,4889,69613
,,,,4890,69613
,,,,4891,69613
,,,,4892,69613
,,,,4893,69613
,,,,4894,69613
,,,,4895,69613
,,,,4896,69613
,,,,4897,69613
,,,,4898,69613
,,,,4899,69613
,,,,4900,69613
,,,,4901,69613
,,,,4902,69613
,,,,4903,69613
,,,,4904,69613
,,,,4905,69613
,,,,4906,69613
,,,,4907,69613
,,,,4908,69613
,,,,4909,69613
,,,,4910,69613
,,,,4911,69613
,,,,4912,69613
,,,,4913,69613
,,,,4914,69613
,,,,4915,69613
,,,,4916,69613
,,,,4917,69613
,,,,4918,69613
,,,,4919,69613
,,,,4920,69613
,,,,4921,69613
,,,,4922,69613
,,,,4923,69613
,,,,4924,69613
,,,,4925,69613
,,,,4926,69613
,,,,4927,69613
,,,,4928,69613
,,,,4929,69613
,,,,4930,69613
,,,,4931,69613
,,,,4932,69613
,,,,4933,69613
,,,,4934,69613
,,,,4935,69613
,,,,4936,69613
,,,,4937,69613
,,,,4938,69613
,,,,4939,69613
,,,,4940,69613
,,,,4941,69613
,,,,4942,69613
,,,,4943,69613
,,,,4944,69613
,,,,4945,69613
,,,,4946,69613
,,,,4947,69613
,,,,4948,69613
,,,,4949,69613
,,,,4950,69613
,,,,4951,69613
,,,,4952,69613
,,,,4953,69613
,,,,4954,69613
,,,,4955,69613
,,,,4956,69613
,,,,4957,69613
,,,,4958,69613
,,,,4959,69613
,,,,4960,69613
,,,,4961,69613
,,,,4962,69613
,,,,4963,69613
,,,,4964,69613
,,,,4965,69613
,,,,4966,69613
,,,,4967,69613
,,,,4968,69613
,,,,4969,69613
,,,,4970,69613
,,,,4971,69613
,,,,4972,69613
,,,,4973,69613
,,,,4974,69613
,,,,4975,69613
,,,,4976,69613
,,,,4977,69613
,,,,4978,69613
,,,,4979,69613
,,,,4980,69613
,,,,4981,69613
,,,,4982,69613
,,,,4983,69613
,,,,4984,69613
,,,,4985,69613
,,,,4986,69613
,,,,4987,69613
,,,,4988,69613
,,,,4989,69613
,,,,4990,69613
,,,,4991,69613
,,,,4992,69613
,,,,4993,69613
,,,,4994,69613
,,,,4995,69613
,,,,4996,69613
,,,,4997,69613
,,,,4998,69613
,,,,4999,69613
,,,,5000,69613
,,,,5001,69613
,,,,5002,69613
,,,,5003,69613
,,,,5004,69613
,,,,5005,69613
,,,,5006,69613
,,,,5007,69613
,,,,5008,69613
,,,,5009,69613
,,,,5010,69613
,,,,5011,69613
,,,,5012,69613
,,,,5013,69613
,,,,5014,69613
,,,,5015,69613
,,,,5016,69613
,,,,5017,69613
,,,,5018,69613
,,,,5019,69613
,,,,5020,69613
,,,,5021,69613
,,,,5022,69613
,,,,5023,69613
,,,,5024,69613
,,,,5025,69613
,,,,5026,69613
,,,,5027,69613
,,,,5028,69613
,,,,5029,69613
,,,,5030,69613
,,,,5031,69613
,,,,5032,69613
,,,,5033,69613
,,,,5034,69613
,,,,5035,69613
,,,,5036,69613
,,,,5037,69613
,,,,5038,69613
,,,,5039,69613
,,,,5040,69613
,,,,5041,69613
,,,,5042,69613
,,,,5043,69613
,,,,5044,69613
,,,,5045,69613
,,,,5046,69613
,,,,5047,69613
,,,,5048,69613
,,,,5049,69613
,,,,5050,69613
,,,,5051,69613
,,,,5052,69613
,,,,5053,69613
,,,,5054,69613
,,,,5055,69613
,,,,5056,69613
,,,,5057,69613
,,,,5058,69613
,,,,5059,69613
,,,,5060,69613
,,,,5061,69613
,,,,5062,69613
,,,,5063,69613
,,,,5064,69613
,,,,5065,69613
,,,,5066,69613
,,,,5067,69613
,,,,5068,69613
,,,,5069,69613
,,,,5070,69613
,,,,5071,69613
,,,,5072,69613
,,,,5073,69613
,,,,5074,69613
,,,,5075,69613
,,,,5076,69613
,,,,5077,69613
,,,,5078,69613
,,,,5079,69613
,,,,5080,69613
,,,,5081,69613
,,,,5082,69613
,,,,5083,69613
,,,,5084,69613
,,,,5085,69613
,,,,5086,69613
,,,,5087,69613
,,,,5088,69613
,,,,5089,69613
,,,,5090,69613
,,,,5091,69613
,,,,5092,69613
,,,,5093,69613
,,,,5094,69613
,,,,5095,69613
,,,,5096,69613
,,,,5097,69613
,,,,5098,69613
,,,,5099,69613
,,,,5100,69613
,,,,5101,69613
,,,,5102,69613
,,,,5103,69613
,,,,5104,69613
,,,,5105,69613
,,,,5106,69613
,,,,5107,69613
,,,,5108,69613
,,,,5109,69613
,,,,5110,69613
,,,,5111,69613
,,,,5112,69613
,,,,5113,69613
,,,,5114,69613
,,,,5115,69613
,,,,5116,69613
,,,,5117,69613
,,,,5118,69613
,,,,5119,69613
,,,,5120,69613
,,,,5121,69613
,,,,5122,69613
,,,,5123,69613
,,,,5124,69613
,,,,5125,69613
,,,,5126,69613
,,,,5127,69613
,,,,5128,69613
,,,,5129,69613
,,,,5130,69613
,,,,5131,69613
,,,,5132,69613
,,,,5133,69613
,,,,5134,69613
,,,,5135,69613
,,,,5136,69613
,,,,5137,69613
,,,,5138,69613
,,,,5139,69613
,,,,5140,69613
,,,,5141,69613
,,,,5142,69613
,,,,5143,69613
,,,,5144,69613
,,,,5145,69613
,,,,5146,69613
,,,,5147,69613
,,,,5148,69613
,,,,5149,69613
,,,,5150,69613
,,,,5151,69613
,,,,5152,69613
,,,,5153,69613
,,,,5154,69613
,,,,5155,69613
,,,,5156,69613
,,,,5157,69613
,,,,5158,69613
,,,,5159,69613
,,,,5160,69613
,,,,5161,69613
,,,,5162,69613
,,,,5163,69613
,,,,5164,69613
,,,,5165,69613
,,,,5166,69613
,,,,5167,69613
,,,,5168,69613
,,,,5169,69613
,,,,5170,69613
,,,,5171,69613
,,,,5172,69613
,,,,5173,69613
,,,,5174,69613
,,,,5175,69613
,,,,5176,69613
,,,,5177,69613
,,,,5178,69613
,,,,5179,69613
,,,,5180,69613
,,,,5181,69613
,,,,5182,69613
,,,,5183,69613
,,,,5184,69613
,,,,5185,69613
,,,,5186,69613
,,,,5187,69613
,,,,5188,69613
,,,,5189,69613
,,,,5190,69613
,,,,5191,69613
,,,,5192,69613
,,,,5193,69613
,,,,5194,69613
,,,,5195,69613
,,,,5196,69613
,,,,5197,69613
,,,,5198,69613
,,,,5199,69613
,,,,5200,69613
,,,,5201,69613
,,,,5202,69613
,,,,5203,69613
,,,,5204,69613
,,,,5205,69613
,,,,5206,69613
,,,,5207,69613
,,,,5208,69613
,,,,5209,69613
,,,,5210,69613
,,,,5211,69613
,,,,5212,69613
,,,,5213,69613
,,,,5214,69613
,,,,5215,69613
,,,,5216,69613
,,,,5217,69613
,,,,5218,69613
,,,,5219,69613
,,,,5220,69613
,,,,5221,69613
,,,,5222,69613
,,,,5223,69613
,,,,5224,69613
,,,,5225,69613
,,,,5226,69613
,,,,5227,69613
,,,,5228,69613
,,,,5229,69613
,,,,5230,69613
,,,,5231,69613
,,,,5232,69613
,,,,5233,69613
,,,,5234,69613
,,,,5235,69613
,,,,5236,69613
,,,,5237,69613
,,,,5238,69613
,,,,5239,69613
,,,,5240,69613
,,,,5241,69613
,,,,5242,69613
,,,,5243,69613
,,,,5244,69613
,,,,5245,69613
,,,,5246,69613
,,,,5247,69613
,,,,5248,69613
,,,,5249,69613
,,,,5250,69613
,,,,5251,69613
,,,,5252,69613
,,,,5253,69613
,,,,5254,69613
,,,,5255,69613
,,,,5256,69613
,,,,5257,69613
,,,,5258,69613
,,,,5259,69613
,,,,5260,69613
,,,,5261,69613
,,,,5262,69613
,,,,5263,69613
,,,,5264,69613
,,,,5265,69613
,,,,5266,69613
,,,,5267,69613
,,,,5268,69613
,,,,5269,69613
,,,,5270,69613
,,,,5271,69613
,,,,5272,69613
,,,,5273,69613
,,,,5274,69613
,,,,5275,69613
,,,,5276,69613
,,,,5277,69613
,,,,5278,69613
,,,,5279,69613
,,,,5280,69613
,,,,5281,69613
,,,,5282,69613
,,,,5283,69613
,,,,5284,69613
,,,,5285,69613
,,,,5286,69613
,,,,5287,69613
,,,,5288,69613
,,,,5289,69613
,,,,5290,69613
,,,,5291,69613
,,,,5292,69613
,,,,5293,69613
,,,,5294,69613
,,,,5295,69613
,,,,5296,69613
,,,,5297,69613
,,,,5298,69613
,,,,5299,69613
,,,,5300,69613
,,,,5301,69613
,,,,5302,69613
,,,,5303,69613
,,,,5304,69613
,,,,5305,69613
,,,,5306,69613
,,,,5307,69613
,,,,5308,69613
,,,,5309,69613
,,,,5310,69613
,,,,5311,69613
,,,,5312,69613
,,,,5313,69613
,,,,5314,69613
,,,,5315,69613
,,,,5316,69613
,,,,5317,69613
,,,,5318,69613
,,,,5319,69613
,,,,5320,69613
,,,,5321,69613
,,,,5322,69613
,,,,5323,69613
,,,,5324,69613
,,,,5325,69613
,,,,5326,69613
,,,,5327,69613
,,,,5328,69613
,,,,5329,69613
,,,,5330,69613
,,,,5331,69613
,,,,5332,69613
,,,,5333,69613
,,,,5334,69613
,,,,5335,69613
,,,,5336,69613
,,,,5337,69613
,,,,5338,69613
,,,,5339,69613
,,,,5340,69613
,,,,5341,69613
,,,,5342,69613
,,,,5343,69613
,,,,5344,69613
,,,,5345,69613
,,,,5346,69613
,,,,5347,69613
,,,,5348,69613
,,,,5349,69613
,,,,5350,69613
,,,,5351,69613
,,,,5352,69613
,,,,5353,69613
,,,,5354,69613
,,,,5355,69613
,,,,5356,69613
,,,,5357,69613
,,,,5358,69613
,,,,5359,69613
,,,,5360,69613
,,,,5361,69613
,,,,5362,69613
,,,,5363,69613
,,,,5364,69613
,,,,5365,69613
,,,,5366,69613
,,,,5367,69613
,,,,5368,69613
,,,,5369,69613
,,,,5370,69613
,,,,5371,69613
,,,,5372,69613
,,,,5373,69613
,,,,5374,69613
,,,,5375,69613
,,,,5376,69613
,,,,5377,69613
,,,,5378,69613
,,,,5379,69613
,,,,5380,69613
,,,,5381,69613
,,,,5382,69613
,,,,5383,69613
,,,,5384,69613
,,,,5385,69613
,,,,5386,69613
,,,,5387,69613
,,,,5388,69613
,,,,5389,69613
,,,,5390,69613
,,,,5391,69613
,,,,5392,69613
,,,,5393,69613
,,,,5394,69613
,,,,5395,69613
,,,,5396,69613
,,,,5397,69613
,,,,5398,69613
,,,,5399,69613
,,,,5400,69613
,,,,5401,69613
,,,,5402,69613
,,,,5403,69613
,,,,5404,69613
,,,,5405,69613
,,,,5406,69613
,,,,5407,69613
,,,,5408,69613
,,,,5409,69613
,,,,5410,69613
,,,,5411,69613
,,,,5412,69613
,,,,5413,69613
,,,,5414,69613
,,,,5415,69613
,,,,5416,69613
,,,,5417,69613
,,,,5418,69613
,,,,5419,69613
,,,,5420,69613
,,,,5421,69613
,,,,5422,69613
,,,,5423,69613
,,,,5424,69613
,,,,5425,69613
,,,,5426,69613
,,,,5427,69613
,,,,5428,69613
,,,,5429,69613
,,,,5430,69613
,,,,5431,69613
,,,,5432,69613
,,,,5433,69613
,,,,5434,69613
,,,,5435,69613
,,,,5436,69613
,,,,5437,69613
,,,,5438,69613
,,,,5439,69613
,,,,5440,69613
,,,,5441,69613
,,,,5442,69613
,,,,5443,69613
,,,,5444,69613
,,,,5445,69613
,,,,5446,69613
,,,,5447,69613
,,,,5448,69613
,,,,5449,69613
,,,,5450,69613
,,,,5451,69613
,,,,5452,69613
,,,,5453,69613
,,,,5454,69613
,,,,5455,69613
,,,,5456,69613
,,,,5457,69613
,,,,5458,69613
,,,,5459,69613
,,,,5460,69613
,,,,5461,69613
,,,,5462,69613
,,,,5463,69613
,,,,5464,69613
,,,,5465,69613
,,,,5466,69613
,,,,5467,69613
,,,,5468,69613
,,,,5469,69613
,,,,5470,69613
,,,,5471,69613
,,,,5472,69613
,,,,5473,69613
,,,,5474,69613
,,,,5475,69613
,,,,5476,69613
,,,,5477,69613
,,,,5478,69613
,,,,5479,69613
,,,,5480,69613
,,,,5481,69613
,,,,5482,69613
,,,,5483,69613
,,,,5484,69613
,,,,5485,69613
,,,,5486,69613
,,,,5487,69613
,,,,5488,69613
,,,,5489,69613
,,,,5490,69613
,,,,5491,69613
,,,,5492,69613
,,,,5493,69613
,,,,5494,69613
,,,,5495,69613
,,,,5496,69613
,,,,5497,69613
,,,,5498,69613
,,,,5499,69613
,,,,5500,69613
,,,,5501,69613
,,,,5502,69613
,,,,5503,69613
,,,,5504,69613
,,,,5505,69613
,,,,5506,69613
,,,,5507,69613
,,,,5508,69613
,,,,5509,69613
,,,,5510,69613
,,,,5511,69613
,,,,5512,69613
,,,,5513,69613
,,,,5514,69613
,,,,5515,69613
,,,,5516,69613
,,,,5517,69613
,,,,5518,69613
,,,,5519,69613
,,,,5520,69613
,,,,5521,69613
,,,,5522,69613
,,,,5523,69613
,,,,5524,69613
,,,,5525,69613
,,,,5526,69613
,,,,5527,69613
,,,,5528,69613
,,,,5529,69613
,,,,5530,69613
,,,,5531,69613
,,,,5532,69613
,,,,5533,69613
,,,,5534,69613
,,,,5535,69613
,,,,5536,69613
,,,,5537,69613
,,,,5538,69613
,,,,5539,69613
,,,,5540,69613
,,,,5541,69613
,,,,5542,69613
,,,,5543,69613
,,,,5544,69613
,,,,5545,69613
,,,,5546,69613
,,,,5547,69613
,,,,5548,69613
,,,,5549,69613
,,,,5550,69613
,,,,5551,69613
,,,,5552,69613
,,,,5553,69613
,,,,5554,69613
,,,,5555,69613
,,,,5556,69613
,,,,5557,69613
,,,,5558,69613
,,,,5559,69613
,,,,5560,69613
,,,,5561,69613
,,,,5562,69613
,,,,5563,69613
,,,,5564,69613
,,,,5565,69613
,,,,5566,69613
,,,,5567,69613
,,,,5568,69613
,,,,5569,69613
,,,,5570,69613
,,,,5571,69613
,,,,5572,69613
,,,,5573,69613
,,,,5574,69613
,,,,5575,69613
,,,,5576,69613
,,,,5577,69613
,,,,5578,69613
,,,,5579,69613
,,,,5580,69613
,,,,5581,69613
,,,,5582,69613
,,,,5583,69613
,,,,5584,69613
,,,,5585,69613
,,,,5586,69613
,,,,5587,69613
,,,,5588,69613
,,,,5589,69613
,,,,5590,69613
,,,,5591,69613
,,,,5592,69613
,,,,5593,69613
,,,,5594,69613
,,,,5595,69613
,,,,5596,69613
,,,,5597,69613
,,,,5598,69613
,,,,5599,69613
,,,,5600,69613
,,,,5601,69613
,,,,5602,69613
,,,,5603,69613
,,,,5604,69613
,,,,5605,69613
,,,,5606,69613
,,,,5607,69613
,,,,5608,69613
,,,,5609,69613
,,,,5610,69613
,,,,5611,69613
,,,,5612,69613
,,,,5613,69613
,,,,5614,69613
,,,,5615,69613
,,,,5616,69613
,,,,5617,69613
,,,,5618,69613
,,,,5619,69613
,,,,5620,69613
,,,,5621,69613
,,,,5622,69613
,,,,5623,69613
,,,,5624,69613
,,,,5625,69613
,,,,5626,69613
,,,,5627,69613
,,,,5628,69613
,,,,5629,69613
,,,,5630,69613
,,,,5631,69613
,,,,5632,69613
,,,,5633,69613
,,,,5634,69613
,,,,5635,69613
,,,,5636,69613
,,,,5637,69613
,,,,5638,69613
,,,,5639,69613
,,,,5640,69613
,,,,5641,69613
,,,,5642,69613
,,,,5643,69613
,,,,5644,69613
,,,,5645,69613
,,,,5646,69613
,,,,5647,69613
,,,,5648,69613
,,,,5649,69613
