ng_co2_per_mmbtu,Time_Index,Load_mmbtu_z1
,4129,81008
,4130,81008
,4131,81008
,4132,81008
,4133,81008
,4134,81008
,4135,81008
,4136,81008
,4137,81008
,4138,81008
,4139,81008
,4140,81008
,4141,81008
,4142,81008
,4143,81008
,4144,81008
,4145,81008
,4146,81008
,4147,81008
,4148,81008
,4149,81008
,4150,81008
,4151,81008
,4152,81008
,4153,81008
,4154,81008
,4155,81008
,4156,81008
,4157,81008
,4158,81008
,4159,81008
,4160,81008
,4161,81008
,4162,81008
,4163,81008
,4164,81008
,4165,81008
,4166,81008
,4167,81008
,4168,81008
,4169,81008
,4170,81008
,4171,81008
,4172,81008
,4173,81008
,4174,81008
,4175,81008
,4176,81008
,4177,81008
,4178,81008
,4179,81008
,4180,81008
,4181,81008
,4182,81008
,4183,81008
,4184,81008
,4185,81008
,4186,81008
,4187,81008
,4188,81008
,4189,81008
,4190,81008
,4191,81008
,4192,81008
,4193,81008
,4194,81008
,4195,81008
,4196,81008
,4197,81008
,4198,81008
,4199,81008
,4200,81008
,4201,81008
,4202,81008
,4203,81008
,4204,81008
,4205,81008
,4206,81008
,4207,81008
,4208,81008
,4209,81008
,4210,81008
,4211,81008
,4212,81008
,4213,81008
,4214,81008
,4215,81008
,4216,81008
,4217,81008
,4218,81008
,4219,81008
,4220,81008
,4221,81008
,4222,81008
,4223,81008
,4224,81008
,4225,81008
,4226,81008
,4227,81008
,4228,81008
,4229,81008
,4230,81008
,4231,81008
,4232,81008
,4233,81008
,4234,81008
,4235,81008
,4236,81008
,4237,81008
,4238,81008
,4239,81008
,4240,81008
,4241,81008
,4242,81008
,4243,81008
,4244,81008
,4245,81008
,4246,81008
,4247,81008
,4248,81008
,4249,81008
,4250,81008
,4251,81008
,4252,81008
,4253,81008
,4254,81008
,4255,81008
,4256,81008
,4257,81008
,4258,81008
,4259,81008
,4260,81008
,4261,81008
,4262,81008
,4263,81008
,4264,81008
,4265,81008
,4266,81008
,4267,81008
,4268,81008
,4269,81008
,4270,81008
,4271,81008
,4272,81008
,4273,81008
,4274,81008
,4275,81008
,4276,81008
,4277,81008
,4278,81008
,4279,81008
,4280,81008
,4281,81008
,4282,81008
,4283,81008
,4284,81008
,4285,81008
,4286,81008
,4287,81008
,4288,81008
,4289,81008
,4290,81008
,4291,81008
,4292,81008
,4293,81008
,4294,81008
,4295,81008
,4296,81008
,4297,81008
,4298,81008
,4299,81008
,4300,81008
,4301,81008
,4302,81008
,4303,81008
,4304,81008
,4305,81008
,4306,81008
,4307,81008
,4308,81008
,4309,81008
,4310,81008
,4311,81008
,4312,81008
,4313,81008
,4314,81008
,4315,81008
,4316,81008
,4317,81008
,4318,81008
,4319,81008
,4320,81008
,4321,81008
,4322,81008
,4323,81008
,4324,81008
,4325,81008
,4326,81008
,4327,81008
,4328,81008
,4329,81008
,4330,81008
,4331,81008
,4332,81008
,4333,81008
,4334,81008
,4335,81008
,4336,81008
,4337,81008
,4338,81008
,4339,81008
,4340,81008
,4341,81008
,4342,81008
,4343,81008
,4344,81008
,4345,81008
,4346,81008
,4347,81008
,4348,81008
,4349,81008
,4350,81008
,4351,81008
,4352,81008
,4353,81008
,4354,81008
,4355,81008
,4356,81008
,4357,81008
,4358,81008
,4359,81008
,4360,81008
,4361,81008
,4362,81008
,4363,81008
,4364,81008
,4365,81008
,4366,81008
,4367,81008
,4368,81008
,4369,81008
,4370,81008
,4371,81008
,4372,81008
,4373,81008
,4374,81008
,4375,81008
,4376,81008
,4377,81008
,4378,81008
,4379,81008
,4380,81008
,4381,81008
,4382,81008
,4383,81008
,4384,81008
,4385,81008
,4386,81008
,4387,81008
,4388,81008
,4389,81008
,4390,81008
,4391,81008
,4392,81008
,4393,81008
,4394,81008
,4395,81008
,4396,81008
,4397,81008
,4398,81008
,4399,81008
,4400,81008
,4401,81008
,4402,81008
,4403,81008
,4404,81008
,4405,81008
,4406,81008
,4407,81008
,4408,81008
,4409,81008
,4410,81008
,4411,81008
,4412,81008
,4413,81008
,4414,81008
,4415,81008
,4416,81008
,4417,81008
,4418,81008
,4419,81008
,4420,81008
,4421,81008
,4422,81008
,4423,81008
,4424,81008
,4425,81008
,4426,81008
,4427,81008
,4428,81008
,4429,81008
,4430,81008
,4431,81008
,4432,81008
,4433,81008
,4434,81008
,4435,81008
,4436,81008
,4437,81008
,4438,81008
,4439,81008
,4440,81008
,4441,81008
,4442,81008
,4443,81008
,4444,81008
,4445,81008
,4446,81008
,4447,81008
,4448,81008
,4449,81008
,4450,81008
,4451,81008
,4452,81008
,4453,81008
,4454,81008
,4455,81008
,4456,81008
,4457,81008
,4458,81008
,4459,81008
,4460,81008
,4461,81008
,4462,81008
,4463,81008
,4464,81008
,4465,81008
,4466,81008
,4467,81008
,4468,81008
,4469,81008
,4470,81008
,4471,81008
,4472,81008
,4473,81008
,4474,81008
,4475,81008
,4476,81008
,4477,81008
,4478,81008
,4479,81008
,4480,81008
,4481,81008
,4482,81008
,4483,81008
,4484,81008
,4485,81008
,4486,81008
,4487,81008
,4488,81008
,4489,81008
,4490,81008
,4491,81008
,4492,81008
,4493,81008
,4494,81008
,4495,81008
,4496,81008
,4497,81008
,4498,81008
,4499,81008
,4500,81008
,4501,81008
,4502,81008
,4503,81008
,4504,81008
,4505,81008
,4506,81008
,4507,81008
,4508,81008
,4509,81008
,4510,81008
,4511,81008
,4512,81008
,4513,81008
,4514,81008
,4515,81008
,4516,81008
,4517,81008
,4518,81008
,4519,81008
,4520,81008
,4521,81008
,4522,81008
,4523,81008
,4524,81008
,4525,81008
,4526,81008
,4527,81008
,4528,81008
,4529,81008
,4530,81008
,4531,81008
,4532,81008
,4533,81008
,4534,81008
,4535,81008
,4536,81008
,4537,81008
,4538,81008
,4539,81008
,4540,81008
,4541,81008
,4542,81008
,4543,81008
,4544,81008
,4545,81008
,4546,81008
,4547,81008
,4548,81008
,4549,81008
,4550,81008
,4551,81008
,4552,81008
,4553,81008
,4554,81008
,4555,81008
,4556,81008
,4557,81008
,4558,81008
,4559,81008
,4560,81008
,4561,81008
,4562,81008
,4563,81008
,4564,81008
,4565,81008
,4566,81008
,4567,81008
,4568,81008
,4569,81008
,4570,81008
,4571,81008
,4572,81008
,4573,81008
,4574,81008
,4575,81008
,4576,81008
,4577,81008
,4578,81008
,4579,81008
,4580,81008
,4581,81008
,4582,81008
,4583,81008
,4584,81008
,4585,81008
,4586,81008
,4587,81008
,4588,81008
,4589,81008
,4590,81008
,4591,81008
,4592,81008
,4593,81008
,4594,81008
,4595,81008
,4596,81008
,4597,81008
,4598,81008
,4599,81008
,4600,81008
,4601,81008
,4602,81008
,4603,81008
,4604,81008
,4605,81008
,4606,81008
,4607,81008
,4608,81008
,4609,81008
,4610,81008
,4611,81008
,4612,81008
,4613,81008
,4614,81008
,4615,81008
,4616,81008
,4617,81008
,4618,81008
,4619,81008
,4620,81008
,4621,81008
,4622,81008
,4623,81008
,4624,81008
,4625,81008
,4626,81008
,4627,81008
,4628,81008
,4629,81008
,4630,81008
,4631,81008
,4632,81008
,4633,81008
,4634,81008
,4635,81008
,4636,81008
,4637,81008
,4638,81008
,4639,81008
,4640,81008
,4641,81008
,4642,81008
,4643,81008
,4644,81008
,4645,81008
,4646,81008
,4647,81008
,4648,81008
,4649,81008
,4650,81008
,4651,81008
,4652,81008
,4653,81008
,4654,81008
,4655,81008
,4656,81008
,4657,81008
,4658,81008
,4659,81008
,4660,81008
,4661,81008
,4662,81008
,4663,81008
,4664,81008
,4665,81008
,4666,81008
,4667,81008
,4668,81008
,4669,81008
,4670,81008
,4671,81008
,4672,81008
,4673,81008
,4674,81008
,4675,81008
,4676,81008
,4677,81008
,4678,81008
,4679,81008
,4680,81008
,4681,81008
,4682,81008
,4683,81008
,4684,81008
,4685,81008
,4686,81008
,4687,81008
,4688,81008
,4689,81008
,4690,81008
,4691,81008
,4692,81008
,4693,81008
,4694,81008
,4695,81008
,4696,81008
,4697,81008
,4698,81008
,4699,81008
,4700,81008
,4701,81008
,4702,81008
,4703,81008
,4704,81008
,4705,81008
,4706,81008
,4707,81008
,4708,81008
,4709,81008
,4710,81008
,4711,81008
,4712,81008
,4713,81008
,4714,81008
,4715,81008
,4716,81008
,4717,81008
,4718,81008
,4719,81008
,4720,81008
,4721,81008
,4722,81008
,4723,81008
,4724,81008
,4725,81008
,4726,81008
,4727,81008
,4728,81008
,4729,81008
,4730,81008
,4731,81008
,4732,81008
,4733,81008
,4734,81008
,4735,81008
,4736,81008
,4737,81008
,4738,81008
,4739,81008
,4740,81008
,4741,81008
,4742,81008
,4743,81008
,4744,81008
,4745,81008
,4746,81008
,4747,81008
,4748,81008
,4749,81008
,4750,81008
,4751,81008
,4752,81008
,4753,81008
,4754,81008
,4755,81008
,4756,81008
,4757,81008
,4758,81008
,4759,81008
,4760,81008
,4761,81008
,4762,81008
,4763,81008
,4764,81008
,4765,81008
,4766,81008
,4767,81008
,4768,81008
,4769,81008
,4770,81008
,4771,81008
,4772,81008
,4773,81008
,4774,81008
,4775,81008
,4776,81008
,4777,81008
,4778,81008
,4779,81008
,4780,81008
,4781,81008
,4782,81008
,4783,81008
,4784,81008
,4785,81008
,4786,81008
,4787,81008
,4788,81008
,4789,81008
,4790,81008
,4791,81008
,4792,81008
,4793,81008
,4794,81008
,4795,81008
,4796,81008
,4797,81008
,4798,81008
,4799,81008
,4800,81008
,4801,81008
,4802,81008
,4803,81008
,4804,81008
,4805,81008
,4806,81008
,4807,81008
,4808,81008
,4809,81008
,4810,81008
,4811,81008
,4812,81008
,4813,81008
,4814,81008
,4815,81008
,4816,81008
,4817,81008
,4818,81008
,4819,81008
,4820,81008
,4821,81008
,4822,81008
,4823,81008
,4824,81008
,4825,81008
,4826,81008
,4827,81008
,4828,81008
,4829,81008
,4830,81008
,4831,81008
,4832,81008
,4833,81008
,4834,81008
,4835,81008
,4836,81008
,4837,81008
,4838,81008
,4839,81008
,4840,81008
,4841,81008
,4842,81008
,4843,81008
,4844,81008
,4845,81008
,4846,81008
,4847,81008
,4848,81008
,4849,81008
,4850,81008
,4851,81008
,4852,81008
,4853,81008
,4854,81008
,4855,81008
,4856,81008
,4857,81008
,4858,81008
,4859,81008
,4860,81008
,4861,81008
,4862,81008
,4863,81008
,4864,81008
,4865,81008
,4866,81008
,4867,81008
,4868,81008
,4869,81008
,4870,81008
,4871,81008
,4872,81008
,4873,81008
,4874,81008
,4875,81008
,4876,81008
,4877,81008
,4878,81008
,4879,81008
,4880,81008
,4881,81008
,4882,81008
,4883,81008
,4884,81008
,4885,81008
,4886,81008
,4887,81008
,4888,81008
,4889,81008
,4890,81008
,4891,81008
,4892,81008
,4893,81008
,4894,81008
,4895,81008
,4896,81008
,4897,81008
,4898,81008
,4899,81008
,4900,81008
,4901,81008
,4902,81008
,4903,81008
,4904,81008
,4905,81008
,4906,81008
,4907,81008
,4908,81008
,4909,81008
,4910,81008
,4911,81008
,4912,81008
,4913,81008
,4914,81008
,4915,81008
,4916,81008
,4917,81008
,4918,81008
,4919,81008
,4920,81008
,4921,81008
,4922,81008
,4923,81008
,4924,81008
,4925,81008
,4926,81008
,4927,81008
,4928,81008
,4929,81008
,4930,81008
,4931,81008
,4932,81008
,4933,81008
,4934,81008
,4935,81008
,4936,81008
,4937,81008
,4938,81008
,4939,81008
,4940,81008
,4941,81008
,4942,81008
,4943,81008
,4944,81008
,4945,81008
,4946,81008
,4947,81008
,4948,81008
,4949,81008
,4950,81008
,4951,81008
,4952,81008
,4953,81008
,4954,81008
,4955,81008
,4956,81008
,4957,81008
,4958,81008
,4959,81008
,4960,81008
,4961,81008
,4962,81008
,4963,81008
,4964,81008
,4965,81008
,4966,81008
,4967,81008
,4968,81008
,4969,81008
,4970,81008
,4971,81008
,4972,81008
,4973,81008
,4974,81008
,4975,81008
,4976,81008
,4977,81008
,4978,81008
,4979,81008
,4980,81008
,4981,81008
,4982,81008
,4983,81008
,4984,81008
,4985,81008
,4986,81008
,4987,81008
,4988,81008
,4989,81008
,4990,81008
,4991,81008
,4992,81008
,4993,81008
,4994,81008
,4995,81008
,4996,81008
,4997,81008
,4998,81008
,4999,81008
,5000,81008
,5001,81008
,5002,81008
,5003,81008
,5004,81008
,5005,81008
,5006,81008
,5007,81008
,5008,81008
,5009,81008
,5010,81008
,5011,81008
,5012,81008
,5013,81008
,5014,81008
,5015,81008
,5016,81008
,5017,81008
,5018,81008
,5019,81008
,5020,81008
,5021,81008
,5022,81008
,5023,81008
,5024,81008
,5025,81008
,5026,81008
,5027,81008
,5028,81008
,5029,81008
,5030,81008
,5031,81008
,5032,81008
,5033,81008
,5034,81008
,5035,81008
,5036,81008
,5037,81008
,5038,81008
,5039,81008
,5040,81008
,5041,81008
,5042,81008
,5043,81008
,5044,81008
,5045,81008
,5046,81008
,5047,81008
,5048,81008
,5049,81008
,5050,81008
,5051,81008
,5052,81008
,5053,81008
,5054,81008
,5055,81008
,5056,81008
,5057,81008
,5058,81008
,5059,81008
,5060,81008
,5061,81008
,5062,81008
,5063,81008
,5064,81008
,5065,81008
,5066,81008
,5067,81008
,5068,81008
,5069,81008
,5070,81008
,5071,81008
,5072,81008
,5073,81008
,5074,81008
,5075,81008
,5076,81008
,5077,81008
,5078,81008
,5079,81008
,5080,81008
,5081,81008
,5082,81008
,5083,81008
,5084,81008
,5085,81008
,5086,81008
,5087,81008
,5088,81008
,5089,81008
,5090,81008
,5091,81008
,5092,81008
,5093,81008
,5094,81008
,5095,81008
,5096,81008
,5097,81008
,5098,81008
,5099,81008
,5100,81008
,5101,81008
,5102,81008
,5103,81008
,5104,81008
,5105,81008
,5106,81008
,5107,81008
,5108,81008
,5109,81008
,5110,81008
,5111,81008
,5112,81008
,5113,81008
,5114,81008
,5115,81008
,5116,81008
,5117,81008
,5118,81008
,5119,81008
,5120,81008
,5121,81008
,5122,81008
,5123,81008
,5124,81008
,5125,81008
,5126,81008
,5127,81008
,5128,81008
,5129,81008
,5130,81008
,5131,81008
,5132,81008
,5133,81008
,5134,81008
,5135,81008
,5136,81008
,5137,81008
,5138,81008
,5139,81008
,5140,81008
,5141,81008
,5142,81008
,5143,81008
,5144,81008
,5145,81008
,5146,81008
,5147,81008
,5148,81008
,5149,81008
,5150,81008
,5151,81008
,5152,81008
,5153,81008
,5154,81008
,5155,81008
,5156,81008
,5157,81008
,5158,81008
,5159,81008
,5160,81008
,5161,81008
,5162,81008
,5163,81008
,5164,81008
,5165,81008
,5166,81008
,5167,81008
,5168,81008
,5169,81008
,5170,81008
,5171,81008
,5172,81008
,5173,81008
,5174,81008
,5175,81008
,5176,81008
,5177,81008
,5178,81008
,5179,81008
,5180,81008
,5181,81008
,5182,81008
,5183,81008
,5184,81008
,5185,81008
,5186,81008
,5187,81008
,5188,81008
,5189,81008
,5190,81008
,5191,81008
,5192,81008
,5193,81008
,5194,81008
,5195,81008
,5196,81008
,5197,81008
,5198,81008
,5199,81008
,5200,81008
,5201,81008
,5202,81008
,5203,81008
,5204,81008
,5205,81008
,5206,81008
,5207,81008
,5208,81008
,5209,81008
,5210,81008
,5211,81008
,5212,81008
,5213,81008
,5214,81008
,5215,81008
,5216,81008
,5217,81008
,5218,81008
,5219,81008
,5220,81008
,5221,81008
,5222,81008
,5223,81008
,5224,81008
,5225,81008
,5226,81008
,5227,81008
,5228,81008
,5229,81008
,5230,81008
,5231,81008
,5232,81008
,5233,81008
,5234,81008
,5235,81008
,5236,81008
,5237,81008
,5238,81008
,5239,81008
,5240,81008
,5241,81008
,5242,81008
,5243,81008
,5244,81008
,5245,81008
,5246,81008
,5247,81008
,5248,81008
,5249,81008
,5250,81008
,5251,81008
,5252,81008
,5253,81008
,5254,81008
,5255,81008
,5256,81008
,5257,81008
,5258,81008
,5259,81008
,5260,81008
,5261,81008
,5262,81008
,5263,81008
,5264,81008
,5265,81008
,5266,81008
,5267,81008
,5268,81008
,5269,81008
,5270,81008
,5271,81008
,5272,81008
,5273,81008
,5274,81008
,5275,81008
,5276,81008
,5277,81008
,5278,81008
,5279,81008
,5280,81008
,5281,81008
,5282,81008
,5283,81008
,5284,81008
,5285,81008
,5286,81008
,5287,81008
,5288,81008
,5289,81008
,5290,81008
,5291,81008
,5292,81008
,5293,81008
,5294,81008
,5295,81008
,5296,81008
,5297,81008
,5298,81008
,5299,81008
,5300,81008
,5301,81008
,5302,81008
,5303,81008
,5304,81008
,5305,81008
,5306,81008
,5307,81008
,5308,81008
,5309,81008
,5310,81008
,5311,81008
,5312,81008
,5313,81008
,5314,81008
,5315,81008
,5316,81008
,5317,81008
,5318,81008
,5319,81008
,5320,81008
,5321,81008
,5322,81008
,5323,81008
,5324,81008
,5325,81008
,5326,81008
,5327,81008
,5328,81008
,5329,81008
,5330,81008
,5331,81008
,5332,81008
,5333,81008
,5334,81008
,5335,81008
,5336,81008
,5337,81008
,5338,81008
,5339,81008
,5340,81008
,5341,81008
,5342,81008
,5343,81008
,5344,81008
,5345,81008
,5346,81008
,5347,81008
,5348,81008
,5349,81008
,5350,81008
,5351,81008
,5352,81008
,5353,81008
,5354,81008
,5355,81008
,5356,81008
,5357,81008
,5358,81008
,5359,81008
,5360,81008
,5361,81008
,5362,81008
,5363,81008
,5364,81008
,5365,81008
,5366,81008
,5367,81008
,5368,81008
,5369,81008
,5370,81008
,5371,81008
,5372,81008
,5373,81008
,5374,81008
,5375,81008
,5376,81008
,5377,81008
,5378,81008
,5379,81008
,5380,81008
,5381,81008
,5382,81008
,5383,81008
,5384,81008
,5385,81008
,5386,81008
,5387,81008
,5388,81008
,5389,81008
,5390,81008
,5391,81008
,5392,81008
,5393,81008
,5394,81008
,5395,81008
,5396,81008
,5397,81008
,5398,81008
,5399,81008
,5400,81008
,5401,81008
,5402,81008
,5403,81008
,5404,81008
,5405,81008
,5406,81008
,5407,81008
,5408,81008
,5409,81008
,5410,81008
,5411,81008
,5412,81008
,5413,81008
,5414,81008
,5415,81008
,5416,81008
,5417,81008
,5418,81008
,5419,81008
,5420,81008
,5421,81008
,5422,81008
,5423,81008
,5424,81008
,5425,81008
,5426,81008
,5427,81008
,5428,81008
,5429,81008
,5430,81008
,5431,81008
,5432,81008
,5433,81008
,5434,81008
,5435,81008
,5436,81008
,5437,81008
,5438,81008
,5439,81008
,5440,81008
,5441,81008
,5442,81008
,5443,81008
,5444,81008
,5445,81008
,5446,81008
,5447,81008
,5448,81008
,5449,81008
,5450,81008
,5451,81008
,5452,81008
,5453,81008
,5454,81008
,5455,81008
,5456,81008
,5457,81008
,5458,81008
,5459,81008
,5460,81008
,5461,81008
,5462,81008
,5463,81008
,5464,81008
,5465,81008
,5466,81008
,5467,81008
,5468,81008
,5469,81008
,5470,81008
,5471,81008
,5472,81008
,5473,81008
,5474,81008
,5475,81008
,5476,81008
,5477,81008
,5478,81008
,5479,81008
,5480,81008
,5481,81008
,5482,81008
,5483,81008
,5484,81008
,5485,81008
,5486,81008
,5487,81008
,5488,81008
,5489,81008
,5490,81008
,5491,81008
,5492,81008
,5493,81008
,5494,81008
,5495,81008
,5496,81008
,5497,81008
,5498,81008
,5499,81008
,5500,81008
,5501,81008
,5502,81008
,5503,81008
,5504,81008
,5505,81008
,5506,81008
,5507,81008
,5508,81008
,5509,81008
,5510,81008
,5511,81008
,5512,81008
,5513,81008
,5514,81008
,5515,81008
,5516,81008
,5517,81008
,5518,81008
,5519,81008
,5520,81008
,5521,81008
,5522,81008
,5523,81008
,5524,81008
,5525,81008
,5526,81008
,5527,81008
,5528,81008
,5529,81008
,5530,81008
,5531,81008
,5532,81008
,5533,81008
,5534,81008
,5535,81008
,5536,81008
,5537,81008
,5538,81008
,5539,81008
,5540,81008
,5541,81008
,5542,81008
,5543,81008
,5544,81008
,5545,81008
,5546,81008
,5547,81008
,5548,81008
,5549,81008
,5550,81008
,5551,81008
,5552,81008
,5553,81008
,5554,81008
,5555,81008
,5556,81008
,5557,81008
,5558,81008
,5559,81008
,5560,81008
,5561,81008
,5562,81008
,5563,81008
,5564,81008
,5565,81008
,5566,81008
,5567,81008
,5568,81008
,5569,81008
,5570,81008
,5571,81008
,5572,81008
,5573,81008
,5574,81008
,5575,81008
,5576,81008
,5577,81008
,5578,81008
,5579,81008
,5580,81008
,5581,81008
,5582,81008
,5583,81008
,5584,81008
,5585,81008
,5586,81008
,5587,81008
,5588,81008
,5589,81008
,5590,81008
,5591,81008
,5592,81008
,5593,81008
,5594,81008
,5595,81008
,5596,81008
,5597,81008
,5598,81008
,5599,81008
,5600,81008
,5601,81008
,5602,81008
,5603,81008
,5604,81008
,5605,81008
,5606,81008
,5607,81008
,5608,81008
,5609,81008
,5610,81008
,5611,81008
,5612,81008
,5613,81008
,5614,81008
,5615,81008
,5616,81008
,5617,81008
,5618,81008
,5619,81008
,5620,81008
,5621,81008
,5622,81008
,5623,81008
,5624,81008
,5625,81008
,5626,81008
,5627,81008
,5628,81008
,5629,81008
,5630,81008
,5631,81008
,5632,81008
,5633,81008
,5634,81008
,5635,81008
,5636,81008
,5637,81008
,5638,81008
,5639,81008
,5640,81008
,5641,81008
,5642,81008
,5643,81008
,5644,81008
,5645,81008
,5646,81008
,5647,81008
,5648,81008
,5649,81008
,5650,81008
,5651,81008
,5652,81008
,5653,81008
,5654,81008
,5655,81008
,5656,81008
,5657,81008
,5658,81008
,5659,81008
,5660,81008
,5661,81008
,5662,81008
,5663,81008
,5664,81008
,5665,81008
,5666,81008
,5667,81008
,5668,81008
,5669,81008
,5670,81008
,5671,81008
,5672,81008
,5673,81008
,5674,81008
,5675,81008
,5676,81008
,5677,81008
,5678,81008
,5679,81008
,5680,81008
,5681,81008
,5682,81008
,5683,81008
,5684,81008
,5685,81008
,5686,81008
,5687,81008
,5688,81008
,5689,81008
,5690,81008
,5691,81008
,5692,81008
,5693,81008
,5694,81008
,5695,81008
,5696,81008
,5697,81008
,5698,81008
,5699,81008
,5700,81008
,5701,81008
,5702,81008
,5703,81008
,5704,81008
,5705,81008
,5706,81008
,5707,81008
,5708,81008
,5709,81008
,5710,81008
,5711,81008
,5712,81008
,5713,81008
,5714,81008
,5715,81008
,5716,81008
,5717,81008
,5718,81008
,5719,81008
,5720,81008
,5721,81008
,5722,81008
,5723,81008
,5724,81008
,5725,81008
,5726,81008
,5727,81008
,5728,81008
,5729,81008
,5730,81008
,5731,81008
,5732,81008
,5733,81008
,5734,81008
,5735,81008
,5736,81008
,5737,81008
,5738,81008
,5739,81008
,5740,81008
,5741,81008
,5742,81008
,5743,81008
,5744,81008
,5745,81008
,5746,81008
,5747,81008
,5748,81008
,5749,81008
,5750,81008
,5751,81008
,5752,81008
,5753,81008
,5754,81008
,5755,81008
,5756,81008
,5757,81008
,5758,81008
,5759,81008
,5760,81008
,5761,81008
,5762,81008
,5763,81008
,5764,81008
,5765,81008
,5766,81008
,5767,81008
,5768,81008
,5769,81008
,5770,81008
,5771,81008
,5772,81008
,5773,81008
,5774,81008
,5775,81008
,5776,81008
,5777,81008
,5778,81008
,5779,81008
,5780,81008
,5781,81008
,5782,81008
,5783,81008
,5784,81008
,5785,81008
,5786,81008
,5787,81008
,5788,81008
,5789,81008
,5790,81008
,5791,81008
,5792,81008
,5793,81008
,5794,81008
,5795,81008
,5796,81008
,5797,81008
,5798,81008
,5799,81008
,5800,81008
,5801,81008
,5802,81008
,5803,81008
,5804,81008
,5805,81008
,5806,81008
,5807,81008
,5808,81008
,5809,81008
,5810,81008
,5811,81008
,5812,81008
,5813,81008
,5814,81008
,5815,81008
,5816,81008
,5817,81008
,5818,81008
,5819,81008
,5820,81008
,5821,81008
,5822,81008
,5823,81008
,5824,81008
,5825,81008
,5826,81008
,5827,81008
,5828,81008
,5829,81008
,5830,81008
,5831,81008
,5832,81008
,5833,81008
,5834,81008
,5835,81008
,5836,81008
,5837,81008
,5838,81008
,5839,81008
,5840,81008
,5841,81008
,5842,81008
,5843,81008
,5844,81008
,5845,81008
,5846,81008
,5847,81008
,5848,81008
,5849,81008
,5850,81008
,5851,81008
,5852,81008
,5853,81008
,5854,81008
,5855,81008
,5856,81008
,5857,81008
,5858,81008
,5859,81008
,5860,81008
,5861,81008
,5862,81008
,5863,81008
,5864,81008
,5865,81008
,5866,81008
,5867,81008
,5868,81008
,5869,81008
,5870,81008
,5871,81008
,5872,81008
,5873,81008
,5874,81008
,5875,81008
,5876,81008
,5877,81008
,5878,81008
,5879,81008
,5880,81008
,5881,81008
,5882,81008
,5883,81008
,5884,81008
,5885,81008
,5886,81008
,5887,81008
,5888,81008
,5889,81008
,5890,81008
,5891,81008
,5892,81008
,5893,81008
,5894,81008
,5895,81008
,5896,81008
,5897,81008
,5898,81008
,5899,81008
,5900,81008
,5901,81008
,5902,81008
,5903,81008
,5904,81008
,5905,81008
,5906,81008
,5907,81008
,5908,81008
,5909,81008
,5910,81008
,5911,81008
,5912,81008
,5913,81008
,5914,81008
,5915,81008
,5916,81008
,5917,81008
,5918,81008
,5919,81008
,5920,81008
,5921,81008
,5922,81008
,5923,81008
,5924,81008
,5925,81008
,5926,81008
,5927,81008
,5928,81008
,5929,81008
,5930,81008
,5931,81008
,5932,81008
,5933,81008
,5934,81008
,5935,81008
,5936,81008
,5937,81008
,5938,81008
,5939,81008
,5940,81008
,5941,81008
,5942,81008
,5943,81008
,5944,81008
,5945,81008
,5946,81008
,5947,81008
,5948,81008
,5949,81008
,5950,81008
,5951,81008
,5952,81008
,5953,81008
,5954,81008
,5955,81008
,5956,81008
,5957,81008
,5958,81008
,5959,81008
,5960,81008
,5961,81008
,5962,81008
,5963,81008
,5964,81008
,5965,81008
,5966,81008
,5967,81008
,5968,81008
,5969,81008
,5970,81008
,5971,81008
,5972,81008
,5973,81008
,5974,81008
,5975,81008
,5976,81008
,5977,81008
,5978,81008
,5979,81008
,5980,81008
,5981,81008
,5982,81008
,5983,81008
,5984,81008
,5985,81008
,5986,81008
,5987,81008
,5988,81008
,5989,81008
,5990,81008
,5991,81008
,5992,81008
,5993,81008
,5994,81008
,5995,81008
,5996,81008
,5997,81008
,5998,81008
,5999,81008
,6000,81008
,6001,81008
,6002,81008
,6003,81008
,6004,81008
,6005,81008
,6006,81008
,6007,81008
,6008,81008
,6009,81008
,6010,81008
,6011,81008
,6012,81008
,6013,81008
,6014,81008
,6015,81008
,6016,81008
,6017,81008
,6018,81008
,6019,81008
,6020,81008
,6021,81008
,6022,81008
,6023,81008
,6024,81008
,6025,81008
,6026,81008
,6027,81008
,6028,81008
,6029,81008
,6030,81008
,6031,81008
,6032,81008
,6033,81008
,6034,81008
,6035,81008
,6036,81008
,6037,81008
,6038,81008
,6039,81008
,6040,81008
,6041,81008
,6042,81008
,6043,81008
,6044,81008
,6045,81008
,6046,81008
,6047,81008
,6048,81008
,6049,81008
,6050,81008
,6051,81008
,6052,81008
,6053,81008
,6054,81008
,6055,81008
,6056,81008
,6057,81008
,6058,81008
,6059,81008
,6060,81008
,6061,81008
,6062,81008
,6063,81008
,6064,81008
,6065,81008
,6066,81008
,6067,81008
,6068,81008
,6069,81008
,6070,81008
,6071,81008
,6072,81008
,6073,81008
,6074,81008
,6075,81008
,6076,81008
,6077,81008
,6078,81008
,6079,81008
,6080,81008
,6081,81008
,6082,81008
,6083,81008
,6084,81008
,6085,81008
,6086,81008
,6087,81008
,6088,81008
,6089,81008
,6090,81008
,6091,81008
,6092,81008
,6093,81008
,6094,81008
,6095,81008
,6096,81008
,6097,81008
,6098,81008
,6099,81008
,6100,81008
,6101,81008
,6102,81008
,6103,81008
,6104,81008
,6105,81008
,6106,81008
,6107,81008
,6108,81008
,6109,81008
,6110,81008
,6111,81008
,6112,81008
,6113,81008
,6114,81008
,6115,81008
,6116,81008
,6117,81008
,6118,81008
,6119,81008
,6120,81008
,6121,81008
,6122,81008
,6123,81008
