Time_Index,None,MIDAT_reference_naturalgas,NE_reference_naturalgas,NE_reference_uranium,SE_reference_naturalgas,SE_reference_uranium,MIDAT_reference_uranium
17948,0,3.58,4.4,0.73,3.68,0.73,0.73
17949,0,3.58,4.4,0.73,3.68,0.73,0.73
17950,0,3.58,4.4,0.73,3.68,0.73,0.73
17951,0,3.58,4.4,0.73,3.68,0.73,0.73
17952,0,3.58,4.4,0.73,3.68,0.73,0.73
17953,0,3.58,4.4,0.73,3.68,0.73,0.73
17954,0,3.58,4.4,0.73,3.68,0.73,0.73
17955,0,3.58,4.4,0.73,3.68,0.73,0.73
17956,0,3.58,4.4,0.73,3.68,0.73,0.73
17957,0,3.58,4.4,0.73,3.68,0.73,0.73
17958,0,3.58,4.4,0.73,3.68,0.73,0.73
17959,0,3.58,4.4,0.73,3.68,0.73,0.73
17960,0,3.58,4.4,0.73,3.68,0.73,0.73
17961,0,3.58,4.4,0.73,3.68,0.73,0.73
17962,0,3.58,4.4,0.73,3.68,0.73,0.73
17963,0,3.58,4.4,0.73,3.68,0.73,0.73
17964,0,3.58,4.4,0.73,3.68,0.73,0.73
17965,0,3.58,4.4,0.73,3.68,0.73,0.73
17966,0,3.58,4.4,0.73,3.68,0.73,0.73
17967,0,3.58,4.4,0.73,3.68,0.73,0.73
17968,0,3.58,4.4,0.73,3.68,0.73,0.73
17969,0,3.58,4.4,0.73,3.68,0.73,0.73
17970,0,3.58,4.4,0.73,3.68,0.73,0.73
17971,0,3.58,4.4,0.73,3.68,0.73,0.73
17972,0,3.58,4.4,0.73,3.68,0.73,0.73
17973,0,3.58,4.4,0.73,3.68,0.73,0.73
17974,0,3.58,4.4,0.73,3.68,0.73,0.73
17975,0,3.58,4.4,0.73,3.68,0.73,0.73
17976,0,3.58,4.4,0.73,3.68,0.73,0.73
17977,0,3.58,4.4,0.73,3.68,0.73,0.73
17978,0,3.58,4.4,0.73,3.68,0.73,0.73
17979,0,3.58,4.4,0.73,3.68,0.73,0.73
17980,0,3.58,4.4,0.73,3.68,0.73,0.73
17981,0,3.58,4.4,0.73,3.68,0.73,0.73
17982,0,3.58,4.4,0.73,3.68,0.73,0.73
17983,0,3.58,4.4,0.73,3.68,0.73,0.73
17984,0,3.58,4.4,0.73,3.68,0.73,0.73
17985,0,3.58,4.4,0.73,3.68,0.73,0.73
17986,0,3.58,4.4,0.73,3.68,0.73,0.73
17987,0,3.58,4.4,0.73,3.68,0.73,0.73
17988,0,3.58,4.4,0.73,3.68,0.73,0.73
17989,0,3.58,4.4,0.73,3.68,0.73,0.73
17990,0,3.58,4.4,0.73,3.68,0.73,0.73
17991,0,3.58,4.4,0.73,3.68,0.73,0.73
17992,0,3.58,4.4,0.73,3.68,0.73,0.73
17993,0,3.58,4.4,0.73,3.68,0.73,0.73
17994,0,3.58,4.4,0.73,3.68,0.73,0.73
17995,0,3.58,4.4,0.73,3.68,0.73,0.73
17996,0,3.58,4.4,0.73,3.68,0.73,0.73
17997,0,3.58,4.4,0.73,3.68,0.73,0.73
17998,0,3.58,4.4,0.73,3.68,0.73,0.73
17999,0,3.58,4.4,0.73,3.68,0.73,0.73
18000,0,3.58,4.4,0.73,3.68,0.73,0.73
18001,0,3.58,4.4,0.73,3.68,0.73,0.73
18002,0,3.58,4.4,0.73,3.68,0.73,0.73
18003,0,3.58,4.4,0.73,3.68,0.73,0.73
18004,0,3.58,4.4,0.73,3.68,0.73,0.73
18005,0,3.58,4.4,0.73,3.68,0.73,0.73
18006,0,3.58,4.4,0.73,3.68,0.73,0.73
18007,0,3.58,4.4,0.73,3.68,0.73,0.73
18008,0,3.58,4.4,0.73,3.68,0.73,0.73
18009,0,3.58,4.4,0.73,3.68,0.73,0.73
18010,0,3.58,4.4,0.73,3.68,0.73,0.73
18011,0,3.58,4.4,0.73,3.68,0.73,0.73
18012,0,3.58,4.4,0.73,3.68,0.73,0.73
18013,0,3.58,4.4,0.73,3.68,0.73,0.73
18014,0,3.58,4.4,0.73,3.68,0.73,0.73
18015,0,3.58,4.4,0.73,3.68,0.73,0.73
18016,0,3.58,4.4,0.73,3.68,0.73,0.73
18017,0,3.58,4.4,0.73,3.68,0.73,0.73
18018,0,3.58,4.4,0.73,3.68,0.73,0.73
18019,0,3.58,4.4,0.73,3.68,0.73,0.73
18020,0,3.58,4.4,0.73,3.68,0.73,0.73
18021,0,3.58,4.4,0.73,3.68,0.73,0.73
18022,0,3.58,4.4,0.73,3.68,0.73,0.73
18023,0,3.58,4.4,0.73,3.68,0.73,0.73
18024,0,3.58,4.4,0.73,3.68,0.73,0.73
18025,0,3.58,4.4,0.73,3.68,0.73,0.73
18026,0,3.58,4.4,0.73,3.68,0.73,0.73
18027,0,3.58,4.4,0.73,3.68,0.73,0.73
18028,0,3.58,4.4,0.73,3.68,0.73,0.73
18029,0,3.58,4.4,0.73,3.68,0.73,0.73
18030,0,3.58,4.4,0.73,3.68,0.73,0.73
18031,0,3.58,4.4,0.73,3.68,0.73,0.73
18032,0,3.58,4.4,0.73,3.68,0.73,0.73
18033,0,3.58,4.4,0.73,3.68,0.73,0.73
18034,0,3.58,4.4,0.73,3.68,0.73,0.73
18035,0,3.58,4.4,0.73,3.68,0.73,0.73
18036,0,3.58,4.4,0.73,3.68,0.73,0.73
18037,0,3.58,4.4,0.73,3.68,0.73,0.73
18038,0,3.58,4.4,0.73,3.68,0.73,0.73
18039,0,3.58,4.4,0.73,3.68,0.73,0.73
18040,0,3.58,4.4,0.73,3.68,0.73,0.73
18041,0,3.58,4.4,0.73,3.68,0.73,0.73
18042,0,3.58,4.4,0.73,3.68,0.73,0.73
18043,0,3.58,4.4,0.73,3.68,0.73,0.73
18044,0,3.58,4.4,0.73,3.68,0.73,0.73
18045,0,3.58,4.4,0.73,3.68,0.73,0.73
18046,0,3.58,4.4,0.73,3.68,0.73,0.73
18047,0,3.58,4.4,0.73,3.68,0.73,0.73
18048,0,3.58,4.4,0.73,3.68,0.73,0.73
18049,0,3.58,4.4,0.73,3.68,0.73,0.73
18050,0,3.58,4.4,0.73,3.68,0.73,0.73
18051,0,3.58,4.4,0.73,3.68,0.73,0.73
18052,0,3.58,4.4,0.73,3.68,0.73,0.73
18053,0,3.58,4.4,0.73,3.68,0.73,0.73
18054,0,3.58,4.4,0.73,3.68,0.73,0.73
18055,0,3.58,4.4,0.73,3.68,0.73,0.73
18056,0,3.58,4.4,0.73,3.68,0.73,0.73
18057,0,3.58,4.4,0.73,3.68,0.73,0.73
18058,0,3.58,4.4,0.73,3.68,0.73,0.73
18059,0,3.58,4.4,0.73,3.68,0.73,0.73
18060,0,3.58,4.4,0.73,3.68,0.73,0.73
18061,0,3.58,4.4,0.73,3.68,0.73,0.73
18062,0,3.58,4.4,0.73,3.68,0.73,0.73
18063,0,3.58,4.4,0.73,3.68,0.73,0.73
18064,0,3.58,4.4,0.73,3.68,0.73,0.73
18065,0,3.58,4.4,0.73,3.68,0.73,0.73
18066,0,3.58,4.4,0.73,3.68,0.73,0.73
18067,0,3.58,4.4,0.73,3.68,0.73,0.73
18068,0,3.58,4.4,0.73,3.68,0.73,0.73
18069,0,3.58,4.4,0.73,3.68,0.73,0.73
18070,0,3.58,4.4,0.73,3.68,0.73,0.73
18071,0,3.58,4.4,0.73,3.68,0.73,0.73
18072,0,3.58,4.4,0.73,3.68,0.73,0.73
18073,0,3.58,4.4,0.73,3.68,0.73,0.73
18074,0,3.58,4.4,0.73,3.68,0.73,0.73
18075,0,3.58,4.4,0.73,3.68,0.73,0.73
18076,0,3.58,4.4,0.73,3.68,0.73,0.73
18077,0,3.58,4.4,0.73,3.68,0.73,0.73
18078,0,3.58,4.4,0.73,3.68,0.73,0.73
18079,0,3.58,4.4,0.73,3.68,0.73,0.73
18080,0,3.58,4.4,0.73,3.68,0.73,0.73
18081,0,3.58,4.4,0.73,3.68,0.73,0.73
18082,0,3.58,4.4,0.73,3.68,0.73,0.73
18083,0,3.58,4.4,0.73,3.68,0.73,0.73
18084,0,3.58,4.4,0.73,3.68,0.73,0.73
18085,0,3.58,4.4,0.73,3.68,0.73,0.73
18086,0,3.58,4.4,0.73,3.68,0.73,0.73
18087,0,3.58,4.4,0.73,3.68,0.73,0.73
18088,0,3.58,4.4,0.73,3.68,0.73,0.73
18089,0,3.58,4.4,0.73,3.68,0.73,0.73
18090,0,3.58,4.4,0.73,3.68,0.73,0.73
18091,0,3.58,4.4,0.73,3.68,0.73,0.73
18092,0,3.58,4.4,0.73,3.68,0.73,0.73
18093,0,3.58,4.4,0.73,3.68,0.73,0.73
18094,0,3.58,4.4,0.73,3.68,0.73,0.73
18095,0,3.58,4.4,0.73,3.68,0.73,0.73
18096,0,3.58,4.4,0.73,3.68,0.73,0.73
18097,0,3.58,4.4,0.73,3.68,0.73,0.73
18098,0,3.58,4.4,0.73,3.68,0.73,0.73
18099,0,3.58,4.4,0.73,3.68,0.73,0.73
18100,0,3.58,4.4,0.73,3.68,0.73,0.73
18101,0,3.58,4.4,0.73,3.68,0.73,0.73
18102,0,3.58,4.4,0.73,3.68,0.73,0.73
18103,0,3.58,4.4,0.73,3.68,0.73,0.73
18104,0,3.58,4.4,0.73,3.68,0.73,0.73
18105,0,3.58,4.4,0.73,3.68,0.73,0.73
18106,0,3.58,4.4,0.73,3.68,0.73,0.73
18107,0,3.58,4.4,0.73,3.68,0.73,0.73
18108,0,3.58,4.4,0.73,3.68,0.73,0.73
18109,0,3.58,4.4,0.73,3.68,0.73,0.73
18110,0,3.58,4.4,0.73,3.68,0.73,0.73
18111,0,3.58,4.4,0.73,3.68,0.73,0.73
18112,0,3.58,4.4,0.73,3.68,0.73,0.73
18113,0,3.58,4.4,0.73,3.68,0.73,0.73
18114,0,3.58,4.4,0.73,3.68,0.73,0.73
18115,0,3.58,4.4,0.73,3.68,0.73,0.73
18116,0,3.58,4.4,0.73,3.68,0.73,0.73
18117,0,3.58,4.4,0.73,3.68,0.73,0.73
18118,0,3.58,4.4,0.73,3.68,0.73,0.73
18119,0,3.58,4.4,0.73,3.68,0.73,0.73
18120,0,3.58,4.4,0.73,3.68,0.73,0.73
18121,0,3.58,4.4,0.73,3.68,0.73,0.73
18122,0,3.58,4.4,0.73,3.68,0.73,0.73
18123,0,3.58,4.4,0.73,3.68,0.73,0.73
18124,0,3.58,4.4,0.73,3.68,0.73,0.73
18125,0,3.58,4.4,0.73,3.68,0.73,0.73
18126,0,3.58,4.4,0.73,3.68,0.73,0.73
18127,0,3.58,4.4,0.73,3.68,0.73,0.73
18128,0,3.58,4.4,0.73,3.68,0.73,0.73
18129,0,3.58,4.4,0.73,3.68,0.73,0.73
18130,0,3.58,4.4,0.73,3.68,0.73,0.73
18131,0,3.58,4.4,0.73,3.68,0.73,0.73
18132,0,3.58,4.4,0.73,3.68,0.73,0.73
18133,0,3.58,4.4,0.73,3.68,0.73,0.73
18134,0,3.58,4.4,0.73,3.68,0.73,0.73
18135,0,3.58,4.4,0.73,3.68,0.73,0.73
18136,0,3.58,4.4,0.73,3.68,0.73,0.73
18137,0,3.58,4.4,0.73,3.68,0.73,0.73
18138,0,3.58,4.4,0.73,3.68,0.73,0.73
18139,0,3.58,4.4,0.73,3.68,0.73,0.73
18140,0,3.58,4.4,0.73,3.68,0.73,0.73
18141,0,3.58,4.4,0.73,3.68,0.73,0.73
18142,0,3.58,4.4,0.73,3.68,0.73,0.73
18143,0,3.58,4.4,0.73,3.68,0.73,0.73
18144,0,3.58,4.4,0.73,3.68,0.73,0.73
18145,0,3.58,4.4,0.73,3.68,0.73,0.73
18146,0,3.58,4.4,0.73,3.68,0.73,0.73
18147,0,3.58,4.4,0.73,3.68,0.73,0.73
18148,0,3.58,4.4,0.73,3.68,0.73,0.73
18149,0,3.58,4.4,0.73,3.68,0.73,0.73
18150,0,3.58,4.4,0.73,3.68,0.73,0.73
18151,0,3.58,4.4,0.73,3.68,0.73,0.73
18152,0,3.58,4.4,0.73,3.68,0.73,0.73
18153,0,3.58,4.4,0.73,3.68,0.73,0.73
18154,0,3.58,4.4,0.73,3.68,0.73,0.73
18155,0,3.58,4.4,0.73,3.68,0.73,0.73
18156,0,3.58,4.4,0.73,3.68,0.73,0.73
18157,0,3.58,4.4,0.73,3.68,0.73,0.73
18158,0,3.58,4.4,0.73,3.68,0.73,0.73
18159,0,3.58,4.4,0.73,3.68,0.73,0.73
18160,0,3.58,4.4,0.73,3.68,0.73,0.73
18161,0,3.58,4.4,0.73,3.68,0.73,0.73
18162,0,3.58,4.4,0.73,3.68,0.73,0.73
18163,0,3.58,4.4,0.73,3.68,0.73,0.73
18164,0,3.58,4.4,0.73,3.68,0.73,0.73
18165,0,3.58,4.4,0.73,3.68,0.73,0.73
18166,0,3.58,4.4,0.73,3.68,0.73,0.73
18167,0,3.58,4.4,0.73,3.68,0.73,0.73
18168,0,3.58,4.4,0.73,3.68,0.73,0.73
18169,0,3.58,4.4,0.73,3.68,0.73,0.73
18170,0,3.58,4.4,0.73,3.68,0.73,0.73
18171,0,3.58,4.4,0.73,3.68,0.73,0.73
18172,0,3.58,4.4,0.73,3.68,0.73,0.73
18173,0,3.58,4.4,0.73,3.68,0.73,0.73
18174,0,3.58,4.4,0.73,3.68,0.73,0.73
18175,0,3.58,4.4,0.73,3.68,0.73,0.73
18176,0,3.58,4.4,0.73,3.68,0.73,0.73
18177,0,3.58,4.4,0.73,3.68,0.73,0.73
18178,0,3.58,4.4,0.73,3.68,0.73,0.73
18179,0,3.58,4.4,0.73,3.68,0.73,0.73
18180,0,3.58,4.4,0.73,3.68,0.73,0.73
18181,0,3.58,4.4,0.73,3.68,0.73,0.73
18182,0,3.58,4.4,0.73,3.68,0.73,0.73
18183,0,3.58,4.4,0.73,3.68,0.73,0.73
18184,0,3.58,4.4,0.73,3.68,0.73,0.73
18185,0,3.58,4.4,0.73,3.68,0.73,0.73
18186,0,3.58,4.4,0.73,3.68,0.73,0.73
18187,0,3.58,4.4,0.73,3.68,0.73,0.73
18188,0,3.58,4.4,0.73,3.68,0.73,0.73
18189,0,3.58,4.4,0.73,3.68,0.73,0.73
18190,0,3.58,4.4,0.73,3.68,0.73,0.73
18191,0,3.58,4.4,0.73,3.68,0.73,0.73
18192,0,3.58,4.4,0.73,3.68,0.73,0.73
18193,0,3.58,4.4,0.73,3.68,0.73,0.73
18194,0,3.58,4.4,0.73,3.68,0.73,0.73
18195,0,3.58,4.4,0.73,3.68,0.73,0.73
18196,0,3.58,4.4,0.73,3.68,0.73,0.73
18197,0,3.58,4.4,0.73,3.68,0.73,0.73
18198,0,3.58,4.4,0.73,3.68,0.73,0.73
18199,0,3.58,4.4,0.73,3.68,0.73,0.73
18200,0,3.58,4.4,0.73,3.68,0.73,0.73
18201,0,3.58,4.4,0.73,3.68,0.73,0.73
18202,0,3.58,4.4,0.73,3.68,0.73,0.73
18203,0,3.58,4.4,0.73,3.68,0.73,0.73
18204,0,3.58,4.4,0.73,3.68,0.73,0.73
18205,0,3.58,4.4,0.73,3.68,0.73,0.73
18206,0,3.58,4.4,0.73,3.68,0.73,0.73
18207,0,3.58,4.4,0.73,3.68,0.73,0.73
18208,0,3.58,4.4,0.73,3.68,0.73,0.73
18209,0,3.58,4.4,0.73,3.68,0.73,0.73
18210,0,3.58,4.4,0.73,3.68,0.73,0.73
18211,0,3.58,4.4,0.73,3.68,0.73,0.73
18212,0,3.58,4.4,0.73,3.68,0.73,0.73
18213,0,3.58,4.4,0.73,3.68,0.73,0.73
18214,0,3.58,4.4,0.73,3.68,0.73,0.73
18215,0,3.58,4.4,0.73,3.68,0.73,0.73
18216,0,3.58,4.4,0.73,3.68,0.73,0.73
18217,0,3.58,4.4,0.73,3.68,0.73,0.73
18218,0,3.58,4.4,0.73,3.68,0.73,0.73
18219,0,3.58,4.4,0.73,3.68,0.73,0.73
18220,0,3.58,4.4,0.73,3.68,0.73,0.73
18221,0,3.58,4.4,0.73,3.68,0.73,0.73
18222,0,3.58,4.4,0.73,3.68,0.73,0.73
18223,0,3.58,4.4,0.73,3.68,0.73,0.73
18224,0,3.58,4.4,0.73,3.68,0.73,0.73
18225,0,3.58,4.4,0.73,3.68,0.73,0.73
18226,0,3.58,4.4,0.73,3.68,0.73,0.73
18227,0,3.58,4.4,0.73,3.68,0.73,0.73
18228,0,3.58,4.4,0.73,3.68,0.73,0.73
18229,0,3.58,4.4,0.73,3.68,0.73,0.73
18230,0,3.58,4.4,0.73,3.68,0.73,0.73
18231,0,3.58,4.4,0.73,3.68,0.73,0.73
18232,0,3.58,4.4,0.73,3.68,0.73,0.73
18233,0,3.58,4.4,0.73,3.68,0.73,0.73
18234,0,3.58,4.4,0.73,3.68,0.73,0.73
18235,0,3.58,4.4,0.73,3.68,0.73,0.73
18236,0,3.58,4.4,0.73,3.68,0.73,0.73
18237,0,3.58,4.4,0.73,3.68,0.73,0.73
18238,0,3.58,4.4,0.73,3.68,0.73,0.73
18239,0,3.58,4.4,0.73,3.68,0.73,0.73
18240,0,3.58,4.4,0.73,3.68,0.73,0.73
18241,0,3.58,4.4,0.73,3.68,0.73,0.73
18242,0,3.58,4.4,0.73,3.68,0.73,0.73
18243,0,3.58,4.4,0.73,3.68,0.73,0.73
18244,0,3.58,4.4,0.73,3.68,0.73,0.73
18245,0,3.58,4.4,0.73,3.68,0.73,0.73
18246,0,3.58,4.4,0.73,3.68,0.73,0.73
18247,0,3.58,4.4,0.73,3.68,0.73,0.73
18248,0,3.58,4.4,0.73,3.68,0.73,0.73
18249,0,3.58,4.4,0.73,3.68,0.73,0.73
18250,0,3.58,4.4,0.73,3.68,0.73,0.73
18251,0,3.58,4.4,0.73,3.68,0.73,0.73
18252,0,3.58,4.4,0.73,3.68,0.73,0.73
18253,0,3.58,4.4,0.73,3.68,0.73,0.73
18254,0,3.58,4.4,0.73,3.68,0.73,0.73
18255,0,3.58,4.4,0.73,3.68,0.73,0.73
18256,0,3.58,4.4,0.73,3.68,0.73,0.73
18257,0,3.58,4.4,0.73,3.68,0.73,0.73
18258,0,3.58,4.4,0.73,3.68,0.73,0.73
18259,0,3.58,4.4,0.73,3.68,0.73,0.73
18260,0,3.58,4.4,0.73,3.68,0.73,0.73
18261,0,3.58,4.4,0.73,3.68,0.73,0.73
18262,0,3.58,4.4,0.73,3.68,0.73,0.73
18263,0,3.58,4.4,0.73,3.68,0.73,0.73
18264,0,3.58,4.4,0.73,3.68,0.73,0.73
18265,0,3.58,4.4,0.73,3.68,0.73,0.73
18266,0,3.58,4.4,0.73,3.68,0.73,0.73
18267,0,3.58,4.4,0.73,3.68,0.73,0.73
18268,0,3.58,4.4,0.73,3.68,0.73,0.73
18269,0,3.58,4.4,0.73,3.68,0.73,0.73
18270,0,3.58,4.4,0.73,3.68,0.73,0.73
18271,0,3.58,4.4,0.73,3.68,0.73,0.73
18272,0,3.58,4.4,0.73,3.68,0.73,0.73
18273,0,3.58,4.4,0.73,3.68,0.73,0.73
18274,0,3.58,4.4,0.73,3.68,0.73,0.73
18275,0,3.58,4.4,0.73,3.68,0.73,0.73
18276,0,3.58,4.4,0.73,3.68,0.73,0.73
18277,0,3.58,4.4,0.73,3.68,0.73,0.73
18278,0,3.58,4.4,0.73,3.68,0.73,0.73
18279,0,3.58,4.4,0.73,3.68,0.73,0.73
18280,0,3.58,4.4,0.73,3.68,0.73,0.73
18281,0,3.58,4.4,0.73,3.68,0.73,0.73
18282,0,3.58,4.4,0.73,3.68,0.73,0.73
18283,0,3.58,4.4,0.73,3.68,0.73,0.73
18284,0,3.58,4.4,0.73,3.68,0.73,0.73
18285,0,3.58,4.4,0.73,3.68,0.73,0.73
18286,0,3.58,4.4,0.73,3.68,0.73,0.73
18287,0,3.58,4.4,0.73,3.68,0.73,0.73
18288,0,3.58,4.4,0.73,3.68,0.73,0.73
18289,0,3.58,4.4,0.73,3.68,0.73,0.73
18290,0,3.58,4.4,0.73,3.68,0.73,0.73
18291,0,3.58,4.4,0.73,3.68,0.73,0.73
18292,0,3.58,4.4,0.73,3.68,0.73,0.73
18293,0,3.58,4.4,0.73,3.68,0.73,0.73
18294,0,3.58,4.4,0.73,3.68,0.73,0.73
18295,0,3.58,4.4,0.73,3.68,0.73,0.73
18296,0,3.58,4.4,0.73,3.68,0.73,0.73
18297,0,3.58,4.4,0.73,3.68,0.73,0.73
18298,0,3.58,4.4,0.73,3.68,0.73,0.73
18299,0,3.58,4.4,0.73,3.68,0.73,0.73
18300,0,3.58,4.4,0.73,3.68,0.73,0.73
18301,0,3.58,4.4,0.73,3.68,0.73,0.73
18302,0,3.58,4.4,0.73,3.68,0.73,0.73
18303,0,3.58,4.4,0.73,3.68,0.73,0.73
18304,0,3.58,4.4,0.73,3.68,0.73,0.73
18305,0,3.58,4.4,0.73,3.68,0.73,0.73
18306,0,3.58,4.4,0.73,3.68,0.73,0.73
18307,0,3.58,4.4,0.73,3.68,0.73,0.73
18308,0,3.58,4.4,0.73,3.68,0.73,0.73
18309,0,3.58,4.4,0.73,3.68,0.73,0.73
18310,0,3.58,4.4,0.73,3.68,0.73,0.73
18311,0,3.58,4.4,0.73,3.68,0.73,0.73
18312,0,3.58,4.4,0.73,3.68,0.73,0.73
18313,0,3.58,4.4,0.73,3.68,0.73,0.73
18314,0,3.58,4.4,0.73,3.68,0.73,0.73
18315,0,3.58,4.4,0.73,3.68,0.73,0.73
18316,0,3.58,4.4,0.73,3.68,0.73,0.73
18317,0,3.58,4.4,0.73,3.68,0.73,0.73
18318,0,3.58,4.4,0.73,3.68,0.73,0.73
18319,0,3.58,4.4,0.73,3.68,0.73,0.73
18320,0,3.58,4.4,0.73,3.68,0.73,0.73
18321,0,3.58,4.4,0.73,3.68,0.73,0.73
18322,0,3.58,4.4,0.73,3.68,0.73,0.73
18323,0,3.58,4.4,0.73,3.68,0.73,0.73
18324,0,3.58,4.4,0.73,3.68,0.73,0.73
18325,0,3.58,4.4,0.73,3.68,0.73,0.73
18326,0,3.58,4.4,0.73,3.68,0.73,0.73
18327,0,3.58,4.4,0.73,3.68,0.73,0.73
18328,0,3.58,4.4,0.73,3.68,0.73,0.73
18329,0,3.58,4.4,0.73,3.68,0.73,0.73
18330,0,3.58,4.4,0.73,3.68,0.73,0.73
18331,0,3.58,4.4,0.73,3.68,0.73,0.73
18332,0,3.58,4.4,0.73,3.68,0.73,0.73
18333,0,3.58,4.4,0.73,3.68,0.73,0.73
18334,0,3.58,4.4,0.73,3.68,0.73,0.73
18335,0,3.58,4.4,0.73,3.68,0.73,0.73
18336,0,3.58,4.4,0.73,3.68,0.73,0.73
18337,0,3.58,4.4,0.73,3.68,0.73,0.73
18338,0,3.58,4.4,0.73,3.68,0.73,0.73
18339,0,3.58,4.4,0.73,3.68,0.73,0.73
18340,0,3.58,4.4,0.73,3.68,0.73,0.73
18341,0,3.58,4.4,0.73,3.68,0.73,0.73
18342,0,3.58,4.4,0.73,3.68,0.73,0.73
18343,0,3.58,4.4,0.73,3.68,0.73,0.73
18344,0,3.58,4.4,0.73,3.68,0.73,0.73
18345,0,3.58,4.4,0.73,3.68,0.73,0.73
18346,0,3.58,4.4,0.73,3.68,0.73,0.73
18347,0,3.58,4.4,0.73,3.68,0.73,0.73
18348,0,3.58,4.4,0.73,3.68,0.73,0.73
18349,0,3.58,4.4,0.73,3.68,0.73,0.73
18350,0,3.58,4.4,0.73,3.68,0.73,0.73
18351,0,3.58,4.4,0.73,3.68,0.73,0.73
18352,0,3.58,4.4,0.73,3.68,0.73,0.73
18353,0,3.58,4.4,0.73,3.68,0.73,0.73
18354,0,3.58,4.4,0.73,3.68,0.73,0.73
18355,0,3.58,4.4,0.73,3.68,0.73,0.73
18356,0,3.58,4.4,0.73,3.68,0.73,0.73
18357,0,3.58,4.4,0.73,3.68,0.73,0.73
18358,0,3.58,4.4,0.73,3.68,0.73,0.73
18359,0,3.58,4.4,0.73,3.68,0.73,0.73
18360,0,3.58,4.4,0.73,3.68,0.73,0.73
18361,0,3.58,4.4,0.73,3.68,0.73,0.73
18362,0,3.58,4.4,0.73,3.68,0.73,0.73
18363,0,3.58,4.4,0.73,3.68,0.73,0.73
18364,0,3.58,4.4,0.73,3.68,0.73,0.73
18365,0,3.58,4.4,0.73,3.68,0.73,0.73
18366,0,3.58,4.4,0.73,3.68,0.73,0.73
18367,0,3.58,4.4,0.73,3.68,0.73,0.73
18368,0,3.58,4.4,0.73,3.68,0.73,0.73
18369,0,3.58,4.4,0.73,3.68,0.73,0.73
18370,0,3.58,4.4,0.73,3.68,0.73,0.73
18371,0,3.58,4.4,0.73,3.68,0.73,0.73
18372,0,3.58,4.4,0.73,3.68,0.73,0.73
18373,0,3.58,4.4,0.73,3.68,0.73,0.73
18374,0,3.58,4.4,0.73,3.68,0.73,0.73
18375,0,3.58,4.4,0.73,3.68,0.73,0.73
18376,0,3.58,4.4,0.73,3.68,0.73,0.73
18377,0,3.58,4.4,0.73,3.68,0.73,0.73
18378,0,3.58,4.4,0.73,3.68,0.73,0.73
18379,0,3.58,4.4,0.73,3.68,0.73,0.73
18380,0,3.58,4.4,0.73,3.68,0.73,0.73
18381,0,3.58,4.4,0.73,3.68,0.73,0.73
18382,0,3.58,4.4,0.73,3.68,0.73,0.73
18383,0,3.58,4.4,0.73,3.68,0.73,0.73
18384,0,3.58,4.4,0.73,3.68,0.73,0.73
18385,0,3.58,4.4,0.73,3.68,0.73,0.73
18386,0,3.58,4.4,0.73,3.68,0.73,0.73
18387,0,3.58,4.4,0.73,3.68,0.73,0.73
18388,0,3.58,4.4,0.73,3.68,0.73,0.73
18389,0,3.58,4.4,0.73,3.68,0.73,0.73
18390,0,3.58,4.4,0.73,3.68,0.73,0.73
18391,0,3.58,4.4,0.73,3.68,0.73,0.73
18392,0,3.58,4.4,0.73,3.68,0.73,0.73
18393,0,3.58,4.4,0.73,3.68,0.73,0.73
18394,0,3.58,4.4,0.73,3.68,0.73,0.73
18395,0,3.58,4.4,0.73,3.68,0.73,0.73
18396,0,3.58,4.4,0.73,3.68,0.73,0.73
18397,0,3.58,4.4,0.73,3.68,0.73,0.73
18398,0,3.58,4.4,0.73,3.68,0.73,0.73
18399,0,3.58,4.4,0.73,3.68,0.73,0.73
18400,0,3.58,4.4,0.73,3.68,0.73,0.73
18401,0,3.58,4.4,0.73,3.68,0.73,0.73
18402,0,3.58,4.4,0.73,3.68,0.73,0.73
18403,0,3.58,4.4,0.73,3.68,0.73,0.73
18404,0,3.58,4.4,0.73,3.68,0.73,0.73
18405,0,3.58,4.4,0.73,3.68,0.73,0.73
18406,0,3.58,4.4,0.73,3.68,0.73,0.73
18407,0,3.58,4.4,0.73,3.68,0.73,0.73
18408,0,3.58,4.4,0.73,3.68,0.73,0.73
18409,0,3.58,4.4,0.73,3.68,0.73,0.73
18410,0,3.58,4.4,0.73,3.68,0.73,0.73
18411,0,3.58,4.4,0.73,3.68,0.73,0.73
18412,0,3.58,4.4,0.73,3.68,0.73,0.73
18413,0,3.58,4.4,0.73,3.68,0.73,0.73
18414,0,3.58,4.4,0.73,3.68,0.73,0.73
18415,0,3.58,4.4,0.73,3.68,0.73,0.73
18416,0,3.58,4.4,0.73,3.68,0.73,0.73
18417,0,3.58,4.4,0.73,3.68,0.73,0.73
18418,0,3.58,4.4,0.73,3.68,0.73,0.73
18419,0,3.58,4.4,0.73,3.68,0.73,0.73
18420,0,3.58,4.4,0.73,3.68,0.73,0.73
18421,0,3.58,4.4,0.73,3.68,0.73,0.73
18422,0,3.58,4.4,0.73,3.68,0.73,0.73
18423,0,3.58,4.4,0.73,3.68,0.73,0.73
18424,0,3.58,4.4,0.73,3.68,0.73,0.73
18425,0,3.58,4.4,0.73,3.68,0.73,0.73
18426,0,3.58,4.4,0.73,3.68,0.73,0.73
18427,0,3.58,4.4,0.73,3.68,0.73,0.73
