Time_Index,NG,None,coal,uranium
6837,2.031,0,2.467,0.699
6838,2.031,0,2.467,0.699
6839,2.031,0,2.467,0.699
6840,2.031,0,2.467,0.699
6841,2.031,0,2.467,0.699
6842,2.031,0,2.467,0.699
6843,2.031,0,2.467,0.699
6844,2.031,0,2.467,0.699
6845,2.031,0,2.467,0.699
6846,2.031,0,2.467,0.699
6847,2.031,0,2.467,0.699
6848,2.031,0,2.467,0.699
6849,2.031,0,2.467,0.699
6850,2.031,0,2.467,0.699
6851,2.031,0,2.467,0.699
6852,2.031,0,2.467,0.699
6853,2.031,0,2.467,0.699
6854,2.031,0,2.467,0.699
6855,2.031,0,2.467,0.699
6856,2.031,0,2.467,0.699
6857,2.031,0,2.467,0.699
6858,2.031,0,2.467,0.699
6859,2.031,0,2.467,0.699
6860,2.031,0,2.467,0.699
6861,2.031,0,2.467,0.699
6862,2.031,0,2.467,0.699
6863,2.031,0,2.467,0.699
6864,2.031,0,2.467,0.699
6865,2.031,0,2.467,0.699
6866,2.031,0,2.467,0.699
6867,2.031,0,2.467,0.699
6868,2.031,0,2.467,0.699
6869,2.031,0,2.467,0.699
6870,2.031,0,2.467,0.699
6871,2.031,0,2.467,0.699
6872,2.031,0,2.467,0.699
6873,2.031,0,2.467,0.699
6874,2.031,0,2.467,0.699
6875,2.031,0,2.467,0.699
6876,2.031,0,2.467,0.699
6877,2.031,0,2.467,0.699
6878,2.031,0,2.467,0.699
6879,2.031,0,2.467,0.699
6880,2.031,0,2.467,0.699
6881,2.031,0,2.467,0.699
6882,2.031,0,2.467,0.699
6883,2.031,0,2.467,0.699
6884,2.031,0,2.467,0.699
6885,2.031,0,2.467,0.699
6886,2.031,0,2.467,0.699
6887,2.031,0,2.467,0.699
6888,2.031,0,2.467,0.699
6889,2.031,0,2.467,0.699
6890,2.031,0,2.467,0.699
6891,2.031,0,2.467,0.699
6892,2.031,0,2.467,0.699
6893,2.031,0,2.467,0.699
6894,2.031,0,2.467,0.699
6895,2.031,0,2.467,0.699
6896,2.031,0,2.467,0.699
6897,2.031,0,2.467,0.699
6898,2.031,0,2.467,0.699
6899,2.031,0,2.467,0.699
6900,2.031,0,2.467,0.699
6901,2.031,0,2.467,0.699
6902,2.031,0,2.467,0.699
6903,2.031,0,2.467,0.699
6904,2.031,0,2.467,0.699
6905,2.031,0,2.467,0.699
6906,2.031,0,2.467,0.699
6907,2.031,0,2.467,0.699
6908,2.031,0,2.467,0.699
6909,2.031,0,2.467,0.699
6910,2.031,0,2.467,0.699
6911,2.031,0,2.467,0.699
6912,2.031,0,2.467,0.699
6913,2.031,0,2.467,0.699
6914,2.031,0,2.467,0.699
6915,2.031,0,2.467,0.699
6916,2.031,0,2.467,0.699
6917,2.031,0,2.467,0.699
6918,2.031,0,2.467,0.699
6919,2.031,0,2.467,0.699
6920,2.031,0,2.467,0.699
6921,2.031,0,2.467,0.699
6922,2.031,0,2.467,0.699
6923,2.031,0,2.467,0.699
6924,2.031,0,2.467,0.699
6925,2.031,0,2.467,0.699
6926,2.031,0,2.467,0.699
6927,2.031,0,2.467,0.699
6928,2.031,0,2.467,0.699
6929,2.031,0,2.467,0.699
6930,2.031,0,2.467,0.699
6931,2.031,0,2.467,0.699
6932,2.031,0,2.467,0.699
6933,2.031,0,2.467,0.699
6934,2.031,0,2.467,0.699
6935,2.031,0,2.467,0.699
6936,2.031,0,2.467,0.699
6937,2.031,0,2.467,0.699
6938,2.031,0,2.467,0.699
6939,2.031,0,2.467,0.699
6940,2.031,0,2.467,0.699
6941,2.031,0,2.467,0.699
6942,2.031,0,2.467,0.699
6943,2.031,0,2.467,0.699
6944,2.031,0,2.467,0.699
6945,2.031,0,2.467,0.699
6946,2.031,0,2.467,0.699
6947,2.031,0,2.467,0.699
6948,2.031,0,2.467,0.699
6949,2.031,0,2.467,0.699
6950,2.031,0,2.467,0.699
6951,2.031,0,2.467,0.699
6952,2.031,0,2.467,0.699
6953,2.031,0,2.467,0.699
6954,2.031,0,2.467,0.699
6955,2.031,0,2.467,0.699
6956,2.031,0,2.467,0.699
6957,2.031,0,2.467,0.699
6958,2.031,0,2.467,0.699
6959,2.031,0,2.467,0.699
6960,2.031,0,2.467,0.699
6961,2.031,0,2.467,0.699
6962,2.031,0,2.467,0.699
6963,2.031,0,2.467,0.699
6964,2.031,0,2.467,0.699
6965,2.031,0,2.467,0.699
6966,2.031,0,2.467,0.699
6967,2.031,0,2.467,0.699
6968,2.031,0,2.467,0.699
6969,2.031,0,2.467,0.699
6970,2.031,0,2.467,0.699
6971,2.031,0,2.467,0.699
6972,2.031,0,2.467,0.699
6973,2.031,0,2.467,0.699
6974,2.031,0,2.467,0.699
6975,2.031,0,2.467,0.699
6976,2.031,0,2.467,0.699
6977,2.031,0,2.467,0.699
6978,2.031,0,2.467,0.699
6979,2.031,0,2.467,0.699
6980,2.031,0,2.467,0.699
6981,2.031,0,2.467,0.699
6982,2.031,0,2.467,0.699
6983,2.031,0,2.467,0.699
6984,2.031,0,2.467,0.699
6985,2.031,0,2.467,0.699
6986,2.031,0,2.467,0.699
6987,2.031,0,2.467,0.699
6988,2.031,0,2.467,0.699
6989,2.031,0,2.467,0.699
6990,2.031,0,2.467,0.699
6991,2.031,0,2.467,0.699
6992,2.031,0,2.467,0.699
6993,2.031,0,2.467,0.699
6994,2.031,0,2.467,0.699
6995,2.031,0,2.467,0.699
6996,2.031,0,2.467,0.699
6997,2.031,0,2.467,0.699
6998,2.031,0,2.467,0.699
6999,2.031,0,2.467,0.699
7000,2.031,0,2.467,0.699
7001,2.031,0,2.467,0.699
7002,2.031,0,2.467,0.699
7003,2.031,0,2.467,0.699
7004,2.031,0,2.467,0.699
7005,2.031,0,2.467,0.699
7006,2.031,0,2.467,0.699
7007,2.031,0,2.467,0.699
7008,2.031,0,2.467,0.699
7009,2.031,0,2.467,0.699
7010,2.031,0,2.467,0.699
7011,2.031,0,2.467,0.699
7012,2.031,0,2.467,0.699
7013,2.031,0,2.467,0.699
7014,2.031,0,2.467,0.699
7015,2.031,0,2.467,0.699
7016,2.031,0,2.467,0.699
7017,2.031,0,2.467,0.699
7018,2.031,0,2.467,0.699
7019,2.031,0,2.467,0.699
7020,2.031,0,2.467,0.699
7021,2.031,0,2.467,0.699
7022,2.031,0,2.467,0.699
7023,2.031,0,2.467,0.699
7024,2.031,0,2.467,0.699
7025,2.031,0,2.467,0.699
7026,2.031,0,2.467,0.699
7027,2.031,0,2.467,0.699
7028,2.031,0,2.467,0.699
7029,2.031,0,2.467,0.699
7030,2.031,0,2.467,0.699
7031,2.031,0,2.467,0.699
7032,2.031,0,2.467,0.699
7033,2.031,0,2.467,0.699
7034,2.031,0,2.467,0.699
7035,2.031,0,2.467,0.699
7036,2.031,0,2.467,0.699
7037,2.031,0,2.467,0.699
7038,2.031,0,2.467,0.699
7039,2.031,0,2.467,0.699
7040,2.031,0,2.467,0.699
7041,2.031,0,2.467,0.699
7042,2.031,0,2.467,0.699
7043,2.031,0,2.467,0.699
7044,2.031,0,2.467,0.699
7045,2.031,0,2.467,0.699
7046,2.031,0,2.467,0.699
7047,2.031,0,2.467,0.699
7048,2.031,0,2.467,0.699
7049,2.031,0,2.467,0.699
7050,2.031,0,2.467,0.699
7051,2.031,0,2.467,0.699
7052,2.031,0,2.467,0.699
7053,2.031,0,2.467,0.699
7054,2.031,0,2.467,0.699
7055,2.031,0,2.467,0.699
7056,2.031,0,2.467,0.699
7057,2.031,0,2.467,0.699
7058,2.031,0,2.467,0.699
7059,2.031,0,2.467,0.699
7060,2.031,0,2.467,0.699
7061,2.031,0,2.467,0.699
7062,2.031,0,2.467,0.699
7063,2.031,0,2.467,0.699
7064,2.031,0,2.467,0.699
7065,2.031,0,2.467,0.699
7066,2.031,0,2.467,0.699
7067,2.031,0,2.467,0.699
7068,2.031,0,2.467,0.699
7069,2.031,0,2.467,0.699
7070,2.031,0,2.467,0.699
7071,2.031,0,2.467,0.699
7072,2.031,0,2.467,0.699
7073,2.031,0,2.467,0.699
7074,2.031,0,2.467,0.699
7075,2.031,0,2.467,0.699
7076,2.031,0,2.467,0.699
7077,2.031,0,2.467,0.699
7078,2.031,0,2.467,0.699
7079,2.031,0,2.467,0.699
7080,2.031,0,2.467,0.699
7081,2.031,0,2.467,0.699
7082,2.031,0,2.467,0.699
7083,2.031,0,2.467,0.699
7084,2.031,0,2.467,0.699
7085,2.031,0,2.467,0.699
7086,2.031,0,2.467,0.699
7087,2.031,0,2.467,0.699
7088,2.031,0,2.467,0.699
7089,2.031,0,2.467,0.699
7090,2.031,0,2.467,0.699
7091,2.031,0,2.467,0.699
7092,2.031,0,2.467,0.699
7093,2.031,0,2.467,0.699
7094,2.031,0,2.467,0.699
7095,2.031,0,2.467,0.699
7096,2.031,0,2.467,0.699
7097,2.031,0,2.467,0.699
7098,2.031,0,2.467,0.699
7099,2.031,0,2.467,0.699
7100,2.031,0,2.467,0.699
7101,2.031,0,2.467,0.699
7102,2.031,0,2.467,0.699
7103,2.031,0,2.467,0.699
7104,2.031,0,2.467,0.699
7105,2.031,0,2.467,0.699
7106,2.031,0,2.467,0.699
7107,2.031,0,2.467,0.699
7108,2.031,0,2.467,0.699
7109,2.031,0,2.467,0.699
7110,2.031,0,2.467,0.699
7111,2.031,0,2.467,0.699
7112,2.031,0,2.467,0.699
7113,2.031,0,2.467,0.699
7114,2.031,0,2.467,0.699
7115,2.031,0,2.467,0.699
7116,2.031,0,2.467,0.699
7117,2.031,0,2.467,0.699
7118,2.031,0,2.467,0.699
7119,2.031,0,2.467,0.699
7120,2.031,0,2.467,0.699
7121,2.031,0,2.467,0.699
7122,2.031,0,2.467,0.699
7123,2.031,0,2.467,0.699
7124,2.031,0,2.467,0.699
7125,2.031,0,2.467,0.699
7126,2.031,0,2.467,0.699
7127,2.031,0,2.467,0.699
7128,2.031,0,2.467,0.699
7129,2.031,0,2.467,0.699
7130,2.031,0,2.467,0.699
7131,2.031,0,2.467,0.699
7132,2.031,0,2.467,0.699
7133,2.031,0,2.467,0.699
7134,2.031,0,2.467,0.699
7135,2.031,0,2.467,0.699
7136,2.031,0,2.467,0.699
7137,2.031,0,2.467,0.699
7138,2.031,0,2.467,0.699
7139,2.031,0,2.467,0.699
7140,2.031,0,2.467,0.699
7141,2.031,0,2.467,0.699
7142,2.031,0,2.467,0.699
7143,2.031,0,2.467,0.699
7144,2.031,0,2.467,0.699
7145,2.031,0,2.467,0.699
7146,2.031,0,2.467,0.699
7147,2.031,0,2.467,0.699
7148,2.031,0,2.467,0.699
7149,2.031,0,2.467,0.699
7150,2.031,0,2.467,0.699
7151,2.031,0,2.467,0.699
7152,2.031,0,2.467,0.699
7153,2.031,0,2.467,0.699
7154,2.031,0,2.467,0.699
7155,2.031,0,2.467,0.699
7156,2.031,0,2.467,0.699
7157,2.031,0,2.467,0.699
7158,2.031,0,2.467,0.699
7159,2.031,0,2.467,0.699
7160,2.031,0,2.467,0.699
7161,2.031,0,2.467,0.699
7162,2.031,0,2.467,0.699
7163,2.031,0,2.467,0.699
7164,2.031,0,2.467,0.699
7165,2.031,0,2.467,0.699
7166,2.031,0,2.467,0.699
7167,2.031,0,2.467,0.699
7168,2.031,0,2.467,0.699
7169,2.031,0,2.467,0.699
7170,2.031,0,2.467,0.699
7171,2.031,0,2.467,0.699
7172,2.031,0,2.467,0.699
7173,2.031,0,2.467,0.699
7174,2.031,0,2.467,0.699
7175,2.031,0,2.467,0.699
7176,2.031,0,2.467,0.699
7177,2.031,0,2.467,0.699
7178,2.031,0,2.467,0.699
7179,2.031,0,2.467,0.699
7180,2.031,0,2.467,0.699
7181,2.031,0,2.467,0.699
7182,2.031,0,2.467,0.699
7183,2.031,0,2.467,0.699
7184,2.031,0,2.467,0.699
7185,2.031,0,2.467,0.699
7186,2.031,0,2.467,0.699
7187,2.031,0,2.467,0.699
7188,2.031,0,2.467,0.699
7189,2.031,0,2.467,0.699
7190,2.031,0,2.467,0.699
7191,2.031,0,2.467,0.699
7192,2.031,0,2.467,0.699
7193,2.031,0,2.467,0.699
7194,2.031,0,2.467,0.699
7195,2.031,0,2.467,0.699
7196,2.031,0,2.467,0.699
7197,2.031,0,2.467,0.699
7198,2.031,0,2.467,0.699
7199,2.031,0,2.467,0.699
7200,2.031,0,2.467,0.699
7201,2.031,0,2.467,0.699
7202,2.031,0,2.467,0.699
7203,2.031,0,2.467,0.699
7204,2.031,0,2.467,0.699
7205,2.031,0,2.467,0.699
7206,2.031,0,2.467,0.699
7207,2.031,0,2.467,0.699
7208,2.031,0,2.467,0.699
7209,2.031,0,2.467,0.699
7210,2.031,0,2.467,0.699
7211,2.031,0,2.467,0.699
7212,2.031,0,2.467,0.699
7213,2.031,0,2.467,0.699
7214,2.031,0,2.467,0.699
7215,2.031,0,2.467,0.699
7216,2.031,0,2.467,0.699
7217,2.031,0,2.467,0.699
7218,2.031,0,2.467,0.699
7219,2.031,0,2.467,0.699
7220,2.031,0,2.467,0.699
7221,2.031,0,2.467,0.699
7222,2.031,0,2.467,0.699
7223,2.031,0,2.467,0.699
7224,2.031,0,2.467,0.699
7225,2.031,0,2.467,0.699
7226,2.031,0,2.467,0.699
7227,2.031,0,2.467,0.699
7228,2.031,0,2.467,0.699
7229,2.031,0,2.467,0.699
7230,2.031,0,2.467,0.699
7231,2.031,0,2.467,0.699
7232,2.031,0,2.467,0.699
7233,2.031,0,2.467,0.699
7234,2.031,0,2.467,0.699
7235,2.031,0,2.467,0.699
7236,2.031,0,2.467,0.699
7237,2.031,0,2.467,0.699
7238,2.031,0,2.467,0.699
7239,2.031,0,2.467,0.699
7240,2.031,0,2.467,0.699
7241,2.031,0,2.467,0.699
7242,2.031,0,2.467,0.699
7243,2.031,0,2.467,0.699
7244,2.031,0,2.467,0.699
7245,2.031,0,2.467,0.699
7246,2.031,0,2.467,0.699
7247,2.031,0,2.467,0.699
7248,2.031,0,2.467,0.699
7249,2.031,0,2.467,0.699
7250,2.031,0,2.467,0.699
7251,2.031,0,2.467,0.699
7252,2.031,0,2.467,0.699
7253,2.031,0,2.467,0.699
7254,2.031,0,2.467,0.699
7255,2.031,0,2.467,0.699
7256,2.031,0,2.467,0.699
7257,2.031,0,2.467,0.699
7258,2.031,0,2.467,0.699
7259,2.031,0,2.467,0.699
7260,2.031,0,2.467,0.699
7261,2.031,0,2.467,0.699
7262,2.031,0,2.467,0.699
7263,2.031,0,2.467,0.699
7264,2.031,0,2.467,0.699
7265,2.031,0,2.467,0.699
7266,2.031,0,2.467,0.699
7267,2.031,0,2.467,0.699
7268,2.031,0,2.467,0.699
7269,2.031,0,2.467,0.699
7270,2.031,0,2.467,0.699
7271,2.031,0,2.467,0.699
7272,2.031,0,2.467,0.699
7273,2.031,0,2.467,0.699
7274,2.031,0,2.467,0.699
7275,2.031,0,2.467,0.699
7276,2.031,0,2.467,0.699
7277,2.031,0,2.467,0.699
7278,2.031,0,2.467,0.699
7279,2.031,0,2.467,0.699
7280,2.031,0,2.467,0.699
7281,2.031,0,2.467,0.699
7282,2.031,0,2.467,0.699
7283,2.031,0,2.467,0.699
7284,2.031,0,2.467,0.699
7285,2.031,0,2.467,0.699
7286,2.031,0,2.467,0.699
7287,2.031,0,2.467,0.699
7288,2.031,0,2.467,0.699
7289,2.031,0,2.467,0.699
7290,2.031,0,2.467,0.699
7291,2.031,0,2.467,0.699
7292,2.031,0,2.467,0.699
7293,2.031,0,2.467,0.699
7294,2.031,0,2.467,0.699
7295,2.031,0,2.467,0.699
7296,2.031,0,2.467,0.699
7297,2.031,0,2.467,0.699
7298,2.031,0,2.467,0.699
7299,2.031,0,2.467,0.699
7300,2.031,0,2.467,0.699
7301,2.031,0,2.467,0.699
7302,2.031,0,2.467,0.699
7303,2.031,0,2.467,0.699
7304,2.031,0,2.467,0.699
7305,2.031,0,2.467,0.699
7306,2.031,0,2.467,0.699
7307,2.031,0,2.467,0.699
7308,2.031,0,2.467,0.699
7309,2.031,0,2.467,0.699
7310,2.031,0,2.467,0.699
7311,2.031,0,2.467,0.699
7312,2.031,0,2.467,0.699
7313,2.031,0,2.467,0.699
7314,2.031,0,2.467,0.699
7315,2.031,0,2.467,0.699
7316,2.031,0,2.467,0.699
7317,2.031,0,2.467,0.699
7318,2.031,0,2.467,0.699
7319,2.031,0,2.467,0.699
7320,2.031,0,2.467,0.699
7321,2.031,0,2.467,0.699
7322,2.031,0,2.467,0.699
7323,2.031,0,2.467,0.699
7324,2.031,0,2.467,0.699
7325,2.031,0,2.467,0.699
7326,2.031,0,2.467,0.699
7327,2.031,0,2.467,0.699
7328,2.031,0,2.467,0.699
7329,2.031,0,2.467,0.699
7330,2.031,0,2.467,0.699
7331,2.031,0,2.467,0.699
7332,2.031,0,2.467,0.699
7333,2.031,0,2.467,0.699
7334,2.031,0,2.467,0.699
7335,2.031,0,2.467,0.699
7336,2.031,0,2.467,0.699
7337,2.031,0,2.467,0.699
7338,2.031,0,2.467,0.699
7339,2.031,0,2.467,0.699
7340,2.031,0,2.467,0.699
7341,2.031,0,2.467,0.699
7342,2.031,0,2.467,0.699
7343,2.031,0,2.467,0.699
7344,2.031,0,2.467,0.699
7345,2.031,0,2.467,0.699
7346,2.031,0,2.467,0.699
7347,2.031,0,2.467,0.699
7348,2.031,0,2.467,0.699
7349,2.031,0,2.467,0.699
7350,2.031,0,2.467,0.699
7351,2.031,0,2.467,0.699
7352,2.031,0,2.467,0.699
7353,2.031,0,2.467,0.699
7354,2.031,0,2.467,0.699
7355,2.031,0,2.467,0.699
7356,2.031,0,2.467,0.699
7357,2.031,0,2.467,0.699
7358,2.031,0,2.467,0.699
7359,2.031,0,2.467,0.699
7360,2.031,0,2.467,0.699
7361,2.031,0,2.467,0.699
7362,2.031,0,2.467,0.699
7363,2.031,0,2.467,0.699
7364,2.031,0,2.467,0.699
7365,2.031,0,2.467,0.699
7366,2.031,0,2.467,0.699
7367,2.031,0,2.467,0.699
7368,2.031,0,2.467,0.699
7369,2.031,0,2.467,0.699
7370,2.031,0,2.467,0.699
7371,2.031,0,2.467,0.699
7372,2.031,0,2.467,0.699
7373,2.031,0,2.467,0.699
7374,2.031,0,2.467,0.699
7375,2.031,0,2.467,0.699
7376,2.031,0,2.467,0.699
7377,2.031,0,2.467,0.699
7378,2.031,0,2.467,0.699
7379,2.031,0,2.467,0.699
7380,2.031,0,2.467,0.699
7381,2.031,0,2.467,0.699
7382,2.031,0,2.467,0.699
7383,2.031,0,2.467,0.699
7384,2.031,0,2.467,0.699
7385,2.031,0,2.467,0.699
7386,2.031,0,2.467,0.699
7387,2.031,0,2.467,0.699
7388,2.031,0,2.467,0.699
7389,2.031,0,2.467,0.699
7390,2.031,0,2.467,0.699
7391,2.031,0,2.467,0.699
7392,2.031,0,2.467,0.699
7393,2.031,0,2.467,0.699
7394,2.031,0,2.467,0.699
7395,2.031,0,2.467,0.699
7396,2.031,0,2.467,0.699
7397,2.031,0,2.467,0.699
7398,2.031,0,2.467,0.699
7399,2.031,0,2.467,0.699
7400,2.031,0,2.467,0.699
7401,2.031,0,2.467,0.699
7402,2.031,0,2.467,0.699
7403,2.031,0,2.467,0.699
7404,2.031,0,2.467,0.699
7405,2.031,0,2.467,0.699
7406,2.031,0,2.467,0.699
7407,2.031,0,2.467,0.699
7408,2.031,0,2.467,0.699
7409,2.031,0,2.467,0.699
7410,2.031,0,2.467,0.699
7411,2.031,0,2.467,0.699
7412,2.031,0,2.467,0.699
7413,2.031,0,2.467,0.699
7414,2.031,0,2.467,0.699
7415,2.031,0,2.467,0.699
7416,2.031,0,2.467,0.699
7417,2.031,0,2.467,0.699
7418,2.031,0,2.467,0.699
7419,2.031,0,2.467,0.699
7420,2.031,0,2.467,0.699
7421,2.031,0,2.467,0.699
7422,2.031,0,2.467,0.699
7423,2.031,0,2.467,0.699
7424,2.031,0,2.467,0.699
7425,2.031,0,2.467,0.699
7426,2.031,0,2.467,0.699
7427,2.031,0,2.467,0.699
7428,2.031,0,2.467,0.699
7429,2.031,0,2.467,0.699
7430,2.031,0,2.467,0.699
7431,2.031,0,2.467,0.699
7432,2.031,0,2.467,0.699
7433,2.031,0,2.467,0.699
7434,2.031,0,2.467,0.699
7435,2.031,0,2.467,0.699
7436,2.031,0,2.467,0.699
7437,2.031,0,2.467,0.699
7438,2.031,0,2.467,0.699
7439,2.031,0,2.467,0.699
7440,2.031,0,2.467,0.699
7441,2.031,0,2.467,0.699
7442,2.031,0,2.467,0.699
7443,2.031,0,2.467,0.699
7444,2.031,0,2.467,0.699
7445,2.031,0,2.467,0.699
7446,2.031,0,2.467,0.699
7447,2.031,0,2.467,0.699
7448,2.031,0,2.467,0.699
7449,2.031,0,2.467,0.699
7450,2.031,0,2.467,0.699
7451,2.031,0,2.467,0.699
7452,2.031,0,2.467,0.699
7453,2.031,0,2.467,0.699
7454,2.031,0,2.467,0.699
7455,2.031,0,2.467,0.699
7456,2.031,0,2.467,0.699
7457,2.031,0,2.467,0.699
7458,2.031,0,2.467,0.699
7459,2.031,0,2.467,0.699
7460,2.031,0,2.467,0.699
7461,2.031,0,2.467,0.699
7462,2.031,0,2.467,0.699
7463,2.031,0,2.467,0.699
7464,2.031,0,2.467,0.699
7465,2.031,0,2.467,0.699
7466,2.031,0,2.467,0.699
7467,2.031,0,2.467,0.699
7468,2.031,0,2.467,0.699
7469,2.031,0,2.467,0.699
7470,2.031,0,2.467,0.699
7471,2.031,0,2.467,0.699
7472,2.031,0,2.467,0.699
7473,2.031,0,2.467,0.699
7474,2.031,0,2.467,0.699
7475,2.031,0,2.467,0.699
7476,2.031,0,2.467,0.699
7477,2.031,0,2.467,0.699
7478,2.031,0,2.467,0.699
7479,2.031,0,2.467,0.699
7480,2.031,0,2.467,0.699
7481,2.031,0,2.467,0.699
7482,2.031,0,2.467,0.699
7483,2.031,0,2.467,0.699
7484,2.031,0,2.467,0.699
7485,2.031,0,2.467,0.699
7486,2.031,0,2.467,0.699
7487,2.031,0,2.467,0.699
7488,2.031,0,2.467,0.699
7489,2.031,0,2.467,0.699
7490,2.031,0,2.467,0.699
7491,2.031,0,2.467,0.699
7492,2.031,0,2.467,0.699
7493,2.031,0,2.467,0.699
7494,2.031,0,2.467,0.699
7495,2.031,0,2.467,0.699
7496,2.031,0,2.467,0.699
7497,2.031,0,2.467,0.699
7498,2.031,0,2.467,0.699
7499,2.031,0,2.467,0.699
7500,2.031,0,2.467,0.699
7501,2.031,0,2.467,0.699
7502,2.031,0,2.467,0.699
7503,2.031,0,2.467,0.699
7504,2.031,0,2.467,0.699
7505,2.031,0,2.467,0.699
7506,2.031,0,2.467,0.699
7507,2.031,0,2.467,0.699
7508,2.031,0,2.467,0.699
7509,2.031,0,2.467,0.699
7510,2.031,0,2.467,0.699
7511,2.031,0,2.467,0.699
7512,2.031,0,2.467,0.699
7513,2.031,0,2.467,0.699
7514,2.031,0,2.467,0.699
7515,2.031,0,2.467,0.699
7516,2.031,0,2.467,0.699
7517,2.031,0,2.467,0.699
7518,2.031,0,2.467,0.699
7519,2.031,0,2.467,0.699
7520,2.031,0,2.467,0.699
7521,2.031,0,2.467,0.699
7522,2.031,0,2.467,0.699
7523,2.031,0,2.467,0.699
7524,2.031,0,2.467,0.699
7525,2.031,0,2.467,0.699
7526,2.031,0,2.467,0.699
7527,2.031,0,2.467,0.699
7528,2.031,0,2.467,0.699
7529,2.031,0,2.467,0.699
7530,2.031,0,2.467,0.699
7531,2.031,0,2.467,0.699
7532,2.031,0,2.467,0.699
7533,2.031,0,2.467,0.699
7534,2.031,0,2.467,0.699
7535,2.031,0,2.467,0.699
7536,2.031,0,2.467,0.699
7537,2.031,0,2.467,0.699
7538,2.031,0,2.467,0.699
7539,2.031,0,2.467,0.699
7540,2.031,0,2.467,0.699
7541,2.031,0,2.467,0.699
7542,2.031,0,2.467,0.699
7543,2.031,0,2.467,0.699
7544,2.031,0,2.467,0.699
7545,2.031,0,2.467,0.699
7546,2.031,0,2.467,0.699
7547,2.031,0,2.467,0.699
7548,2.031,0,2.467,0.699
7549,2.031,0,2.467,0.699
7550,2.031,0,2.467,0.699
7551,2.031,0,2.467,0.699
7552,2.031,0,2.467,0.699
7553,2.031,0,2.467,0.699
7554,2.031,0,2.467,0.699
7555,2.031,0,2.467,0.699
7556,2.031,0,2.467,0.699
7557,2.031,0,2.467,0.699
7558,2.031,0,2.467,0.699
7559,2.031,0,2.467,0.699
7560,2.031,0,2.467,0.699
7561,2.031,0,2.467,0.699
7562,2.031,0,2.467,0.699
7563,2.031,0,2.467,0.699
7564,2.031,0,2.467,0.699
7565,2.031,0,2.467,0.699
7566,2.031,0,2.467,0.699
7567,2.031,0,2.467,0.699
7568,2.031,0,2.467,0.699
7569,2.031,0,2.467,0.699
7570,2.031,0,2.467,0.699
7571,2.031,0,2.467,0.699
7572,2.031,0,2.467,0.699
7573,2.031,0,2.467,0.699
7574,2.031,0,2.467,0.699
7575,2.031,0,2.467,0.699
7576,2.031,0,2.467,0.699
7577,2.031,0,2.467,0.699
7578,2.031,0,2.467,0.699
7579,2.031,0,2.467,0.699
7580,2.031,0,2.467,0.699
7581,2.031,0,2.467,0.699
7582,2.031,0,2.467,0.699
7583,2.031,0,2.467,0.699
7584,2.031,0,2.467,0.699
7585,2.031,0,2.467,0.699
7586,2.031,0,2.467,0.699
7587,2.031,0,2.467,0.699
7588,2.031,0,2.467,0.699
7589,2.031,0,2.467,0.699
7590,2.031,0,2.467,0.699
7591,2.031,0,2.467,0.699
7592,2.031,0,2.467,0.699
7593,2.031,0,2.467,0.699
7594,2.031,0,2.467,0.699
7595,2.031,0,2.467,0.699
7596,2.031,0,2.467,0.699
7597,2.031,0,2.467,0.699
7598,2.031,0,2.467,0.699
7599,2.031,0,2.467,0.699
7600,2.031,0,2.467,0.699
7601,2.031,0,2.467,0.699
7602,2.031,0,2.467,0.699
7603,2.031,0,2.467,0.699
7604,2.031,0,2.467,0.699
7605,2.031,0,2.467,0.699
7606,2.031,0,2.467,0.699
7607,2.031,0,2.467,0.699
7608,2.031,0,2.467,0.699
7609,2.031,0,2.467,0.699
7610,2.031,0,2.467,0.699
7611,2.031,0,2.467,0.699
7612,2.031,0,2.467,0.699
7613,2.031,0,2.467,0.699
7614,2.031,0,2.467,0.699
7615,2.031,0,2.467,0.699
7616,2.031,0,2.467,0.699
7617,2.031,0,2.467,0.699
7618,2.031,0,2.467,0.699
7619,2.031,0,2.467,0.699
7620,2.031,0,2.467,0.699
7621,2.031,0,2.467,0.699
7622,2.031,0,2.467,0.699
7623,2.031,0,2.467,0.699
7624,2.031,0,2.467,0.699
7625,2.031,0,2.467,0.699
7626,2.031,0,2.467,0.699
7627,2.031,0,2.467,0.699
7628,2.031,0,2.467,0.699
7629,2.031,0,2.467,0.699
7630,2.031,0,2.467,0.699
7631,2.031,0,2.467,0.699
7632,2.031,0,2.467,0.699
7633,2.031,0,2.467,0.699
7634,2.031,0,2.467,0.699
7635,2.031,0,2.467,0.699
7636,2.031,0,2.467,0.699
7637,2.031,0,2.467,0.699
7638,2.031,0,2.467,0.699
7639,2.031,0,2.467,0.699
7640,2.031,0,2.467,0.699
7641,2.031,0,2.467,0.699
7642,2.031,0,2.467,0.699
7643,2.031,0,2.467,0.699
7644,2.031,0,2.467,0.699
7645,2.031,0,2.467,0.699
7646,2.031,0,2.467,0.699
7647,2.031,0,2.467,0.699
7648,2.031,0,2.467,0.699
7649,2.031,0,2.467,0.699
7650,2.031,0,2.467,0.699
7651,2.031,0,2.467,0.699
7652,2.031,0,2.467,0.699
7653,2.031,0,2.467,0.699
7654,2.031,0,2.467,0.699
7655,2.031,0,2.467,0.699
7656,2.031,0,2.467,0.699
7657,2.031,0,2.467,0.699
7658,2.031,0,2.467,0.699
