Resource,Zone,THERM,MUST_RUN,STOR,FLEX,HYDRO,VRE,LDS,Num_VRE_Bins,New_Build,Existing_Cap_MW,Existing_Cap_MWh,Existing_Charge_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Max_Charge_Cap_MW,Min_Cap_MW,Min_Cap_MWh,Inv_Cost_per_MWyr,Min_Charge_Cap_MW,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWyr,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Fixed_OM_Cost_Charge_per_MWyr,VRE_Trans_Cost_per_MWyr,Heat_Rate_MMBTU_per_MWh,Var_OM_Cost_per_MWh_In,Fuel,Cap_Size,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Up_Time,Down_Time,Ramp_Up_Percentage,Ramp_Dn_Percentage,Hydro_Energy_to_Power_Ratio,Min_Power,Self_Disch,Eff_Up,Eff_Down,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Resource_Type,Reg_Cost,Rsv_Cost,CapRes_1,CapRes_2,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,CapRes_11,CapRes_12,CapRes_13,CapRes_14,CapRes_15,ESR_1,ESR_2,region,cluster,CCS_Rate
PJM_Dom_naturalgas_ccavgcf_moderate_0,8,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,102496,0,0,27300,0,0,1.74,0,0,6.363,0,south_atlantic_reference_naturalgas,573,61,0.2,4,4,1,1,1,0.3,0,1,1,0,0,0.106666667,0.213333333,NaturalGas_CCAvgCF_Moderate,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,PJM_Dom,0,0
PJM_Dom_naturalgas_ctavgcf_moderate_0,8,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,80236,0,0,20900,0,0,4.94,0,0,9.717,0,south_atlantic_reference_naturalgas,237,140,0.19,0,0,1,1,1,0.25,0,1,1,0,0,0.63,1.26,NaturalGas_CTAvgCF_Moderate,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,PJM_Dom,0,0
PJM_Dom_battery_moderate_0,8,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,18465,0,13764,4923,0,3670,0.15,0,0,0,0.15,None,1,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,Battery_*_Moderate,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,PJM_Dom,0,0
PJM_Dom_nuclear_nuclear_moderate_0,8,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,378739,0,0,144972,0,0,2.352,0,0,10.455,0,south_atlantic_reference_uranium,1000,1000,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0.041666667,0.083333333,Nuclear_Nuclear_Moderate,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,1,PJM_Dom,0,0
PJM_Dom_offshorewind_class10_moderate_floating_0_1,8,0,0,0,0,0,1,0,1,1,0,0,0,11436,-1,-1,0,0,352726,0,0,65255,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,OffShoreWind_Class10_Moderate_floating_0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,1,1,PJM_Dom,1,0
PJM_Dom_utilitypv_class1_moderate_0_2_1,8,0,0,0,0,0,1,0,1,1,0,0,0,2910413.631,-1,-1,0,0,60923,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,1,1,PJM_Dom,1,0
PJM_Dom_utilitypv_class1_moderate_0_2_2,8,0,0,0,0,0,1,0,1,1,0,0,0,3233468.363,-1,-1,0,0,65109,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,1,1,PJM_Dom,2,0
PJM_Dom_utilitypv_class1_moderate_0_2_3,8,0,0,0,0,0,1,0,1,1,0,0,0,1341063.901,-1,-1,0,0,70773,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,1,1,PJM_Dom,3,0
PJM_Dom_landbasedwind_class4_moderate_1,8,0,0,0,0,0,1,0,1,1,0,0,0,252336.7641,-1,-1,0,0,102091,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,1,1,PJM_Dom,1,0
PJM_Dom_landbasedwind_class4_moderate_2,8,0,0,0,0,0,1,0,1,1,0,0,0,140878.6304,-1,-1,0,0,103438,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,1,1,PJM_Dom,2,0
PJM_Dom_landbasedwind_class4_moderate_3,8,0,0,0,0,0,1,0,1,1,0,0,0,33130.44369,-1,-1,0,0,101372,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,1,1,PJM_Dom,3,0
PJM_PENE_naturalgas_ccccsavgcf_conservative_0,9,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,199619,0,0,65100,0,0,5.73,0,0,7.159,0,middle_atlantic_reference_naturalgas_ccs90,377,97,0.2,4,4,1,1,1,0.5,0,1,1,0,0,0.106666667,0.213333333,NaturalGas_CCCCSAvgCF_Conservative,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,PJM_PENE,0,0.9
PJM_PENE_naturalgas_ccavgcf_moderate_0,9,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,110867,0,0,27300,0,0,1.74,0,0,6.363,0,middle_atlantic_reference_naturalgas,573,61,0.2,4,4,1,1,1,0.3,0,1,1,0,0,0.106666667,0.213333333,NaturalGas_CCAvgCF_Moderate,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,PJM_PENE,0,0
PJM_PENE_naturalgas_ctavgcf_moderate_0,9,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,88512,0,0,20900,0,0,4.94,0,0,9.717,0,middle_atlantic_reference_naturalgas,237,140,0.19,0,0,1,1,1,0.25,0,1,1,0,0,0.63,1.26,NaturalGas_CTAvgCF_Moderate,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,PJM_PENE,0,0
PJM_PENE_battery_moderate_0,9,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,18465,0,13764,4923,0,3670,0.15,0,0,0,0.15,None,1,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,Battery_*_Moderate,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,PJM_PENE,0,0
PJM_PENE_nuclear_nuclear_moderate_0,9,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,411850,0,0,144972,0,0,2.352,0,0,10.455,0,middle_atlantic_reference_uranium,1000,1000,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0.041666667,0.083333333,Nuclear_Nuclear_Moderate,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,1,PJM_PENE,0,0
PJM_PENE_utilitypv_class1_moderate_0_2_1,9,0,0,0,0,0,1,0,1,1,0,0,0,473558.2461,-1,-1,0,0,65808,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,1,PJM_PENE,1,0
PJM_PENE_utilitypv_class1_moderate_0_2_2,9,0,0,0,0,0,1,0,1,1,0,0,0,416873.1017,-1,-1,0,0,70430,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,1,PJM_PENE,2,0
PJM_PENE_utilitypv_class1_moderate_0_2_3,9,0,0,0,0,0,1,0,1,1,0,0,0,246556.614,-1,-1,0,0,74198,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,1,PJM_PENE,3,0
PJM_PENE_landbasedwind_class4_moderate_1,9,0,0,0,0,0,1,0,1,1,0,0,0,27856.03299,-1,-1,0,0,99419,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,1,PJM_PENE,1,0
PJM_PENE_landbasedwind_class4_moderate_2,9,0,0,0,0,0,1,0,1,1,0,0,0,29887.79,-1,-1,0,0,100270,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,1,PJM_PENE,2,0
PJM_PENE_landbasedwind_class4_moderate_3,9,0,0,0,0,0,1,0,1,1,0,0,0,6854.345,-1,-1,0,0,99681,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,1,PJM_PENE,3,0
S_C_KY_naturalgas_ccccsavgcf_conservative_0,10,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,182747,0,0,65100,0,0,5.73,0,0,7.159,0,east_south_central_reference_naturalgas_ccs90,377,97,0.2,4,4,1,1,1,0.5,0,1,1,0,0,0.106666667,0.213333333,NaturalGas_CCCCSAvgCF_Conservative,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,S_C_KY,0,0.9
S_C_KY_naturalgas_ccavgcf_moderate_0,10,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,87801,0,0,27300,0,0,1.74,0,0,6.363,0,east_south_central_reference_naturalgas,573,61,0.2,4,4,1,1,1,0.3,0,1,1,0,0,0.106666667,0.213333333,NaturalGas_CCAvgCF_Moderate,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,S_C_KY,0,0
S_C_KY_naturalgas_ctavgcf_moderate_0,10,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,74719,0,0,20900,0,0,4.94,0,0,9.717,0,east_south_central_reference_naturalgas,237,140,0.19,0,0,1,1,1,0.25,0,1,1,0,0,0.63,1.26,NaturalGas_CTAvgCF_Moderate,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,S_C_KY,0,0
S_C_KY_battery_moderate_0,10,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,18814,0,14024,4923,0,3670,0.15,0,0,0,0.15,None,1,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,Battery_*_Moderate,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,S_C_KY,0,0
S_C_KY_nuclear_nuclear_moderate_0,10,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,379111,0,0,144972,0,0,2.352,0,0,10.455,0,east_south_central_reference_uranium,1000,1000,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0.041666667,0.083333333,Nuclear_Nuclear_Moderate,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,1,S_C_KY,0,0
S_C_KY_utilitypv_class1_moderate_0_2_1,10,0,0,0,0,0,1,0,1,1,0,0,0,379273.9047,-1,-1,0,0,62338,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1,1,S_C_KY,1,0
S_C_KY_utilitypv_class1_moderate_0_2_2,10,0,0,0,0,0,1,0,1,1,0,0,0,389190.7753,-1,-1,0,0,67576,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1,1,S_C_KY,2,0
S_C_KY_utilitypv_class1_moderate_0_2_3,10,0,0,0,0,0,1,0,1,1,0,0,0,121880.4091,-1,-1,0,0,73386,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1,1,S_C_KY,3,0
S_C_KY_landbasedwind_class4_moderate_1,10,0,0,0,0,0,1,0,1,1,0,0,0,25159.753,-1,-1,0,0,75998,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1,1,S_C_KY,1,0
S_C_KY_landbasedwind_class4_moderate_2,10,0,0,0,0,0,1,0,1,1,0,0,0,19339.622,-1,-1,0,0,80182,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1,1,S_C_KY,2,0
PJM_EMAC_naturalgas_ccccsavgcf_conservative_0,11,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,199619,0,0,65100,0,0,5.73,0,0,7.159,0,middle_atlantic_reference_naturalgas_ccs90,377,97,0.2,4,4,1,1,1,0.5,0,1,1,0,0,0.106666667,0.213333333,NaturalGas_CCCCSAvgCF_Conservative,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,PJM_EMAC,0,0.9
PJM_EMAC_naturalgas_ccavgcf_moderate_0,11,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,110867,0,0,27300,0,0,1.74,0,0,6.363,0,middle_atlantic_reference_naturalgas,573,61,0.2,4,4,1,1,1,0.3,0,1,1,0,0,0.106666667,0.213333333,NaturalGas_CCAvgCF_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,PJM_EMAC,0,0
PJM_EMAC_naturalgas_ctavgcf_moderate_0,11,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,88512,0,0,20900,0,0,4.94,0,0,9.717,0,middle_atlantic_reference_naturalgas,237,140,0.19,0,0,1,1,1,0.25,0,1,1,0,0,0.63,1.26,NaturalGas_CTAvgCF_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,PJM_EMAC,0,0
PJM_EMAC_battery_moderate_0,11,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,18465,0,13764,4923,0,3670,0.15,0,0,0,0.15,None,1,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,Battery_*_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,PJM_EMAC,0,0
PJM_EMAC_nuclear_nuclear_moderate_0,11,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,411850,0,0,144972,0,0,2.352,0,0,10.455,0,middle_atlantic_reference_uranium,1000,1000,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0.041666667,0.083333333,Nuclear_Nuclear_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,1,PJM_EMAC,0,0
PJM_EMAC_landbasedwind_class4_moderate_1,11,0,0,0,0,0,1,0,1,1,0,0,0,543895.6782,-1,-1,0,0,95972,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,1,1,PJM_EMAC,1,0
PJM_EMAC_landbasedwind_class4_moderate_2,11,0,0,0,0,0,1,0,1,1,0,0,0,277643.7861,-1,-1,0,0,96435,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,1,1,PJM_EMAC,2,0
PJM_EMAC_landbasedwind_class4_moderate_3,11,0,0,0,0,0,1,0,1,1,0,0,0,59322.13469,-1,-1,0,0,95661,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,1,1,PJM_EMAC,3,0
PJM_EMAC_utilitypv_class1_moderate_0_2_1,11,0,0,0,0,0,1,0,1,1,0,0,0,10555170.54,-1,-1,0,0,64822,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,1,1,PJM_EMAC,1,0
PJM_EMAC_utilitypv_class1_moderate_0_2_2,11,0,0,0,0,0,1,0,1,1,0,0,0,5056076.098,-1,-1,0,0,67084,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,1,1,PJM_EMAC,2,0
PJM_EMAC_utilitypv_class1_moderate_0_2_3,11,0,0,0,0,0,1,0,1,1,0,0,0,1.0439,-1,-1,0,0,112840,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,1,1,PJM_EMAC,3,0
PJM_EMAC_offshorewind_class10_moderate_floating_0_1,11,0,0,0,0,0,1,0,1,1,0,0,0,8544,-1,-1,0,0,341679,0,0,65255,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,OffShoreWind_Class10_Moderate_floating_0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,1,1,PJM_EMAC,1,0
MIS_LMI_1_naturalgas_ccccsavgcf_conservative_0,12,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,195106,0,0,65100,0,0,5.73,0,0,7.159,0,east_north_central_reference_naturalgas_ccs90,377,97,0.2,4,4,0.64,0.64,1,0.5,0,1,1,0,0,0.1067,0.2133,NaturalGas_CCCCSAvgCF_Conservative,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,MIS_LMI_1,0,0.9
MIS_LMI_1_naturalgas_ccavgcf_moderate_0,12,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,100419,0,0,27300,0,0,1.74,0,0,6.363,0,east_north_central_reference_naturalgas,573,61,0.2,4,4,0.64,0.64,1,0.3,0,1,1,0,0,0.1067,0.2133,NaturalGas_CCAvgCF_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,MIS_LMI_1,0,0
MIS_LMI_1_naturalgas_ctavgcf_moderate_0,12,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,85367,0,0,20900,0,0,4.94,0,0,9.717,0,east_north_central_reference_naturalgas,237,140,0.19,0,0,1,1,1,0.25,0,1,1,0,0,0.63,1.26,NaturalGas_CTAvgCF_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,MIS_LMI_1,0,0
MIS_LMI_1_battery_moderate_0,12,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,18377,0,13698,4923,0,3670,0,0,0,0,0.15,None,1,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,Battery_*_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,MIS_LMI_1,0,0
MIS_LMI_1_nuclear_nuclear_moderate_0,12,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,398486,0,0,144972,0,0,2.352,0,0,10.455,0,east_north_central_reference_uranium,1000,1000,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0.0417,0.0833,Nuclear_Nuclear_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,1,MIS_LMI_1,0,0
MIS_LMI_1_landbasedwind_class4_moderate_1,12,0,0,0,0,0,1,0,1,1,0,0,0,236390,-1,-1,0,0,88047,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,1,1,MIS_LMI_1,1,0
MIS_LMI_1_landbasedwind_class4_moderate_2,12,0,0,0,0,0,1,0,1,1,0,0,0,222183,-1,-1,0,0,94111,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,1,1,MIS_LMI_1,2,0
MIS_LMI_1_landbasedwind_class4_moderate_3,12,0,0,0,0,0,1,0,1,1,0,0,0,100478,-1,-1,0,0,99505,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,1,1,MIS_LMI_1,3,0
MIS_LMI_1_utilitypv_class1_moderate_0_2_1,12,0,0,0,0,0,1,0,1,1,0,0,0,182500,-1,-1,0,0,63951,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,1,1,MIS_LMI_1,1,0
MIS_LMI_1_utilitypv_class1_moderate_0_2_2,12,0,0,0,0,0,1,0,1,1,0,0,0,100967,-1,-1,0,0,70393,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,1,1,MIS_LMI_1,2,0
MIS_LMI_1_utilitypv_class1_moderate_0_2_3,12,0,0,0,0,0,1,0,1,1,0,0,0,32729,-1,-1,0,0,78126,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,1,1,MIS_LMI_1,3,0
MIS_LMI_2_naturalgas_ccccsavgcf_conservative_0,13,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,195106,0,0,65100,0,0,5.73,0,0,7.159,0,east_north_central_reference_naturalgas_ccs90,377,97,0.2,4,4,0.64,0.64,1,0.5,0,1,1,0,0,0.1067,0.2133,NaturalGas_CCCCSAvgCF_Conservative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,MIS_LMI_2,0,0.9
MIS_LMI_2_naturalgas_ccavgcf_moderate_0,13,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,100419,0,0,27300,0,0,1.74,0,0,6.363,0,east_north_central_reference_naturalgas,573,61,0.2,4,4,0.64,0.64,1,0.3,0,1,1,0,0,0.1067,0.2133,NaturalGas_CCAvgCF_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,MIS_LMI_2,0,0
MIS_LMI_2_naturalgas_ctavgcf_moderate_0,13,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,85367,0,0,20900,0,0,4.94,0,0,9.717,0,east_north_central_reference_naturalgas,237,140,0.19,0,0,1,1,1,0.25,0,1,1,0,0,0.63,1.26,NaturalGas_CTAvgCF_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,MIS_LMI_2,0,0
MIS_LMI_2_battery_moderate_0,13,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,18377,0,13698,4923,0,3670,0,0,0,0,0.15,None,1,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,Battery_*_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,MIS_LMI_2,0,0
MIS_LMI_2_nuclear_nuclear_moderate_0,13,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,398486,0,0,144972,0,0,2.352,0,0,10.455,0,east_north_central_reference_uranium,1000,1000,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0.0417,0.0833,Nuclear_Nuclear_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,1,MIS_LMI_2,0,0
MIS_LMI_2_landbasedwind_class4_moderate_1,13,0,0,0,0,0,1,0,1,1,0,0,0,46641,-1,-1,0,0,88047,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1,1,MIS_LMI_2,1,0
MIS_LMI_2_landbasedwind_class4_moderate_2,13,0,0,0,0,0,1,0,1,1,0,0,0,138868,-1,-1,0,0,94111,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1,1,MIS_LMI_2,2,0
MIS_LMI_2_landbasedwind_class4_moderate_3,13,0,0,0,0,0,1,0,1,1,0,0,0,31480,-1,-1,0,0,99505,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1,1,MIS_LMI_2,3,0
MIS_LMI_2_utilitypv_class1_moderate_0_2_1,13,0,0,0,0,0,1,0,1,1,0,0,0,35415,-1,-1,0,0,63951,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1,1,MIS_LMI_2,1,0
