,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption
t119,0.6362138303972612,8.824931697252465,0.2429839467063672,0.6092406498868628,1.7224021871827242,0.09624653773178725,0.5805300958912167,0.46014362945011295,0.28398161750451784,0.04566002907987951
t120,0.6369946247964055,8.827017715263732,0.24162458738236486,0.6045067109262613,1.7197922493176003,0.09608763731874526,0.7067275619168716,0.4599780210216744,0.28156743197717493,0.045579159432916315
t121,0.7916975317312605,8.793711530537763,0.24121834321064906,0.6089323181575268,1.8710746252445736,0.09575845073059883,0.6983432476815621,0.5983347968414641,0.27625467854492347,0.04543672846762607
t122,0.7932851739834138,8.788082508689442,0.3130946256308282,0.6868905744280002,1.88083075806927,0.09502608364728374,0.6932728326452986,0.5992507422198419,0.27621214169184166,0.045383008181710364
t123,0.79366745008843,8.788274075962429,0.3131001442223152,0.686640845452297,1.8811405474869065,0.09489268615163393,0.6923631350723272,0.6008322768038468,0.27627109221602075,0.04540214431934
t124,0.7901266539809879,8.787813935423427,0.3170039333860741,0.6861035049226882,1.876936166666745,0.09471915038191171,0.6900600884347752,0.5984020985925824,0.2764015864362218,0.04541736983933725
t125,0.7871170508219729,8.779687634830955,0.31713477858101774,0.684800760480242,1.874356186366236,0.09457934209607709,0.6899065593369164,0.5960117509895453,0.27656279627186103,0.04541980381861871
t126,0.7871233052494928,8.786146138985915,0.3159557020650027,0.6630439010317853,1.87249000304152,0.09455268264515002,0.6914928334040413,0.5969828384885018,0.2764571401640077,0.045432408144147944
t127,0.7865482974000818,8.787031542428965,0.31184347631096576,0.6047034248723969,1.8674407787577343,0.09467354509601517,0.6939284948599722,0.5969016475022432,0.27649841802455566,0.04543730340236815
t128,0.7921239376927598,8.789743546164148,0.3111918623887424,0.6065048129547695,1.8733924558737132,0.09470115947637436,0.6950299843685958,0.6000164612444874,0.27643057859526504,0.04542623955791193
t129,0.7936625109165995,8.789566299874165,0.312182633043684,0.6061997954240602,1.8753965251716407,0.09493847989929097,0.696450010750685,0.6011035588186678,0.2764074099978251,0.04540898538338284
t130,0.7936476551542538,8.794488032054227,0.24147661950672927,0.6065813478162191,1.873339876709989,0.09579184738191315,0.704482104946722,0.6002667245419613,0.27632256187393744,0.04542599362323436
t131,0.7934159949706376,8.796844576807084,0.24163080547632657,0.539862932472101,1.8691801541306263,0.09595249960366584,0.6939170105322359,0.6017385572740359,0.276898102349056,0.04542176910007205
t132,0.6307437613346604,8.798121090010847,0.2562669905639434,0.5673815613392599,1.8916808223653405,0.09733738352297217,0.10123062427034418,0.48630240155034976,0.30909896775592627,0.04750117007041146
t133,0.6248856179686353,8.796657772219248,0.2572613812916704,0.5678275695398078,1.891605143604339,0.08799500304819105,0.09157082826727528,0.48154416630680297,0.31069635867028916,0.048120690868733634
t134,0.727736133885226,8.794411442669734,0.2573711805112484,0.5675849132216569,1.8892810594056582,0.08783445580550586,0.09139189015998046,0.5784975246101138,0.3080038517542326,0.04802116844470314
t135,0.7304939832595191,8.794455643903097,0.25758247270803614,0.5673838899296906,1.8860586795856236,0.08890522518966804,0.09236696318429581,0.5823156011501525,0.3077980380801783,0.04794661510938209
t136,0.6249278083016676,8.796575698018653,0.2563292789061558,0.5696762434633793,1.8893449172565393,0.09777360747892569,0.10180657090948665,0.4803921138578007,0.3091760426093394,0.04748018163358926
t137,0.6281316565952823,8.800044624035882,0.2583671713104775,0.5700648921752257,1.8943519051348978,0.08934733306140197,0.0925464253045166,0.4859407939896935,0.3102533658967126,0.04802904413520487
