t,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
8593,709.9640900428652,0.0,1.1139544730014187e-6,1.281862442301583e-6,6.587444861609991e-7,1.2126148241677998e-6,6.074527183548012e-7,6.912070473439445e-7,1.6849423598378532e-5,8885.104005460313,1800.341978429605,62.959242709151994,0.0,3551.839485694884,0.0,1.0604531023651675e-6,1.1958126688537496e-6,4.245929102772626e-7,6.354186116236088e-7,7.327130966629825e-7,2315.9889645675366,6.223622128603675e-5,1403.3665589642549,462.0266990846,0.0,2814.17339601345,0.0,1.2257728153148902e-6,1.141682065827137e-6,1.3030904198310974e-6,8.487164707559476e-7,6.42250459517823e-7,6.901710658905691e-7,16816.14400613155,1114.0000189450177,61.134487476605,0.0,6.125987576953477e-6,1.2532125253508376e-6,6.697750786311928e-7,5.340287706498097e-6,4.552326435114702e-6,5.295671739651188e-6,1.2094556842941898e-6,6.625200421291657e-7,9.624544576390184e-6,4.040072221409444e-6,5.4077716785135325e-6,1.3349242068457978e-6,6.975557495368362e-7,3.5043908652059316e-6,5.5853253078176055e-6,1.1103014024745288e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.314562059765391e-6,2.7696667402741234e-5,19934.474653067668,51138.155345810446,1.4909175201701302e-6,10518.45583980226,9.26705300775258e-5,2.51978806490899e-7,56.50945419321862,8212.137860602046,867.207543745628,73337.95272500704,34503.435322864265,6.038978964850709e-6,7398.986965194424,2.332058902451252e-6,1259.3931672091599,8339.565179240672,1.492064763443705e-6,25352.10422866407,1.4227245159671275e-5,1.990289859933997e-6
8594,477.0509844125213,0.0,1.0662087546042035e-6,1.2165099081504731e-6,6.410654979284547e-7,1.154271864832853e-6,5.939280855317352e-7,6.700038362897981e-7,1.5188183219708456e-5,8885.10400137206,1560.6078803222651,63.04940699705999,0.0,3159.2926473203697,0.0,1.0022541626154758e-6,1.1259258699431195e-6,4.149645950478835e-7,6.111293059295906e-7,6.984323058033058e-7,1697.85000564476,5.38498437005012e-5,1466.701064899186,462.203965638056,0.0,1890.9465513769603,0.0,1.1792093600004097e-6,1.1049334916362766e-6,1.2532782923972834e-6,8.294843115007875e-7,6.334456755314891e-7,6.756237377594626e-7,16816.144006100807,1114.000009326346,61.246531648280005,0.0,5.79093171800501e-6,1.221991790128305e-6,6.57148357521392e-7,6.940786705969327e-6,4.421657874192622e-6,4.79132685709232e-6,1.1604681917534513e-6,6.403466555579624e-7,4.34613054366472e-6,3.6766746230599317e-6,4.944995303142591e-6,1.262092890533729e-6,6.662476697872542e-7,6.938202029615429e-6,5.168982393414269e-6,1.03762016768912e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9855881460750664e-6,2.695877827125653e-5,18983.808904747893,52490.66541885957,1.308001628990164e-6,8574.920210955743,8.292740060397569e-5,3.077172177314872e-7,57.06066285097207,9253.492756625292,653.1115153213688,73046.66204219237,35561.274057415,4.482244266565678e-6,7360.618066692965,1.8233930746438738e-6,1379.622624562251,8279.436426313763,1.5201841218995013e-6,26304.867120035728,1.1975611881082372e-5,2.715363136384547e-6
8595,276.4360230412519,0.0,1.0377751613159675e-6,1.1767395669190338e-6,6.304440239542337e-7,1.118970036356942e-6,5.877982842071733e-7,6.590750466083322e-7,1.4922981759608963e-5,8885.104001353797,1514.6036963120928,63.14784421859999,0.0,2766.7458093775454,0.0,9.65369806563359e-7,1.0801433673532141e-6,4.0893664463071207e-7,5.970645426175331e-7,6.772600690708241e-7,1697.850005578274,5.263099879541025e-5,1535.017703178864,462.367136753358,0.0,1503.0704851638243,0.0,1.1476112399205358e-6,1.0813536512950625e-6,1.221082720640168e-6,8.174989695792009e-7,6.289641105607213e-7,6.664636603283763e-7,16816.144006087903,1114.0000093118442,61.367477579645,0.0,5.5461138909370255e-6,1.2035799192424006e-6,6.259586049785723e-7,6.940741841581817e-6,4.3785771563441355e-6,4.5241626559553265e-6,1.1365615989005543e-6,6.072494207101863e-7,1.1209176933179839e-5,3.51473125705231e-6,4.644735505834484e-6,1.2195257937104832e-6,6.250924919427315e-7,6.946782240898717e-6,4.955012726476478e-6,1.1004146432848827e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.820202415382579e-6,2.487466043539527e-5,17308.499630431594,54137.98037194626,1.3145089505582567e-6,7096.444985165757,7.539634268206384e-5,3.457783942485005e-7,123.00228212877087,10836.692182563474,732.7564417287306,72989.80593799199,36522.99517738827,4.75638015246939e-6,7364.075223378667,1.6136719723995288e-6,1670.8317096734,8654.418250104989,1.832760771779925e-6,26990.217417374475,1.2885774883611022e-5,3.2727950111153016e-6
8596,216.90025801521244,0.0,1.01887034335207e-6,1.1492670807241405e-6,6.230398935570731e-7,1.0948207167740865e-6,5.84741836271205e-7,6.52756543131624e-7,1.4869284242999675e-5,8885.104001342375,1488.634468323012,63.25817220262799,0.0,2374.198972177698,0.0,9.416129251035393e-7,1.0492366611797035e-6,4.0531741525244533e-7,5.890128133631947e-7,6.642001216979518e-7,1697.8500055271156,5.244594064784979e-5,1604.3823351145184,462.524115088686,0.0,1503.0704851638877,0.0,1.1262753891305412e-6,1.066624219814986e-6,1.2005990957292797e-6,8.103877530452421e-7,6.272683777580222e-7,6.610571763517485e-7,16816.14400608261,1114.0000244210732,61.495910865,0.0,5.362522565752527e-6,1.1934608844543502e-6,6.452701447771228e-7,6.940705081586562e-6,4.405140732364574e-6,4.335062578762387e-6,1.1221232038672258e-6,6.236537052564565e-7,1.1209145737890621e-5,3.4462505159967766e-6,4.427613750116322e-6,1.1943491258358089e-6,6.350010004399792e-7,6.946726761983122e-6,4.853962095593185e-6,1.3079819351307652e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6187898284916766e-6,2.1157171408706233e-5,15453.078296713276,55296.68792583539,1.350210557372334e-6,5999.004430387955,6.498142175252524e-5,3.433994284993758e-7,195.55062239581886,11734.406893026173,949.9640097752338,72796.53823359645,37554.74513397431,5.060212979720542e-6,7347.810016604074,1.7058216925705194e-6,1970.8291255842603,9404.086759630503,2.165158637114594e-6,27561.54986907913,8.334519294928105e-6,3.7114996547326045e-6
8597,207.39893367117506,0.0,1.006608655259695e-6,1.1304658287600415e-6,6.180042715960891e-7,1.0785236932906081e-6,5.834003970393074e-7,6.493366173895987e-7,1.484438032537454e-5,8885.104001330448,1518.7622862920955,63.350178313464,0.0,1981.6521365617696,0.0,9.264568947223677e-7,1.0282988503000307e-6,4.032883522466632e-7,5.846509246308141e-7,6.563783760385168e-7,1697.8500054750243,5.2499753868064545e-5,1646.2858626832997,462.701381642142,0.0,1503.0704862519367,0.0,1.1154559354541453e-6,1.0600337764382933e-6,1.190680342518392e-6,8.078409610892179e-7,6.288141843814934e-7,6.600342045621659e-7,17622.24954342488,1671.0000137965444,61.607955036675,0.0,5.290569002991336e-6,1.1945739128908777e-6,6.463198377157676e-7,351.27393485492826,4.51957987570061e-6,4.198457759948345e-6,1.114069519825784e-6,6.201072509074134e-7,1.1209064408689684e-5,3.4197754115167055e-6,4.264624155700096e-6,1.1798387335088558e-6,6.279421308171602e-7,6.946679867450082e-6,4.825555619576986e-6,1.2647309159690364e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7514880696240334e-6,1.9281649850314406e-5,13198.445325908062,55737.54135439975,1.2043106661311982e-6,5925.892802476624,5.76733330314842e-5,3.287908575608738e-7,232.75510251693967,12700.851095750135,1398.3685680599988,72771.37568469414,38342.718176516784,5.146804819013874e-6,7403.55926080791,2.33212115208301e-6,2300.320307014202,9118.84777397355,2.4787640280324886e-6,28017.919477564163,6.723999694530452e-6,4.123476487321501e-6
8598,210.25113617031803,0.0,9.992393916034326e-7,1.1181184719991765e-6,6.147691532982951e-7,1.0680567866105934e-6,5.832046362970435e-7,6.479287043704205e-7,1.482741652761541e-5,8885.104001313386,1639.9524484285903,63.45065665180799,0.0,1589.1053066552806,0.0,9.171337901952002e-7,1.014326363425833e-6,4.022793233395286e-7,5.827571881308468e-7,6.521394804945934e-7,1697.8500054087579,5.3764515518060425e-5,1690.7735822190273,462.86455275744396,0.0,1503.0704862518617,0.0,1.1050863340560558e-6,1.053950756496958e-6,1.1818242328531048e-6,8.052586130486784e-7,6.286931980244133e-7,6.579753807317449e-7,23419.51651876856,2227.9999425023248,61.74466434464,0.0,5.169949638849813e-6,1.1911931058475577e-6,6.203481251652487e-7,4615.568286702739,4.5482461004646356e-6,4.101245295607992e-6,1.110714411750349e-6,5.954280507275715e-7,1.1208726706238207e-5,3.4187486107857483e-6,4.140671330015964e-6,1.1723635517710613e-6,6.016386103274375e-7,6.946474777286932e-6,4.867788806369673e-6,1.496403713930288e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.647475654300603e-6,1.7803019116165006e-5,11481.706518364723,56061.47088390971,1.0522290366176907e-6,5667.004125660039,5.022452576085782e-5,3.379817498437123e-7,330.95944136401704,13683.369310262777,2105.1719580776075,73044.5081266567,38984.17179045839,5.287627905036022e-6,7665.8156472842875,3.383166349703125e-6,2675.2099785227188,9163.634850178063,2.775323554947409e-6,28455.818796536583,3.62238120827246e-6,4.34595631243011e-6
8599,217.45032944296233,0.0,9.956343359674005e-7,1.110765673550509e-6,6.129423338420541e-7,1.0620930080255527e-6,5.840747355213805e-7,6.481706946236137e-7,1.4833990842621335e-5,8885.10400129822,1727.8464033240655,63.54082120298399,24.92324843107658,1981.6521132649657,0.0,9.135180357472937e-7,1.0079307288842075e-6,4.0228103211431404e-7,5.838812000573905e-7,6.520049683903466e-7,1697.85079884037,6.281775106412392e-5,1746.8469120155123,463.001919649278,30.31828857656104,1503.0704862518628,0.0,1.0970413612430684e-6,1.0492149554688319e-6,1.1749717408888505e-6,8.032145614142353e-7,6.278638052876431e-7,6.560761322129027e-7,21634.237439139877,1671.000005951873,61.856708516315,96.33311208381977,5.062369836255012e-6,1.1878447595626166e-6,6.43459402913176e-7,1852.085470816363,4.51052738248536e-6,4.035802628993893e-6,1.1111629657534069e-6,6.183346813231948e-7,1.1208682536709158e-5,3.4492981662299585e-6,4.089098467290884e-6,1.1749083062971131e-6,6.253029888424689e-7,982.8542988132548,5.0155823553389685e-6,1.5691815103460318e-6,0.0,11528.286521982607,9.18492603494772e-8,0.0,0.0,1.0324194074997529e-7,2.1022076786133607e-7,0.0,5.424148089178683e-7,8.520490040231914e-6,380.26037626736877,0.0,1.0747592903757029e-7,6.804271750838812e-7,7.338968955339022e-8,424.95554570879034,8.712649661480831e-8,1.5894529603325916e-7,2.8855462285686416e-8,4.4478261362297455e-8,2.3777632186822976e-7,1.5601703271197693e-8,2.453461922979647e-6,1.680792978547069e-5,9926.2131508933,58017.1608965348,1.0166149118021566e-6,5780.837641859334,4.4157154775614916e-5,3.978724710768677e-7,506.17035757721516,14407.654838562166,3243.7328937303155,73251.56941884379,39603.75528139541,5.373169264264798e-6,7865.68427427072,5.780707905371942e-6,2973.0477165448965,9460.295590481363,3.43802286620652e-6,28974.315997089718,3.842039851222634e-6,4.866119708793522e-6
8600,239.0474432385438,0.0,9.951891172973357e-7,1.107572487695142e-6,6.12276419942496e-7,1.0598831436493231e-6,5.864466329956472e-7,6.502084044714653e-7,1.5011183365982863e-5,8885.104001233074,1940.2269065968403,63.639258161255995,551.3090412476856,2374.1988866610527,0.0,9.095046894356869e-7,1.0009741445814723e-6,4.0202061517988227e-7,5.836768932796422e-7,6.506945200259973e-7,1697.8507975342957,6.648763313364348e-5,1803.5357389397047,463.183331134432,214.2991279962563,1503.0704851639794,0.0,1.0873912522379106e-6,1.0432403943893396e-6,1.1668913638628366e-6,8.001653628951628e-7,6.250476339937087e-7,6.524493960346261e-7,16816.144006026745,1114.000023601351,61.97790234352,1021.6140865292391,4.9019412799953424e-6,1.1786494484286413e-6,6.389701113275679e-7,6.940818247361877e-6,4.391883158679357e-6,3.998631904575495e-6,1.1152316962185598e-6,6.197639793757202e-7,1.1208068017201216e-5,3.5445568511711474e-6,4.003013365604619e-6,1.1727700378926296e-6,6.241845321399802e-7,2339.9957326837375,5.065982086673682e-6,2.3823579680424248e-6,5.0693293298331e-8,73406.77972147799,1.002731178747197e-6,6.820274588696507e-7,4.2591515613490766e-8,1.6880145668467707e-6,2.142014484048339e-6,1.723693790963676e-7,3.7440777626886872e-6,8.28695613924516e-5,4875.1902607150705,8.318555323808928e-6,1.5404487933721121e-6,6.68367376099851e-6,1.6955916265480333e-6,3479.4443653609183,8.40637068467236e-7,9.008707376605901e-7,2.8594640169302516e-7,6.871096061743377e-7,1.8395641579196311e-6,2.0491162246252372e-7,1.998118276594241e-6,1.4839114316472268e-5,8836.460673947087,60555.99424475053,8.128016556300264e-7,5810.697675022521,3.67840708906989e-5,5.17061061733169e-7,724.9213821072038,14557.843559180748,4511.230511677933,73799.51996676053,40285.1467377675,5.4573214452987545e-6,8230.933793879765,8.235602652271668e-6,3330.594612853968,10208.715042439366,3.833997474606406e-6,29312.32152525343,1.269884615976429e-5,4.873814096855978e-6
8601,306.74743587580207,0.0,1.002419312445269e-6,1.114829126689071e-6,6.152001615460479e-7,1.0670741455787692e-6,5.930012587179443e-7,6.572932076624777e-7,1.6351648365561052e-5,8885.104005237139,1904.9730266371266,63.740849333435996,1334.3456242627376,2019.4878157396877,0.0,9.05986493835925e-7,9.950522745729912e-7,4.0171178973659117e-7,5.831791088485282e-7,6.493644064510655e-7,1697.8507983635418,6.761486565432476e-5,1771.0026015313813,463.36113677101207,382.494721536945,1503.0704851639503,0.0,1.083546176603224e-6,1.041394586330615e-6,1.1640530319564967e-6,7.994955546433268e-7,6.247244389755203e-7,6.516823872479946e-7,16816.144006004695,1114.0000090977132,62.106412096745004,2128.7208241492635,4.83003304277513e-6,1.1774775806641843e-6,6.145262414527709e-7,6.940865883972346e-6,4.369571558544027e-6,4.075933523234607e-6,1.1329358713150581e-6,6.039464089457434e-7,4.157895133008713e-5,3.7834328396105886e-6,3.9217146560362215e-6,1.1701442942529615e-6,5.997295783157408e-7,1867.3563995104464,5.059187628609728e-6,2.961156897680393e-6,1.9020468487851893e-7,102025.4734380504,1.909617877467766e-6,3.14542843277983e-6,1.1329015832187482e-7,3.7679566932717147e-6,4.123363687544735e-6,7.597839272575959e-7,9.736731756042407e-6,0.0002552433260200109,7946.357908937435,6.565988693150504e-5,4.0829299382539975e-6,2.1370939924273644e-5,5.603141339346836e-6,6157.797907696408,1.7390142360950673e-6,1.1460743097333035e-6,7.053404572071905e-7,1.9852142151627727e-6,2.5833865257377914e-6,4.1501603406259455e-7,1.5459633611235324e-6,1.1687325490067667e-5,6388.835792415453,57129.138851758,8.965497432638114e-7,4434.6255244356735,2.0003030938764014e-5,6.394729624873248e-7,679.7121289344655,10337.379467456514,4069.6542211240844,73895.04063589415,38839.636096820854,5.4721526665999195e-6,7766.464522910434,8.399266593289359e-6,3195.7459512580926,9878.9170012466,3.3834169168076498e-6,29040.12482447304,2.37984811473012e-5,4.770028025729921e-6
8602,306.74743640481336,0.0,1.0050185030360338e-6,1.1162868573521373e-6,6.158944654957327e-7,1.068908055743274e-6,5.964578972036029e-7,6.60746543246861e-7,1.718732952365864e-5,8885.104008164428,1613.8788076029828,63.841592256119995,1477.7274843550504,1626.9410430958249,0.0,9.024485210499289e-7,9.895618252115528e-7,4.0127708847631503e-7,5.822789970853429e-7,6.477686782529496e-7,1697.8507987599926,6.734803031717812e-5,1647.0909829950333,463.49933481887007,421.47457753881946,1503.0704856665443,0.0,1.0830928761687898e-6,1.0421618873004814e-6,1.164548529514766e-6,8.003218254659345e-7,6.261486986343878e-7,6.526508430741768e-7,16816.144010057964,1670.7184907285307,62.21845626842,2461.8156886225406,4.801739610710704e-6,1.1807827554484536e-6,6.399688443873185e-7,1.1006993979004267e-5,4.4346929196689785e-6,4.081613258369333e-6,1.1403462126572254e-6,6.315187424222408e-7,743.4596566064793,3.9311511884874015e-6,3.842261512784234e-6,1.166321197557988e-6,6.216811122838263e-7,4331.56718519983,5.005542493392176e-6,4.188557401243362e-6,4.22366017272849e-7,101098.98980922904,2.727205954998191e-6,3.98528738992009e-6,2.39086607736953e-7,3.8124658863864334e-6,5.549299490300458e-6,1.6420825895272375e-6,1.062580020827343e-5,0.00025224943401429175,7500.8583388627685,0.0001070647739603806,4.17941403139634e-6,2.388964814440409e-5,6.238755121346496e-6,9922.129320561246,1.515960740115569e-6,1.043464565162017e-6,7.727789903347033e-7,2.466289757618255e-6,3.7966987324998935e-6,5.776570392100935e-7,1.152016192421095e-6,8.528471971640388e-6,3414.021865972651,35736.51364480472,9.049975586594004e-7,2052.936567319758,4.603035260129239e-6,5.139754457676997e-7,438.07754606899834,7456.764936513304,2974.7235263871153,71428.66997467214,33993.52400326614,3.2385104493909363e-6,6122.299597216196,6.485492062807961e-6,2590.69462479657,8413.850497310166,2.661020900649643e-6,27842.040803388274,2.508931751985192e-5,4.548520452493061e-6
8603,306.7474370222431,0.0,1.0069531537650828e-6,1.1176422421006839e-6,6.165830682173145e-7,1.0704694221693164e-6,5.985477036681233e-7,6.629935445269604e-7,1.7842553960174003e-5,8885.104044682212,1612.0722856355062,63.93819950179199,1393.5725379551754,1234.394236676637,0.0,8.984082421059514e-7,9.839149621403069e-7,4.0063792769089425e-7,5.807182178320936e-7,6.455624356232303e-7,1697.850804077306,6.549685911348651e-5,1614.5001410317493,463.662506768666,441.7456396333729,1503.0704862519133,0.0,1.084712660152033e-6,1.0443804908257725e-6,1.1669186783560416e-6,8.019551196658792e-7,6.28432203391093e-7,6.54584299261722e-7,18101.79901963047,2227.7184681966005,62.354841212675,2411.733786174488,4.805096442880516e-6,1.186771066401822e-6,6.427766526968603e-7,414.5928780173853,4.537139745253382e-6,4.0946885570416036e-6,1.1460358244661737e-6,6.342321223055613e-7,9154.319952709973,4.00612608565573e-6,3.761233213412467e-6,1.1606288547214726e-6,6.19777195843264e-7,599.5402147673071,4.890974452113294e-6,5.13586809553917e-6,6.907114079194147e-7,95165.02502016697,3.4315650183568146e-6,3.8050998995111056e-6,3.6312691657917194e-7,3.03932698574457e-6,4.411735967832046e-6,2.4866760348420447e-6,1.0019047224131137e-5,0.00023214323736746992,7274.021003627807,0.00011733140932665793,3.770530217025071e-6,2.229755633378718e-5,5.902813231922224e-6,14460.213925735665,1.584896080618226e-6,1.0519488668861983e-6,8.409878595426827e-7,2.47784784650481e-6,4.928013169413906e-6,7.44743483596776e-7,9.16313574095065e-7,6.494385978322508e-6,2006.7007444479495,25492.952659739243,8.292146362633148e-7,2411.492023621523,7.865097957340246e-7,2.329921521725457e-7,707.4431235335252,8580.45934295792,3604.732137885545,67978.31568202979,32987.91417639748,3.923385647090826e-6,6142.428573754489,5.347523395833275e-6,2953.46016894554,8510.533541054654,2.91700614189748e-6,26790.722641916323,2.146205180325097e-5,4.565626379754816e-6
8604,306.7474370222176,0.0,1.0048405437741086e-6,1.114420439600093e-6,6.157339602700272e-7,1.0677022463890793e-6,5.972319159882185e-7,6.616560148169028e-7,1.7385077944052756e-5,8885.1040446479,1701.3225950452797,64.03019376556799,1393.7873040751485,841.8474190388109,0.0,8.932678712777712e-7,9.774167981833014e-7,3.996822039974679e-7,5.779641156551366e-7,6.421659124094134e-7,1697.8508022763745,6.042393461186021e-5,1679.6398822618946,463.84131797051606,455.1927761720994,1503.0704862518467,0.0,1.0843089007441577e-6,1.0450022549527777e-6,1.1674312114589331e-6,8.025399538153638e-7,6.293038230284857e-7,6.551057484762811e-7,22248.240266696193,2227.999975739185,62.47603503988001,2280.0737672821806,4.770317673115865e-6,1.1884655926073316e-6,6.187718563706861e-7,3838.2143769875597,4.585327903902222e-6,4.0555124139419875e-6,1.1435469142391312e-6,6.080933487000672e-7,9154.31995286068,3.931167256244611e-6,3.6737167322568558e-6,1.152238751142048e-6,5.933160280406518e-7,1379.5610034281926,4.670982162912249e-6,4.964156955935129e-6,7.72378123491759e-7,82222.02078739589,3.961924700366529e-6,3.452550418275768e-6,4.830608280166089e-7,2.1351700086896203e-6,3.567431295645855e-6,3.080762633780831e-6,9.169833534051265e-6,0.00022648183807781228,8118.323634065745,0.00012278985927575997,3.561173595654102e-6,2.2992805091104548e-5,5.723799403914292e-6,17099.691700919342,2.0221323232760143e-6,1.0646090128647959e-6,9.368172861162825e-7,2.4892458116772245e-6,5.431369125500766e-6,7.174973877580324e-7,8.515387469338554e-7,5.284209319023316e-6,1733.0110037959776,30172.718675745582,7.233970835178805e-7,4083.095427435634,7.23585359152018e-7,2.8022630936569194e-7,727.3132738116686,8575.347859677971,4313.205853855143,68992.04039871054,33562.055355573975,5.003834625054914e-6,6679.605099221569,1.0013626160047293e-5,4271.289385225291,9234.409343928626,3.5447809465500264e-6,26525.60892528515,3.4771641919363737e-5,4.668540262197933e-6
8605,306.74742491550734,0.0,9.939136633893184e-7,1.099925478591015e-6,6.108362264873288e-7,1.054605170882755e-6,5.904389836280226e-7,6.538791535879904e-7,1.5448763232343603e-5,8885.10400155061,1797.0057800023333,64.12680101123999,1465.5784688110393,449.3005958045113,0.0,8.824511485807694e-7,9.632197188080757e-7,3.974381675860612e-7,5.704740381631324e-7,6.332466859024398e-7,1697.8500007988787,4.8981003225204694e-5,1733.3933923357047,464.004489085818,430.71160817536173,1503.0704862518512,0.0,1.0837483498899693e-6,1.0452211016569138e-6,1.167506632364509e-6,8.028342547831732e-7,6.297315736680466e-7,6.553270148283737e-7,22569.593999585108,2227.9999757473224,62.588079211555005,2248.4288254462053,4.736816929022403e-6,1.1893670728675354e-6,6.436562580826858e-7,2621.934523190896,4.606199877584242e-6,3.8782335133727355e-6,1.123303490039565e-6,6.230502716936187e-7,5.123144047264569e-6,3.674502364909125e-6,3.485106870809433e-6,1.1278930939303965e-6,6.057073383781825e-7,4.094317492704504e-6,4.254055894192158e-6,3.5724424678969337e-6,7.074858255085711e-7,70961.92489817525,3.837801279649429e-6,3.59157295169294e-6,5.702403606994606e-7,1.7667970840863973e-6,2.9061576909256654e-6,3.7010696207715694e-6,7.837588449809144e-6,0.0002357729380045312,9384.182317906861,0.0001239308120566459,2.610152676339844e-6,1.8826437348110742e-5,4.446166178691963e-6,17694.411488682403,1.5544344803192025e-6,7.644885983681409e-7,6.654870632748501e-7,2.0480860862018285e-6,4.211419903426936e-6,5.09588902287817e-7,8.294052066803466e-7,5.09560889770442e-6,1885.9593420747958,36368.11345412247,6.877187021509553e-7,6421.467893024638,9.025262790863133e-7,4.4652479528048975e-7,621.4373849520049,8141.456859078722,4715.107209016369,70273.91899099373,34698.78845122887,4.484487223419704e-6,7254.866894117048,1.0882492569545344e-5,5618.753377857688,9986.938410826464,3.1127166724453515e-6,25926.784798323668,5.549428529445272e-5,3.480650330365539e-6
