t,SE_Electrolyzer,MIDAT_Electrolyzer,NE_Electrolyzer,SE_Large_SMR_wCCS_96pct,MIDAT_Large_SMR_wCCS_96pct,NE_Large_SMR_wCCS_96pct,SE_ATR_wCCS_94pct,MIDAT_ATR_wCCS_94pct,NE_ATR_wCCS_94pct,SE_Above_ground_storage,MIDAT_Above_ground_storage,NE_Above_ground_storage
106,2637.361141414098,3319.2096963281047,429.59782502978936,4.461366514884727e-12,3.2719305267214873e-12,2.1246752828161293e-12,3.9533745900883224e-12,2.820778334798652e-12,2.0412037884096987e-12,12133.638858587707,67000.74119282844,1382.4021749704382
107,2637.361141414098,3319.2096963281047,429.59782502978936,4.502827556033906e-12,3.267057412318231e-12,2.1292726409613944e-12,3.945663700067973e-12,2.8298042045984383e-12,2.061373087214573e-12,12133.638858585078,67000.74119282779,1382.402174970459
108,2637.361141414098,3319.2096963281047,429.59782502978936,4.517331450626946e-12,3.2578143015555195e-12,2.1396232346234697e-12,3.935718178278068e-12,2.834813711220138e-12,2.081741052949444e-12,12133.638858586019,67000.74119282962,1382.402174970257
109,2637.361141414098,3319.2096963281047,429.59782502979124,4.508880344942246e-12,3.2391158033495205e-12,2.160202694021138e-12,3.923860206108605e-12,2.836136832250659e-12,2.1029651450927202e-12,12133.638858584507,67000.7411928298,1382.4021749705198
110,2637.361141414098,3319.2096963281047,429.59782502978976,4.4777718701326294e-12,3.2053431839728497e-12,2.167218503085779e-12,3.909989881120513e-12,2.834067708111093e-12,2.121967464422948e-12,12133.638858587008,67000.74119282917,1382.4021749703256
111,2637.361141414098,3319.2096963281047,429.59782502978936,4.419578349346113e-12,3.1484540222564563e-12,2.1630421283701516e-12,3.8926512371306944e-12,2.830281368585216e-12,2.1428277274727655e-12,12133.638858586894,67000.7411928279,1382.4021749702622
112,2637.361141414098,3319.2096963281047,429.59782502978936,4.316401300113807e-12,3.048521196759127e-12,2.1444872136764438e-12,3.8662870127823695e-12,2.8171184051763895e-12,2.158180220242549e-12,12133.638858586246,67000.74119282658,1382.4021749702752
113,2637.361141414098,3319.2096963281047,429.59782502978936,4.261583314126144e-12,2.994614398521496e-12,2.144675378860143e-12,3.8612827198667415e-12,2.815172322730905e-12,2.1746218179184467e-12,12133.638858586883,67000.74119282857,1382.4021749696035
114,2637.361141414098,3319.2096963281047,429.5978250297895,4.243369822488243e-12,2.973858960189781e-12,2.1644577455405423e-12,3.871001699034796e-12,2.822032987663733e-12,2.1922272013263024e-12,12133.638858587057,67000.74119282948,1382.4021749702285
115,2637.361141414098,3319.2096963281047,429.59782502978965,4.259779965982585e-12,2.981724182914196e-12,2.20770662683528e-12,3.894981323766274e-12,2.838096542724535e-12,2.2112024798284155e-12,12133.638858586733,67000.74119282742,1382.4021749701633
116,2637.361141414098,3319.2096963281047,1518.3690996027663,4.315201273603964e-12,3.019777982879943e-12,2.2804167875983584e-12,3.9355855238680324e-12,2.8645593124842138e-12,2.232603334401903e-12,12133.638858586031,67000.7411928289,293.63090039702445
117,2637.361141414098,3319.2096963281047,3866.3804252690015,4.3724756412909985e-12,3.0675925763300015e-12,2.3240284337200932e-12,3.9809279236056535e-12,2.898852705556308e-12,2.248129332061663e-12,12133.63885858478,67000.74119282709,1.3266583901202933e-11
118,2637.361141414098,3319.2096963281047,3866.3804252559785,4.428269005984493e-12,3.12207001391098e-12,2.3486713900293543e-12,4.028285300442855e-12,2.940065578694829e-12,2.258618157288171e-12,12133.638858585953,67000.74119282886,1.3225917375650793e-11
119,2637.361141414098,3319.209696328105,3866.3804252689692,4.507320676945144e-12,3.196576318633937e-12,2.360129691988834e-12,4.084315900365077e-12,2.9920134272255673e-12,2.2665239807080925e-12,12133.638858585628,67000.7411928279,1.3219383054417983e-11
120,2637.361141414098,3319.2096963281047,3866.3804252657046,4.552047580322048e-12,3.2389215923082783e-12,2.3603749529899534e-12,4.130607437730373e-12,3.0417005586452707e-12,2.2681507038459146e-12,12133.638858584844,67000.74119282837,1.320047614015811e-11
121,2637.361141414098,3319.2096963281047,3866.3804252721015,4.5769921015198804e-12,3.261535480740652e-12,2.34934216018887e-12,4.16876442248774e-12,3.091179197267501e-12,2.2652607048731407e-12,12133.638858586828,67000.74119282863,1.3228954356443519e-11
122,2637.361141414098,3319.2096963281047,3866.3804252594787,4.5890117128404065e-12,3.270653356500309e-12,2.3221074934293218e-12,4.200291375792397e-12,3.1419392052394914e-12,2.2578641950500804e-12,12133.638858587401,67000.74119282812,1.3312630573788472e-11
123,2637.361141414098,3319.2096963281047,3866.3804252701657,4.592150802831569e-12,3.271701775029246e-12,2.2720821808297296e-12,4.22535509646882e-12,3.194601269247793e-12,2.245568281223231e-12,12133.638858586244,67000.74119282933,1.3120600995346676e-11
124,2637.361141414098,3319.2096963281047,429.59782502978936,4.589974899167716e-12,3.270561082454843e-12,2.1877223716805444e-12,4.244641674800794e-12,3.25038948466055e-12,2.226869200693028e-12,12133.638858587814,67000.74119282735,6237.455471795108
125,2637.361141414098,3319.2096963281047,429.59782502978936,4.584846258382445e-12,3.2745115942659392e-12,2.1237010494961223e-12,4.258403593844676e-12,3.3102924442198366e-12,2.2110486246819834e-12,12133.638858587054,67000.74119282837,6237.45547179539
126,2637.361141414098,3319.2096963281047,429.59782502978925,4.57799506865577e-12,3.29621919973396e-12,2.0825347452521763e-12,4.2644816239802985e-12,3.3738771913446173e-12,2.195870648434827e-12,12133.638858586884,67000.74119282885,6237.45547179538
127,2637.361141414098,3319.2096963281047,429.5978250297892,4.587491302419281e-12,3.3618369839138594e-12,2.100823480517915e-12,4.2683524636158e-12,3.4461308480353387e-12,2.186814750281409e-12,12133.638858586373,67000.7411928277,6237.455471798255
128,2637.361141414098,3319.2096963281047,429.59782502978925,4.613927320701093e-12,3.4851185675055966e-12,2.1879943096013785e-12,4.271521485139241e-12,3.535427846159345e-12,2.1840719718811607e-12,12133.638858586924,67000.7411928291,6237.455471795271
129,2637.3611414141183,3319.209696328107,429.5978250297893,4.660762018195827e-12,3.703606376233655e-12,2.3784259423596676e-12,4.277662535609093e-12,3.652081678552341e-12,2.191545315468607e-12,12133.638858585544,4046.790303671662,6237.455471795077
130,2637.3611414140983,3319.209696328105,429.5978250297893,4.676448721538977e-12,3.793617014381968e-12,2.4235592544353535e-12,4.265970543193551e-12,3.734027244590035e-12,2.1833831340853113e-12,12133.638858587743,4046.7903036707567,6237.4554717954725
131,2637.3611414140987,3319.2096963281056,429.5978250297893,4.676593308410883e-12,3.884046391508645e-12,2.42116855132457e-12,4.243457130791217e-12,3.8136904827568155e-12,2.1697655392970222e-12,12133.638858586888,4046.790303672178,6237.455471810947
132,12722.06238894626,3319.2096963281074,429.5978250297893,4.654679537556499e-12,3.948095886166563e-12,2.3224739450378955e-12,4.210256297929876e-12,3.884337825002989e-12,2.145289769386162e-12,2048.9376110549642,4046.790303672293,6237.4554717953215
133,19771.2135139544,18584.676456679736,429.5978250297893,4.596607713631838e-12,3.9760989480946846e-12,2.234003807484756e-12,4.158996747018413e-12,3.94102034214154e-12,2.1229888260137217e-12,1.250273934872215e-11,1.2168011502610803e-11,6237.4554717904575
134,22117.114144364972,25286.501133858783,429.5978250297893,4.558383587660656e-12,3.991059165006122e-12,2.1448888384151674e-12,4.100749936885724e-12,3.988799395009957e-12,2.1009964347291004e-12,1.2551004123178369e-11,1.2042000618675376e-11,6237.455471795243
135,22266.933796289424,21932.48689331766,429.59782502978925,4.526086548015386e-12,4.000357551239239e-12,2.035634362069265e-12,4.0320979794802176e-12,4.0238145009285435e-12,2.0902814991922726e-12,1.2671525422310226e-11,1.2184758100891294e-11,6237.455471795088
136,19196.016262534882,3319.2096963281056,429.5978250297892,4.486295663305015e-12,4.006618710352006e-12,1.9621588910830156e-12,3.947766051803146e-12,4.057533351102561e-12,2.0757946490954213e-12,1.2556492669234996e-11,4046.790303670866,6237.455471795354
137,2637.3611414140987,3319.2096963281056,429.5978250297892,4.410068555352282e-12,4.009829694334958e-12,1.910429967252543e-12,3.845444951248626e-12,4.086256820643584e-12,2.0689045147657547e-12,12133.638858586031,4046.790303671042,6237.455471795135
138,2637.3611414140987,3319.2096963281056,429.5978250297892,4.2573888239844104e-12,4.013182708141202e-12,1.8655906562831083e-12,3.719157790808563e-12,4.110513861563363e-12,2.0675485286771946e-12,12133.63885858575,4046.7903036722796,6237.455471794926
139,14771.000000000367,19705.75326314443,429.5978250297892,3.9469979375071135e-12,4.0194639156596916e-12,1.8710642967429626e-12,3.556948627216253e-12,4.130914831634389e-12,2.079860083732755e-12,3.8020642028021245e-11,1.199074463035365e-11,6237.4554717955125
140,23736.25027272751,29872.887266952777,429.59782502978925,3.110425830159323e-12,4.029931090751864e-12,1.931721291057754e-12,3.319592837669491e-12,4.14907032386227e-12,2.107516141856073e-12,1.121832776037426e-11,6.019760580936918e-12,6237.455471795195
141,23736.250272728248,29872.88726695281,429.59782502978925,2.7918655659179525e-12,4.03518685770297e-12,2.017794449646048e-12,3.1582414711359095e-12,4.158063167656774e-12,2.1421402534940187e-12,1.1538454068007732e-11,5.961185016089132e-12,6237.455471795465
142,23736.25027272692,29872.887266952857,429.59782502978925,2.6325299250333395e-12,4.036857942749877e-12,2.1486437671238275e-12,3.0331424660885267e-12,4.160869523436999e-12,2.1860965510230538e-12,1.1673314924489374e-11,5.994738801814323e-12,6237.455471795331
143,23736.250272726877,29872.887266952937,429.59782502978936,2.560155584389926e-12,4.03811115289119e-12,2.3826482508948264e-12,2.9333973010372773e-12,4.153471415078045e-12,2.2430116472944573e-12,1.1785093135113643e-11,5.7734586106415715e-12,6237.45547181446
144,23736.25027272689,29872.88726695293,3866.3804252681034,2.5395116300908145e-12,4.03606931047605e-12,2.6193520456995305e-12,2.849257784608969e-12,4.143171496967559e-12,2.299231516363328e-12,1.1901687240102592e-11,5.5226457756111674e-12,4.7223845573610705e-11
145,23736.25027272675,29872.88726695295,3866.380425268087,2.5354356499335916e-12,4.029996843486861e-12,2.7358547598909785e-12,2.7785400714249476e-12,4.126510208132535e-12,2.3352280299236113e-12,1.1967116835663066e-11,5.5252607765779e-12,4.695081416571074e-11
146,23736.250272726877,29872.88726695295,3866.3804252681193,2.536254673559517e-12,4.015679967921692e-12,2.7863919275633234e-12,2.7179766879120044e-12,4.102127368246192e-12,2.3568202913960056e-12,1.2081640870472857e-11,5.57455217221208e-12,4.615646779543459e-11
147,23736.25027272688,29872.887266952952,3866.3804252681743,2.5314755042392803e-12,3.98726534114985e-12,2.7854858407709227e-12,2.665798183322424e-12,4.069834113165716e-12,2.366609804576971e-12,1.229630388211465e-11,5.724887551261172e-12,4.6100249652106604e-11
148,23736.250272726877,29872.887266952937,3866.380425268087,2.5186864213043036e-12,3.933952990763943e-12,2.736658790494073e-12,2.6203378327488176e-12,4.028008579601067e-12,2.3651149242928198e-12,1.2450177675324972e-11,5.8399358867623e-12,4.6519808916619365e-11
149,20091.00434765401,29872.887266952905,3866.3804252679797,2.4966765064733133e-12,3.844949247317297e-12,2.6316287577673853e-12,2.5804664982797856e-12,3.97429689370223e-12,2.3521871750520408e-12,2.550615754196178e-11,5.830319630003299e-12,2.5776610493531815e-11
150,2637.361141414098,3319.2096963281047,429.5978250297895,2.464333581652066e-12,3.692178631620329e-12,2.438223280526938e-12,2.5456744926432788e-12,3.901155304209273e-12,2.3250309467061195e-12,12133.638858583112,4046.790303672002,2087.1065854895787
151,2637.361141414098,3319.2096963281047,429.5978250297893,2.465126823036929e-12,3.6242737927820943e-12,2.313247316021152e-12,2.5241458726128944e-12,3.844180367079852e-12,2.2987440782192095e-12,12133.63885858628,4046.790303672281,3496.51540655037
152,3149.696035581393,3319.2096963281047,429.5978250297893,2.521243972874037e-12,3.6430147440567034e-12,2.2709578590102787e-12,2.515628961422586e-12,3.812574214852476e-12,2.280155190011472e-12,11621.303964418248,4046.7903036706102,3496.5154065530014
153,23736.250272726884,3319.209696328105,429.5978250297893,2.560730984621797e-12,3.5176667792311492e-12,2.177033490483026e-12,2.5085395105952452e-12,3.744599408466255e-12,2.2544459054813757e-12,1.4033198516310939e-11,4046.7903036727926,3496.5154065508746
154,23736.25027272689,3319.209696328105,429.5978250297893,2.583076631821893e-12,3.4467219394929846e-12,2.1331732272783415e-12,2.5020102604891174e-12,3.69455131338789e-12,2.2334646624548624e-12,1.3776564311644106e-11,4046.7903036715643,3496.515406551443
155,23736.250272726917,3319.209696328105,429.5978250297893,2.594600850753705e-12,3.4033500254567706e-12,2.1189795409216274e-12,2.496222472018379e-12,3.650857133233127e-12,2.214789912174304e-12,1.3102939931467003e-11,4046.7903036718603,3496.5154065473907
156,23736.250272726877,3319.209696328105,429.5978250297893,2.604240279135483e-12,3.379848984178398e-12,2.1270186821052076e-12,2.4910863026831137e-12,3.6117073837602804e-12,2.1976210071180675e-12,1.3667728799149268e-11,4046.790303671499,3496.5154065468964
157,23736.250272726877,3319.209696328105,429.59782502978936,2.6067555274468975e-12,3.372951558555187e-12,2.154015656209907e-12,2.4866745211457028e-12,3.5781513200286437e-12,2.183215296607137e-12,1.350245107825677e-11,4046.790303671225,2087.1065854933768
158,23736.250272726877,3319.209696328105,429.5978250297894,2.6047473950728206e-12,3.3819386720610088e-12,2.178857391961556e-12,2.4823207300669735e-12,3.5480498024215594e-12,2.166961295616546e-12,1.3447944925009911e-11,4046.7903036734215,2087.1065854841413
159,23736.250272726793,3319.2096963281047,429.59782502978936,2.598370564610824e-12,3.401232363533759e-12,2.2020780192238522e-12,2.4885514248523975e-12,3.522677182542291e-12,2.1584931359105864e-12,1.3347985557322222e-11,17658.52866472966,3496.515406504684
160,23736.250272724992,3319.2096963281047,429.5978250297893,2.5888134356140166e-12,3.4561496865186417e-12,2.249646854129638e-12,2.4844380425269874e-12,3.5016577222296253e-12,2.1417953242450266e-12,1.3003657047400336e-11,67000.74119282866,3496.5154065037177
161,3778.231476552,3319.2096963281047,429.5978250297893,2.5767615822075653e-12,3.5751083303500434e-12,2.339298185746843e-12,2.4803174852082006e-12,3.4960139438036567e-12,2.129907312129594e-12,10992.768523448762,67000.7411928298,3496.5154065045076
162,5891.917306442865,3319.2096963281047,429.5978250297893,2.567258318689091e-12,3.52740654659851e-12,2.2497223677566136e-12,2.4782731346516442e-12,3.454250760498918e-12,2.0966605924770428e-12,8879.082693558485,67000.74119282809,3496.5154065042802
163,10519.016655034571,3319.2096963281047,429.59782502978936,2.5608588998987546e-12,3.558113630252741e-12,2.1771569906453097e-12,2.477660633819455e-12,3.427614890913575e-12,2.067767072661572e-12,4251.983344965664,67000.74119282879,2097.5440415650573
164,15051.651892847973,3319.2096963281047,429.5978250297895,2.5545143433107454e-12,3.650011454321582e-12,2.076013638780219e-12,2.4782836754758566e-12,3.4051226207452295e-12,2.035329996195635e-12,2.4806598267608958e-11,65811.75394228459,1382.402174972937
165,23736.250272726422,3319.2096963281047,3866.38042526735,2.555245010251877e-12,3.814768179291628e-12,1.8848671603224408e-12,2.4808182078286317e-12,3.390573074967396e-12,1.994195364281901e-12,1.1588546302721773e-11,35205.88546121875,1.3086524499217963e-11
166,23736.250272726986,3319.2096963281047,3866.380425268142,2.5624197800230908e-12,3.842592343750955e-12,1.7943621446279996e-12,2.4839217321878683e-12,3.34480626843339e-12,1.961099177618329e-12,1.1536296748951687e-11,17250.463842003934,1.3738318992040676e-11
167,23736.250272726877,3319.2096963281047,3866.3804252683203,2.5744127721487623e-12,3.7436424951927815e-12,1.7487411819809158e-12,2.4914826134182845e-12,3.26821289666477e-12,1.9340770967322566e-12,1.3173771381721988e-11,7012.770468027525,1.3485943495331326e-11
168,23736.250272726917,7158.813069041524,3866.3804252680584,2.579282555863081e-12,3.5378377860823778e-12,1.7278480906328717e-12,2.4951486004566464e-12,3.1800489428728097e-12,1.908845839886341e-12,1.2980078191815064e-11,207.18693095890808,1.3275140940867531e-11
169,30730.69599008244,2729.2708379100086,2068.5047357208236,2.7738748872875072e-12,3.0342109615607182e-12,3.219985149060711e-12,2.804800160604575e-12,2.725202935190676e-12,2.896218267828803e-12,9.254801738092194e-12,4636.7291620900105,6066.4464781174875
170,30730.695990082433,2729.2708379100086,2068.5047357208236,2.629958084533267e-12,3.042753844686546e-12,3.2261701355217837e-12,2.7683619753272562e-12,2.7643880360503258e-12,2.9051852163469013e-12,9.231306666385433e-12,4636.729162090009,6066.446478117488
171,30730.695990082437,2729.2708379100086,2068.5047357208236,2.549034480360225e-12,3.0428902735433668e-12,3.221941561553364e-12,2.736580118794894e-12,2.799727588454825e-12,2.9060981670819893e-12,9.215246625189366e-12,4636.729162090009,6066.446478117488
172,30730.69599008244,2729.2708379100086,2068.5047357208236,2.50888319420011e-12,3.038602586998283e-12,3.2066084275470185e-12,2.7088068417879785e-12,2.831745459237536e-12,2.8989975478216868e-12,9.1544911311133e-12,4636.729162090007,6066.446478117488
173,30730.695990082437,2729.2708379100086,2068.5047357208236,2.4950835201688827e-12,3.0309597808203482e-12,3.1730630238272957e-12,2.684499039632138e-12,2.860858862148721e-12,2.8836542506206853e-12,9.05712719193172e-12,4636.729162090005,6066.446478117488
174,30730.695990082437,2729.270837910008,2068.5047357208196,2.4920605146779024e-12,3.0188663681570276e-12,3.108491775376025e-12,2.6631782886548913e-12,2.887020690564725e-12,2.858818971099096e-12,9.018217792293789e-12,4636.729162090004,6066.446478117489
175,30730.695990082433,2729.270837910008,2068.5047357208196,2.4930016510124817e-12,3.010664676672328e-12,3.0132767543463608e-12,2.644465284513449e-12,2.9124769591992153e-12,2.827166365248941e-12,9.034694299244686e-12,4636.729162090002,6066.446478117489
