Time_Index,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
2333,0.259242423,1,1,1,1,1,1,1,1,1,0.488734334,0.259242423,0,0.560808978,1,1,1,1,1,1,1,1,0.229640319,0.560808978,0.054558028,0.136509411,1,1,1,1,1,1,1,1,1,0.136509411,0.00E+00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.028660472,0,0,0,0,0,0,0,0,0.001424237,0,0.001280318,0,0,0.00E+00,0,0.017845508,0.053559377,0.112065027,0.062388355,0.009283799,0.03909567,0.043644224,0.501204844,0.297697678,0.494292672,0.679117556,0.631677661,0.506516058,0.663668513,0.712654856,0.143521106,0.197992705,0.11816734,0.658858614,0.434192813,0.409915504,0.647692751,0.556005694,0.255721169,0.281224711,0.049856625,0.222557261,0.595474021,0.042695023
2334,0.259101057,1,1,1,1,1,1,1,1,1,0.501629813,0.259101057,0.019254016,0.560499211,1,1,1,1,1,1,1,1,0.223482281,0.560499211,0.404237284,0.136038943,1,1,1,1,1,1,1,1,1,0.136038943,0.043752229,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.033235069,0.009388124,0.086861796,0.038162682,0.020788157,0.003823868,0.090615971,0.075621602,0.008976172,0.039495488,0.016457499,0.031354209,0.005387063,0.025630126,0.030869004,0.006768883,0.293123995,0.450262103,0.618340722,0.526207364,0.170753036,0.408123696,0.46958126,0.478552943,0.231001648,0.448256654,0.686560754,0.588730274,0.456655683,0.651224545,0.719011545,0.08551143,0.27857769,0.119187206,0.668166253,0.453697123,0.416907135,0.633140063,0.525971202,0.223673661,0.216203632,0.033058694,0.264511736,0.577697042,0.046951313
2335,0.258962362,1,1,1,1,1,1,1,1,1,0.486636534,0.258962362,0.07985408,0.560185482,1,1,1,1,1,1,1,1,0.145240677,0.560185482,0.740408373,0.135601287,1,1,1,1,1,1,1,1,1,0.135601287,0.260140889,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.166637897,0.108499637,0.517924899,0.246421267,0.230286582,0.126994195,0.363068814,0.367520971,0.117903016,0.045728417,0.050054029,0.086463476,0.05243216,0.065566743,0.147830268,0.046916529,0.63246378,0.83798735,0.964190444,0.938078741,0.449291575,0.639537208,0.890140892,0.464850869,0.188610638,0.381753961,0.670821728,0.544345459,0.286915398,0.482280194,0.715932902,0.159635775,0.301484234,0.116556423,0.644771923,0.466167601,0.368054418,0.626437342,0.215863074,0.065186521,0.074236841,0.012845957,0.243609394,0.215371706,0.023612789
2336,0.258845425,1,1,1,1,1,1,1,1,1,0.448329421,0.258845425,0.141455292,0.559893686,1,1,1,1,1,1,1,1,0.100333623,0.559893686,0.806264232,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0.439932849,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2662251,0.201754409,0.79649926,0.365835366,0.493631674,0.383906406,0.573115668,0.561222812,0.151622355,0.123161468,0.114851493,0.130707275,0.12092907,0.118710972,0.214979052,0.105313263,0.708083985,0.898269181,0.995512433,0.953392286,0.568281152,0.786366686,0.918459608,0.426264217,0.100922351,0.212099696,0.544510601,0.501524873,0.11643877,0.207726653,0.688819756,0.111228466,0.350253172,0.060145078,0.60444105,0.429005142,0.315234323,0.572971603,0.074590793,0.042398027,0.085068463,0.016396224,0.148690838,0.113607582,0.017209928
2337,0.258845425,1,1,1,1,1,1,1,1,1,0.420856492,0.258845425,0.202154146,0.559893686,1,1,1,1,1,1,1,1,0.126553005,0.559893686,0.813595,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0.55666552,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.283266366,0.333390227,0.870782901,0.425311477,0.62798803,0.571309351,0.733994515,0.703498961,0.182626237,0.148393586,0.283858595,0.167272163,0.184507786,0.146496623,0.265971852,0.198880211,0.745079799,0.86610438,0.984674898,0.913474185,0.606876018,0.814172141,0.925633698,0.34178784,0.047095564,0.179582126,0.484856057,0.39383485,0.089869737,0.160698845,0.610466202,0.543233459,0.322830758,0.048627316,0.555597597,0.416301015,0.296300698,0.529218157,0.050589896,0.031445588,0.140198198,0.035506068,0.166671514,0.078903744,0.028437278
2338,0.258845425,1,1,1,1,1,1,1,1,1,0.413831662,0.258845425,0.243032214,0.559893686,1,1,1,1,1,1,1,1,0.14963248,0.559893686,0.791202545,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0.619175373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.200437889,0.432679227,0.848494746,0.534843573,0.665553418,0.61089019,0.789355556,0.789990916,0.269717539,0.368100606,0.453475041,0.188647262,0.213026028,0.177467018,0.290954953,0.242720949,0.719158193,0.826161986,0.948849493,0.895556056,0.601257943,0.79922613,0.889874567,0.321734644,0.032438178,0.204672434,0.492684918,0.369644854,0.115791468,0.223326089,0.54146474,0.383103058,0.358924677,0.106195167,0.504558196,0.453592974,0.283716742,0.51276008,0.016211441,0.023751443,0.186587768,0.052404875,0.184786057,0.040158614,0.039050781
2339,0.258845425,1,1,1,1,1,1,1,1,1,0.413668863,0.258845425,0.271534453,0.559893686,1,1,1,1,1,1,1,1,0.161001695,0.559893686,0.75708054,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0.658505176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.422305405,0.516049369,0.785117729,0.572587284,0.725408905,0.673203088,0.798647303,0.75737506,0.410783002,0.467940917,0.356683875,0.209797362,0.321712834,0.188923458,0.275763738,0.309156666,0.701442622,0.76374801,0.924905509,0.839311698,0.570386265,0.740898934,0.839134937,0.32802894,0.042216108,0.265073135,0.519059327,0.369864333,0.173674516,0.353704288,0.512314933,0.435015845,0.430748446,0.131609016,0.48559771,0.468224163,0.284461978,0.474125799,0.01162276,0.022919242,0.219605427,0.057073967,0.186912156,0.030724913,0.035838448
2340,0.258845425,1,1,1,1,1,1,1,1,1,0.416294235,0.258845425,0.268087863,0.559893686,1,1,1,1,1,1,1,1,0.158127986,0.559893686,0.730205839,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0.68064745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.669524252,0.592206954,0.762421295,0.596557392,0.717386879,0.727008076,0.781841734,0.697656932,0.534499296,0.292825773,0.187158557,0.172868691,0.383812482,0.180849351,0.237652094,0.361863087,0.621892805,0.717067014,0.925198232,0.807210753,0.527354501,0.694928353,0.832409225,0.357923058,0.078257042,0.322386125,0.521293953,0.407722478,0.245240097,0.451620333,0.477852735,0.466921725,0.498585652,0.18264601,0.488450137,0.472678778,0.284007812,0.427199472,0.04031697,0.023776301,0.22393357,0.058009289,0.174939196,0.06115867,0.032364719
2341,0.258845425,1,1,1,1,1,1,1,1,1,0.419123223,0.258845425,0.269786449,0.559893686,1,1,1,1,1,1,1,1,0.148366887,0.559893686,0.702368033,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0.687779351,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.769239545,0.632655405,0.769986142,0.64667391,0.631972317,0.752987467,0.721238148,0.67843878,0.666318627,0.170270291,0.116861311,0.140899136,0.453385817,0.160271539,0.230761303,0.358073141,0.481306445,0.638587575,0.93845173,0.797403866,0.474646358,0.573904537,0.84221475,0.401168743,0.151806594,0.369833231,0.529674172,0.435204688,0.30779312,0.534840356,0.447141809,0.537825656,0.554760943,0.255619007,0.497582983,0.478757927,0.270370083,0.392114629,0.07681323,0.038850573,0.217183667,0.056421042,0.153732384,0.106440775,0.026013096
2342,0.258845425,1,1,1,1,1,1,1,1,1,0.417577514,0.258845425,0.252497066,0.559893686,1,1,1,1,1,1,1,1,0.144171403,0.559893686,0.665947348,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0.683753339,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75693202,0.677974089,0.784954173,0.669723605,0.600708521,0.76916973,0.632688837,0.624190856,0.747651489,0.099025302,0.088848003,0.119897207,0.412898606,0.127655613,0.238573226,0.372918465,0.377486403,0.55237685,0.95566241,0.760579485,0.398345099,0.446476782,0.852166388,0.442173881,0.22130219,0.429091594,0.51677241,0.457746753,0.326130301,0.591489705,0.423080559,0.653344734,0.536909069,0.335828632,0.495097406,0.495261202,0.244904536,0.393741552,0.092395903,0.059730558,0.209830119,0.047879183,0.147019841,0.191125746,0.021987326
2343,0.258845425,1,1,1,1,1,1,1,1,1,0.416847867,0.258845425,0.210963643,0.559893686,1,1,1,1,1,1,1,1,0.144542323,0.559893686,0.60708941,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0.657317268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.764783204,0.677626714,0.759263073,0.638480668,0.608503488,0.731077559,0.56973389,0.528240132,0.781672854,0.053382613,0.0611901,0.067569578,0.385663217,0.090202396,0.205584038,0.28031346,0.278553645,0.491408296,0.924618839,0.729404544,0.305250542,0.409847715,0.823869421,0.466581051,0.256817714,0.473738138,0.480592748,0.489911964,0.305932028,0.637122556,0.420680755,0.583833707,0.482746491,0.309290637,0.478608803,0.510149286,0.245397596,0.437267097,0.12580745,0.093374738,0.202264879,0.042839944,0.147962491,0.218803605,0.01792357
2344,0.258845425,1,1,1,1,1,1,1,1,1,0.420078919,0.258845425,0.185413113,0.559893686,1,1,1,1,1,1,1,1,0.141658224,0.559893686,0.458396112,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0.599776617,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.771609247,0.640303696,0.717997818,0.548024208,0.612817704,0.63498386,0.503824317,0.407023576,0.756062535,0.035097093,0.050483691,0.044914184,0.397971636,0.068208537,0.174764885,0.187108554,0.182235758,0.364601635,0.703351041,0.570416817,0.219293993,0.313761877,0.647002102,0.482430967,0.280369667,0.505398503,0.493698835,0.513374351,0.321043745,0.663732581,0.422275052,0.708557326,0.494926655,0.315535322,0.451239239,0.504435118,0.27852066,0.454415204,0.181510879,0.12485312,0.183747684,0.039887746,0.147308877,0.253586531,0.015132287
2345,0.258845425,1,1,1,1,1,1,1,1,1,0.422145235,0.258845425,0.125829343,0.559893686,1,1,1,1,1,1,1,1,0.134981045,0.559893686,0.150181777,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0.420629311,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.553759098,0.501795141,0.474428545,0.377705542,0.47076952,0.474471429,0.295294845,0.232182633,0.572743655,0.025669724,0.038677576,0.021477238,0.29881072,0.044625045,0.088087076,0.136963844,0.058192497,0.106953355,0.202452199,0.16751325,0.109605572,0.070244656,0.193674436,0.497059114,0.277639803,0.525989746,0.484223594,0.537679913,0.314951129,0.653783546,0.438132093,0.746052088,0.596381461,0.345561904,0.425702322,0.494250111,0.28737321,0.459783404,0.26426153,0.146608902,0.149959087,0.039110851,0.147172955,0.287563777,0.01645986
2346,0.258845425,1,1,1,1,1,1,1,1,1,0.40412325,0.258845425,0.029947244,0.559893686,1,1,1,1,1,1,1,1,0.185933391,0.559893686,0.006135087,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0.107316232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.490457803,0.147239839,0.07513101,0.079065715,0.153055044,0.172372016,0.04086495,0.040855043,0.176435868,0.001421758,0.002869786,0,0.089390096,0.005672556,0.009856133,0.036304614,0.002289406,0.002610351,0.003090843,0.004925795,0.009739196,0.001856699,0.008954967,0.445626847,0.265957887,0.491297179,0.393611851,0.527353287,0.340060773,0.58604629,0.397698383,0.792159217,0.596451593,0.353997779,0.384610145,0.477214223,0.305345116,0.398359455,0.300251928,0.244202196,0.179639565,0.093559338,0.213661054,0.269096602,0.036349202
2347,0.258845425,1,1,1,1,1,1,1,1,1,0.424268628,0.258845425,0.00E+00,0.559893686,1,1,1,1,1,1,1,1,0.228761565,0.559893686,0,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0.001592114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.556989908,0,0.00E+00,0,0.002014846,0.006828427,0,0,0.003911534,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0.601286005,0.329207534,0.642329154,0.420529127,0.556409413,0.412643364,0.712547679,0.511755991,0.789655894,0.621422617,0.30954372,0.414413399,0.482310383,0.348558704,0.391461772,0.307176105,0.315850823,0.18104431,0.157895783,0.287429885,0.215519621,0.045950891
2348,0.258845425,1,1,1,1,1,1,1,1,1,0.435639353,0.258845425,0,0.559893686,1,1,1,1,1,1,1,1,0.250199961,0.559893686,0,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.418008864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67577535,0.3717002,0.712212499,0.470309866,0.66478866,0.446661216,0.740887195,0.602511134,0.765181185,0.6507208,0.248573812,0.448076081,0.459970713,0.373395392,0.396524302,0.25239429,0.393190022,0.180579786,0.198872778,0.321583818,0.216654518,0.05717666
2349,0.258845425,1,1,1,1,1,1,1,1,1,0.440961598,0.258845425,0,0.559893686,1,1,1,1,1,1,1,1,0.265809931,0.559893686,0,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.335861802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696647179,0.374712857,0.7383485,0.472161744,0.718480115,0.387583189,0.747672229,0.6420092,0.775840927,0.657960428,0.228011559,0.483825765,0.438651969,0.40201937,0.340687127,0.234846822,0.484813494,0.175563107,0.256711487,0.339090006,0.218160319,0.060499417
2350,0.258845425,1,1,1,1,1,1,1,1,1,0.434655157,0.258845425,0,0.559893686,1,1,1,1,1,1,1,1,0.284261106,0.559893686,0,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.293205947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694350189,0.372613958,0.743619865,0.424870974,0.745958562,0.35094766,0.718990003,0.661062502,0.737237792,0.606185357,0.207037079,0.527151847,0.401635939,0.406707047,0.289839936,0.231090261,0.46945397,0.187615093,0.341868337,0.354347256,0.25453615,0.081139649
2351,0.258845425,1,1,1,1,1,1,1,1,1,0.425507491,0.258845425,0,0.559893686,1,1,1,1,1,1,1,1,0.277042231,0.559893686,0,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.526989579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665398371,0.348046426,0.728834668,0.355113587,0.75020719,0.248131362,0.639904504,0.67081599,0.675668081,0.507866225,0.216558644,0.531587257,0.385279585,0.433195862,0.241121334,0.183053756,0.406085097,0.198742679,0.378746067,0.327812825,0.209792399,0.12733676
2352,0.258845425,1,1,1,1,1,1,1,1,1,0.398979527,0.258845425,0,0.559893686,1,1,1,1,1,1,1,1,0.26443539,0.559893686,0,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.64095968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634090621,0.320732766,0.706950474,0.316360012,0.748578173,0.20847157,0.541219986,0.662655907,0.538790577,0.422648212,0.266936836,0.515659084,0.374727196,0.396052289,0.202534812,0.100939454,0.346895655,0.211193145,0.362704815,0.298248348,0.104515901,0.194037911
2353,0.258845425,1,1,1,1,1,1,1,1,1,0.363663428,0.258845425,0,0.559893686,1,1,1,1,1,1,1,1,0.251464367,0.559893686,0,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.770653367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59525587,0.290869059,0.667415666,0.308142852,0.751895043,0.244824328,0.487024792,0.644410168,0.478533586,0.365693602,0.2999667,0.465236276,0.370423719,0.344201283,0.173959494,0.036849022,0.27226698,0.224663048,0.297696777,0.277947418,0.056561455,0.250817038
2354,0.258845425,1,1,1,1,1,1,1,1,1,0.31882484,0.258845425,0,0.559893686,1,1,1,1,1,1,1,1,0.243079789,0.559893686,0,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.746566653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578528379,0.251528935,0.62844455,0.318447919,0.746683602,0.259956682,0.464491763,0.625435302,0.607904375,0.358475924,0.29433418,0.375817695,0.361221192,0.281362148,0.161471617,0.019007165,0.219703637,0.222620784,0.261465144,0.266835573,0.045551324,0.308814386
2355,0.258845425,1,1,1,1,1,1,1,1,1,0.27964527,0.258845425,0,0.559893686,1,1,1,1,1,1,1,1,0.242561078,0.559893686,0,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.763101399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553335117,0.21770491,0.581795117,0.335566584,0.732764034,0.264780277,0.46235966,0.612958446,0.664496767,0.401090652,0.273909285,0.284946352,0.34931803,0.227170826,0.161263294,0.014725127,0.191402486,0.222662864,0.255608294,0.261009003,0.045678184,0.373963594
2356,0.258845425,1,1,1,1,1,1,1,1,1,0.251931937,0.258845425,0,0.559893686,1,1,1,1,1,1,1,1,0.240850328,0.559893686,0,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.707247972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511765244,0.172880473,0.537678188,0.355186684,0.705404575,0.273252747,0.453629479,0.620426527,0.587213275,0.399922236,0.292263106,0.210547927,0.333142237,0.213781396,0.16165583,0.010882534,0.153152521,0.23201187,0.255946476,0.251620419,0.046887914,0.398596499
2357,0.258845425,1,1,1,1,1,1,1,1,1,0.240435601,0.258845425,0.0031102,0.559893686,1,1,1,1,1,1,1,1,0.248821701,0.559893686,0.041809631,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.747725964,0,0,0,0,0,0,0,0,0.009086925,0.00449408,0.013915846,0,0.007009022,0.001533204,0,0.03017038,0.03963988,0.074845084,0.044773109,0.014159384,0.040173729,0.038690563,0.454633127,0.116954172,0.487835811,0.388306241,0.667533581,0.27419511,0.432541251,0.638966933,0.470369637,0.348503928,0.356795819,0.18214558,0.32529876,0.222585321,0.148206561,0.005239888,0.129725545,0.264481497,0.259458046,0.244912755,0.038321727,0.426483343
2358,0.258845425,1,1,1,1,1,1,1,1,1,0.233490756,0.258845425,0.086438525,0.559893686,1,1,1,1,1,1,1,1,0.253110177,0.559893686,0.357886465,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0.042176989,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.709134102,0.016843171,0.088950442,0.051725727,0.009512127,0.006791084,0.060931666,0.104011294,0.011878709,0.161706789,0.10415481,0.27412853,0.011771166,0.153346812,0.067657151,0.061329346,0.388105369,0.41084216,0.453077126,0.42338463,0.230782816,0.425058595,0.394569513,0.393025482,0.084924734,0.441159761,0.453622819,0.62382197,0.267298539,0.396216554,0.659782194,0.396255571,0.31789636,0.389801965,0.171534969,0.321855195,0.219371625,0.14180198,0.002370339,0.111316258,0.300273973,0.259152063,0.230948963,0.02674257,0.430105805
2359,0.258845425,1,1,1,1,1,1,1,1,1,0.202426171,0.258845425,0.213057873,0.559893686,1,1,1,1,1,1,1,1,0.184760069,0.559893686,0.707036306,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0.244792079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.860539377,0.193846405,0.523261799,0.307357685,0.101645356,0.18374747,0.142824455,0.501985672,0.196523468,0.280581751,0.269201995,0.700909252,0.074273911,0.366675696,0.115134252,0.18571856,0.832200898,0.812445177,0.754390307,0.775502985,0.595626522,0.848714576,0.755930037,0.338303318,0.067768205,0.350970519,0.514039038,0.600213576,0.217147692,0.299445349,0.670784643,0.434439986,0.243917722,0.190586184,0.16087159,0.271616865,0.203553842,0.134456025,0,0.056477151,0.224801496,0.166229966,0.173946123,0.010689801,0.302130639
2360,0.258845425,1,1,1,1,1,1,1,1,1,0.140971788,0.258845425,0.227046478,0.559893686,1,1,1,1,1,1,1,1,0.117443325,0.559893686,0.806310433,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0.428802876,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.414019209,0.786588795,0.499957438,0.127830924,0.512780634,0.203614227,0.703040345,0.490977937,0.347430962,0.247175103,0.841711572,0.118193645,0.312326826,0.123049317,0.288291113,0.926308637,0.859937763,0.856624575,0.795379545,0.725744438,0.914606009,0.851623816,0.198057195,0.025299601,0.156548893,0.447142773,0.502751286,0.182024837,0.078387677,0.570378297,0.381013734,0.180806866,0.129794056,0.108832942,0.182603572,0.141649258,0.104868621,0,0.027714392,0.155237604,0.099689078,0.101189556,0,0.210801063
2361,0.258845425,1,1,1,1,1,1,1,1,1,0.105979974,0.258845425,0.288627508,0.559893686,1,1,1,1,1,1,1,1,0.118279976,0.559893686,0.855412734,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0.548089964,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.587807825,0.868151739,0.672738248,0.121137062,0.753040679,0.271369003,0.790482307,0.645461559,0.495820844,0.295453019,0.923446914,0.157404568,0.353195789,0.184384216,0.426879828,0.92725288,0.902618468,0.908180697,0.900404983,0.760543798,0.915895727,0.919413178,0.121233863,0.009485936,0.111812747,0.393991247,0.316170225,0.162209003,0.046717136,0.470815802,0.349916988,0.134256591,0.109829957,0.064948183,0.162920713,0.094450992,0.089324607,0,0.031302786,0.200712878,0.107383298,0.071250924,0.001850988,0.190672725
2362,0.258845425,1,1,1,1,1,1,1,1,1,0.100314537,0.258845425,0.332175092,0.559893686,1,1,1,1,1,1,1,1,0.139089929,0.559893686,0.856332906,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0.628442678,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.716632195,0.892993582,0.77984865,0.233130443,0.865915695,0.319319801,0.807565657,0.722776651,0.654958122,0.3662743,0.892044411,0.192534677,0.415662047,0.241317924,0.418968396,0.87118782,0.89506223,0.892451714,0.903971367,0.789401591,0.912491359,0.905111375,0.126016799,0.006925948,0.107058728,0.438301282,0.330585113,0.141492109,0.049997282,0.440338437,0.32223443,0.101633288,0.096013067,0.062878505,0.1699606,0.074231986,0.100576277,0.006586076,0.048128228,0.280655773,0.118755511,0.056159257,0.030096204,0.187885593
2363,0.258845425,1,1,1,1,1,1,1,1,1,0.100455423,0.258845425,0.344793412,0.559893686,1,1,1,1,1,1,1,1,0.16698058,0.559893686,0.851011853,0.135130819,1,1,1,1,1,1,1,1,1,0.135130819,0.668611878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.991805494,0.79170961,0.887143506,0.805060312,0.375319791,0.876581012,0.367468483,0.760123299,0.748403552,0.707338929,0.419794991,0.844176913,0.205065945,0.419737536,0.297065007,0.362513955,0.837839906,0.879960282,0.861982963,0.880132971,0.822528829,0.88467086,0.882092002,0.140224087,0.013628784,0.102558449,0.4539192,0.36995666,0.119823612,0.03512075,0.475751786,0.294393233,0.093174726,0.077039826,0.049354619,0.188082607,0.077615587,0.101891313,0.033378373,0.077297045,0.35745651,0.147885261,0.052282068,0.055177941,0.189733279
