t,SE_Electrolyzer,MIDAT_Electrolyzer,NE_Electrolyzer,SE_Large_SMR_wCCS_96pct,MIDAT_Large_SMR_wCCS_96pct,NE_Large_SMR_wCCS_96pct,SE_ATR_wCCS_94pct,MIDAT_ATR_wCCS_94pct,NE_ATR_wCCS_94pct,SE_Above_ground_storage,MIDAT_Above_ground_storage,NE_Above_ground_storage
107,2602.4800133768654,3194.9148795619385,681.2154669174616,5.6516088743215085e-12,5.087349129727714e-12,3.3266964922823144e-12,4.9810616868621585e-12,4.2893822384688374e-12,3.287131258962517e-12,13208.01467818124,60535.10338261868,2009.770108674869
108,2602.4800133768654,3194.9148795619385,681.2154669174616,5.667427378499745e-12,5.070152013491553e-12,3.391037366235166e-12,4.951581497405407e-12,4.3019317349160096e-12,3.33222394195208e-12,13208.014678181242,60535.103382618676,2009.7701086748675
109,2602.4800133768654,3194.9148795619385,872.4930973042674,5.641652153154768e-12,5.0297280146397824e-12,3.489644418998796e-12,4.917700244783215e-12,4.305871858636239e-12,3.3805324877768625e-12,13208.014678181244,60535.10338261868,939.5069026957678
110,2602.4800133768654,3194.9148795619385,1556.9276630671247,5.567351133530923e-12,4.9530225673777105e-12,3.544311648256195e-12,4.878911245100326e-12,4.300126013674869e-12,3.41834921872568e-12,13208.014678181242,60535.10338261869,255.07233693290925
111,2602.4800133768654,3194.9148795619385,1489.8937840966578,5.430389602710538e-12,4.822409508586647e-12,3.571514756589466e-12,4.834142376068293e-12,4.285244428347817e-12,3.4491896510630826e-12,13208.014678181242,60535.103382618676,322.1062159033757
112,2602.4800133768654,3194.9148795619385,681.2154669174628,5.1933407971571505e-12,4.601739147203987e-12,3.579693610256043e-12,4.774730360234145e-12,4.252772585818584e-12,3.473113258775138e-12,13208.014678181267,60535.10338261871,1130.784533082567
113,2602.4800133768654,3194.9148795619385,681.2154669174628,5.0090652370107496e-12,4.4529799551243914e-12,3.583096567245739e-12,4.735582484821919e-12,4.23426732195259e-12,3.4924957632001913e-12,13208.014678181273,60535.10338261869,1130.7845330825664
114,2602.4800133768654,3194.9148795619385,681.2154669174628,5.030309413242229e-12,4.474021950955576e-12,3.585051131925442e-12,4.755838043606129e-12,4.2516816704512115e-12,3.506705098686977e-12,13208.014678181267,60535.1033826187,1130.7845330825662
115,2602.4800133768654,3194.9148795619385,759.577838941681,5.1035162235801205e-12,4.533142575822823e-12,3.5873988440441433e-12,4.7923877198698136e-12,4.277344714989008e-12,3.51684627364721e-12,13208.014678181265,60535.1033826187,1052.4221610583525
116,2602.4800133768654,3194.9148795619385,2656.776111512807,5.2498450728517625e-12,4.644020024141244e-12,3.5795379454356545e-12,4.857754559802222e-12,4.319213732562437e-12,3.5205942939876823e-12,13208.01467818126,60535.1033826187,2.2112178348256837e-11
117,2602.4800133768654,3194.9148795619385,4061.0912805084886,5.365143857478527e-12,4.736378833265208e-12,3.575310591364414e-12,4.923652750225464e-12,4.363378690778253e-12,3.52002771562287e-12,13208.014678181256,60535.10338261871,2.2109192913226144e-11
118,2602.4800133768654,3194.9148795619385,4870.365393443473,5.4628706034465176e-12,4.811433495809819e-12,3.573924349911263e-12,4.9937423895345414e-12,4.409806242170459e-12,3.514773120614959e-12,13208.014678181262,60535.103382618705,2.2108015732465052e-11
119,2602.4800133768654,3194.9148795619385,4848.354241392869,5.55638429664217e-12,4.8907923759703464e-12,3.573859537510068e-12,5.066900611268387e-12,4.462505600501834e-12,3.504860809532478e-12,13208.014678181247,60535.103382618705,2.210803851141783e-11
120,2602.4800133768654,3194.9148795619385,4734.310190492094,5.658848607934696e-12,4.9842510976389165e-12,3.574296320674e-12,5.145132227492839e-12,4.522736242605937e-12,3.489999054442652e-12,13208.014678181238,60535.10338261869,2.2108168327123182e-11
121,2602.4800133768654,3194.9148795619385,4793.468628462552,5.714850790473507e-12,5.031818925735242e-12,3.5733662517669297e-12,5.2069700385200785e-12,4.5734016181101364e-12,3.469921164937028e-12,13208.01467818124,60535.10338261868,2.2108032846064525e-11
122,2602.4800133768654,3194.9148795619385,4599.264118718344,5.74514324237466e-12,5.051899478853653e-12,3.5691035436994964e-12,5.259116675487444e-12,4.619010271926398e-12,3.4447406096529934e-12,13208.014678181235,60535.10338261868,2.2108214842062104e-11
123,2602.4800133768654,3194.9148795619385,3962.2220120314832,5.756713566974084e-12,5.0457450865058965e-12,3.5535595348622537e-12,5.301929812918956e-12,4.660894738335417e-12,3.4138244360338848e-12,13208.014678181244,60535.10338261868,2.2109235425850496e-11
124,2602.4800133768654,3194.9148795619385,681.2154669174616,5.756254376068644e-12,5.0120499716072555e-12,3.520805684277009e-12,5.336473974044313e-12,4.69900031895363e-12,3.376468909008372e-12,13208.014678181231,60535.10338261869,5680.76291117788
125,2602.4800133768654,3194.9148795619385,681.2154669174616,5.748413280650234e-12,4.954389353112454e-12,3.4138811697389276e-12,5.362884929718278e-12,4.7348153325477124e-12,3.3315790467614216e-12,13208.014678181233,60535.10338261869,12417.813094669287
126,2602.4800133768654,3194.9148795619385,681.2154669174615,5.73647017226703e-12,4.8682755065782166e-12,3.2618516697365492e-12,5.379509101268089e-12,4.765286738950561e-12,3.281747099634093e-12,13208.014678181238,60535.10338261869,12417.81309466932
127,2602.4800133768654,3194.9148795619385,681.2154669174614,5.749449928294698e-12,4.775513276101827e-12,3.118676902185557e-12,5.394758762008399e-12,4.7885616976221955e-12,3.230468953782826e-12,13208.014678181233,60535.1033826187,12417.813094669353
128,2602.4800133768654,3194.9148795619385,681.2154669174615,5.7865969567937615e-12,4.9348053754995616e-12,3.203425806562758e-12,5.406965731081588e-12,4.8898198406854105e-12,3.2211598790732667e-12,13208.014678181236,60535.10338261868,12417.813094669295
129,2602.480013376867,3194.91487956194,681.2154669174615,5.861431352748159e-12,5.0957622496417276e-12,3.279116561324032e-12,5.423259879450526e-12,4.989831586395306e-12,3.208192004636109e-12,12168.519986623152,4171.085120438074,12417.813094669325
130,2602.480013376866,3194.914879561939,681.2154669174615,5.886828757877316e-12,5.188338636102614e-12,3.328693451194951e-12,5.416703396799286e-12,5.070434380478022e-12,3.1936959621218865e-12,12168.519986623145,4171.085120438072,12417.813094669316
131,2602.4800133768663,3194.914879561939,681.2154669174615,5.888573105355516e-12,5.249482344252722e-12,3.352624995049677e-12,5.398637138811636e-12,5.1454277542663045e-12,3.178568690182513e-12,12168.51998662314,4171.0851204380715,12417.81309466932
132,15070.367381566393,7557.285575562191,681.2154669174615,5.857914155386058e-12,5.281487305222129e-12,3.344195583887556e-12,5.365496998194116e-12,5.21397409879784e-12,3.1623511116416983e-12,1.9074449108261868e-11,1.8168013836246794e-11,12417.81309466931
133,20511.992260179588,23743.416377284855,681.2154669174615,5.834989398081833e-12,5.2932107213445926e-12,3.300114473923885e-12,5.320192341147546e-12,5.274286739281521e-12,3.1449601697156153e-12,1.9062170521269918e-11,1.8148154488427773e-11,12417.813094669327
134,21027.33689282384,26473.781324265867,681.2154669174615,5.814456446988637e-12,5.292639500837494e-12,3.2096784772793e-12,5.260795810024394e-12,5.327950701060463e-12,3.1263935949461337e-12,1.9061878463271593e-11,1.8147565493660624e-11,12417.813094669325
135,21153.00672525055,24914.712482467155,681.2154669174614,5.787074939429354e-12,5.2855769542491004e-12,3.0568441329904178e-12,5.185345677777533e-12,5.375692332644748e-12,3.1035868303100414e-12,1.9061837072656492e-11,1.8148032054997353e-11,12417.813094669355
136,20429.336713425866,3194.9148795619394,681.2154669174614,5.731808121001928e-12,5.277662933837917e-12,2.940848537381276e-12,5.090561058025633e-12,5.418317662804335e-12,3.094228656308606e-12,1.9062272354592224e-11,4171.08512043807,12417.813094669344
137,2602.4800133768654,3194.9148795619385,681.2154669174614,5.608017470428387e-12,5.262359303063508e-12,2.825082652562447e-12,4.969159909276098e-12,5.449721985409891e-12,3.088433902325639e-12,12168.519986623147,4171.0851204380715,12417.813094669365
138,2602.4800133768667,3194.9148795619394,681.2154669174614,5.434790950544179e-12,5.330015578718049e-12,2.9122487853198192e-12,4.842173776025402e-12,5.507849478043974e-12,3.1298914838055942e-12,12168.519986623149,4171.08512043807,12417.81309466934
139,14770.999999999969,13550.701928453362,681.2154669174614,5.047237155727833e-12,5.386380947396398e-12,2.992567682373344e-12,4.675221115145522e-12,5.552951789793724e-12,3.175205758221664e-12,5.678383413202225e-11,1.81486655752326e-11,12417.813094669338
140,23422.32012039179,28754.23391605743,681.2154669174614,4.088533973042286e-12,5.4479163098151535e-12,3.0915122584428545e-12,4.439577721105064e-12,5.593561430943049e-12,3.230748166505712e-12,1.7269194923169603e-11,1.0512180779736282e-11,12417.81309466933
141,23422.32012039179,28754.23391605745,681.2154669174615,3.708306473873755e-12,5.4884619863840346e-12,3.242322054603169e-12,4.26838185222646e-12,5.62317489083828e-12,3.2994786439936182e-12,1.7755509959269867e-11,1.0426303780545053e-11,12417.813094669347
142,23422.32012039179,28754.233916057434,681.2154669174614,3.5220246525561378e-12,5.51790325908439e-12,3.4189178155865712e-12,4.129327148417236e-12,5.642360957000256e-12,3.3711325360062433e-12,1.7989466507635982e-11,1.0346327019904216e-11,12417.813094669365
143,23422.32012039179,28754.233916057452,681.2154669174616,3.4390867024684816e-12,5.5430533398927045e-12,3.733324000411613e-12,4.0132545389879286e-12,5.6555763139096716e-12,3.4603103122735573e-12,1.8170684950388468e-11,9.843850886155989e-12,2577.7261241883
144,23422.32012039179,28754.23391605744,6130.939202257152,3.4149745963661073e-12,5.564748972310628e-12,4.014209626842454e-12,3.914787507957851e-12,5.663518944737542e-12,3.540252874701914e-12,1.8333520046905593e-11,9.200164809958734e-12,6.989471710394574e-11
145,23422.32012039179,28754.233916057437,6130.939202257152,3.411041612313446e-12,5.573258491269853e-12,4.158212713386116e-12,3.830206253017912e-12,5.65574928529618e-12,3.5932274813477652e-12,1.8506046620418296e-11,9.23009108116564e-12,6.989500895272083e-11
146,23422.32012039179,28754.233916057467,6130.939202257153,3.410760183018993e-12,5.568213748875061e-12,4.220205123452747e-12,3.7568904979623125e-12,5.6350413475723386e-12,3.6271689495840158e-12,1.8806809495590915e-11,9.387152920250077e-12,6.989498529973694e-11
147,23422.32012039179,28754.23391605744,6130.939202257152,3.407886914591242e-12,5.5444834501915426e-12,4.222393365440089e-12,3.6930271039417644e-12,5.604450217845494e-12,3.644900608725631e-12,1.9145831365852825e-11,9.602213961187561e-12,6.989558961361093e-11
148,23422.320120391785,28754.233916057437,6130.939202257152,3.3964438284676047e-12,5.5006177048182454e-12,4.170184721828659e-12,3.637338588080068e-12,5.564945568601989e-12,3.647897439734315e-12,1.9695513079838424e-11,9.976115187163422e-12,7.008044466736986e-11
149,20987.748174349406,28754.233916057412,6130.939202257153,3.3745124315709266e-12,5.427567515494042e-12,4.0579840019218454e-12,3.5882558424600758e-12,5.512763626767407e-12,3.636197661498448e-12,4.090010845470311e-11,9.896432800286733e-12,4.0854054738505953e-11
150,2602.4800133768654,3194.9148795619385,681.2154669174616,3.339044712011219e-12,5.314425436039637e-12,3.865734552298904e-12,3.54454769301112e-12,5.4451197423480494e-12,3.6068383107337406e-12,12168.519986623189,4171.085120438062,2353.228676019869
151,2602.4800133768654,3194.9148795619385,681.2154669174615,3.3235782906018353e-12,5.24865960485098e-12,3.718166221187336e-12,3.511571423686647e-12,5.3813456811844625e-12,3.5743361827141274e-12,12168.519986623187,4171.0851204380715,12417.8130946693
152,2602.4800133768717,3194.9148795619385,681.2154669174616,3.382606254746984e-12,5.2318911357356085e-12,3.6372773016218165e-12,3.4985204002490607e-12,5.325500359586386e-12,3.5435354942231716e-12,12168.51998662318,4171.085120438066,11139.87581136768
153,23422.32012039179,3194.914879561939,681.2154669174615,3.4233879939967045e-12,5.237209394799065e-12,3.572275793081353e-12,3.4875221639413878e-12,5.2679615947638395e-12,3.507640206593183e-12,2.1657982369905325e-11,4171.085120438069,12417.81309466931
154,23422.32012039179,3194.914879561939,681.2154669174615,3.4473246523024485e-12,5.242583369266692e-12,3.5447855987942225e-12,3.477551927485403e-12,5.20429880580058e-12,3.4716006272756512e-12,2.0899201183842853e-11,4171.085120438069,12417.813094669304
155,23422.32012039179,3194.914879561939,681.2154669174615,3.459545434504886e-12,5.2420662468534695e-12,3.5415417518207373e-12,3.4687255221688873e-12,5.135840309934443e-12,3.4346646593309722e-12,2.0024989295397196e-11,4171.085120438067,12417.8130946693
156,23422.32012039179,3194.914879561939,681.2154669174616,3.4676564031187986e-12,5.2263226339974844e-12,3.5538366071819825e-12,3.4613595289474006e-12,5.060125190560507e-12,3.3967887773050424e-12,2.0474328914199508e-11,4171.085120438068,8763.698810613387
157,23422.320120391785,3194.914879561939,681.2154669174616,3.4696588051123705e-12,5.185753929163168e-12,3.537327521135761e-12,3.455263783961327e-12,4.977259203402343e-12,3.3529753372483354e-12,2.033896981567648e-11,4171.085120438069,6091.971273569536
158,23422.32012039179,3194.914879561939,681.2154669174616,3.4692258024177594e-12,5.1043123069680146e-12,3.481961424222991e-12,3.4500521005434446e-12,4.884125312270815e-12,3.3033249877298683e-12,2.0231368018718893e-11,4171.085120438072,6128.238855277196
159,23422.32012039179,3194.9148795619385,681.2154669174616,3.46706468072822e-12,4.966588165352689e-12,3.377214719673297e-12,3.445411751775663e-12,4.777354111952928e-12,3.246452506054432e-12,2.0179050033817346e-11,11840.94164408132,12417.813094669315
160,23422.32012039179,3194.9148795619385,681.2154669174615,3.463241867241165e-12,4.782972245859426e-12,3.2225389081963003e-12,3.441285258974334e-12,4.6601010168437375e-12,3.1814205555715783e-12,2.0192747378616243e-11,60535.10338261871,12417.813094669338
161,5677.1341324258965,3194.9148795619385,681.2154669174614,3.455747135363672e-12,4.621097488288359e-12,3.0842148348556334e-12,3.4372939914360938e-12,4.547234561040726e-12,3.115746361822285e-12,9093.865867574154,60535.103382618705,12417.813094669333
162,9737.812466655127,3194.9148795619385,681.2154669174615,3.4500306216468973e-12,4.724377754117099e-12,3.1274711821352774e-12,3.4356658813417608e-12,4.509161382877104e-12,3.0853486797731904e-12,5033.187533344919,60535.1033826187,12417.813094669338
163,13293.632386355153,3194.9148795619385,681.2154669174615,3.445557600741077e-12,4.832805820560037e-12,3.131803997911284e-12,3.435623786348325e-12,4.464718765112071e-12,3.0506821782329544e-12,1477.367613644894,60535.103382618705,12417.813094669329
164,19659.942703475634,3194.9148795619385,681.2154669174616,3.44059028018874e-12,4.966681112156535e-12,3.083329860489433e-12,3.4369805437771603e-12,4.4280280754577614e-12,3.018217413012963e-12,4.090427613627097e-11,60535.10338261845,11898.08785815076
165,23380.09794180029,3194.9148795619385,4674.815536792023,3.443172762967877e-12,5.027908726584412e-12,2.793758678938168e-12,3.440250435860255e-12,4.377768593830649e-12,2.966397691011516e-12,4.0582644002586754e-11,37146.91378089958,4.398792333221279e-11
166,23422.32012039179,3194.9148795619385,6130.939202257151,3.453443727359597e-12,5.000615352946747e-12,2.6520025387649464e-12,3.445668948512727e-12,4.315865004395235e-12,2.9274837033917774e-12,1.944496738165986e-11,23527.992282973104,1.8840646047365193e-11
167,23422.320120391785,3194.9148795619385,6130.939202257151,3.4612181814430445e-12,4.871466438911448e-12,2.586370923011205e-12,3.4509407152626167e-12,4.241396833931105e-12,2.8955434724295524e-12,1.9737838270222978e-11,15309.005369360897,1.787081776546239e-11
168,23422.32012039179,3194.914879561939,6130.939202257151,3.4652165250606403e-12,4.596604336483751e-12,2.5763399814335995e-12,3.4557328803970537e-12,4.1535468825674364e-12,2.8701654754891096e-12,1.9627196309836504e-11,4171.085120438066,1.7544303620116675e-11
169,33648.82233736631,2584.908764959582,4235.556219514011,1.533617961403076e-12,1.891425899180093e-12,1.7564943264785936e-12,1.5357694569967548e-12,1.7572191032642404e-12,1.6134914162320073e-12,4.869073674136588e-12,4781.091235040448,300.91799334735134
170,33648.822337366306,2584.908764959582,4438.981518647236,1.4620938904244095e-12,1.8940984624780435e-12,1.7577590497499463e-12,1.5220668806504057e-12,1.7614419982787292e-12,1.6148823786678433e-12,4.8419579773647015e-12,4781.091235040399,97.49269421406034
171,33648.82233736628,2584.908764959582,4439.046972770737,1.4220566464774948e-12,1.8936811316208844e-12,1.7545102716479765e-12,1.5098733269174232e-12,1.7628305250702297e-12,1.6118385598230863e-12,4.81868211924091e-12,4781.091235040391,97.42724009053104
172,33648.822337366306,2584.908764959582,4440.420341683865,1.402051856369827e-12,1.888957903269186e-12,1.7450310067079144e-12,1.499095211595944e-12,1.761449746659891e-12,1.604455609510327e-12,4.798781203565505e-12,4781.0912350404,96.05387117741094
173,33648.82233736628,2584.908764959582,2177.4192567245227,1.394551546322965e-12,1.8767479485038525e-12,1.7244539438214431e-12,1.489464947845236e-12,1.7571398692930364e-12,1.592339443286456e-12,4.787150633650868e-12,4781.0912350404615,2359.054956136722
174,33648.82233736626,2584.9087649595817,1786.9667772770524,1.392313648582775e-12,1.8502138854680267e-12,1.6877065325203052e-12,1.4807657703485192e-12,1.7491126243592885e-12,1.5747996178086752e-12,4.765973010784315e-12,4781.091235040399,2749.5074355842144
175,33648.8223373663,2584.9087649595817,1786.9667772770524,1.3920989493163725e-12,1.8116987991368348e-12,1.638053893800489e-12,1.4729399855936629e-12,1.7393232916070656e-12,1.5537602686240648e-12,4.750772007889347e-12,4781.091235040434,2749.5074355842426
