t,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
11,204.06286755349277,0.0,4.721252138521225e-13,5.244486293075601e-13,2.903463446562442e-13,5.026371410659391e-13,2.80040076194659e-13,3.0843086545750867e-13,1220.0,8885.104000000001,1130.8534423947642,80.355109938084,386.2025467280078,4336.933159999995,0.0,4.4796547070215934e-13,4.95002636308533e-13,1.9604894480570332e-13,2.872418061841667e-13,3.2022524522489435e-13,3395.6999999999953,2104.699999999994,1185.4392328929991,491.23481523366,448.52944995599916,915.0862907124242,0.0,4.927277945047226e-13,4.75093835979487e-13,5.280468412714472e-13,3.680892816992852e-13,2.9040286279827787e-13,2.994884278203878e-13,16816.144000000033,1113.9999999999995,82.89436823663,1503.0706878879157,1.3809255646002535e-12,5.485761273231599e-13,2.950714638549864e-13,6.611662514445048e-12,3.8892697912357305e-12,1.3932144971805493e-12,5.452318442718436e-13,2.955413428217829e-13,6.611776189670374e-12,4.015002345974179e-12,1.4586922684319468e-12,5.737184869498738e-13,3.047568513691839e-13,11334.021371070514,4.246475330655738e-12,1442.8834269341694,4.654070514678629e-13,36820.26368544425,1.184255620704466e-12,8.038761282482717e-13,7557.069210878222,1.0256156896327307e-12,7.721059118372986e-13,3.9195612063845925e-13,5470.517124056832,17478.13926413556,6.168516949829906e-12,2.57006133754096e-13,8.211477322830788e-13,2.446962796392357e-12,7.090051100431774e-13,5.763964673761404e-12,3456.8781105500457,1.9303781490942645e-12,4.903570954991403e-12,9.646193504380087e-13,5848.056585611999,7.661955855606425e-13,5.448288815869948e-12,8780.078473231411,23906.016633536765,18053.14278021261,38930.514471540926,7.052434652690938e-12,2.9026740760715367e-12,4.566249993945639e-12,622.1158930975687,9600.585711736783,2693.546572409397,51684.172240459506,35028.995760569356,1.0371695584669027e-11,5866.161336296528,1.1837336308120488e-12,4.032462854505609e-12,6030.162893075999,2.698744243029406e-12,2825.340269467323,212.11557899820517,4.640966549376132e-12
12,203.6582381556631,0.0,4.713339967913974e-13,5.229290185108263e-13,2.900016984314329e-13,5.013827150514655e-13,2.8003754703850725e-13,3.0835751406394725e-13,1220.0,8885.104000000005,1146.8054465002936,80.44527448925999,383.8165550991905,4235.5753108959025,0.0,4.483577842917049e-13,4.953051465091294e-13,1.9614415657410895e-13,2.8735815150786185e-13,3.2038285271685647e-13,3395.6999999999953,2104.699999999994,1163.1318067519994,491.39658189555996,426.5387475719992,921.281491646229,0.0,4.926452678746245e-13,4.750793094271901e-13,5.279834652722032e-13,3.680519490814423e-13,2.9026890742219864e-13,2.994796691352079e-13,16816.143999999982,1113.9999999999998,83.014611963045,1533.103617416361,1.3798855186766866e-12,5.485712251188231e-13,2.844178430063031e-13,6.61169903706814e-12,3.887876525152132e-12,1.385444778393225e-12,5.449474710670688e-13,2.84558325156449e-13,6.61180200873917e-12,4.003330753815728e-12,1.4602215244631144e-12,5.742304858064346e-13,2.9353289055824426e-13,12041.20199954663,4.236773544674348e-12,4229.471306311159,5.381751819635336e-13,33019.506179259224,9.985953237190788e-13,1.0644307859220694e-12,11026.39173482097,1.095230176615657e-12,6.766792467599693e-13,5.575621162550338e-13,5007.169395497128,18574.855218961115,4.44181831020038e-12,3.0453144765223786e-13,7.138588130102756e-13,2.5590101941645806e-12,8.538664432775168e-13,5.6907607959546295e-12,3369.0079765428986,1.7659875996349808e-12,4.714189386646938e-12,9.13353037008462e-13,5651.260093367999,7.023076066507304e-13,5.098210274410684e-12,10220.023175897473,26160.524446861426,18134.24562944232,35303.55250737687,6.943601421953049e-12,2.820109176878581e-12,3.4874256563278082e-12,665.559674891928,10181.29345577387,2700.162069359929,53697.74790912379,36050.681865768216,1.0278625342972497e-11,6373.192691884069,1.059749032964523e-12,3.8772684851017724e-12,3915.152720555999,2.14568275049845e-12,2888.4060983312374,190.36790587394597,5.102730161110498e-12
13,203.01388918372365,0.0,4.70837352664022e-13,5.219245148764911e-13,2.8976602588543506e-13,5.005699638992886e-13,2.8001774297736723e-13,3.0831134918511037e-13,1219.9999999999998,8885.103999999968,1178.43802300345,80.54188147166398,347.99125781099434,3843.028470895905,0.0,4.482271646696856e-13,4.950957904965752e-13,1.9612495070394888e-13,2.8731403976083554e-13,3.2029867262371084e-13,3395.6999999999944,2104.699999999994,1213.337050009999,491.573848449016,410.2343632799992,923.52565510504,0.0,4.927176542841817e-13,4.751634724465631e-13,5.28076303089437e-13,3.6812316926463656e-13,2.9028936453379075e-13,2.994601039848296e-13,16816.14399999999,1113.9999999999998,83.13588225812,1399.0753834122265,1.3789590559203662e-12,5.486224227082734e-13,2.949358579105973e-13,6.611714862656383e-12,3.886893196862676e-12,1.379625463075821e-12,5.448079488518035e-13,2.9536034906260667e-13,6.6118070251811475e-12,3.9946527338578794e-12,1.4577750844528733e-12,5.741167326347913e-13,3.047372725051837e-13,8397.809440269255,4.217311652134469e-12,7273.07825709556,5.605096880847812e-13,30370.85378883152,7.368592455650931e-13,1.306344268055558e-12,12769.615765914981,1.020448126665324e-12,4.897091187467721e-13,5.608307068381054e-13,4878.5780752205765,16423.262990402873,3.980509627926007e-12,4.1525537915178453e-13,5.620067714189566e-13,2.3096727891255006e-12,7.826652941158219e-13,5.6951347110920175e-12,3345.443335247907,1.924915265144727e-12,4.1879016867075865e-12,7.840495136925844e-13,6965.117287514999,6.475223766411434e-13,4.654437924276168e-12,10349.034261528725,30151.56244071813,18207.902344308157,30029.277427576853,6.75427177540689e-12,2.899281226559358e-12,2.954234480295588e-12,615.5169435893143,10340.324057697067,3027.532627443636,55805.73447169831,37950.47171588967,1.0582713724035928e-11,6531.95900446868,1.3116736907941183e-12,4.478399922685839e-12,3021.331483547999,2.4035580913349624e-12,3014.886385420705,214.98084040393238,6.161382253125707e-12
14,202.81040179350228,0.0,4.705550715614929e-13,5.213077748780768e-13,2.896259145613662e-13,5.000857780926265e-13,2.800217950687923e-13,3.082875624257238e-13,1220.0,8885.104,1176.807937466009,80.63387599870799,332.76571194571073,3450.481630895906,0.0,4.475334935346873e-13,4.94291074450294e-13,1.9598088335029475e-13,2.870603540018173e-13,3.1993746217702984e-13,3395.699999999995,2104.6999999999935,1340.0518198814991,491.73755948193605,332.7717314207992,930.7327850268604,0.0,4.929193248535372e-13,4.753036835085748e-13,5.282997116368493e-13,3.681967657622861e-13,2.903002057927859e-13,2.9942452726783963e-13,16816.144,1113.9999999999998,83.264315543475,1143.688632727409,1.3783373402858793e-12,5.487134658815173e-13,2.951049489168009e-13,6.6117116464490845e-12,3.8826202055717125e-12,1.3752563097192403e-12,5.447551390192088e-13,2.954674612547662e-13,6.6117924716618176e-12,3.984485293554112e-12,1.4488895482960865e-12,5.731805069357353e-13,3.0458374652186985e-13,5.035080555871949e-11,4.183358700814809e-12,16244.057091872271,5.372158233683739e-13,28014.517794180058,4.627006013499901e-13,1.2167837401948166e-12,13710.153207234394,7.812454649842215e-13,3.6427406361424833e-13,4.858530104002387e-13,4270.670888479985,15841.83738053843,2.8868187319524063e-12,8.354134521045608e-13,3.476760200299585e-13,1.7970359711566132e-12,5.67189319347754e-13,4.202218270183105e-12,3316.4670901623185,1.6752146259199304e-12,3.770941044598641e-12,5.170202864266418e-13,6090.5269357649995,3.8271814578822977e-13,4.1373332759846365e-12,9753.033854710875,31132.957867809408,17502.8425443276,26289.95484440962,6.772932945197584e-12,2.8322287334475202e-12,2.891397601689548e-12,556.3604450181086,10761.208920135987,2906.731344016954,55317.61248142235,38315.54026117035,1.0603564610652358e-11,6294.306738003523,1.6120914209179936e-12,5.378122167228443e-12,3917.552658991999,3.5591041342282256e-12,3195.1674805084153,251.6846379272101,8.319015042366492e-12
15,205.91725519826392,0.0,4.703923051117003e-13,5.209035724646366e-13,2.8954126511791296e-13,4.997792443757853e-13,2.800279768111384e-13,3.082685829453605e-13,1219.9999999999998,8885.10400000001,1211.3855785833578,80.732777098464,224.3715800361653,3057.9347908959066,0.0,4.4635188453845843e-13,4.928761004829549e-13,1.957212048973929e-13,2.8666560409799847e-13,3.193745550811781e-13,3395.699999999995,2104.699999999994,1535.335870926999,491.875757529794,118.70493813359919,968.6526256249368,0.0,4.931005191159159e-13,4.754320441315535e-13,5.285009364220311e-13,3.682258495388918e-13,2.9029202559977266e-13,2.993916151067298e-13,16816.143999999993,1113.9999999999998,83.37643618302,776.9280474889507,1.3776156584042595e-12,5.488510652515789e-13,2.8437615284015977e-13,6.6117346100935866e-12,3.880737518597746e-12,1.3718558041036973e-12,5.447484634068936e-13,2.84515506665845e-13,6.611807067609878e-12,3.971835168897081e-12,1.4368572178957581e-12,5.716686563237623e-13,2.927183935474671e-13,5.0418045374223955e-11,4.137503507358128e-12,18433.47927592635,4.5356725862843823e-13,23345.709168220135,2.8473161141628516e-13,6.828256700355224e-13,16914.233819545552,4.815390996480235e-13,2.3282451902424323e-13,5.245478623314843e-13,2902.5481716018494,10198.507124742842,1.8565771152320654e-12,8.134024893183337e-13,1.8875030611988988e-13,1.2877618541315172e-12,3.437109016768335e-13,1.2712842090958174e-12,1332.3845865894714,3.334712176067813e-13,1.4348676404186894e-12,2.0711657569385458e-13,2119.981116860999,7.701704902376328e-14,3.809641025819657e-12,9137.527815824948,31970.796892796385,18941.062151676066,24145.81264943679,7.285687114375627e-12,2.7495675338644432e-12,2.8553448803194093e-12,559.2592316252645,11884.959619253645,3915.5439252344772,57141.66539693301,42874.073120327346,1.1193923497278492e-11,6434.57851682324,2.6164430711042688e-12,7.17584029493237e-12,6358.326237899999,5.44609563753503e-12,3426.3547229561823,312.514702963241,1.0385837985407515e-11
16,222.68056756704402,0.0,4.702980461840447e-13,5.205757588760536e-13,2.8948762010042435e-13,4.995365854429306e-13,2.800047722514304e-13,3.0826517259169454e-13,1220.0,8885.103999999972,1369.4108484386657,80.84265278806798,65.62180847648689,2665.3879508959076,0.0,4.4451238536417443e-13,4.907740840960337e-13,1.9534844015360384e-13,2.860196450898823e-13,3.184848713221884e-13,3395.699999999993,2104.6999999999935,1724.8989264754994,492.05716901494804,6.47627646959922,1098.3014497335537,0.0,4.93368576190849e-13,4.755963224434059e-13,5.287848680406422e-13,3.6830601385963183e-13,2.9039481879410815e-13,2.9936749817567036e-13,16816.14400000002,1113.9999999999998,83.504869468375,631.81170316226,1.3779913618657306e-12,5.488945634753192e-13,2.9505419082276663e-13,6.6118099136642925e-12,3.870021717523531e-12,1.36964715003273e-12,5.447114021949633e-13,2.9536614104038995e-13,6.6118902700628895e-12,3.960841571856209e-12,1.4206877533472403e-12,5.69094523096235e-13,3.034337076177044e-13,805.758571575381,4.059487465275858e-12,20256.789896122104,4.378469855228176e-13,17062.68602602597,1.453065530822135e-13,5.436342501482941e-13,24210.378208275713,1.6320214798427882e-13,9.014433505981344e-14,5.583426311009119e-13,328.95729373147253,1507.0015359108745,2.472103147706506e-13,3.070456978761661e-13,3.7292416120019985e-14,3.4370577834200914e-13,1.175450138609554e-13,5.214672851975186e-14,45.16140191056021,0.0,2.7583549567013837e-14,2.0601501902621343e-14,91.44504363599921,3.2473439979079268e-15,3.810828493991673e-12,8841.684072697704,32570.0595499392,22473.105076894986,25299.743871590228,8.41380868763715e-12,2.6036073621583984e-12,3.0036019724430464e-12,653.5076402497846,14280.985942379528,5231.396783289493,60046.39768563145,49245.65312218421,1.2358614289211337e-11,7467.22201411588,4.577608204833464e-12,1.095249153835922e-11,8819.309886575998,6.908111859030407e-12,3599.864921716025,509.53234256858303,1.1136913131521938e-11
17,306.1343186585023,0.0,4.702652295919011e-13,5.204358967677853e-13,2.894546950834923e-13,4.994445136386779e-13,2.800080858775805e-13,3.0827000845662047e-13,1220.0,8885.104,2240.0382345280327,80.93668843191598,2.7214265424346205,2272.841110895908,0.0,4.41762824206357e-13,4.876507807238206e-13,1.9477350160426382e-13,2.847285786382758e-13,3.1683960999577605e-13,3395.699999999994,2104.699999999993,1847.6809134809992,492.234974651528,0.0,1502.3222037978671,0.0,4.936059057109607e-13,4.757682478667482e-13,5.290206412322846e-13,3.683783940175525e-13,2.904577742472299e-13,2.9934359136948433e-13,16816.14399999996,1113.9999999999998,83.62511319479,319.35024945309,1.3771630341590295e-12,5.490631024029094e-13,2.95216925198409e-13,6.644207529212205e-12,3.868804349249889e-12,1.3678046255332525e-12,5.447568473301604e-13,2.954389398756349e-13,7.106358444382851e-12,3.9510781371947694e-12,1.3957524110429552e-12,5.646425384122736e-13,3.02167109599156e-13,517.8470628130775,3.8846826647683525e-12,21041.662226653993,2.1942223949210009e-13,3056.4207669170437,1.488720274089868e-14,1.5479280490867051e-13,12511.545237494793,0.0,4.399440716688362e-15,1.9620680113020243e-13,0.0,0.0,0.0,1.1662282213197247e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.720541943387221e-12,10087.463230625974,35991.02821329456,29678.99141984453,27633.833585012402,1.0612259605984322e-11,2.9293706096007946e-12,3.1994370330997673e-12,1000.838831557045,18268.14566653935,6886.040811634918,65546.84869200882,55308.11232992117,1.3410610768571374e-11,10357.113994184965,5.658002676464341e-12,1.2460275149921945e-11,11585.482821220001,8.299005934503622e-12,3658.236588101638,567.1366492832828,1.2007320930167891e-11
18,236.41238639457373,0.0,4.702203949573008e-13,5.203492112722661e-13,2.894288390018665e-13,4.993934907159849e-13,2.79989918770757e-13,3.0825010507224585e-13,1219.9999999999998,8885.104,1909.5681611999732,81.033295677588,0.0,1880.2942708959085,0.0,4.377324137286935e-13,4.831867020469351e-13,1.9393304206155696e-13,2.8228482179824395e-13,3.1393976169288027e-13,2546.775000000003,1578.5250000000026,1909.8384840399992,492.38091179674205,0.0,1232.590938661312,0.0,4.937903697173155e-13,4.758676049916493e-13,5.292181800299518e-13,3.68434572085754e-13,2.9031115629850797e-13,2.9930910168708176e-13,16816.144000000004,1113.9999999999998,83.74638348986501,0.0,1.3767945536968362e-12,5.491154805110965e-13,2.8441099415682414e-13,6.612981622582443e-12,3.8729469092672455e-12,1.366722742051783e-12,5.447613632872646e-13,2.845074185097906e-13,6.612804637916003e-12,3.943832366087664e-12,1.3600266682955324e-12,5.575665050033317e-13,2.879311696282607e-13,1.0181066186414396e-10,3.5304797504603926e-12,20404.08592736614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.653449957353083e-12,10088.547995647023,36901.77942270501,39633.78992538901,37357.42175789821,1.2378475842769384e-11,3.2512982724509233e-12,4.838112746364698e-12,845.1996719279549,17868.584462961404,6868.120264870124,66997.28470852663,54878.61190493457,1.4247737268303762e-11,9463.617499463535,6.203007760010553e-12,1.2630315694525233e-11,14066.26068708,8.918729788401917e-12,3650.201877262698,584.9403181715049,1.2402774552810079e-11
19,211.86200821970343,0.0,4.702119883327527e-13,5.203071982195671e-13,2.8941907591206756e-13,4.993719778909833e-13,2.8003661198558777e-13,3.0823881424940917e-13,1219.9999999999998,8885.104000000001,1455.0022398613362,81.12528994136399,0.0,1487.747430895909,0.0,4.290830133447834e-13,4.721729498017357e-13,1.9209823669620148e-13,2.7583174594106724e-13,3.0634673609907824e-13,1697.8500000000051,1052.3500000000051,1679.2883899404126,492.54462199516803,0.0,1045.0580392643494,0.0,4.938484334945809e-13,4.759235516139653e-13,5.292784210974549e-13,3.6844875008590617e-13,2.9029781235788183e-13,2.992935718927166e-13,16816.144000000033,1113.9999999999995,83.87449241151,0.0,1.3768272562553427e-12,5.491673304774089e-13,2.9519003709169605e-13,6.611917717305221e-12,3.8828338401523055e-12,1.3658107205627124e-12,5.447976900014848e-13,2.954242399548986e-13,6.611942951988789e-12,3.938563664922709e-12,1.2692150195642701e-12,5.376282540130309e-13,2.9004044488720865e-13,1.3423341350635328e-12,2.9323399714194227e-12,26308.586910061375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.945301564496135e-12,9222.305258493694,32903.00147120798,43863.99594108918,43699.41892529719,1.3204188882913077e-11,3.4151934769784126e-12,6.131283704696022e-12,718.6819696866415,15778.007229248058,6232.769575978124,65712.76883316429,52378.021006681505,1.4351347223110079e-11,7068.483551442314,3.5632233281156704e-12,6.693915560869276e-12,17024.14603669172,4.581497925860922e-12,3162.4282279325394,501.15816916519185,6.8433788969782475e-12
20,203.58583872317374,0.0,4.701815686008184e-13,5.202154275646869e-13,2.894091374071376e-13,4.993043207486398e-13,2.800735943631399e-13,3.0823810008171854e-13,1220.0,8885.103999999998,1288.5825022474326,81.22419130438799,0.0,1095.2005908959095,0.0,4.252029788977166e-13,4.677892525379104e-13,1.9128437938234245e-13,2.735218817400993e-13,3.035983747065088e-13,1697.8499999999992,1052.349999999999,1412.1302322840374,492.74012891847605,0.0,953.1705948152421,0.0,4.937945733439037e-13,4.759383549751807e-13,5.292181908713121e-13,3.684623936088028e-13,2.9033812102708073e-13,2.992989035122741e-13,16816.143999999993,1113.9999999999998,83.986536583185,0.0,1.3769695344730619e-12,5.491701417321428e-13,2.9529141891578283e-13,6.611736232126735e-12,3.893170289158698e-12,1.3653202665685406e-12,5.44808368788825e-13,2.955224157636049e-13,6.611801892628811e-12,3.933511950594432e-12,1.236557542748375e-12,5.309818434230632e-13,2.8765856859947947e-13,6.610862040204571e-12,2.6318732522277864e-12,25133.159120673474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.427831470276868e-12,8306.677131637014,27605.855027613183,44493.31367685468,45762.14837970649,1.3766077081822813e-11,3.544170808529723e-12,7.24827120153036e-12,681.5369726122124,12897.912537981445,5714.35841345283,61997.907709415085,46472.05301497947,1.4555251685869892e-11,5121.768556444562,3.436355340346556e-12,6.6480424493538025e-12,20144.687917438514,4.700022289619434e-12,2424.113462995809,430.857212041065,6.909278548546701e-12
21,201.25955949391195,0.0,4.701733955326534e-13,5.201112152189104e-13,2.8941238515699495e-13,4.992222595101528e-13,2.800417063749949e-13,3.0824207046541567e-13,1219.9999999999998,8885.104000000008,1269.719173202303,81.32762403622799,0.0,702.6537508959107,0.0,4.224631208164089e-13,4.645859761866722e-13,1.9071969083852131e-13,2.7228714121841385e-13,3.020246860095046e-13,1697.8499999999995,1052.349999999999,1301.6616630505414,492.878327800828,0.0,910.3736081646189,0.0,4.937494023311561e-13,4.759121633559679e-13,5.29163291971331e-13,3.6846125430524304e-13,2.903722881177889e-13,2.9930004397513275e-13,16816.144,1113.9999999999998,84.11504633641,0.0,1.3770478286377931e-12,5.491113797756186e-13,2.843559377557041e-13,6.611667808043637e-12,3.899241958680174e-12,1.3651481674228687e-12,5.447752598838681e-13,2.8447754938147793e-13,6.611761131440985e-12,3.927963285420043e-12,1.213520482686725e-12,5.267062827695099e-13,2.757199847090151e-13,6.6113169711813615e-12,2.5156998216536507e-12,24477.17306223338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8547523900478426e-12,7690.133634273265,24992.208434230444,41762.825946256846,46760.92710205409,1.3954342168726757e-11,3.76547034325675e-12,7.989908907763005e-12,678.3630213322843,11312.760236756818,5447.949629313488,57304.81880113099,41058.4799412022,1.4594888690807748e-11,4274.9754328510435,3.113843661729913e-12,6.8185824567501206e-12,22267.986634673867,4.453216433281427e-12,1936.4873344986834,395.5406182780768,6.777451950219578e-12
22,199.4960033048088,0.0,4.701466364816597e-13,5.200470103558694e-13,2.894075434109591e-13,4.991720971849072e-13,2.8002222677398856e-13,3.082362849215047e-13,1219.9999999999998,8885.103999999988,1222.9473540771883,81.42423128189999,0.0,386.96319572726327,0.0,4.204425915071807e-13,4.622268418964585e-13,1.9032199671719115e-13,2.716112079965158e-13,3.010876476605718e-13,1697.8499999999992,1052.3499999999992,1185.7689007563847,493.04203799925403,0.0,886.4461636606443,0.0,4.936892116362942e-13,4.758496082545746e-13,5.290862471048123e-13,3.684683947455697e-13,2.9037613997638606e-13,2.993027854113487e-13,16816.143999999997,1113.9999999999998,84.24443971835501,0.0,1.377285997606646e-12,5.49108257831256e-13,2.951173833730556e-13,6.61163687829455e-12,3.9011190928900665e-12,1.3650152703544764e-12,5.447798988995775e-13,2.9537679741217037e-13,6.611740514172102e-12,3.921216448692913e-12,1.1969043063346343e-12,5.24071948738322e-13,2.854676502806993e-13,6.611348934525332e-12,2.4694041846347138e-12,26198.121506399828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.200184620301891e-12,7241.416507904711,22542.644067149602,38030.0169850709,45819.95908836086,1.4017245194498769e-11,3.906020550989255e-12,8.474290959702545e-12,674.9445204426369,10626.47033521503,5299.560953881691,51901.90420254511,36222.27000304926,1.4688972537590862e-11,3725.2509304726004,3.0531592768170168e-12,6.905296412440345e-12,21685.810436052558,4.3669404430926394e-12,1526.3547363037928,369.86493361637883,6.80861809835116e-12
23,197.33103930620524,0.0,4.701556811375515e-13,5.200553223961919e-13,2.8939819868316606e-13,4.99179747141919e-13,2.80027778831799e-13,3.0823587740538725e-13,1219.9999999999998,8885.104,1192.582561748117,81.52266850344,0.0,283.195535841173,0.0,4.1906253087136507e-13,4.605666892562789e-13,1.900543912670554e-13,2.7123705638788827e-13,3.005478422959475e-13,1697.849999999999,1052.349999999999,1133.1947877026578,493.21930455271,0.0,871.179989186287,0.0,4.93697692681813e-13,4.758307899031031e-13,5.290810665855944e-13,3.6843469692251534e-13,2.9036617861522545e-13,2.992999220971856e-13,16816.14399999999,1113.9999999999995,84.35656035790001,0.0,1.3775955161128334e-12,5.491202761940242e-13,2.952361098989516e-13,6.611618824084906e-12,3.900629987665396e-12,1.3650312442672815e-12,5.447962096749921e-13,2.954817389799707e-13,6.611726550009002e-12,3.9157840765554086e-12,1.1850778031729206e-12,5.22526493114509e-13,2.8513300058921814e-13,6.611394254984587e-12,2.4490548216289832e-12,24324.254110125734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.474415052174818e-12,6908.243985791338,21687.246980459087,33369.33258493496,44013.710911429116,1.3952203883294616e-11,4.008597566869643e-12,8.586535516410593e-12,675.7851423937846,10339.217091235463,5321.937848846029,47731.983443260564,33479.823253333045,1.474356991581007e-11,3733.17412228076,3.1460080894405277e-12,6.865612386596781e-12,21003.149742278274,4.110329660468007e-12,1389.596115204991,357.01756753681974,6.724546291498437e-12
