Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_tonne_per_hr_z1,Load_H2_tonne_per_hr_z2,Load_H2_tonne_per_hr_z3
,,,,,,,6969,21.84,128.48,48.39
,,,,,,,6970,20.9,122.96,46.3
,,,,,,,6971,20.78,122.27,46.04
,,,,,,,6972,21.54,126.76,47.74
,,,,,,,6973,22.89,134.7,50.73
,,,,,,,6974,23.77,139.88,52.68
,,,,,,,6975,25.71,151.28,56.97
,,,,,,,6976,27.3,160.61,60.48
,,,,,,,6977,26.53,156.12,58.79
,,,,,,,6978,24.95,146.79,55.28
,,,,,,,6979,20.54,120.89,45.52
,,,,,,,6980,15.09,88.76,33.43
,,,,,,,6981,10.92,64.24,24.19
,,,,,,,6982,8.22,48.35,18.21
,,,,,,,6983,4.87,28.67,10.8
,,,,,,,6984,2.76,16.23,6.11
,,,,,,,6985,1.86,10.95,4.12
,,,,,,,6986,1.36,8.03,3.02
,,,,,,,6987,1.92,11.31,4.26
,,,,,,,6988,4.46,26.27,9.89
,,,,,,,6989,9.61,56.55,21.3
,,,,,,,6990,15.44,90.85,34.21
,,,,,,,6991,19.1,112.37,42.32
,,,,,,,6992,21.89,128.79,48.5
,,,,,,,6993,23.07,135.72,51.11
,,,,,,,6994,22.07,129.89,48.91
,,,,,,,6995,21.95,129.16,48.64
,,,,,,,6996,22.76,133.9,50.42
,,,,,,,6997,24.18,142.29,53.58
,,,,,,,6998,25.11,147.76,55.65
,,,,,,,6999,27.16,159.8,60.18
,,,,,,,7000,28.83,169.65,63.89
,,,,,,,7001,28.03,164.91,62.1
,,,,,,,7002,26.35,155.06,58.39
,,,,,,,7003,21.7,127.7,48.09
,,,,,,,7004,15.94,93.77,35.31
,,,,,,,7005,11.53,67.86,25.56
,,,,,,,7006,8.68,51.08,19.24
,,,,,,,7007,5.15,30.28,11.4
,,,,,,,7008,2.91,17.15,6.46
,,,,,,,7009,2.86,16.85,6.35
,,,,,,,7010,2.02,11.89,4.48
,,,,,,,7011,1.96,11.51,4.34
,,,,,,,7012,2.74,16.15,6.08
,,,,,,,7013,5.09,29.95,11.28
,,,,,,,7014,8.36,49.18,18.52
,,,,,,,7015,12.69,74.67,28.12
,,,,,,,7016,17.24,101.41,38.19
,,,,,,,7017,21.85,128.57,48.42
,,,,,,,7018,24.2,142.38,53.62
,,,,,,,7019,24.98,147.01,55.36
,,,,,,,7020,26.13,153.73,57.89
,,,,,,,7021,27.76,163.36,61.52
,,,,,,,7022,28.98,170.5,64.21
,,,,,,,7023,30.4,178.88,67.36
,,,,,,,7024,31.19,183.51,69.11
,,,,,,,7025,29.64,174.38,65.67
,,,,,,,7026,26.81,157.73,59.4
,,,,,,,7027,22.28,131.07,49.36
,,,,,,,7028,17.32,101.91,38.38
,,,,,,,7029,13.22,77.76,29.28
,,,,,,,7030,10.32,60.7,22.86
,,,,,,,7031,7.2,42.38,15.96
,,,,,,,7032,4.66,27.41,10.32
,,,,,,,7033,2.88,16.96,6.39
,,,,,,,7034,3.71,21.82,8.22
,,,,,,,7035,1.36,7.99,3.01
,,,,,,,7036,2.12,12.48,4.7
,,,,,,,7037,3.96,23.31,8.78
,,,,,,,7038,6.5,38.25,14.4
,,,,,,,7039,9.93,58.42,22
,,,,,,,7040,14.06,82.7,31.15
,,,,,,,7041,18.37,108.1,40.71
,,,,,,,7042,23.64,139.11,52.39
,,,,,,,7043,27.01,158.91,59.84
,,,,,,,7044,27.7,163.02,61.39
,,,,,,,7045,27.58,162.27,61.11
,,,,,,,7046,26.75,157.41,59.28
,,,,,,,7047,26.18,154.05,58.01
,,,,,,,7048,25.04,147.33,55.48
,,,,,,,7049,23.83,140.23,52.81
,,,,,,,7050,21.36,125.66,47.32
,,,,,,,7051,18.37,108.1,40.71
,,,,,,,7052,14.69,86.44,32.55
,,,,,,,7053,11.71,68.88,25.94
,,,,,,,7054,9.1,53.57,20.17
,,,,,,,7055,6.56,38.62,14.55
,,,,,,,7056,4.47,26.3,9.9
,,,,,,,7057,1.62,9.51,3.58
,,,,,,,7058,1.22,7.17,2.7
,,,,,,,7059,1.75,10.29,3.88
,,,,,,,7060,4,23.55,8.87
,,,,,,,7061,8.24,48.5,18.27
,,,,,,,7062,13.41,78.92,29.72
,,,,,,,7063,16.79,98.8,37.21
,,,,,,,7064,19.24,113.23,42.64
,,,,,,,7065,20.24,119.08,44.84
,,,,,,,7066,21.43,126.1,47.49
,,,,,,,7067,25.41,149.49,56.3
,,,,,,,7068,27.06,159.24,59.97
,,,,,,,7069,27.86,163.92,61.73
,,,,,,,7070,27.33,160.8,60.55
,,,,,,,7071,27.06,159.24,59.97
,,,,,,,7072,25.94,152.61,57.47
,,,,,,,7073,24.61,144.81,54.53
,,,,,,,7074,21.76,128.04,48.22
,,,,,,,7075,18.12,106.6,40.14
,,,,,,,7076,13.81,81.26,30.6
,,,,,,,7077,10.5,61.76,23.26
,,,,,,,7078,7.32,43.05,16.21
,,,,,,,7079,4.53,26.67,10.04
,,,,,,,7080,2.68,15.75,5.93
,,,,,,,7081,2.49,14.67,5.53
,,,,,,,7082,1.8,10.6,3.99
,,,,,,,7083,1.66,9.78,3.68
,,,,,,,7084,2.46,14.47,5.45
,,,,,,,7085,4.43,26.09,9.82
,,,,,,,7086,7.27,42.8,16.12
,,,,,,,7087,10.98,64.61,24.33
,,,,,,,7088,15,88.25,33.23
,,,,,,,7089,18.95,111.48,41.98
,,,,,,,7090,21.02,123.71,46.59
,,,,,,,7091,21.68,127.58,48.05
,,,,,,,7092,22.62,133.08,50.12
,,,,,,,7093,24.07,141.64,53.34
,,,,,,,7094,25.15,147.96,55.72
,,,,,,,7095,26.32,154.89,58.33
,,,,,,,7096,26.98,158.76,59.79
,,,,,,,7097,25.67,151.02,56.87
,,,,,,,7098,23.24,136.75,51.5
,,,,,,,7099,19.29,113.52,42.75
,,,,,,,7100,14.93,87.84,33.08
,,,,,,,7101,11.4,67.05,25.25
,,,,,,,7102,8.83,51.97,19.57
,,,,,,,7103,6.2,36.48,13.74
,,,,,,,7104,3.95,23.23,8.75
,,,,,,,7105,1.69,9.92,3.74
,,,,,,,7106,1.24,7.28,2.74
,,,,,,,7107,1.74,10.25,3.86
,,,,,,,7108,4.05,23.82,8.97
,,,,,,,7109,8.71,51.27,19.31
,,,,,,,7110,14,82.37,31.02
,,,,,,,7111,17.32,101.88,38.37
,,,,,,,7112,19.85,116.77,43.97
,,,,,,,7113,20.91,123.06,46.34
,,,,,,,7114,20.01,117.76,44.35
,,,,,,,7115,19.9,117.1,44.1
,,,,,,,7116,20.63,121.4,45.72
,,,,,,,7117,21.93,129.01,48.58
,,,,,,,7118,22.77,133.97,50.45
,,,,,,,7119,24.62,144.89,54.56
,,,,,,,7120,26.14,153.82,57.93
,,,,,,,7121,25.41,149.52,56.31
,,,,,,,7122,23.89,140.59,52.94
,,,,,,,7123,19.68,115.78,43.6
,,,,,,,7124,14.45,85.01,32.02
,,,,,,,7125,10.46,61.53,23.17
,,,,,,,7126,7.87,46.31,17.44
,,,,,,,7127,4.67,27.46,10.34
,,,,,,,7128,2.64,15.55,5.85
,,,,,,,7129,1.76,10.36,3.9
,,,,,,,7130,1.29,7.6,2.86
,,,,,,,7131,1.82,10.71,4.03
,,,,,,,7132,4.23,24.87,9.36
,,,,,,,7133,9.1,53.54,20.16
,,,,,,,7134,14.62,86,32.39
,,,,,,,7135,18.08,106.38,40.06
,,,,,,,7136,20.72,121.92,45.91
,,,,,,,7137,21.84,128.48,48.39
,,,,,,,7138,20.9,122.96,46.3
,,,,,,,7139,20.78,122.27,46.04
,,,,,,,7140,21.54,126.76,47.74
,,,,,,,7141,22.89,134.7,50.73
,,,,,,,7142,23.77,139.88,52.68
,,,,,,,7143,25.71,151.28,56.97
,,,,,,,7144,27.3,160.61,60.48
,,,,,,,7145,26.53,156.12,58.79
,,,,,,,7146,24.95,146.79,55.28
,,,,,,,7147,20.54,120.89,45.52
,,,,,,,7148,15.09,88.76,33.43
,,,,,,,7149,10.92,64.24,24.19
,,,,,,,7150,8.22,48.35,18.21
,,,,,,,7151,4.87,28.67,10.8
,,,,,,,7152,2.76,16.23,6.11
,,,,,,,7153,1.86,10.95,4.12
,,,,,,,7154,1.36,8.03,3.02
,,,,,,,7155,1.92,11.31,4.26
,,,,,,,7156,4.46,26.27,9.89
,,,,,,,7157,9.61,56.55,21.3
,,,,,,,7158,15.44,90.85,34.21
,,,,,,,7159,19.1,112.37,42.32
,,,,,,,7160,21.89,128.79,48.5
,,,,,,,7161,23.07,135.72,51.11
,,,,,,,7162,22.07,129.89,48.91
,,,,,,,7163,21.95,129.16,48.64
,,,,,,,7164,22.76,133.9,50.42
,,,,,,,7165,24.18,142.29,53.58
,,,,,,,7166,25.11,147.76,55.65
,,,,,,,7167,27.16,159.8,60.18
,,,,,,,7168,28.83,169.65,63.89
,,,,,,,7169,28.03,164.91,62.1
,,,,,,,7170,26.35,155.06,58.39
,,,,,,,7171,21.7,127.7,48.09
,,,,,,,7172,15.94,93.77,35.31
,,,,,,,7173,11.53,67.86,25.56
,,,,,,,7174,8.68,51.08,19.24
,,,,,,,7175,5.15,30.28,11.4
,,,,,,,7176,2.91,17.15,6.46
,,,,,,,7177,2.86,16.85,6.35
,,,,,,,7178,2.02,11.89,4.48
,,,,,,,7179,1.96,11.51,4.34
,,,,,,,7180,2.74,16.15,6.08
,,,,,,,7181,5.09,29.95,11.28
,,,,,,,7182,8.36,49.18,18.52
,,,,,,,7183,12.69,74.67,28.12
,,,,,,,7184,17.24,101.41,38.19
,,,,,,,7185,21.85,128.57,48.42
,,,,,,,7186,24.2,142.38,53.62
,,,,,,,7187,24.98,147.01,55.36
,,,,,,,7188,26.13,153.73,57.89
,,,,,,,7189,27.76,163.36,61.52
,,,,,,,7190,28.98,170.5,64.21
,,,,,,,7191,30.4,178.88,67.36
,,,,,,,7192,31.19,183.51,69.11
,,,,,,,7193,29.64,174.38,65.67
,,,,,,,7194,26.81,157.73,59.4
,,,,,,,7195,22.28,131.07,49.36
,,,,,,,7196,17.32,101.91,38.38
,,,,,,,7197,13.22,77.76,29.28
,,,,,,,7198,10.32,60.7,22.86
,,,,,,,7199,7.2,42.38,15.96
,,,,,,,7200,4.66,27.41,10.32
,,,,,,,7201,2.88,16.96,6.39
,,,,,,,7202,3.71,21.82,8.22
,,,,,,,7203,1.36,7.99,3.01
,,,,,,,7204,2.12,12.48,4.7
,,,,,,,7205,3.96,23.31,8.78
,,,,,,,7206,6.5,38.25,14.4
,,,,,,,7207,9.93,58.42,22
,,,,,,,7208,14.06,82.7,31.15
,,,,,,,7209,18.37,108.1,40.71
,,,,,,,7210,23.64,139.11,52.39
,,,,,,,7211,27.01,158.91,59.84
,,,,,,,7212,27.7,163.02,61.39
,,,,,,,7213,27.58,162.27,61.11
,,,,,,,7214,26.75,157.41,59.28
,,,,,,,7215,26.18,154.05,58.01
,,,,,,,7216,25.04,147.33,55.48
,,,,,,,7217,23.83,140.23,52.81
,,,,,,,7218,21.36,125.66,47.32
,,,,,,,7219,18.37,108.1,40.71
,,,,,,,7220,14.69,86.44,32.55
,,,,,,,7221,11.71,68.88,25.94
,,,,,,,7222,9.1,53.57,20.17
,,,,,,,7223,6.56,38.62,14.55
,,,,,,,7224,4.47,26.3,9.9
,,,,,,,7225,1.62,9.51,3.58
,,,,,,,7226,1.22,7.17,2.7
,,,,,,,7227,1.75,10.29,3.88
,,,,,,,7228,4,23.55,8.87
,,,,,,,7229,8.24,48.5,18.27
,,,,,,,7230,13.41,78.92,29.72
,,,,,,,7231,16.79,98.8,37.21
,,,,,,,7232,19.24,113.23,42.64
,,,,,,,7233,20.24,119.08,44.84
,,,,,,,7234,21.43,126.1,47.49
,,,,,,,7235,25.41,149.49,56.3
,,,,,,,7236,27.06,159.24,59.97
,,,,,,,7237,27.86,163.92,61.73
,,,,,,,7238,27.33,160.8,60.55
,,,,,,,7239,27.06,159.24,59.97
,,,,,,,7240,25.94,152.61,57.47
,,,,,,,7241,24.61,144.81,54.53
,,,,,,,7242,21.76,128.04,48.22
,,,,,,,7243,18.12,106.6,40.14
,,,,,,,7244,13.81,81.26,30.6
,,,,,,,7245,10.5,61.76,23.26
,,,,,,,7246,7.32,43.05,16.21
,,,,,,,7247,4.53,26.67,10.04
,,,,,,,7248,2.68,15.75,5.93
,,,,,,,7249,2.49,14.67,5.53
,,,,,,,7250,1.8,10.6,3.99
,,,,,,,7251,1.66,9.78,3.68
,,,,,,,7252,2.46,14.47,5.45
,,,,,,,7253,4.43,26.09,9.82
,,,,,,,7254,7.27,42.8,16.12
,,,,,,,7255,10.98,64.61,24.33
,,,,,,,7256,15,88.25,33.23
,,,,,,,7257,18.95,111.48,41.98
,,,,,,,7258,21.02,123.71,46.59
,,,,,,,7259,21.68,127.58,48.05
,,,,,,,7260,22.62,133.08,50.12
,,,,,,,7261,24.07,141.64,53.34
,,,,,,,7262,25.15,147.96,55.72
,,,,,,,7263,26.32,154.89,58.33
,,,,,,,7264,26.98,158.76,59.79
,,,,,,,7265,25.67,151.02,56.87
,,,,,,,7266,23.24,136.75,51.5
,,,,,,,7267,19.29,113.52,42.75
,,,,,,,7268,14.93,87.84,33.08
,,,,,,,7269,11.4,67.05,25.25
,,,,,,,7270,8.83,51.97,19.57
,,,,,,,7271,6.2,36.48,13.74
,,,,,,,7272,3.95,23.23,8.75
,,,,,,,7273,1.69,9.92,3.74
,,,,,,,7274,1.24,7.28,2.74
,,,,,,,7275,1.74,10.25,3.86
,,,,,,,7276,4.05,23.82,8.97
,,,,,,,7277,8.71,51.27,19.31
,,,,,,,7278,14,82.37,31.02
,,,,,,,7279,17.32,101.88,38.37
,,,,,,,7280,19.85,116.77,43.97
,,,,,,,7281,20.91,123.06,46.34
,,,,,,,7282,20.01,117.76,44.35
,,,,,,,7283,19.9,117.1,44.1
,,,,,,,7284,20.63,121.4,45.72
,,,,,,,7285,21.93,129.01,48.58
,,,,,,,7286,22.77,133.97,50.45
,,,,,,,7287,24.62,144.89,54.56
,,,,,,,7288,26.14,153.82,57.93
,,,,,,,7289,25.41,149.52,56.31
,,,,,,,7290,23.89,140.59,52.94
,,,,,,,7291,19.68,115.78,43.6
,,,,,,,7292,14.45,85.01,32.02
,,,,,,,7293,10.46,61.53,23.17
,,,,,,,7294,7.87,46.31,17.44
,,,,,,,7295,4.67,27.46,10.34
,,,,,,,7296,2.64,15.55,5.85
,,,,,,,7297,1.76,10.36,3.9
,,,,,,,7298,1.29,7.6,2.86
,,,,,,,7299,1.82,10.71,4.03
,,,,,,,7300,4.23,24.87,9.36
,,,,,,,7301,9.1,53.54,20.16
,,,,,,,7302,14.62,86,32.39
,,,,,,,7303,18.08,106.38,40.06
,,,,,,,7304,20.72,121.92,45.91
,,,,,,,7305,21.84,128.48,48.39
,,,,,,,7306,20.9,122.96,46.3
,,,,,,,7307,20.78,122.27,46.04
,,,,,,,7308,21.54,126.76,47.74
,,,,,,,7309,22.89,134.7,50.73
,,,,,,,7310,23.77,139.88,52.68
,,,,,,,7311,25.71,151.28,56.97
,,,,,,,7312,27.3,160.61,60.48
,,,,,,,7313,26.53,156.12,58.79
,,,,,,,7314,24.95,146.79,55.28
,,,,,,,7315,20.54,120.89,45.52
,,,,,,,7316,15.09,88.76,33.43
,,,,,,,7317,10.92,64.24,24.19
,,,,,,,7318,8.22,48.35,18.21
,,,,,,,7319,4.87,28.67,10.8
,,,,,,,7320,2.76,16.23,6.11
,,,,,,,7321,1.86,10.95,4.12
,,,,,,,7322,1.36,8.03,3.02
,,,,,,,7323,1.92,11.31,4.26
,,,,,,,7324,4.46,26.27,9.89
,,,,,,,7325,9.61,56.55,21.3
,,,,,,,7326,15.44,90.85,34.21
,,,,,,,7327,19.1,112.37,42.32
,,,,,,,7328,21.89,128.79,48.5
,,,,,,,7329,23.07,135.72,51.11
,,,,,,,7330,22.07,129.89,48.91
,,,,,,,7331,21.95,129.16,48.64
,,,,,,,7332,22.76,133.9,50.42
,,,,,,,7333,24.18,142.29,53.58
,,,,,,,7334,25.11,147.76,55.65
,,,,,,,7335,27.16,159.8,60.18
,,,,,,,7336,28.83,169.65,63.89
,,,,,,,7337,28.03,164.91,62.1
,,,,,,,7338,26.35,155.06,58.39
,,,,,,,7339,21.7,127.7,48.09
,,,,,,,7340,15.94,93.77,35.31
,,,,,,,7341,11.53,67.86,25.56
,,,,,,,7342,8.68,51.08,19.24
,,,,,,,7343,5.15,30.28,11.4
,,,,,,,7344,2.91,17.15,6.46
,,,,,,,7345,2.86,16.85,6.35
,,,,,,,7346,2.02,11.89,4.48
,,,,,,,7347,1.96,11.51,4.34
,,,,,,,7348,2.74,16.15,6.08
,,,,,,,7349,5.09,29.95,11.28
,,,,,,,7350,8.36,49.18,18.52
,,,,,,,7351,12.69,74.67,28.12
,,,,,,,7352,17.24,101.41,38.19
,,,,,,,7353,21.85,128.57,48.42
,,,,,,,7354,24.2,142.38,53.62
,,,,,,,7355,24.98,147.01,55.36
,,,,,,,7356,26.13,153.73,57.89
,,,,,,,7357,27.76,163.36,61.52
,,,,,,,7358,28.98,170.5,64.21
,,,,,,,7359,30.4,178.88,67.36
,,,,,,,7360,31.19,183.51,69.11
,,,,,,,7361,29.64,174.38,65.67
,,,,,,,7362,26.81,157.73,59.4
,,,,,,,7363,22.28,131.07,49.36
,,,,,,,7364,17.32,101.91,38.38
,,,,,,,7365,13.22,77.76,29.28
,,,,,,,7366,10.32,60.7,22.86
,,,,,,,7367,7.2,42.38,15.96
,,,,,,,7368,4.66,27.41,10.32
,,,,,,,7369,2.88,16.96,6.39
,,,,,,,7370,3.71,21.82,8.22
,,,,,,,7371,1.36,7.99,3.01
,,,,,,,7372,2.12,12.48,4.7
,,,,,,,7373,3.96,23.31,8.78
,,,,,,,7374,6.5,38.25,14.4
,,,,,,,7375,9.93,58.42,22
,,,,,,,7376,14.06,82.7,31.15
,,,,,,,7377,18.37,108.1,40.71
,,,,,,,7378,23.64,139.11,52.39
,,,,,,,7379,27.01,158.91,59.84
,,,,,,,7380,27.7,163.02,61.39
,,,,,,,7381,27.58,162.27,61.11
,,,,,,,7382,26.75,157.41,59.28
,,,,,,,7383,26.18,154.05,58.01
,,,,,,,7384,25.04,147.33,55.48
,,,,,,,7385,23.83,140.23,52.81
,,,,,,,7386,21.36,125.66,47.32
,,,,,,,7387,18.37,108.1,40.71
,,,,,,,7388,14.69,86.44,32.55
,,,,,,,7389,11.71,68.88,25.94
,,,,,,,7390,9.1,53.57,20.17
,,,,,,,7391,6.56,38.62,14.55
,,,,,,,7392,4.47,26.3,9.9
,,,,,,,7393,1.62,9.51,3.58
,,,,,,,7394,1.22,7.17,2.7
,,,,,,,7395,1.75,10.29,3.88
,,,,,,,7396,4,23.55,8.87
,,,,,,,7397,8.24,48.5,18.27
,,,,,,,7398,13.41,78.92,29.72
,,,,,,,7399,16.79,98.8,37.21
,,,,,,,7400,19.24,113.23,42.64
,,,,,,,7401,20.24,119.08,44.84
,,,,,,,7402,21.43,126.1,47.49
,,,,,,,7403,25.41,149.49,56.3
,,,,,,,7404,27.06,159.24,59.97
,,,,,,,7405,27.86,163.92,61.73
,,,,,,,7406,27.33,160.8,60.55
,,,,,,,7407,27.06,159.24,59.97
,,,,,,,7408,25.94,152.61,57.47
,,,,,,,7409,24.61,144.81,54.53
,,,,,,,7410,21.76,128.04,48.22
,,,,,,,7411,18.12,106.6,40.14
,,,,,,,7412,13.81,81.26,30.6
,,,,,,,7413,10.5,61.76,23.26
,,,,,,,7414,7.32,43.05,16.21
,,,,,,,7415,4.53,26.67,10.04
,,,,,,,7416,2.68,15.75,5.93
,,,,,,,7417,2.49,14.67,5.53
,,,,,,,7418,1.8,10.6,3.99
,,,,,,,7419,1.66,9.78,3.68
,,,,,,,7420,2.46,14.47,5.45
,,,,,,,7421,4.43,26.09,9.82
,,,,,,,7422,7.27,42.8,16.12
,,,,,,,7423,10.98,64.61,24.33
,,,,,,,7424,15,88.25,33.23
,,,,,,,7425,18.95,111.48,41.98
,,,,,,,7426,21.02,123.71,46.59
,,,,,,,7427,21.68,127.58,48.05
,,,,,,,7428,22.62,133.08,50.12
,,,,,,,7429,24.07,141.64,53.34
,,,,,,,7430,25.15,147.96,55.72
,,,,,,,7431,26.32,154.89,58.33
,,,,,,,7432,26.98,158.76,59.79
,,,,,,,7433,25.67,151.02,56.87
,,,,,,,7434,23.24,136.75,51.5
,,,,,,,7435,19.29,113.52,42.75
,,,,,,,7436,14.93,87.84,33.08
,,,,,,,7437,11.4,67.05,25.25
,,,,,,,7438,8.83,51.97,19.57
,,,,,,,7439,6.2,36.48,13.74
,,,,,,,7440,3.95,23.23,8.75
,,,,,,,7441,1.69,9.92,3.74
,,,,,,,7442,1.24,7.28,2.74
,,,,,,,7443,1.74,10.25,3.86
,,,,,,,7444,4.05,23.82,8.97
,,,,,,,7445,8.71,51.27,19.31
,,,,,,,7446,14,82.37,31.02
,,,,,,,7447,17.32,101.88,38.37
,,,,,,,7448,19.85,116.77,43.97
,,,,,,,7449,20.91,123.06,46.34
,,,,,,,7450,20.01,117.76,44.35
,,,,,,,7451,19.9,117.1,44.1
,,,,,,,7452,20.63,121.4,45.72
,,,,,,,7453,21.93,129.01,48.58
,,,,,,,7454,22.77,133.97,50.45
,,,,,,,7455,24.62,144.89,54.56
,,,,,,,7456,26.14,153.82,57.93
,,,,,,,7457,25.41,149.52,56.31
,,,,,,,7458,23.89,140.59,52.94
,,,,,,,7459,19.68,115.78,43.6
,,,,,,,7460,14.45,85.01,32.02
,,,,,,,7461,10.46,61.53,23.17
,,,,,,,7462,7.87,46.31,17.44
,,,,,,,7463,4.67,27.46,10.34
,,,,,,,7464,2.64,15.55,5.85
,,,,,,,7465,1.76,10.36,3.9
,,,,,,,7466,1.29,7.6,2.86
,,,,,,,7467,1.82,10.71,4.03
,,,,,,,7468,4.23,24.87,9.36
,,,,,,,7469,9.1,53.54,20.16
,,,,,,,7470,14.62,86,32.39
,,,,,,,7471,18.08,106.38,40.06
,,,,,,,7472,20.72,121.92,45.91
,,,,,,,7473,21.84,128.48,48.39
,,,,,,,7474,20.9,122.96,46.3
,,,,,,,7475,20.78,122.27,46.04
,,,,,,,7476,21.54,126.76,47.74
,,,,,,,7477,22.89,134.7,50.73
,,,,,,,7478,23.77,139.88,52.68
,,,,,,,7479,25.71,151.28,56.97
,,,,,,,7480,27.3,160.61,60.48
,,,,,,,7481,26.53,156.12,58.79
,,,,,,,7482,24.95,146.79,55.28
,,,,,,,7483,20.54,120.89,45.52
,,,,,,,7484,15.09,88.76,33.43
,,,,,,,7485,10.92,64.24,24.19
,,,,,,,7486,8.22,48.35,18.21
,,,,,,,7487,4.87,28.67,10.8
,,,,,,,7488,2.76,16.23,6.11
,,,,,,,7489,1.86,10.95,4.12
,,,,,,,7490,1.36,8.03,3.02
,,,,,,,7491,1.92,11.31,4.26
,,,,,,,7492,4.46,26.27,9.89
,,,,,,,7493,9.61,56.55,21.3
,,,,,,,7494,15.44,90.85,34.21
,,,,,,,7495,19.1,112.37,42.32
,,,,,,,7496,21.89,128.79,48.5
,,,,,,,7497,23.07,135.72,51.11
,,,,,,,7498,22.07,129.89,48.91
,,,,,,,7499,21.95,129.16,48.64
,,,,,,,7500,22.76,133.9,50.42
,,,,,,,7501,24.18,142.29,53.58
,,,,,,,7502,25.11,147.76,55.65
,,,,,,,7503,27.16,159.8,60.18
,,,,,,,7504,28.83,169.65,63.89
,,,,,,,7505,28.03,164.91,62.1
,,,,,,,7506,26.35,155.06,58.39
,,,,,,,7507,21.7,127.7,48.09
,,,,,,,7508,15.94,93.77,35.31
,,,,,,,7509,11.53,67.86,25.56
,,,,,,,7510,8.68,51.08,19.24
,,,,,,,7511,5.15,30.28,11.4
,,,,,,,7512,2.91,17.15,6.46
,,,,,,,7513,2.86,16.85,6.35
,,,,,,,7514,2.02,11.89,4.48
,,,,,,,7515,1.96,11.51,4.34
,,,,,,,7516,2.74,16.15,6.08
,,,,,,,7517,5.09,29.95,11.28
,,,,,,,7518,8.36,49.18,18.52
,,,,,,,7519,12.69,74.67,28.12
,,,,,,,7520,17.24,101.41,38.19
,,,,,,,7521,21.85,128.57,48.42
,,,,,,,7522,24.2,142.38,53.62
,,,,,,,7523,24.98,147.01,55.36
,,,,,,,7524,26.13,153.73,57.89
,,,,,,,7525,27.76,163.36,61.52
,,,,,,,7526,28.98,170.5,64.21
,,,,,,,7527,30.4,178.88,67.36
,,,,,,,7528,31.19,183.51,69.11
,,,,,,,7529,29.64,174.38,65.67
,,,,,,,7530,26.81,157.73,59.4
,,,,,,,7531,22.28,131.07,49.36
,,,,,,,7532,17.32,101.91,38.38
,,,,,,,7533,13.22,77.76,29.28
,,,,,,,7534,10.32,60.7,22.86
,,,,,,,7535,7.2,42.38,15.96
,,,,,,,7536,4.66,27.41,10.32
,,,,,,,7537,2.88,16.96,6.39
,,,,,,,7538,3.71,21.82,8.22
,,,,,,,7539,1.36,7.99,3.01
,,,,,,,7540,2.12,12.48,4.7
,,,,,,,7541,3.96,23.31,8.78
,,,,,,,7542,6.5,38.25,14.4
,,,,,,,7543,9.93,58.42,22
,,,,,,,7544,14.06,82.7,31.15
,,,,,,,7545,18.37,108.1,40.71
,,,,,,,7546,23.64,139.11,52.39
,,,,,,,7547,27.01,158.91,59.84
,,,,,,,7548,27.7,163.02,61.39
,,,,,,,7549,27.58,162.27,61.11
,,,,,,,7550,26.75,157.41,59.28
,,,,,,,7551,26.18,154.05,58.01
,,,,,,,7552,25.04,147.33,55.48
,,,,,,,7553,23.83,140.23,52.81
,,,,,,,7554,21.36,125.66,47.32
,,,,,,,7555,18.37,108.1,40.71
,,,,,,,7556,14.69,86.44,32.55
,,,,,,,7557,11.71,68.88,25.94
,,,,,,,7558,9.1,53.57,20.17
,,,,,,,7559,6.56,38.62,14.55
,,,,,,,7560,4.47,26.3,9.9
,,,,,,,7561,1.62,9.51,3.58
,,,,,,,7562,1.22,7.17,2.7
,,,,,,,7563,1.75,10.29,3.88
,,,,,,,7564,4,23.55,8.87
,,,,,,,7565,8.24,48.5,18.27
,,,,,,,7566,13.41,78.92,29.72
,,,,,,,7567,16.79,98.8,37.21
,,,,,,,7568,19.24,113.23,42.64
,,,,,,,7569,20.24,119.08,44.84
,,,,,,,7570,21.43,126.1,47.49
,,,,,,,7571,25.41,149.49,56.3
,,,,,,,7572,27.06,159.24,59.97
,,,,,,,7573,27.86,163.92,61.73
,,,,,,,7574,27.33,160.8,60.55
,,,,,,,7575,27.06,159.24,59.97
,,,,,,,7576,25.94,152.61,57.47
,,,,,,,7577,24.61,144.81,54.53
,,,,,,,7578,21.76,128.04,48.22
,,,,,,,7579,18.12,106.6,40.14
,,,,,,,7580,13.81,81.26,30.6
,,,,,,,7581,10.5,61.76,23.26
,,,,,,,7582,7.32,43.05,16.21
,,,,,,,7583,4.53,26.67,10.04
,,,,,,,7584,2.68,15.75,5.93
,,,,,,,7585,2.49,14.67,5.53
,,,,,,,7586,1.8,10.6,3.99
,,,,,,,7587,1.66,9.78,3.68
,,,,,,,7588,2.46,14.47,5.45
,,,,,,,7589,4.43,26.09,9.82
,,,,,,,7590,7.27,42.8,16.12
,,,,,,,7591,10.98,64.61,24.33
,,,,,,,7592,15,88.25,33.23
,,,,,,,7593,18.95,111.48,41.98
,,,,,,,7594,21.02,123.71,46.59
,,,,,,,7595,21.68,127.58,48.05
,,,,,,,7596,22.62,133.08,50.12
,,,,,,,7597,24.07,141.64,53.34
,,,,,,,7598,25.15,147.96,55.72
,,,,,,,7599,26.32,154.89,58.33
