Conventional_ethanol_co2_per_mmbtu,Conventional_ethanol_price_per_mmbtu,Bio_ethanol_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3,Load_mmbtu_z4,Load_mmbtu_z5,Load_mmbtu_z6,Load_mmbtu_z7,Load_mmbtu_z8,Load_mmbtu_z9
,,,310,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,311,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,312,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,313,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,314,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,315,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,316,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,317,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,318,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,319,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,320,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,321,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,322,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,323,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,324,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,325,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,326,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,327,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,328,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,329,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,330,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,331,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,332,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,333,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,334,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,335,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,336,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,337,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,338,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,339,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,340,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,341,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,342,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,343,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,344,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,345,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,346,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,347,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,348,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,349,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,350,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,351,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,352,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,353,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,354,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,355,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,356,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,357,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,358,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,359,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,360,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,361,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,362,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,363,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,364,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,365,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,366,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,367,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,368,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,369,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,370,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,371,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,372,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,373,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,374,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,375,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,376,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,377,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,378,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,379,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,380,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,381,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,382,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,383,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,384,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,385,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,386,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,387,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,388,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,389,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,390,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,391,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,392,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,393,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,394,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,395,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,396,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,397,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,398,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,399,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,400,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,401,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,402,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,403,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,404,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,405,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,406,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,407,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,408,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,409,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,410,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,411,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,412,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,413,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,414,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,415,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,416,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,417,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,418,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,419,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,420,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,421,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,422,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,423,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,424,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,425,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,426,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,427,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,428,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,429,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,430,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,431,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,432,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,433,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,434,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,435,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,436,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,437,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,438,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,439,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,440,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,441,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,442,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,443,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,444,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,445,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,446,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,447,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,448,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,449,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,450,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,451,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,452,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,453,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,454,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,455,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,456,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,457,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,458,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,459,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,460,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,461,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,462,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,463,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,464,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,465,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,466,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,467,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,468,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,469,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,470,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,471,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,472,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,473,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,474,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,475,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,476,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,477,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,478,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,479,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,480,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,481,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,482,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,483,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,484,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,485,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,486,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,487,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,488,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,489,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,490,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,491,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,492,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,493,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,494,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,495,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,496,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,497,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,498,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,499,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,500,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,501,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,502,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,503,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,504,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,505,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,506,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,507,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,508,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,509,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,510,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,511,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,512,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,513,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,514,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,515,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,516,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,517,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,518,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,519,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,520,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,521,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,522,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,523,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,524,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,525,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,526,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,527,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,528,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,529,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,530,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,531,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,532,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,533,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,534,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,535,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,536,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,537,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,538,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,539,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,540,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,541,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,542,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,543,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,544,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,545,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,546,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,547,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,548,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,549,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,550,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,551,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,552,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,553,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,554,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,555,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,556,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,557,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,558,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,559,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,560,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,561,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,562,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,563,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,564,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,565,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,566,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,567,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,568,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,569,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,570,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,571,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,572,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,573,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,574,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,575,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,576,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,577,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,578,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,579,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,580,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,581,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,582,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,583,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,584,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,585,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,586,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,587,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,588,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,589,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,590,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,591,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,592,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,593,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,594,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,595,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,596,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,597,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,598,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,599,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,600,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,601,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,602,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,603,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,604,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,605,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,606,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,607,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,608,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,609,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,610,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,611,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,612,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,613,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,614,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,615,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,616,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,617,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,618,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,619,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,620,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,621,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,622,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,623,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,624,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,625,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,626,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,627,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,628,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,629,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,630,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
