Global_conventional_gasoline_price_per_mmbtu,Conventional_gasoline_co2_per_mmbtu,Syn_gasoline_co2_per_mmbtu,Bio_gasoline_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3
,,,,7010,18195,11896,7059
,,,,7011,18195,11896,7059
,,,,7012,18195,11896,7059
,,,,7013,18195,11896,7059
,,,,7014,18195,11896,7059
,,,,7015,18195,11896,7059
,,,,7016,18195,11896,7059
,,,,7017,18195,11896,7059
,,,,7018,18195,11896,7059
,,,,7019,18195,11896,7059
,,,,7020,18195,11896,7059
,,,,7021,18195,11896,7059
,,,,7022,18195,11896,7059
,,,,7023,18195,11896,7059
,,,,7024,18195,11896,7059
,,,,7025,18195,11896,7059
,,,,7026,18195,11896,7059
,,,,7027,18195,11896,7059
,,,,7028,18195,11896,7059
,,,,7029,18195,11896,7059
,,,,7030,18195,11896,7059
,,,,7031,18195,11896,7059
,,,,7032,18195,11896,7059
,,,,7033,18195,11896,7059
,,,,7034,18195,11896,7059
,,,,7035,18195,11896,7059
,,,,7036,18195,11896,7059
,,,,7037,18195,11896,7059
,,,,7038,18195,11896,7059
,,,,7039,18195,11896,7059
,,,,7040,18195,11896,7059
,,,,7041,18195,11896,7059
,,,,7042,18195,11896,7059
,,,,7043,18195,11896,7059
,,,,7044,18195,11896,7059
,,,,7045,18195,11896,7059
,,,,7046,18195,11896,7059
,,,,7047,18195,11896,7059
,,,,7048,18195,11896,7059
,,,,7049,18195,11896,7059
,,,,7050,18195,11896,7059
,,,,7051,18195,11896,7059
,,,,7052,18195,11896,7059
,,,,7053,18195,11896,7059
,,,,7054,18195,11896,7059
,,,,7055,18195,11896,7059
,,,,7056,18195,11896,7059
,,,,7057,18195,11896,7059
,,,,7058,18195,11896,7059
,,,,7059,18195,11896,7059
,,,,7060,18195,11896,7059
,,,,7061,18195,11896,7059
,,,,7062,18195,11896,7059
,,,,7063,18195,11896,7059
,,,,7064,18195,11896,7059
,,,,7065,18195,11896,7059
,,,,7066,18195,11896,7059
,,,,7067,18195,11896,7059
,,,,7068,18195,11896,7059
,,,,7069,18195,11896,7059
,,,,7070,18195,11896,7059
,,,,7071,18195,11896,7059
,,,,7072,18195,11896,7059
,,,,7073,18195,11896,7059
,,,,7074,18195,11896,7059
,,,,7075,18195,11896,7059
,,,,7076,18195,11896,7059
,,,,7077,18195,11896,7059
,,,,7078,18195,11896,7059
,,,,7079,18195,11896,7059
,,,,7080,18195,11896,7059
,,,,7081,18195,11896,7059
,,,,7082,18195,11896,7059
,,,,7083,18195,11896,7059
,,,,7084,18195,11896,7059
,,,,7085,18195,11896,7059
,,,,7086,18195,11896,7059
,,,,7087,18195,11896,7059
,,,,7088,18195,11896,7059
,,,,7089,18195,11896,7059
,,,,7090,18195,11896,7059
,,,,7091,18195,11896,7059
,,,,7092,18195,11896,7059
,,,,7093,18195,11896,7059
,,,,7094,18195,11896,7059
,,,,7095,18195,11896,7059
,,,,7096,18195,11896,7059
,,,,7097,18195,11896,7059
,,,,7098,18195,11896,7059
,,,,7099,18195,11896,7059
,,,,7100,18195,11896,7059
,,,,7101,18195,11896,7059
,,,,7102,18195,11896,7059
,,,,7103,18195,11896,7059
,,,,7104,18195,11896,7059
,,,,7105,18195,11896,7059
,,,,7106,18195,11896,7059
,,,,7107,18195,11896,7059
,,,,7108,18195,11896,7059
,,,,7109,18195,11896,7059
,,,,7110,18195,11896,7059
,,,,7111,18195,11896,7059
,,,,7112,18195,11896,7059
,,,,7113,18195,11896,7059
,,,,7114,18195,11896,7059
,,,,7115,18195,11896,7059
,,,,7116,18195,11896,7059
,,,,7117,18195,11896,7059
,,,,7118,18195,11896,7059
,,,,7119,18195,11896,7059
,,,,7120,18195,11896,7059
,,,,7121,18195,11896,7059
,,,,7122,18195,11896,7059
,,,,7123,18195,11896,7059
,,,,7124,18195,11896,7059
,,,,7125,18195,11896,7059
,,,,7126,18195,11896,7059
,,,,7127,18195,11896,7059
,,,,7128,18195,11896,7059
,,,,7129,18195,11896,7059
,,,,7130,18195,11896,7059
,,,,7131,18195,11896,7059
,,,,7132,18195,11896,7059
,,,,7133,18195,11896,7059
,,,,7134,18195,11896,7059
,,,,7135,18195,11896,7059
,,,,7136,18195,11896,7059
,,,,7137,18195,11896,7059
,,,,7138,18195,11896,7059
,,,,7139,18195,11896,7059
,,,,7140,18195,11896,7059
,,,,7141,18195,11896,7059
,,,,7142,18195,11896,7059
,,,,7143,18195,11896,7059
,,,,7144,18195,11896,7059
,,,,7145,18195,11896,7059
,,,,7146,18195,11896,7059
,,,,7147,18195,11896,7059
,,,,7148,18195,11896,7059
,,,,7149,18195,11896,7059
,,,,7150,18195,11896,7059
,,,,7151,18195,11896,7059
,,,,7152,18195,11896,7059
,,,,7153,18195,11896,7059
,,,,7154,18195,11896,7059
,,,,7155,18195,11896,7059
,,,,7156,18195,11896,7059
,,,,7157,18195,11896,7059
,,,,7158,18195,11896,7059
,,,,7159,18195,11896,7059
,,,,7160,18195,11896,7059
,,,,7161,18195,11896,7059
,,,,7162,18195,11896,7059
,,,,7163,18195,11896,7059
,,,,7164,18195,11896,7059
,,,,7165,18195,11896,7059
,,,,7166,18195,11896,7059
,,,,7167,18195,11896,7059
,,,,7168,18195,11896,7059
,,,,7169,18195,11896,7059
,,,,7170,18195,11896,7059
,,,,7171,18195,11896,7059
,,,,7172,18195,11896,7059
,,,,7173,18195,11896,7059
,,,,7174,18195,11896,7059
,,,,7175,18195,11896,7059
,,,,7176,18195,11896,7059
,,,,7177,18195,11896,7059
,,,,7178,18195,11896,7059
,,,,7179,18195,11896,7059
,,,,7180,18195,11896,7059
,,,,7181,18195,11896,7059
,,,,7182,18195,11896,7059
,,,,7183,18195,11896,7059
,,,,7184,18195,11896,7059
,,,,7185,18195,11896,7059
,,,,7186,18195,11896,7059
,,,,7187,18195,11896,7059
,,,,7188,18195,11896,7059
,,,,7189,18195,11896,7059
,,,,7190,18195,11896,7059
,,,,7191,18195,11896,7059
,,,,7192,18195,11896,7059
,,,,7193,18195,11896,7059
,,,,7194,18195,11896,7059
,,,,7195,18195,11896,7059
,,,,7196,18195,11896,7059
,,,,7197,18195,11896,7059
,,,,7198,18195,11896,7059
,,,,7199,18195,11896,7059
,,,,7200,18195,11896,7059
,,,,7201,18195,11896,7059
,,,,7202,18195,11896,7059
,,,,7203,18195,11896,7059
,,,,7204,18195,11896,7059
,,,,7205,18195,11896,7059
,,,,7206,18195,11896,7059
,,,,7207,18195,11896,7059
,,,,7208,18195,11896,7059
,,,,7209,18195,11896,7059
,,,,7210,18195,11896,7059
,,,,7211,18195,11896,7059
,,,,7212,18195,11896,7059
,,,,7213,18195,11896,7059
,,,,7214,18195,11896,7059
,,,,7215,18195,11896,7059
,,,,7216,18195,11896,7059
,,,,7217,18195,11896,7059
,,,,7218,18195,11896,7059
,,,,7219,18195,11896,7059
,,,,7220,18195,11896,7059
,,,,7221,18195,11896,7059
,,,,7222,18195,11896,7059
,,,,7223,18195,11896,7059
,,,,7224,18195,11896,7059
,,,,7225,18195,11896,7059
,,,,7226,18195,11896,7059
,,,,7227,18195,11896,7059
,,,,7228,18195,11896,7059
,,,,7229,18195,11896,7059
,,,,7230,18195,11896,7059
,,,,7231,18195,11896,7059
,,,,7232,18195,11896,7059
,,,,7233,18195,11896,7059
,,,,7234,18195,11896,7059
,,,,7235,18195,11896,7059
,,,,7236,18195,11896,7059
,,,,7237,18195,11896,7059
,,,,7238,18195,11896,7059
,,,,7239,18195,11896,7059
,,,,7240,18195,11896,7059
,,,,7241,18195,11896,7059
,,,,7242,18195,11896,7059
,,,,7243,18195,11896,7059
,,,,7244,18195,11896,7059
,,,,7245,18195,11896,7059
,,,,7246,18195,11896,7059
,,,,7247,18195,11896,7059
,,,,7248,18195,11896,7059
,,,,7249,18195,11896,7059
,,,,7250,18195,11896,7059
,,,,7251,18195,11896,7059
,,,,7252,18195,11896,7059
,,,,7253,18195,11896,7059
,,,,7254,18195,11896,7059
,,,,7255,18195,11896,7059
,,,,7256,18195,11896,7059
,,,,7257,18195,11896,7059
,,,,7258,18195,11896,7059
,,,,7259,18195,11896,7059
,,,,7260,18195,11896,7059
,,,,7261,18195,11896,7059
,,,,7262,18195,11896,7059
,,,,7263,18195,11896,7059
,,,,7264,18195,11896,7059
,,,,7265,18195,11896,7059
,,,,7266,18195,11896,7059
,,,,7267,18195,11896,7059
,,,,7268,18195,11896,7059
,,,,7269,18195,11896,7059
,,,,7270,18195,11896,7059
,,,,7271,18195,11896,7059
,,,,7272,18195,11896,7059
,,,,7273,18195,11896,7059
,,,,7274,18195,11896,7059
,,,,7275,18195,11896,7059
,,,,7276,18195,11896,7059
,,,,7277,18195,11896,7059
,,,,7278,18195,11896,7059
,,,,7279,18195,11896,7059
,,,,7280,18195,11896,7059
,,,,7281,18195,11896,7059
,,,,7282,18195,11896,7059
,,,,7283,18195,11896,7059
,,,,7284,18195,11896,7059
,,,,7285,18195,11896,7059
,,,,7286,18195,11896,7059
,,,,7287,18195,11896,7059
,,,,7288,18195,11896,7059
,,,,7289,18195,11896,7059
,,,,7290,18195,11896,7059
,,,,7291,18195,11896,7059
,,,,7292,18195,11896,7059
,,,,7293,18195,11896,7059
,,,,7294,18195,11896,7059
,,,,7295,18195,11896,7059
,,,,7296,18195,11896,7059
,,,,7297,18195,11896,7059
,,,,7298,18195,11896,7059
,,,,7299,18195,11896,7059
,,,,7300,18195,11896,7059
,,,,7301,18195,11896,7059
,,,,7302,18195,11896,7059
,,,,7303,18195,11896,7059
,,,,7304,18195,11896,7059
,,,,7305,18195,11896,7059
,,,,7306,18195,11896,7059
,,,,7307,18195,11896,7059
,,,,7308,18195,11896,7059
,,,,7309,18195,11896,7059
,,,,7310,18195,11896,7059
,,,,7311,18195,11896,7059
,,,,7312,18195,11896,7059
,,,,7313,18195,11896,7059
,,,,7314,18195,11896,7059
,,,,7315,18195,11896,7059
,,,,7316,18195,11896,7059
,,,,7317,18195,11896,7059
,,,,7318,18195,11896,7059
,,,,7319,18195,11896,7059
,,,,7320,18195,11896,7059
,,,,7321,18195,11896,7059
,,,,7322,18195,11896,7059
,,,,7323,18195,11896,7059
,,,,7324,18195,11896,7059
,,,,7325,18195,11896,7059
,,,,7326,18195,11896,7059
,,,,7327,18195,11896,7059
,,,,7328,18195,11896,7059
,,,,7329,18195,11896,7059
,,,,7330,18195,11896,7059
,,,,7331,18195,11896,7059
,,,,7332,18195,11896,7059
,,,,7333,18195,11896,7059
,,,,7334,18195,11896,7059
,,,,7335,18195,11896,7059
,,,,7336,18195,11896,7059
,,,,7337,18195,11896,7059
,,,,7338,18195,11896,7059
,,,,7339,18195,11896,7059
,,,,7340,18195,11896,7059
,,,,7341,18195,11896,7059
,,,,7342,18195,11896,7059
,,,,7343,18195,11896,7059
,,,,7344,18195,11896,7059
,,,,7345,18195,11896,7059
,,,,7346,18195,11896,7059
,,,,7347,18195,11896,7059
,,,,7348,18195,11896,7059
,,,,7349,18195,11896,7059
,,,,7350,18195,11896,7059
,,,,7351,18195,11896,7059
,,,,7352,18195,11896,7059
,,,,7353,18195,11896,7059
,,,,7354,18195,11896,7059
,,,,7355,18195,11896,7059
,,,,7356,18195,11896,7059
,,,,7357,18195,11896,7059
,,,,7358,18195,11896,7059
,,,,7359,18195,11896,7059
,,,,7360,18195,11896,7059
,,,,7361,18195,11896,7059
,,,,7362,18195,11896,7059
,,,,7363,18195,11896,7059
,,,,7364,18195,11896,7059
,,,,7365,18195,11896,7059
,,,,7366,18195,11896,7059
,,,,7367,18195,11896,7059
,,,,7368,18195,11896,7059
,,,,7369,18195,11896,7059
,,,,7370,18195,11896,7059
,,,,7371,18195,11896,7059
,,,,7372,18195,11896,7059
,,,,7373,18195,11896,7059
,,,,7374,18195,11896,7059
,,,,7375,18195,11896,7059
,,,,7376,18195,11896,7059
,,,,7377,18195,11896,7059
,,,,7378,18195,11896,7059
,,,,7379,18195,11896,7059
,,,,7380,18195,11896,7059
,,,,7381,18195,11896,7059
,,,,7382,18195,11896,7059
,,,,7383,18195,11896,7059
,,,,7384,18195,11896,7059
,,,,7385,18195,11896,7059
,,,,7386,18195,11896,7059
,,,,7387,18195,11896,7059
,,,,7388,18195,11896,7059
,,,,7389,18195,11896,7059
,,,,7390,18195,11896,7059
,,,,7391,18195,11896,7059
,,,,7392,18195,11896,7059
,,,,7393,18195,11896,7059
,,,,7394,18195,11896,7059
,,,,7395,18195,11896,7059
,,,,7396,18195,11896,7059
,,,,7397,18195,11896,7059
,,,,7398,18195,11896,7059
,,,,7399,18195,11896,7059
,,,,7400,18195,11896,7059
,,,,7401,18195,11896,7059
,,,,7402,18195,11896,7059
,,,,7403,18195,11896,7059
,,,,7404,18195,11896,7059
,,,,7405,18195,11896,7059
,,,,7406,18195,11896,7059
,,,,7407,18195,11896,7059
,,,,7408,18195,11896,7059
,,,,7409,18195,11896,7059
,,,,7410,18195,11896,7059
,,,,7411,18195,11896,7059
,,,,7412,18195,11896,7059
,,,,7413,18195,11896,7059
,,,,7414,18195,11896,7059
,,,,7415,18195,11896,7059
,,,,7416,18195,11896,7059
,,,,7417,18195,11896,7059
,,,,7418,18195,11896,7059
,,,,7419,18195,11896,7059
,,,,7420,18195,11896,7059
,,,,7421,18195,11896,7059
,,,,7422,18195,11896,7059
,,,,7423,18195,11896,7059
,,,,7424,18195,11896,7059
,,,,7425,18195,11896,7059
,,,,7426,18195,11896,7059
,,,,7427,18195,11896,7059
,,,,7428,18195,11896,7059
,,,,7429,18195,11896,7059
,,,,7430,18195,11896,7059
,,,,7431,18195,11896,7059
,,,,7432,18195,11896,7059
,,,,7433,18195,11896,7059
,,,,7434,18195,11896,7059
,,,,7435,18195,11896,7059
,,,,7436,18195,11896,7059
,,,,7437,18195,11896,7059
,,,,7438,18195,11896,7059
,,,,7439,18195,11896,7059
,,,,7440,18195,11896,7059
,,,,7441,18195,11896,7059
,,,,7442,18195,11896,7059
,,,,7443,18195,11896,7059
,,,,7444,18195,11896,7059
,,,,7445,18195,11896,7059
,,,,7446,18195,11896,7059
,,,,7447,18195,11896,7059
,,,,7448,18195,11896,7059
,,,,7449,18195,11896,7059
,,,,7450,18195,11896,7059
,,,,7451,18195,11896,7059
,,,,7452,18195,11896,7059
,,,,7453,18195,11896,7059
,,,,7454,18195,11896,7059
,,,,7455,18195,11896,7059
,,,,7456,18195,11896,7059
,,,,7457,18195,11896,7059
,,,,7458,18195,11896,7059
,,,,7459,18195,11896,7059
,,,,7460,18195,11896,7059
,,,,7461,18195,11896,7059
,,,,7462,18195,11896,7059
,,,,7463,18195,11896,7059
,,,,7464,18195,11896,7059
,,,,7465,18195,11896,7059
,,,,7466,18195,11896,7059
,,,,7467,18195,11896,7059
,,,,7468,18195,11896,7059
,,,,7469,18195,11896,7059
,,,,7470,18195,11896,7059
,,,,7471,18195,11896,7059
,,,,7472,18195,11896,7059
,,,,7473,18195,11896,7059
,,,,7474,18195,11896,7059
,,,,7475,18195,11896,7059
,,,,7476,18195,11896,7059
,,,,7477,18195,11896,7059
,,,,7478,18195,11896,7059
,,,,7479,18195,11896,7059
,,,,7480,18195,11896,7059
,,,,7481,18195,11896,7059
,,,,7482,18195,11896,7059
,,,,7483,18195,11896,7059
,,,,7484,18195,11896,7059
,,,,7485,18195,11896,7059
,,,,7486,18195,11896,7059
,,,,7487,18195,11896,7059
,,,,7488,18195,11896,7059
,,,,7489,18195,11896,7059
,,,,7490,18195,11896,7059
,,,,7491,18195,11896,7059
,,,,7492,18195,11896,7059
,,,,7493,18195,11896,7059
,,,,7494,18195,11896,7059
,,,,7495,18195,11896,7059
,,,,7496,18195,11896,7059
,,,,7497,18195,11896,7059
,,,,7498,18195,11896,7059
,,,,7499,18195,11896,7059
,,,,7500,18195,11896,7059
,,,,7501,18195,11896,7059
,,,,7502,18195,11896,7059
,,,,7503,18195,11896,7059
,,,,7504,18195,11896,7059
,,,,7505,18195,11896,7059
,,,,7506,18195,11896,7059
,,,,7507,18195,11896,7059
,,,,7508,18195,11896,7059
,,,,7509,18195,11896,7059
,,,,7510,18195,11896,7059
,,,,7511,18195,11896,7059
,,,,7512,18195,11896,7059
,,,,7513,18195,11896,7059
,,,,7514,18195,11896,7059
,,,,7515,18195,11896,7059
,,,,7516,18195,11896,7059
,,,,7517,18195,11896,7059
,,,,7518,18195,11896,7059
,,,,7519,18195,11896,7059
,,,,7520,18195,11896,7059
,,,,7521,18195,11896,7059
,,,,7522,18195,11896,7059
,,,,7523,18195,11896,7059
,,,,7524,18195,11896,7059
,,,,7525,18195,11896,7059
,,,,7526,18195,11896,7059
,,,,7527,18195,11896,7059
,,,,7528,18195,11896,7059
,,,,7529,18195,11896,7059
,,,,7530,18195,11896,7059
,,,,7531,18195,11896,7059
,,,,7532,18195,11896,7059
,,,,7533,18195,11896,7059
,,,,7534,18195,11896,7059
,,,,7535,18195,11896,7059
,,,,7536,18195,11896,7059
,,,,7537,18195,11896,7059
,,,,7538,18195,11896,7059
,,,,7539,18195,11896,7059
,,,,7540,18195,11896,7059
,,,,7541,18195,11896,7059
,,,,7542,18195,11896,7059
,,,,7543,18195,11896,7059
,,,,7544,18195,11896,7059
,,,,7545,18195,11896,7059
,,,,7546,18195,11896,7059
,,,,7547,18195,11896,7059
,,,,7548,18195,11896,7059
,,,,7549,18195,11896,7059
,,,,7550,18195,11896,7059
,,,,7551,18195,11896,7059
,,,,7552,18195,11896,7059
,,,,7553,18195,11896,7059
,,,,7554,18195,11896,7059
,,,,7555,18195,11896,7059
,,,,7556,18195,11896,7059
,,,,7557,18195,11896,7059
,,,,7558,18195,11896,7059
,,,,7559,18195,11896,7059
,,,,7560,18195,11896,7059
,,,,7561,18195,11896,7059
,,,,7562,18195,11896,7059
,,,,7563,18195,11896,7059
,,,,7564,18195,11896,7059
,,,,7565,18195,11896,7059
,,,,7566,18195,11896,7059
,,,,7567,18195,11896,7059
,,,,7568,18195,11896,7059
,,,,7569,18195,11896,7059
,,,,7570,18195,11896,7059
,,,,7571,18195,11896,7059
,,,,7572,18195,11896,7059
,,,,7573,18195,11896,7059
,,,,7574,18195,11896,7059
,,,,7575,18195,11896,7059
,,,,7576,18195,11896,7059
,,,,7577,18195,11896,7059
,,,,7578,18195,11896,7059
,,,,7579,18195,11896,7059
,,,,7580,18195,11896,7059
,,,,7581,18195,11896,7059
,,,,7582,18195,11896,7059
,,,,7583,18195,11896,7059
,,,,7584,18195,11896,7059
,,,,7585,18195,11896,7059
,,,,7586,18195,11896,7059
,,,,7587,18195,11896,7059
,,,,7588,18195,11896,7059
,,,,7589,18195,11896,7059
,,,,7590,18195,11896,7059
,,,,7591,18195,11896,7059
,,,,7592,18195,11896,7059
,,,,7593,18195,11896,7059
,,,,7594,18195,11896,7059
,,,,7595,18195,11896,7059
,,,,7596,18195,11896,7059
,,,,7597,18195,11896,7059
,,,,7598,18195,11896,7059
,,,,7599,18195,11896,7059
,,,,7600,18195,11896,7059
,,,,7601,18195,11896,7059
,,,,7602,18195,11896,7059
,,,,7603,18195,11896,7059
,,,,7604,18195,11896,7059
,,,,7605,18195,11896,7059
,,,,7606,18195,11896,7059
,,,,7607,18195,11896,7059
,,,,7608,18195,11896,7059
,,,,7609,18195,11896,7059
,,,,7610,18195,11896,7059
,,,,7611,18195,11896,7059
,,,,7612,18195,11896,7059
,,,,7613,18195,11896,7059
,,,,7614,18195,11896,7059
,,,,7615,18195,11896,7059
,,,,7616,18195,11896,7059
,,,,7617,18195,11896,7059
,,,,7618,18195,11896,7059
,,,,7619,18195,11896,7059
,,,,7620,18195,11896,7059
,,,,7621,18195,11896,7059
,,,,7622,18195,11896,7059
,,,,7623,18195,11896,7059
,,,,7624,18195,11896,7059
,,,,7625,18195,11896,7059
,,,,7626,18195,11896,7059
,,,,7627,18195,11896,7059
,,,,7628,18195,11896,7059
,,,,7629,18195,11896,7059
,,,,7630,18195,11896,7059
,,,,7631,18195,11896,7059
,,,,7632,18195,11896,7059
,,,,7633,18195,11896,7059
,,,,7634,18195,11896,7059
,,,,7635,18195,11896,7059
,,,,7636,18195,11896,7059
,,,,7637,18195,11896,7059
,,,,7638,18195,11896,7059
,,,,7639,18195,11896,7059
,,,,7640,18195,11896,7059
,,,,7641,18195,11896,7059
,,,,7642,18195,11896,7059
,,,,7643,18195,11896,7059
,,,,7644,18195,11896,7059
,,,,7645,18195,11896,7059
,,,,7646,18195,11896,7059
,,,,7647,18195,11896,7059
,,,,7648,18195,11896,7059
,,,,7649,18195,11896,7059
,,,,7650,18195,11896,7059
,,,,7651,18195,11896,7059
,,,,7652,18195,11896,7059
,,,,7653,18195,11896,7059
,,,,7654,18195,11896,7059
,,,,7655,18195,11896,7059
,,,,7656,18195,11896,7059
,,,,7657,18195,11896,7059
,,,,7658,18195,11896,7059
,,,,7659,18195,11896,7059
,,,,7660,18195,11896,7059
,,,,7661,18195,11896,7059
,,,,7662,18195,11896,7059
,,,,7663,18195,11896,7059
,,,,7664,18195,11896,7059
,,,,7665,18195,11896,7059
,,,,7666,18195,11896,7059
,,,,7667,18195,11896,7059
,,,,7668,18195,11896,7059
,,,,7669,18195,11896,7059
,,,,7670,18195,11896,7059
,,,,7671,18195,11896,7059
,,,,7672,18195,11896,7059
,,,,7673,18195,11896,7059
,,,,7674,18195,11896,7059
,,,,7675,18195,11896,7059
,,,,7676,18195,11896,7059
,,,,7677,18195,11896,7059
,,,,7678,18195,11896,7059
,,,,7679,18195,11896,7059
,,,,7680,18195,11896,7059
,,,,7681,18195,11896,7059
,,,,7682,18195,11896,7059
,,,,7683,18195,11896,7059
,,,,7684,18195,11896,7059
,,,,7685,18195,11896,7059
,,,,7686,18195,11896,7059
,,,,7687,18195,11896,7059
,,,,7688,18195,11896,7059
,,,,7689,18195,11896,7059
,,,,7690,18195,11896,7059
,,,,7691,18195,11896,7059
,,,,7692,18195,11896,7059
,,,,7693,18195,11896,7059
,,,,7694,18195,11896,7059
,,,,7695,18195,11896,7059
,,,,7696,18195,11896,7059
,,,,7697,18195,11896,7059
,,,,7698,18195,11896,7059
,,,,7699,18195,11896,7059
,,,,7700,18195,11896,7059
,,,,7701,18195,11896,7059
,,,,7702,18195,11896,7059
,,,,7703,18195,11896,7059
,,,,7704,18195,11896,7059
,,,,7705,18195,11896,7059
,,,,7706,18195,11896,7059
,,,,7707,18195,11896,7059
,,,,7708,18195,11896,7059
,,,,7709,18195,11896,7059
,,,,7710,18195,11896,7059
,,,,7711,18195,11896,7059
,,,,7712,18195,11896,7059
,,,,7713,18195,11896,7059
,,,,7714,18195,11896,7059
,,,,7715,18195,11896,7059
,,,,7716,18195,11896,7059
,,,,7717,18195,11896,7059
,,,,7718,18195,11896,7059
,,,,7719,18195,11896,7059
,,,,7720,18195,11896,7059
,,,,7721,18195,11896,7059
,,,,7722,18195,11896,7059
,,,,7723,18195,11896,7059
,,,,7724,18195,11896,7059
,,,,7725,18195,11896,7059
,,,,7726,18195,11896,7059
,,,,7727,18195,11896,7059
,,,,7728,18195,11896,7059
,,,,7729,18195,11896,7059
,,,,7730,18195,11896,7059
,,,,7731,18195,11896,7059
,,,,7732,18195,11896,7059
,,,,7733,18195,11896,7059
,,,,7734,18195,11896,7059
,,,,7735,18195,11896,7059
,,,,7736,18195,11896,7059
,,,,7737,18195,11896,7059
,,,,7738,18195,11896,7059
,,,,7739,18195,11896,7059
,,,,7740,18195,11896,7059
,,,,7741,18195,11896,7059
,,,,7742,18195,11896,7059
,,,,7743,18195,11896,7059
,,,,7744,18195,11896,7059
,,,,7745,18195,11896,7059
,,,,7746,18195,11896,7059
,,,,7747,18195,11896,7059
,,,,7748,18195,11896,7059
,,,,7749,18195,11896,7059
,,,,7750,18195,11896,7059
,,,,7751,18195,11896,7059
,,,,7752,18195,11896,7059
,,,,7753,18195,11896,7059
,,,,7754,18195,11896,7059
,,,,7755,18195,11896,7059
,,,,7756,18195,11896,7059
,,,,7757,18195,11896,7059
,,,,7758,18195,11896,7059
,,,,7759,18195,11896,7059
,,,,7760,18195,11896,7059
,,,,7761,18195,11896,7059
,,,,7762,18195,11896,7059
,,,,7763,18195,11896,7059
,,,,7764,18195,11896,7059
,,,,7765,18195,11896,7059
,,,,7766,18195,11896,7059
,,,,7767,18195,11896,7059
,,,,7768,18195,11896,7059
,,,,7769,18195,11896,7059
,,,,7770,18195,11896,7059
,,,,7771,18195,11896,7059
,,,,7772,18195,11896,7059
,,,,7773,18195,11896,7059
,,,,7774,18195,11896,7059
,,,,7775,18195,11896,7059
,,,,7776,18195,11896,7059
,,,,7777,18195,11896,7059
,,,,7778,18195,11896,7059
,,,,7779,18195,11896,7059
,,,,7780,18195,11896,7059
,,,,7781,18195,11896,7059
,,,,7782,18195,11896,7059
,,,,7783,18195,11896,7059
,,,,7784,18195,11896,7059
,,,,7785,18195,11896,7059
,,,,7786,18195,11896,7059
,,,,7787,18195,11896,7059
,,,,7788,18195,11896,7059
,,,,7789,18195,11896,7059
,,,,7790,18195,11896,7059
,,,,7791,18195,11896,7059
,,,,7792,18195,11896,7059
,,,,7793,18195,11896,7059
,,,,7794,18195,11896,7059
,,,,7795,18195,11896,7059
,,,,7796,18195,11896,7059
,,,,7797,18195,11896,7059
,,,,7798,18195,11896,7059
,,,,7799,18195,11896,7059
,,,,7800,18195,11896,7059
,,,,7801,18195,11896,7059
,,,,7802,18195,11896,7059
,,,,7803,18195,11896,7059
,,,,7804,18195,11896,7059
,,,,7805,18195,11896,7059
,,,,7806,18195,11896,7059
,,,,7807,18195,11896,7059
,,,,7808,18195,11896,7059
,,,,7809,18195,11896,7059
,,,,7810,18195,11896,7059
,,,,7811,18195,11896,7059
,,,,7812,18195,11896,7059
,,,,7813,18195,11896,7059
,,,,7814,18195,11896,7059
,,,,7815,18195,11896,7059
,,,,7816,18195,11896,7059
,,,,7817,18195,11896,7059
,,,,7818,18195,11896,7059
,,,,7819,18195,11896,7059
,,,,7820,18195,11896,7059
,,,,7821,18195,11896,7059
,,,,7822,18195,11896,7059
,,,,7823,18195,11896,7059
,,,,7824,18195,11896,7059
,,,,7825,18195,11896,7059
,,,,7826,18195,11896,7059
,,,,7827,18195,11896,7059
,,,,7828,18195,11896,7059
,,,,7829,18195,11896,7059
,,,,7830,18195,11896,7059
,,,,7831,18195,11896,7059
,,,,7832,18195,11896,7059
,,,,7833,18195,11896,7059
,,,,7834,18195,11896,7059
,,,,7835,18195,11896,7059
,,,,7836,18195,11896,7059
,,,,7837,18195,11896,7059
,,,,7838,18195,11896,7059
,,,,7839,18195,11896,7059
,,,,7840,18195,11896,7059
,,,,7841,18195,11896,7059
,,,,7842,18195,11896,7059
,,,,7843,18195,11896,7059
,,,,7844,18195,11896,7059
,,,,7845,18195,11896,7059
,,,,7846,18195,11896,7059
,,,,7847,18195,11896,7059
,,,,7848,18195,11896,7059
,,,,7849,18195,11896,7059
,,,,7850,18195,11896,7059
,,,,7851,18195,11896,7059
,,,,7852,18195,11896,7059
,,,,7853,18195,11896,7059
,,,,7854,18195,11896,7059
,,,,7855,18195,11896,7059
,,,,7856,18195,11896,7059
,,,,7857,18195,11896,7059
,,,,7858,18195,11896,7059
,,,,7859,18195,11896,7059
,,,,7860,18195,11896,7059
,,,,7861,18195,11896,7059
,,,,7862,18195,11896,7059
,,,,7863,18195,11896,7059
,,,,7864,18195,11896,7059
,,,,7865,18195,11896,7059
,,,,7866,18195,11896,7059
,,,,7867,18195,11896,7059
,,,,7868,18195,11896,7059
,,,,7869,18195,11896,7059
,,,,7870,18195,11896,7059
,,,,7871,18195,11896,7059
,,,,7872,18195,11896,7059
,,,,7873,18195,11896,7059
,,,,7874,18195,11896,7059
,,,,7875,18195,11896,7059
,,,,7876,18195,11896,7059
