Global_conventional_jetfuel_price_per_mmbtu,Conventional_jetfuel_co2_per_mmbtu,Syn_jetfuel_co2_per_mmbtu,Bio_jetfuel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3
,,,,6930,59245,32396,33614
,,,,6931,59245,32396,33614
,,,,6932,59245,32396,33614
,,,,6933,59245,32396,33614
,,,,6934,59245,32396,33614
,,,,6935,59245,32396,33614
,,,,6936,59245,32396,33614
,,,,6937,59245,32396,33614
,,,,6938,59245,32396,33614
,,,,6939,59245,32396,33614
,,,,6940,59245,32396,33614
,,,,6941,59245,32396,33614
,,,,6942,59245,32396,33614
,,,,6943,59245,32396,33614
,,,,6944,59245,32396,33614
,,,,6945,59245,32396,33614
,,,,6946,59245,32396,33614
,,,,6947,59245,32396,33614
,,,,6948,59245,32396,33614
,,,,6949,59245,32396,33614
,,,,6950,59245,32396,33614
,,,,6951,59245,32396,33614
,,,,6952,59245,32396,33614
,,,,6953,59245,32396,33614
,,,,6954,59245,32396,33614
,,,,6955,59245,32396,33614
,,,,6956,59245,32396,33614
,,,,6957,59245,32396,33614
,,,,6958,59245,32396,33614
,,,,6959,59245,32396,33614
,,,,6960,59245,32396,33614
,,,,6961,59245,32396,33614
,,,,6962,59245,32396,33614
,,,,6963,59245,32396,33614
,,,,6964,59245,32396,33614
,,,,6965,59245,32396,33614
,,,,6966,59245,32396,33614
,,,,6967,59245,32396,33614
,,,,6968,59245,32396,33614
,,,,6969,59245,32396,33614
,,,,6970,59245,32396,33614
,,,,6971,59245,32396,33614
,,,,6972,59245,32396,33614
,,,,6973,59245,32396,33614
,,,,6974,59245,32396,33614
,,,,6975,59245,32396,33614
,,,,6976,59245,32396,33614
,,,,6977,59245,32396,33614
,,,,6978,59245,32396,33614
,,,,6979,59245,32396,33614
,,,,6980,59245,32396,33614
,,,,6981,59245,32396,33614
,,,,6982,59245,32396,33614
,,,,6983,59245,32396,33614
,,,,6984,59245,32396,33614
,,,,6985,59245,32396,33614
,,,,6986,59245,32396,33614
,,,,6987,59245,32396,33614
,,,,6988,59245,32396,33614
,,,,6989,59245,32396,33614
,,,,6990,59245,32396,33614
,,,,6991,59245,32396,33614
,,,,6992,59245,32396,33614
,,,,6993,59245,32396,33614
,,,,6994,59245,32396,33614
,,,,6995,59245,32396,33614
,,,,6996,59245,32396,33614
,,,,6997,59245,32396,33614
,,,,6998,59245,32396,33614
,,,,6999,59245,32396,33614
,,,,7000,59245,32396,33614
,,,,7001,59245,32396,33614
,,,,7002,59245,32396,33614
,,,,7003,59245,32396,33614
,,,,7004,59245,32396,33614
,,,,7005,59245,32396,33614
,,,,7006,59245,32396,33614
,,,,7007,59245,32396,33614
,,,,7008,59245,32396,33614
,,,,7009,59245,32396,33614
,,,,7010,59245,32396,33614
,,,,7011,59245,32396,33614
,,,,7012,59245,32396,33614
,,,,7013,59245,32396,33614
,,,,7014,59245,32396,33614
,,,,7015,59245,32396,33614
,,,,7016,59245,32396,33614
,,,,7017,59245,32396,33614
,,,,7018,59245,32396,33614
,,,,7019,59245,32396,33614
,,,,7020,59245,32396,33614
,,,,7021,59245,32396,33614
,,,,7022,59245,32396,33614
,,,,7023,59245,32396,33614
,,,,7024,59245,32396,33614
,,,,7025,59245,32396,33614
,,,,7026,59245,32396,33614
,,,,7027,59245,32396,33614
,,,,7028,59245,32396,33614
,,,,7029,59245,32396,33614
,,,,7030,59245,32396,33614
,,,,7031,59245,32396,33614
,,,,7032,59245,32396,33614
,,,,7033,59245,32396,33614
,,,,7034,59245,32396,33614
,,,,7035,59245,32396,33614
,,,,7036,59245,32396,33614
,,,,7037,59245,32396,33614
,,,,7038,59245,32396,33614
,,,,7039,59245,32396,33614
,,,,7040,59245,32396,33614
,,,,7041,59245,32396,33614
,,,,7042,59245,32396,33614
,,,,7043,59245,32396,33614
,,,,7044,59245,32396,33614
,,,,7045,59245,32396,33614
,,,,7046,59245,32396,33614
,,,,7047,59245,32396,33614
,,,,7048,59245,32396,33614
,,,,7049,59245,32396,33614
,,,,7050,59245,32396,33614
,,,,7051,59245,32396,33614
,,,,7052,59245,32396,33614
,,,,7053,59245,32396,33614
,,,,7054,59245,32396,33614
,,,,7055,59245,32396,33614
,,,,7056,59245,32396,33614
,,,,7057,59245,32396,33614
,,,,7058,59245,32396,33614
,,,,7059,59245,32396,33614
,,,,7060,59245,32396,33614
,,,,7061,59245,32396,33614
,,,,7062,59245,32396,33614
,,,,7063,59245,32396,33614
,,,,7064,59245,32396,33614
,,,,7065,59245,32396,33614
,,,,7066,59245,32396,33614
,,,,7067,59245,32396,33614
,,,,7068,59245,32396,33614
,,,,7069,59245,32396,33614
,,,,7070,59245,32396,33614
,,,,7071,59245,32396,33614
,,,,7072,59245,32396,33614
,,,,7073,59245,32396,33614
,,,,7074,59245,32396,33614
,,,,7075,59245,32396,33614
,,,,7076,59245,32396,33614
,,,,7077,59245,32396,33614
,,,,7078,59245,32396,33614
,,,,7079,59245,32396,33614
,,,,7080,59245,32396,33614
,,,,7081,59245,32396,33614
,,,,7082,59245,32396,33614
,,,,7083,59245,32396,33614
,,,,7084,59245,32396,33614
,,,,7085,59245,32396,33614
,,,,7086,59245,32396,33614
,,,,7087,59245,32396,33614
,,,,7088,59245,32396,33614
,,,,7089,59245,32396,33614
,,,,7090,59245,32396,33614
,,,,7091,59245,32396,33614
,,,,7092,59245,32396,33614
,,,,7093,59245,32396,33614
,,,,7094,59245,32396,33614
,,,,7095,59245,32396,33614
,,,,7096,59245,32396,33614
,,,,7097,59245,32396,33614
,,,,7098,59245,32396,33614
,,,,7099,59245,32396,33614
,,,,7100,59245,32396,33614
,,,,7101,59245,32396,33614
,,,,7102,59245,32396,33614
,,,,7103,59245,32396,33614
,,,,7104,59245,32396,33614
,,,,7105,59245,32396,33614
,,,,7106,59245,32396,33614
,,,,7107,59245,32396,33614
,,,,7108,59245,32396,33614
,,,,7109,59245,32396,33614
,,,,7110,59245,32396,33614
,,,,7111,59245,32396,33614
,,,,7112,59245,32396,33614
,,,,7113,59245,32396,33614
,,,,7114,59245,32396,33614
,,,,7115,59245,32396,33614
,,,,7116,59245,32396,33614
,,,,7117,59245,32396,33614
,,,,7118,59245,32396,33614
,,,,7119,59245,32396,33614
,,,,7120,59245,32396,33614
,,,,7121,59245,32396,33614
,,,,7122,59245,32396,33614
,,,,7123,59245,32396,33614
,,,,7124,59245,32396,33614
,,,,7125,59245,32396,33614
,,,,7126,59245,32396,33614
,,,,7127,59245,32396,33614
,,,,7128,59245,32396,33614
,,,,7129,59245,32396,33614
,,,,7130,59245,32396,33614
,,,,7131,59245,32396,33614
,,,,7132,59245,32396,33614
,,,,7133,59245,32396,33614
,,,,7134,59245,32396,33614
,,,,7135,59245,32396,33614
,,,,7136,59245,32396,33614
,,,,7137,59245,32396,33614
,,,,7138,59245,32396,33614
,,,,7139,59245,32396,33614
,,,,7140,59245,32396,33614
,,,,7141,59245,32396,33614
,,,,7142,59245,32396,33614
,,,,7143,59245,32396,33614
,,,,7144,59245,32396,33614
,,,,7145,59245,32396,33614
,,,,7146,59245,32396,33614
,,,,7147,59245,32396,33614
,,,,7148,59245,32396,33614
,,,,7149,59245,32396,33614
,,,,7150,59245,32396,33614
,,,,7151,59245,32396,33614
,,,,7152,59245,32396,33614
,,,,7153,59245,32396,33614
,,,,7154,59245,32396,33614
,,,,7155,59245,32396,33614
,,,,7156,59245,32396,33614
,,,,7157,59245,32396,33614
,,,,7158,59245,32396,33614
,,,,7159,59245,32396,33614
,,,,7160,59245,32396,33614
,,,,7161,59245,32396,33614
,,,,7162,59245,32396,33614
,,,,7163,59245,32396,33614
,,,,7164,59245,32396,33614
,,,,7165,59245,32396,33614
,,,,7166,59245,32396,33614
,,,,7167,59245,32396,33614
,,,,7168,59245,32396,33614
,,,,7169,59245,32396,33614
,,,,7170,59245,32396,33614
,,,,7171,59245,32396,33614
,,,,7172,59245,32396,33614
,,,,7173,59245,32396,33614
,,,,7174,59245,32396,33614
,,,,7175,59245,32396,33614
,,,,7176,59245,32396,33614
,,,,7177,59245,32396,33614
,,,,7178,59245,32396,33614
,,,,7179,59245,32396,33614
,,,,7180,59245,32396,33614
,,,,7181,59245,32396,33614
,,,,7182,59245,32396,33614
,,,,7183,59245,32396,33614
,,,,7184,59245,32396,33614
,,,,7185,59245,32396,33614
,,,,7186,59245,32396,33614
,,,,7187,59245,32396,33614
,,,,7188,59245,32396,33614
,,,,7189,59245,32396,33614
,,,,7190,59245,32396,33614
,,,,7191,59245,32396,33614
,,,,7192,59245,32396,33614
,,,,7193,59245,32396,33614
,,,,7194,59245,32396,33614
,,,,7195,59245,32396,33614
,,,,7196,59245,32396,33614
,,,,7197,59245,32396,33614
,,,,7198,59245,32396,33614
,,,,7199,59245,32396,33614
,,,,7200,59245,32396,33614
,,,,7201,59245,32396,33614
,,,,7202,59245,32396,33614
,,,,7203,59245,32396,33614
,,,,7204,59245,32396,33614
,,,,7205,59245,32396,33614
,,,,7206,59245,32396,33614
,,,,7207,59245,32396,33614
,,,,7208,59245,32396,33614
,,,,7209,59245,32396,33614
,,,,7210,59245,32396,33614
,,,,7211,59245,32396,33614
,,,,7212,59245,32396,33614
,,,,7213,59245,32396,33614
,,,,7214,59245,32396,33614
,,,,7215,59245,32396,33614
,,,,7216,59245,32396,33614
,,,,7217,59245,32396,33614
,,,,7218,59245,32396,33614
,,,,7219,59245,32396,33614
,,,,7220,59245,32396,33614
,,,,7221,59245,32396,33614
,,,,7222,59245,32396,33614
,,,,7223,59245,32396,33614
,,,,7224,59245,32396,33614
,,,,7225,59245,32396,33614
,,,,7226,59245,32396,33614
,,,,7227,59245,32396,33614
,,,,7228,59245,32396,33614
,,,,7229,59245,32396,33614
,,,,7230,59245,32396,33614
,,,,7231,59245,32396,33614
,,,,7232,59245,32396,33614
,,,,7233,59245,32396,33614
,,,,7234,59245,32396,33614
,,,,7235,59245,32396,33614
,,,,7236,59245,32396,33614
,,,,7237,59245,32396,33614
,,,,7238,59245,32396,33614
,,,,7239,59245,32396,33614
,,,,7240,59245,32396,33614
,,,,7241,59245,32396,33614
,,,,7242,59245,32396,33614
,,,,7243,59245,32396,33614
,,,,7244,59245,32396,33614
,,,,7245,59245,32396,33614
,,,,7246,59245,32396,33614
,,,,7247,59245,32396,33614
,,,,7248,59245,32396,33614
,,,,7249,59245,32396,33614
,,,,7250,59245,32396,33614
,,,,7251,59245,32396,33614
,,,,7252,59245,32396,33614
,,,,7253,59245,32396,33614
,,,,7254,59245,32396,33614
,,,,7255,59245,32396,33614
,,,,7256,59245,32396,33614
,,,,7257,59245,32396,33614
,,,,7258,59245,32396,33614
,,,,7259,59245,32396,33614
,,,,7260,59245,32396,33614
,,,,7261,59245,32396,33614
,,,,7262,59245,32396,33614
,,,,7263,59245,32396,33614
,,,,7264,59245,32396,33614
,,,,7265,59245,32396,33614
,,,,7266,59245,32396,33614
,,,,7267,59245,32396,33614
,,,,7268,59245,32396,33614
,,,,7269,59245,32396,33614
,,,,7270,59245,32396,33614
,,,,7271,59245,32396,33614
,,,,7272,59245,32396,33614
,,,,7273,59245,32396,33614
,,,,7274,59245,32396,33614
,,,,7275,59245,32396,33614
,,,,7276,59245,32396,33614
,,,,7277,59245,32396,33614
,,,,7278,59245,32396,33614
,,,,7279,59245,32396,33614
,,,,7280,59245,32396,33614
,,,,7281,59245,32396,33614
,,,,7282,59245,32396,33614
,,,,7283,59245,32396,33614
,,,,7284,59245,32396,33614
,,,,7285,59245,32396,33614
,,,,7286,59245,32396,33614
,,,,7287,59245,32396,33614
,,,,7288,59245,32396,33614
,,,,7289,59245,32396,33614
,,,,7290,59245,32396,33614
,,,,7291,59245,32396,33614
,,,,7292,59245,32396,33614
,,,,7293,59245,32396,33614
,,,,7294,59245,32396,33614
,,,,7295,59245,32396,33614
,,,,7296,59245,32396,33614
,,,,7297,59245,32396,33614
,,,,7298,59245,32396,33614
,,,,7299,59245,32396,33614
,,,,7300,59245,32396,33614
,,,,7301,59245,32396,33614
,,,,7302,59245,32396,33614
,,,,7303,59245,32396,33614
,,,,7304,59245,32396,33614
,,,,7305,59245,32396,33614
,,,,7306,59245,32396,33614
,,,,7307,59245,32396,33614
,,,,7308,59245,32396,33614
,,,,7309,59245,32396,33614
,,,,7310,59245,32396,33614
,,,,7311,59245,32396,33614
,,,,7312,59245,32396,33614
,,,,7313,59245,32396,33614
,,,,7314,59245,32396,33614
,,,,7315,59245,32396,33614
,,,,7316,59245,32396,33614
,,,,7317,59245,32396,33614
,,,,7318,59245,32396,33614
,,,,7319,59245,32396,33614
,,,,7320,59245,32396,33614
,,,,7321,59245,32396,33614
,,,,7322,59245,32396,33614
,,,,7323,59245,32396,33614
,,,,7324,59245,32396,33614
,,,,7325,59245,32396,33614
,,,,7326,59245,32396,33614
,,,,7327,59245,32396,33614
,,,,7328,59245,32396,33614
,,,,7329,59245,32396,33614
,,,,7330,59245,32396,33614
,,,,7331,59245,32396,33614
,,,,7332,59245,32396,33614
,,,,7333,59245,32396,33614
,,,,7334,59245,32396,33614
,,,,7335,59245,32396,33614
,,,,7336,59245,32396,33614
,,,,7337,59245,32396,33614
,,,,7338,59245,32396,33614
,,,,7339,59245,32396,33614
,,,,7340,59245,32396,33614
,,,,7341,59245,32396,33614
,,,,7342,59245,32396,33614
,,,,7343,59245,32396,33614
,,,,7344,59245,32396,33614
,,,,7345,59245,32396,33614
,,,,7346,59245,32396,33614
,,,,7347,59245,32396,33614
,,,,7348,59245,32396,33614
,,,,7349,59245,32396,33614
,,,,7350,59245,32396,33614
,,,,7351,59245,32396,33614
,,,,7352,59245,32396,33614
,,,,7353,59245,32396,33614
,,,,7354,59245,32396,33614
,,,,7355,59245,32396,33614
,,,,7356,59245,32396,33614
,,,,7357,59245,32396,33614
,,,,7358,59245,32396,33614
,,,,7359,59245,32396,33614
,,,,7360,59245,32396,33614
,,,,7361,59245,32396,33614
,,,,7362,59245,32396,33614
,,,,7363,59245,32396,33614
,,,,7364,59245,32396,33614
,,,,7365,59245,32396,33614
,,,,7366,59245,32396,33614
,,,,7367,59245,32396,33614
,,,,7368,59245,32396,33614
,,,,7369,59245,32396,33614
,,,,7370,59245,32396,33614
,,,,7371,59245,32396,33614
,,,,7372,59245,32396,33614
,,,,7373,59245,32396,33614
,,,,7374,59245,32396,33614
,,,,7375,59245,32396,33614
,,,,7376,59245,32396,33614
,,,,7377,59245,32396,33614
,,,,7378,59245,32396,33614
,,,,7379,59245,32396,33614
,,,,7380,59245,32396,33614
,,,,7381,59245,32396,33614
,,,,7382,59245,32396,33614
,,,,7383,59245,32396,33614
,,,,7384,59245,32396,33614
,,,,7385,59245,32396,33614
,,,,7386,59245,32396,33614
,,,,7387,59245,32396,33614
,,,,7388,59245,32396,33614
,,,,7389,59245,32396,33614
,,,,7390,59245,32396,33614
,,,,7391,59245,32396,33614
,,,,7392,59245,32396,33614
,,,,7393,59245,32396,33614
,,,,7394,59245,32396,33614
,,,,7395,59245,32396,33614
,,,,7396,59245,32396,33614
,,,,7397,59245,32396,33614
,,,,7398,59245,32396,33614
,,,,7399,59245,32396,33614
,,,,7400,59245,32396,33614
,,,,7401,59245,32396,33614
,,,,7402,59245,32396,33614
,,,,7403,59245,32396,33614
,,,,7404,59245,32396,33614
,,,,7405,59245,32396,33614
,,,,7406,59245,32396,33614
,,,,7407,59245,32396,33614
,,,,7408,59245,32396,33614
,,,,7409,59245,32396,33614
,,,,7410,59245,32396,33614
,,,,7411,59245,32396,33614
,,,,7412,59245,32396,33614
,,,,7413,59245,32396,33614
,,,,7414,59245,32396,33614
,,,,7415,59245,32396,33614
,,,,7416,59245,32396,33614
,,,,7417,59245,32396,33614
,,,,7418,59245,32396,33614
,,,,7419,59245,32396,33614
,,,,7420,59245,32396,33614
,,,,7421,59245,32396,33614
,,,,7422,59245,32396,33614
,,,,7423,59245,32396,33614
,,,,7424,59245,32396,33614
,,,,7425,59245,32396,33614
,,,,7426,59245,32396,33614
,,,,7427,59245,32396,33614
,,,,7428,59245,32396,33614
,,,,7429,59245,32396,33614
,,,,7430,59245,32396,33614
,,,,7431,59245,32396,33614
,,,,7432,59245,32396,33614
,,,,7433,59245,32396,33614
,,,,7434,59245,32396,33614
,,,,7435,59245,32396,33614
,,,,7436,59245,32396,33614
,,,,7437,59245,32396,33614
,,,,7438,59245,32396,33614
,,,,7439,59245,32396,33614
,,,,7440,59245,32396,33614
,,,,7441,59245,32396,33614
,,,,7442,59245,32396,33614
,,,,7443,59245,32396,33614
,,,,7444,59245,32396,33614
,,,,7445,59245,32396,33614
,,,,7446,59245,32396,33614
,,,,7447,59245,32396,33614
,,,,7448,59245,32396,33614
,,,,7449,59245,32396,33614
,,,,7450,59245,32396,33614
,,,,7451,59245,32396,33614
,,,,7452,59245,32396,33614
,,,,7453,59245,32396,33614
,,,,7454,59245,32396,33614
,,,,7455,59245,32396,33614
,,,,7456,59245,32396,33614
,,,,7457,59245,32396,33614
,,,,7458,59245,32396,33614
,,,,7459,59245,32396,33614
,,,,7460,59245,32396,33614
,,,,7461,59245,32396,33614
,,,,7462,59245,32396,33614
,,,,7463,59245,32396,33614
,,,,7464,59245,32396,33614
,,,,7465,59245,32396,33614
,,,,7466,59245,32396,33614
,,,,7467,59245,32396,33614
,,,,7468,59245,32396,33614
,,,,7469,59245,32396,33614
,,,,7470,59245,32396,33614
,,,,7471,59245,32396,33614
,,,,7472,59245,32396,33614
,,,,7473,59245,32396,33614
,,,,7474,59245,32396,33614
,,,,7475,59245,32396,33614
,,,,7476,59245,32396,33614
,,,,7477,59245,32396,33614
,,,,7478,59245,32396,33614
,,,,7479,59245,32396,33614
,,,,7480,59245,32396,33614
,,,,7481,59245,32396,33614
,,,,7482,59245,32396,33614
,,,,7483,59245,32396,33614
,,,,7484,59245,32396,33614
,,,,7485,59245,32396,33614
,,,,7486,59245,32396,33614
,,,,7487,59245,32396,33614
,,,,7488,59245,32396,33614
,,,,7489,59245,32396,33614
,,,,7490,59245,32396,33614
,,,,7491,59245,32396,33614
,,,,7492,59245,32396,33614
,,,,7493,59245,32396,33614
,,,,7494,59245,32396,33614
,,,,7495,59245,32396,33614
,,,,7496,59245,32396,33614
,,,,7497,59245,32396,33614
,,,,7498,59245,32396,33614
,,,,7499,59245,32396,33614
,,,,7500,59245,32396,33614
,,,,7501,59245,32396,33614
,,,,7502,59245,32396,33614
,,,,7503,59245,32396,33614
,,,,7504,59245,32396,33614
,,,,7505,59245,32396,33614
,,,,7506,59245,32396,33614
,,,,7507,59245,32396,33614
,,,,7508,59245,32396,33614
,,,,7509,59245,32396,33614
,,,,7510,59245,32396,33614
,,,,7511,59245,32396,33614
,,,,7512,59245,32396,33614
,,,,7513,59245,32396,33614
,,,,7514,59245,32396,33614
,,,,7515,59245,32396,33614
,,,,7516,59245,32396,33614
,,,,7517,59245,32396,33614
,,,,7518,59245,32396,33614
,,,,7519,59245,32396,33614
,,,,7520,59245,32396,33614
,,,,7521,59245,32396,33614
,,,,7522,59245,32396,33614
,,,,7523,59245,32396,33614
,,,,7524,59245,32396,33614
,,,,7525,59245,32396,33614
,,,,7526,59245,32396,33614
,,,,7527,59245,32396,33614
,,,,7528,59245,32396,33614
,,,,7529,59245,32396,33614
,,,,7530,59245,32396,33614
,,,,7531,59245,32396,33614
,,,,7532,59245,32396,33614
,,,,7533,59245,32396,33614
,,,,7534,59245,32396,33614
,,,,7535,59245,32396,33614
,,,,7536,59245,32396,33614
,,,,7537,59245,32396,33614
,,,,7538,59245,32396,33614
,,,,7539,59245,32396,33614
,,,,7540,59245,32396,33614
,,,,7541,59245,32396,33614
,,,,7542,59245,32396,33614
,,,,7543,59245,32396,33614
,,,,7544,59245,32396,33614
,,,,7545,59245,32396,33614
,,,,7546,59245,32396,33614
,,,,7547,59245,32396,33614
,,,,7548,59245,32396,33614
,,,,7549,59245,32396,33614
,,,,7550,59245,32396,33614
,,,,7551,59245,32396,33614
,,,,7552,59245,32396,33614
,,,,7553,59245,32396,33614
,,,,7554,59245,32396,33614
,,,,7555,59245,32396,33614
,,,,7556,59245,32396,33614
,,,,7557,59245,32396,33614
,,,,7558,59245,32396,33614
,,,,7559,59245,32396,33614
,,,,7560,59245,32396,33614
,,,,7561,59245,32396,33614
,,,,7562,59245,32396,33614
,,,,7563,59245,32396,33614
,,,,7564,59245,32396,33614
,,,,7565,59245,32396,33614
,,,,7566,59245,32396,33614
,,,,7567,59245,32396,33614
,,,,7568,59245,32396,33614
,,,,7569,59245,32396,33614
,,,,7570,59245,32396,33614
,,,,7571,59245,32396,33614
,,,,7572,59245,32396,33614
,,,,7573,59245,32396,33614
,,,,7574,59245,32396,33614
,,,,7575,59245,32396,33614
,,,,7576,59245,32396,33614
,,,,7577,59245,32396,33614
,,,,7578,59245,32396,33614
,,,,7579,59245,32396,33614
,,,,7580,59245,32396,33614
,,,,7581,59245,32396,33614
,,,,7582,59245,32396,33614
,,,,7583,59245,32396,33614
,,,,7584,59245,32396,33614
,,,,7585,59245,32396,33614
,,,,7586,59245,32396,33614
,,,,7587,59245,32396,33614
,,,,7588,59245,32396,33614
,,,,7589,59245,32396,33614
,,,,7590,59245,32396,33614
,,,,7591,59245,32396,33614
,,,,7592,59245,32396,33614
,,,,7593,59245,32396,33614
,,,,7594,59245,32396,33614
,,,,7595,59245,32396,33614
,,,,7596,59245,32396,33614
,,,,7597,59245,32396,33614
,,,,7598,59245,32396,33614
,,,,7599,59245,32396,33614
,,,,7600,59245,32396,33614
,,,,7601,59245,32396,33614
,,,,7602,59245,32396,33614
,,,,7603,59245,32396,33614
,,,,7604,59245,32396,33614
,,,,7605,59245,32396,33614
,,,,7606,59245,32396,33614
,,,,7607,59245,32396,33614
,,,,7608,59245,32396,33614
,,,,7609,59245,32396,33614
,,,,7610,59245,32396,33614
,,,,7611,59245,32396,33614
,,,,7612,59245,32396,33614
,,,,7613,59245,32396,33614
,,,,7614,59245,32396,33614
,,,,7615,59245,32396,33614
,,,,7616,59245,32396,33614
,,,,7617,59245,32396,33614
,,,,7618,59245,32396,33614
,,,,7619,59245,32396,33614
,,,,7620,59245,32396,33614
,,,,7621,59245,32396,33614
,,,,7622,59245,32396,33614
,,,,7623,59245,32396,33614
,,,,7624,59245,32396,33614
,,,,7625,59245,32396,33614
,,,,7626,59245,32396,33614
,,,,7627,59245,32396,33614
,,,,7628,59245,32396,33614
,,,,7629,59245,32396,33614
,,,,7630,59245,32396,33614
,,,,7631,59245,32396,33614
,,,,7632,59245,32396,33614
,,,,7633,59245,32396,33614
,,,,7634,59245,32396,33614
,,,,7635,59245,32396,33614
,,,,7636,59245,32396,33614
,,,,7637,59245,32396,33614
,,,,7638,59245,32396,33614
,,,,7639,59245,32396,33614
,,,,7640,59245,32396,33614
,,,,7641,59245,32396,33614
,,,,7642,59245,32396,33614
,,,,7643,59245,32396,33614
,,,,7644,59245,32396,33614
,,,,7645,59245,32396,33614
,,,,7646,59245,32396,33614
,,,,7647,59245,32396,33614
,,,,7648,59245,32396,33614
,,,,7649,59245,32396,33614
,,,,7650,59245,32396,33614
,,,,7651,59245,32396,33614
,,,,7652,59245,32396,33614
,,,,7653,59245,32396,33614
,,,,7654,59245,32396,33614
,,,,7655,59245,32396,33614
,,,,7656,59245,32396,33614
,,,,7657,59245,32396,33614
,,,,7658,59245,32396,33614
,,,,7659,59245,32396,33614
,,,,7660,59245,32396,33614
,,,,7661,59245,32396,33614
,,,,7662,59245,32396,33614
,,,,7663,59245,32396,33614
,,,,7664,59245,32396,33614
,,,,7665,59245,32396,33614
,,,,7666,59245,32396,33614
,,,,7667,59245,32396,33614
,,,,7668,59245,32396,33614
,,,,7669,59245,32396,33614
,,,,7670,59245,32396,33614
,,,,7671,59245,32396,33614
,,,,7672,59245,32396,33614
,,,,7673,59245,32396,33614
,,,,7674,59245,32396,33614
,,,,7675,59245,32396,33614
,,,,7676,59245,32396,33614
,,,,7677,59245,32396,33614
,,,,7678,59245,32396,33614
,,,,7679,59245,32396,33614
,,,,7680,59245,32396,33614
,,,,7681,59245,32396,33614
,,,,7682,59245,32396,33614
,,,,7683,59245,32396,33614
,,,,7684,59245,32396,33614
,,,,7685,59245,32396,33614
,,,,7686,59245,32396,33614
,,,,7687,59245,32396,33614
,,,,7688,59245,32396,33614
,,,,7689,59245,32396,33614
,,,,7690,59245,32396,33614
,,,,7691,59245,32396,33614
,,,,7692,59245,32396,33614
,,,,7693,59245,32396,33614
,,,,7694,59245,32396,33614
,,,,7695,59245,32396,33614
,,,,7696,59245,32396,33614
,,,,7697,59245,32396,33614
,,,,7698,59245,32396,33614
,,,,7699,59245,32396,33614
,,,,7700,59245,32396,33614
,,,,7701,59245,32396,33614
,,,,7702,59245,32396,33614
,,,,7703,59245,32396,33614
,,,,7704,59245,32396,33614
,,,,7705,59245,32396,33614
,,,,7706,59245,32396,33614
,,,,7707,59245,32396,33614
,,,,7708,59245,32396,33614
,,,,7709,59245,32396,33614
,,,,7710,59245,32396,33614
,,,,7711,59245,32396,33614
,,,,7712,59245,32396,33614
,,,,7713,59245,32396,33614
,,,,7714,59245,32396,33614
,,,,7715,59245,32396,33614
,,,,7716,59245,32396,33614
,,,,7717,59245,32396,33614
,,,,7718,59245,32396,33614
,,,,7719,59245,32396,33614
,,,,7720,59245,32396,33614
,,,,7721,59245,32396,33614
,,,,7722,59245,32396,33614
,,,,7723,59245,32396,33614
,,,,7724,59245,32396,33614
,,,,7725,59245,32396,33614
,,,,7726,59245,32396,33614
,,,,7727,59245,32396,33614
,,,,7728,59245,32396,33614
,,,,7729,59245,32396,33614
,,,,7730,59245,32396,33614
,,,,7731,59245,32396,33614
,,,,7732,59245,32396,33614
,,,,7733,59245,32396,33614
,,,,7734,59245,32396,33614
,,,,7735,59245,32396,33614
,,,,7736,59245,32396,33614
,,,,7737,59245,32396,33614
,,,,7738,59245,32396,33614
,,,,7739,59245,32396,33614
,,,,7740,59245,32396,33614
,,,,7741,59245,32396,33614
,,,,7742,59245,32396,33614
,,,,7743,59245,32396,33614
,,,,7744,59245,32396,33614
,,,,7745,59245,32396,33614
,,,,7746,59245,32396,33614
,,,,7747,59245,32396,33614
,,,,7748,59245,32396,33614
,,,,7749,59245,32396,33614
,,,,7750,59245,32396,33614
,,,,7751,59245,32396,33614
,,,,7752,59245,32396,33614
,,,,7753,59245,32396,33614
,,,,7754,59245,32396,33614
,,,,7755,59245,32396,33614
,,,,7756,59245,32396,33614
,,,,7757,59245,32396,33614
,,,,7758,59245,32396,33614
,,,,7759,59245,32396,33614
,,,,7760,59245,32396,33614
,,,,7761,59245,32396,33614
,,,,7762,59245,32396,33614
,,,,7763,59245,32396,33614
,,,,7764,59245,32396,33614
,,,,7765,59245,32396,33614
,,,,7766,59245,32396,33614
,,,,7767,59245,32396,33614
,,,,7768,59245,32396,33614
,,,,7769,59245,32396,33614
,,,,7770,59245,32396,33614
,,,,7771,59245,32396,33614
,,,,7772,59245,32396,33614
,,,,7773,59245,32396,33614
,,,,7774,59245,32396,33614
,,,,7775,59245,32396,33614
,,,,7776,59245,32396,33614
,,,,7777,59245,32396,33614
,,,,7778,59245,32396,33614
,,,,7779,59245,32396,33614
,,,,7780,59245,32396,33614
,,,,7781,59245,32396,33614
,,,,7782,59245,32396,33614
,,,,7783,59245,32396,33614
,,,,7784,59245,32396,33614
,,,,7785,59245,32396,33614
,,,,7786,59245,32396,33614
,,,,7787,59245,32396,33614
,,,,7788,59245,32396,33614
,,,,7789,59245,32396,33614
,,,,7790,59245,32396,33614
,,,,7791,59245,32396,33614
,,,,7792,59245,32396,33614
,,,,7793,59245,32396,33614
,,,,7794,59245,32396,33614
,,,,7795,59245,32396,33614
