Conventional_ng_co2_per_mmbtu,Syn_ng_co2_per_mmbtu,Bio_ng_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3
,,,986,51899,38971,19417
,,,987,51899,38971,19417
,,,988,51899,38971,19417
,,,989,51899,38971,19417
,,,990,51899,38971,19417
,,,991,51899,38971,19417
,,,992,51899,38971,19417
,,,993,51899,38971,19417
,,,994,51899,38971,19417
,,,995,51899,38971,19417
,,,996,51899,38971,19417
,,,997,51899,38971,19417
,,,998,51899,38971,19417
,,,999,51899,38971,19417
,,,1000,51899,38971,19417
,,,1001,51899,38971,19417
,,,1002,51899,38971,19417
,,,1003,51899,38971,19417
,,,1004,51899,38971,19417
,,,1005,51899,38971,19417
,,,1006,51899,38971,19417
,,,1007,51899,38971,19417
,,,1008,51899,38971,19417
,,,1009,51899,38971,19417
,,,1010,51899,38971,19417
,,,1011,51899,38971,19417
,,,1012,51899,38971,19417
,,,1013,51899,38971,19417
,,,1014,51899,38971,19417
,,,1015,51899,38971,19417
,,,1016,51899,38971,19417
,,,1017,51899,38971,19417
,,,1018,51899,38971,19417
,,,1019,51899,38971,19417
,,,1020,51899,38971,19417
,,,1021,51899,38971,19417
,,,1022,51899,38971,19417
,,,1023,51899,38971,19417
,,,1024,51899,38971,19417
,,,1025,51899,38971,19417
,,,1026,51899,38971,19417
,,,1027,51899,38971,19417
,,,1028,51899,38971,19417
,,,1029,51899,38971,19417
,,,1030,51899,38971,19417
,,,1031,51899,38971,19417
,,,1032,51899,38971,19417
,,,1033,51899,38971,19417
,,,1034,51899,38971,19417
,,,1035,51899,38971,19417
,,,1036,51899,38971,19417
,,,1037,51899,38971,19417
,,,1038,51899,38971,19417
,,,1039,51899,38971,19417
,,,1040,51899,38971,19417
,,,1041,51899,38971,19417
,,,1042,51899,38971,19417
,,,1043,51899,38971,19417
,,,1044,51899,38971,19417
,,,1045,51899,38971,19417
,,,1046,51899,38971,19417
,,,1047,51899,38971,19417
,,,1048,51899,38971,19417
,,,1049,51899,38971,19417
,,,1050,51899,38971,19417
,,,1051,51899,38971,19417
,,,1052,51899,38971,19417
,,,1053,51899,38971,19417
,,,1054,51899,38971,19417
,,,1055,51899,38971,19417
,,,1056,51899,38971,19417
,,,1057,51899,38971,19417
,,,1058,51899,38971,19417
,,,1059,51899,38971,19417
,,,1060,51899,38971,19417
,,,1061,51899,38971,19417
,,,1062,51899,38971,19417
,,,1063,51899,38971,19417
,,,1064,51899,38971,19417
,,,1065,51899,38971,19417
,,,1066,51899,38971,19417
,,,1067,51899,38971,19417
,,,1068,51899,38971,19417
,,,1069,51899,38971,19417
,,,1070,51899,38971,19417
,,,1071,51899,38971,19417
,,,1072,51899,38971,19417
,,,1073,51899,38971,19417
,,,1074,51899,38971,19417
,,,1075,51899,38971,19417
,,,1076,51899,38971,19417
,,,1077,51899,38971,19417
,,,1078,51899,38971,19417
,,,1079,51899,38971,19417
,,,1080,51899,38971,19417
,,,1081,51899,38971,19417
,,,1082,51899,38971,19417
,,,1083,51899,38971,19417
,,,1084,51899,38971,19417
,,,1085,51899,38971,19417
,,,1086,51899,38971,19417
,,,1087,51899,38971,19417
,,,1088,51899,38971,19417
,,,1089,51899,38971,19417
,,,1090,51899,38971,19417
,,,1091,51899,38971,19417
,,,1092,51899,38971,19417
,,,1093,51899,38971,19417
,,,1094,51899,38971,19417
,,,1095,51899,38971,19417
,,,1096,51899,38971,19417
,,,1097,51899,38971,19417
,,,1098,51899,38971,19417
,,,1099,51899,38971,19417
,,,1100,51899,38971,19417
,,,1101,51899,38971,19417
,,,1102,51899,38971,19417
,,,1103,51899,38971,19417
,,,1104,51899,38971,19417
,,,1105,51899,38971,19417
,,,1106,51899,38971,19417
,,,1107,51899,38971,19417
,,,1108,51899,38971,19417
,,,1109,51899,38971,19417
,,,1110,51899,38971,19417
,,,1111,51899,38971,19417
,,,1112,51899,38971,19417
,,,1113,51899,38971,19417
,,,1114,51899,38971,19417
,,,1115,51899,38971,19417
,,,1116,51899,38971,19417
,,,1117,51899,38971,19417
,,,1118,51899,38971,19417
,,,1119,51899,38971,19417
,,,1120,51899,38971,19417
,,,1121,51899,38971,19417
,,,1122,51899,38971,19417
,,,1123,51899,38971,19417
,,,1124,51899,38971,19417
,,,1125,51899,38971,19417
,,,1126,51899,38971,19417
,,,1127,51899,38971,19417
,,,1128,51899,38971,19417
,,,1129,51899,38971,19417
,,,1130,51899,38971,19417
,,,1131,51899,38971,19417
,,,1132,51899,38971,19417
,,,1133,51899,38971,19417
,,,1134,51899,38971,19417
,,,1135,51899,38971,19417
,,,1136,51899,38971,19417
,,,1137,51899,38971,19417
,,,1138,51899,38971,19417
,,,1139,51899,38971,19417
,,,1140,51899,38971,19417
,,,1141,51899,38971,19417
,,,1142,51899,38971,19417
,,,1143,51899,38971,19417
,,,1144,51899,38971,19417
,,,1145,51899,38971,19417
,,,1146,51899,38971,19417
,,,1147,51899,38971,19417
,,,1148,51899,38971,19417
,,,1149,51899,38971,19417
,,,1150,51899,38971,19417
,,,1151,51899,38971,19417
,,,1152,51899,38971,19417
,,,1153,51899,38971,19417
,,,1154,51899,38971,19417
,,,1155,51899,38971,19417
,,,1156,51899,38971,19417
,,,1157,51899,38971,19417
,,,1158,51899,38971,19417
,,,1159,51899,38971,19417
,,,1160,51899,38971,19417
,,,1161,51899,38971,19417
,,,1162,51899,38971,19417
,,,1163,51899,38971,19417
,,,1164,51899,38971,19417
,,,1165,51899,38971,19417
,,,1166,51899,38971,19417
,,,1167,51899,38971,19417
,,,1168,51899,38971,19417
,,,1169,51899,38971,19417
,,,1170,51899,38971,19417
,,,1171,51899,38971,19417
,,,1172,51899,38971,19417
,,,1173,51899,38971,19417
,,,1174,51899,38971,19417
,,,1175,51899,38971,19417
,,,1176,51899,38971,19417
,,,1177,51899,38971,19417
,,,1178,51899,38971,19417
,,,1179,51899,38971,19417
,,,1180,51899,38971,19417
,,,1181,51899,38971,19417
,,,1182,51899,38971,19417
,,,1183,51899,38971,19417
,,,1184,51899,38971,19417
,,,1185,51899,38971,19417
,,,1186,51899,38971,19417
,,,1187,51899,38971,19417
,,,1188,51899,38971,19417
,,,1189,51899,38971,19417
,,,1190,51899,38971,19417
,,,1191,51899,38971,19417
,,,1192,51899,38971,19417
,,,1193,51899,38971,19417
,,,1194,51899,38971,19417
,,,1195,51899,38971,19417
,,,1196,51899,38971,19417
,,,1197,51899,38971,19417
,,,1198,51899,38971,19417
,,,1199,51899,38971,19417
,,,1200,51899,38971,19417
,,,1201,51899,38971,19417
,,,1202,51899,38971,19417
,,,1203,51899,38971,19417
,,,1204,51899,38971,19417
,,,1205,51899,38971,19417
,,,1206,51899,38971,19417
,,,1207,51899,38971,19417
,,,1208,51899,38971,19417
,,,1209,51899,38971,19417
,,,1210,51899,38971,19417
,,,1211,51899,38971,19417
,,,1212,51899,38971,19417
,,,1213,51899,38971,19417
,,,1214,51899,38971,19417
,,,1215,51899,38971,19417
,,,1216,51899,38971,19417
,,,1217,51899,38971,19417
,,,1218,51899,38971,19417
,,,1219,51899,38971,19417
,,,1220,51899,38971,19417
,,,1221,51899,38971,19417
,,,1222,51899,38971,19417
,,,1223,51899,38971,19417
,,,1224,51899,38971,19417
,,,1225,51899,38971,19417
,,,1226,51899,38971,19417
,,,1227,51899,38971,19417
,,,1228,51899,38971,19417
,,,1229,51899,38971,19417
,,,1230,51899,38971,19417
,,,1231,51899,38971,19417
,,,1232,51899,38971,19417
,,,1233,51899,38971,19417
,,,1234,51899,38971,19417
,,,1235,51899,38971,19417
,,,1236,51899,38971,19417
,,,1237,51899,38971,19417
,,,1238,51899,38971,19417
,,,1239,51899,38971,19417
,,,1240,51899,38971,19417
,,,1241,51899,38971,19417
,,,1242,51899,38971,19417
,,,1243,51899,38971,19417
,,,1244,51899,38971,19417
,,,1245,51899,38971,19417
,,,1246,51899,38971,19417
,,,1247,51899,38971,19417
,,,1248,51899,38971,19417
,,,1249,51899,38971,19417
,,,1250,51899,38971,19417
,,,1251,51899,38971,19417
,,,1252,51899,38971,19417
,,,1253,51899,38971,19417
,,,1254,51899,38971,19417
,,,1255,51899,38971,19417
,,,1256,51899,38971,19417
,,,1257,51899,38971,19417
,,,1258,51899,38971,19417
,,,1259,51899,38971,19417
,,,1260,51899,38971,19417
,,,1261,51899,38971,19417
,,,1262,51899,38971,19417
,,,1263,51899,38971,19417
,,,1264,51899,38971,19417
,,,1265,51899,38971,19417
,,,1266,51899,38971,19417
,,,1267,51899,38971,19417
,,,1268,51899,38971,19417
,,,1269,51899,38971,19417
,,,1270,51899,38971,19417
,,,1271,51899,38971,19417
,,,1272,51899,38971,19417
,,,1273,51899,38971,19417
,,,1274,51899,38971,19417
,,,1275,51899,38971,19417
,,,1276,51899,38971,19417
,,,1277,51899,38971,19417
,,,1278,51899,38971,19417
,,,1279,51899,38971,19417
,,,1280,51899,38971,19417
,,,1281,51899,38971,19417
,,,1282,51899,38971,19417
,,,1283,51899,38971,19417
,,,1284,51899,38971,19417
,,,1285,51899,38971,19417
,,,1286,51899,38971,19417
,,,1287,51899,38971,19417
,,,1288,51899,38971,19417
,,,1289,51899,38971,19417
,,,1290,51899,38971,19417
,,,1291,51899,38971,19417
,,,1292,51899,38971,19417
,,,1293,51899,38971,19417
,,,1294,51899,38971,19417
,,,1295,51899,38971,19417
,,,1296,51899,38971,19417
,,,1297,51899,38971,19417
,,,1298,51899,38971,19417
,,,1299,51899,38971,19417
,,,1300,51899,38971,19417
,,,1301,51899,38971,19417
,,,1302,51899,38971,19417
,,,1303,51899,38971,19417
,,,1304,51899,38971,19417
,,,1305,51899,38971,19417
,,,1306,51899,38971,19417
,,,1307,51899,38971,19417
,,,1308,51899,38971,19417
,,,1309,51899,38971,19417
,,,1310,51899,38971,19417
,,,1311,51899,38971,19417
,,,1312,51899,38971,19417
,,,1313,51899,38971,19417
,,,1314,51899,38971,19417
,,,1315,51899,38971,19417
,,,1316,51899,38971,19417
,,,1317,51899,38971,19417
,,,1318,51899,38971,19417
,,,1319,51899,38971,19417
,,,1320,51899,38971,19417
,,,1321,51899,38971,19417
,,,1322,51899,38971,19417
,,,1323,51899,38971,19417
,,,1324,51899,38971,19417
,,,1325,51899,38971,19417
,,,1326,51899,38971,19417
,,,1327,51899,38971,19417
,,,1328,51899,38971,19417
,,,1329,51899,38971,19417
,,,1330,51899,38971,19417
,,,1331,51899,38971,19417
,,,1332,51899,38971,19417
,,,1333,51899,38971,19417
,,,1334,51899,38971,19417
,,,1335,51899,38971,19417
,,,1336,51899,38971,19417
,,,1337,51899,38971,19417
,,,1338,51899,38971,19417
,,,1339,51899,38971,19417
,,,1340,51899,38971,19417
,,,1341,51899,38971,19417
,,,1342,51899,38971,19417
,,,1343,51899,38971,19417
,,,1344,51899,38971,19417
,,,1345,51899,38971,19417
,,,1346,51899,38971,19417
,,,1347,51899,38971,19417
,,,1348,51899,38971,19417
,,,1349,51899,38971,19417
,,,1350,51899,38971,19417
,,,1351,51899,38971,19417
,,,1352,51899,38971,19417
,,,1353,51899,38971,19417
,,,1354,51899,38971,19417
,,,1355,51899,38971,19417
,,,1356,51899,38971,19417
,,,1357,51899,38971,19417
,,,1358,51899,38971,19417
,,,1359,51899,38971,19417
,,,1360,51899,38971,19417
,,,1361,51899,38971,19417
,,,1362,51899,38971,19417
,,,1363,51899,38971,19417
,,,1364,51899,38971,19417
,,,1365,51899,38971,19417
,,,1366,51899,38971,19417
,,,1367,51899,38971,19417
,,,1368,51899,38971,19417
,,,1369,51899,38971,19417
,,,1370,51899,38971,19417
,,,1371,51899,38971,19417
,,,1372,51899,38971,19417
,,,1373,51899,38971,19417
,,,1374,51899,38971,19417
,,,1375,51899,38971,19417
,,,1376,51899,38971,19417
,,,1377,51899,38971,19417
,,,1378,51899,38971,19417
,,,1379,51899,38971,19417
,,,1380,51899,38971,19417
,,,1381,51899,38971,19417
,,,1382,51899,38971,19417
,,,1383,51899,38971,19417
,,,1384,51899,38971,19417
,,,1385,51899,38971,19417
,,,1386,51899,38971,19417
,,,1387,51899,38971,19417
,,,1388,51899,38971,19417
,,,1389,51899,38971,19417
,,,1390,51899,38971,19417
,,,1391,51899,38971,19417
,,,1392,51899,38971,19417
,,,1393,51899,38971,19417
,,,1394,51899,38971,19417
,,,1395,51899,38971,19417
,,,1396,51899,38971,19417
,,,1397,51899,38971,19417
,,,1398,51899,38971,19417
,,,1399,51899,38971,19417
,,,1400,51899,38971,19417
,,,1401,51899,38971,19417
,,,1402,51899,38971,19417
,,,1403,51899,38971,19417
,,,1404,51899,38971,19417
,,,1405,51899,38971,19417
,,,1406,51899,38971,19417
,,,1407,51899,38971,19417
,,,1408,51899,38971,19417
,,,1409,51899,38971,19417
,,,1410,51899,38971,19417
,,,1411,51899,38971,19417
,,,1412,51899,38971,19417
,,,1413,51899,38971,19417
,,,1414,51899,38971,19417
,,,1415,51899,38971,19417
,,,1416,51899,38971,19417
,,,1417,51899,38971,19417
,,,1418,51899,38971,19417
,,,1419,51899,38971,19417
,,,1420,51899,38971,19417
,,,1421,51899,38971,19417
,,,1422,51899,38971,19417
,,,1423,51899,38971,19417
,,,1424,51899,38971,19417
,,,1425,51899,38971,19417
,,,1426,51899,38971,19417
,,,1427,51899,38971,19417
,,,1428,51899,38971,19417
,,,1429,51899,38971,19417
,,,1430,51899,38971,19417
,,,1431,51899,38971,19417
,,,1432,51899,38971,19417
,,,1433,51899,38971,19417
,,,1434,51899,38971,19417
,,,1435,51899,38971,19417
,,,1436,51899,38971,19417
,,,1437,51899,38971,19417
,,,1438,51899,38971,19417
,,,1439,51899,38971,19417
,,,1440,51899,38971,19417
,,,1441,51899,38971,19417
,,,1442,51899,38971,19417
,,,1443,51899,38971,19417
,,,1444,51899,38971,19417
,,,1445,51899,38971,19417
,,,1446,51899,38971,19417
,,,1447,51899,38971,19417
,,,1448,51899,38971,19417
,,,1449,51899,38971,19417
,,,1450,51899,38971,19417
,,,1451,51899,38971,19417
,,,1452,51899,38971,19417
,,,1453,51899,38971,19417
,,,1454,51899,38971,19417
,,,1455,51899,38971,19417
,,,1456,51899,38971,19417
,,,1457,51899,38971,19417
,,,1458,51899,38971,19417
,,,1459,51899,38971,19417
,,,1460,51899,38971,19417
,,,1461,51899,38971,19417
,,,1462,51899,38971,19417
,,,1463,51899,38971,19417
,,,1464,51899,38971,19417
,,,1465,51899,38971,19417
,,,1466,51899,38971,19417
,,,1467,51899,38971,19417
,,,1468,51899,38971,19417
,,,1469,51899,38971,19417
,,,1470,51899,38971,19417
,,,1471,51899,38971,19417
,,,1472,51899,38971,19417
,,,1473,51899,38971,19417
,,,1474,51899,38971,19417
,,,1475,51899,38971,19417
,,,1476,51899,38971,19417
,,,1477,51899,38971,19417
,,,1478,51899,38971,19417
,,,1479,51899,38971,19417
,,,1480,51899,38971,19417
,,,1481,51899,38971,19417
,,,1482,51899,38971,19417
,,,1483,51899,38971,19417
,,,1484,51899,38971,19417
,,,1485,51899,38971,19417
,,,1486,51899,38971,19417
,,,1487,51899,38971,19417
,,,1488,51899,38971,19417
,,,1489,51899,38971,19417
,,,1490,51899,38971,19417
,,,1491,51899,38971,19417
,,,1492,51899,38971,19417
,,,1493,51899,38971,19417
,,,1494,51899,38971,19417
,,,1495,51899,38971,19417
,,,1496,51899,38971,19417
,,,1497,51899,38971,19417
,,,1498,51899,38971,19417
,,,1499,51899,38971,19417
,,,1500,51899,38971,19417
,,,1501,51899,38971,19417
,,,1502,51899,38971,19417
,,,1503,51899,38971,19417
,,,1504,51899,38971,19417
,,,1505,51899,38971,19417
,,,1506,51899,38971,19417
,,,1507,51899,38971,19417
,,,1508,51899,38971,19417
,,,1509,51899,38971,19417
,,,1510,51899,38971,19417
,,,1511,51899,38971,19417
,,,1512,51899,38971,19417
,,,1513,51899,38971,19417
,,,1514,51899,38971,19417
,,,1515,51899,38971,19417
,,,1516,51899,38971,19417
,,,1517,51899,38971,19417
,,,1518,51899,38971,19417
,,,1519,51899,38971,19417
,,,1520,51899,38971,19417
,,,1521,51899,38971,19417
,,,1522,51899,38971,19417
,,,1523,51899,38971,19417
,,,1524,51899,38971,19417
,,,1525,51899,38971,19417
,,,1526,51899,38971,19417
,,,1527,51899,38971,19417
,,,1528,51899,38971,19417
,,,1529,51899,38971,19417
,,,1530,51899,38971,19417
,,,1531,51899,38971,19417
,,,1532,51899,38971,19417
,,,1533,51899,38971,19417
,,,1534,51899,38971,19417
,,,1535,51899,38971,19417
,,,1536,51899,38971,19417
,,,1537,51899,38971,19417
,,,1538,51899,38971,19417
,,,1539,51899,38971,19417
,,,1540,51899,38971,19417
,,,1541,51899,38971,19417
,,,1542,51899,38971,19417
,,,1543,51899,38971,19417
,,,1544,51899,38971,19417
,,,1545,51899,38971,19417
,,,1546,51899,38971,19417
,,,1547,51899,38971,19417
,,,1548,51899,38971,19417
,,,1549,51899,38971,19417
,,,1550,51899,38971,19417
,,,1551,51899,38971,19417
,,,1552,51899,38971,19417
,,,1553,51899,38971,19417
,,,1554,51899,38971,19417
,,,1555,51899,38971,19417
,,,1556,51899,38971,19417
,,,1557,51899,38971,19417
,,,1558,51899,38971,19417
,,,1559,51899,38971,19417
,,,1560,51899,38971,19417
,,,1561,51899,38971,19417
,,,1562,51899,38971,19417
,,,1563,51899,38971,19417
,,,1564,51899,38971,19417
,,,1565,51899,38971,19417
,,,1566,51899,38971,19417
,,,1567,51899,38971,19417
,,,1568,51899,38971,19417
,,,1569,51899,38971,19417
,,,1570,51899,38971,19417
,,,1571,51899,38971,19417
,,,1572,51899,38971,19417
,,,1573,51899,38971,19417
,,,1574,51899,38971,19417
,,,1575,51899,38971,19417
,,,1576,51899,38971,19417
,,,1577,51899,38971,19417
,,,1578,51899,38971,19417
,,,1579,51899,38971,19417
,,,1580,51899,38971,19417
,,,1581,51899,38971,19417
,,,1582,51899,38971,19417
,,,1583,51899,38971,19417
,,,1584,51899,38971,19417
,,,1585,51899,38971,19417
,,,1586,51899,38971,19417
,,,1587,51899,38971,19417
,,,1588,51899,38971,19417
,,,1589,51899,38971,19417
,,,1590,51899,38971,19417
,,,1591,51899,38971,19417
,,,1592,51899,38971,19417
,,,1593,51899,38971,19417
,,,1594,51899,38971,19417
,,,1595,51899,38971,19417
,,,1596,51899,38971,19417
,,,1597,51899,38971,19417
,,,1598,51899,38971,19417
,,,1599,51899,38971,19417
,,,1600,51899,38971,19417
,,,1601,51899,38971,19417
,,,1602,51899,38971,19417
,,,1603,51899,38971,19417
,,,1604,51899,38971,19417
,,,1605,51899,38971,19417
,,,1606,51899,38971,19417
,,,1607,51899,38971,19417
,,,1608,51899,38971,19417
,,,1609,51899,38971,19417
,,,1610,51899,38971,19417
,,,1611,51899,38971,19417
,,,1612,51899,38971,19417
,,,1613,51899,38971,19417
,,,1614,51899,38971,19417
,,,1615,51899,38971,19417
,,,1616,51899,38971,19417
,,,1617,51899,38971,19417
,,,1618,51899,38971,19417
,,,1619,51899,38971,19417
,,,1620,51899,38971,19417
,,,1621,51899,38971,19417
,,,1622,51899,38971,19417
,,,1623,51899,38971,19417
,,,1624,51899,38971,19417
,,,1625,51899,38971,19417
,,,1626,51899,38971,19417
,,,1627,51899,38971,19417
,,,1628,51899,38971,19417
,,,1629,51899,38971,19417
,,,1630,51899,38971,19417
,,,1631,51899,38971,19417
,,,1632,51899,38971,19417
,,,1633,51899,38971,19417
,,,1634,51899,38971,19417
,,,1635,51899,38971,19417
,,,1636,51899,38971,19417
,,,1637,51899,38971,19417
,,,1638,51899,38971,19417
,,,1639,51899,38971,19417
,,,1640,51899,38971,19417
,,,1641,51899,38971,19417
,,,1642,51899,38971,19417
,,,1643,51899,38971,19417
,,,1644,51899,38971,19417
,,,1645,51899,38971,19417
,,,1646,51899,38971,19417
,,,1647,51899,38971,19417
,,,1648,51899,38971,19417
,,,1649,51899,38971,19417
,,,1650,51899,38971,19417
,,,1651,51899,38971,19417
,,,1652,51899,38971,19417
,,,1653,51899,38971,19417
,,,1654,51899,38971,19417
,,,1655,51899,38971,19417
,,,1656,51899,38971,19417
,,,1657,51899,38971,19417
,,,1658,51899,38971,19417
,,,1659,51899,38971,19417
,,,1660,51899,38971,19417
,,,1661,51899,38971,19417
,,,1662,51899,38971,19417
,,,1663,51899,38971,19417
,,,1664,51899,38971,19417
,,,1665,51899,38971,19417
,,,1666,51899,38971,19417
,,,1667,51899,38971,19417
,,,1668,51899,38971,19417
,,,1669,51899,38971,19417
,,,1670,51899,38971,19417
,,,1671,51899,38971,19417
,,,1672,51899,38971,19417
,,,1673,51899,38971,19417
,,,1674,51899,38971,19417
,,,1675,51899,38971,19417
,,,1676,51899,38971,19417
,,,1677,51899,38971,19417
,,,1678,51899,38971,19417
,,,1679,51899,38971,19417
,,,1680,51899,38971,19417
,,,1681,51899,38971,19417
,,,1682,51899,38971,19417
,,,1683,51899,38971,19417
,,,1684,51899,38971,19417
,,,1685,51899,38971,19417
,,,1686,51899,38971,19417
,,,1687,51899,38971,19417
,,,1688,51899,38971,19417
,,,1689,51899,38971,19417
,,,1690,51899,38971,19417
,,,1691,51899,38971,19417
,,,1692,51899,38971,19417
,,,1693,51899,38971,19417
,,,1694,51899,38971,19417
,,,1695,51899,38971,19417
,,,1696,51899,38971,19417
,,,1697,51899,38971,19417
,,,1698,51899,38971,19417
,,,1699,51899,38971,19417
,,,1700,51899,38971,19417
,,,1701,51899,38971,19417
,,,1702,51899,38971,19417
,,,1703,51899,38971,19417
,,,1704,51899,38971,19417
,,,1705,51899,38971,19417
,,,1706,51899,38971,19417
,,,1707,51899,38971,19417
,,,1708,51899,38971,19417
,,,1709,51899,38971,19417
,,,1710,51899,38971,19417
,,,1711,51899,38971,19417
,,,1712,51899,38971,19417
,,,1713,51899,38971,19417
,,,1714,51899,38971,19417
,,,1715,51899,38971,19417
,,,1716,51899,38971,19417
,,,1717,51899,38971,19417
,,,1718,51899,38971,19417
,,,1719,51899,38971,19417
,,,1720,51899,38971,19417
,,,1721,51899,38971,19417
,,,1722,51899,38971,19417
,,,1723,51899,38971,19417
,,,1724,51899,38971,19417
,,,1725,51899,38971,19417
,,,1726,51899,38971,19417
,,,1727,51899,38971,19417
,,,1728,51899,38971,19417
,,,1729,51899,38971,19417
,,,1730,51899,38971,19417
,,,1731,51899,38971,19417
,,,1732,51899,38971,19417
,,,1733,51899,38971,19417
,,,1734,51899,38971,19417
,,,1735,51899,38971,19417
,,,1736,51899,38971,19417
,,,1737,51899,38971,19417
,,,1738,51899,38971,19417
,,,1739,51899,38971,19417
,,,1740,51899,38971,19417
,,,1741,51899,38971,19417
,,,1742,51899,38971,19417
,,,1743,51899,38971,19417
,,,1744,51899,38971,19417
,,,1745,51899,38971,19417
,,,1746,51899,38971,19417
,,,1747,51899,38971,19417
,,,1748,51899,38971,19417
,,,1749,51899,38971,19417
,,,1750,51899,38971,19417
,,,1751,51899,38971,19417
,,,1752,51899,38971,19417
,,,1753,51899,38971,19417
,,,1754,51899,38971,19417
,,,1755,51899,38971,19417
,,,1756,51899,38971,19417
,,,1757,51899,38971,19417
,,,1758,51899,38971,19417
,,,1759,51899,38971,19417
,,,1760,51899,38971,19417
,,,1761,51899,38971,19417
,,,1762,51899,38971,19417
,,,1763,51899,38971,19417
,,,1764,51899,38971,19417
,,,1765,51899,38971,19417
,,,1766,51899,38971,19417
,,,1767,51899,38971,19417
,,,1768,51899,38971,19417
