Voll,Demand_Segment,Segment_Cost_of_Demand_Curtailment_Fraction,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_MW_z1,Load_H2_MW_z2,Load_H2_MW_z3,Load_H2_MW_z4,Load_H2_MW_z5,Load_H2_MW_z6,Load_H2_MW_z7,Load_H2_MW_z8,Load_H2_MW_z9,Load_H2_MW_z10
,,,,,,,161,53.42876825594001,927.5805252604001,19.0744401936,14.567558682600001,372.09639935402004,18.1991771632,741.3355596526001,166.53850921774003,65.35359535056001,134.60403505692
,,,,,,,162,53.42876825594001,927.5805252604001,19.0744401936,14.567558682600001,372.09639935402004,18.1991771632,741.3355596526001,166.53850921774003,65.35359535056001,134.60403505692
,,,,,,,163,53.42876825594001,927.5805252604001,19.0744401936,14.567558682600001,372.09639935402004,18.1991771632,741.3355596526001,166.53850921774003,65.35359535056001,134.60403505692
,,,,,,,164,213.71507298438001,3710.3221006478,76.29776069564001,58.270234730400006,1488.3855975736,72.79670869218,2965.3422382166004,666.1540367922001,261.41438144162004,538.4161403852
,,,,,,,165,213.71507298438001,3710.3221006478,76.29776069564001,58.270234730400006,1488.3855975736,72.79670869218,2965.3422382166004,666.1540367922001,261.41438144162004,538.4161403852
,,,,,,,166,213.71507298438001,3710.3221006478,76.29776069564001,58.270234730400006,1488.3855975736,72.79670869218,2965.3422382166004,666.1540367922001,261.41438144162004,538.4161403852
,,,,,,,167,213.71507298438001,3710.3221006478,76.29776069564001,58.270234730400006,1488.3855975736,72.79670869218,2965.3422382166004,666.1540367922001,261.41438144162004,538.4161403852
,,,,,,,168,587.7164506972,10203.385774714001,209.81884193270002,160.24314554798002,4093.060392146,200.19094891334,8154.691153422,1831.9236012770002,718.8895491712001,1480.6443858624002
,,,,,,,169,503.51375940580004,8741.53705645,179.75789824718,137.28495870782,3506.6437638034004,171.50940255152,6986.36084773,1569.46217648,615.8935641078,1268.5110657494001
,,,,,,,170,503.51375940580004,8741.53705645,179.75789824718,137.28495870782,3506.6437638034004,171.50940255152,6986.36084773,1569.46217648,615.8935641078,1268.5110657494001
,,,,,,,171,503.51375940580004,8741.53705645,179.75789824718,137.28495870782,3506.6437638034004,171.50940255152,6986.36084773,1569.46217648,615.8935641078,1268.5110657494001
,,,,,,,172,402.81100760340007,6993.2296451600005,143.80631856624,109.82796695838,2805.3150108852,137.20752203334,5589.088678184001,1255.5697411840001,492.7148513650001,1014.808852442
,,,,,,,173,302.10825576162,5244.922233870001,107.85473892468,82.37097520894,2103.9862583608,102.90564151516001,4191.816508638,941.677305888,369.53613846468,761.1066395284
,,,,,,,174,201.40550384108002,3496.6148225800002,71.90315928312,54.91398349888001,1402.6575054426,68.60376103636,2794.5443398796,627.7848705920001,246.35742564312002,507.404426221
,,,,,,,175,50.351375940580006,874.1537056450001,17.97578982078,13.728495874720002,350.66437638034,17.1509402394,698.6360847730001,156.94621764800002,61.589356410780006,126.85110657494
,,,,,,,176,50.351375940580006,874.1537056450001,17.97578982078,13.728495874720002,350.66437638034,17.1509402394,698.6360847730001,156.94621764800002,61.589356410780006,126.85110657494
,,,,,,,177,50.351375940580006,874.1537056450001,17.97578982078,13.728495874720002,350.66437638034,17.1509402394,698.6360847730001,156.94621764800002,61.589356410780006,126.85110657494
,,,,,,,178,151.05412786112,2622.4611169350005,53.92736946234,41.185487624160004,1051.9931291804,51.45282075758001,2095.9082547128,470.838652944,184.76806923234,380.5533197248201
,,,,,,,179,151.05412786112,2622.4611169350005,53.92736946234,41.185487624160004,1051.9931291804,51.45282075758001,2095.9082547128,470.838652944,184.76806923234,380.5533197248201
,,,,,,,180,151.05412786112,2622.4611169350005,53.92736946234,41.185487624160004,1051.9931291804,51.45282075758001,2095.9082547128,470.838652944,184.76806923234,380.5533197248201
,,,,,,,181,151.05412786112,2622.4611169350005,53.92736946234,41.185487624160004,1051.9931291804,51.45282075758001,2095.9082547128,470.838652944,184.76806923234,380.5533197248201
,,,,,,,182,151.05412786112,2622.4611169350005,53.92736946234,41.185487624160004,1051.9931291804,51.45282075758001,2095.9082547128,470.838652944,184.76806923234,380.5533197248201
,,,,,,,183,151.05412786112,2622.4611169350005,53.92736946234,41.185487624160004,1051.9931291804,51.45282075758001,2095.9082547128,470.838652944,184.76806923234,380.5533197248201
,,,,,,,184,50.351375940580006,874.1537056450001,17.97578982078,13.728495874720002,350.66437638034,17.1509402394,698.6360847730001,156.94621764800002,61.589356410780006,126.85110657494
,,,,,,,185,50.351375940580006,874.1537056450001,17.97578982078,13.728495874720002,350.66437638034,17.1509402394,698.6360847730001,156.94621764800002,61.589356410780006,126.85110657494
,,,,,,,186,50.351375940580006,874.1537056450001,17.97578982078,13.728495874720002,350.66437638034,17.1509402394,698.6360847730001,156.94621764800002,61.589356410780006,126.85110657494
,,,,,,,187,50.351375940580006,874.1537056450001,17.97578982078,13.728495874720002,350.66437638034,17.1509402394,698.6360847730001,156.94621764800002,61.589356410780006,126.85110657494
,,,,,,,188,201.40550384108002,3496.6148225800002,71.90315928312,54.91398349888001,1402.6575054426,68.60376103636,2794.5443398796,627.7848705920001,246.35742564312002,507.404426221
,,,,,,,189,201.40550384108002,3496.6148225800002,71.90315928312,54.91398349888001,1402.6575054426,68.60376103636,2794.5443398796,627.7848705920001,246.35742564312002,507.404426221
,,,,,,,190,201.40550384108002,3496.6148225800002,71.90315928312,54.91398349888001,1402.6575054426,68.60376103636,2794.5443398796,627.7848705920001,246.35742564312002,507.404426221
,,,,,,,191,201.40550384108002,3496.6148225800002,71.90315928312,54.91398349888001,1402.6575054426,68.60376103636,2794.5443398796,627.7848705920001,246.35742564312002,507.404426221
,,,,,,,192,553.8651357008,9615.690764064,197.73368806796,151.01345458254002,3857.3081400656006,188.66034279092,7684.996934472,1726.408394128,677.4829204792,1395.3621722062
,,,,,,,193,539.5257971136,9366.744517856001,192.6144449185,147.10377888382,3757.444033013,183.7760048069,7486.03555293,1681.7123969602,659.9431688982,1359.2368248492
,,,,,,,194,539.5257971136,9366.744517856001,192.6144449185,147.10377888382,3757.444033013,183.7760048069,7486.03555293,1681.7123969602,659.9431688982,1359.2368248492
,,,,,,,195,539.5257971136,9366.744517856001,192.6144449185,147.10377888382,3757.444033013,183.7760048069,7486.03555293,1681.7123969602,659.9431688982,1359.2368248492
,,,,,,,196,431.62063745460006,7493.395615860001,154.0915559348,117.68302309918,3005.9552264104004,147.02080384552,5988.828442344,1345.3699174894,527.9545350398,1087.3894598006
,,,,,,,197,323.7154781894,5620.0467099259995,115.5686669511,88.26226735392001,2254.4664198078003,110.26560288414001,4491.621331758,1009.0274380186002,395.96590118140006,815.5420947520001
,,,,,,,198,215.81031880606002,3746.6978075362,77.0457779674,58.84151156928,1502.9776132052002,73.51040192276,2994.414221172,672.6849589416,263.97726755928,543.6947297034
,,,,,,,199,53.95257971136001,936.6744517856001,19.26144447216,14.71037789232,375.74440330130005,18.37760050038,748.603555293,168.17123969602,65.99431688982,135.92368248492
,,,,,,,200,53.95257971136001,936.6744517856001,19.26144447216,14.71037789232,375.74440330130005,18.37760050038,748.603555293,168.17123969602,65.99431688982,135.92368248492
,,,,,,,201,53.95257971136001,936.6744517856001,19.26144447216,14.71037789232,375.74440330130005,18.37760050038,748.603555293,168.17123969602,65.99431688982,135.92368248492
,,,,,,,202,161.8577390947,2810.0233553568005,57.78433345586,44.131133676960005,1127.233209707,55.13280146176,2245.810665879,504.5137192062,197.98295066946002,407.77104737600007
,,,,,,,203,161.8577390947,2810.0233553568005,57.78433345586,44.131133676960005,1127.233209707,55.13280146176,2245.810665879,504.5137192062,197.98295066946002,407.77104737600007
,,,,,,,204,161.8577390947,2810.0233553568005,57.78433345586,44.131133676960005,1127.233209707,55.13280146176,2245.810665879,504.5137192062,197.98295066946002,407.77104737600007
,,,,,,,205,161.8577390947,2810.0233553568005,57.78433345586,44.131133676960005,1127.233209707,55.13280146176,2245.810665879,504.5137192062,197.98295066946002,407.77104737600007
,,,,,,,206,161.8577390947,2810.0233553568005,57.78433345586,44.131133676960005,1127.233209707,55.13280146176,2245.810665879,504.5137192062,197.98295066946002,407.77104737600007
,,,,,,,207,161.8577390947,2810.0233553568005,57.78433345586,44.131133676960005,1127.233209707,55.13280146176,2245.810665879,504.5137192062,197.98295066946002,407.77104737600007
,,,,,,,208,53.95257971136001,936.6744517856001,19.26144447216,14.71037789232,375.74440330130005,18.37760050038,748.603555293,168.17123969602,65.99431688982,135.92368248492
,,,,,,,209,53.95257971136001,936.6744517856001,19.26144447216,14.71037789232,375.74440330130005,18.37760050038,748.603555293,168.17123969602,65.99431688982,135.92368248492
,,,,,,,210,53.95257971136001,936.6744517856001,19.26144447216,14.71037789232,375.74440330130005,18.37760050038,748.603555293,168.17123969602,65.99431688982,135.92368248492
,,,,,,,211,53.95257971136001,936.6744517856001,19.26144447216,14.71037789232,375.74440330130005,18.37760050038,748.603555293,168.17123969602,65.99431688982,135.92368248492
,,,,,,,212,215.81031880606002,3746.6978075362,77.0457779674,58.84151156928,1502.9776132052002,73.51040192276,2994.414221172,672.6849589416,263.97726755928,543.6947297034
,,,,,,,213,215.81031880606002,3746.6978075362,77.0457779674,58.84151156928,1502.9776132052002,73.51040192276,2994.414221172,672.6849589416,263.97726755928,543.6947297034
,,,,,,,214,215.81031880606002,3746.6978075362,77.0457779674,58.84151156928,1502.9776132052002,73.51040192276,2994.414221172,672.6849589416,263.97726755928,543.6947297034
,,,,,,,215,215.81031880606002,3746.6978075362,77.0457779674,58.84151156928,1502.9776132052002,73.51040192276,2994.414221172,672.6849589416,263.97726755928,543.6947297034
,,,,,,,216,593.4783767462001,10303.418968854,211.87588939066,161.81415677613998,4133.188434936001,202.15360530728003,8234.639106254,1849.8836366956002,725.9374858274001,1495.1605071766
,,,,,,,217,551.9663191306,9582.725277752,197.05579740066,150.49573497684003,3844.0841257764,188.01355830686,7658.650450374001,1720.4897459178,675.1603050126,1390.5784504766
,,,,,,,218,551.9663191306,9582.725277752,197.05579740066,150.49573497684003,3844.0841257764,188.01355830686,7658.650450374001,1720.4897459178,675.1603050126,1390.5784504766
,,,,,,,219,551.9663191306,9582.725277752,197.05579740066,150.49573497684003,3844.0841257764,188.01355830686,7658.650450374001,1720.4897459178,675.1603050126,1390.5784504766
,,,,,,,220,441.5730550682,7666.180221414001,157.64463793628,120.39658796572002,3075.2673008574,150.41084666124002,6126.920358724,1376.3917968130002,540.1282441676001,1112.4627605388
,,,,,,,221,331.17979139960005,5749.635165076,118.23347843252002,90.29744099398,2306.4504755446,112.80813497624001,4595.190271012,1032.2938477082,405.09618292880003,834.3470702072
,,,,,,,222,220.78652761286,3833.0901111008,78.82231896814,60.19829398286001,1537.6336502318,75.20542333062001,3063.4601801496,688.1958982096,270.06412200504,556.2313802694
,,,,,,,223,55.19663191306,958.2725277752,19.705579751880002,15.049573505560002,384.40841257764,18.8013558425,765.8650450374,172.04897459178002,67.51603050126,139.05784504766
,,,,,,,224,55.19663191306,958.2725277752,19.705579751880002,15.049573505560002,384.40841257764,18.8013558425,765.8650450374,172.04897459178002,67.51603050126,139.05784504766
,,,,,,,225,55.19663191306,958.2725277752,19.705579751880002,15.049573505560002,384.40841257764,18.8013558425,765.8650450374,172.04897459178002,67.51603050126,139.05784504766
,,,,,,,226,165.58989569980002,2874.8175833256,59.11673921626001,45.1487204773,1153.2252375754001,56.404067488120006,2297.5951351122,516.1469236572,202.54809150378003,417.1735351036
,,,,,,,227,165.58989569980002,2874.8175833256,59.11673921626001,45.1487204773,1153.2252375754001,56.404067488120006,2297.5951351122,516.1469236572,202.54809150378003,417.1735351036
,,,,,,,228,165.58989569980002,2874.8175833256,59.11673921626001,45.1487204773,1153.2252375754001,56.404067488120006,2297.5951351122,516.1469236572,202.54809150378003,417.1735351036
,,,,,,,229,165.58989569980002,2874.8175833256,59.11673921626001,45.1487204773,1153.2252375754001,56.404067488120006,2297.5951351122,516.1469236572,202.54809150378003,417.1735351036
,,,,,,,230,165.58989569980002,2874.8175833256,59.11673921626001,45.1487204773,1153.2252375754001,56.404067488120006,2297.5951351122,516.1469236572,202.54809150378003,417.1735351036
,,,,,,,231,165.58989569980002,2874.8175833256,59.11673921626001,45.1487204773,1153.2252375754001,56.404067488120006,2297.5951351122,516.1469236572,202.54809150378003,417.1735351036
,,,,,,,232,55.19663191306,958.2725277752,19.705579751880002,15.049573505560002,384.40841257764,18.8013558425,765.8650450374,172.04897459178002,67.51603050126,139.05784504766
,,,,,,,233,55.19663191306,958.2725277752,19.705579751880002,15.049573505560002,384.40841257764,18.8013558425,765.8650450374,172.04897459178002,67.51603050126,139.05784504766
,,,,,,,234,55.19663191306,958.2725277752,19.705579751880002,15.049573505560002,384.40841257764,18.8013558425,765.8650450374,172.04897459178002,67.51603050126,139.05784504766
,,,,,,,235,55.19663191306,958.2725277752,19.705579751880002,15.049573505560002,384.40841257764,18.8013558425,765.8650450374,172.04897459178002,67.51603050126,139.05784504766
,,,,,,,236,220.78652761286,3833.0901111008,78.82231896814,60.19829398286001,1537.6336502318,75.20542333062001,3063.4601801496,688.1958982096,270.06412200504,556.2313802694
,,,,,,,237,220.78652761286,3833.0901111008,78.82231896814,60.19829398286001,1537.6336502318,75.20542333062001,3063.4601801496,688.1958982096,270.06412200504,556.2313802694
,,,,,,,238,220.78652761286,3833.0901111008,78.82231896814,60.19829398286001,1537.6336502318,75.20542333062001,3063.4601801496,688.1958982096,270.06412200504,556.2313802694
,,,,,,,239,220.78652761286,3833.0901111008,78.82231896814,60.19829398286001,1537.6336502318,75.20542333062001,3063.4601801496,688.1958982096,270.06412200504,556.2313802694
,,,,,,,240,607.1629507680001,10540.997803952001,216.76137715254,165.54530844302002,4228.492540008,206.81491414936002,8424.515494230001,1892.5387204702001,742.6763356320001,1529.6362956424
,,,,,,,241,557.2044336848,9673.664546942,198.92584058006,151.92392699528,3880.5641648554,189.79779136362,7731.330406778001,1736.8170507006,681.5675204052001,1403.7749243628
,,,,,,,242,557.2044336848,9673.664546942,198.92584058006,151.92392699528,3880.5641648554,189.79779136362,7731.330406778001,1736.8170507006,681.5675204052001,1403.7749243628
,,,,,,,243,557.2044336848,9673.664546942,198.92584058006,151.92392699528,3880.5641648554,189.79779136362,7731.330406778001,1736.8170507006,681.5675204052001,1403.7749243628
,,,,,,,244,445.7635470266,7738.931636766,159.14067244042,121.53914160410001,3104.4513321206005,151.83823308302001,6185.064326210001,1389.453640718,545.2540162454001,1123.0199395690001
,,,,,,,245,334.32266013212,5804.198726590001,119.35550434016001,91.15435621292,2328.338498992,113.8786748418,4638.798245642,1042.0902303416,408.9405120856,842.2649547752001
,,,,,,,246,222.88177343454,3869.4658179892003,79.5703362399,60.769570782360006,1552.2256658634,75.9191165612,3092.5321627112003,694.726820359,272.62700812270003,561.5099699814
,,,,,,,247,55.720443368480005,967.3664546942001,19.89258406982,15.19239271528,388.05641648554,18.9797791403,773.1330406778001,173.68170507006002,68.15675204052,140.37749243628002
,,,,,,,248,55.720443368480005,967.3664546942001,19.89258406982,15.19239271528,388.05641648554,18.9797791403,773.1330406778001,173.68170507006002,68.15675204052,140.37749243628002
,,,,,,,249,55.720443368480005,967.3664546942001,19.89258406982,15.19239271528,388.05641648554,18.9797791403,773.1330406778001,173.68170507006002,68.15675204052,140.37749243628002
,,,,,,,250,167.16133006606,2902.0993636888,59.677752170080005,45.57717810646,1164.169249496,56.9393374209,2319.3991220334,521.0451151708,204.47025608218001,421.13247738760003
,,,,,,,251,167.16133006606,2902.0993636888,59.677752170080005,45.57717810646,1164.169249496,56.9393374209,2319.3991220334,521.0451151708,204.47025608218001,421.13247738760003
,,,,,,,252,167.16133006606,2902.0993636888,59.677752170080005,45.57717810646,1164.169249496,56.9393374209,2319.3991220334,521.0451151708,204.47025608218001,421.13247738760003
,,,,,,,253,167.16133006606,2902.0993636888,59.677752170080005,45.57717810646,1164.169249496,56.9393374209,2319.3991220334,521.0451151708,204.47025608218001,421.13247738760003
