Time_Index,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8
103,0.376752461,1,1,1,1,1,1,1,1,1,0.376752461,0.010247406,1,1,1,1,1,0.00E+00,0.039596654,0.001456749,0.00E+00,0,0.027170708,0.004348815,0,0.15191623,0.132707449,0.091032604,0.132066443,0.185498907,0.486177155,0.255985102,0.317824087
104,0.377200826,1,1,1,1,1,1,1,1,1,0.377200826,0.111529143,1,1,1,1,1,0.012748784,0.297523011,0.024567774,0.094306204,0.043156792,0.257584099,0.053325438,0.02217475,0.15773995,0.171150661,0.069378774,0.136306913,0.184304026,0.440769563,0.200357092,0.291310147
105,0.377715081,1,1,1,1,1,1,1,1,1,0.377715081,0.213636267,1,1,1,1,1,0.058427695,0.499649172,0.057210055,0.326286484,0.153258266,0.340827809,0.108762825,0.098581448,0.178614301,0.194416623,0.056487783,0.109312376,0.196771814,0.207970552,0.093117006,0.224640843
106,0.378196258,1,1,1,1,1,1,1,1,1,0.378196258,0.236592513,1,1,1,1,1,0.123815867,0.54797886,0.08977933,0.37075017,0.166474891,0.273897422,0.151250965,0.173769573,0.177474342,0.181379826,0.051442841,0.036128699,0.151201075,0.060880132,0.01620697,0.108186647
107,0.378681236,1,1,1,1,1,1,1,1,1,0.378681236,0.248288193,1,1,1,1,1,0.177535078,0.525174457,0.12157562,0.38091763,0.158786914,0.271600915,0.18890624,0.175679615,0.171274288,0.201451604,0.051366859,0.020627164,0.124242926,0.048384531,0.005171473,0.052905808
108,0.379194194,1,1,1,1,1,1,1,1,1,0.379194194,0.249270092,1,1,1,1,1,0.175381009,0.472318805,0.159547554,0.390711237,0.170936933,0.265072175,0.211377468,0.161746506,0.156318193,0.23907893,0.050681982,0.011467035,0.100924011,0.033005896,0.018159466,0.02750236
109,0.379642559,1,1,1,1,1,1,1,1,1,0.379642559,0.241798847,1,1,1,1,1,0.146430228,0.454276823,0.159886971,0.375735779,0.209950762,0.250543694,0.179527274,0.167182611,0.171024965,0.271887403,0.065662223,0.005439727,0.084319409,0.02226593,0.037123598,0.017564957
110,0.380156508,1,1,1,1,1,1,1,1,1,0.380156508,0.222349792,1,1,1,1,1,0.135365687,0.491755344,0.141623308,0.344256095,0.240125454,0.199670887,0.112154095,0.135830807,0.145413407,0.270952729,0.096337456,0.00291922,0.08272545,0.016546151,0.055716937,0.015425635
111,0.380674605,1,1,1,1,1,1,1,1,1,0.380674605,0.194001109,1,1,1,1,1,0.104754548,0.438647409,0.141977979,0.301398116,0.31264527,0.11754387,0.066579846,0.118837868,0.115536738,0.347799208,0.129094481,0.001440566,0.0869931,0.014284969,0.075459178,0.020898812
112,0.381122969,1,1,1,1,1,1,1,1,1,0.381122969,0.138869333,1,1,1,1,1,0.084866787,0.268487629,0.126071987,0.167198725,0.321537021,0.045185245,0.041834748,0.113387737,0.101642205,0.322836807,0.165377572,0.001489585,0.117361954,0.020256935,0.099750735,0.03094105
113,0.381637225,1,1,1,1,1,1,1,1,1,0.381637225,0.033884903,1,1,1,1,1,0.030774818,0.049160566,0.020097421,0.019737232,0.133509788,0.001307027,0.003849971,0.035068621,0.116141393,0.30452553,0.167228306,0.003245613,0.164869218,0.040551506,0.129536633,0.045742166
114,0.38208559,1,1,1,1,1,1,1,1,1,0.38208559,0,1,1,1,1,1,0,0,0,0,0.001086488,0,0,0,0.136984044,0.372837258,0.163481511,0.002559922,0.30956429,0.060868273,0.156250566,0.046623324
115,0.382599539,1,1,1,1,1,1,1,1,1,0.382599539,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.172642459,0.4723492,0.152559662,0.002178054,0.434690731,0.080652251,0.129168321,0.037190849
116,0.383116338,1,1,1,1,1,1,1,1,1,0.383116338,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.216856293,0.577764626,0.156915006,0.00200366,0.517621477,0.088763399,0.092492818,0.023926405
117,0.383564703,1,1,1,1,1,1,1,1,1,0.383564703,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.276881919,0.551837053,0.169429526,0.002649901,0.540259238,0.08779285,0.060723028,0.021036001
118,0.384078652,1,1,1,1,1,1,1,1,1,0.384078652,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.310340962,0.572621862,0.189403912,0.00641781,0.525318739,0.0808807,0.037012973,0.023619121
119,0.384563937,1,1,1,1,1,1,1,1,1,0.384563937,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.345719401,0.623624649,0.227611109,0.017034332,0.480124073,0.072723313,0.036317907,0.036830721
120,0.385041272,1,1,1,1,1,1,1,1,1,0.385041272,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.379910749,0.656936675,0.268062662,0.039226771,0.412338177,0.07316689,0.04009861,0.078281161
121,0.385559063,1,1,1,1,1,1,1,1,1,0.385559063,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.409967892,0.662116777,0.311302516,0.073091272,0.355840715,0.070956352,0.03306592,0.12598021
122,0.386044347,1,1,1,1,1,1,1,1,1,0.386044347,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.439294533,0.629669965,0.345757835,0.120383981,0.350381953,0.081988054,0.047300089,0.179208473
123,0.386521683,1,1,1,1,1,1,1,1,1,0.386521683,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.439512217,0.614125809,0.38614043,0.179130669,0.389369476,0.108200114,0.054967854,0.232313195
124,0.38700567,1,1,1,1,1,1,1,1,1,0.38700567,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.430503692,0.593641622,0.445534943,0.247423895,0.450438165,0.152570934,0.08088765,0.271322367
125,0.387483005,1,1,1,1,1,1,1,1,1,0.387483005,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.402984244,0.560766227,0.481150387,0.298665271,0.506441283,0.211852327,0.079118309,0.296489655
126,0.388000796,1,1,1,1,1,1,1,1,1,0.388000796,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.370182954,0.550779177,0.506144825,0.342664453,0.534847176,0.272857425,0.083891196,0.314586862
127,0.388486081,1,1,1,1,1,1,1,1,1,0.388486081,0.006560203,1,1,1,1,1,0.003294195,0.00811556,0.008511155,0.00E+00,0,0.01640654,0.007914202,0.001287198,0.344203022,0.510662468,0.512950217,0.384412223,0.550341629,0.311335449,0.106626391,0.328440553
128,0.388963416,1,1,1,1,1,1,1,1,1,0.388963416,0.150754066,1,1,1,1,1,0.177241096,0.08863474,0.162327113,0.133789375,0.155414471,0.20042168,0.090290144,0.128554339,0.334797299,0.490704765,0.507216309,0.437589243,0.557900537,0.335975973,0.130372338,0.348230982
129,0.389448395,1,1,1,1,1,1,1,1,1,0.389448395,0.412005334,1,1,1,1,1,0.523281887,0.190710934,0.396938554,0.534153753,0.604125211,0.349132484,0.150734773,0.472134059,0.233980316,0.417456586,0.40343507,0.378787201,0.437221533,0.138009692,0.106296106,0.280863646
130,0.389933679,1,1,1,1,1,1,1,1,1,0.389933679,0.497270794,1,1,1,1,1,0.639443563,0.294238103,0.451128995,0.597153306,0.705220947,0.435731953,0.199312956,0.576064498,0.118616083,0.355396262,0.329150638,0.170545016,0.166261484,0.076162213,0.06572302,0.110028204
131,0.390443827,1,1,1,1,1,1,1,1,1,0.390443827,0.509582988,1,1,1,1,1,0.631136976,0.388913554,0.488880195,0.519985594,0.687383716,0.461596989,0.252359399,0.578143145,0.122613135,0.353767461,0.320038162,0.181928735,0.103866751,0.077994789,0.05435617,0.097577847
132,0.390927508,1,1,1,1,1,1,1,1,1,0.390927508,0.501597735,1,1,1,1,1,0.624585317,0.440347582,0.505163833,0.420083331,0.653083957,0.467727008,0.287880374,0.554964477,0.175552962,0.396886069,0.3415242,0.279668326,0.158969459,0.071055,0.05264422,0.180477086
133,0.391405149,1,1,1,1,1,1,1,1,1,0.391405149,0.508004368,1,1,1,1,1,0.640989413,0.470451049,0.522836081,0.398656557,0.64789783,0.468399238,0.30092092,0.561757549,0.254648787,0.434121875,0.382646188,0.419974064,0.249012879,0.065039026,0.058685692,0.298903017
134,0.391890128,1,1,1,1,1,1,1,1,1,0.391890128,0.522631971,1,1,1,1,1,0.680044625,0.425314944,0.576105345,0.392761121,0.681182669,0.469391857,0.316358801,0.582953521,0.343411559,0.488519906,0.440590889,0.550857299,0.337405971,0.066200731,0.064539502,0.425272531
135,0.392375413,1,1,1,1,1,1,1,1,1,0.392375413,0.489017818,1,1,1,1,1,0.720150768,0.374237923,0.62210813,0.215833912,0.715234783,0.405991092,0.312673187,0.506457387,0.425761181,0.54892738,0.512410198,0.639380955,0.409697372,0.068041429,0.072303202,0.531409947
136,0.39288556,1,1,1,1,1,1,1,1,1,0.39288556,0.333499128,1,1,1,1,1,0.594482912,0.248399476,0.452776719,0.072259121,0.645708208,0.170307835,0.190271796,0.333985768,0.502612063,0.599206179,0.582339078,0.665753035,0.460986644,0.072966529,0.090955897,0.585243329
137,0.393370539,1,1,1,1,1,1,1,1,1,0.393370539,0.071510428,1,1,1,1,1,0.141274904,0.039941189,0.071257764,0.012549724,0.233585724,0.008484591,0.018079326,0.0758474,0.493518933,0.57288526,0.577066685,0.68299657,0.429250572,0.106349391,0.138696811,0.634339058
138,0.393884794,1,1,1,1,1,1,1,1,1,0.393884794,0,1,1,1,1,1,0,0,0,0,0.002385872,0,0,0,0.67837932,0.676188638,0.719423012,0.743431302,0.593247997,0.12571487,0.220129741,0.747994756
139,0.394333159,1,1,1,1,1,1,1,1,1,0.394333159,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.746162865,0.7401316,0.76838509,0.753690512,0.708508705,0.137953122,0.322459315,0.767438411
140,0.39481684,1,1,1,1,1,1,1,1,1,0.39481684,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.774755616,0.756568621,0.78859022,0.749015905,0.770241782,0.149622573,0.434117199,0.764892587
141,0.395327293,1,1,1,1,1,1,1,1,1,0.395327293,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.785657158,0.776205969,0.79468546,0.728015619,0.793732267,0.166376857,0.533304476,0.74719861
142,0.395812272,1,1,1,1,1,1,1,1,1,0.395812272,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.784862486,0.783008953,0.797199567,0.686052128,0.79756725,0.189962638,0.616211381,0.708484089
143,0.396326527,1,1,1,1,1,1,1,1,1,0.396326527,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.779371323,0.784122557,0.798057248,0.630097671,0.795743258,0.237275161,0.680676468,0.661012208
144,0.396774892,1,1,1,1,1,1,1,1,1,0.396774892,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.763443051,0.786036159,0.793944808,0.552470852,0.792804458,0.2947304,0.722361191,0.595967983
145,0.397259871,1,1,1,1,1,1,1,1,1,0.397259871,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.747467044,0.78493019,0.789778398,0.458656926,0.788144613,0.371254104,0.747224021,0.5228999
146,0.397806938,1,1,1,1,1,1,1,1,1,0.397806938,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.7421176,0.778610051,0.782398401,0.36323295,0.784233463,0.443842785,0.756362289,0.478225467
147,0.398255303,1,1,1,1,1,1,1,1,1,0.398255303,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.744313999,0.767872272,0.771894436,0.269313098,0.783313838,0.509178174,0.760061051,0.462220776
148,0.398767954,1,1,1,1,1,1,1,1,1,0.398767954,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.744910974,0.755695815,0.763708957,0.182334293,0.788093198,0.57849081,0.749509655,0.469694541
149,0.399216625,1,1,1,1,1,1,1,1,1,0.399216625,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.737902965,0.748381001,0.758679465,0.113103185,0.791446707,0.63158484,0.743233015,0.495836508
150,0.399701604,1,1,1,1,1,1,1,1,1,0.399701604,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.738549561,0.731345711,0.754592421,0.085600146,0.795633824,0.662249623,0.740499917,0.529576873
151,0.400248365,1,1,1,1,1,1,1,1,1,0.400248365,0.015925973,1,1,1,1,1,0.004468395,0.073533393,0.02030424,0,0,0.016841454,0.017537011,0,0.751273029,0.713188243,0.755634068,0.083385577,0.799761332,0.665982256,0.722623351,0.558634393
152,0.400697036,1,1,1,1,1,1,1,1,1,0.400697036,0.215388902,1,1,1,1,1,0.249424763,0.544308397,0.296355213,0.018930532,0.161215118,0.211189467,0.202120946,0.056763634,0.7686684,0.680392534,0.756671471,0.096095013,0.802316008,0.591678889,0.685265744,0.583789537
153,0.401210985,1,1,1,1,1,1,1,1,1,0.401210985,0.467303396,1,1,1,1,1,0.669921694,0.784423077,0.571282207,0.079994484,0.621794337,0.411797821,0.350999081,0.266252166,0.712583006,0.444661448,0.586687939,0.086479766,0.785746988,0.277797081,0.454146368,0.523189286
154,0.40169627,1,1,1,1,1,1,1,1,1,0.40169627,0.502458196,1,1,1,1,1,0.717699989,0.771858636,0.594795422,0.154212027,0.724255794,0.381119341,0.368231901,0.365868122,0.491539416,0.304379321,0.420694065,0.05802158,0.694797218,0.21871711,0.352171337,0.349990004
155,0.402144635,1,1,1,1,1,1,1,1,1,0.402144635,0.48256666,1,1,1,1,1,0.669984898,0.733565585,0.585376204,0.197960156,0.671981292,0.361741388,0.315733249,0.36256718,0.530197321,0.433636962,0.542765128,0.073915903,0.564563458,0.242182717,0.438829802,0.372724718
156,0.402690098,1,1,1,1,1,1,1,1,1,0.402690098,0.468132716,1,1,1,1,1,0.636309921,0.692076036,0.597028253,0.208269042,0.625653515,0.350075247,0.298301377,0.361893979,0.644692559,0.58416175,0.692084025,0.115332442,0.613064694,0.29433365,0.56577601,0.455811661
157,0.403175383,1,1,1,1,1,1,1,1,1,0.403175383,0.455103897,1,1,1,1,1,0.63249246,0.689553681,0.632022438,0.20108861,0.5979474,0.312020084,0.313762216,0.303586814,0.728411244,0.677306177,0.766973606,0.181648135,0.706489735,0.343552042,0.656565746,0.545710714
158,0.403623748,1,1,1,1,1,1,1,1,1,0.403623748,0.436168439,1,1,1,1,1,0.644040803,0.730886762,0.651488669,0.162953359,0.580506095,0.250087131,0.339791834,0.216100467,0.766970679,0.726174795,0.795341531,0.283668353,0.758680416,0.373704855,0.729770236,0.632462339
159,0.404137697,1,1,1,1,1,1,1,1,1,0.404137697,0.398268182,1,1,1,1,1,0.645244254,0.747501668,0.614523476,0.12241935,0.559099807,0.168599625,0.291440491,0.156417636,0.783568262,0.753486369,0.803574536,0.368691796,0.773534408,0.38109998,0.767774108,0.691048402
160,0.404586368,1,1,1,1,1,1,1,1,1,0.404586368,0.270903908,1,1,1,1,1,0.466237981,0.553685248,0.409685958,0.069013691,0.42920532,0.060262143,0.146168235,0.142789312,0.776228185,0.765484989,0.798930011,0.413191175,0.769858032,0.317424243,0.754805312,0.69636428
161,0.405133129,1,1,1,1,1,1,1,1,1,0.405133129,0.056320852,1,1,1,1,1,0.106009531,0.092050949,0.061585908,0.010380508,0.151029,0.001983698,0.012692925,0.044390769,0.754219395,0.742280347,0.7886935,0.435252738,0.734482129,0.341849277,0.720220143,0.698483468
162,0.405618108,1,1,1,1,1,1,1,1,1,0.405618108,0,1,1,1,1,1,0,0,0,0,0.001607303,0,0,0,0.799934821,0.762921873,0.804874663,0.566087036,0.788619521,0.378003924,0.769845809,0.748987452
163,0.406066779,1,1,1,1,1,1,1,1,1,0.406066779,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.80100248,0.771693662,0.80623158,0.630804495,0.798748702,0.381946273,0.777148935,0.755119211
164,0.40657943,1,1,1,1,1,1,1,1,1,0.40657943,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.799585048,0.781689883,0.804750146,0.655782856,0.799777945,0.377618847,0.772634546,0.754054569
165,0.407064715,1,1,1,1,1,1,1,1,1,0.407064715,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.797431316,0.786457554,0.803193456,0.670014983,0.8007088,0.379829435,0.771192098,0.740407065
166,0.407574862,1,1,1,1,1,1,1,1,1,0.407574862,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.789527441,0.784725827,0.797213817,0.666054534,0.797644559,0.365965268,0.772096523,0.733173115
167,0.408059841,1,1,1,1,1,1,1,1,1,0.408059841,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.778586356,0.78765792,0.792838896,0.656331209,0.792701159,0.364667943,0.770881646,0.719325694
168,0.408508512,1,1,1,1,1,1,1,1,1,0.408508512,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.76946891,0.790775194,0.785445792,0.653282568,0.786304915,0.369049022,0.759256362,0.704480799
169,0.409022461,1,1,1,1,1,1,1,1,1,0.409022461,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.75496866,0.790872045,0.774861272,0.644741246,0.776555029,0.409313024,0.763854474,0.684921209
170,0.40950744,1,1,1,1,1,1,1,1,1,0.40950744,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.745731439,0.790374559,0.767562689,0.635403926,0.768065152,0.465601059,0.762132346,0.669660423
171,0.410017893,1,1,1,1,1,1,1,1,1,0.410017893,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.74241642,0.783210478,0.754300306,0.641438483,0.757159303,0.511165147,0.755066291,0.657039256
172,0.410501574,1,1,1,1,1,1,1,1,1,0.410501574,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.734783144,0.773394629,0.748789357,0.639646798,0.741806964,0.551869195,0.752718075,0.668955897
173,0.410986859,1,1,1,1,1,1,1,1,1,0.410986859,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.724307359,0.760145336,0.740083784,0.642172519,0.723557037,0.583606684,0.759367634,0.664525681
174,0.411464194,1,1,1,1,1,1,1,1,1,0.411464194,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.717209599,0.737552965,0.743223864,0.663705282,0.698402466,0.607698683,0.76962271,0.657212399
175,0.411949173,1,1,1,1,1,1,1,1,1,0.411949173,0.018897472,1,1,1,1,1,0.005209294,0.055426722,0.023254239,0.00E+00,0,0.03170319,0.035631392,0,0.703299595,0.722539307,0.747666584,0.68148068,0.675958667,0.636564251,0.771383211,0.646976825
176,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0.273983398,1,1,1,1,1,0.276993097,0.460867743,0.381640113,0.097258649,0.18905048,0.30037982,0.428037259,0.093275718,0.68496247,0.679967945,0.745640491,0.702884503,0.659314103,0.654852853,0.762249016,0.643002285
177,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0.592015705,1,1,1,1,1,0.723441183,0.709981692,0.747744645,0.383973993,0.681258697,0.463609806,0.74070485,0.416709595,0.524493791,0.370004119,0.533041819,0.737139278,0.537758224,0.517686008,0.630458857,0.66193598
178,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0.62694135,1,1,1,1,1,0.765372798,0.701860229,0.75384614,0.471320987,0.773816216,0.459187546,0.718138707,0.513040219,0.430520359,0.26116182,0.500806436,0.744095945,0.388370301,0.552107475,0.670615616,0.658147577
179,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0.590617107,1,1,1,1,1,0.713829288,0.654106856,0.704618718,0.471972487,0.726216286,0.423963311,0.652727423,0.507445476,0.435193453,0.303132929,0.565741227,0.730870714,0.371938838,0.646911487,0.741652032,0.647125372
180,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0.571222991,1,1,1,1,1,0.672932825,0.651228123,0.673037129,0.471081417,0.679938499,0.41752485,0.618777038,0.504037592,0.481641881,0.40398269,0.663470327,0.71309843,0.366018656,0.719860364,0.777205025,0.647530319
181,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0.592184282,1,1,1,1,1,0.677202126,0.678617564,0.687772,0.501276404,0.67291425,0.45492945,0.62076683,0.545002154,0.505627976,0.47083417,0.700276349,0.701668509,0.352587345,0.757106605,0.792976547,0.642804708
182,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0.637134917,1,1,1,1,1,0.720393687,0.714948538,0.735208535,0.558585146,0.70550019,0.500865951,0.671538862,0.590036521,0.509848659,0.505522372,0.710224786,0.693870639,0.337374048,0.777616191,0.799562565,0.643109503
183,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0.678345439,1,1,1,1,1,0.762618478,0.738278466,0.770536301,0.567542046,0.747975639,0.553475978,0.725753496,0.658245062,0.51290335,0.516705538,0.709732059,0.685938092,0.329410932,0.781168989,0.79913734,0.634945609
184,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0.504501323,1,1,1,1,1,0.653195056,0.55937004,0.568780018,0.38451805,0.700284355,0.309364721,0.438720005,0.537514335,0.516165313,0.512112837,0.702445233,0.672371627,0.332403999,0.770673924,0.794050484,0.616345899
185,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0.102155971,1,1,1,1,1,0.167275524,0.098737653,0.093784485,0.058826338,0.266241116,0.018409862,0.038470208,0.120485552,0.472456509,0.463368118,0.631192829,0.60476116,0.334792478,0.741868225,0.748230163,0.576566717
186,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0,1,1,1,1,1,0.00E+00,0,0,0,0.004697583,0,0,0,0.628676133,0.563622851,0.72229249,0.610018494,0.484214735,0.763297929,0.768932848,0.570626021
187,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.692991462,0.632542935,0.758525206,0.609019475,0.63289428,0.773369009,0.768999945,0.561891566
188,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.718641848,0.681185707,0.774129928,0.595518198,0.705497299,0.769122451,0.763396651,0.513134882
189,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.714868935,0.722098694,0.768845057,0.581608911,0.719416798,0.758428141,0.754763048,0.475197782
190,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.694818698,0.748544555,0.75290466,0.574503256,0.708053778,0.742890784,0.72977004,0.440350589
191,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.663929385,0.767110123,0.722558422,0.5696745,0.693050276,0.73004706,0.686836482,0.407175214
192,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.62702028,0.772008331,0.681863224,0.561763759,0.677811254,0.716694741,0.641816371,0.376971726
193,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.594402487,0.778072637,0.630271439,0.538517152,0.663324548,0.701194398,0.601303732,0.359729946
194,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.560405665,0.776438419,0.576876003,0.49524994,0.644153416,0.688411332,0.569526876,0.361488311
195,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.519241139,0.770397386,0.533031832,0.420169804,0.62802478,0.672101812,0.547359649,0.375082013
196,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.482363369,0.749183985,0.494222703,0.313994218,0.60392876,0.652393327,0.529482061,0.402925025
197,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.46094064,0.728660731,0.471660608,0.233630699,0.565362939,0.631047804,0.514771264,0.440653706
198,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.441537019,0.697430325,0.463897083,0.181193662,0.533394806,0.608576266,0.50432248,0.463954825
199,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0.021545154,1,1,1,1,1,0,0.052756008,0.022441005,0,0,0.047020679,0.039091267,0.002114441,0.429181107,0.657447858,0.471301529,0.147538815,0.506315122,0.585089576,0.490455828,0.485137662
200,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0.265793668,1,1,1,1,1,0.054807534,0.400881772,0.319505079,0.15184846,0.012756716,0.484828916,0.462455708,0.157326695,0.405877692,0.631325491,0.493152305,0.140360724,0.464719605,0.565627497,0.484171771,0.508653824
201,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0.52022164,1,1,1,1,1,0.155404307,0.658675597,0.611046087,0.544348516,0.058141296,0.787067375,0.774239551,0.461472382,0.363153234,0.476725819,0.483583879,0.108800429,0.498276107,0.517877326,0.484244288,0.376049626
202,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0.525282325,1,1,1,1,1,0.21652595,0.635071339,0.56390517,0.646005682,0.092443184,0.740948107,0.7400367,0.482927609,0.336460066,0.38761822,0.424585746,0.03342326,0.507784466,0.471836326,0.427169553,0.29174358
203,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0.488841428,1,1,1,1,1,0.252845838,0.635889399,0.466345632,0.613496622,0.118389767,0.650241148,0.6753575,0.461051345,0.341251221,0.430640166,0.380007847,0.05320364,0.502563869,0.422324822,0.357064949,0.306954214
204,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0.471528447,1,1,1,1,1,0.286840132,0.649893978,0.439661616,0.54940617,0.138646031,0.611410293,0.601814948,0.45894488,0.343604139,0.482426888,0.356527403,0.07216195,0.512194044,0.38055943,0.281166067,0.315280888
205,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0.479811996,1,1,1,1,1,0.270680963,0.656331808,0.448331234,0.54453497,0.199010071,0.630149218,0.584228619,0.45555021,0.369726944,0.505716036,0.355370142,0.10402491,0.505447668,0.34863014,0.212350004,0.328330839
206,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0.471759752,1,1,1,1,1,0.177618775,0.64191067,0.444640521,0.550936387,0.199439345,0.676689976,0.559817356,0.428625802,0.383457472,0.538017529,0.340850926,0.133315213,0.532723082,0.319756485,0.184352224,0.358943104
207,0.412459626,1,1,1,1,1,1,1,1,1,0.412459626,0.380596673,1,1,1,1,1,0.111236061,0.57052373,0.324036293,0.490200803,0.108892899,0.568766283,0.462331846,0.331129971,0.410914874,0.544471156,0.349731034,0.156152157,0.578603024,0.301150783,0.170525967,0.363186669
