Time_Index,None,MIDAT_reference_naturalgas,NE_reference_naturalgas,NE_reference_uranium,SE_reference_naturalgas,SE_reference_uranium,MIDAT_reference_uranium
2675,0,4.01,4.93,0.82,4.12,0.82,0.82
2676,0,4.01,4.93,0.82,4.12,0.82,0.82
2677,0,4.01,4.93,0.82,4.12,0.82,0.82
2678,0,4.01,4.93,0.82,4.12,0.82,0.82
2679,0,4.01,4.93,0.82,4.12,0.82,0.82
2680,0,4.01,4.93,0.82,4.12,0.82,0.82
2681,0,4.01,4.93,0.82,4.12,0.82,0.82
2682,0,4.01,4.93,0.82,4.12,0.82,0.82
2683,0,4.01,4.93,0.82,4.12,0.82,0.82
2684,0,4.01,4.93,0.82,4.12,0.82,0.82
2685,0,4.01,4.93,0.82,4.12,0.82,0.82
2686,0,4.01,4.93,0.82,4.12,0.82,0.82
2687,0,4.01,4.93,0.82,4.12,0.82,0.82
2688,0,4.01,4.93,0.82,4.12,0.82,0.82
2689,0,4.01,4.93,0.82,4.12,0.82,0.82
2690,0,4.01,4.93,0.82,4.12,0.82,0.82
2691,0,4.01,4.93,0.82,4.12,0.82,0.82
2692,0,4.01,4.93,0.82,4.12,0.82,0.82
2693,0,4.01,4.93,0.82,4.12,0.82,0.82
2694,0,4.01,4.93,0.82,4.12,0.82,0.82
2695,0,4.01,4.93,0.82,4.12,0.82,0.82
2696,0,4.01,4.93,0.82,4.12,0.82,0.82
2697,0,4.01,4.93,0.82,4.12,0.82,0.82
2698,0,4.01,4.93,0.82,4.12,0.82,0.82
2699,0,4.01,4.93,0.82,4.12,0.82,0.82
2700,0,4.01,4.93,0.82,4.12,0.82,0.82
2701,0,4.01,4.93,0.82,4.12,0.82,0.82
2702,0,4.01,4.93,0.82,4.12,0.82,0.82
2703,0,4.01,4.93,0.82,4.12,0.82,0.82
2704,0,4.01,4.93,0.82,4.12,0.82,0.82
2705,0,4.01,4.93,0.82,4.12,0.82,0.82
2706,0,4.01,4.93,0.82,4.12,0.82,0.82
2707,0,4.01,4.93,0.82,4.12,0.82,0.82
2708,0,4.01,4.93,0.82,4.12,0.82,0.82
2709,0,4.01,4.93,0.82,4.12,0.82,0.82
2710,0,4.01,4.93,0.82,4.12,0.82,0.82
2711,0,4.01,4.93,0.82,4.12,0.82,0.82
2712,0,4.01,4.93,0.82,4.12,0.82,0.82
2713,0,4.01,4.93,0.82,4.12,0.82,0.82
2714,0,4.01,4.93,0.82,4.12,0.82,0.82
2715,0,4.01,4.93,0.82,4.12,0.82,0.82
2716,0,4.01,4.93,0.82,4.12,0.82,0.82
2717,0,4.01,4.93,0.82,4.12,0.82,0.82
2718,0,4.01,4.93,0.82,4.12,0.82,0.82
2719,0,4.01,4.93,0.82,4.12,0.82,0.82
2720,0,4.01,4.93,0.82,4.12,0.82,0.82
2721,0,4.01,4.93,0.82,4.12,0.82,0.82
2722,0,4.01,4.93,0.82,4.12,0.82,0.82
2723,0,4.01,4.93,0.82,4.12,0.82,0.82
2724,0,4.01,4.93,0.82,4.12,0.82,0.82
2725,0,4.01,4.93,0.82,4.12,0.82,0.82
2726,0,4.01,4.93,0.82,4.12,0.82,0.82
2727,0,4.01,4.93,0.82,4.12,0.82,0.82
2728,0,4.01,4.93,0.82,4.12,0.82,0.82
2729,0,4.01,4.93,0.82,4.12,0.82,0.82
2730,0,4.01,4.93,0.82,4.12,0.82,0.82
2731,0,4.01,4.93,0.82,4.12,0.82,0.82
2732,0,4.01,4.93,0.82,4.12,0.82,0.82
2733,0,4.01,4.93,0.82,4.12,0.82,0.82
2734,0,4.01,4.93,0.82,4.12,0.82,0.82
2735,0,4.01,4.93,0.82,4.12,0.82,0.82
2736,0,4.01,4.93,0.82,4.12,0.82,0.82
2737,0,4.01,4.93,0.82,4.12,0.82,0.82
2738,0,4.01,4.93,0.82,4.12,0.82,0.82
2739,0,4.01,4.93,0.82,4.12,0.82,0.82
2740,0,4.01,4.93,0.82,4.12,0.82,0.82
2741,0,4.01,4.93,0.82,4.12,0.82,0.82
2742,0,4.01,4.93,0.82,4.12,0.82,0.82
2743,0,4.01,4.93,0.82,4.12,0.82,0.82
2744,0,4.01,4.93,0.82,4.12,0.82,0.82
2745,0,4.01,4.93,0.82,4.12,0.82,0.82
2746,0,4.01,4.93,0.82,4.12,0.82,0.82
2747,0,4.01,4.93,0.82,4.12,0.82,0.82
2748,0,4.01,4.93,0.82,4.12,0.82,0.82
2749,0,4.01,4.93,0.82,4.12,0.82,0.82
2750,0,4.01,4.93,0.82,4.12,0.82,0.82
2751,0,4.01,4.93,0.82,4.12,0.82,0.82
2752,0,4.01,4.93,0.82,4.12,0.82,0.82
2753,0,4.01,4.93,0.82,4.12,0.82,0.82
2754,0,4.01,4.93,0.82,4.12,0.82,0.82
2755,0,4.01,4.93,0.82,4.12,0.82,0.82
2756,0,4.01,4.93,0.82,4.12,0.82,0.82
2757,0,4.01,4.93,0.82,4.12,0.82,0.82
2758,0,4.01,4.93,0.82,4.12,0.82,0.82
2759,0,4.01,4.93,0.82,4.12,0.82,0.82
2760,0,4.01,4.93,0.82,4.12,0.82,0.82
2761,0,4.01,4.93,0.82,4.12,0.82,0.82
2762,0,4.01,4.93,0.82,4.12,0.82,0.82
2763,0,4.01,4.93,0.82,4.12,0.82,0.82
2764,0,4.01,4.93,0.82,4.12,0.82,0.82
2765,0,4.01,4.93,0.82,4.12,0.82,0.82
2766,0,4.01,4.93,0.82,4.12,0.82,0.82
2767,0,4.01,4.93,0.82,4.12,0.82,0.82
2768,0,4.01,4.93,0.82,4.12,0.82,0.82
2769,0,4.01,4.93,0.82,4.12,0.82,0.82
2770,0,4.01,4.93,0.82,4.12,0.82,0.82
2771,0,4.01,4.93,0.82,4.12,0.82,0.82
2772,0,4.01,4.93,0.82,4.12,0.82,0.82
2773,0,4.01,4.93,0.82,4.12,0.82,0.82
2774,0,4.01,4.93,0.82,4.12,0.82,0.82
2775,0,4.01,4.93,0.82,4.12,0.82,0.82
2776,0,4.01,4.93,0.82,4.12,0.82,0.82
2777,0,4.01,4.93,0.82,4.12,0.82,0.82
2778,0,4.01,4.93,0.82,4.12,0.82,0.82
2779,0,4.01,4.93,0.82,4.12,0.82,0.82
2780,0,4.01,4.93,0.82,4.12,0.82,0.82
2781,0,4.01,4.93,0.82,4.12,0.82,0.82
2782,0,4.01,4.93,0.82,4.12,0.82,0.82
2783,0,4.01,4.93,0.82,4.12,0.82,0.82
2784,0,4.01,4.93,0.82,4.12,0.82,0.82
2785,0,4.01,4.93,0.82,4.12,0.82,0.82
2786,0,4.01,4.93,0.82,4.12,0.82,0.82
2787,0,4.01,4.93,0.82,4.12,0.82,0.82
2788,0,4.01,4.93,0.82,4.12,0.82,0.82
2789,0,4.01,4.93,0.82,4.12,0.82,0.82
2790,0,4.01,4.93,0.82,4.12,0.82,0.82
2791,0,4.01,4.93,0.82,4.12,0.82,0.82
2792,0,4.01,4.93,0.82,4.12,0.82,0.82
2793,0,4.01,4.93,0.82,4.12,0.82,0.82
2794,0,4.01,4.93,0.82,4.12,0.82,0.82
2795,0,4.01,4.93,0.82,4.12,0.82,0.82
2796,0,4.01,4.93,0.82,4.12,0.82,0.82
2797,0,4.01,4.93,0.82,4.12,0.82,0.82
2798,0,4.01,4.93,0.82,4.12,0.82,0.82
2799,0,4.01,4.93,0.82,4.12,0.82,0.82
2800,0,4.01,4.93,0.82,4.12,0.82,0.82
2801,0,4.01,4.93,0.82,4.12,0.82,0.82
2802,0,4.01,4.93,0.82,4.12,0.82,0.82
2803,0,4.01,4.93,0.82,4.12,0.82,0.82
2804,0,4.01,4.93,0.82,4.12,0.82,0.82
2805,0,4.01,4.93,0.82,4.12,0.82,0.82
2806,0,4.01,4.93,0.82,4.12,0.82,0.82
2807,0,4.01,4.93,0.82,4.12,0.82,0.82
2808,0,4.01,4.93,0.82,4.12,0.82,0.82
2809,0,4.01,4.93,0.82,4.12,0.82,0.82
2810,0,4.01,4.93,0.82,4.12,0.82,0.82
2811,0,4.01,4.93,0.82,4.12,0.82,0.82
2812,0,4.01,4.93,0.82,4.12,0.82,0.82
2813,0,4.01,4.93,0.82,4.12,0.82,0.82
2814,0,4.01,4.93,0.82,4.12,0.82,0.82
2815,0,4.01,4.93,0.82,4.12,0.82,0.82
2816,0,4.01,4.93,0.82,4.12,0.82,0.82
2817,0,4.01,4.93,0.82,4.12,0.82,0.82
2818,0,4.01,4.93,0.82,4.12,0.82,0.82
2819,0,4.01,4.93,0.82,4.12,0.82,0.82
2820,0,4.01,4.93,0.82,4.12,0.82,0.82
2821,0,4.01,4.93,0.82,4.12,0.82,0.82
2822,0,4.01,4.93,0.82,4.12,0.82,0.82
2823,0,4.01,4.93,0.82,4.12,0.82,0.82
2824,0,4.01,4.93,0.82,4.12,0.82,0.82
2825,0,4.01,4.93,0.82,4.12,0.82,0.82
2826,0,4.01,4.93,0.82,4.12,0.82,0.82
2827,0,4.01,4.93,0.82,4.12,0.82,0.82
2828,0,4.01,4.93,0.82,4.12,0.82,0.82
2829,0,4.01,4.93,0.82,4.12,0.82,0.82
2830,0,4.01,4.93,0.82,4.12,0.82,0.82
2831,0,4.01,4.93,0.82,4.12,0.82,0.82
2832,0,4.01,4.93,0.82,4.12,0.82,0.82
2833,0,4.01,4.93,0.82,4.12,0.82,0.82
2834,0,4.01,4.93,0.82,4.12,0.82,0.82
2835,0,4.01,4.93,0.82,4.12,0.82,0.82
2836,0,4.01,4.93,0.82,4.12,0.82,0.82
2837,0,4.01,4.93,0.82,4.12,0.82,0.82
2838,0,4.01,4.93,0.82,4.12,0.82,0.82
2839,0,4.01,4.93,0.82,4.12,0.82,0.82
2840,0,4.01,4.93,0.82,4.12,0.82,0.82
2841,0,4.01,4.93,0.82,4.12,0.82,0.82
2842,0,4.01,4.93,0.82,4.12,0.82,0.82
2843,0,4.01,4.93,0.82,4.12,0.82,0.82
2844,0,4.01,4.93,0.82,4.12,0.82,0.82
2845,0,4.01,4.93,0.82,4.12,0.82,0.82
2846,0,4.01,4.93,0.82,4.12,0.82,0.82
2847,0,4.01,4.93,0.82,4.12,0.82,0.82
2848,0,4.01,4.93,0.82,4.12,0.82,0.82
2849,0,4.01,4.93,0.82,4.12,0.82,0.82
2850,0,4.01,4.93,0.82,4.12,0.82,0.82
2851,0,4.01,4.93,0.82,4.12,0.82,0.82
2852,0,4.01,4.93,0.82,4.12,0.82,0.82
2853,0,4.01,4.93,0.82,4.12,0.82,0.82
2854,0,4.01,4.93,0.82,4.12,0.82,0.82
2855,0,4.01,4.93,0.82,4.12,0.82,0.82
2856,0,4.01,4.93,0.82,4.12,0.82,0.82
2857,0,4.01,4.93,0.82,4.12,0.82,0.82
2858,0,4.01,4.93,0.82,4.12,0.82,0.82
2859,0,4.01,4.93,0.82,4.12,0.82,0.82
2860,0,4.01,4.93,0.82,4.12,0.82,0.82
2861,0,4.01,4.93,0.82,4.12,0.82,0.82
2862,0,4.01,4.93,0.82,4.12,0.82,0.82
2863,0,4.01,4.93,0.82,4.12,0.82,0.82
2864,0,4.01,4.93,0.82,4.12,0.82,0.82
2865,0,4.01,4.93,0.82,4.12,0.82,0.82
2866,0,4.01,4.93,0.82,4.12,0.82,0.82
2867,0,4.01,4.93,0.82,4.12,0.82,0.82
2868,0,4.01,4.93,0.82,4.12,0.82,0.82
2869,0,4.01,4.93,0.82,4.12,0.82,0.82
2870,0,4.01,4.93,0.82,4.12,0.82,0.82
2871,0,4.01,4.93,0.82,4.12,0.82,0.82
2872,0,4.01,4.93,0.82,4.12,0.82,0.82
2873,0,4.01,4.93,0.82,4.12,0.82,0.82
2874,0,4.01,4.93,0.82,4.12,0.82,0.82
2875,0,4.01,4.93,0.82,4.12,0.82,0.82
2876,0,4.01,4.93,0.82,4.12,0.82,0.82
2877,0,4.01,4.93,0.82,4.12,0.82,0.82
2878,0,4.01,4.93,0.82,4.12,0.82,0.82
2879,0,4.01,4.93,0.82,4.12,0.82,0.82
2880,0,4.01,4.93,0.82,4.12,0.82,0.82
2881,0,4.01,4.93,0.82,4.12,0.82,0.82
2882,0,4.01,4.93,0.82,4.12,0.82,0.82
2883,0,4.01,4.93,0.82,4.12,0.82,0.82
2884,0,4.01,4.93,0.82,4.12,0.82,0.82
2885,0,4.01,4.93,0.82,4.12,0.82,0.82
2886,0,4.01,4.93,0.82,4.12,0.82,0.82
2887,0,4.01,4.93,0.82,4.12,0.82,0.82
2888,0,4.01,4.93,0.82,4.12,0.82,0.82
2889,0,4.01,4.93,0.82,4.12,0.82,0.82
2890,0,4.01,4.93,0.82,4.12,0.82,0.82
2891,0,4.01,4.93,0.82,4.12,0.82,0.82
2892,0,4.01,4.93,0.82,4.12,0.82,0.82
2893,0,4.01,4.93,0.82,4.12,0.82,0.82
2894,0,4.01,4.93,0.82,4.12,0.82,0.82
2895,0,4.01,4.93,0.82,4.12,0.82,0.82
2896,0,4.01,4.93,0.82,4.12,0.82,0.82
2897,0,4.01,4.93,0.82,4.12,0.82,0.82
2898,0,4.01,4.93,0.82,4.12,0.82,0.82
2899,0,4.01,4.93,0.82,4.12,0.82,0.82
2900,0,4.01,4.93,0.82,4.12,0.82,0.82
2901,0,4.01,4.93,0.82,4.12,0.82,0.82
2902,0,4.01,4.93,0.82,4.12,0.82,0.82
2903,0,4.01,4.93,0.82,4.12,0.82,0.82
2904,0,4.01,4.93,0.82,4.12,0.82,0.82
2905,0,4.01,4.93,0.82,4.12,0.82,0.82
2906,0,4.01,4.93,0.82,4.12,0.82,0.82
2907,0,4.01,4.93,0.82,4.12,0.82,0.82
2908,0,4.01,4.93,0.82,4.12,0.82,0.82
2909,0,4.01,4.93,0.82,4.12,0.82,0.82
2910,0,4.01,4.93,0.82,4.12,0.82,0.82
2911,0,4.01,4.93,0.82,4.12,0.82,0.82
2912,0,4.01,4.93,0.82,4.12,0.82,0.82
2913,0,4.01,4.93,0.82,4.12,0.82,0.82
2914,0,4.01,4.93,0.82,4.12,0.82,0.82
2915,0,4.01,4.93,0.82,4.12,0.82,0.82
2916,0,4.01,4.93,0.82,4.12,0.82,0.82
2917,0,4.01,4.93,0.82,4.12,0.82,0.82
2918,0,4.01,4.93,0.82,4.12,0.82,0.82
2919,0,4.01,4.93,0.82,4.12,0.82,0.82
2920,0,4.01,4.93,0.82,4.12,0.82,0.82
2921,0,4.01,4.93,0.82,4.12,0.82,0.82
2922,0,4.01,4.93,0.82,4.12,0.82,0.82
2923,0,4.01,4.93,0.82,4.12,0.82,0.82
2924,0,4.01,4.93,0.82,4.12,0.82,0.82
2925,0,4.01,4.93,0.82,4.12,0.82,0.82
2926,0,4.01,4.93,0.82,4.12,0.82,0.82
2927,0,4.01,4.93,0.82,4.12,0.82,0.82
2928,0,4.01,4.93,0.82,4.12,0.82,0.82
2929,0,4.01,4.93,0.82,4.12,0.82,0.82
2930,0,4.01,4.93,0.82,4.12,0.82,0.82
2931,0,4.01,4.93,0.82,4.12,0.82,0.82
2932,0,4.01,4.93,0.82,4.12,0.82,0.82
2933,0,4.01,4.93,0.82,4.12,0.82,0.82
2934,0,4.01,4.93,0.82,4.12,0.82,0.82
2935,0,4.01,4.93,0.82,4.12,0.82,0.82
2936,0,4.01,4.93,0.82,4.12,0.82,0.82
2937,0,4.01,4.93,0.82,4.12,0.82,0.82
2938,0,4.01,4.93,0.82,4.12,0.82,0.82
2939,0,4.01,4.93,0.82,4.12,0.82,0.82
2940,0,4.01,4.93,0.82,4.12,0.82,0.82
2941,0,4.01,4.93,0.82,4.12,0.82,0.82
2942,0,4.01,4.93,0.82,4.12,0.82,0.82
2943,0,4.01,4.93,0.82,4.12,0.82,0.82
2944,0,4.01,4.93,0.82,4.12,0.82,0.82
2945,0,4.01,4.93,0.82,4.12,0.82,0.82
2946,0,4.01,4.93,0.82,4.12,0.82,0.82
2947,0,4.01,4.93,0.82,4.12,0.82,0.82
2948,0,4.01,4.93,0.82,4.12,0.82,0.82
2949,0,4.01,4.93,0.82,4.12,0.82,0.82
2950,0,4.01,4.93,0.82,4.12,0.82,0.82
2951,0,4.01,4.93,0.82,4.12,0.82,0.82
2952,0,4.01,4.93,0.82,4.12,0.82,0.82
2953,0,4.01,4.93,0.82,4.12,0.82,0.82
2954,0,4.01,4.93,0.82,4.12,0.82,0.82
2955,0,4.01,4.93,0.82,4.12,0.82,0.82
2956,0,4.01,4.93,0.82,4.12,0.82,0.82
2957,0,4.01,4.93,0.82,4.12,0.82,0.82
2958,0,4.01,4.93,0.82,4.12,0.82,0.82
2959,0,4.01,4.93,0.82,4.12,0.82,0.82
2960,0,4.01,4.93,0.82,4.12,0.82,0.82
2961,0,4.01,4.93,0.82,4.12,0.82,0.82
2962,0,4.01,4.93,0.82,4.12,0.82,0.82
2963,0,4.01,4.93,0.82,4.12,0.82,0.82
2964,0,4.01,4.93,0.82,4.12,0.82,0.82
2965,0,4.01,4.93,0.82,4.12,0.82,0.82
2966,0,4.01,4.93,0.82,4.12,0.82,0.82
2967,0,4.01,4.93,0.82,4.12,0.82,0.82
2968,0,4.01,4.93,0.82,4.12,0.82,0.82
2969,0,4.01,4.93,0.82,4.12,0.82,0.82
2970,0,4.01,4.93,0.82,4.12,0.82,0.82
2971,0,4.01,4.93,0.82,4.12,0.82,0.82
2972,0,4.01,4.93,0.82,4.12,0.82,0.82
2973,0,4.01,4.93,0.82,4.12,0.82,0.82
2974,0,4.01,4.93,0.82,4.12,0.82,0.82
2975,0,4.01,4.93,0.82,4.12,0.82,0.82
2976,0,4.01,4.93,0.82,4.12,0.82,0.82
2977,0,4.01,4.93,0.82,4.12,0.82,0.82
2978,0,4.01,4.93,0.82,4.12,0.82,0.82
2979,0,4.01,4.93,0.82,4.12,0.82,0.82
2980,0,4.01,4.93,0.82,4.12,0.82,0.82
2981,0,4.01,4.93,0.82,4.12,0.82,0.82
2982,0,4.01,4.93,0.82,4.12,0.82,0.82
2983,0,4.01,4.93,0.82,4.12,0.82,0.82
2984,0,4.01,4.93,0.82,4.12,0.82,0.82
2985,0,4.01,4.93,0.82,4.12,0.82,0.82
2986,0,4.01,4.93,0.82,4.12,0.82,0.82
2987,0,4.01,4.93,0.82,4.12,0.82,0.82
2988,0,4.01,4.93,0.82,4.12,0.82,0.82
2989,0,4.01,4.93,0.82,4.12,0.82,0.82
2990,0,4.01,4.93,0.82,4.12,0.82,0.82
2991,0,4.01,4.93,0.82,4.12,0.82,0.82
2992,0,4.01,4.93,0.82,4.12,0.82,0.82
2993,0,4.01,4.93,0.82,4.12,0.82,0.82
2994,0,4.01,4.93,0.82,4.12,0.82,0.82
2995,0,4.01,4.93,0.82,4.12,0.82,0.82
2996,0,4.01,4.93,0.82,4.12,0.82,0.82
2997,0,4.01,4.93,0.82,4.12,0.82,0.82
2998,0,4.01,4.93,0.82,4.12,0.82,0.82
2999,0,4.01,4.93,0.82,4.12,0.82,0.82
3000,0,4.01,4.93,0.82,4.12,0.82,0.82
3001,0,4.01,4.93,0.82,4.12,0.82,0.82
3002,0,4.01,4.93,0.82,4.12,0.82,0.82
3003,0,4.01,4.93,0.82,4.12,0.82,0.82
3004,0,4.01,4.93,0.82,4.12,0.82,0.82
3005,0,4.01,4.93,0.82,4.12,0.82,0.82
3006,0,4.01,4.93,0.82,4.12,0.82,0.82
3007,0,4.01,4.93,0.82,4.12,0.82,0.82
3008,0,4.01,4.93,0.82,4.12,0.82,0.82
3009,0,4.01,4.93,0.82,4.12,0.82,0.82
3010,0,4.01,4.93,0.82,4.12,0.82,0.82
3011,0,4.01,4.93,0.82,4.12,0.82,0.82
3012,0,4.01,4.93,0.82,4.12,0.82,0.82
3013,0,4.01,4.93,0.82,4.12,0.82,0.82
3014,0,4.01,4.93,0.82,4.12,0.82,0.82
3015,0,4.01,4.93,0.82,4.12,0.82,0.82
3016,0,4.01,4.93,0.82,4.12,0.82,0.82
3017,0,4.01,4.93,0.82,4.12,0.82,0.82
3018,0,4.01,4.93,0.82,4.12,0.82,0.82
3019,0,4.01,4.93,0.82,4.12,0.82,0.82
3020,0,4.01,4.93,0.82,4.12,0.82,0.82
3021,0,4.01,4.93,0.82,4.12,0.82,0.82
3022,0,4.01,4.93,0.82,4.12,0.82,0.82
3023,0,4.01,4.93,0.82,4.12,0.82,0.82
3024,0,4.01,4.93,0.82,4.12,0.82,0.82
3025,0,4.01,4.93,0.82,4.12,0.82,0.82
3026,0,4.01,4.93,0.82,4.12,0.82,0.82
3027,0,4.01,4.93,0.82,4.12,0.82,0.82
3028,0,4.01,4.93,0.82,4.12,0.82,0.82
3029,0,4.01,4.93,0.82,4.12,0.82,0.82
3030,0,4.01,4.93,0.82,4.12,0.82,0.82
3031,0,4.01,4.93,0.82,4.12,0.82,0.82
3032,0,4.01,4.93,0.82,4.12,0.82,0.82
3033,0,4.01,4.93,0.82,4.12,0.82,0.82
3034,0,4.01,4.93,0.82,4.12,0.82,0.82
3035,0,4.01,4.93,0.82,4.12,0.82,0.82
3036,0,4.01,4.93,0.82,4.12,0.82,0.82
3037,0,4.01,4.93,0.82,4.12,0.82,0.82
3038,0,4.01,4.93,0.82,4.12,0.82,0.82
3039,0,4.01,4.93,0.82,4.12,0.82,0.82
3040,0,4.01,4.93,0.82,4.12,0.82,0.82
3041,0,4.01,4.93,0.82,4.12,0.82,0.82
3042,0,4.01,4.93,0.82,4.12,0.82,0.82
3043,0,4.01,4.93,0.82,4.12,0.82,0.82
3044,0,4.01,4.93,0.82,4.12,0.82,0.82
3045,0,4.01,4.93,0.82,4.12,0.82,0.82
3046,0,4.01,4.93,0.82,4.12,0.82,0.82
3047,0,4.01,4.93,0.82,4.12,0.82,0.82
3048,0,4.01,4.93,0.82,4.12,0.82,0.82
3049,0,4.01,4.93,0.82,4.12,0.82,0.82
3050,0,4.01,4.93,0.82,4.12,0.82,0.82
3051,0,4.01,4.93,0.82,4.12,0.82,0.82
3052,0,4.01,4.93,0.82,4.12,0.82,0.82
3053,0,4.01,4.93,0.82,4.12,0.82,0.82
3054,0,4.01,4.93,0.82,4.12,0.82,0.82
3055,0,4.01,4.93,0.82,4.12,0.82,0.82
3056,0,4.01,4.93,0.82,4.12,0.82,0.82
3057,0,4.01,4.93,0.82,4.12,0.82,0.82
3058,0,4.01,4.93,0.82,4.12,0.82,0.82
3059,0,4.01,4.93,0.82,4.12,0.82,0.82
3060,0,4.01,4.93,0.82,4.12,0.82,0.82
3061,0,4.01,4.93,0.82,4.12,0.82,0.82
3062,0,4.01,4.93,0.82,4.12,0.82,0.82
3063,0,4.01,4.93,0.82,4.12,0.82,0.82
3064,0,4.01,4.93,0.82,4.12,0.82,0.82
3065,0,4.01,4.93,0.82,4.12,0.82,0.82
3066,0,4.01,4.93,0.82,4.12,0.82,0.82
3067,0,4.01,4.93,0.82,4.12,0.82,0.82
3068,0,4.01,4.93,0.82,4.12,0.82,0.82
3069,0,4.01,4.93,0.82,4.12,0.82,0.82
3070,0,4.01,4.93,0.82,4.12,0.82,0.82
3071,0,4.01,4.93,0.82,4.12,0.82,0.82
3072,0,4.01,4.93,0.82,4.12,0.82,0.82
3073,0,4.01,4.93,0.82,4.12,0.82,0.82
3074,0,4.01,4.93,0.82,4.12,0.82,0.82
3075,0,4.01,4.93,0.82,4.12,0.82,0.82
3076,0,4.01,4.93,0.82,4.12,0.82,0.82
3077,0,4.01,4.93,0.82,4.12,0.82,0.82
3078,0,4.01,4.93,0.82,4.12,0.82,0.82
3079,0,4.01,4.93,0.82,4.12,0.82,0.82
3080,0,4.01,4.93,0.82,4.12,0.82,0.82
3081,0,4.01,4.93,0.82,4.12,0.82,0.82
3082,0,4.01,4.93,0.82,4.12,0.82,0.82
3083,0,4.01,4.93,0.82,4.12,0.82,0.82
3084,0,4.01,4.93,0.82,4.12,0.82,0.82
3085,0,4.01,4.93,0.82,4.12,0.82,0.82
3086,0,4.01,4.93,0.82,4.12,0.82,0.82
3087,0,4.01,4.93,0.82,4.12,0.82,0.82
3088,0,4.01,4.93,0.82,4.12,0.82,0.82
3089,0,4.01,4.93,0.82,4.12,0.82,0.82
3090,0,4.01,4.93,0.82,4.12,0.82,0.82
3091,0,4.01,4.93,0.82,4.12,0.82,0.82
3092,0,4.01,4.93,0.82,4.12,0.82,0.82
3093,0,4.01,4.93,0.82,4.12,0.82,0.82
3094,0,4.01,4.93,0.82,4.12,0.82,0.82
3095,0,4.01,4.93,0.82,4.12,0.82,0.82
3096,0,4.01,4.93,0.82,4.12,0.82,0.82
3097,0,4.01,4.93,0.82,4.12,0.82,0.82
3098,0,4.01,4.93,0.82,4.12,0.82,0.82
3099,0,4.01,4.93,0.82,4.12,0.82,0.82
3100,0,4.01,4.93,0.82,4.12,0.82,0.82
3101,0,4.01,4.93,0.82,4.12,0.82,0.82
3102,0,4.01,4.93,0.82,4.12,0.82,0.82
3103,0,4.01,4.93,0.82,4.12,0.82,0.82
3104,0,4.01,4.93,0.82,4.12,0.82,0.82
3105,0,4.01,4.93,0.82,4.12,0.82,0.82
3106,0,4.01,4.93,0.82,4.12,0.82,0.82
3107,0,4.01,4.93,0.82,4.12,0.82,0.82
3108,0,4.01,4.93,0.82,4.12,0.82,0.82
3109,0,4.01,4.93,0.82,4.12,0.82,0.82
3110,0,4.01,4.93,0.82,4.12,0.82,0.82
3111,0,4.01,4.93,0.82,4.12,0.82,0.82
3112,0,4.01,4.93,0.82,4.12,0.82,0.82
3113,0,4.01,4.93,0.82,4.12,0.82,0.82
3114,0,4.01,4.93,0.82,4.12,0.82,0.82
3115,0,4.01,4.93,0.82,4.12,0.82,0.82
3116,0,4.01,4.93,0.82,4.12,0.82,0.82
3117,0,4.01,4.93,0.82,4.12,0.82,0.82
3118,0,4.01,4.93,0.82,4.12,0.82,0.82
3119,0,4.01,4.93,0.82,4.12,0.82,0.82
3120,0,4.01,4.93,0.82,4.12,0.82,0.82
3121,0,4.01,4.93,0.82,4.12,0.82,0.82
3122,0,4.01,4.93,0.82,4.12,0.82,0.82
3123,0,4.01,4.93,0.82,4.12,0.82,0.82
3124,0,4.01,4.93,0.82,4.12,0.82,0.82
3125,0,4.01,4.93,0.82,4.12,0.82,0.82
3126,0,4.01,4.93,0.82,4.12,0.82,0.82
3127,0,4.01,4.93,0.82,4.12,0.82,0.82
3128,0,4.01,4.93,0.82,4.12,0.82,0.82
3129,0,4.01,4.93,0.82,4.12,0.82,0.82
3130,0,4.01,4.93,0.82,4.12,0.82,0.82
3131,0,4.01,4.93,0.82,4.12,0.82,0.82
3132,0,4.01,4.93,0.82,4.12,0.82,0.82
3133,0,4.01,4.93,0.82,4.12,0.82,0.82
3134,0,4.01,4.93,0.82,4.12,0.82,0.82
3135,0,4.01,4.93,0.82,4.12,0.82,0.82
3136,0,4.01,4.93,0.82,4.12,0.82,0.82
3137,0,4.01,4.93,0.82,4.12,0.82,0.82
3138,0,4.01,4.93,0.82,4.12,0.82,0.82
3139,0,4.01,4.93,0.82,4.12,0.82,0.82
3140,0,4.01,4.93,0.82,4.12,0.82,0.82
3141,0,4.01,4.93,0.82,4.12,0.82,0.82
3142,0,4.01,4.93,0.82,4.12,0.82,0.82
3143,0,4.01,4.93,0.82,4.12,0.82,0.82
3144,0,4.01,4.93,0.82,4.12,0.82,0.82
3145,0,4.01,4.93,0.82,4.12,0.82,0.82
3146,0,4.01,4.93,0.82,4.12,0.82,0.82
3147,0,4.01,4.93,0.82,4.12,0.82,0.82
3148,0,4.01,4.93,0.82,4.12,0.82,0.82
3149,0,4.01,4.93,0.82,4.12,0.82,0.82
3150,0,4.01,4.93,0.82,4.12,0.82,0.82
3151,0,4.01,4.93,0.82,4.12,0.82,0.82
3152,0,4.01,4.93,0.82,4.12,0.82,0.82
3153,0,4.01,4.93,0.82,4.12,0.82,0.82
3154,0,4.01,4.93,0.82,4.12,0.82,0.82
