Resource,BE0 0 CCGT,BE0 0 OCGT,BE0 0 biomass,BE0 0 coal,BE0 0 nuclear,BE0 0 offwind-ac,BE0 0 offwind-dc,BE0 0 onwind,BE0 0 ror,BE0 0 solar,DE0 0 CCGT,DE0 0 OCGT,DE0 0 biomass,DE0 0 coal,DE0 0 lignite,DE0 0 nuclear,DE0 0 offwind-ac,DE0 0 offwind-dc,DE0 0 oil,DE0 0 onwind,DE0 0 ror,DE0 0 solar,DK0 0 OCGT,DK0 0 biomass,DK0 0 coal,DK0 0 offwind-ac,DK0 0 offwind-dc,DK0 0 onwind,DK0 0 solar,DK3 0 CCGT,DK3 0 OCGT,DK3 0 biomass,DK3 0 coal,DK3 0 offwind-ac,DK3 0 offwind-dc,DK3 0 oil,DK3 0 onwind,FR0 0 CCGT,FR0 0 OCGT,FR0 0 coal,FR0 0 nuclear,FR0 0 offwind-ac,FR0 0 offwind-dc,FR0 0 oil,FR0 0 onwind,FR0 0 ror,FR0 0 solar,GB4 0 CCGT,GB4 0 coal,GB4 0 offwind-ac,GB4 0 offwind-dc,GB4 0 oil,GB4 0 onwind,GB4 0 solar,GB5 0 CCGT,GB5 0 OCGT,GB5 0 biomass,GB5 0 coal,GB5 0 nuclear,GB5 0 offwind-ac,GB5 0 offwind-dc,GB5 0 oil,GB5 0 onwind,GB5 0 ror,GB5 0 solar,NL0 0 CCGT,NL0 0 OCGT,NL0 0 coal,NL0 0 nuclear,NL0 0 offwind-ac,NL0 0 offwind-dc,NL0 0 onwind,NL0 0 solar,NO3 0 CCGT,NO3 0 OCGT,NO3 0 offwind-ac,NO3 0 offwind-dc,NO3 0 onwind,NO3 0 solar,SE3 0 CCGT,SE3 0 biomass,SE3 0 coal,SE3 0 nuclear,SE3 0 offwind-ac,SE3 0 offwind-dc,SE3 0 oil,SE3 0 onwind,SE3 0 ror,SE3 0 solar,DE0 0 hydro,FR0 0 hydro,GB5 0 hydro,NO3 0 hydro,SE3 0 hydro,DE0 0 PHS,FR0 0 PHS,GB5 0 PHS,NO3 0 PHS,SE3 0 PHS,Total
t696,3276.9,0.0,604.8000000000001,0.0,5348.7,142.00199999999998,101.42999999999999,473.21999999999997,82.368,0.0,13415.73940088267,0.0,7560.000000000001,1271.294277315206,18438.3,7302.600000000001,1294.371,2518.776,0.0,4414.419000000001,2128.2120000000004,0.0,0.0,729.5471049600001,166.6628536833098,221.942882646,278.25674839199996,803.30462883,0.0,0.0,0.0,955.2528954,0.0,208.196143776,316.63163532600004,0.0,1006.09765938,5498.1,0.0,0.0,55233.0,1.17,0.81,0.0,3408.966,2235.6360000000004,0.0,239.33754912746048,68.9476462,131.11434234,131.11434234,0.0,264.3886209888,0.0,9086.630107454626,0.0,3977.554319100001,0.0,7252.360524899999,3311.3491075260004,3524.984533818,0.0,5996.79560718,859.7156884110001,0.0,7745.84505704502,0.0,2005.9999999999998,436.5,180.31050000000002,562.1445,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0929610023315,0.0,6183.900000000001,0.0,0.0,0.0,3786.4259999999995,0.0,0.0,1298.0,0.0,0.0,14573.307848061731,5219.283994576752,0.0,0.0,0.0,0.0,0.0,218855.80948066292
t697,2845.0427142296235,0.0,604.8000000000001,0.0,5348.7,162.28799999999998,111.57300000000001,473.21999999999997,82.368,0.0,11574.22728024641,0.0,7560.000000000001,1271.294277315206,18438.3,7302.600000000001,1329.354,2378.844,0.0,3923.928,2128.2120000000004,0.0,0.0,729.5471049600001,166.6628536833098,221.942882646,281.56932872999994,750.915196515,0.0,0.0,0.0,955.2528954,0.0,221.20840276200002,342.656153298,0.0,1097.56108296,5498.1,0.0,0.0,55233.0,1.1250000000000002,0.765,0.0,3563.9189999999994,2235.6360000000004,0.0,204.75367920282955,68.9476462,131.11434234,131.11434234,0.0,267.3930371364,0.0,8258.657401596545,0.0,3977.554319100001,0.0,7252.360524899999,3204.5313943800006,3418.166820672,0.0,5752.02843954,859.7156884110001,0.0,7078.758931059454,0.0,2005.9999999999998,436.5,180.31050000000002,562.1445,526.5000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0929610023315,0.0,6183.900000000001,0.0,0.0,0.0,3786.4259999999995,0.0,0.0,1298.0,0.0,0.0,14113.79765949283,4866.665198030074,0.0,0.0,0.0,0.0,0.0,213416.04555814902
t698,2413.5063366284203,0.0,604.8000000000001,0.0,5348.7,162.28799999999998,111.57300000000001,473.21999999999997,82.368,0.0,12461.999934924246,0.0,7560.000000000001,1271.294277315206,18438.3,7302.600000000001,1329.354,2273.895,0.0,3433.437,2128.2120000000004,0.0,0.0,729.5471049600001,166.6628536833098,218.63030230799998,274.944168054,750.915196515,0.0,0.0,0.0,955.2528954,0.0,225.54582242400002,351.330992622,0.0,1120.426938855,5498.1,0.0,0.0,55233.0,1.1250000000000002,0.72,0.0,3718.872,2235.6360000000004,0.0,195.81275922983383,68.9476462,131.11434234,131.11434234,0.0,264.3886209888,0.0,8390.698552433636,0.0,3977.554319100001,0.0,7252.360524899999,3097.713681234,3151.1225378070003,0.0,5507.261271900001,859.7156884110001,0.0,6870.780461285227,0.0,2005.9999999999998,436.5,148.491,509.112,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0929610023315,0.0,6183.900000000001,0.0,0.0,0.0,3876.579,0.0,0.0,0.0,0.0,0.0,14029.301034787648,4672.460749868761,0.0,0.0,0.0,0.0,0.0,211139.27831751743
t699,2199.6775132083835,0.0,604.8000000000001,0.0,5348.7,162.28799999999998,111.57300000000001,449.559,82.368,0.0,11802.167089392406,0.0,7560.000000000001,1271.294277315206,18438.3,7302.600000000001,1434.3029999999999,2098.98,0.0,3433.437,2128.2120000000004,0.0,0.0,729.5471049600001,166.6628536833098,212.00514163199995,268.319007378,733.45205241,0.0,0.0,0.0,955.2528954,0.0,225.54582242400002,355.668412284,0.0,1051.82937117,4139.664423973484,0.0,0.0,55233.0,1.1250000000000002,0.675,0.0,3718.872,2235.6360000000004,0.0,175.10187812934277,68.9476462,131.11434234,131.11434234,0.0,264.3886209888,0.0,8219.087796026595,0.0,3977.554319100001,0.0,7252.360524899999,2990.8959680880002,2830.6693983689997,0.0,5262.49410426,859.7156884110001,0.0,6947.392290108807,0.0,2005.9999999999998,436.5,127.278,434.86650000000003,445.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0929610023315,0.0,6183.900000000001,0.0,0.0,0.0,3876.579,0.0,0.0,1298.0,0.0,0.0,14028.35157540711,4710.99832326184,0.0,0.0,0.0,0.0,0.0,209130.41724416363
t700,2222.3879037060988,0.0,604.8000000000001,0.0,5348.7,152.145,111.57300000000001,402.237,82.368,0.0,14243.315478132186,0.0,7560.000000000001,1271.294277315206,18438.3,7302.600000000001,1434.3029999999999,1924.0649999999998,0.0,2942.946,2128.2120000000004,0.0,0.0,729.5471049600001,166.6628536833098,205.379980956,265.00642704,733.45205241,0.0,0.0,0.0,955.2528954,0.0,221.20840276200002,355.668412284,0.0,983.231803485,4442.010822961874,0.0,0.0,55233.0,1.17,0.675,0.0,3873.825,2235.6360000000004,0.0,160.95929299303438,68.9476462,131.11434234,131.11434234,0.0,255.37537254600002,0.0,7787.656518422307,0.0,3977.554319100001,0.0,7252.360524899999,2884.078254942,2670.44282865,0.0,5017.72693662,859.7156884110001,0.0,7142.803242294997,0.0,2005.9999999999998,436.5,116.67150000000001,392.4405000000001,404.99999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0929610023315,0.0,6183.900000000001,0.0,0.0,0.0,3876.579,0.0,0.0,1298.0,0.0,0.0,14042.592589421396,4837.208876124174,0.0,0.0,0.0,0.0,0.0,210521.8081514029
t701,2582.51385311285,0.0,604.8000000000001,0.0,5348.7,131.859,111.57300000000001,354.915,82.368,0.0,14373.900000000001,0.0,7560.000000000001,2034.0708437043297,18438.3,7302.600000000001,1364.337,1714.167,0.0,2942.946,2128.2120000000004,0.0,0.0,729.5471049600001,166.6628536833098,205.379980956,251.756105688,733.45205241,0.0,279.154733990716,0.0,955.2528954,0.0,212.53356343800002,346.99357296,0.0,937.5000916949999,5498.1,0.0,0.0,55233.0,1.26,0.72,0.0,4028.778,2235.6360000000004,0.0,148.69329654,68.9476462,131.11434234,131.11434234,0.0,252.37095639839995,0.0,7636.548030370807,0.0,3977.554319100001,0.0,7252.360524899999,2777.2605417960003,2510.216258931,0.0,4772.95976898,859.7156884110001,0.0,8325.000000000002,0.0,2407.2,436.5,116.67150000000001,392.4405000000001,364.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0929610023315,0.0,6183.900000000001,0.0,0.0,0.0,3786.4259999999995,0.0,0.0,1298.0,0.0,0.0,14392.921670547435,6290.281830242892,0.0,0.0,0.0,0.0,0.0,215419.77883009808
t702,3276.9,0.0,604.8000000000001,0.0,5348.7,131.859,121.71600000000001,307.593,82.368,0.0,14373.900000000001,1305.976803378038,7560.000000000001,2288.329699167371,18438.3,7302.600000000001,1189.422,1609.2179999999998,0.0,2452.455,2128.2120000000004,0.0,0.0,729.5471049600001,166.6628536833098,202.067400618,238.50578433599998,733.45205241,0.0,422.00541891,0.0,955.2528954,0.0,195.18388479,303.61937634000003,0.0,846.036668115,5498.1,0.0,0.0,55233.0,1.3950000000000002,0.765,0.0,4183.731,2235.6360000000004,0.0,183.6563158327587,68.9476462,131.11434234,131.11434234,0.0,252.37095639839995,0.0,12891.857964564515,0.0,3977.554319100001,0.0,7252.360524899999,2670.44282865,2296.580832639,0.0,4528.192601340001,859.7156884110001,0.0,8325.000000000002,0.0,3610.7999999999997,436.5,137.88450000000003,403.047,404.99999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0929610023315,0.0,6183.900000000001,0.0,0.0,0.0,3876.579,0.0,0.0,1298.0,2263.8671409381104,0.0,15856.89822292944,8704.863876703701,0.0,0.0,0.0,0.0,0.0,229229.65100639695
t703,3276.9,0.0,604.8000000000001,0.0,5348.7,162.28799999999998,152.145,331.254,82.368,0.0,14373.900000000001,3917.9304101341154,7560.000000000001,2288.329699167371,18438.3,7302.600000000001,1049.49,1539.252,0.0,2942.946,2128.2120000000004,0.0,0.0,729.5471049600001,166.6628536833098,205.379980956,245.130945012,750.915196515,0.0,422.00541891,0.0,955.2528954,0.0,182.171625804,255.90776005800004,0.0,800.304956325,5498.1,0.0,0.0,55233.0,1.575,0.9,0.0,4183.731,2235.6360000000004,0.0,328.34735572749076,82.73717544,131.11434234,131.11434234,0.0,246.3621241032,0.0,18170.870112000004,0.0,3977.554319100001,0.0,7252.360524899999,2617.033972077,2082.9454063470002,0.0,4405.80901752,859.7156884110001,0.0,8325.000000000002,748.1720381243986,3610.7999999999997,436.5,169.704,381.83400000000006,526.5000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0929610023315,0.0,6183.900000000001,0.0,0.0,0.0,3966.732,0.0,0.0,1298.0,4519.513773457051,0.0,17573.415579688135,10388.40269212017,6520.674532265484,4655.0,0.0,0.0,0.0,254971.8418038881
t704,3276.9,0.0,604.8000000000001,0.0,5348.7,213.003,192.71700000000004,378.57599999999996,82.368,0.0,14373.900000000001,5637.2498537621495,7560.000000000001,2288.329699167371,18438.3,7302.600000000001,874.575,1434.3029999999999,0.0,2452.455,2128.2120000000004,0.0,0.0,729.5471049600001,171.05178950126765,212.00514163199995,255.06868602599997,768.37834062,0.0,422.00541891,0.0,955.2528954,0.0,173.49678648,208.196143776,0.0,777.4391004299999,5498.1,0.0,0.0,55233.0,1.755,1.035,0.0,4338.684,2235.6360000000004,0.0,446.07988962,124.10576316,131.11434234,131.11434234,0.0,243.35770795559998,0.0,18170.870112000004,6214.778480918278,3977.554319100001,0.0,7252.360524899999,2617.033972077,2029.5365497740004,0.0,4283.4254337,859.7156884110001,0.0,8325.000000000002,3066.9903754956595,3610.7999999999997,436.5,212.13000000000002,339.408,647.9999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0929610023315,0.0,6183.900000000001,0.0,0.0,0.0,3966.732,0.0,0.0,1298.0,5763.095279726916,0.0,18188.62746303365,10740.058049332025,7951.16732643147,4655.0,0.0,0.0,0.0,268450.18854198273
t705,3276.9,0.0,604.8000000000001,0.0,5348.7,223.14600000000002,202.85999999999999,425.898,82.368,301.644,14373.900000000001,5637.2498537621495,7560.000000000001,2288.329699167371,18438.3,7302.600000000001,804.6089999999999,1294.371,0.0,2942.946,2128.2120000000004,3358.0260000000003,0.0,729.5471049600001,166.6628536833098,208.69256129399997,251.756105688,785.841484725,0.0,422.00541891,0.0,955.2528954,0.0,164.82194715600002,182.171625804,0.0,731.70738864,5498.1,0.0,0.0,55233.0,1.8,1.2149999999999999,0.0,4338.684,2235.6360000000004,919.17,446.07988962,124.10576316,131.11434234,131.11434234,0.0,255.37537254600002,0.0,18170.870112000004,8264.412522168413,3977.554319100001,0.0,7252.360524899999,2670.44282865,2029.5365497740004,0.0,4283.4254337,859.7156884110001,0.0,8325.000000000002,3120.258130338431,3610.7999999999997,436.5,233.34300000000002,328.8015000000001,729.0,284.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0929610023315,0.0,6183.900000000001,0.0,0.0,0.0,4147.038,0.0,0.0,1298.0,3881.207021509909,0.0,18093.68736960507,10350.68571367457,4183.08671380489,4655.0,0.0,0.0,0.0,269893.83203783445
t706,3276.9,0.0,604.8000000000001,0.0,5348.7,213.003,192.71700000000004,378.57599999999996,82.368,1378.944,14373.900000000001,5637.2498537621495,7560.000000000001,2288.329699167371,18438.3,7302.600000000001,804.6089999999999,1294.371,0.0,2452.455,2128.2120000000004,4797.18,0.0,729.5471049600001,166.6628536833098,212.00514163199995,245.130945012,785.841484725,0.0,422.00541891,0.0,955.2528954,0.0,160.48452749400002,177.834206142,0.0,708.8415327450001,5498.1,0.0,0.0,55233.0,1.845,1.35,0.0,4028.778,2235.6360000000004,3125.1779999999994,446.07988962,124.10576316,131.11434234,131.11434234,0.0,264.3886209888,5.8095729989999985,18170.870112000004,7800.797437020363,3977.554319100001,0.0,7252.360524899999,2723.851685223,2189.763119493,0.0,4283.4254337,859.7156884110001,828.27649422,8325.000000000002,2057.377068995359,3610.7999999999997,436.5,243.9495,350.0145,688.5,1279.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0929610023315,0.0,6183.900000000001,0.0,0.0,0.0,4417.497,0.0,0.0,1298.0,0.0,0.0,17942.732582089466,10145.740588442799,3059.0478052898507,4655.0,0.0,0.0,0.0,269139.8870149678
t707,3276.9,0.0,604.8000000000001,0.0,5348.7,172.431,182.574,307.593,82.368,1809.864,14373.900000000001,5637.2498537621495,7560.000000000001,2288.329699167371,18438.3,7302.600000000001,944.5409999999999,1189.422,0.0,1471.473,2128.2120000000004,5756.616,0.0,729.5471049600001,254.22555929220968,188.817079266,205.379980956,715.988908305,5.0662993401000005,422.00541891,0.0,955.2528954,0.0,173.49678648,199.521304452,0.0,937.5000916949999,5498.1,0.0,0.0,55233.0,1.7100000000000002,1.35,0.0,3563.9189999999994,2235.6360000000004,3952.4309999999996,446.07988962,124.10576316,131.11434234,131.11434234,0.0,252.37095639839995,20.3335054965,18170.870112000004,7055.056565111524,3977.554319100001,0.0,7252.360524899999,2723.851685223,2403.398545785,0.0,3916.27468224,859.7156884110001,1656.55298844,8325.000000000002,1860.3176188385598,3610.7999999999997,436.5,222.73650000000004,350.0145,404.99999999999994,1706.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0929610023315,0.0,6183.900000000001,0.0,0.0,0.0,4597.803,0.0,0.0,1298.0,2430.1621790056456,0.0,17869.62869066738,9818.028370214271,4625.723705069064,0.0,0.0,0.0,0.0,269025.68241734855
t708,3276.9,0.0,604.8000000000001,0.0,5348.7,182.574,202.85999999999999,236.60999999999999,82.368,1939.1400000000003,14373.900000000001,5637.2498537621495,7560.000000000001,2288.329699167371,18438.3,7302.600000000001,979.5240000000001,1189.422,0.0,1471.473,2128.2120000000004,5756.616,0.0,729.5471049600001,166.6628536833098,188.817079266,215.31772196999995,785.841484725,10.132598680200001,422.00541891,0.0,955.2528954,0.0,177.834206142,229.883242086,0.0,914.6342357999999,5498.1,0.0,0.0,55233.0,1.62,1.3050000000000002,0.0,2789.154,2235.6360000000004,4228.182,446.07988962,124.10576316,131.11434234,131.11434234,0.0,231.3400433652,37.7622244935,18170.870112000004,5855.583245422477,3977.554319100001,0.0,7252.360524899999,2830.6693983689997,2670.44282865,0.0,3916.27468224,859.7156884110001,2248.1790557400004,8325.000000000002,1044.9017720438983,3610.7999999999997,436.5,243.9495,392.4405000000001,323.99999999999994,1848.6000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0929610023315,0.0,6183.900000000001,0.0,0.0,0.0,4778.1089999999995,0.0,0.0,1298.0,1454.6763232561837,0.0,17658.861663773856,9504.767742008145,3657.3861413676987,0.0,0.0,0.0,0.0,265443.65645815537
t709,3276.9,0.0,604.8000000000001,0.0,5348.7,172.431,202.85999999999999,212.949,82.368,1809.864,14373.900000000001,5637.2498537621495,7560.000000000001,2288.329699167371,18438.3,7302.600000000001,1049.49,1224.405,0.0,1471.473,2128.2120000000004,5276.898,0.0,729.5471049600001,166.6628536833098,188.817079266,225.255462984,820.767772935,10.132598680200001,422.00541891,0.0,955.2528954,0.0,182.171625804,242.895501072,0.0,983.231803485,5498.1,0.0,0.0,55233.0,1.3950000000000002,1.035,0.0,2014.389,2235.6360000000004,4044.3480000000004,446.07988962,124.10576316,131.11434234,131.11434234,0.0,219.32237877479997,52.286156991,18170.870112000004,5189.825098585555,3977.554319100001,0.0,7252.360524899999,2777.2605417960003,2670.44282865,0.0,3916.27468224,859.7156884110001,2603.15469612,8325.000000000002,1385.4408738294433,3610.7999999999997,436.5,254.556,434.86650000000003,323.99999999999994,1706.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0929610023315,0.0,6183.900000000001,0.0,0.0,0.0,5048.567999999999,0.0,0.0,1298.0,2121.3093383145106,0.0,17767.093409246598,9287.297905423631,1067.5468111807982,0.0,0.0,0.0,0.0,262205.22583413473
t710,3276.9,0.0,604.8000000000001,0.0,5348.7,152.145,172.431,212.949,82.368,1422.036,14373.900000000001,5637.2498537621495,7560.000000000001,2288.329699167371,18438.3,7302.600000000001,1049.49,1189.422,0.0,1471.473,2128.2120000000004,3837.7439999999997,0.0,729.5471049600001,193.31762638911442,182.19191858999997,221.942882646,698.5257642,0.0,422.00541891,0.0,955.2528954,0.0,173.49678648,251.570340396,0.0,914.6342357999999,5498.1,0.0,0.0,55233.0,1.26,0.9,0.0,1704.483,2235.6360000000004,3400.929,446.07988962,124.10576316,131.11434234,131.11434234,0.0,222.3267949224,52.286156991,18170.870112000004,4739.163664361829,3977.554319100001,0.0,7252.360524899999,2777.2605417960003,2670.44282865,0.0,4161.04184988,859.7156884110001,2366.5042692,8325.000000000002,2035.7775978682055,3610.7999999999997,436.5,243.9495,456.07950000000005,323.99999999999994,1208.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0929610023315,0.0,6183.900000000001,0.0,0.0,0.0,5138.721,0.0,0.0,1298.0,3561.5617765848965,0.0,17711.07871515957,9366.71022835318,0.0,0.0,0.0,0.0,0.0,259364.65489334104
t711,3276.9,0.0,604.8000000000001,0.0,5348.7,131.859,152.145,260.271,82.368,775.6560000000001,14373.900000000001,5637.2498537621495,7560.000000000001,2288.329699167371,18438.3,7302.600000000001,1049.49,1154.439,0.0,980.982,2128.2120000000004,1439.154,0.0,729.5471049600001,229.11542519785942,178.87933825199997,212.00514163199995,646.1363318850001,0.0,422.00541891,0.0,955.2528954,0.0,156.14710783200002,277.59485836799996,0.0,731.70738864,5498.1,0.0,0.0,55233.0,1.26,0.81,0.0,1704.483,2235.6360000000004,2297.9249999999997,446.07988962,124.10576316,131.11434234,131.11434234,0.0,231.3400433652,26.1430784955,18170.870112000004,5218.164436700447,3977.554319100001,0.0,7252.360524899999,2884.078254942,2670.44282865,0.0,4528.192601340001,859.7156884110001,1419.90256152,8325.000000000002,2716.4424327799534,3610.7999999999997,436.5,233.34300000000002,477.2925000000001,364.5,497.70000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0929610023315,0.0,6183.900000000001,0.0,0.0,0.0,5228.874,0.0,0.0,1298.0,0.0,0.0,17979.75925749078,9875.816494615563,6442.959910763236,0.0,0.0,0.0,0.0,258253.1199075424
t712,3276.9,0.0,604.8000000000001,0.0,5348.7,131.859,142.00199999999998,354.915,82.368,43.092,14373.900000000001,5637.2498537621495,7560.000000000001,2288.329699167371,18438.3,7302.600000000001,1049.49,1259.388,0.0,1471.473,2128.2120000000004,0.0,0.0,729.5471049600001,299.99313662995763,185.504498928,202.067400618,681.0626200949999,0.0,422.00541891,0.0,955.2528954,0.0,147.47226850799998,290.607117354,0.0,640.2439650599999,5498.1,0.0,0.0,55233.0,1.35,0.765,0.0,2324.2949999999996,2235.6360000000004,735.3359999999999,446.07988962,124.10576316,131.11434234,131.11434234,0.0,261.3842048412,2.9047864994999992,18170.870112000004,6905.89059338194,3977.554319100001,0.0,7252.360524899999,2990.8959680880002,2723.851685223,0.0,5017.72693662,859.7156884110001,236.65042692000003,8325.000000000002,3688.087366916702,3610.7999999999997,436.5,222.73650000000004,487.899,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0929610023315,0.0,6183.900000000001,0.0,0.0,0.0,5409.18,0.0,0.0,1298.0,0.0,0.0,18244.642157120677,9770.65876273207,8568.91275640325,4655.0,0.0,0.0,0.0,264711.44606701215
t713,3276.9,509.99051078920843,604.8000000000001,0.0,5348.7,182.574,192.71700000000004,473.21999999999997,82.368,0.0,14373.900000000001,5637.2498537621495,7560.000000000001,2288.329699167371,18438.3,7302.600000000001,1084.473,1399.32,0.0,1961.964,2128.2120000000004,0.0,0.0,729.5471049600001,299.99313662995763,192.129659604,192.129659604,715.988908305,0.0,422.00541891,0.0,955.2528954,0.0,160.48452749400002,281.93227802999996,0.0,708.8415327450001,5498.1,0.0,0.0,55233.0,1.53,0.945,0.0,3099.0599999999995,2235.6360000000004,0.0,446.07988962,124.10576316,131.11434234,131.11434234,0.0,267.3930371364,0.0,18170.870112000004,10640.323600861577,3977.554319100001,0.0,7252.360524899999,3151.1225378070003,2830.6693983689997,0.0,5629.644855719999,859.7156884110001,0.0,8325.000000000002,4496.89932811197,3610.7999999999997,436.5,243.9495,487.899,607.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0929610023315,0.0,6183.900000000001,0.0,0.0,0.0,5319.027,0.0,0.0,1298.0,6655.0,0.0,17972.164069498576,9866.592398741033,9422.0,4655.0,0.0,0.0,0.0,278780.5868545196
t714,3276.9,509.99051078920843,604.8000000000001,0.0,5348.7,273.86100000000005,294.147,567.864,82.368,0.0,14373.900000000001,5637.2498537621495,7560.000000000001,2288.329699167371,18438.3,7302.600000000001,1154.439,1574.2350000000001,0.0,2452.455,2128.2120000000004,0.0,0.0,729.5471049600001,299.99313662995763,192.129659604,195.442239942,715.988908305,0.0,422.00541891,0.0,955.2528954,0.0,177.834206142,290.607117354,0.0,823.17081222,5498.1,0.0,0.0,55233.0,1.665,1.2149999999999999,0.0,3563.9189999999994,2235.6360000000004,0.0,446.07988962,124.10576316,131.11434234,131.11434234,0.0,276.4062855792,0.0,18170.870112000004,10640.323600861577,3977.554319100001,0.0,7252.360524899999,3311.3491075260004,2830.6693983689997,0.0,5996.79560718,859.7156884110001,0.0,8325.000000000002,3763.603609805199,3610.7999999999997,436.5,296.982,509.112,688.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0929610023315,0.0,6183.900000000001,0.0,0.0,0.0,5138.721,0.0,0.0,1298.0,6655.0,0.0,17764.245128515402,9524.714279264806,9422.0,4655.0,35.208634303,0.0,0.0,279675.69615746324
t715,3276.9,509.99051078920843,604.8000000000001,0.0,5348.7,324.57599999999996,344.862,615.186,82.368,0.0,14373.900000000001,5637.2498537621495,7560.000000000001,2288.329699167371,18438.3,7302.600000000001,1224.405,1784.133,0.0,2452.455,2128.2120000000004,0.0,0.0,729.5471049600001,199.99542441997176,195.442239942,215.31772196999995,733.45205241,0.0,422.00541891,0.0,955.2528954,0.0,199.521304452,307.956796002,0.0,937.5000916949999,5498.1,0.0,0.0,55233.0,1.8,1.485,0.0,3873.825,2235.6360000000004,0.0,446.07988962,124.10576316,131.11434234,131.11434234,0.0,282.4151178744,0.0,18170.870112000004,10085.46588181929,3977.554319100001,0.0,7252.360524899999,3471.5756772449995,2990.8959680880002,0.0,6486.32994246,859.7156884110001,0.0,8325.000000000002,2954.090173417002,3610.7999999999997,436.5,328.8015000000001,519.7185000000001,729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0929610023315,0.0,6183.900000000001,0.0,0.0,0.0,4687.956,0.0,0.0,1298.0,2675.1386936333656,0.0,17369.29428140627,9408.97695038654,6707.271782976712,4655.0,0.0,0.0,0.0,272351.94252605963
t716,3276.9,0.0,604.8000000000001,0.0,5348.7,334.719,375.29100000000005,686.169,82.368,0.0,14373.900000000001,5637.2498537621495,7560.000000000001,2288.329699167371,18438.3,7302.600000000001,1259.388,1994.0310000000002,0.0,2452.455,2128.2120000000004,0.0,0.0,729.5471049600001,166.6628536833098,198.75482028,248.44352535,715.988908305,0.0,422.00541891,0.0,955.2528954,0.0,203.85872411399998,316.63163532600004,0.0,983.231803485,5498.1,0.0,0.0,55233.0,1.8,1.62,0.0,3873.825,2235.6360000000004,0.0,446.07988962,124.10576316,131.11434234,131.11434234,0.0,285.419534022,0.0,18170.870112000004,6747.9849767618525,3977.554319100001,0.0,7252.360524899999,3631.802246964,3471.5756772449995,0.0,6975.86427774,859.7156884110001,0.0,8325.000000000002,1909.9074400059837,3610.7999999999997,436.5,371.2275,562.1445,809.9999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0929610023315,0.0,6183.900000000001,0.0,0.0,0.0,4417.497,0.0,0.0,1298.0,3320.3340955495555,0.0,17018.01583831012,9049.346625409693,2044.8461644475344,0.0,0.0,0.0,0.0,259506.9450620719
t717,3276.9,0.0,604.8000000000001,0.0,5348.7,375.29100000000005,415.863,709.83,82.368,0.0,14373.900000000001,4013.647236947002,7560.000000000001,2288.329699167371,18438.3,7302.600000000001,1189.422,2203.929,0.0,2452.455,2128.2120000000004,0.0,0.0,729.5471049600001,166.6628536833098,215.31772196999995,274.944168054,768.37834062,0.0,422.00541891,0.0,955.2528954,0.0,199.521304452,299.28195667800003,0.0,960.3659475899999,5498.1,0.0,0.0,55233.0,1.7100000000000002,1.62,0.0,3873.825,2235.6360000000004,0.0,446.07988962,124.10576316,131.11434234,131.11434234,0.0,291.42836631719996,0.0,18170.870112000004,878.1606979330845,3977.554319100001,0.0,7252.360524899999,3738.6199601099997,3845.4376732560004,0.0,7343.015029200001,859.7156884110001,0.0,8325.000000000002,691.7469188205678,3610.7999999999997,436.5,424.26000000000005,636.3900000000001,891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0929610023315,0.0,6183.900000000001,0.0,0.0,0.0,4237.190999999999,0.0,0.0,1298.0,1023.0345271064441,0.0,16482.553574998354,8407.83887280228,0.0,0.0,0.0,0.0,0.0,246453.60021184897
