Zone,1,2,3,Total
t136,4880.340828405187,1437.0970620523142,32.567374561490816,6350.005265018991
t137,4900.732109705088,1446.838744416282,32.56737455842261,6380.1382286797925
t138,4850.877615270119,1442.306162088222,32.56737455657909,6325.75115191492
t139,4720.2125245387815,1413.5498558460922,32.567374545998014,6166.329754930872
t140,4600.124144094546,1374.4349484499485,32.56737453660721,6007.1264670811015
t141,4619.026798370594,1370.7555992260184,32.56737453658738,6022.3497721332005
t142,4407.332175143558,1303.5237879616611,32.56737447527065,5743.42333758049
t143,4001.594249924696,1182.6956103935156,32.56737442828382,5216.857234746496
t144,3602.595546821774,1064.8401603304858,32.56737442340022,4700.00308157566
t145,2501.2800829196644,651.926751819157,32.56737426684179,3185.774209005663
t146,2501.2800829171724,560.0756570288572,32.567374273029905,3093.9231142190597
t147,2501.280082799393,537.3354609856046,32.567374263160595,3071.182918048158
t148,2501.2800828284417,537.6662683159518,32.56737426411124,3071.513725408505
t149,2501.2800829077128,613.3034144570033,32.567374277548545,3147.1508716422645
t150,2565.592988810649,867.2818886753266,32.56737436850926,3465.4422518544848
t151,3050.7585189982155,995.4963485803887,32.56737434865822,4078.8222419272624
t152,3309.2127673185023,1064.137036344246,32.56737433132685,4405.917177994075
