,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand
t148,7278.747590866386,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-749.4724294613374,-7.365008229675708,-19.05295370370368,-6502.857199471669,2039.356550087079,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-181.14717935431116,-1858.209370732768,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1014.208723588965,-44.11046661361001,-84.23497605182112,-885.8632809235337,4215.062904485723,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-3400.4135875696848,-33.415604193407844,-2.1325926206167205,-779.101120102014,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1784.4744126049202,-17.535893540375987,-17.02219652882603,-7511.0785172938195,3593.4536543581858,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-251.98059395770994,-2.4761940203069774,-3.8589512281323333,-3335.1379151520364,4782.3451958058795,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2227.50339818279,-21.88950548993232,-0.0,-2532.9522921331572,6385.3714659164025,0,0.0,-0.0,0.0,-0.0,0.0,0.0,2227.50339818279,-21.88950548993232,-23.765749484951037,-8567.21960912431,6679.859619489012,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1737.2637058723724,-17.071957536934303,-18.92211486792421,-8381.129252956527,7064.468348405683,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-134.08023107752507,-1.3175961736611612,-4.860004270000005,-6924.210516884497
t149,6493.5363418654615,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-19.05295370370368,-6474.483388161758,2015.577339489458,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-166.82717935431117,-1848.7501601351466,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,968.3011398352025,-9.515421226123337,-76.07497605182112,-882.7107425572578,4215.062904485723,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2663.835650227551,-26.1773091513589,-0.0,-1525.0499451068138,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,2750.6238232425862,-27.030169888282412,-10.219583865423457,-8474.536264246983,3691.025685081309,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1632.3295572093941,-16.040777685485587,-15.129448653612624,-5292.185015951605,3313.2474757014797,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1632.3295572093941,-16.040777685485587,-11.475774885110807,-1653.4013659214893,2988.353846048876,0,0.0,-857.1778714901978,0.0,-0.0,0.0,0.0,0.0,-0.0,-29.847677966226307,-2101.328296592452,3292.5038427340687,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-36.74205242304336,-3255.7617903110254,5398.308212617651,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1055.0893128502375,-10.368281963046853,-0.0,-4332.850617804366
t150,6442.043128747473,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-19.05295370370368,-6422.990175043769,1974.7706230042681,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-140.7347904654217,-1834.0358325388463,0.0,0,0.0,-206.19388655777877,0.0,-0.0,0.0,0.0,1157.7609102081196,-11.37722789590556,-64.83497605182112,-875.354819702614,4215.062904485723,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-842.5682837498968,-8.279854067936528,-0.0,-3364.21476666789,3544.5739810170858,0,0.0,-0.0,0.0,-0.0,0.0,0.0,842.5682837498968,-8.279854067936528,-10.219583865423457,-4368.642826833622,3077.9416084784248,0,0.0,-1361.683969765935,0.0,-0.0,0.0,0.0,-1079.8323008953855,-10.611429413727937,-22.900689529919084,-602.9132188734568,4393.656592635402,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1147.6710972874048,-32.50093490366025,-0.32761618384727775,-3213.156944260489,6385.3714659164025,0,494.0853491811205,-0.0,0.0,-0.0,0.0,0.0,2227.50339818279,-21.88950548993232,-23.869768601245646,-9061.200939189135,3126.174301920858,0,0.0,-542.1696435581676,0.0,-0.0,0.0,0.0,-1157.7609102081196,-11.37722789590556,-39.89291488611256,-1374.9736053725526,4196.620851332451,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-4196.620851332451
t151,6864.6153776973915,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-180.6141784750507,-1.7748817148896694,-13.3297777777778,-6668.896539729672,2002.112603075187,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-96.60717935431113,-1905.5054237208758,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,968.1306171743586,-9.513745512980208,-49.63497605182113,-908.9818956095571,9006.544667704537,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-544.1650245847716,-5.347468067970169,-0.0,-8457.032175051796,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1855.7139432462097,-32.48065852388351,-22.57634754482607,-3850.3912454431834,6576.798308714582,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1301.7685364223714,-12.792379822129607,-8.343605668739784,-7857.430859646084,3704.222202255466,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1301.7685364223714,-12.792379822129607,-8.537759683936601,-2381.1235263270287,2988.353846048876,0,0.0,-1889.9443706251889,0.0,-0.0,0.0,0.0,0.0,-0.0,-19.95772489457041,-1078.451750529117,3691.6866052332484,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-968.1306171743586,-9.513745512980208,-32.60448806482722,-2681.4377544810823,7064.468348405683,0,185.51182054207254,-0.0,0.0,-0.0,0.0,0.0,2580.493146306032,-25.35830874102368,-0.0,-9805.115006512764
t152,7606.963042095863,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-329.70319143881807,-3.23996803997512,-5.069777777777798,-7268.950104839292,2124.8694172321107,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-48.04717935431113,-2076.8222378777996,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1057.715715537171,-35.4328463526187,-31.33497605182113,-990.9478931327311,7950.440595550286,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2718.0004394833727,-26.709582391769484,-0.0,-5205.730573675143,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1100.276202515393,-53.97645050059706,-5.424807257319723,-6802.037139515578,6576.798308714582,0,0.0,-0.0,0.0,-0.0,0.0,0.0,397.8842910797875,-39.25414193931498,-31.70170662657691,-6903.726751228477,7079.588623293759,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-429.1703059885659,-39.5615872144434,-0.0,-6610.85673009075,6385.3714659164025,0,1111.9883864418377,-0.0,0.0,-0.0,0.0,0.0,2227.50339818279,-21.88950548993232,-24.752434035245646,-9678.221311015852,6679.859619489012,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1273.9874759016468,-12.519377465643576,-12.29212308594001,-7929.035594839075,6127.197286307213,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2580.493146306032,-25.35830874102368,-12.057265536,-3509.288565724158
t153,7024.277386161833,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1018.674294608884,-10.010434364537964,-0.0,-8032.94124640618,2327.31609431074,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-32.93201268764447,-2294.3840816230954,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1151.864354075778,-28.027718804120408,-28.854976051821144,-1094.9816592198365,4215.062904485723,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-3987.4847597004655,-39.18470769099236,-0.2799002206167218,-188.11353687364925,2696.2239071467916,0,0.0,-0.0,0.0,-0.0,0.0,0.0,3565.163912172212,-54.644134461652754,-10.219583865423457,-6196.524100991928,3077.9416084784248,0,0.0,-0.0,0.0,-0.0,0.0,0.0,525.1058565053302,-5.160175081279856,-3.8589512281323333,-3594.0283386743426,4208.258225397501,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-4208.258225397501,4027.9987786721526,0,0.0,-412.3655253064747,0.0,-0.0,0.0,0.0,0.0,-0.0,-19.95772489457041,-3595.675528471107,3126.174301920858,0,0.0,-0.0,0.0,-0.0,0.0,0.0,304.1011998506397,-2.9883792271904475,-54.84349275811255,-3372.4436297861944,3306.1711870538597,0,0.0,-594.2382769128453,0.0,-0.0,0.0,0.0,-2577.424857512379,-25.328156901772545,-0.0,-109.17989572686328
t154,11162.372742868203,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2514.003239155449,-32.188802602831856,-0.0,-8616.180701109924,2965.643287949182,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-468.33285916713425,-2.881613913327355,-32.93201268764447,-2461.4968021810764,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1255.3845097853937,-51.68356923474605,-28.854976051821144,-1174.8459644988266,9006.544667704537,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1268.2120839889221,-26.884378562865283,-6.691889658766571,-10241.180483471828,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,202.56106252059558,-60.64397571955882,-5.838572213201499,-5897.240709345937,6576.798308714582,0,1330.5706340072406,-0.0,0.0,-0.0,0.0,0.0,327.9044935136271,-55.43113128102554,-0.0,-8179.842304954425,7079.588623293759,0,0.0,-0.0,0.0,-0.0,0.0,0.0,2656.418303651234,-26.104419453980444,-0.0,-9709.902507491013,6385.3714659164025,0,265.22465281777573,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-25.199072210226305,-6625.397046523953,3998.019168193072,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2728.1443551371895,-26.809265874889988,-45.99444382611256,-1197.07110335488,7064.468348405683,0,263.97843233538333,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-7328.4467807410665
t155,8973.480547234742,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-8973.480547234742,2596.3780846430864,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-32.93201268764447,-2563.4460719554418,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1264.46566957012,-12.425807403241848,-28.854976051821144,-1223.1848861150572,6324.545234164063,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-6324.545234164063,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1684.7081676253347,-32.78394539702093,-3.3812736472662492,-4040.28880808848,6576.798308714582,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-361.95392372375903,-52.896337199058486,-0.5858585375059587,-6161.362189254259,7079.588623293759,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1889.0951700975377,-37.889236997248716,-0.0,-8930.794556394048,6385.3714659164025,0,802.8920579051295,-0.0,0.0,-0.0,0.0,0.0,983.2804374879244,-9.662621638240365,-13.278061139851248,-8148.603278531365,5287.133573849893,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1264.46566957012,-12.425807403241848,-36.74205242304336,-3973.5000444534885,4541.592914940739,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-825.7135162363683,-8.114223556970797,-0.0,-3707.7651751474
t156,11162.372742868203,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1963.9622377289245,-20.007987332949046,-0.0,-9178.40251780633,2654.184371628551,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-32.93201268764447,-2621.252358940907,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1336.0902646862248,-65.52503887383371,-19.007494400851197,-1251.5577314115405,9006.544667704537,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-154.75851200737733,-37.82620163552967,-0.0,-8813.959954061631,2696.2239071467916,0,0.0,-0.0,0.0,-0.0,0.0,0.0,2406.5179901652323,-60.662350433684914,-25.72086832543874,-5016.3586785529005,3077.9416084784248,0,0.0,-376.78732677749315,0.0,-0.0,0.0,0.0,802.6481418394893,-42.92778743932031,-7.1877742075408815,-3453.6868618935596,3313.2474757014797,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2585.5166841684545,-25.407674663297062,-11.475774885110807,-690.8473419846177,2988.353846048876,0,0.0,-184.52291312856917,0.0,-0.0,0.0,0.0,0.0,-0.0,-23.86808059217305,-2779.962852328134,6679.859619489012,0,694.5992970426497,-0.0,0.0,-0.0,0.0,0.0,2665.909735313775,-26.19769102683371,-36.74205242304336,-9977.42890839556,3306.1711870538597,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2506.928698099965,-24.635396536182952,-0.0,-774.6070924177116
t157,9264.574833636432,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-9264.574833636432,2679.4089332222093,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-32.93201268764447,-2646.4769205345647,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1304.7941268744173,-12.822112068044193,-28.854976051821144,-1263.1170387545521,8620.390652478216,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-8620.390652478216,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1021.2484513413218,-45.941422957927486,-26.843349207438738,-6709.625873934057,6083.600741865331,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-626.9083536507312,-49.81657293091544,-14.272341172515477,-5392.603474111169,3313.2474757014797,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1304.2422414901425,-30.839303765486605,-6.844174755110808,-1971.32175569074,2988.353846048876,0,0.0,-645.3358448506104,0.0,-0.0,0.0,0.0,-917.0018995718472,-9.011307516447225,-19.529039510303075,-1397.4757545996683,4585.347070792055,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1304.7941268744173,-12.822112068044193,-38.417408876112546,-3229.3134229734806,7064.468348405683,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1826.904043371399,-17.95284627605142,-0.0,-8873.41954550103
t158,11162.372742868203,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1917.686880240172,-27.400714508120434,-0.0,-9217.285148119912,3204.449020791323,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-535.4090634342069,-3.294328331472005,-32.93201268764447,-2632.813616338,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1301.882275385874,-16.21533731205274,-28.854976051821144,-1256.8119620220004,9006.544667704537,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-613.1716449687267,-9.447430633306661,-0.0,-8383.925592102503,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,2069.2287739076855,-48.68836147193964,-13.919618744869792,-7767.782988448977,6576.798308714582,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-195.76099120638983,-3.412992218179543,-0.0,-6377.624325290013,7079.588623293759,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1488.4832657720199,-16.116475117081986,-0.0,-8551.955413948697,2988.353846048876,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1564.257944047992,-15.371843150426896,-19.529039510303075,-1389.1950193401544,5793.7406224873685,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1475.9876190282573,-14.504417419137827,-42.41715440411255,-4260.831431635862,7064.468348405683,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1442.6798278601657,-14.177104303375016,-0.0,-8492.971071962475
t159,9743.583605744554,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-539.9712832800326,-14.700985654521464,-0.0,-9188.911336809999,2657.337441827759,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-32.93201268764447,-2624.4054291401144,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1327.7699041532485,-46.306350567794865,-28.854976051821144,-1252.6085775336326,4215.062904485723,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-3774.6786778268697,-37.093478604085796,-11.663123681922762,-391.6276243728453,2696.2239071467916,0,0.0,-0.0,0.0,-0.0,0.0,0.0,2026.8563569359212,-44.91272638115375,-3.8589512281323333,-4674.308586473427,3077.9416084784248,0,0.0,-0.0,0.0,-0.0,0.0,0.0,793.7496844523113,-7.800117427262002,-9.405900926776066,-3854.485274576698,3313.2474757014797,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1195.0474974658896,-11.74364033646374,-11.475774885110807,-2094.9805630140154,4423.146507733109,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1195.0474974658896,-11.74364033646374,-16.83039628228137,-5589.619968580253,6679.859619489012,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1692.2110614821902,-16.62922864703928,-44.38676126611255,-8311.05469105805,3306.1711870538597,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1525.937045916769,-14.995266616040075,-18.618247816,-1746.620626705051
t160,11162.372742868203,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1924.972107238906,-20.11548750938575,-0.0,-9217.285148119912,2741.2351622961237,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-75.02789276109408,-0.4616405093857518,-32.93201268764447,-2632.813616338,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1317.808565533765,-60.99660351176475,-0.0,-1256.8119620220004,9006.544667704537,0,0.0,-0.0,0.0,-0.0,0.0,0.0,116.20993893075959,-35.78089965272204,-0.0,-9086.973706982575,3524.3215139929002,0,0.0,-0.0,0.0,-0.0,0.0,0.0,2773.7985051182836,-64.18079154674602,-3.8589512281323333,-6230.080276336306,3077.9416084784248,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2337.200043390359,-37.11271776259759,-1.141843889143558,-702.487003436325,3313.2474757014797,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1387.9010038196259,-13.638796990108668,-4.455892975110805,-1907.2517819166344,2988.353846048876,0,0.0,-0.0,0.0,-0.0,0.0,0.0,668.1827862104292,-6.566181124106741,-25.91878766017305,-3624.0516634750256,6679.859619489012,0,0.0,-0.0,0.0,-0.0,0.0,0.0,2444.6409677769293,-24.023299775309848,-40.70693656011255,-9059.77035093052,3306.1711870538597,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1595.539716360182,-15.679246733883206,-11.067603179999999,-1683.884620779795
t161,9325.525983857724,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-9325.525983857724,2697.2763310177165,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-32.93201268764447,-2664.344318330072,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1331.9088299190114,-31.530046135902058,-28.854976051821144,-1271.5238077312881,4215.062904485723,0,0.0,-0.0,0.0,-0.0,0.0,0.0,938.3140082098647,-9.220739977656711,-0.0,-5144.156172717931,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1126.1622615157949,-11.06671039250271,-1.1824999568456176,-6875.075245924548,3077.9416084784248,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-909.9298520076173,-8.941811046045176,-0.0,-2159.069945424762,7079.588623293759,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1420.9455195829319,-13.963522918609222,-0.0,-8486.570619958082,4737.737817707494,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-511.0156675753146,-5.021711872564047,-26.54252486617305,-4195.157913393444,3126.174301920858,0,0.0,-78.00592264714011,0.0,-0.0,0.0,0.0,-2270.222838128876,-22.309306158245345,-41.57052343611255,-714.0657115504839,3983.6982347204053,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1126.1622615157949,-11.06671039250271,-0.0,-2846.469262812108
t162,11162.372742868203,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1693.585264333599,-29.7662494372328,-0.0,-9439.021229097372,3222.78803088558,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-490.9601600244147,-3.0208378513771814,-32.93201268764447,-2695.875020322144,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1334.5338888669562,-18.392413252467463,-28.854976051821144,-1287.2864995626676,5750.281780686683,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2015.378239911909,-19.804967787178978,-0.0,-3715.098572987595,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1500.7543969567064,-73.07490927647262,-27.433276544370116,-7161.408405893965,6576.798308714582,0,71.1425117964833,-0.0,0.0,-0.0,0.0,0.0,2589.4452473624865,-25.446280353269728,-10.743515315130347,-9201.196272205152,7079.588623293759,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2348.990634666781,-23.083351269086897,-0.0,-4707.514637357892,6385.3714659164025,0,338.9098547616047,-0.0,0.0,-0.0,0.0,0.0,2227.50339818279,-21.88950548993232,-35.34433340617304,-8894.550879964692,6556.514930663875,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1603.0844081833213,-15.75338784326027,-35.59723342069361,-4902.079901216601,7064.468348405683,0,238.9848452436491,-0.0,0.0,-0.0,0.0,0.0,499.76177575108545,-4.911120738530071,-0.0,-7798.303848661888
t163,9414.850945388927,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-9414.850945388927,2722.5008926113737,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-32.93201268764447,-2689.5688799237296,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1307.849867225716,-12.852140594712267,-10.863765434611786,-1284.1339611963917,5880.521712037149,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-5880.521712037149,2696.2239071467916,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1173.3429768595745,-50.84711794931156,-0.22665119894841873,-3818.4931148581063,3077.9416084784248,0,0.0,-1613.087770755124,0.0,-0.0,0.0,0.0,-935.8770695615557,-59.415350170094776,-41.25706738457692,-428.3043506070735,3313.2474757014797,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2845.079626767099,-50.11612084894067,-51.55900027235847,-366.4927278130832,2988.353846048876,0,0.0,-2366.4231640102416,0.0,-0.0,0.0,0.0,607.1521163818956,-21.88950548993232,-311.8705261141428,-895.3227668164551,6191.689149073001,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1307.849867225716,-12.852140594712267,-19.277479243847292,-4851.709662008726,4073.074093879466,0,0.0,-0.0,0.0,-0.0,0.0,0.0,2000.4616030871846,-19.658383138225126,-0.0,-6053.877313828426
t164,8963.137316797722,0,0.0,-0.0,0.0,-0.0,0.0,0.0,384.69112166666775,-3.7803302237475362,-3.8097777777778,-9340.238330462864,2709.115591283326,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-40.56717935431114,-2668.548411929015,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1323.0425746430483,-20.562098615755346,-28.854976051821144,-1273.625499975472,4215.062904485723,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-557.3816488986472,-5.477346824030865,-0.0,-3652.2039087630455,4811.735254316196,0,0.0,-0.0,0.0,-0.0,0.0,0.0,638.133558771705,-30.640143579718497,-0.0,-5419.228669508183,6576.798308714582,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1239.9228463967486,-12.184626957443099,-32.773061451123986,-7771.763466702763,7079.588623293759,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1080.4853201984859,-10.617846584463525,-11.475774885110807,-8137.98032202267,3961.406730416097,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1080.4853201984859,-10.617846584463525,-32.21552867617306,-2838.0880349569748,3126.174301920858,0,0.0,-1330.1299504035983,0.0,-0.0,0.0,0.0,-1707.7336963097162,-16.78176839200781,-42.07138855011256,-29.457498265423208,3306.1711870538597,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1320.6747562698065,-12.978169798244533,-18.87246862,-1953.645792365809
t165,9539.166850306723,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-9.769777777777797,-9529.397072528944,2797.8377846698486,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-75.68717935431116,-2722.150605315537,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1360.7320528725147,-20.13126991501432,-41.75497605182112,-1298.8458069056794,9006.544667704537,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1154.9609602159537,-11.349713001528718,-0.0,-10150.155914918962,5237.662620296968,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-827.6755379218574,-21.105032682880722,-28.09330384343874,-4360.788745848791,6576.798308714582,0,0.0,-0.0,0.0,-0.0,0.0,0.0,2846.1476603651713,-27.968875328112517,-39.32170968196098,-9355.65538406968,7079.588623293759,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1978.7507393792905,-23.194147513535412,-0.0,-5077.643736400933,2988.353846048876,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-190.7573297017469,-1.8745576860433444,-19.529039510303075,-2776.192919150783,3126.174301920858,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1704.657602279619,-16.751539851295238,-36.74205242304336,-1368.0231073669004,3306.1711870538597,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-659.9994641711255,-6.485764244450641,-4.980066942000019,-2634.7058916962837
