ng_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3
,6514,81008,99937,71160
,6515,81008,99937,71160
,6516,81008,99937,71160
,6517,81008,99937,71160
,6518,81008,99937,71160
,6519,81008,99937,71160
,6520,81008,99937,71160
,6521,81008,99937,71160
,6522,81008,99937,71160
,6523,81008,99937,71160
,6524,81008,99937,71160
,6525,81008,99937,71160
,6526,81008,99937,71160
,6527,81008,99937,71160
,6528,81008,99937,71160
,6529,81008,99937,71160
,6530,81008,99937,71160
,6531,81008,99937,71160
,6532,81008,99937,71160
,6533,81008,99937,71160
,6534,81008,99937,71160
,6535,81008,99937,71160
,6536,81008,99937,71160
,6537,81008,99937,71160
,6538,81008,99937,71160
,6539,81008,99937,71160
,6540,81008,99937,71160
,6541,81008,99937,71160
,6542,81008,99937,71160
,6543,81008,99937,71160
,6544,81008,99937,71160
,6545,81008,99937,71160
,6546,81008,99937,71160
,6547,81008,99937,71160
,6548,81008,99937,71160
,6549,81008,99937,71160
,6550,81008,99937,71160
,6551,81008,99937,71160
,6552,81008,99937,71160
,6553,81008,99937,71160
,6554,81008,99937,71160
,6555,81008,99937,71160
,6556,81008,99937,71160
,6557,81008,99937,71160
,6558,81008,99937,71160
,6559,81008,99937,71160
,6560,81008,99937,71160
,6561,81008,99937,71160
,6562,81008,99937,71160
,6563,81008,99937,71160
,6564,81008,99937,71160
,6565,81008,99937,71160
,6566,81008,99937,71160
,6567,81008,99937,71160
,6568,81008,99937,71160
,6569,81008,99937,71160
,6570,81008,99937,71160
,6571,81008,99937,71160
,6572,81008,99937,71160
,6573,81008,99937,71160
,6574,81008,99937,71160
,6575,81008,99937,71160
,6576,81008,99937,71160
,6577,81008,99937,71160
,6578,81008,99937,71160
,6579,81008,99937,71160
,6580,81008,99937,71160
,6581,81008,99937,71160
,6582,81008,99937,71160
,6583,81008,99937,71160
,6584,81008,99937,71160
,6585,81008,99937,71160
,6586,81008,99937,71160
,6587,81008,99937,71160
,6588,81008,99937,71160
,6589,81008,99937,71160
,6590,81008,99937,71160
,6591,81008,99937,71160
,6592,81008,99937,71160
,6593,81008,99937,71160
,6594,81008,99937,71160
,6595,81008,99937,71160
,6596,81008,99937,71160
,6597,81008,99937,71160
,6598,81008,99937,71160
,6599,81008,99937,71160
,6600,81008,99937,71160
,6601,81008,99937,71160
,6602,81008,99937,71160
,6603,81008,99937,71160
,6604,81008,99937,71160
,6605,81008,99937,71160
,6606,81008,99937,71160
,6607,81008,99937,71160
,6608,81008,99937,71160
,6609,81008,99937,71160
,6610,81008,99937,71160
,6611,81008,99937,71160
,6612,81008,99937,71160
,6613,81008,99937,71160
,6614,81008,99937,71160
,6615,81008,99937,71160
,6616,81008,99937,71160
,6617,81008,99937,71160
,6618,81008,99937,71160
,6619,81008,99937,71160
,6620,81008,99937,71160
,6621,81008,99937,71160
,6622,81008,99937,71160
,6623,81008,99937,71160
,6624,81008,99937,71160
,6625,81008,99937,71160
,6626,81008,99937,71160
,6627,81008,99937,71160
,6628,81008,99937,71160
,6629,81008,99937,71160
,6630,81008,99937,71160
,6631,81008,99937,71160
,6632,81008,99937,71160
,6633,81008,99937,71160
,6634,81008,99937,71160
,6635,81008,99937,71160
,6636,81008,99937,71160
,6637,81008,99937,71160
,6638,81008,99937,71160
,6639,81008,99937,71160
,6640,81008,99937,71160
,6641,81008,99937,71160
,6642,81008,99937,71160
,6643,81008,99937,71160
,6644,81008,99937,71160
,6645,81008,99937,71160
,6646,81008,99937,71160
,6647,81008,99937,71160
,6648,81008,99937,71160
,6649,81008,99937,71160
,6650,81008,99937,71160
,6651,81008,99937,71160
,6652,81008,99937,71160
,6653,81008,99937,71160
,6654,81008,99937,71160
,6655,81008,99937,71160
,6656,81008,99937,71160
,6657,81008,99937,71160
,6658,81008,99937,71160
,6659,81008,99937,71160
,6660,81008,99937,71160
,6661,81008,99937,71160
,6662,81008,99937,71160
,6663,81008,99937,71160
,6664,81008,99937,71160
,6665,81008,99937,71160
,6666,81008,99937,71160
,6667,81008,99937,71160
,6668,81008,99937,71160
,6669,81008,99937,71160
,6670,81008,99937,71160
,6671,81008,99937,71160
,6672,81008,99937,71160
,6673,81008,99937,71160
,6674,81008,99937,71160
,6675,81008,99937,71160
,6676,81008,99937,71160
,6677,81008,99937,71160
,6678,81008,99937,71160
,6679,81008,99937,71160
,6680,81008,99937,71160
,6681,81008,99937,71160
,6682,81008,99937,71160
,6683,81008,99937,71160
,6684,81008,99937,71160
,6685,81008,99937,71160
,6686,81008,99937,71160
,6687,81008,99937,71160
,6688,81008,99937,71160
,6689,81008,99937,71160
,6690,81008,99937,71160
,6691,81008,99937,71160
,6692,81008,99937,71160
,6693,81008,99937,71160
,6694,81008,99937,71160
,6695,81008,99937,71160
,6696,81008,99937,71160
,6697,81008,99937,71160
,6698,81008,99937,71160
,6699,81008,99937,71160
,6700,81008,99937,71160
,6701,81008,99937,71160
,6702,81008,99937,71160
,6703,81008,99937,71160
,6704,81008,99937,71160
,6705,81008,99937,71160
,6706,81008,99937,71160
,6707,81008,99937,71160
,6708,81008,99937,71160
,6709,81008,99937,71160
,6710,81008,99937,71160
,6711,81008,99937,71160
,6712,81008,99937,71160
,6713,81008,99937,71160
,6714,81008,99937,71160
,6715,81008,99937,71160
,6716,81008,99937,71160
,6717,81008,99937,71160
,6718,81008,99937,71160
,6719,81008,99937,71160
,6720,81008,99937,71160
,6721,81008,99937,71160
,6722,81008,99937,71160
,6723,81008,99937,71160
,6724,81008,99937,71160
,6725,81008,99937,71160
,6726,81008,99937,71160
,6727,81008,99937,71160
,6728,81008,99937,71160
,6729,81008,99937,71160
,6730,81008,99937,71160
,6731,81008,99937,71160
,6732,81008,99937,71160
,6733,81008,99937,71160
,6734,81008,99937,71160
,6735,81008,99937,71160
,6736,81008,99937,71160
,6737,81008,99937,71160
,6738,81008,99937,71160
,6739,81008,99937,71160
,6740,81008,99937,71160
,6741,81008,99937,71160
,6742,81008,99937,71160
,6743,81008,99937,71160
,6744,81008,99937,71160
,6745,81008,99937,71160
,6746,81008,99937,71160
,6747,81008,99937,71160
,6748,81008,99937,71160
,6749,81008,99937,71160
,6750,81008,99937,71160
,6751,81008,99937,71160
,6752,81008,99937,71160
,6753,81008,99937,71160
,6754,81008,99937,71160
,6755,81008,99937,71160
,6756,81008,99937,71160
,6757,81008,99937,71160
,6758,81008,99937,71160
,6759,81008,99937,71160
,6760,81008,99937,71160
,6761,81008,99937,71160
,6762,81008,99937,71160
,6763,81008,99937,71160
,6764,81008,99937,71160
,6765,81008,99937,71160
,6766,81008,99937,71160
,6767,81008,99937,71160
,6768,81008,99937,71160
,6769,81008,99937,71160
,6770,81008,99937,71160
,6771,81008,99937,71160
,6772,81008,99937,71160
,6773,81008,99937,71160
,6774,81008,99937,71160
,6775,81008,99937,71160
,6776,81008,99937,71160
,6777,81008,99937,71160
,6778,81008,99937,71160
,6779,81008,99937,71160
,6780,81008,99937,71160
,6781,81008,99937,71160
,6782,81008,99937,71160
,6783,81008,99937,71160
,6784,81008,99937,71160
,6785,81008,99937,71160
,6786,81008,99937,71160
,6787,81008,99937,71160
,6788,81008,99937,71160
,6789,81008,99937,71160
,6790,81008,99937,71160
,6791,81008,99937,71160
,6792,81008,99937,71160
,6793,81008,99937,71160
,6794,81008,99937,71160
,6795,81008,99937,71160
,6796,81008,99937,71160
,6797,81008,99937,71160
,6798,81008,99937,71160
,6799,81008,99937,71160
,6800,81008,99937,71160
,6801,81008,99937,71160
,6802,81008,99937,71160
,6803,81008,99937,71160
,6804,81008,99937,71160
,6805,81008,99937,71160
,6806,81008,99937,71160
,6807,81008,99937,71160
,6808,81008,99937,71160
,6809,81008,99937,71160
,6810,81008,99937,71160
,6811,81008,99937,71160
,6812,81008,99937,71160
,6813,81008,99937,71160
,6814,81008,99937,71160
,6815,81008,99937,71160
,6816,81008,99937,71160
,6817,81008,99937,71160
,6818,81008,99937,71160
,6819,81008,99937,71160
,6820,81008,99937,71160
,6821,81008,99937,71160
,6822,81008,99937,71160
,6823,81008,99937,71160
,6824,81008,99937,71160
,6825,81008,99937,71160
,6826,81008,99937,71160
,6827,81008,99937,71160
,6828,81008,99937,71160
,6829,81008,99937,71160
,6830,81008,99937,71160
,6831,81008,99937,71160
,6832,81008,99937,71160
,6833,81008,99937,71160
,6834,81008,99937,71160
,6835,81008,99937,71160
,6836,81008,99937,71160
,6837,81008,99937,71160
,6838,81008,99937,71160
,6839,81008,99937,71160
,6840,81008,99937,71160
,6841,81008,99937,71160
,6842,81008,99937,71160
,6843,81008,99937,71160
,6844,81008,99937,71160
,6845,81008,99937,71160
,6846,81008,99937,71160
,6847,81008,99937,71160
,6848,81008,99937,71160
,6849,81008,99937,71160
,6850,81008,99937,71160
,6851,81008,99937,71160
,6852,81008,99937,71160
,6853,81008,99937,71160
,6854,81008,99937,71160
,6855,81008,99937,71160
,6856,81008,99937,71160
,6857,81008,99937,71160
,6858,81008,99937,71160
,6859,81008,99937,71160
,6860,81008,99937,71160
,6861,81008,99937,71160
,6862,81008,99937,71160
,6863,81008,99937,71160
,6864,81008,99937,71160
,6865,81008,99937,71160
,6866,81008,99937,71160
,6867,81008,99937,71160
,6868,81008,99937,71160
,6869,81008,99937,71160
,6870,81008,99937,71160
,6871,81008,99937,71160
,6872,81008,99937,71160
,6873,81008,99937,71160
,6874,81008,99937,71160
,6875,81008,99937,71160
,6876,81008,99937,71160
,6877,81008,99937,71160
,6878,81008,99937,71160
,6879,81008,99937,71160
,6880,81008,99937,71160
,6881,81008,99937,71160
,6882,81008,99937,71160
,6883,81008,99937,71160
,6884,81008,99937,71160
,6885,81008,99937,71160
,6886,81008,99937,71160
,6887,81008,99937,71160
,6888,81008,99937,71160
,6889,81008,99937,71160
,6890,81008,99937,71160
,6891,81008,99937,71160
,6892,81008,99937,71160
,6893,81008,99937,71160
,6894,81008,99937,71160
,6895,81008,99937,71160
,6896,81008,99937,71160
,6897,81008,99937,71160
,6898,81008,99937,71160
,6899,81008,99937,71160
,6900,81008,99937,71160
,6901,81008,99937,71160
,6902,81008,99937,71160
,6903,81008,99937,71160
,6904,81008,99937,71160
,6905,81008,99937,71160
,6906,81008,99937,71160
,6907,81008,99937,71160
,6908,81008,99937,71160
,6909,81008,99937,71160
,6910,81008,99937,71160
,6911,81008,99937,71160
,6912,81008,99937,71160
,6913,81008,99937,71160
,6914,81008,99937,71160
,6915,81008,99937,71160
,6916,81008,99937,71160
,6917,81008,99937,71160
,6918,81008,99937,71160
,6919,81008,99937,71160
,6920,81008,99937,71160
,6921,81008,99937,71160
,6922,81008,99937,71160
,6923,81008,99937,71160
,6924,81008,99937,71160
,6925,81008,99937,71160
,6926,81008,99937,71160
,6927,81008,99937,71160
,6928,81008,99937,71160
,6929,81008,99937,71160
,6930,81008,99937,71160
,6931,81008,99937,71160
,6932,81008,99937,71160
,6933,81008,99937,71160
,6934,81008,99937,71160
,6935,81008,99937,71160
,6936,81008,99937,71160
,6937,81008,99937,71160
,6938,81008,99937,71160
,6939,81008,99937,71160
,6940,81008,99937,71160
,6941,81008,99937,71160
,6942,81008,99937,71160
,6943,81008,99937,71160
,6944,81008,99937,71160
,6945,81008,99937,71160
,6946,81008,99937,71160
,6947,81008,99937,71160
,6948,81008,99937,71160
,6949,81008,99937,71160
,6950,81008,99937,71160
,6951,81008,99937,71160
,6952,81008,99937,71160
,6953,81008,99937,71160
,6954,81008,99937,71160
,6955,81008,99937,71160
,6956,81008,99937,71160
,6957,81008,99937,71160
,6958,81008,99937,71160
,6959,81008,99937,71160
,6960,81008,99937,71160
,6961,81008,99937,71160
,6962,81008,99937,71160
,6963,81008,99937,71160
,6964,81008,99937,71160
,6965,81008,99937,71160
,6966,81008,99937,71160
,6967,81008,99937,71160
,6968,81008,99937,71160
,6969,81008,99937,71160
,6970,81008,99937,71160
,6971,81008,99937,71160
,6972,81008,99937,71160
,6973,81008,99937,71160
,6974,81008,99937,71160
,6975,81008,99937,71160
,6976,81008,99937,71160
,6977,81008,99937,71160
,6978,81008,99937,71160
,6979,81008,99937,71160
,6980,81008,99937,71160
,6981,81008,99937,71160
,6982,81008,99937,71160
,6983,81008,99937,71160
,6984,81008,99937,71160
,6985,81008,99937,71160
,6986,81008,99937,71160
,6987,81008,99937,71160
,6988,81008,99937,71160
,6989,81008,99937,71160
,6990,81008,99937,71160
,6991,81008,99937,71160
,6992,81008,99937,71160
,6993,81008,99937,71160
,6994,81008,99937,71160
,6995,81008,99937,71160
,6996,81008,99937,71160
,6997,81008,99937,71160
,6998,81008,99937,71160
,6999,81008,99937,71160
,7000,81008,99937,71160
,7001,81008,99937,71160
,7002,81008,99937,71160
,7003,81008,99937,71160
,7004,81008,99937,71160
,7005,81008,99937,71160
,7006,81008,99937,71160
,7007,81008,99937,71160
,7008,81008,99937,71160
,7009,81008,99937,71160
,7010,81008,99937,71160
,7011,81008,99937,71160
,7012,81008,99937,71160
,7013,81008,99937,71160
,7014,81008,99937,71160
,7015,81008,99937,71160
,7016,81008,99937,71160
,7017,81008,99937,71160
,7018,81008,99937,71160
,7019,81008,99937,71160
,7020,81008,99937,71160
,7021,81008,99937,71160
,7022,81008,99937,71160
,7023,81008,99937,71160
,7024,81008,99937,71160
,7025,81008,99937,71160
,7026,81008,99937,71160
,7027,81008,99937,71160
,7028,81008,99937,71160
,7029,81008,99937,71160
,7030,81008,99937,71160
,7031,81008,99937,71160
,7032,81008,99937,71160
,7033,81008,99937,71160
,7034,81008,99937,71160
,7035,81008,99937,71160
,7036,81008,99937,71160
,7037,81008,99937,71160
,7038,81008,99937,71160
,7039,81008,99937,71160
,7040,81008,99937,71160
,7041,81008,99937,71160
,7042,81008,99937,71160
,7043,81008,99937,71160
,7044,81008,99937,71160
,7045,81008,99937,71160
,7046,81008,99937,71160
,7047,81008,99937,71160
,7048,81008,99937,71160
,7049,81008,99937,71160
,7050,81008,99937,71160
,7051,81008,99937,71160
,7052,81008,99937,71160
,7053,81008,99937,71160
,7054,81008,99937,71160
,7055,81008,99937,71160
,7056,81008,99937,71160
,7057,81008,99937,71160
,7058,81008,99937,71160
,7059,81008,99937,71160
,7060,81008,99937,71160
,7061,81008,99937,71160
,7062,81008,99937,71160
,7063,81008,99937,71160
,7064,81008,99937,71160
,7065,81008,99937,71160
,7066,81008,99937,71160
,7067,81008,99937,71160
,7068,81008,99937,71160
,7069,81008,99937,71160
,7070,81008,99937,71160
,7071,81008,99937,71160
,7072,81008,99937,71160
,7073,81008,99937,71160
,7074,81008,99937,71160
,7075,81008,99937,71160
,7076,81008,99937,71160
,7077,81008,99937,71160
,7078,81008,99937,71160
,7079,81008,99937,71160
,7080,81008,99937,71160
,7081,81008,99937,71160
,7082,81008,99937,71160
,7083,81008,99937,71160
,7084,81008,99937,71160
,7085,81008,99937,71160
,7086,81008,99937,71160
,7087,81008,99937,71160
,7088,81008,99937,71160
,7089,81008,99937,71160
,7090,81008,99937,71160
,7091,81008,99937,71160
,7092,81008,99937,71160
,7093,81008,99937,71160
,7094,81008,99937,71160
,7095,81008,99937,71160
,7096,81008,99937,71160
,7097,81008,99937,71160
,7098,81008,99937,71160
,7099,81008,99937,71160
,7100,81008,99937,71160
,7101,81008,99937,71160
,7102,81008,99937,71160
,7103,81008,99937,71160
,7104,81008,99937,71160
,7105,81008,99937,71160
,7106,81008,99937,71160
,7107,81008,99937,71160
,7108,81008,99937,71160
,7109,81008,99937,71160
,7110,81008,99937,71160
,7111,81008,99937,71160
,7112,81008,99937,71160
,7113,81008,99937,71160
,7114,81008,99937,71160
,7115,81008,99937,71160
,7116,81008,99937,71160
,7117,81008,99937,71160
,7118,81008,99937,71160
,7119,81008,99937,71160
,7120,81008,99937,71160
,7121,81008,99937,71160
,7122,81008,99937,71160
,7123,81008,99937,71160
,7124,81008,99937,71160
,7125,81008,99937,71160
,7126,81008,99937,71160
,7127,81008,99937,71160
,7128,81008,99937,71160
,7129,81008,99937,71160
,7130,81008,99937,71160
,7131,81008,99937,71160
,7132,81008,99937,71160
,7133,81008,99937,71160
,7134,81008,99937,71160
,7135,81008,99937,71160
,7136,81008,99937,71160
,7137,81008,99937,71160
,7138,81008,99937,71160
,7139,81008,99937,71160
,7140,81008,99937,71160
,7141,81008,99937,71160
,7142,81008,99937,71160
,7143,81008,99937,71160
,7144,81008,99937,71160
,7145,81008,99937,71160
,7146,81008,99937,71160
,7147,81008,99937,71160
,7148,81008,99937,71160
,7149,81008,99937,71160
,7150,81008,99937,71160
,7151,81008,99937,71160
,7152,81008,99937,71160
,7153,81008,99937,71160
,7154,81008,99937,71160
,7155,81008,99937,71160
,7156,81008,99937,71160
,7157,81008,99937,71160
,7158,81008,99937,71160
,7159,81008,99937,71160
,7160,81008,99937,71160
,7161,81008,99937,71160
,7162,81008,99937,71160
,7163,81008,99937,71160
,7164,81008,99937,71160
,7165,81008,99937,71160
,7166,81008,99937,71160
,7167,81008,99937,71160
,7168,81008,99937,71160
,7169,81008,99937,71160
,7170,81008,99937,71160
,7171,81008,99937,71160
,7172,81008,99937,71160
,7173,81008,99937,71160
,7174,81008,99937,71160
,7175,81008,99937,71160
,7176,81008,99937,71160
,7177,81008,99937,71160
,7178,81008,99937,71160
,7179,81008,99937,71160
,7180,81008,99937,71160
,7181,81008,99937,71160
,7182,81008,99937,71160
,7183,81008,99937,71160
,7184,81008,99937,71160
,7185,81008,99937,71160
,7186,81008,99937,71160
,7187,81008,99937,71160
,7188,81008,99937,71160
,7189,81008,99937,71160
,7190,81008,99937,71160
,7191,81008,99937,71160
,7192,81008,99937,71160
,7193,81008,99937,71160
,7194,81008,99937,71160
,7195,81008,99937,71160
,7196,81008,99937,71160
,7197,81008,99937,71160
,7198,81008,99937,71160
,7199,81008,99937,71160
,7200,81008,99937,71160
,7201,81008,99937,71160
,7202,81008,99937,71160
,7203,81008,99937,71160
,7204,81008,99937,71160
,7205,81008,99937,71160
,7206,81008,99937,71160
,7207,81008,99937,71160
,7208,81008,99937,71160
,7209,81008,99937,71160
,7210,81008,99937,71160
,7211,81008,99937,71160
,7212,81008,99937,71160
,7213,81008,99937,71160
,7214,81008,99937,71160
,7215,81008,99937,71160
,7216,81008,99937,71160
,7217,81008,99937,71160
,7218,81008,99937,71160
,7219,81008,99937,71160
,7220,81008,99937,71160
,7221,81008,99937,71160
,7222,81008,99937,71160
,7223,81008,99937,71160
,7224,81008,99937,71160
,7225,81008,99937,71160
,7226,81008,99937,71160
,7227,81008,99937,71160
,7228,81008,99937,71160
,7229,81008,99937,71160
,7230,81008,99937,71160
,7231,81008,99937,71160
,7232,81008,99937,71160
,7233,81008,99937,71160
,7234,81008,99937,71160
,7235,81008,99937,71160
,7236,81008,99937,71160
,7237,81008,99937,71160
,7238,81008,99937,71160
,7239,81008,99937,71160
,7240,81008,99937,71160
,7241,81008,99937,71160
,7242,81008,99937,71160
,7243,81008,99937,71160
,7244,81008,99937,71160
,7245,81008,99937,71160
,7246,81008,99937,71160
,7247,81008,99937,71160
,7248,81008,99937,71160
,7249,81008,99937,71160
,7250,81008,99937,71160
,7251,81008,99937,71160
,7252,81008,99937,71160
,7253,81008,99937,71160
,7254,81008,99937,71160
,7255,81008,99937,71160
,7256,81008,99937,71160
,7257,81008,99937,71160
,7258,81008,99937,71160
,7259,81008,99937,71160
,7260,81008,99937,71160
,7261,81008,99937,71160
,7262,81008,99937,71160
,7263,81008,99937,71160
,7264,81008,99937,71160
,7265,81008,99937,71160
,7266,81008,99937,71160
,7267,81008,99937,71160
,7268,81008,99937,71160
,7269,81008,99937,71160
,7270,81008,99937,71160
,7271,81008,99937,71160
,7272,81008,99937,71160
,7273,81008,99937,71160
,7274,81008,99937,71160
,7275,81008,99937,71160
,7276,81008,99937,71160
,7277,81008,99937,71160
,7278,81008,99937,71160
,7279,81008,99937,71160
,7280,81008,99937,71160
,7281,81008,99937,71160
,7282,81008,99937,71160
,7283,81008,99937,71160
,7284,81008,99937,71160
,7285,81008,99937,71160
,7286,81008,99937,71160
,7287,81008,99937,71160
,7288,81008,99937,71160
,7289,81008,99937,71160
,7290,81008,99937,71160
,7291,81008,99937,71160
,7292,81008,99937,71160
,7293,81008,99937,71160
,7294,81008,99937,71160
,7295,81008,99937,71160
,7296,81008,99937,71160
,7297,81008,99937,71160
,7298,81008,99937,71160
,7299,81008,99937,71160
,7300,81008,99937,71160
,7301,81008,99937,71160
,7302,81008,99937,71160
,7303,81008,99937,71160
,7304,81008,99937,71160
,7305,81008,99937,71160
,7306,81008,99937,71160
,7307,81008,99937,71160
,7308,81008,99937,71160
,7309,81008,99937,71160
,7310,81008,99937,71160
,7311,81008,99937,71160
,7312,81008,99937,71160
,7313,81008,99937,71160
,7314,81008,99937,71160
,7315,81008,99937,71160
,7316,81008,99937,71160
,7317,81008,99937,71160
,7318,81008,99937,71160
,7319,81008,99937,71160
,7320,81008,99937,71160
,7321,81008,99937,71160
,7322,81008,99937,71160
,7323,81008,99937,71160
,7324,81008,99937,71160
,7325,81008,99937,71160
,7326,81008,99937,71160
,7327,81008,99937,71160
,7328,81008,99937,71160
,7329,81008,99937,71160
,7330,81008,99937,71160
,7331,81008,99937,71160
,7332,81008,99937,71160
,7333,81008,99937,71160
,7334,81008,99937,71160
,7335,81008,99937,71160
,7336,81008,99937,71160
,7337,81008,99937,71160
,7338,81008,99937,71160
,7339,81008,99937,71160
,7340,81008,99937,71160
,7341,81008,99937,71160
,7342,81008,99937,71160
,7343,81008,99937,71160
,7344,81008,99937,71160
,7345,81008,99937,71160
,7346,81008,99937,71160
,7347,81008,99937,71160
,7348,81008,99937,71160
,7349,81008,99937,71160
,7350,81008,99937,71160
,7351,81008,99937,71160
,7352,81008,99937,71160
,7353,81008,99937,71160
,7354,81008,99937,71160
,7355,81008,99937,71160
,7356,81008,99937,71160
,7357,81008,99937,71160
,7358,81008,99937,71160
,7359,81008,99937,71160
,7360,81008,99937,71160
,7361,81008,99937,71160
,7362,81008,99937,71160
,7363,81008,99937,71160
,7364,81008,99937,71160
,7365,81008,99937,71160
,7366,81008,99937,71160
,7367,81008,99937,71160
,7368,81008,99937,71160
,7369,81008,99937,71160
,7370,81008,99937,71160
,7371,81008,99937,71160
,7372,81008,99937,71160
,7373,81008,99937,71160
,7374,81008,99937,71160
,7375,81008,99937,71160
,7376,81008,99937,71160
,7377,81008,99937,71160
,7378,81008,99937,71160
,7379,81008,99937,71160
,7380,81008,99937,71160
,7381,81008,99937,71160
,7382,81008,99937,71160
,7383,81008,99937,71160
,7384,81008,99937,71160
,7385,81008,99937,71160
,7386,81008,99937,71160
,7387,81008,99937,71160
,7388,81008,99937,71160
,7389,81008,99937,71160
,7390,81008,99937,71160
,7391,81008,99937,71160
,7392,81008,99937,71160
,7393,81008,99937,71160
,7394,81008,99937,71160
,7395,81008,99937,71160
,7396,81008,99937,71160
,7397,81008,99937,71160
,7398,81008,99937,71160
,7399,81008,99937,71160
,7400,81008,99937,71160
,7401,81008,99937,71160
,7402,81008,99937,71160
,7403,81008,99937,71160
,7404,81008,99937,71160
,7405,81008,99937,71160
,7406,81008,99937,71160
,7407,81008,99937,71160
,7408,81008,99937,71160
,7409,81008,99937,71160
,7410,81008,99937,71160
,7411,81008,99937,71160
,7412,81008,99937,71160
,7413,81008,99937,71160
,7414,81008,99937,71160
,7415,81008,99937,71160
,7416,81008,99937,71160
,7417,81008,99937,71160
,7418,81008,99937,71160
,7419,81008,99937,71160
,7420,81008,99937,71160
,7421,81008,99937,71160
,7422,81008,99937,71160
,7423,81008,99937,71160
,7424,81008,99937,71160
,7425,81008,99937,71160
,7426,81008,99937,71160
,7427,81008,99937,71160
,7428,81008,99937,71160
,7429,81008,99937,71160
,7430,81008,99937,71160
,7431,81008,99937,71160
,7432,81008,99937,71160
,7433,81008,99937,71160
,7434,81008,99937,71160
,7435,81008,99937,71160
,7436,81008,99937,71160
,7437,81008,99937,71160
,7438,81008,99937,71160
,7439,81008,99937,71160
,7440,81008,99937,71160
,7441,81008,99937,71160
,7442,81008,99937,71160
,7443,81008,99937,71160
,7444,81008,99937,71160
,7445,81008,99937,71160
,7446,81008,99937,71160
,7447,81008,99937,71160
,7448,81008,99937,71160
,7449,81008,99937,71160
,7450,81008,99937,71160
,7451,81008,99937,71160
,7452,81008,99937,71160
,7453,81008,99937,71160
,7454,81008,99937,71160
,7455,81008,99937,71160
,7456,81008,99937,71160
,7457,81008,99937,71160
,7458,81008,99937,71160
,7459,81008,99937,71160
,7460,81008,99937,71160
,7461,81008,99937,71160
,7462,81008,99937,71160
,7463,81008,99937,71160
,7464,81008,99937,71160
,7465,81008,99937,71160
,7466,81008,99937,71160
,7467,81008,99937,71160
,7468,81008,99937,71160
,7469,81008,99937,71160
,7470,81008,99937,71160
,7471,81008,99937,71160
,7472,81008,99937,71160
,7473,81008,99937,71160
,7474,81008,99937,71160
,7475,81008,99937,71160
,7476,81008,99937,71160
,7477,81008,99937,71160
,7478,81008,99937,71160
,7479,81008,99937,71160
,7480,81008,99937,71160
,7481,81008,99937,71160
,7482,81008,99937,71160
,7483,81008,99937,71160
,7484,81008,99937,71160
,7485,81008,99937,71160
,7486,81008,99937,71160
,7487,81008,99937,71160
,7488,81008,99937,71160
,7489,81008,99937,71160
,7490,81008,99937,71160
,7491,81008,99937,71160
,7492,81008,99937,71160
,7493,81008,99937,71160
,7494,81008,99937,71160
,7495,81008,99937,71160
,7496,81008,99937,71160
,7497,81008,99937,71160
,7498,81008,99937,71160
,7499,81008,99937,71160
,7500,81008,99937,71160
,7501,81008,99937,71160
,7502,81008,99937,71160
,7503,81008,99937,71160
,7504,81008,99937,71160
,7505,81008,99937,71160
,7506,81008,99937,71160
,7507,81008,99937,71160
,7508,81008,99937,71160
,7509,81008,99937,71160
,7510,81008,99937,71160
,7511,81008,99937,71160
,7512,81008,99937,71160
,7513,81008,99937,71160
,7514,81008,99937,71160
,7515,81008,99937,71160
,7516,81008,99937,71160
,7517,81008,99937,71160
,7518,81008,99937,71160
,7519,81008,99937,71160
,7520,81008,99937,71160
,7521,81008,99937,71160
,7522,81008,99937,71160
,7523,81008,99937,71160
,7524,81008,99937,71160
,7525,81008,99937,71160
,7526,81008,99937,71160
,7527,81008,99937,71160
,7528,81008,99937,71160
,7529,81008,99937,71160
,7530,81008,99937,71160
,7531,81008,99937,71160
,7532,81008,99937,71160
,7533,81008,99937,71160
,7534,81008,99937,71160
,7535,81008,99937,71160
,7536,81008,99937,71160
,7537,81008,99937,71160
,7538,81008,99937,71160
,7539,81008,99937,71160
,7540,81008,99937,71160
,7541,81008,99937,71160
,7542,81008,99937,71160
,7543,81008,99937,71160
,7544,81008,99937,71160
,7545,81008,99937,71160
,7546,81008,99937,71160
,7547,81008,99937,71160
,7548,81008,99937,71160
,7549,81008,99937,71160
,7550,81008,99937,71160
,7551,81008,99937,71160
,7552,81008,99937,71160
,7553,81008,99937,71160
,7554,81008,99937,71160
,7555,81008,99937,71160
,7556,81008,99937,71160
,7557,81008,99937,71160
,7558,81008,99937,71160
,7559,81008,99937,71160
,7560,81008,99937,71160
,7561,81008,99937,71160
,7562,81008,99937,71160
,7563,81008,99937,71160
,7564,81008,99937,71160
,7565,81008,99937,71160
,7566,81008,99937,71160
,7567,81008,99937,71160
,7568,81008,99937,71160
,7569,81008,99937,71160
,7570,81008,99937,71160
,7571,81008,99937,71160
,7572,81008,99937,71160
,7573,81008,99937,71160
,7574,81008,99937,71160
,7575,81008,99937,71160
,7576,81008,99937,71160
,7577,81008,99937,71160
,7578,81008,99937,71160
,7579,81008,99937,71160
,7580,81008,99937,71160
,7581,81008,99937,71160
,7582,81008,99937,71160
,7583,81008,99937,71160
,7584,81008,99937,71160
,7585,81008,99937,71160
