Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9
,,,,,,,,6152,41620,24703,33773,75320,111885,65856,159227,106344,55629
,,,,,,,,6153,53265,30689,40021,80300,112013,67758,161870,105957,55446
,,,,,,,,6154,61874,34140,42208,82579,110177,67463,168394,109572,57601
,,,,,,,,6155,62819,34163,41843,87698,111616,69190,177662,115082,60535
,,,,,,,,6156,62441,34023,42394,92116,113817,71638,185512,118180,62124
,,,,,,,,6157,64595,34908,44118,96070,114380,73075,189873,119101,62740
,,,,,,,,6158,67904,36061,45695,99250,113988,73604,193857,120977,63911
,,,,,,,,6159,69489,36497,46592,102343,115504,74389,203057,127108,67560
,,,,,,,,6160,70217,36882,47476,107604,120552,77385,214329,133415,71422
,,,,,,,,6161,71888,37599,49733,112704,125921,80629,226001,138923,74974
,,,,,,,,6162,76205,38830,52662,118447,127451,83967,214242,126403,68379
,,,,,,,,6163,80533,39746,55484,108925,116860,77594,187859,109775,59416
,,,,,,,,6164,82397,39518,52994,95922,106105,68825,170350,103302,55863
,,,,,,,,6165,72996,35691,47002,88042,101478,65482,154510,92099,49566
,,,,,,,,6166,62866,32019,43062,79579,93036,60510,136474,80641,42991
,,,,,,,,6167,59037,30337,39372,70617,84363,54379,120422,71228,37622
,,,,,,,,6168,53008,27681,35086,63105,77244,49364,104842,62028,32841
,,,,,,,,6169,46645,25016,31109,54590,72048,43424,95798,59162,30951
,,,,,,,,6170,41634,22795,27787,51171,70675,42004,92327,58099,30066
,,,,,,,,6171,37511,21323,25954,49873,70880,41689,90617,57522,29692
,,,,,,,,6172,35913,21047,25317,48580,71555,41403,91521,59301,30569
,,,,,,,,6173,35324,21157,25135,48778,75267,42321,99192,66958,34633
,,,,,,,,6174,35175,21306,25512,52863,86448,46390,121155,86907,45963
,,,,,,,,6175,36403,22239,27664,63215,104712,56800,146673,101818,54188
,,,,,,,,6176,41604,25177,34088,73306,114157,64575,157798,103051,54830
,,,,,,,,6177,53067,31281,40125,77391,113671,65684,159420,101409,53956
,,,,,,,,6178,61570,34213,42308,78757,111261,64669,164950,103706,55589
,,,,,,,,6179,62688,34030,42034,82575,112169,65599,173126,108115,57870
,,,,,,,,6180,62359,33508,42703,86083,113688,67246,179743,110009,58721
,,,,,,,,6181,64446,34182,44376,89255,113883,68010,182987,110183,58676
,,,,,,,,6182,67622,34845,45924,91375,113321,67916,185696,111195,59328
,,,,,,,,6183,69069,35036,46833,93059,114757,68255,193534,116673,62580
,,,,,,,,6184,69667,34959,47744,96402,119846,70899,204105,122379,66154
,,,,,,,,6185,71275,35391,50022,99765,125191,73916,215551,127821,69548
,,,,,,,,6186,75564,36781,52949,103472,126978,77124,204427,116644,63323
,,,,,,,,6187,79825,38180,55883,95993,116543,71572,178941,101411,54702
,,,,,,,,6188,81845,38522,53333,85252,106276,63750,162528,96323,51724
,,,,,,,,6189,72679,34960,47386,79518,101699,61193,147595,86300,45761
,,,,,,,,6190,62510,31468,43575,72614,93089,56581,130460,75802,39552
,,,,,,,,6191,58704,30055,39849,64974,84782,51370,115101,67496,34821
,,,,,,,,6192,52797,27559,35442,58303,78256,47031,98431,59106,29698
,,,,,,,,6193,46504,25001,31465,52217,73859,43252,91589,57421,28607
,,,,,,,,6194,41546,22776,28043,49325,73043,42192,88847,57156,28275
,,,,,,,,6195,37326,21237,26224,48026,73563,42177,87732,57336,28386
,,,,,,,,6196,35794,20974,25567,46871,74353,42095,89040,59706,29601
,,,,,,,,6197,35270,21100,25334,47174,78146,43150,96763,67555,33796
,,,,,,,,6198,35205,21280,25725,51321,89434,47382,119082,88857,45872
,,,,,,,,6199,36411,22294,27844,61598,107456,58036,142222,101045,52988
,,,,,,,,6200,41520,25288,34219,72157,116300,64986,150910,100206,52277
,,,,,,,,6201,53187,31370,40107,76211,115125,65658,150903,96387,50060
,,,,,,,,6202,61580,34046,42372,77441,112202,64251,154108,97295,50582
,,,,,,,,6203,62347,33839,42301,80898,112865,65022,160173,99602,51926
,,,,,,,,6204,61540,33209,43113,84645,114018,66353,165260,100311,52295
,,,,,,,,6205,63287,33775,44887,87768,114096,66967,167524,99461,51817
,,,,,,,,6206,66136,34243,46500,89302,113397,66758,169803,99865,52163
,,,,,,,,6207,67278,34370,47503,90824,114710,67052,177238,105156,55329
,,,,,,,,6208,67618,34219,48505,94383,119709,69634,187431,110932,58975
,,,,,,,,6209,68881,34586,50851,97811,125078,72573,198267,117093,62732
,,,,,,,,6210,73059,35950,53855,101356,126880,75640,188560,107128,57250
,,,,,,,,6211,77410,37385,56857,94266,116106,70345,164569,93697,49899
,,,,,,,,6212,79834,37783,54270,83909,105611,62610,150541,90408,48222
,,,,,,,,6213,71231,34384,48141,78584,101076,60118,137832,81499,42679
,,,,,,,,6214,61301,31035,44167,72010,92780,55691,122805,72329,37389
,,,,,,,,6215,57911,29743,40458,64582,84398,50652,109584,65150,33332
,,,,,,,,6216,52202,27336,36042,57913,75755,46405,93759,55700,30115
,,,,,,,,6217,46168,24846,32078,47225,64108,38242,82047,50775,27244
,,,,,,,,6218,41343,22168,27611,42861,59944,35156,76676,49686,26810
,,,,,,,,6219,35729,18793,24161,40216,58366,33591,74076,49332,26731
,,,,,,,,6220,32025,17622,22529,38416,57813,32763,72534,49641,26850
,,,,,,,,6221,30874,17242,21739,37451,58474,32411,74690,52948,28940
,,,,,,,,6222,30119,17161,21257,38873,62390,33848,82075,60289,33513
,,,,,,,,6223,29795,17466,21764,41989,67483,36861,91812,64776,36476
,,,,,,,,6224,31654,18638,23609,47489,71874,40084,103969,70945,39636
,,,,,,,,6225,35305,21072,26183,53609,77283,43579,115042,75281,41907
,,,,,,,,6226,40050,21880,29581,59330,81892,46723,127128,81326,45348
,,,,,,,,6227,44730,23431,32755,66409,85828,50422,133099,80404,44567
,,,,,,,,6228,48939,24742,36189,69347,86196,51460,139559,82852,45869
,,,,,,,,6229,53348,26304,37896,73085,88148,53522,144270,83454,46133
,,,,,,,,6230,54980,25943,39633,75860,88230,54544,145496,82076,45228
,,,,,,,,6231,57531,26465,41290,77238,87668,54623,148291,83589,46087
,,,,,,,,6232,58416,26493,42012,79050,89511,56061,152156,85620,47478
,,,,,,,,6233,58374,26282,43056,81061,90683,57714,152357,84167,46799
,,,,,,,,6234,59653,26786,44546,81871,90628,57603,153711,87789,48766
,,,,,,,,6235,60930,27246,44978,80586,93342,59145,151971,87879,48936
,,,,,,,,6236,59972,27124,45010,77374,91960,58176,141912,81166,45251
,,,,,,,,6237,60988,27573,44353,71884,86153,53936,130546,75785,42200
,,,,,,,,6238,59708,27071,41379,66430,80714,50520,118033,68372,37748
,,,,,,,,6239,54924,25283,37937,60140,74391,46254,105889,62195,33949
,,,,,,,,6240,50821,23741,34241,55021,68972,42770,92694,54806,29597
,,,,,,,,6241,45656,21976,30789,48233,62732,38567,81972,49530,26574
,,,,,,,,6242,40880,20506,26956,43520,58217,35270,76377,48083,26027
,,,,,,,,6243,35698,18846,23913,40713,56230,33482,73545,47361,25798
,,,,,,,,6244,31973,17687,22303,38929,55266,32466,71712,47316,25816
,,,,,,,,6245,30751,17325,21511,37884,55428,31912,73498,50102,27357
,,,,,,,,6246,29947,17315,20967,38927,58657,33163,80143,56065,30736
,,,,,,,,6247,29677,17724,21396,42037,63632,35739,90225,61649,33649
,,,,,,,,6248,31330,18818,23055,47551,69114,39520,102866,68800,37964
,,,,,,,,6249,34605,20812,25632,53610,75304,43461,114286,73730,40812
,,,,,,,,6250,39318,21388,28983,59224,80440,46896,126459,79905,44356
,,,,,,,,6251,44092,23217,32178,66329,84724,50910,133105,79590,43858
,,,,,,,,6252,48235,24727,35723,69774,85607,52296,140143,82347,45276
,,,,,,,,6253,52664,26287,37558,74007,87783,54641,145188,83133,45685
,,,,,,,,6254,54234,26033,39446,76828,88009,55743,146688,81827,44910
,,,,,,,,6255,56946,26647,41194,78014,87672,56016,149785,83566,45912
,,,,,,,,6256,57790,26840,42045,79987,89585,57346,153977,85735,47408
,,,,,,,,6257,57863,26692,43269,81965,91063,58934,154404,84410,46708
,,,,,,,,6258,59439,27184,44936,82208,91171,58731,156207,88463,48952
,,,,,,,,6259,61043,27456,45580,81380,93985,60195,154400,88482,49077
,,,,,,,,6260,60389,27287,45812,78059,92480,59132,144077,81499,45246
,,,,,,,,6261,62109,27721,45022,71771,86563,55006,132279,76070,42057
,,,,,,,,6262,60540,27117,41962,66130,81035,51511,119195,68631,37545
,,,,,,,,6263,55590,25248,38426,59660,74662,47057,106602,62422,33627
,,,,,,,,6264,51320,23685,34570,54211,70632,43370,96708,58268,29312
,,,,,,,,6265,45883,21882,30976,52100,70528,43326,90952,56605,28272
,,,,,,,,6266,40999,20970,28225,49531,68820,41501,88156,56357,28040
,,,,,,,,6267,37358,20969,26559,48181,68615,40923,87041,56482,28205
,,,,,,,,6268,35711,20619,25691,46968,68786,40340,88406,58847,29575
,,,,,,,,6269,35160,20711,25250,47130,71995,40927,96170,66596,33883
,,,,,,,,6270,35095,20906,25514,51342,82642,44998,118150,87871,46103
,,,,,,,,6271,36269,21938,27537,61512,100290,54755,141664,100205,52737
,,,,,,,,6272,41470,24999,33859,71946,110595,63471,151579,99671,52038
,,,,,,,,6273,53006,30989,40249,76025,111072,65405,152459,96587,49960
,,,,,,,,6274,61631,33915,42893,77424,109807,65160,156283,97951,50620
,,,,,,,,6275,63392,33847,43164,80728,111434,66659,163602,101101,51982
,,,,,,,,6276,63658,33458,44445,84385,114134,69470,169675,102162,52411
,,,,,,,,6277,66134,34293,46509,87411,114929,71198,172925,101651,51999
,,,,,,,,6278,69492,35166,48527,89206,114893,72108,176476,102281,52383
,,,,,,,,6279,71397,35500,49868,90921,116555,73368,184752,107568,55556
,,,,,,,,6280,72413,35518,51225,94474,121567,76498,195688,113227,59163
,,,,,,,,6281,74152,35911,53864,98168,126834,79900,207135,118996,62856
,,,,,,,,6282,78741,37203,57165,101706,128090,83036,197523,108958,57442
,,,,,,,,6283,83258,38429,60416,94686,117380,77049,173272,95097,49985
,,,,,,,,6284,85359,38538,57722,84329,106337,68207,157872,91136,48041
,,,,,,,,6285,75235,34922,51027,78905,101346,64773,143877,82321,42653
,,,,,,,,6286,64900,31345,46413,72071,93058,59574,127697,72836,37261
,,,,,,,,6287,60654,29826,42158,64372,84111,53572,113153,65358,33073
,,,,,,,,6288,53927,27366,37218,57621,76649,48383,99903,58715,29681
,,,,,,,,6289,47248,24778,32847,50938,70788,43428,92661,56507,28622
,,,,,,,,6290,42063,22645,29194,48122,68882,41658,89612,55851,28369
,,,,,,,,6291,37800,20922,27031,46805,68443,41009,88124,55618,28523
,,,,,,,,6292,36070,20522,26201,45664,68452,40371,89247,57729,29856
,,,,,,,,6293,35499,20534,25671,45987,71470,40940,97084,65480,34144
,,,,,,,,6294,35321,20603,25815,50227,81976,45004,118896,85631,46262
,,,,,,,,6295,36509,21553,27836,60212,99472,54690,143095,99225,52870
,,,,,,,,6296,41652,24565,34185,71062,110265,63385,153442,99680,52312
,,,,,,,,6297,53204,30334,40571,75049,110959,65332,154551,97457,50341
,,,,,,,,6298,61890,33807,43246,76574,109803,64997,159252,99163,51110
,,,,,,,,6299,63767,33588,43517,80457,111597,66485,167254,103342,52637
,,,,,,,,6300,64045,33241,44906,84503,114564,69142,174064,105118,53140
,,,,,,,,6301,66589,34278,47071,87649,115598,70747,178043,105373,52820
,,,,,,,,6302,69886,35022,49074,89854,115678,71535,182297,106534,53220
,,,,,,,,6303,71781,35287,50391,91860,117399,72660,191528,112132,56363
,,,,,,,,6304,72737,35320,51788,95581,122491,75753,202883,118115,59845
,,,,,,,,6305,74499,35710,54529,99692,127727,79064,215079,123800,63422
,,,,,,,,6306,79011,36987,57838,103410,128918,82167,204964,113368,57872
,,,,,,,,6307,83438,38229,61225,96185,118133,76274,179744,98758,50217
,,,,,,,,6308,85490,38387,58538,85448,106957,67588,163247,94159,48142
,,,,,,,,6309,75308,34893,51645,79633,101958,64249,148619,84821,42887
,,,,,,,,6310,65002,31355,46801,72628,93497,59160,131695,74737,37433
,,,,,,,,6311,60759,29861,42543,64603,84479,53274,116217,66612,33196
,,,,,,,,6312,53998,27385,37622,57683,76717,48203,103355,59956,29806
,,,,,,,,6313,47313,24810,33190,51777,70932,43390,95686,57244,28545
,,,,,,,,6314,42139,22635,29492,48989,69064,41734,92392,56407,28067
,,,,,,,,6315,37833,20933,27332,47694,68643,41129,90480,55951,28025
,,,,,,,,6316,36107,20534,26479,46571,68658,40537,91380,57952,29224
,,,,,,,,6317,35508,20551,26013,46940,71792,41116,99164,65639,33381
,,,,,,,,6318,35339,20629,26222,51255,82128,45196,120989,85363,44940
,,,,,,,,6319,36515,21561,28282,61484,100024,54985,146062,99888,52086
,,,,,,,,6320,41660,24563,34714,72284,110795,63615,157260,100955,52066
,,,,,,,,6321,53251,30270,40949,76895,111448,65447,159398,99379,50823
,,,,,,,,6322,61922,33680,43566,78832,110117,64993,165501,101797,52001
,,,,,,,,6323,63771,33989,43782,82976,111958,66392,174410,106874,54163
,,,,,,,,6324,64085,33626,45166,86970,114742,68857,182007,109622,55178
,,,,,,,,6325,66656,34305,47226,90088,115688,70182,186949,110826,55325
,,,,,,,,6326,70078,35445,49226,92427,115668,70698,191900,112695,56022
,,,,,,,,6327,71971,35873,50612,94227,117400,71606,201735,118905,59439
,,,,,,,,6328,72915,36274,52008,97665,122531,74534,213435,125503,63191
,,,,,,,,6329,74569,36927,54775,101242,127799,77681,226041,131436,66899
,,,,,,,,6330,79035,38251,57962,104570,129059,80809,214180,120209,61268
,,,,,,,,6331,83458,39157,61224,97146,118187,75088,187308,104241,53109
,,,,,,,,6332,85522,38968,58391,86375,106883,66605,169739,98568,50207
,,,,,,,,6333,75404,35254,51589,80785,101856,63526,153932,88482,44586
,,,,,,,,6334,65140,31594,46907,73774,93389,58566,136068,77612,38870
,,,,,,,,6335,60880,29992,42719,65955,84428,52891,119960,68896,34347
,,,,,,,,6336,54116,27449,37832,59121,76705,47949,105021,61641,30822
,,,,,,,,6337,47395,24830,33450,51861,70934,43041,96954,58644,29074
,,,,,,,,6338,42147,22673,29831,48763,69323,41579,93375,57520,28379
,,,,,,,,6339,37860,20897,27636,47489,69064,41173,91418,56824,28090
,,,,,,,,6340,36251,20446,26742,46388,69236,40707,92164,58679,29076
,,,,,,,,6341,35564,20427,26256,46835,72471,41363,99856,66327,33219
,,,,,,,,6342,35370,20473,26441,51198,83032,45457,121574,85941,44402
,,,,,,,,6343,36519,21385,28441,61449,101054,55560,146596,101340,52785
,,,,,,,,6344,41674,24363,34882,71771,111184,63714,157863,103505,53593
,,,,,,,,6345,53365,30041,40961,75933,111368,65225,159962,102627,52861
,,,,,,,,6346,62191,33733,43560,77121,109522,64520,165914,106019,54599
,,,,,,,,6347,64381,33940,44026,80231,110976,65652,174125,111236,57388
,,,,,,,,6348,64860,33895,45521,83436,113195,67748,180818,113879,58808
,,,,,,,,6349,67385,34850,47716,85859,113651,68751,184703,114919,59346
,,,,,,,,6350,70847,36194,49854,87359,113235,68906,188656,116700,60429
,,,,,,,,6351,72710,36789,51474,88403,114680,69476,197269,123084,63998
,,,,,,,,6352,73537,37343,52944,91296,119603,72137,208405,129548,67831
,,,,,,,,6353,75200,38097,55840,94612,124941,75275,220852,135278,71349
,,,,,,,,6354,79692,39468,59217,98124,126496,78417,209886,123456,65246
,,,,,,,,6355,84198,40263,62691,91548,116071,72740,183830,107126,56390
,,,,,,,,6356,86424,39868,59414,81648,105424,64656,166658,100827,53214
,,,,,,,,6357,76234,35946,52354,76493,100821,61877,151247,90107,47421
,,,,,,,,6358,65708,32074,47583,70182,92600,57251,133785,78943,41123
,,,,,,,,6359,61406,30323,43129,62773,84020,51825,118112,70083,36049
,,,,,,,,6360,54560,27680,38145,56293,76905,47238,104162,61636,31551
,,,,,,,,6361,47802,24980,33722,49880,71511,42777,95811,58782,29673
,,,,,,,,6362,42518,22683,29950,47175,70054,41364,92364,57755,28862
,,,,,,,,6363,38111,20835,27712,45973,69972,40998,90599,57149,28506
,,,,,,,,6364,36363,20340,26791,44940,70339,40602,91472,58937,29440
,,,,,,,,6365,35681,20272,26268,45361,73617,41300,99209,66502,33525
,,,,,,,,6366,35477,20276,26369,49626,84449,45273,121196,86309,44643
,,,,,,,,6367,36626,21173,28284,59593,102477,55333,146070,101220,52956
,,,,,,,,6368,41749,24121,34612,70191,112155,63364,157256,102700,53759
,,,,,,,,6369,53440,29863,40804,73961,111961,64765,158989,101115,52912
,,,,,,,,6370,62259,33884,43664,74816,109899,64002,164348,103653,54434
,,,,,,,,6371,64436,34843,43996,77787,111098,65013,172113,108155,57112
,,,,,,,,6372,64905,35048,45575,81590,112971,67051,178581,110041,58305
,,,,,,,,6373,67491,35994,47906,84516,113388,68087,181936,110377,58583
,,,,,,,,6374,70919,37526,50118,86384,112954,68315,185470,111598,59448
,,,,,,,,6375,72697,38585,51886,88001,114399,68942,193869,117301,62963
,,,,,,,,6376,73424,40089,53504,91414,119402,71738,204508,123279,66923
,,,,,,,,6377,75093,41686,56461,94847,124824,74801,215791,128880,70651
,,,,,,,,6378,79469,43033,59997,98006,126143,77839,204268,117716,64700
,,,,,,,,6379,83839,42928,63584,91231,115533,72217,178692,102147,55825
,,,,,,,,6380,85843,41554,60017,80869,104879,64067,162426,96908,52556
,,,,,,,,6381,75584,37055,52768,75762,100425,61267,147956,87248,46869
,,,,,,,,6382,65133,32901,47832,69619,92385,56801,131354,76818,40752
,,,,,,,,6383,60943,30791,43363,62204,83924,51492,116355,68357,35873
,,,,,,,,6384,54234,27850,38390,55726,75158,46896,98811,57684,31690
,,,,,,,,6385,47645,25036,33998,44707,63140,38185,85512,51410,27859
,,,,,,,,6386,42475,22131,29283,40336,58666,34962,79498,49299,26691
,,,,,,,,6387,36515,18317,25316,37526,56797,33246,76146,47866,25853
,,,,,,,,6388,32651,16844,23518,35849,55982,32261,74018,47076,25302
,,,,,,,,6389,31369,16196,22462,34884,56456,31750,76134,49837,26798
,,,,,,,,6390,30531,15807,21684,36243,60334,33110,83123,55546,29976
,,,,,,,,6391,30179,15860,22069,39009,65951,35924,95318,64263,35512
,,,,,,,,6392,32089,16813,23889,44826,70905,39596,109140,72500,40849
,,,,,,,,6393,35682,18667,26739,50181,76589,43303,121992,78738,44931
,,,,,,,,6394,40733,21656,30464,55529,81412,46598,136231,86321,49680
,,,,,,,,6395,45776,23679,34220,62260,85534,50269,143572,87768,50809
,,,,,,,,6396,50305,25971,38341,65756,86031,51449,151060,91537,53206
,,,,,,,,6397,54903,27773,40685,69654,88026,53689,156566,93264,54517
,,,,,,,,6398,56589,28734,43037,72532,88145,54869,158420,92548,54456
,,,,,,,,6399,59121,30060,45355,74239,87685,55112,161382,94645,55922
,,,,,,,,6400,59807,32346,46532,76470,89588,56473,165213,96936,57611
,,,,,,,,6401,59615,32928,48138,78693,90844,58055,165808,95342,57113
,,,,,,,,6402,60768,32926,49961,79073,90840,57798,165376,98028,58301
,,,,,,,,6403,61945,31299,50591,78405,93454,59273,162043,96392,57079
,,,,,,,,6404,60891,29796,49831,75443,91989,58091,150276,88052,51963
,,,,,,,,6405,61722,29329,48253,69594,86208,54040,137817,81550,47791
,,,,,,,,6406,60329,28210,44586,64245,80789,50578,123820,72975,42325
,,,,,,,,6407,55356,25924,40605,58088,74441,46336,110557,65745,37461
,,,,,,,,6408,51140,24030,36573,52820,68920,42791,96270,57429,32290
,,,,,,,,6409,45848,22022,32697,47627,62669,38371,85163,51143,28438
,,,,,,,,6410,41063,20257,28693,43382,58124,35106,79018,48919,27123
,,,,,,,,6411,35721,18600,25259,40645,56200,33373,75646,47399,26159
,,,,,,,,6412,32115,17322,23505,38861,55273,32407,73398,46478,25453
,,,,,,,,6413,30931,16808,22369,37741,55559,31881,75140,48928,26729
,,,,,,,,6414,30123,16520,21579,38866,58904,33088,81684,54070,29628
,,,,,,,,6415,29821,16548,21901,41708,63961,35792,93781,62876,35178
,,,,,,,,6416,31565,17400,23490,47159,69250,39358,107620,71397,40481
,,,,,,,,6417,34965,19480,26427,53105,75379,43212,120572,77803,44572
,,,,,,,,6418,39674,21130,30252,59315,80432,46462,134814,85659,49455
,,,,,,,,6419,44385,22927,34030,66820,84687,50254,142748,87437,50504
,,,,,,,,6420,48336,24434,38087,70371,85526,51296,151131,91914,53106
,,,,,,,,6421,52480,26094,40376,74832,87718,53441,156877,94047,54452
,,,,,,,,6422,53908,26216,42782,78154,87967,54441,158807,93706,54476
,,,,,,,,6423,56463,26943,45065,80230,87598,54664,162208,96254,55963
,,,,,,,,6424,57455,27132,46268,83032,89447,55971,166492,99119,57839
,,,,,,,,6425,57251,26978,47710,85622,90935,57523,166682,97960,57604
,,,,,,,,6426,58319,27471,49489,86987,91055,57316,167175,101161,59439
,,,,,,,,6427,59186,27854,50297,85328,93910,58910,163909,99058,58176
,,,,,,,,6428,58250,27727,49869,81194,92336,57838,152242,90310,53023
,,,,,,,,6429,60117,28110,48216,74561,86400,53865,139546,83510,48793
,,,,,,,,6430,59103,27434,44402,68427,80829,50354,125264,74617,43139
,,,,,,,,6431,54540,25494,40376,61462,74401,46026,111730,67110,38131
,,,,,,,,6432,50528,23868,36129,55672,70294,42551,99952,61640,32531
,,,,,,,,6433,45391,21995,32156,53796,70305,42711,93889,58698,30370
,,,,,,,,6434,40618,20880,28589,50881,68677,41387,90627,57570,29445
,,,,,,,,6435,36983,21084,26590,49449,68500,41100,89111,56952,29013
,,,,,,,,6436,35432,20824,25651,48266,68794,40814,90242,58810,29866
,,,,,,,,6437,34930,20947,25214,48474,72182,41730,98109,66563,34003
,,,,,,,,6438,34885,21139,25427,52488,82907,45812,120026,86367,45073
,,,,,,,,6439,36177,22200,27469,62950,101119,56089,144980,101807,53772
,,,,,,,,6440,41365,25269,33633,73454,111026,63908,155454,104142,55026
,,,,,,,,6441,53198,31554,40328,78400,111232,65345,156812,103399,54863
,,,,,,,,6442,61648,34290,42902,80613,109537,64544,161795,106866,57105
,,,,,,,,6443,62266,34132,43133,85050,111045,65813,169980,112145,60041
,,,,,,,,6444,61498,33561,44304,89387,113370,67867,176412,114741,61509
,,,,,,,,6445,63485,34250,46659,93040,113992,68996,179227,115615,62171
,,,,,,,,6446,66510,34598,48799,95921,113691,69397,182260,117422,63227
,,,,,,,,6447,67836,34756,50193,98613,115198,70205,190127,123705,66883
,,,,,,,,6448,68371,34566,51576,103176,120154,73155,200636,130109,70638
,,,,,,,,6449,69859,34950,54252,107585,125402,76448,211876,135960,73958
,,,,,,,,6450,74271,36337,57447,112569,126875,79788,201922,124157,67438
,,,,,,,,6451,78824,37725,60542,103889,116389,73984,177368,107992,58593
,,,,,,,,6452,81296,38141,57760,91769,105520,65574,161215,101496,54974
,,,,,,,,6453,72281,34688,50884,84778,100770,62636,146686,90770,48684
,,,,,,,,6454,62243,31290,46177,77047,92523,57840,129931,79443,42039
,,,,,,,,6455,58491,29948,41916,68706,83798,52295,114817,70524,36991
,,,,,,,,6456,52499,27431,36942,61402,76473,47532,101770,62485,32474
,,,,,,,,6457,46281,24912,32586,54415,70822,43284,94227,59540,30431
,,,,,,,,6458,41349,22873,29018,51479,69093,41754,90976,58369,29523
,,,,,,,,6459,37257,21383,26759,50049,68862,41297,89524,57719,29091
,,,,,,,,6460,35566,21229,25849,48836,69012,40842,90596,59451,29945
,,,,,,,,6461,35052,21535,25375,48991,72234,41582,98421,67135,34033
,,,,,,,,6462,34941,21918,25569,53143,82854,45640,120516,87034,45077
,,,,,,,,6463,36146,23109,27614,63571,100772,55666,145695,102215,53662
,,,,,,,,6464,41337,26212,33832,74087,110716,63887,156642,104318,54645
,,,,,,,,6465,52945,32598,40488,78874,110934,65657,158412,103373,53951
,,,,,,,,6466,61395,34672,43227,81142,109366,65119,164052,106578,55719
,,,,,,,,6467,62650,34371,43545,85685,110827,66638,172394,111592,58554
,,,,,,,,6468,62567,33656,44885,89914,113188,69110,179200,114081,59774
,,,,,,,,6469,65019,34319,47233,93493,113850,70561,182891,114795,60191
,,,,,,,,6470,68340,34696,49400,96262,113655,71157,186326,116391,61086
,,,,,,,,6471,70119,34844,50853,98638,115240,72052,194899,122455,64554
,,,,,,,,6472,71043,34725,52277,102827,120228,75103,206293,128580,68288
,,,,,,,,6473,72742,35106,54984,106882,125541,78355,218495,134415,71778
,,,,,,,,6474,77265,36465,58264,111180,127096,81675,207192,122794,65721
,,,,,,,,6475,81675,37900,61414,102393,116631,75802,181366,106878,56885
,,,,,,,,6476,83695,38245,58672,90290,105755,67298,164707,100826,53519
,,,,,,,,6477,74014,34720,51709,83799,100908,64099,149515,90128,47643
,,,,,,,,6478,63862,31314,46908,76253,92636,59053,132228,79048,41266
,,,,,,,,6479,59729,29952,42621,68251,83855,53347,116896,70225,36254
,,,,,,,,6480,53260,27467,37598,61141,76499,48351,102127,62320,31734
,,,,,,,,6481,46777,24936,33206,54381,70879,43965,94563,59365,29815
,,,,,,,,6482,41707,22803,29138,51203,69160,42179,91170,58287,29000
,,,,,,,,6483,37708,21281,26887,49853,68813,41565,89501,57688,28626
,,,,,,,,6484,36014,21043,25921,48567,68842,40931,90520,59477,29539
,,,,,,,,6485,35373,21254,25370,48766,71905,41576,98161,67168,33631
,,,,,,,,6486,35212,21547,25520,52933,82558,45586,120062,87177,44670
,,,,,,,,6487,36417,22717,27531,63460,99999,55484,145000,102142,52928
,,,,,,,,6488,41547,25818,33717,74065,110380,64227,156089,103943,53629
,,,,,,,,6489,53133,32109,40392,78802,110820,66298,157871,102735,52734
,,,,,,,,6490,61786,34419,43137,80982,109455,66224,163204,105854,54181
,,,,,,,,6491,63645,34188,43541,85864,110956,68140,171213,110646,56877
,,,,,,,,6492,63898,33521,45005,90199,113640,71129,177934,112983,58037
,,,,,,,,6493,66306,34157,47508,93946,114397,73057,181677,113637,58307
,,,,,,,,6494,69561,34470,49650,96855,114344,74052,185477,114965,59111
,,,,,,,,6495,71343,34617,51134,99172,116007,75350,194322,120961,62538
,,,,,,,,6496,72243,34492,52527,103242,121100,78622,205288,127022,66419
,,,,,,,,6497,73900,34867,55260,107451,126330,82050,217050,132770,70142
,,,,,,,,6498,78362,36248,58692,111669,127785,85249,206028,121275,64186
,,,,,,,,6499,82777,37695,61990,102911,117316,78940,180254,105603,55346
,,,,,,,,6500,84765,38063,59384,90871,106324,69854,163426,99649,52055
,,,,,,,,6501,74790,34579,52278,84447,101344,66257,148525,89147,46447
,,,,,,,,6502,64546,31218,47289,76747,93102,60893,131558,78249,40360
,,,,,,,,6503,60327,29878,42960,68624,84233,54774,116217,69604,35458
,,,,,,,,6504,53672,27403,37869,61422,76721,49498,102336,61838,31383
,,,,,,,,6505,47121,24894,33340,54830,71057,44561,94618,59035,29615
,,,,,,,,6506,41991,22808,29606,51667,69237,42644,91123,57955,28873
,,,,,,,,6507,37716,21157,27306,50380,68894,41945,89358,57342,28516
,,,,,,,,6508,36033,20849,26385,48938,68862,41247,90229,59155,29455
,,,,,,,,6509,35462,20987,25846,49111,71911,41732,97843,66786,33544
,,,,,,,,6510,35285,21238,25983,53191,82457,45740,119559,86583,44617
,,,,,,,,6511,36409,22360,27977,63782,99944,55498,144334,101612,53027
,,,,,,,,6512,41541,25452,34313,74470,110477,64390,155347,103112,53808
,,,,,,,,6513,53081,31513,40793,79432,110917,66450,157371,101702,53041
,,,,,,,,6514,61643,34095,43491,81795,109459,66306,162665,104486,54679
