Conventional_jetfuel_co2_per_mmbtu,Conventional_jetfuel_price_per_mmbtu,Syn_jetfuel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3
,,,43946,59244.77,32395.61,33613.87
,,,43947,59244.77,32395.61,33613.87
,,,43948,59244.77,32395.61,33613.87
,,,43949,59244.77,32395.61,33613.87
,,,43950,59244.77,32395.61,33613.87
,,,43951,59244.77,32395.61,33613.87
,,,43952,59244.77,32395.61,33613.87
,,,43953,59244.77,32395.61,33613.87
,,,43954,59244.77,32395.61,33613.87
,,,43955,59244.77,32395.61,33613.87
,,,43956,59244.77,32395.61,33613.87
,,,43957,59244.77,32395.61,33613.87
,,,43958,59244.77,32395.61,33613.87
,,,43959,59244.77,32395.61,33613.87
,,,43960,59244.77,32395.61,33613.87
,,,43961,59244.77,32395.61,33613.87
,,,43962,59244.77,32395.61,33613.87
,,,43963,59244.77,32395.61,33613.87
,,,43964,59244.77,32395.61,33613.87
,,,43965,59244.77,32395.61,33613.87
,,,43966,59244.77,32395.61,33613.87
,,,43967,59244.77,32395.61,33613.87
,,,43968,59244.77,32395.61,33613.87
,,,43969,59244.77,32395.61,33613.87
,,,43970,59244.77,32395.61,33613.87
,,,43971,59244.77,32395.61,33613.87
,,,43972,59244.77,32395.61,33613.87
,,,43973,59244.77,32395.61,33613.87
,,,43974,59244.77,32395.61,33613.87
,,,43975,59244.77,32395.61,33613.87
,,,43976,59244.77,32395.61,33613.87
,,,43977,59244.77,32395.61,33613.87
,,,43978,59244.77,32395.61,33613.87
,,,43979,59244.77,32395.61,33613.87
,,,43980,59244.77,32395.61,33613.87
,,,43981,59244.77,32395.61,33613.87
,,,43982,59244.77,32395.61,33613.87
,,,43983,59244.77,32395.61,33613.87
,,,43984,59244.77,32395.61,33613.87
,,,43985,59244.77,32395.61,33613.87
,,,43986,59244.77,32395.61,33613.87
,,,43987,59244.77,32395.61,33613.87
,,,43988,59244.77,32395.61,33613.87
,,,43989,59244.77,32395.61,33613.87
,,,43990,59244.77,32395.61,33613.87
,,,43991,59244.77,32395.61,33613.87
,,,43992,59244.77,32395.61,33613.87
,,,43993,59244.77,32395.61,33613.87
,,,43994,59244.77,32395.61,33613.87
,,,43995,59244.77,32395.61,33613.87
,,,43996,59244.77,32395.61,33613.87
,,,43997,59244.77,32395.61,33613.87
,,,43998,59244.77,32395.61,33613.87
,,,43999,59244.77,32395.61,33613.87
,,,44000,59244.77,32395.61,33613.87
,,,44001,59244.77,32395.61,33613.87
,,,44002,59244.77,32395.61,33613.87
,,,44003,59244.77,32395.61,33613.87
,,,44004,59244.77,32395.61,33613.87
,,,44005,59244.77,32395.61,33613.87
,,,44006,59244.77,32395.61,33613.87
,,,44007,59244.77,32395.61,33613.87
,,,44008,59244.77,32395.61,33613.87
,,,44009,59244.77,32395.61,33613.87
,,,44010,59244.77,32395.61,33613.87
,,,44011,59244.77,32395.61,33613.87
,,,44012,59244.77,32395.61,33613.87
,,,44013,59244.77,32395.61,33613.87
,,,44014,59244.77,32395.61,33613.87
,,,44015,59244.77,32395.61,33613.87
,,,44016,59244.77,32395.61,33613.87
,,,44017,59244.77,32395.61,33613.87
,,,44018,59244.77,32395.61,33613.87
,,,44019,59244.77,32395.61,33613.87
,,,44020,59244.77,32395.61,33613.87
,,,44021,59244.77,32395.61,33613.87
,,,44022,59244.77,32395.61,33613.87
,,,44023,59244.77,32395.61,33613.87
,,,44024,59244.77,32395.61,33613.87
,,,44025,59244.77,32395.61,33613.87
,,,44026,59244.77,32395.61,33613.87
,,,44027,59244.77,32395.61,33613.87
,,,44028,59244.77,32395.61,33613.87
,,,44029,59244.77,32395.61,33613.87
,,,44030,59244.77,32395.61,33613.87
,,,44031,59244.77,32395.61,33613.87
,,,44032,59244.77,32395.61,33613.87
,,,44033,59244.77,32395.61,33613.87
,,,44034,59244.77,32395.61,33613.87
,,,44035,59244.77,32395.61,33613.87
,,,44036,59244.77,32395.61,33613.87
,,,44037,59244.77,32395.61,33613.87
,,,44038,59244.77,32395.61,33613.87
,,,44039,59244.77,32395.61,33613.87
,,,44040,59244.77,32395.61,33613.87
,,,44041,59244.77,32395.61,33613.87
,,,44042,59244.77,32395.61,33613.87
,,,44043,59244.77,32395.61,33613.87
,,,44044,59244.77,32395.61,33613.87
,,,44045,59244.77,32395.61,33613.87
,,,44046,59244.77,32395.61,33613.87
,,,44047,59244.77,32395.61,33613.87
,,,44048,59244.77,32395.61,33613.87
,,,44049,59244.77,32395.61,33613.87
,,,44050,59244.77,32395.61,33613.87
,,,44051,59244.77,32395.61,33613.87
,,,44052,59244.77,32395.61,33613.87
,,,44053,59244.77,32395.61,33613.87
,,,44054,59244.77,32395.61,33613.87
,,,44055,59244.77,32395.61,33613.87
,,,44056,59244.77,32395.61,33613.87
,,,44057,59244.77,32395.61,33613.87
,,,44058,59244.77,32395.61,33613.87
,,,44059,59244.77,32395.61,33613.87
,,,44060,59244.77,32395.61,33613.87
,,,44061,59244.77,32395.61,33613.87
,,,44062,59244.77,32395.61,33613.87
,,,44063,59244.77,32395.61,33613.87
,,,44064,59244.77,32395.61,33613.87
,,,44065,59244.77,32395.61,33613.87
,,,44066,59244.77,32395.61,33613.87
,,,44067,59244.77,32395.61,33613.87
,,,44068,59244.77,32395.61,33613.87
,,,44069,59244.77,32395.61,33613.87
,,,44070,59244.77,32395.61,33613.87
,,,44071,59244.77,32395.61,33613.87
,,,44072,59244.77,32395.61,33613.87
,,,44073,59244.77,32395.61,33613.87
,,,44074,59244.77,32395.61,33613.87
,,,44075,59244.77,32395.61,33613.87
,,,44076,59244.77,32395.61,33613.87
,,,44077,59244.77,32395.61,33613.87
,,,44078,59244.77,32395.61,33613.87
,,,44079,59244.77,32395.61,33613.87
,,,44080,59244.77,32395.61,33613.87
,,,44081,59244.77,32395.61,33613.87
,,,44082,59244.77,32395.61,33613.87
,,,44083,59244.77,32395.61,33613.87
,,,44084,59244.77,32395.61,33613.87
,,,44085,59244.77,32395.61,33613.87
,,,44086,59244.77,32395.61,33613.87
,,,44087,59244.77,32395.61,33613.87
,,,44088,59244.77,32395.61,33613.87
,,,44089,59244.77,32395.61,33613.87
,,,44090,59244.77,32395.61,33613.87
,,,44091,59244.77,32395.61,33613.87
,,,44092,59244.77,32395.61,33613.87
,,,44093,59244.77,32395.61,33613.87
,,,44094,59244.77,32395.61,33613.87
,,,44095,59244.77,32395.61,33613.87
,,,44096,59244.77,32395.61,33613.87
,,,44097,59244.77,32395.61,33613.87
,,,44098,59244.77,32395.61,33613.87
,,,44099,59244.77,32395.61,33613.87
,,,44100,59244.77,32395.61,33613.87
,,,44101,59244.77,32395.61,33613.87
,,,44102,59244.77,32395.61,33613.87
,,,44103,59244.77,32395.61,33613.87
,,,44104,59244.77,32395.61,33613.87
,,,44105,59244.77,32395.61,33613.87
,,,44106,59244.77,32395.61,33613.87
,,,44107,59244.77,32395.61,33613.87
,,,44108,59244.77,32395.61,33613.87
,,,44109,59244.77,32395.61,33613.87
,,,44110,59244.77,32395.61,33613.87
,,,44111,59244.77,32395.61,33613.87
,,,44112,59244.77,32395.61,33613.87
,,,44113,59244.77,32395.61,33613.87
,,,44114,59244.77,32395.61,33613.87
,,,44115,59244.77,32395.61,33613.87
,,,44116,59244.77,32395.61,33613.87
,,,44117,59244.77,32395.61,33613.87
,,,44118,59244.77,32395.61,33613.87
,,,44119,59244.77,32395.61,33613.87
,,,44120,59244.77,32395.61,33613.87
,,,44121,59244.77,32395.61,33613.87
,,,44122,59244.77,32395.61,33613.87
,,,44123,59244.77,32395.61,33613.87
,,,44124,59244.77,32395.61,33613.87
,,,44125,59244.77,32395.61,33613.87
,,,44126,59244.77,32395.61,33613.87
,,,44127,59244.77,32395.61,33613.87
,,,44128,59244.77,32395.61,33613.87
,,,44129,59244.77,32395.61,33613.87
,,,44130,59244.77,32395.61,33613.87
,,,44131,59244.77,32395.61,33613.87
,,,44132,59244.77,32395.61,33613.87
,,,44133,59244.77,32395.61,33613.87
,,,44134,59244.77,32395.61,33613.87
,,,44135,59244.77,32395.61,33613.87
,,,44136,59244.77,32395.61,33613.87
,,,44137,59244.77,32395.61,33613.87
,,,44138,59244.77,32395.61,33613.87
,,,44139,59244.77,32395.61,33613.87
,,,44140,59244.77,32395.61,33613.87
,,,44141,59244.77,32395.61,33613.87
,,,44142,59244.77,32395.61,33613.87
,,,44143,59244.77,32395.61,33613.87
,,,44144,59244.77,32395.61,33613.87
,,,44145,59244.77,32395.61,33613.87
,,,44146,59244.77,32395.61,33613.87
,,,44147,59244.77,32395.61,33613.87
,,,44148,59244.77,32395.61,33613.87
,,,44149,59244.77,32395.61,33613.87
,,,44150,59244.77,32395.61,33613.87
,,,44151,59244.77,32395.61,33613.87
,,,44152,59244.77,32395.61,33613.87
,,,44153,59244.77,32395.61,33613.87
,,,44154,59244.77,32395.61,33613.87
,,,44155,59244.77,32395.61,33613.87
,,,44156,59244.77,32395.61,33613.87
,,,44157,59244.77,32395.61,33613.87
,,,44158,59244.77,32395.61,33613.87
,,,44159,59244.77,32395.61,33613.87
,,,44160,59244.77,32395.61,33613.87
,,,44161,59244.77,32395.61,33613.87
,,,44162,59244.77,32395.61,33613.87
,,,44163,59244.77,32395.61,33613.87
,,,44164,59244.77,32395.61,33613.87
,,,44165,59244.77,32395.61,33613.87
,,,44166,59244.77,32395.61,33613.87
,,,44167,59244.77,32395.61,33613.87
,,,44168,59244.77,32395.61,33613.87
,,,44169,59244.77,32395.61,33613.87
,,,44170,59244.77,32395.61,33613.87
,,,44171,59244.77,32395.61,33613.87
,,,44172,59244.77,32395.61,33613.87
,,,44173,59244.77,32395.61,33613.87
,,,44174,59244.77,32395.61,33613.87
,,,44175,59244.77,32395.61,33613.87
,,,44176,59244.77,32395.61,33613.87
,,,44177,59244.77,32395.61,33613.87
,,,44178,59244.77,32395.61,33613.87
,,,44179,59244.77,32395.61,33613.87
,,,44180,59244.77,32395.61,33613.87
,,,44181,59244.77,32395.61,33613.87
,,,44182,59244.77,32395.61,33613.87
,,,44183,59244.77,32395.61,33613.87
,,,44184,59244.77,32395.61,33613.87
,,,44185,59244.77,32395.61,33613.87
,,,44186,59244.77,32395.61,33613.87
,,,44187,59244.77,32395.61,33613.87
,,,44188,59244.77,32395.61,33613.87
,,,44189,59244.77,32395.61,33613.87
,,,44190,59244.77,32395.61,33613.87
,,,44191,59244.77,32395.61,33613.87
,,,44192,59244.77,32395.61,33613.87
,,,44193,59244.77,32395.61,33613.87
,,,44194,59244.77,32395.61,33613.87
,,,44195,59244.77,32395.61,33613.87
,,,44196,59244.77,32395.61,33613.87
,,,44197,59244.77,32395.61,33613.87
,,,44198,59244.77,32395.61,33613.87
,,,44199,59244.77,32395.61,33613.87
,,,44200,59244.77,32395.61,33613.87
,,,44201,59244.77,32395.61,33613.87
,,,44202,59244.77,32395.61,33613.87
,,,44203,59244.77,32395.61,33613.87
,,,44204,59244.77,32395.61,33613.87
,,,44205,59244.77,32395.61,33613.87
,,,44206,59244.77,32395.61,33613.87
,,,44207,59244.77,32395.61,33613.87
,,,44208,59244.77,32395.61,33613.87
,,,44209,59244.77,32395.61,33613.87
,,,44210,59244.77,32395.61,33613.87
,,,44211,59244.77,32395.61,33613.87
,,,44212,59244.77,32395.61,33613.87
,,,44213,59244.77,32395.61,33613.87
,,,44214,59244.77,32395.61,33613.87
,,,44215,59244.77,32395.61,33613.87
,,,44216,59244.77,32395.61,33613.87
,,,44217,59244.77,32395.61,33613.87
,,,44218,59244.77,32395.61,33613.87
,,,44219,59244.77,32395.61,33613.87
,,,44220,59244.77,32395.61,33613.87
,,,44221,59244.77,32395.61,33613.87
,,,44222,59244.77,32395.61,33613.87
,,,44223,59244.77,32395.61,33613.87
,,,44224,59244.77,32395.61,33613.87
,,,44225,59244.77,32395.61,33613.87
,,,44226,59244.77,32395.61,33613.87
,,,44227,59244.77,32395.61,33613.87
,,,44228,59244.77,32395.61,33613.87
,,,44229,59244.77,32395.61,33613.87
,,,44230,59244.77,32395.61,33613.87
,,,44231,59244.77,32395.61,33613.87
,,,44232,59244.77,32395.61,33613.87
,,,44233,59244.77,32395.61,33613.87
,,,44234,59244.77,32395.61,33613.87
,,,44235,59244.77,32395.61,33613.87
,,,44236,59244.77,32395.61,33613.87
,,,44237,59244.77,32395.61,33613.87
,,,44238,59244.77,32395.61,33613.87
,,,44239,59244.77,32395.61,33613.87
,,,44240,59244.77,32395.61,33613.87
,,,44241,59244.77,32395.61,33613.87
,,,44242,59244.77,32395.61,33613.87
,,,44243,59244.77,32395.61,33613.87
,,,44244,59244.77,32395.61,33613.87
,,,44245,59244.77,32395.61,33613.87
,,,44246,59244.77,32395.61,33613.87
,,,44247,59244.77,32395.61,33613.87
,,,44248,59244.77,32395.61,33613.87
,,,44249,59244.77,32395.61,33613.87
,,,44250,59244.77,32395.61,33613.87
,,,44251,59244.77,32395.61,33613.87
,,,44252,59244.77,32395.61,33613.87
,,,44253,59244.77,32395.61,33613.87
,,,44254,59244.77,32395.61,33613.87
,,,44255,59244.77,32395.61,33613.87
,,,44256,59244.77,32395.61,33613.87
,,,44257,59244.77,32395.61,33613.87
,,,44258,59244.77,32395.61,33613.87
,,,44259,59244.77,32395.61,33613.87
,,,44260,59244.77,32395.61,33613.87
,,,44261,59244.77,32395.61,33613.87
,,,44262,59244.77,32395.61,33613.87
,,,44263,59244.77,32395.61,33613.87
,,,44264,59244.77,32395.61,33613.87
,,,44265,59244.77,32395.61,33613.87
,,,44266,59244.77,32395.61,33613.87
,,,44267,59244.77,32395.61,33613.87
,,,44268,59244.77,32395.61,33613.87
,,,44269,59244.77,32395.61,33613.87
,,,44270,59244.77,32395.61,33613.87
,,,44271,59244.77,32395.61,33613.87
,,,44272,59244.77,32395.61,33613.87
,,,44273,59244.77,32395.61,33613.87
,,,44274,59244.77,32395.61,33613.87
,,,44275,59244.77,32395.61,33613.87
,,,44276,59244.77,32395.61,33613.87
,,,44277,59244.77,32395.61,33613.87
,,,44278,59244.77,32395.61,33613.87
,,,44279,59244.77,32395.61,33613.87
,,,44280,59244.77,32395.61,33613.87
,,,44281,59244.77,32395.61,33613.87
,,,44282,59244.77,32395.61,33613.87
,,,44283,59244.77,32395.61,33613.87
,,,44284,59244.77,32395.61,33613.87
,,,44285,59244.77,32395.61,33613.87
,,,44286,59244.77,32395.61,33613.87
,,,44287,59244.77,32395.61,33613.87
,,,44288,59244.77,32395.61,33613.87
,,,44289,59244.77,32395.61,33613.87
,,,44290,59244.77,32395.61,33613.87
,,,44291,59244.77,32395.61,33613.87
,,,44292,59244.77,32395.61,33613.87
,,,44293,59244.77,32395.61,33613.87
,,,44294,59244.77,32395.61,33613.87
,,,44295,59244.77,32395.61,33613.87
,,,44296,59244.77,32395.61,33613.87
,,,44297,59244.77,32395.61,33613.87
,,,44298,59244.77,32395.61,33613.87
,,,44299,59244.77,32395.61,33613.87
,,,44300,59244.77,32395.61,33613.87
,,,44301,59244.77,32395.61,33613.87
,,,44302,59244.77,32395.61,33613.87
,,,44303,59244.77,32395.61,33613.87
,,,44304,59244.77,32395.61,33613.87
,,,44305,59244.77,32395.61,33613.87
,,,44306,59244.77,32395.61,33613.87
,,,44307,59244.77,32395.61,33613.87
,,,44308,59244.77,32395.61,33613.87
,,,44309,59244.77,32395.61,33613.87
,,,44310,59244.77,32395.61,33613.87
,,,44311,59244.77,32395.61,33613.87
,,,44312,59244.77,32395.61,33613.87
,,,44313,59244.77,32395.61,33613.87
,,,44314,59244.77,32395.61,33613.87
,,,44315,59244.77,32395.61,33613.87
,,,44316,59244.77,32395.61,33613.87
,,,44317,59244.77,32395.61,33613.87
,,,44318,59244.77,32395.61,33613.87
,,,44319,59244.77,32395.61,33613.87
,,,44320,59244.77,32395.61,33613.87
,,,44321,59244.77,32395.61,33613.87
,,,44322,59244.77,32395.61,33613.87
,,,44323,59244.77,32395.61,33613.87
,,,44324,59244.77,32395.61,33613.87
,,,44325,59244.77,32395.61,33613.87
,,,44326,59244.77,32395.61,33613.87
,,,44327,59244.77,32395.61,33613.87
,,,44328,59244.77,32395.61,33613.87
,,,44329,59244.77,32395.61,33613.87
,,,44330,59244.77,32395.61,33613.87
,,,44331,59244.77,32395.61,33613.87
,,,44332,59244.77,32395.61,33613.87
,,,44333,59244.77,32395.61,33613.87
,,,44334,59244.77,32395.61,33613.87
,,,44335,59244.77,32395.61,33613.87
,,,44336,59244.77,32395.61,33613.87
,,,44337,59244.77,32395.61,33613.87
,,,44338,59244.77,32395.61,33613.87
,,,44339,59244.77,32395.61,33613.87
,,,44340,59244.77,32395.61,33613.87
,,,44341,59244.77,32395.61,33613.87
,,,44342,59244.77,32395.61,33613.87
,,,44343,59244.77,32395.61,33613.87
,,,44344,59244.77,32395.61,33613.87
,,,44345,59244.77,32395.61,33613.87
,,,44346,59244.77,32395.61,33613.87
,,,44347,59244.77,32395.61,33613.87
,,,44348,59244.77,32395.61,33613.87
,,,44349,59244.77,32395.61,33613.87
,,,44350,59244.77,32395.61,33613.87
,,,44351,59244.77,32395.61,33613.87
,,,44352,59244.77,32395.61,33613.87
,,,44353,59244.77,32395.61,33613.87
,,,44354,59244.77,32395.61,33613.87
,,,44355,59244.77,32395.61,33613.87
,,,44356,59244.77,32395.61,33613.87
,,,44357,59244.77,32395.61,33613.87
,,,44358,59244.77,32395.61,33613.87
,,,44359,59244.77,32395.61,33613.87
,,,44360,59244.77,32395.61,33613.87
,,,44361,59244.77,32395.61,33613.87
,,,44362,59244.77,32395.61,33613.87
,,,44363,59244.77,32395.61,33613.87
,,,44364,59244.77,32395.61,33613.87
,,,44365,59244.77,32395.61,33613.87
,,,44366,59244.77,32395.61,33613.87
,,,44367,59244.77,32395.61,33613.87
,,,44368,59244.77,32395.61,33613.87
,,,44369,59244.77,32395.61,33613.87
,,,44370,59244.77,32395.61,33613.87
,,,44371,59244.77,32395.61,33613.87
,,,44372,59244.77,32395.61,33613.87
,,,44373,59244.77,32395.61,33613.87
,,,44374,59244.77,32395.61,33613.87
,,,44375,59244.77,32395.61,33613.87
,,,44376,59244.77,32395.61,33613.87
,,,44377,59244.77,32395.61,33613.87
,,,44378,59244.77,32395.61,33613.87
,,,44379,59244.77,32395.61,33613.87
,,,44380,59244.77,32395.61,33613.87
,,,44381,59244.77,32395.61,33613.87
,,,44382,59244.77,32395.61,33613.87
,,,44383,59244.77,32395.61,33613.87
,,,44384,59244.77,32395.61,33613.87
,,,44385,59244.77,32395.61,33613.87
,,,44386,59244.77,32395.61,33613.87
,,,44387,59244.77,32395.61,33613.87
,,,44388,59244.77,32395.61,33613.87
,,,44389,59244.77,32395.61,33613.87
,,,44390,59244.77,32395.61,33613.87
,,,44391,59244.77,32395.61,33613.87
,,,44392,59244.77,32395.61,33613.87
,,,44393,59244.77,32395.61,33613.87
,,,44394,59244.77,32395.61,33613.87
,,,44395,59244.77,32395.61,33613.87
,,,44396,59244.77,32395.61,33613.87
,,,44397,59244.77,32395.61,33613.87
,,,44398,59244.77,32395.61,33613.87
,,,44399,59244.77,32395.61,33613.87
,,,44400,59244.77,32395.61,33613.87
,,,44401,59244.77,32395.61,33613.87
,,,44402,59244.77,32395.61,33613.87
,,,44403,59244.77,32395.61,33613.87
,,,44404,59244.77,32395.61,33613.87
,,,44405,59244.77,32395.61,33613.87
,,,44406,59244.77,32395.61,33613.87
,,,44407,59244.77,32395.61,33613.87
,,,44408,59244.77,32395.61,33613.87
,,,44409,59244.77,32395.61,33613.87
,,,44410,59244.77,32395.61,33613.87
,,,44411,59244.77,32395.61,33613.87
,,,44412,59244.77,32395.61,33613.87
,,,44413,59244.77,32395.61,33613.87
,,,44414,59244.77,32395.61,33613.87
,,,44415,59244.77,32395.61,33613.87
,,,44416,59244.77,32395.61,33613.87
,,,44417,59244.77,32395.61,33613.87
,,,44418,59244.77,32395.61,33613.87
,,,44419,59244.77,32395.61,33613.87
,,,44420,59244.77,32395.61,33613.87
,,,44421,59244.77,32395.61,33613.87
,,,44422,59244.77,32395.61,33613.87
,,,44423,59244.77,32395.61,33613.87
,,,44424,59244.77,32395.61,33613.87
,,,44425,59244.77,32395.61,33613.87
,,,44426,59244.77,32395.61,33613.87
,,,44427,59244.77,32395.61,33613.87
,,,44428,59244.77,32395.61,33613.87
,,,44429,59244.77,32395.61,33613.87
,,,44430,59244.77,32395.61,33613.87
,,,44431,59244.77,32395.61,33613.87
,,,44432,59244.77,32395.61,33613.87
,,,44433,59244.77,32395.61,33613.87
,,,44434,59244.77,32395.61,33613.87
,,,44435,59244.77,32395.61,33613.87
,,,44436,59244.77,32395.61,33613.87
,,,44437,59244.77,32395.61,33613.87
,,,44438,59244.77,32395.61,33613.87
,,,44439,59244.77,32395.61,33613.87
,,,44440,59244.77,32395.61,33613.87
,,,44441,59244.77,32395.61,33613.87
,,,44442,59244.77,32395.61,33613.87
,,,44443,59244.77,32395.61,33613.87
,,,44444,59244.77,32395.61,33613.87
,,,44445,59244.77,32395.61,33613.87
,,,44446,59244.77,32395.61,33613.87
,,,44447,59244.77,32395.61,33613.87
,,,44448,59244.77,32395.61,33613.87
,,,44449,59244.77,32395.61,33613.87
,,,44450,59244.77,32395.61,33613.87
,,,44451,59244.77,32395.61,33613.87
,,,44452,59244.77,32395.61,33613.87
,,,44453,59244.77,32395.61,33613.87
,,,44454,59244.77,32395.61,33613.87
,,,44455,59244.77,32395.61,33613.87
,,,44456,59244.77,32395.61,33613.87
,,,44457,59244.77,32395.61,33613.87
,,,44458,59244.77,32395.61,33613.87
,,,44459,59244.77,32395.61,33613.87
,,,44460,59244.77,32395.61,33613.87
,,,44461,59244.77,32395.61,33613.87
,,,44462,59244.77,32395.61,33613.87
,,,44463,59244.77,32395.61,33613.87
,,,44464,59244.77,32395.61,33613.87
,,,44465,59244.77,32395.61,33613.87
,,,44466,59244.77,32395.61,33613.87
,,,44467,59244.77,32395.61,33613.87
,,,44468,59244.77,32395.61,33613.87
,,,44469,59244.77,32395.61,33613.87
,,,44470,59244.77,32395.61,33613.87
,,,44471,59244.77,32395.61,33613.87
,,,44472,59244.77,32395.61,33613.87
,,,44473,59244.77,32395.61,33613.87
,,,44474,59244.77,32395.61,33613.87
,,,44475,59244.77,32395.61,33613.87
,,,44476,59244.77,32395.61,33613.87
,,,44477,59244.77,32395.61,33613.87
,,,44478,59244.77,32395.61,33613.87
,,,44479,59244.77,32395.61,33613.87
,,,44480,59244.77,32395.61,33613.87
,,,44481,59244.77,32395.61,33613.87
,,,44482,59244.77,32395.61,33613.87
,,,44483,59244.77,32395.61,33613.87
,,,44484,59244.77,32395.61,33613.87
,,,44485,59244.77,32395.61,33613.87
,,,44486,59244.77,32395.61,33613.87
,,,44487,59244.77,32395.61,33613.87
,,,44488,59244.77,32395.61,33613.87
,,,44489,59244.77,32395.61,33613.87
,,,44490,59244.77,32395.61,33613.87
,,,44491,59244.77,32395.61,33613.87
,,,44492,59244.77,32395.61,33613.87
,,,44493,59244.77,32395.61,33613.87
,,,44494,59244.77,32395.61,33613.87
,,,44495,59244.77,32395.61,33613.87
,,,44496,59244.77,32395.61,33613.87
,,,44497,59244.77,32395.61,33613.87
,,,44498,59244.77,32395.61,33613.87
,,,44499,59244.77,32395.61,33613.87
,,,44500,59244.77,32395.61,33613.87
,,,44501,59244.77,32395.61,33613.87
,,,44502,59244.77,32395.61,33613.87
,,,44503,59244.77,32395.61,33613.87
,,,44504,59244.77,32395.61,33613.87
,,,44505,59244.77,32395.61,33613.87
,,,44506,59244.77,32395.61,33613.87
,,,44507,59244.77,32395.61,33613.87
,,,44508,59244.77,32395.61,33613.87
,,,44509,59244.77,32395.61,33613.87
,,,44510,59244.77,32395.61,33613.87
,,,44511,59244.77,32395.61,33613.87
,,,44512,59244.77,32395.61,33613.87
,,,44513,59244.77,32395.61,33613.87
,,,44514,59244.77,32395.61,33613.87
,,,44515,59244.77,32395.61,33613.87
,,,44516,59244.77,32395.61,33613.87
,,,44517,59244.77,32395.61,33613.87
,,,44518,59244.77,32395.61,33613.87
,,,44519,59244.77,32395.61,33613.87
,,,44520,59244.77,32395.61,33613.87
,,,44521,59244.77,32395.61,33613.87
,,,44522,59244.77,32395.61,33613.87
,,,44523,59244.77,32395.61,33613.87
,,,44524,59244.77,32395.61,33613.87
,,,44525,59244.77,32395.61,33613.87
,,,44526,59244.77,32395.61,33613.87
,,,44527,59244.77,32395.61,33613.87
,,,44528,59244.77,32395.61,33613.87
,,,44529,59244.77,32395.61,33613.87
,,,44530,59244.77,32395.61,33613.87
,,,44531,59244.77,32395.61,33613.87
,,,44532,59244.77,32395.61,33613.87
,,,44533,59244.77,32395.61,33613.87
,,,44534,59244.77,32395.61,33613.87
,,,44535,59244.77,32395.61,33613.87
,,,44536,59244.77,32395.61,33613.87
,,,44537,59244.77,32395.61,33613.87
,,,44538,59244.77,32395.61,33613.87
,,,44539,59244.77,32395.61,33613.87
,,,44540,59244.77,32395.61,33613.87
,,,44541,59244.77,32395.61,33613.87
,,,44542,59244.77,32395.61,33613.87
,,,44543,59244.77,32395.61,33613.87
,,,44544,59244.77,32395.61,33613.87
,,,44545,59244.77,32395.61,33613.87
,,,44546,59244.77,32395.61,33613.87
,,,44547,59244.77,32395.61,33613.87
,,,44548,59244.77,32395.61,33613.87
,,,44549,59244.77,32395.61,33613.87
,,,44550,59244.77,32395.61,33613.87
,,,44551,59244.77,32395.61,33613.87
,,,44552,59244.77,32395.61,33613.87
,,,44553,59244.77,32395.61,33613.87
,,,44554,59244.77,32395.61,33613.87
,,,44555,59244.77,32395.61,33613.87
,,,44556,59244.77,32395.61,33613.87
,,,44557,59244.77,32395.61,33613.87
,,,44558,59244.77,32395.61,33613.87
,,,44559,59244.77,32395.61,33613.87
,,,44560,59244.77,32395.61,33613.87
,,,44561,59244.77,32395.61,33613.87
,,,44562,59244.77,32395.61,33613.87
,,,44563,59244.77,32395.61,33613.87
,,,44564,59244.77,32395.61,33613.87
,,,44565,59244.77,32395.61,33613.87
,,,44566,59244.77,32395.61,33613.87
,,,44567,59244.77,32395.61,33613.87
,,,44568,59244.77,32395.61,33613.87
,,,44569,59244.77,32395.61,33613.87
,,,44570,59244.77,32395.61,33613.87
,,,44571,59244.77,32395.61,33613.87
,,,44572,59244.77,32395.61,33613.87
,,,44573,59244.77,32395.61,33613.87
,,,44574,59244.77,32395.61,33613.87
,,,44575,59244.77,32395.61,33613.87
,,,44576,59244.77,32395.61,33613.87
,,,44577,59244.77,32395.61,33613.87
,,,44578,59244.77,32395.61,33613.87
,,,44579,59244.77,32395.61,33613.87
,,,44580,59244.77,32395.61,33613.87
,,,44581,59244.77,32395.61,33613.87
,,,44582,59244.77,32395.61,33613.87
,,,44583,59244.77,32395.61,33613.87
,,,44584,59244.77,32395.61,33613.87
,,,44585,59244.77,32395.61,33613.87
,,,44586,59244.77,32395.61,33613.87
,,,44587,59244.77,32395.61,33613.87
,,,44588,59244.77,32395.61,33613.87
,,,44589,59244.77,32395.61,33613.87
,,,44590,59244.77,32395.61,33613.87
,,,44591,59244.77,32395.61,33613.87
,,,44592,59244.77,32395.61,33613.87
,,,44593,59244.77,32395.61,33613.87
,,,44594,59244.77,32395.61,33613.87
,,,44595,59244.77,32395.61,33613.87
,,,44596,59244.77,32395.61,33613.87
,,,44597,59244.77,32395.61,33613.87
,,,44598,59244.77,32395.61,33613.87
,,,44599,59244.77,32395.61,33613.87
,,,44600,59244.77,32395.61,33613.87
,,,44601,59244.77,32395.61,33613.87
,,,44602,59244.77,32395.61,33613.87
,,,44603,59244.77,32395.61,33613.87
,,,44604,59244.77,32395.61,33613.87
,,,44605,59244.77,32395.61,33613.87
,,,44606,59244.77,32395.61,33613.87
